"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","day","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"46","2019-11-08 08:52:54-03","FURB","FURB","52937","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","L.A. Funez","Funez, L.A.","6132","2017","03",NA,"Brasil","Santa Catarina","Propriedade do sr. Feler.","97","97",NA,"Flores brancas Habitat: Vala de arrozeira Habito: Erva","FURB52937",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Rodeio","-49.3777778","-26.9330556","FURB52937","05",NA,NA,"-49.3777778","-26.9330556",NA,"2017","03","05",NA,NA,NA,NA,NA,NA,NA
"47","2020-10-14 10:02:22-03","FURB","FURB","53113","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Funez, L.A.","6198","2017","03",NA,"Brasil","Santa Catarina","Subida, próximo ao Ativa Rafting.","103","103",NA,"Flores brancas Habitat: Margem do rio, entre poças nas rochas Habito: Erva","FURB53113",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Apiúna","-49.4375","-27.0763889","FURB53113","16",NA,NA,"-49.4375000","-27.0763889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:02:22-03","FURB","FURB","62785","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4283","2018","12",NA,"Brasil","Santa Catarina","Ponte a jusante do barramento da uhe garibaldi.","674","674",NA,"Flor branca Habitat: Reófita Habito: Erva reófitica","FURB62785",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Cerro Negro","-50.9727778","-27.6313889","FURB62785","14",NA,NA,"-50.9727778","-27.6313889",NA,"2018","12","14",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-16 17:52:52-03","UCS","HUCS","13216","PreservedSpecimen","Plantae","Lamiales","Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Smith, S.F.","Rossato, M.","54","1999","03",NA,"Brasil","Rio Grande do Sul","Margens do rio Tainhas",NA,NA,NA,"Sobre rochas no rio",NA,"Angiospermae","(Walt. ex Gmel) Blake","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,"19","55856","auto",NA,NA,NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-22 16:06:02-03","UFES","VIES","47980","S","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"NIchio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","548","2019","02",NA,"Brasil","Espírito Santo","Monsarás - Ponto 25A.",NA,NA,NA,NA,"VIES047980",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Linhares","-39.801389","-19.558611",NA,"11",NA,NA,"39º48'5''W","19º33'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-22 16:06:02-03","UFES","VIES","48277","S","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","720","2019","04",NA,"Brasil","Espírito Santo","Areal - Ponto 24.",NA,NA,NA,NA,"VIES048277",NA,"(Walter ex J.F.Gmel.) S.F.Blake","Linhares","-39.828056","-19.585833",NA,"09",NA,NA,"39º49'41''W","19º35'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:39:46-03","UTFPR","HCF","8404","S","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","E. Barboza","M.G. Caxambu","2870","2009","11",NA,"Brasil","PR","Propriedade da família Rickli","1020","1020",NA,"erva heliófita, reófila. Flores de cálice verde e corola rosa.",NA,NA,"(Walter ex J.F. Gmel.) S.F. Blake","Turvo","-51.560056","-25.042083",NA,"13",NA,NA,"51°33'36,2 W","25°02'31,5 S",NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-21 19:36:24-03","UFC","EAC","36352","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"Luetzelburg, P.","s.n.","1936","03","Southern America","Brasil","Ceará","Cariri cearense",NA,NA,NA,NA,"EAC0036352","Dicotyledon","Michx.",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-21 19:36:24-03","UFC","EAC","41980","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Lima-Verde, L.W.","Loiola, M.I.B.; Lima-Verde, L.W.","204","1996","07","Southern America","Brasil","Ceará","Alecrim, Substrato: solo aluvial.",NA,NA,NA,"Erva; folha membranácea, ovada.; Mata ciliar","EAC0041980","Dicotyledon","S.F. Blake","Aiuaba","-40.166667","-6.616667","EAC0041980","03",NA,NA,"-40.166667","-6.616667",NA,"1996","07","03",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:45:02-03","MBM","MBM","269979","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Hanan, A.","Sinaca, M.; et al.; et al.","2060",NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM269979",NA,"(Gmel.) Blake",NA,NA,NA,"MBM269979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:45:01-03","MBM","MBM","121994","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Duncan, Wilbur H","10600",NA,NA,"Northern America","USA",NA,"Georgia",NA,NA,NA,NA,"MBM121994",NA,"(Gmel.) Blake",NA,NA,NA,"MBM121994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:45:01-03","MBM","MBM","16699","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","15400",NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM016699",NA,"(Gmel.) Blake",NA,NA,NA,"MBM016699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:45:02-03","MBM","MBM","184192","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Schinini, A.","Tressens, S.G.; et al.; et al.","5358",NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM184192",NA,"(Gmel.) Blake",NA,NA,NA,"MBM184192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:45:02-03","MBM","MBM","262069","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Tressens, S.G.","Keller, H.","124",NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM262069",NA,"(Gmel.) Blake",NA,NA,NA,"MBM262069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:45:02-03","MBM","MBM","31879","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Cristóbal, C.L.; Schinini, A.; Schinini, A.","1007",NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM031879",NA,"(Gmel.) Blake",NA,NA,NA,"MBM031879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:31:39-03","MBM","MBM","427400","PreservedSpecimen","Plantae",NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Funez, L.A.","Schwirkowski, P.","1461","2016","01","Southern America","Brazil","Santa Catarina","Trilha do Parque 23 de Setembro","830","830",NA,"Erva, em brejo, flores brancas.; Floresta Ombrófila Mista.","MBM427400",NA,"(Walter ex J.F.Gmel.) S.F.Blake","São Bento do Sul","-49.383611","-26.275556",NA,"01",NA,NA,"-49.383611","-26.275556",NA,"2016","01","09",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:45:02-03","MBM","MBM","48627","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","25868",NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM048627",NA,"(Gmel.) Blake",NA,NA,NA,"MBM048627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:45:02-03","MBM","MBM","48636","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Schinini, A.; et al.; et al.","7349",NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM048636",NA,"(Gmel.) Blake",NA,NA,NA,"MBM048636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:45:02-03","MBM","MBM","94256","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Robinson; et al.; et al.","609",NA,NA,"Northern America","USA",NA,"Florida",NA,NA,NA,NA,"MBM094256",NA,"(Gmel.) Blake",NA,NA,NA,"MBM094256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:45:02-03","MBM","MBM","36129","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Souza, V.C.","Hatschbach, G.","4945",NA,NA,"Southern America","Brazil","Paraná","Fazenda Monte Alegre, Salto Conceição",NA,NA,NA,NA,"MBM036129",NA,"(Gmel.) Blake","Tibagi","-50.4136009216309","-24.5093994140625","MBM036129",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:45:02-03","MBM","MBM","22953","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Barringer, K.","Hatschbach, G.","26622",NA,NA,"Southern America","Brazil","Paraná","Saltinho",NA,NA,NA,NA,"MBM022953",NA,"(Gmel.) Blake","Tijucas do Sul","-49.1988983154297","-25.9281005859375","MBM022953",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:45:02-03","MBM","MBM","255447","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Cabral, E.L.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71736",NA,NA,"Southern America","Brazil","Rio Grande do Sul","Rodovia São Joaquim - Bom Jesus, Rio Pelotas",NA,NA,NA,NA,"MBM255447",NA,"(Gmel.) Blake","Bom Jesus","-50.4166984558105","-28.6678009033203","MBM255447",NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:45:01-03","MBM","MBM","113279","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Hagelund, K.","s.n.",NA,NA,"Southern America","Brazil","Rio Grande do Sul","Lagoa Jacaré",NA,NA,NA,NA,"MBM113279",NA,"(Gmel.) Blake","Torres","-49.7268981933594","-29.3353004455566","MBM113279",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:45:02-03","MBM","MBM","73956","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Sobral, M.","Sobral, M.; et al.; et al.","571",NA,NA,"Southern America","Brazil","Rio Grande do Sul","Faxinal",NA,NA,NA,NA,"MBM073956",NA,"(Gmel.) Blake","Cambará do Sul","-50.1446990966797","-29.0478000640869","MBM073956",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:45:01-03","MBM","MBM","178265","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Sobral, M.","Jarenkow, J.A.","1090",NA,NA,"Southern America","Brazil","Rio Grande do Sul","Horto Botânico",NA,NA,NA,NA,"MBM178265",NA,"(Gmel.) Blake","Capão do Leão","-52.4838981628418","-31.7632999420166","MBM178265",NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:45:01-03","MBM","MBM","129300","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Aaron Goldberg","Cordeiro, J.; Silva, J.M.; Silva, J.M.","598",NA,NA,"Southern America","Brazil","Paraná","Mergulhão",NA,NA,NA,NA,"MBM129300",NA,"(Gmel.) Blake","São José dos Pinhais","-49.2064018249512","-25.5347003936768","MBM129300",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:45:02-03","MBM","MBM","218199","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Jarenkow, J.A.","Jarenkow, J.A.","3414",NA,NA,"Southern America","Brazil","Rio Grande do Sul","Silveiras",NA,NA,NA,NA,"MBM218199",NA,"(Gmel.) Blake","São José dos Ausentes","-50.0657997131348","-28.7483005523682","MBM218199",NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-07 10:16:50-03","MNHN","RECOLNAT_MNHN_P","P03398255","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","orbiculatum","Micranthemum orbiculatum",NA,"Spruce, R.",NA,"1855","1",NA,"Peru",NA,"Prope Tarapoto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398255' target='other'> <mi>dwc_moreinfo</mi></a>","P03398255",NA,"Michx.",NA,NA,NA,"P03398255_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4152",NA,NA,NA,NA
"74","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398303","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Salzmann",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398303' target='other'> <mi>dwc_moreinfo</mi></a>","P03398303",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2015-09-04 11:34:05-03","MNHN","RECOLNAT_MNHN_P","P03398268","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Falcao Ichaso","Hatschbach, G.|Guimaraes 341, O.",NA,"1968","6",NA,"[Bresil]",NA,"Rio Iguaçu, Salto Osorio (Mun. S. Jorge de Oeste) Parana",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398268' target='other'> <mi>dwc_moreinfo</mi></a>","P03398268",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398268_01 P03398268_02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19348",NA,NA,NA,NA
"76","2016-01-15 10:25:59-02","MNHN","RECOLNAT_MNHN_P","P03398271","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Falcao Ichaso","Hatschbach, G.",NA,"1966","10",NA,"[Bresil]",NA,"Rio Iguaçu, Salto Grande (Mun. Bituruna) Pr",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398271' target='other'> <mi>dwc_moreinfo</mi></a>","P03398271",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398271_01 P03398271_02","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14947",NA,NA,NA,NA
"77","2015-09-04 11:34:23-03","MNHN","RECOLNAT_MNHN_P","P03398272","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Smith","Smith, L.B.|Reitz, Pe.R.|Sufridini, O.",NA,"1956","12",NA,"Bresil",NA,"Santa Catarina. Mun. Chapeco : Rocky banks of Rio Capetinga Gorge, Fazenda Campo Sao Vicente","900","1000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398272' target='other'> <mi>dwc_moreinfo</mi></a>","P03398272",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398272_01 P03398272_02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9292",NA,NA,NA,NA
"78","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398291","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Souza","Puiggari",NA,"1886","11",NA,"Bresil",NA,"Prov. de Sao Paulo. Apiahy",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398291' target='other'> <mi>dwc_moreinfo</mi></a>","P03398291",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398291_01 P03398291_02","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3268",NA,NA,NA,NA
"79","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398293","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Saint-Hilaire, A.",NA,"1816","1",NA,"Brasil","São Paulo","Brésil. - Province de Saint-Paul.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398293' target='other'> <mi>dwc_moreinfo</mi></a>","P03398293",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398293_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1625",NA,NA,NA,NA
"80","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398294","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Mosén",NA,"1875","1",NA,"Brasil","São Paulo","Santos, Sorocaba.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398294' target='other'> <mi>dwc_moreinfo</mi></a>","P03398294",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398294_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3480",NA,NA,NA,NA
"81","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398296","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Saint-Hilaire",NA,"1816","1",NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398296' target='other'> <mi>dwc_moreinfo</mi></a>","P03398296",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398296_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1404",NA,NA,NA,NA
"82","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398297","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398297' target='other'> <mi>dwc_moreinfo</mi></a>","P03398297",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398297_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71",NA,NA,NA,NA
"83","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398298","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Gardner",NA,"1836","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398298' target='other'> <mi>dwc_moreinfo</mi></a>","P03398298",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398298_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158",NA,NA,NA,NA
"84","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398299","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Mosén",NA,"1875","1",NA,"Brasil","São Paulo","Santos, Sorocaba.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398299' target='other'> <mi>dwc_moreinfo</mi></a>","P03398299",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398299_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3481",NA,NA,NA,NA
"85","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398300","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Glaziou, A.",NA,"1869","4",NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398300' target='other'> <mi>dwc_moreinfo</mi></a>","P03398300",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398300_01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3713",NA,NA,NA,NA
"86","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398301","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Glaziou, A.",NA,"1869","3",NA,"Brasil","Rio de Janeiro","Iguassú.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398301' target='other'> <mi>dwc_moreinfo</mi></a>","P03398301",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398301_01","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3154",NA,NA,NA,NA
"87","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398309","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Saint-Hilaire, A.",NA,"1816","1",NA,"Brasil",NA,"Province de Saint-Paul.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398309' target='other'> <mi>dwc_moreinfo</mi></a>","P03398309",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398309_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1625",NA,NA,NA,NA
"88","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398310","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398310' target='other'> <mi>dwc_moreinfo</mi></a>","P03398310",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2978",NA,NA,NA,NA
"89","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398311","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Gaudichaud",NA,"1832","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398311' target='other'> <mi>dwc_moreinfo</mi></a>","P03398311",NA,"(J.F.Gmel.) S.F.Blake",NA,NA,NA,"P03398311_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398295","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Puiggari",NA,"1885","11",NA,"Brasil","São Paulo","Apiahy.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398295' target='other'> <mi>dwc_moreinfo</mi></a>","P03398295",NA,"(J.F.Gmel.) S.F.Blake","Apiaí","-48.8400001525879","-24.5","P03398295_01","1","37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3037",NA,NA,NA,NA
"91","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398292","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Puiggari",NA,"1889","11",NA,"Brasil","São Paulo","Apiahy.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398292' target='other'> <mi>dwc_moreinfo</mi></a>","P03398292",NA,"(J.F.Gmel.) S.F.Blake","Apiaí","-48.8400001525879","-24.5","P03398292_01","1","37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-04 11:34:24-03","MNHN","RECOLNAT_MNHN_P","P03398308","PreservedSpecimen",NA,NA,"Linderniaceae","Micranthemum","umbrosum","Micranthemum umbrosum",NA,"Puiggari",NA,"1883","9",NA,"Brasil","São Paulo","Iporanga. Rio Iguape.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03398308' target='other'> <mi>dwc_moreinfo</mi></a>","P03398308",NA,"(J.F.Gmel.) S.F.Blake","Apiaí","-48.8400001525879","-24.5","P03398308_01","1","37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,"2947",NA,NA,NA,NA
"93","2021-02-11 17:21:44-03","UFPR","UPCB","65019","PreservedSpecimen","Plantae",NA,"Scrophulariaceae","Micranthemum","umbrosum","Micranthemum umbrosum","Cervi, A.C. et al.","Bona, C.","236","2005","02",NA,"Brasil","Paraná","Fazenda São Pedro Represa 15",NA,NA,NA,"Herbácea, anfíbia, flor branca, emersa..",NA,NA,"(Walter ex J.F.Gmel.) S.F.Blake","General Carneiro","-51.315601348877","-26.4274997711182",NA,"22","33284","auto",NA,NA,NA,"2005","04",NA,NA,NA,NA,NA,NA,NA,NA
