"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"48","2020-02-08 09:16:37-03","NBC","NL-BOTANY","L.3977254","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Angel G",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3977254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3977254","NL-L3977254","1994","03","22",NA,"Paracou.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:16:37-03","NBC","NL-BOTANY","L.4300522","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Stahel G",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4300522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4300522","NL-L4300522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw77",NA,NA,NA
"50","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0050362","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Stahel G",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 77",NA,NA,NA
"51","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0050363","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Stahel G",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 77",NA,NA,NA
"52","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0112277","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Sabatier D; Prévost M-F",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200112277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0112277",NA,"1989","09","18",NA,"piste de Saint-Elie, Piste de Saint-Elie.","-53","5.333333",NA,NA,NA,NA,NA,"-53.0","5.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0126656","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Polak AM",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200126656 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0126656",NA,"1991","10","26",NA,"Waraputa Compartment, ca. 25 km S of Mabura.","-58.75","5.25",NA,NA,NA,NA,NA,"-58.75","5.25",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0182961","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Mori SA; Gracie CA",NA,"Southern America","French Guiana","Saint-Laurent-du-Maroni",NA,"Non-flooded moist forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200182961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0182961",NA,"1994","09","19",NA,"French Guiana. Saül and vicinity: Leaux Claires, om hill behind large tourist 'carbet'.","-53.2","3.616667",NA,NA,NA,NA,NA,"-53.2","3.616667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262244","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Granville J-J de; et al.",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31491",NA,NA,NA
"56","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262316","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Mennega AMW",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262316",NA,"1954","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20588",NA,NA,NA
"57","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262317","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Unknown",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262317 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262317",NA,"1916","08","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw10537",NA,NA,NA
"58","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262388","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Fouquet",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31642",NA,NA,NA
"59","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262401","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Jari Timber",NA,"Southern America","Brazil","Amapá",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262401 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw26578",NA,NA,NA
"60","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262404","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Fouquet",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31596",NA,NA,NA
"61","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262415","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Polak AM",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262415",NA,"1991","10","26",NA,"Waraputa Compartment, ca. 25 km S of Mabura.","-58.75","5.25",NA,NA,NA,NA,NA,"-58.75","5.25",NA,NA,"Magnoliopsidae","Uw34280",NA,NA,NA
"62","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262421","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Forest Department British Guiana",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262421 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw781",NA,NA,NA
"63","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262433","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Stahel G",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw77",NA,NA,NA
"64","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262437","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Lindeman JC; Roon AC de",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262437",NA,"1981","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27478",NA,NA,NA
"65","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U 0262473","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Schulz JP",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262473",NA,"1960","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6787",NA,NA,NA
"66","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1078883","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Schultes RE; Cabrera Rodriguez I",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078883 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078883","NL-U1078883","1952","09","10",NA,"Headwater y Cino Teemeena, lobo Igarape. Colombianae. Vaupes. Rio Piraparana (tributary of Rio Apaporis).","-70.5","0.416667",NA,NA,NA,NA,NA,"-70.5","0.416667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1078884","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Marcano-Berti L",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078884","NL-U1078884","1964","02","20",NA,"N.v: Hiellilo negro. Territorio Federal. Delta Amacuro: Bosque Pluvial, Este de Rio Grande. Este-Noreste de El Palmar, cerca de los limites del Estado Bolivar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079661","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Pacheco M; Palheta E; Souza S de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079661","NL-U1079661","1989","01","28",NA,"Plants of Brazil, Amazonas: Distrito Agropecuário, Fazenda Porto Alegre, Reserva 3402 (Cabo Frio) of the WWF/INPA MCS project.","-59.910556","-2.423611",NA,NA,NA,NA,NA,"-59.910556","-2.423611",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079692","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Forestry Bureau",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079692","NL-U1079692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U *",NA,NA,NA
"70","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079698","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter K","Ek RC; et al.",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079698","NL-U1079698","1993","01","24",NA,NA,"-58.616667","5.016667",NA,NA,NA,NA,NA,"-58.616667","5.016667",NA,NA,"Magnoliopsidae","U 0017988",NA,NA,NA
"71","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079699","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Landsbosbeheer Suriname",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079699","NL-U1079699","1950","02","10",NA,"Commewijne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0227024",NA,NA,NA
"72","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079709","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Allorge L","Landsbosbeheer Suriname",NA,"Southern America","Surinam","Para",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079709","NL-U1079709","1948","02","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0048848",NA,NA,NA
"73","2020-02-08 09:16:37-03","NBC","NL-BOTANY","U.1079711","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Sabatier D; Prévost M-F",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079711","NL-U1079711","1989","09","18",NA,"piste de Saint-Elie, Piste de Saint-Elie.","-53","5.333333",NA,NA,NA,NA,NA,"-53.0","5.333333",NA,NA,"Magnoliopsidae","U 0112277",NA,NA,NA
"74","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475778","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Alvarenga D",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475778 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475778","NL-WAG1475778","1998","04","06",NA,"Plantas do Brasil. Distrito Federal. Area do Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475779","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Mori S; et al.",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475779 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475779","NL-WAG1475779","1988","08","24",NA,"French Guiana. Saul. La Fume Mountain trail. Non-flooded moist forest.","-53.2","3.616667",NA,NA,NA,NA,NA,"-53.2","3.616667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475780","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Cid Ferreira CA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475780 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475780","NL-WAG1475780","1985","01","19",NA,"Estado do Maro Grosso. Mun. de Nobres, Mt. BR 163, Rod. Cuiaba-Sinop. Estr. da Faz. Sta. Maria do Amazonas a 65 km S de Sinop.","-55.75","-12.416667",NA,NA,NA,NA,NA,"-55.75","-12.416667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475781","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Cid Ferreira CA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475781 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475781","NL-WAG1475781","1985","08","05",NA,"Estado do Mato Grosso. Mun. de Sinop, 142 km de Peixoto de Azevedo, prox. a sede da Faz.","-53.666667","-11.083333",NA,NA,NA,NA,NA,"-53.666667","-11.083333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475782","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Cid Ferreira CA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475782 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475782","NL-WAG1475782","1985","01","18",NA,"Estado do Mato Grosso. Mun. de Nobres, Mt. BR 163, a 125 km ao S de Sinop, 10 km de Primavera. Cerrado, solo arenoso.","-55.883333","-12.916667",NA,NA,NA,NA,NA,"-55.883333","-12.916667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475783","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Cid Ferreira CA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475783 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475783","NL-WAG1475783","1985","05","01",NA,"Estado do Amazonas, Mun. de Novo Aripuana, BR 230. Rod. Transamazonica a 400 km de Humaita.","-60","-7.25",NA,NA,NA,NA,NA,"-60.0","-7.25",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475788","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Assunção PACL; Pereira E. da C",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475788","NL-WAG1475788","1995","04","23",NA,"Flora da Reserva Ducke. Amazonas, Brasil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floreste de Plato.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475789","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Oliveira AA de; Assunção PACL",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475789","NL-WAG1475789","1995","07","31",NA,"Flora da Reserva Ducke. Amazonas, Brasil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floreste de Plato.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475790","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Nascimento JR; Pereira E. da C; Silva CF da",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475790","NL-WAG1475790","1994","07","26",NA,"Flora da Reserva Ducke. Amazonas, Brasil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floreste de Baixio.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475787","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Assunção PACL; Pereira EC",NA,"Southern America","Brazil","Amazonas",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475787","NL-WAG1475787","1995","05","29",NA,"Flora da Reserva Ducke. Amazonas, Brasil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floreste de Vertente.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475792","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Santos JU; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475792","NL-WAG1475792","1983","02","27",NA,"Maranhao, munic. de Tuntum, lugar Palmerinha, a 74 km de Tuntum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475793","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Silva NT",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475793","NL-WAG1475793","1969","08","02",NA,"Para: Jari. Plantalto A. Mata de terra firme Km 11.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475794","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Mori S; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475794 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475794","NL-WAG1475794","1983","09","20",NA,"Brazil. Amapa: Camaipi. Embrapa reserve and vicinity. Programa Flora.","-51.616667","0.166667",NA,NA,NA,NA,NA,"-51.616667","0.166667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475796","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Rabelo BV; Belo HP; Cardoso R; Souza R",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475796 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475796","NL-WAG1475796","1985","01","06",NA,"Brazil. Amapa: Municipio de Macapa, road from Cupixi to rio Vila Nova, 8 km SSW of Cupixi.","-51.866667","0.533333",NA,NA,NA,NA,NA,"-51.866667","0.533333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"88","2020-02-08 09:16:37-03","NBC","NL-BOTANY","WAG.1475797","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Rabelo BV; Solamon N; Cardoso R",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1475797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1475797","NL-WAG1475797","1984","12","23",NA,"Brazil. Amapa: Municipio de Mazagao. Road under construction which will connect Macapa and Monte Dourado, vicinity of rio Preto, 73-80 km WSW of Macapa.","-51.783333","-0.1",NA,NA,NA,NA,NA,"-51.783333","-0.1",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
