"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"184","2019-10-09 11:13:56-03","UFBA","ALCB","76795","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Guedes, ML; Valadão, RM","2006","Valadão, RM; Guedes, ML","264","2006","04","09","Brasil","Bahia","Ituberá","Litoral Sul, Corte Alto. Parcela 07","-39.133333","-13.716667","-39.133333","-13.716667","de ca 2m. Folhas coriáceas, discolores. Folhas jovens membranáceas, verde-amarronzadas. Inflorescência terminal com flores femininas na base.; Área Antropizada","ALCB050800","ALCB050800","09",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-10-09 11:13:56-03","UFBA","ALCB","93873","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Oliveira, LSD de","2014","Guedes, ML; Alunos de Botânica Econômica","16909","2009","11","23","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul","-39.016667","-16.266667","-39.016667","-16.266667","Folhas cartáceas. Inflorescência axilares. Flores com estames de anteras vermelhas.","ALCB050783","ALCB050783",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-10-09 11:13:56-03","UFBA","ALCB","136324","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Guedes, ML","2019","Guedes, ML; Alunos de Botânica Econômica","31622","2019","05","17","Brasil","Bahia","Uruçuca","Estação Floresta Viva.","-39.466667","-14.983333","-39.466667","-14.983333","Folhas coriáceas, discolores. Frutos tricocas.","ALCB059417","ALCB059417","07",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-10-09 11:13:56-03","UFBA","ALCB","136363","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Guedes, ML","2019","Guedes, ML; Alunos de Botânica Econômica","31660","2019","05","18","Brasil","Bahia","Ilhéus","Fazenda Aritagúa.","-39.066667","-15.3","-39.066667","-15.3","Folhas cartáceas,concolor. Fruto tricoca vermelha.","ALCB059456","ALCB059456","07",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-09 11:13:56-03","UFBA","ALCB","86675","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Guedes, ML","2009","Ramos, C.H.A.; Guedes, ML; et al.","452","2008","10","27","Brasil","Bahia","Itacaré","Litoral Sul, Mata da Antena","-39.711111","-14.167222","-39.711111","-14.167222","de ca 6 m de altura. Folhas cartáceas, discolores, face adaxial verde intenso. Frutos imaturos.","ALCB050785","ALCB050785","01",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-09 11:13:56-03","UFBA","ALCB","54138","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","159","2001","04","28","Brasil","Bahia","Boa Vista do Tupim","Paraguaçu, Assentamento Barra Verde, área de reserva","-40.803056","-12.755","-40.803056","-12.755","1,5m. Frutos imaturos verdes, maduros marrons.","ALCB050788","ALCB050788",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-10-09 11:13:56-03","UFBA","ALCB","54138","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","159","2001","04","28","Brasil","Bahia","Boa Vista do Tupim","Paraguaçu, Assentamento Barra Verde, área de reserva","-40.803056","-12.755","-40.803056","-12.755","1,5m. Frutos imaturos verdes, maduros marrons.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-10-09 11:13:56-03","UFBA","ALCB","118667","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Hurbath, F","2014","Hurbath, F; Alunos de Botânica III","737","2014","11","14","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Bonito - estrada de terra p/ assentamento (Cafezal/Cafelândia)","-41.333889","-12.973333","-41.333889","-12.973333","ca. 2m alt. folhas discolores, látex não visto, catáfilos verdes a castanhos, inflorescências cremes.","ALCB050784","ALCB050784","11",NA,"916","916","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-09 11:13:56-03","UFBA","ALCB","134319","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Guedes, ML","2019","Guedes, ML; Lopes, EB","30998","2018","10","04","Brasil","Bahia","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio, Margem do Rio Cai Camarão.","-38.083333","-12.6425","-38.083333","-12.6425","Folhas discolores. Fruto cápsula.","ALCB059094","ALCB059094","05",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-10-09 11:13:56-03","UFBA","ALCB","08425","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Grupo Pedra do Cavalo","839","1980","10","29","Brasil","Bahia","Cachoeira","Recôncavo Sul, Mata do Jacuípe","-39.083333","-12.533333","-39.083333","-12.533333","Entre 2 e 3 metros de altura, com bastante folhagem; flores femininas isoladas, vermelho - escuro, axilares.","ALCB050790","ALCB050790",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-09 11:13:56-03","UFBA","ALCB","08297","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,"1980","Grupo Pedra do Cavalo","834","1980","10",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul, Mata do rio Jacuípe","-39.083333","-12.533333","-39.083333","-12.533333","entre 2,0 e 3,0 metros de altura; inflorescências avermelhadas, axilares e terminais.","ALCB050786","ALCB050786","12",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-10-09 11:13:56-03","UFBA","ALCB","130237","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Guedes, ML","2018","Guedes, ML; Junior, ES de A","30091","2017","12","07","Brasil","Bahia","Varzedo","Recôncavo Sul, Rio Camarão.","-39.750833","-13.602222","-39.750833","-13.602222","Folhas cartáceas, discolores. Fruto tricoca.","ALCB047789","ALCB047789","03",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:13:56-03","UFBA","ALCB","136371","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Guedes, ML","2019","Guedes, ML; Alunos de Botânica Econômica","31668","2019","06","01","Brasil","Bahia","Igrapiúna","Reserva Espinita.","-39.285278","-14.306944","-39.285278","-14.306944","Folhas cartáceas,concolores. Frutos avermelhados, tricocas.","ALCB059464","ALCB059464","07",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-10-09 11:13:56-03","UFBA","ALCB","62076","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Carneiro, CE; et al.","63","2001","03","21","Brasil","Bahia","Itatim","Morro do Agenor. Mata de Encosta.","-39.6981010437012","-12.7118997573853",NA,NA,"Erva escandente. Folhas cartáceas. Flores femininas esverdeadas e flores masculinas.","ALCB050792","ALCB050792",NA,NA,"335","335","Dicotyledon",NA,"Southern America",NA,NA,NA,"24374","auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-10-09 11:13:56-03","UFBA","ALCB","71167","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Ribas, OS","2004","Ribas, OS; Labiak, P; Petean, MP","6274","2004","04","10","Brasil","Paraná","Capitão Leônidas Marques","Rio Iguaçu","-53.614200592041","-25.4792003631592",NA,NA,"4 m. Flor alvacenta.","ALCB050787","ALCB050787",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA
"199","2019-10-09 11:13:56-03","UFBA","ALCB","06448","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Moraes, JCJ","1092","1954","04",NA,"Brasil","Pernambuco","Nazaré da mata","lugares altos e frescos, terra da mata","-35.2277984619141","-7.74167013168335",NA,NA,NA,"ALCB050801","ALCB050801",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"9456","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.1059707","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Reitz R",NA,"1961","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059707 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059707","NL-L1059707",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6956",NA,NA,NA,NA,NA
"201","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.1059708","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Reitz R",NA,"1961","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059708 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059708","NL-L1059708",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0051743 | Uw 6956",NA,NA,NA,NA,NA
"202","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.1059709","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059709","NL-L1059709",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13021",NA,NA,NA,NA,NA
"203","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.1059710","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059710","NL-L1059710",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13021",NA,NA,NA,NA,NA
"204","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.1059711","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059711","NL-L1059711",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12782",NA,NA,NA,NA,NA
"205","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.1059712","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059712","NL-L1059712",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12782",NA,NA,NA,NA,NA
"206","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.1059713","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059713","NL-L1059713",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12782",NA,NA,NA,NA,NA
"207","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182673","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Esser H-J","1995","Reitz R; Klein RM",NA,"1958","08","22","Brazil",NA,NA,"Santa Catarina, Vargem Grande, Lauro Müller",NA,NA,NA,NA,"Mata (Portugese)<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182673 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182673","NL-L2182673","10","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020213 | 961268484",NA,NA,NA,NA,NA
"208","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182674","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Esser H-J","1995","Riedel L",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182674 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182674","NL-L2182674","10","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020212 | 903153361",NA,NA,NA,NA,NA
"209","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182675","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Esser H-J","1995","Riedel L",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182675 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182675","NL-L2182675","10","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020211 | 903153359",NA,NA,NA,NA,NA
"210","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182676","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Hassler E",NA,"1913","01","01","Paraguay","Central",NA,"Paraguaria Centralis, in regione lacus Ypacaray","-57.32","-25.32","-57.32","-25.32","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182676","NL-L2182676",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020210 | 9226027",NA,NA,NA,NA,NA
"211","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182677","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Esser H-J","1995","Martius CFP von",NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182677 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182677","NL-L2182677","10","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020209 | 903153360",NA,NA,NA,NA,NA
"212","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182678","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Esser H-J","1995","Martius CFP von",NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182678 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182678","NL-L2182678","10","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020208 | 903153358",NA,NA,NA,NA,NA
"213","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182680","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Esser H-J","1995","Vincent D",NA,"1915","11","01","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182680 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182680","NL-L2182680","10","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020214 | 95164638",NA,NA,NA,NA,NA
"214","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182681","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Rambo B",NA,"Strieder",NA,"1946","01","15","Brazil","Rio Grande do Sul",NA,"Montenegro, Parea Novo",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182681","NL-L2182681",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020221 | 954018418",NA,NA,NA,NA,NA
"215","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182682","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith LB; Smith SF",NA,"Hatschbach GG",NA,"1966","07","26","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Mata pluvial das margens do rio<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182682","NL-L2182682",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020218 | 131095",NA,NA,NA,NA,NA
"216","2020-02-08 09:47:12-03","NBC","NL-BOTANY","L.2182683","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Hatschbach GG","1969","Hatschbach GG",NA,"1968","10","03","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Mata pluvial, encosta de morro<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182683","NL-L2182683","07","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020219 | 130282",NA,NA,NA,NA,NA
"217","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182684","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Pedersen TM",NA,"Pedersen TM",NA,"1972","04","03","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Woods and thickets<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182684","NL-L2182684",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020217 | 405794",NA,NA,NA,NA,NA
"218","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182685","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith LB",NA,"Klein RM",NA,"1962","09","15","Brazil",NA,NA,"Santa Catarina, Salseiro, Canoinhas",NA,NA,NA,NA,"Imbuial<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182685","NL-L2182685",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020216 | 128622",NA,NA,NA,NA,NA
"219","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182686","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Smith LB",NA,"Reitz R; Klein RM",NA,"1963","09","13","Brazil",NA,NA,"Santa Catarina, Lacerdopolis",NA,NA,NA,NA,"Mata beira rio<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182686","NL-L2182686",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020215 | 449676",NA,NA,NA,NA,NA
"220","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182687","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Hatschbach GG","1967","Hatschbach GG",NA,"1967","06","02","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Mata pluvial encosta de morro<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182687 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182687","NL-L2182687","11","01",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020220 | 131158",NA,NA,NA,NA,NA
"221","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U 0051744","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Reitz R",NA,"1961","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200051744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0051744",NA,NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 6956",NA,NA,NA,NA,NA
"222","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U 0075725","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0075725",NA,NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13021",NA,NA,NA,NA,NA
"223","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U 0075726","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0075726",NA,NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12782",NA,NA,NA,NA,NA
"224","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U 0075735","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Reitz R",NA,"1961","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0075735",NA,NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6956",NA,NA,NA,NA,NA
"225","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U.1276945","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Schinini A; Maruñak V; Pellegrini MG",NA,"1994","09","09","Argentina",NA,NA,"Misiones, Dep Guarani. Loc. Predio Guarani, Picada al ayo.","-54.25","-26.941667","-54.25","-26.941667","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1276945 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1276945","NL-U1276945",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
