"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"502","2008-05-27 22:02:00-03","MO","MOBOT","260425","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger (G)",NA,NA,NA,"Elsa M. Zardini|et al.","1989","5","28","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 10 kms E of Melgarejo. Forest on plains.","-56.5","-25.91666",NA,NA,NA,NA,NA,"Zardini 12230",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","89",NA
"503","2014-08-22 09:54:00-03","MO","MOBOT","260440","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger (G)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. 2 kms N of Salto Cristal.","-56.8333333","-26.05",NA,NA,NA,NA,NA,"Zardini 10184",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","27",NA
"504","2013-10-09 05:40:00-03","MO","MOBOT","260547","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger (G)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","5","28","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Forest, 10 kms S of Melgarejo on road to the Antena.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Zardini 12395",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","92",NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","260569","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1988","12","4","Paraguay","Paraguarí",NA,"Macizo Acahay. On rocks.","-57.15","-25.9",NA,NA,NA,NA,NA,"Zardini 8299","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-120",NA
"506","2008-05-27 22:02:00-03","MO","MOBOT","260598","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1988","12","4","Paraguay","Paraguarí",NA,"Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,NA,NA,NA,NA,"Zardini 8355","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-121",NA
"507","2013-10-09 05:40:00-03","MO","MOBOT","260627","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger (G)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","9","27","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Tall forest 2 kms S of route to Coronel Oviedo.","-56.33333","-25.8",NA,NA,NA,NA,NA,"Zardini 14590",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","145",NA
"508","2015-12-03 09:10:00-02","MO","MOBOT","260634","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","1988","1","28","Paraguay","Cordillera",NA,"Cerro Tobatí. En el bosque.","-57.0833333","-25.2833333",NA,NA,NA,NA,NA,"Zardini 4260",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","88-12",NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","260656","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1988","12","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Zardini 8418",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-123",NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","260718","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1988","12","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Zardini 8457",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-123",NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","260851","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","8","21","Paraguay","Paraguarí",NA,"Macizo Acahay. On rocks on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,NA,"Zardini 6567","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","88-72",NA
"512","2012-04-12 05:10:00-03","MO","MOBOT","2673054","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M. (LPB)",NA,NA,NA,"Alfredo F. Fuentes|et al.","2005","4","20","Bolivia","La Paz","Muñecas","Antes de Marumpampa, subiendo ladera con pendiente fuerte al lado de arroyo. Bosque subandino estacional con Luehea, Trichilia spp y Astronium urundeuva. Inventario fitosociologico Madidi 9.","-68.67472","-15.22277",NA,NA,NA,NA,NA,"Fuentes Claros 7037","1300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","05-11",NA
"513","2020-08-18 07:02:00-03","MO","MOBOT","2700260","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M. (LPB), 08/",NA,NA,NA,"C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Gerardo Jove|Remberto Jove|C. Pérez","2005","5","31","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo,","-68.5658611","-14.3250556",NA,NA,NA,NA,NA,"Campos Villanueva 35","660.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","05-01",NA
"514","2020-08-18 07:17:00-03","MO","MOBOT","2700293","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M. (LPB), 08/",NA,NA,NA,"C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Remberto Jove|C. Pérez","2005","6","5","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo,","-68.5668334","-14.3325",NA,NA,NA,NA,NA,"Campos Villanueva 50","830.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","05-02",NA
"515","2020-08-18 08:15:00-03","MO","MOBOT","2700417","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M. (LPB), 08/",NA,NA,NA,"C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Remberto Jove|Gerardo Jove","2005","6","13","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo.","-68.5723889","-14.3334722",NA,NA,NA,NA,NA,"Campos Villanueva 99","1010.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","05-03",NA
"516","2016-12-17 05:24:00-02","MO","MOBOT","2704055","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","L. Cayola (LPB)",NA,NA,NA,"A. T. Fernández C.|L. Cayola|J. Uzquiano|Pepe Sevillanos|Guzmán Jove","2005","5","22","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas al Norte de Apolo.","-68.5593611","-14.3276389",NA,NA,NA,NA,NA,"Fernández Choque 41","712.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","05-02",NA
"517","2016-12-17 05:23:00-02","MO","MOBOT","2823667","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M (LPB)",NA,NA,NA,"S. Paredes","2005","11","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Phyllostylon rhamnoides. Ladera. Parcela Permanente de Muestreo # 16. Plantas secadas en campo.","-68.6519444","-14.1994444",NA,NA,NA,NA,NA,"Paredes Salinas 78","935.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","05-02",NA
"518","2020-07-22 11:16:00-03","MO","MOBOT","2832879","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Fuentes (LPB)",NA,NA,NA,"Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","2","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6627778","-14.2125",NA,NA,NA,NA,NA,"Torrez Flores 94","1170.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","05-02",NA
"519","2017-10-06 18:00:00-03","MO","MOBOT","2836655","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M (LPB)",NA,NA,NA,"S. Paredes|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove|Remberto Jove|Lisandro Molina","2005","11","15","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan.","-68.6397222","-14.1986111",NA,NA,NA,NA,NA,"Paredes Salinas 120","1150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","05-03",NA
"520","2020-09-08 07:59:00-03","MO","MOBOT","2866403","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","11","27","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.","-68.5252778","-14.2525",NA,NA,NA,NA,NA,"Cayola Pérez 2225","933.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","05-44",NA
"521","2009-08-24 12:06:00-03","MO","MOBOT","3120787","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Itaipú Binacional","1978",NA,NA,"Paraguay","Alto Paraná",NA,"Rva. Limoy. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 52",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"522","2015-10-28 05:49:00-02","MO","MOBOT","2866762","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","12","3","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, 1 km al N del rio Chiriuno. Bosque de yungas subandino pluviestacional con Piptadenia viridiflora y Capparis polyantha. Terraza antigua. Parcela permanente de muestreo #19. Plantas NO alcoholizadas.","-68.5858333","-14.2463889",NA,NA,NA,NA,NA,"Cayola Pérez 2287","853.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","05-45",NA
"523","2015-10-28 05:49:00-02","MO","MOBOT","2871266","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","12","10","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Huanechaquimayu. Bosque de yungas subandino pluviestacional con Phyllostylon rhamnoides y Capparis polyantha. Terraza antigua. Parcela temporal de muestreo #20. Plantas NO alcoholizadas.","-68.5191667","-14.3172223",NA,NA,NA,NA,NA,"Cayola Pérez 2351","794.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","05-46",NA
"524","2020-09-04 14:08:00-03","MO","MOBOT","2880525","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","3","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, frente al Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera pronunciada, exposicion SW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5297223","-14.2461111",NA,NA,NA,NA,NA,"Cayola Pérez 1865","810.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","05-31",NA
"525","2020-07-16 21:06:00-03","MO","MOBOT","2880674","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M (LPB)",NA,NA,NA,"Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","2005","12","3","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","-68.5877777","-14.4286111",NA,NA,NA,NA,NA,"Araujo Murakami 2536","750.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","05-19",NA
"526","2020-07-16 21:27:00-03","MO","MOBOT","2880686","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Araujo-M (LPB)",NA,NA,NA,"Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","2005","12","3","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","-68.5877777","-14.4286111",NA,NA,NA,NA,NA,"Araujo Murakami 2546","750.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","05-19",NA
"527","2020-07-17 01:49:00-03","MO","MOBOT","2881243","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","2005","12","5","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Cavanillesia umbellata y Phyllostylon rhamnoides. Plantas secadas en campo.","-68.5877777","-14.4286111",NA,NA,NA,NA,NA,"Araujo Murakami 2689","750.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","05-21",NA
"528","2020-07-17 09:35:00-03","MO","MOBOT","2881518","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Fuentes (LPB)",NA,NA,NA,"Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Dante Chambi","2005","12","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, hacienda Tuichi. Bosque andino semideciduo con Anadenanthera colubrina, Trichilia elegans y Acacia loretensis. Con vegetacion ribereña Gynerium sagittatum. Plantas secadas en campo.","-68.5547222","-14.3913889",NA,NA,NA,NA,NA,"Araujo Murakami 2779","717.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","05-22",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","3119541","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","D. Brunner",NA,NA,NA,"Nélida Soria","1988",NA,NA,"Paraguay","Guairá",NA,"Tororo, Cerro Acati. Bosque en ladera del Cerro.","-56.25","-25.93055",NA,NA,NA,NA,NA,"Soria Rey 2627","500.00000000","650.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"530","2015-07-07 11:53:00-03","MO","MOBOT","3119580","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Luciano Bernardi","1978","12","14","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernardi 19172",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"531","2015-07-07 11:57:00-03","MO","MOBOT","3119637","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Luciano Bernardi","1978","11","27","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Bernardi 18868",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"532","2015-07-07 11:01:00-03","MO","MOBOT","3119836","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. L. Liesner",NA,NA,NA,"Luciano Bernardi","1978","10","17","Paraguay","Paraguarí",NA,"In campo et ad oram nemoris, sat frequens, circa La Rosada, Ybicui.",NA,NA,NA,NA,NA,NA,NA,"Bernardi 18091",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"533","2010-04-13 14:05:00-03","MO","MOBOT","3120381","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Ronald Liesner",NA,NA,NA,"Reinilda Duré|William J. Hahn","1984",NA,NA,"Paraguay","Paraguarí",NA,"Ybycui, Parque Nacional Ybycui. Crece en suelo arenoso, al norte d eLa Rosada.",NA,NA,NA,NA,NA,NA,NA,"Duré Rodas 251",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"534","2009-07-10 17:57:00-03","MO","MOBOT","3120820","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger",NA,NA,NA,"Troels M. Pedersen","1992","4",NA,"Paraguay",NA,NA,"Colonia Independencia. Outskirts of woodland.",NA,NA,NA,NA,NA,NA,NA,"Pedersen 10145",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"535","2012-10-05 15:55:00-03","MO","MOBOT","3120880","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Schinini",NA,NA,NA,"Aurelio Schinini","1993","3","24","Paraguay","Guairá",NA,"Cerro Nelville, 5 km E de Mbocayaty.","-56.4166667","-25.7",NA,NA,NA,NA,NA,"Schinini Cacace 27879","280.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"536","2009-10-25 08:46:00-02","MO","MOBOT","3120898","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Ronald Liesner",NA,NA,NA,"L.C. Stutz","1984",NA,NA,"Paraguay",NA,NA,"Foret secondaire, C.F.A.P., Pto Stroessner, km 12.",NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 2023",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"537","2011-03-19 05:54:00-03","MO","MOBOT","3121000","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Schinini",NA,NA,NA,"Ricardo O. Vanni|E. Ortíz|Aurelio Schinini","1993",NA,NA,"Argentina","Corrientes",NA,"Selva marginal inundable. Parque Nacional Iguazu.",NA,NA,NA,NA,NA,NA,NA,"Vanni 3105","155.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"538","2008-05-27 22:02:00-03","MO","MOBOT","3121038","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Gert G. Hatschbach","1974",NA,NA,"Brazil","Paraná",NA,"Bocaina ( mun. Bocaina do Sul).",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 33772",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"539","2009-07-17 07:39:00-03","MO","MOBOT","3121067","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","AL Gentry",NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 3584",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"540","2008-05-27 22:02:00-03","MO","MOBOT","3121213","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Margaret R. Vodicka",NA,NA,NA,"Gert G. Hatschbach","1979",NA,NA,"Brazil","Paraná",NA,"Estrela ( mun. Cerro Azul ) .",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 42553",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"541","2008-05-27 22:02:00-03","MO","MOBOT","3121307","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Margaret R. Vodicka",NA,NA,NA,"Gert G. Hatschbach","1970",NA,NA,"Brazil","Paraná",NA,"Bitumirim ( mun. Ivai).",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 25925",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"542","2015-08-23 05:45:00-03","MO","MOBOT","3122338","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"S.A. Renvoize","1978","10","23","Paraguay","Itapúa",NA,"Opposite Puerto Piray, Misiones Prov. Argentina. Beside road through dense forest.",NA,NA,NA,NA,NA,NA,NA,"Renvoize 3221","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"543","2015-08-23 05:45:00-03","MO","MOBOT","3122418","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Margaret R. vodicka",NA,NA,NA,"S.A. Renvoize","1978","10","23","Paraguay","Itapúa",NA,"Beside road through dense forest. Opposite Puerto Piray, Misiones Prov.",NA,NA,NA,NA,NA,NA,NA,"Renvoize 3217","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"544","2009-10-17 07:02:00-03","MO","MOBOT","3122503","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Nélida Soria|Elsa M. Zardini","1988",NA,NA,"Paraguay","Amambay",NA,"P.N. Cerro Cora. Habitat; en el bosque.",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 1922",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"545","2011-03-01 10:04:00-03","MO","MOBOT","3122596","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Margaret R. Vodicka",NA,NA,NA,"Balduino Rambo","1947","1","5","Brazil",NA,NA,"Fazenda Bernardo Velho, Bom Jesus, RGS in silvula campestri.",NA,NA,NA,NA,NA,NA,NA,"Rambo 34750",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"546","2012-11-26 11:04:00-02","MO","MOBOT","3122658","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Margaret R. Vodicka",NA,NA,NA,"Carl A.M. Lindman","1893","4","18","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindman 1581",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"547","2009-07-17 07:39:00-03","MO","MOBOT","3122691","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Rev. R. Spichiger",NA,NA,NA,"Émile Hassler","1898",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 3491",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"548","2008-05-27 22:02:00-03","MO","MOBOT","3122707","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Schinini",NA,NA,NA,"Mirtha Ortiz","1987","10","21","Paraguay","Paraguarí",NA,"Costa 11, Cerro Palacios. En el cerro.",NA,NA,NA,NA,NA,NA,NA,"Ortiz 650",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"549","2009-07-17 07:39:00-03","MO","MOBOT","3122788","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger",NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,"In regione calcarea cursus superiores Fluminis.",NA,NA,NA,NA,NA,NA,NA,"Hassler 12004",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"550","2009-07-17 17:34:00-03","MO","MOBOT","3122881","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Per Dusén","1909",NA,NA,"Brazil","Paraná",NA,"In silv. ad rivulum.",NA,NA,NA,NA,NA,NA,NA,"Dusén 7801",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"551","2009-05-15 13:24:00-03","MO","MOBOT","3122927","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Margaret R. Vodica",NA,NA,NA,"Pedro Jörgensen","1928",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3526",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","3123124","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R.L. Liesner",NA,NA,NA,"Nélida Soria","1989",NA,NA,"Paraguay","Guairá",NA,"En el Cerro Acati.",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 3479",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"553","2015-07-07 11:10:00-03","MO","MOBOT","3123403","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Liesner",NA,NA,NA,"Luciano Bernardi","1978","10","20","Paraguay","Paraguarí",NA,"Cerro de SanJose, haud procul a civitate Ybicui, Paraguari.",NA,NA,NA,NA,NA,NA,NA,"Bernardi 18144","600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
