"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1033","2013-09-26 16:07:00-03","MO","MOBOT","100633777","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","A. Lliully (HSB)",NA,NA,NA,"Ariel Lliully","2007","9","25","Bolivia","Tarija","Gran Chaco","Municipio de Carapari, P.N. y Área de Manejo Integrado de la Serranía de Aguarague. Aprox. a 4 km al SW de la comunidad de Nazareno, subiendo por la antigua senda hacia el puesto Sanandita.","-63.6663889","-21.6719445",NA,NA,NA,NA,NA,"Lliully 964","1400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1034","2013-10-07 15:20:00-03","MO","MOBOT","100636646","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Luzmila Arroyo P",NA,NA,NA,"Israel G. Vargas C.","2005","5","17","Bolivia","Santa Cruz","Florida","Bella Vista","-63.6794445","-18.2394444",NA,NA,NA,NA,NA,"Vargas Caballero 7174","1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1035","2015-03-20 10:07:00-03","MO","MOBOT","100800781","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"M. Monigatti|F. Díaz Vega","2010","6","28","Peru","La Libertad","Bolivar","Distrito Uchumarca. Path from Pusac to Maraypata.","-77.9083667","-6.9795667",NA,NA,NA,NA,NA,"Monigatti 119","2218.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1036","2018-04-10 12:37:00-03","MO","MOBOT","101038953","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee|Ivan Linneo","2009","11","16","Bolivia","Santa Cruz","Vallegrande","9.5 km (by road) and 3.9 km (by air) E of the airstrip at Vallegrande, on little-used dirt road toward Postrervalle, beginning the descent into the Río San Blas valley to the east.","-64.0394444","-18.4744445",NA,NA,NA,NA,NA,"Nee 56880","2160.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1037","2019-04-08 15:34:00-03","MO","MOBOT","101124162","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"R. Scolnik","1948","11","13","Peru","Amazonas",NA,"Lugar Camino Celendin a Balsas.",NA,NA,NA,NA,NA,NA,NA,"Scolnik 1327","1000.00000000","2650.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1038","2020-07-06 16:00:00-03","MO","MOBOT","101202472","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","E. Freire",NA,NA,NA,"Efraín Freire|Donoso, David A.|et al.","2015","9","4","Ecuador","El Oro","Piñas","Hosteria San Patricio. Minas de material petreo cerca de las antenas. Bosque Seco Semideciduo. 649280 S 9590307 W",NA,NA,NA,NA,NA,NA,NA,"Freire Mayorga 11386","981.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1039","2018-06-03 05:28:00-03","MO","MOBOT","1082704","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo-Rodriquez (US)",NA,NA,NA,"Tamara Núñez|Alberto Dik|R. Morillo","1994","9","20","Ecuador","Pichincha","Quito","Vía San Antonio de Pichincha - San José de Minas. Hacienda Tanlahua, límite con la Reserva Geobotánica Pululahua. Bosque húmedo Pre-Montano. Bosque secundario.","-78.48333","0.1",NA,NA,NA,NA,NA,"Núñez 38","2220.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2008-05-27 22:02:00-03","MO","MOBOT","1084523","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","T. Croat (MO)",NA,NA,NA,"Dennis H. Knight","1965","7","8","Ecuador","Loja",NA,"ca. 2 km north of Loja","-79.21","-3.95",NA,NA,NA,NA,NA,"Knight 773","2100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2008-05-27 22:02:00-03","MO","MOBOT","1087967","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Ronald Liesner (MO)",NA,NA,NA,"J.I. Billberg","1826","12",NA,"Colombia","Bolívar",NA,"Cartagena, in arenosis maritimus.",NA,NA,NA,NA,NA,NA,NA,"Billberg 86",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2008-05-27 22:02:00-03","MO","MOBOT","1099410","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","T. Croat (MO)",NA,NA,NA,"Calaway H. Dodson|L.B. Thien","1961","11","21","Ecuador","Loja",NA,"Road from Loja to La Tuna [Toma]; km 14-34","-79.4333","-3.991",NA,NA,NA,NA,NA,"Dodson 1518","1600.00000000","2600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2008-05-27 22:02:00-03","MO","MOBOT","1156259","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","!R. Guillen & A. Rodriguez (USZ)",NA,NA,NA,"J. Richard Abbott|Antony Jardim","1995","6","20","Bolivia","Santa Cruz","Manuel Maria Caballero","Just south of Amboró National Park, Cerro Bravo area; 4-10 map K of Comarapa. Along road through cloud forest and open shrubby to grassy windswept areas.","-64.53333","-17.85",NA,NA,NA,NA,NA,"Abbott 17239","2000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"1044","2016-09-01 05:26:00-03","MO","MOBOT","1210693","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Ronald L. Liesner (MO)",NA,NA,NA,"R. McK. Bird","1965",NA,NA,"Peru","Huánuco",NA,"Province of Huánuco or Pachitea. Vicinity of Huánuco. [Fieldbook information missing].","-76.23333","-9.91666",NA,NA,NA,NA,NA,"Bird 1419","1900.00000000","3700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1045","2008-05-27 22:02:00-03","MO","MOBOT","1242144","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"Harriet G. Barclay","1957","7","20","Colombia",NA,NA,"Carretera and pasture between Pasto and airport.",NA,NA,NA,NA,NA,NA,NA,"Barclay 4683",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2008-05-27 22:02:00-03","MO","MOBOT","1277732","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.L. Liesner (MO)",NA,NA,NA,"Harriet G. Barclay","1959","8","1","Ecuador","Azuay",NA,"On completely dry soil, windy, eroded flats and slopes. Cultivated fields divided by Agave. Just south of Oña. Oña; alrededores de Rio León.",NA,NA,NA,NA,NA,NA,NA,"Barclay 8414","2000.00000000","2440.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2009-08-17 12:46:00-03","MO","MOBOT","1277742","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.L. Liesner (MO)",NA,NA,NA,"Harriet G. Barclay|Pedro Juajibioy C.","1959","8","1","Ecuador","Azuay",NA,"Between Cumbe (2704 m) and cerca 2800 m, on south-bound road. Nudo de Cordillera Occidental y Cordillera Oriental entre Oña y Rancho Ovejero.",NA,NA,NA,NA,NA,NA,NA,"Barclay 8424","3000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2012-06-21 05:16:00-03","MO","MOBOT","1373060","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.L. Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry|Michael O. Dillon|James Aronson|Camilo Díaz S.","1978","6","17","Peru","Amazonas",NA,"25 km E of Balsas on road to Leimebamba. Dry forest on steep slopes, Marañon Valley.",NA,NA,NA,NA,NA,NA,NA,"Gentry 23130","2080.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1501",NA,NA
"1049","2008-05-27 22:02:00-03","MO","MOBOT","1381528","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.L. Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry","1978","6","24","Peru","Apurimac",NA,"Dry slopes overlooking Río Chalhuanca, 15 km NW of Chalhuanca, below village of Dakayca.",NA,NA,NA,NA,NA,NA,NA,"Gentry 23335","2650.00000000","2800.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1537",NA,NA
"1050","2015-08-12 05:57:00-03","MO","MOBOT","169192","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"H. Balslev|Quintana, Fernando","1980","5","27","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balslev 23864","2800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2013-02-13 05:33:00-02","MO","MOBOT","1396994","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Saldías (USZ)",NA,NA,NA,"Mario Saldias P.|Juan Carlos Montero Castro|et al.","1999","11","13","Bolivia","Santa Cruz","Vallegrande","A 10 km al sur de Postrervalle. Bosque en ceja de monte bastante intervenido, con Weinmania, Befaria y Dodonea viscosa","-63.8402777","-18.5402777",NA,NA,NA,NA,NA,"Saldias Paz 6188","1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1052","2012-11-03 15:14:00-02","MO","MOBOT","1500977","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Carlos Saravia T.","1962","11","30","Colombia","Nariño",NA,"Carretera Pasto-Túquerres.","-77.462291","1.066923",NA,NA,NA,NA,NA,"Saravia Toledo 1819","1820.00000000","2600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2012-07-08 22:51:00-03","MO","MOBOT","1520892","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","!P. Acevedo",NA,NA,NA,"Michael H. Nee","1989","12","28","Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande.","-64.0333333","-18.7166667",NA,NA,NA,NA,NA,"Nee 38560","2400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1054","2008-05-27 22:02:00-03","MO","MOBOT","1522351","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.L. Liesner (MO)",NA,NA,NA,"Michael H. Nee","1991","6","2","Bolivia","Santa Cruz","Florida","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. Ridgetop called Musural Loma at Abra La Cruz, 4 km (by air) NE of Mairana. Grazed, dry, brushy vegetation dominated by Dodonaea viscosa, Baccharais spp.","-63.9","-18.1",NA,NA,NA,NA,NA,"Nee 40728","2050.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2009-09-01 18:52:00-03","MO","MOBOT","1522984","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee|Daniel E. Atha","1998","6","26","Bolivia","Tarija","O'Connor","19 km SSE (by air) of Entre Rios, on road from Comunidad El Puesto to Chiquiacá. Slopes with humid forest, below the ridgetop.","-64.13333","-21.65",NA,NA,NA,NA,NA,"Nee 49905","1550.00000000","1700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2008-05-27 22:02:00-03","MO","MOBOT","1524095","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","7","3","Bolivia","Cochabamba","Chapare","Along highway from Cochabamba to Villa Tunari. Arid, grazed roadside. With Dodonaea viscosa and scattered Schinus molle.","-65.96666","-17.4",NA,NA,NA,NA,NA,"Nee 49970","2875.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2012-07-07 21:41:00-03","MO","MOBOT","1524872","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.106944","-18.489722",NA,NA,NA,NA,NA,"Nee 35590","1850.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1058","2008-05-27 22:02:00-03","MO","MOBOT","1525123","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","7","11","Bolivia","Santa Cruz","Manuel Maria Caballero","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 1.5 km on road to Puquina Arriba from Comarpa-Samaipata highway. Barrens on white soil derived from a volcanic ash layer. With scattered Schinopsis haenkeana.","-64.46666","-17.96666",NA,NA,NA,NA,NA,"Nee 50033","1775.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2008-05-27 22:02:00-03","MO","MOBOT","1525142","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","7","11","Bolivia","Santa Cruz","Manuel Maria Caballero","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 1.5 km on road to Puquina Arriba from Comarapa-Samaipata highway. Barrens on white soil derived from a volcanic ash layer. With scattered Schinopsis haenkeana.","-64.46666","-17.96666",NA,NA,NA,NA,NA,"Nee 50034","1775.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2008-05-27 22:02:00-03","MO","MOBOT","1527003","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee","1995","12","31","Bolivia","Santa Cruz","Manuel Maria Caballero","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 3 km (by dirt road) NE of Abra de Quiñe [Quiñal on some maps]. Shrubland on slopes, grazed, upper limit of arid woodlands.","-64.31666","-18.06666",NA,NA,NA,NA,NA,"Nee 46636","2100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2008-05-27 22:02:00-03","MO","MOBOT","1529422","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","5","9","Bolivia","Santa Cruz","Florida","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 6.5 km (by road), 3 km (by air) NE of central square in Mairana on road to Yunga de Mairana. Near upper limit of dry woodland of Schinopsis haekeana, with some coumnar cacti (Cereus dayami), beginning transition to more humid montane forest with Clethra scabra, Lothrae ternifolia, etc., mostly turned into brushy pastures by cutting and burning, with Baccharis spp., Dodonaea viscosa, Mimosa lepidota.","-63.93333","-18.1",NA,NA,NA,NA,NA,"Nee 49301","1800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2008-05-27 22:02:00-03","MO","MOBOT","1529692","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.L. Liesner (MO)",NA,NA,NA,"Michael H. Nee","1985","9","28","Bolivia","La Paz","Sud Yungas","1.5 km downstream from Puente Villa.","-67.63333","-16.4",NA,NA,NA,NA,NA,"Nee 31974","1400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2014-04-19 14:41:00-03","MO","MOBOT","1529944","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Ferrucci (CTES)",NA,NA,NA,"Marita Dematteis|J.P. Coulleri|et al.","2009","4","9","Bolivia","Santa Cruz","Manuel Maria Caballero","7,6 km W de Comarapa, camino a Cochabamba.","-64.5755556","-17.9044444",NA,NA,NA,NA,NA,"Dematteis 3620","2247.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1064","2009-08-26 20:59:00-03","MO","MOBOT","1530569","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","!R.L. Liesner (MO)",NA,NA,NA,"Michael H. Nee|James C. Solomon","1985","9","29","Bolivia","La Paz","Sud Yungas","1-3 km W of Huancane along road to Chuspipata. Secondary growth on steep shrubby roadsides and edge of cultivated fields.","-67.55","-16.36666",NA,NA,NA,NA,NA,"Nee 32026","2000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2008-05-27 22:02:00-03","MO","MOBOT","1533665","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Michael H. Nee","1990","12","16","Bolivia","Santa Cruz","Florida","6 km . (by air) WNW of Samaiparta, 11 km (by road) SE of Mairana, on high point of road between the two. Heavily grazed rocky brushy scrub on hilltops., with Dodonea viscosa, Baccharis.","-63.91666","-18.16666",NA,NA,NA,NA,NA,"Nee 40393","1800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2008-05-27 22:02:00-03","MO","MOBOT","1535416","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee","1997","12","31","Bolivia","Santa Cruz","Florida","10.5 km (by road) SSE of Quirusillas on road from Mairana to Postervalle. Slopes with dry woodland with Schinopsis haenkeana.","-63.93333","-18.4",NA,NA,NA,NA,NA,"Nee 47652","1750.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2008-05-27 22:02:00-03","MO","MOBOT","1536036","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee","1998","1","1","Bolivia","Santa Cruz","Florida","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 2.5 km on dirt road off and north from the Samaipata to Mairana highway, the turnoff just below the highest point and on the Mairana side, 7 km (by air) SE of Mairana. Ridgetop and slopes, heavily grazed. Dominated by Baccharis (see no. 47706 and 47708), Dodonaea viscosa, Acacia aroma but essentially no lower cloud forest elements.","-63.9","-18.15",NA,NA,NA,NA,NA,"Nee 47687","1950.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2012-07-08 18:39:00-03","MO","MOBOT","1536288","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.106944","-18.489722",NA,NA,NA,NA,NA,"Nee 37443","2050.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1069","2008-05-27 22:02:00-03","MO","MOBOT","1598623","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Serrano (HSB)",NA,NA,NA,"Martha Serrano","1994","2","25","Bolivia","Chuquisaca","Belisario Boeto","Comunidad Huerta Mayu, 2 km SW of Villa Serrano",NA,NA,NA,NA,NA,NA,NA,"Serrano 628","2350.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2008-05-27 22:02:00-03","MO","MOBOT","167292","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"Marko Lewis","1988","12","7","Bolivia","La Paz","Inquisivi","Along the new Sita-Arcopongo Road where it crosses the Río Sara at Rancho Cuesta Sara. 2 km NE of Sita and 6 km N of Inquisivi. Semi-arid shrubland and forest in ravine along the river.","-67.11666","-16.86666",NA,NA,NA,NA,NA,"Lewis 882019","2550.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","88-51",NA,NA
"1071","2008-05-27 22:02:00-03","MO","MOBOT","167295","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","H.T. Beck (NY)",NA,NA,NA,"Adrian Juncosa","1984","2","21","Ecuador","Imbabura",NA,"N of Salinas (N of Ibarra). 10-20 km from Pan-Americana. Elev. 1500-1550 m. 0º 37'N, 78º8'W. Dry scrub.","-78.3","0.61666",NA,NA,NA,NA,NA,"Juncosa 2218","1500.00000000","1550.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","84-20",NA,NA
"1072","2008-05-27 22:02:00-03","MO","MOBOT","167593","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo (US)",NA,NA,NA,"Timothy J. Killeen|Israel G. Vargas C.","1992","6","6","Bolivia","Santa Cruz","Manuel Maria Caballero","Arriba del Pueblo San Juan de Potrero. Zona de transición, bosque neblina y bosque xerofitico alterado. Muestras preservadas en alcohol.","-64.3","-17.83333",NA,NA,NA,NA,NA,"Killeen 4052","2000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"9","46",NA,NA
"1073","2008-05-27 22:02:00-03","MO","MOBOT","167920","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Acevedo (MO)",NA,NA,NA,"Marko Lewis","1991","12","2","Bolivia","La Paz","Inquisivi","Tableria - - The maps are nearly blank in this area, but from the actual site of Estancia Aguilani (which is misplaced on map) following the slope south of the Río Aguilani ca 1.2 km, one crosses a river flowing from the ridge of Cerro Lulini. Crossing the river and climbing the lower part of this ridge is the area locally known as Tableria. 15 km N. of Choquetanga. After climbing up through head high fern heath, one comes to the top edge of some evergreen ravine forests.","-67.31666","-16.7",NA,NA,NA,NA,NA,"Lewis 40780","2400.00000000","2500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","151",NA,NA
"1074","2008-05-27 22:02:00-03","MO","MOBOT","167934","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Acevedo (MO)",NA,NA,NA,"Marko Lewis","1991","9","21","Bolivia","La Paz","Inquisivi","Lakachaka - - This is our famous camp at the mouth of the Río Aguilani on extensive ancient agriculture terraces, where there are two foot bridges. Collections made along the trail between Laka Chaka and the first major creek flowing down from Cerro Aguada on the trail to Khora, about 1 km of trail collected, 21 km N. of Choquetanga. Deciduous Acacia forest with scattered Tabebuia on slopes above river.","-67.33333","-16.66666",NA,NA,NA,NA,NA,"Lewis 40409","1400.00000000","1500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"6","135",NA,NA
"1075","2008-05-27 22:02:00-03","MO","MOBOT","167956","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","A.E. Brant",NA,NA,NA,"Marko Lewis|Michael H. Nee|James C. Solomon","1988","3","12","Bolivia","La Paz","Inquisivi","Río Khatu Bridge. About 0.5 km above the Río Khatu where the Inquisivi-Licoma Pampa road crosses it ca. 2 km N of Inquisivi and thence down to the bridge. Mostly deciduous legume forest in rain shadow area.","-67.15","-16.88333",NA,NA,NA,NA,NA,"Lewis 8874","2050.00000000","2200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","88-2",NA,NA
"1076","2008-05-27 22:02:00-03","MO","MOBOT","167977","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Acevedo (MO)",NA,NA,NA,"Marko Lewis","1991","11","13","Bolivia","La Paz","Inquisivi","Khora Pata - - On the slopes 1-2 km SW of Communidad Khora. 28 km N. of Choquetanga. Spiny dense woodland and mattoral with Acacia, Tabebuia, tree Opuntias, Bombaceae and Malphigiaceae abundant.","-67.3","-16.6",NA,NA,NA,NA,NA,"Lewis 40520","1700.00000000","1950.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","140",NA,NA
"1077","2008-05-27 22:02:00-03","MO","MOBOT","168032","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Acevedo (US)",NA,NA,NA,"Marko Lewis","1991","11","18","Bolivia","La Paz","Inquisivi","Huayra Pata - - Major ruin discovery of large fortelezas, irrigation canals and mysterious foundations cover this ridge which is 2 km NE of the mouth of the Río Aguilani mouth at Lakachaka, and 2 km S. of the junction of the Río Mikhailpurhua and Río Aguada. 22 km N. of Choquetanga. Area of ancient ruins which has been overgrazed, burned and generally raped into semi-barren grassland with some small shrubs. Collected bordering woodlanads and mattorales","-67.33333","-16.65",NA,NA,NA,NA,NA,"Lewis 40586","2300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8","143",NA,NA
"1078","2008-05-27 22:02:00-03","MO","MOBOT","169200","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jef D. Boeke","1976","12","21","Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boeke 591","2475.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
