"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","coordinatePrecision","geoFlag","dayIdentified","individualCount","typeStatus"
"55","2015-10-31 05:50:00-02","MO","MOBOT","3352703","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","G.M. Barroso","Wilson Hoehne","Hoehne 3885","1953","7","16","South America","Brazil","São Paulo","Caraguatatuba: Martim de Sá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","3352775","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","P. Dusén","Per Dusén","Dusén 17124","1915",NA,NA,"South America","Brazil","Paraná","Tacarchy in fruticetis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-10-31 05:50:00-02","MO","MOBOT","3352906","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","W. Hoehne, 10/64","Wilson Hoehne","Hoehne 2626","1948","7","27","South America","Brazil","São Paulo","Próximo a Interiagos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2009-07-21 23:34:00-03","MO","MOBOT","2458111","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Barroso, G. M.","Per Dusén","Dusén 10149",NA,NA,NA,"South America","Brazil","Paraná","Alexandra","-48.61666","-23.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","17711","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron","H. Robinson","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","estrada da graciosa","-48.834400177002","-25.476900100708",NA,"Volúvel, capítulos creme. clareiras da mata pluvial.;",NA,NA,"Morretes",NA,NA,NA,NA,NA,NA,"Magnoliopsida","30514","auto",NA,NA,NA
"60","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","53369",NA,"Plantae",NA,NA,"Compositae","Mikania","ulei","Mikania ulei","Hieron.","J. Gaio/2015","J. Gaio; C. Demeda & F. Gonzatti","407","2015","07","11",NA,"Brasil","Rio Grande do Sul","Fazenda do Arroio","-50.212778","-29.976944",NA,"Hábitat: Bordo de mata paludosa. Volúvel","MBML053369","MBML053369","Osório","8","8","50W12'46","29S58'37",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-26 14:12:24-03","CPACT","ECT","5202","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","J.Gaio","J.Gaio; C.Demeda | F.Gonzatti","407","2015","07","11",NA,"Brasil","Rio Grande do Sul","Fazenda Arroio.","-50.212778","-29.976944",NA,NA,"ECT0005202","ECT0005202","Osório","8","8","50º12'46''W","29º58'37''S","2015","08",NA,NA,NA,"04",NA,NA
"62","2020-09-12 05:00:02-03","US","US","3411263","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"W. Hoehne","3885",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Caraguatatuba: Martim de Sá",NA,NA,NA,NA,"US01674557","US01674557_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","2892695","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"C. Moura","130280","1965","7","15","South America - Neotropics","Brazil","São Paulo","Registro, nas adjacências do aeroporto",NA,NA,NA,NA,"US01674555","US01674555_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","1281102","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"P. K. Dusén","10149","1910","8","21","South America","Brazil","Paraná","Alexandra, ad marginem silvulae",NA,NA,NA,NA,"US01674558","US01674558_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","1473733","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"P. K. Dusén","17124","1915","8","17","South America","Brazil","Paraná","Jacarehý, in fruticetis reg. lit",NA,NA,NA,NA,"US01674556","US01674556_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"66","2019-12-09 17:29:25-03","UFPR","EFC","9370","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Borgo, M.","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","413","1999","07","27",NA,"Brasil","Santa Catarina","Reserva Volta Velha","-48.6417","-26.0786",NA,"Trepadeira de capítulos brancos, em brejo alterado.","EFC009370",NA,"Itapoá",NA,NA,"-48.6417","-26.0786","2000","01",NA,NA,NA,"14",NA,NA
"67","2019-10-07 09:11:51-03","UEFS","HUEFS","132947","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"Loeuille, B.","196","2007","04","06",NA,"Brasil","Santa Catarina","Fazenda Farofa, trilha da estrada do meio.","-49.859167","-27.888889",NA,"Vegetação secundária de Floresta Ombrófila.","HUEFS0132947",NA,"Bocaina do Sul","1317","1317","49W51'33''","27S53'20''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"68","2019-10-07 09:11:51-03","UEFS","HUEFS","25591","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"Hoehne, W.","3885","1953","07","16",NA,"Brasil","São Paulo","Martim de Sá.","-45.4099998474121","-23.6200008392334",NA,NA,"HUEFS0025591",NA,"Caraguatatuba",NA,NA,NA,NA,NA,NA,"Asteranae","30093","auto",NA,NA,NA
"69","2019-10-07 09:11:51-03","UEFS","HUEFS","25598","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"Hoehne, W.","2626","1948","07","27",NA,"Brasil","São Paulo","Próximo a Interlados.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0025598",NA,"São Paulo",NA,NA,NA,NA,NA,NA,"Asteranae","53584","auto",NA,NA,NA
"70","2019-09-04 19:37:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","ulei","Mikania ulei",NA,NA,"E. H. G. Ule",NA,"1884","8",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"71","2020-07-23 11:59:21-03","CEPLAC","CEPEC","112107","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei",NA,"R. A. X. Borges","Amorim, A. M.","4077","2004","04","26",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra.","-39.202778","-14.770278",NA,NA,NA,NA,"Barro Preto","600","600","39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-23 11:59:21-03","CEPLAC","CEPEC","79556","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei",NA,"G. M. Barroso","W. Hoehne","3885","1953","07","16",NA,"Brasil","São Paulo","Caraguatatuba. Martim de Sá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-07-23 11:59:21-03","CEPLAC","CEPEC","116583","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei",NA,"A. Gandara","Lopes, M. M. M.","1150","2007","03","13",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso a serra. Borda da encosta, próximo à entrada da trilha principal.","-39.536111","-14.770278",NA,NA,NA,NA,"Barro Preto","860","860","39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-07-23 11:59:21-03","CEPLAC","CEPEC","135157","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei",NA,"A. Gandara","M.M. Coelho","642","2012","04","10",NA,"Brasil","Bahia","Serra da Pedra Lascada, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra.","-39.536111","-14.770278",NA,"Foto.",NA,NA,"Barro Preto",NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-07-23 11:59:21-03","CEPLAC","CEPEC","104676","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei",NA,"A. Gandara","A. M. Amorim","4778","2005","02","07",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7Km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção à serra.","-39.4714012145996","-14.809700012207",NA,"<ll>dwc_commonname:</ll>",NA,NA,"Barro Preto",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA
"76","2019-04-02 09:30:44-03","URICER","HPBR","7585","S","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron",NA,"BUTZKE, A. et al.",NA,"2004","11","25",NA,"Brasil","RS","CTG, SENTINELA DA QUERÊNCIA","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR007585",NA,"Erechim",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,"1",NA
"77","2019-11-13 16:04:30-03","UNISANTA","HUSC","770","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Souza, V.C.","Souza, V.C.; Machado, S.B.","16","1985","07","24",NA,"Brasil","São Paulo","Ilha do Cardoso,beira da estrada para a usina","-47.9199981689453","-25.0100002288818",NA,"Trepadeira, fragantíssima, flores brancas, solo arenoso",NA,NA,"Cananéia",NA,NA,NA,NA,"1987","01",NA,"37574","auto","31",NA,NA
"78","2019-11-01 14:54:19-03","UnB","UB","123115","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Barroso, GM","Hoehne, W","3885","1953","07","16","Southern America","Brasil","São Paulo","Martim de Sá","-45.4099998474121","-23.6200008392334",NA,"Flores alvas.; Trepadeira.",NA,NA,"Caraguatatuba",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA
"79","2019-11-01 14:54:19-03","UnB","UB","123117","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Hoehne, W","Hoehne, W","2232","1946","07","31","Southern America","Brasil","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,"Escandente.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"80","2019-11-01 14:54:19-03","UnB","UB","123116","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Hoehne, W","Hoehne, W","2626","1948","07","27","Southern America","Brasil","São Paulo","Próximo a Interlagos","-46.6300010681152","-23.5400009155273",NA,"Volúvel.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"81","2020-08-20 20:38:09-03","UFSC","FLOR","25861","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Falkenberg, D.B.","Oliveira, J.S.","57","1984","08","31",NA,"Brasil","Santa Catarina","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"liana com folhas composta, flor branca. Folha composta. Invólucro 4 mm altura. Aquênio, corola e brácteas com glândula amarelas.","FLOR0025861",NA,"Florianópolis",NA,NA,NA,NA,"1995",NA,NA,"27000","auto",NA,NA,NA
"82","2020-08-20 14:55:13-03","UFSC","FLOR","52074","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","262","2009","06","06",NA,"Brasil","Santa Catarina","Ilhota.","-48.611400604248","-27.0902996063232",NA,"trepadeira, Fruto Maduro, papus brancos","FLOR0052074",NA,"Itapema","100","100",NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA
"83","2020-08-20 14:55:13-03","UFSC","FLOR","48313","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Mello, A.S.","Mello, A.S.; Weber, P.","s.n.","2011","08","07",NA,"Brasil","Santa Catarina","Porto de Itapoá.","-48.6161003112793","-26.1168994903564",NA,"trepadeira herbácea, flor branca","FLOR0048313",NA,"Itapoá",NA,NA,NA,NA,"2011","08",NA,"18121","auto","07",NA,NA
"84","2021-02-08 12:36:46-03","UFRGS","ICN","028268","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","et al.; J. Lindeman, BE Irgang","Irgang, BE; Girardi, A","s.n.","1972","07","13","América do Sul","Brasil","RS","Roça do Banhado",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Série 19.56",NA,NA,"Parque de Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 12:36:46-03","UFRGS","ICN","116221","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Ritter, MR","1070","1999","11","01","América do Sul","Brasil","PR","BR 373 km 202, em direção a Ponta Grossa","-50.6044006347656","-25.2299995422363",NA,"Espécie ameaçada de extinção (Vulnerável).; Em beira de mata",NA,NA,"Imbituva",NA,NA,NA,NA,NA,NA,NA,"24222","auto",NA,NA,NA
"86","2021-02-08 12:36:46-03","UFRGS","ICN","120511","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Ritter, MR","1387","2001","08","11","América do Sul","Brasil","RS",NA,"-49.8497009277344","-29.3694000244141",NA,"Espécie ameaçada de extinção (Vulnerável).; Em interior de mata",NA,NA,"Dom Pedro de Alcântara",NA,NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA
"87","2021-02-08 12:36:46-03","UFRGS","ICN","122526","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Knob, A; Bordignon, SAL","6451","2000","08","02","América do Sul","Brasil","RS",NA,"-50.5196990966797","-29.8174991607666",NA,"Espécie ameaçada de extinção (Vulnerável).; Beira de mata, capão de área baixa e úmida - herbário La Salle 1451",NA,NA,"Santo Antônio da Patrulha",NA,NA,NA,NA,NA,NA,NA,"29157","auto",NA,NA,NA
"88","2021-02-08 12:36:46-03","UFRGS","ICN","042360","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Waechter, JL; Baptista, LRM","877","1978","07","21","América do Sul","Brasil","RS","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Trepadeira com flores brancas.; Em beira de mato.",NA,NA,"Torres",NA,NA,NA,NA,"1988","10",NA,"20837","auto","19",NA,NA
"89","2021-02-08 12:36:46-03","UFRGS","ICN","116247","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"Ritter, MR","1095","1999","11","18","América do Sul","Brasil","RS","Faxinal em mata paludosa","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Beira e interior de mata",NA,NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"90","2021-02-08 12:36:46-03","UFRGS","ICN","119051","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Ritter, MR","1208","2000","06","23","América do Sul","Brasil","RS","Faxinal mata junto a estrada do Mar","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Beira de mata alagada",NA,NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"91","2021-02-08 12:36:46-03","UFRGS","ICN","120513","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Ritter, MR","1389","2001","08","11","América do Sul","Brasil","RS","mata do Faxinal face norte","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Em beira de mata paludosa",NA,NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"92","2021-02-08 12:36:46-03","UFRGS","ICN","120512","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Ritter, MR","1388","2001","08","11","América do Sul","Brasil","RS","mata do Faxinal face norte","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Em interior de mata paludosa, em clareira",NA,NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"93","2021-02-08 12:36:46-03","UFRGS","ICN","118555","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Dalpiaz, S","s.n.","1998","03","28","América do Sul","Brasil","RS","Santa Rita do Faxinal","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"94","2021-02-08 12:36:46-03","UFRGS","ICN","115056","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Venturi, S","5","1997","08","30","América do Sul","Brasil","RS","Morro Grande","-51.0233001708984","-30.0811004638672",NA,"Espécie ameaçada de extinção (Vulnerável). Duplicata no herbário FLOR (UFSC); Liana volúvel.; Em borda de floresta Turfosa.",NA,NA,"Viamão","35","35",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
"95","2021-02-08 12:36:46-03","UFRGS","ICN","174337","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Falkenberg, DB","Oliveira, JS","57","1984","08","31","América do Sul","Brasil","SC","Rio Vermelho.","-48.5491981506348","-27.596700668335",NA,"Doação FLOR 25861; Liana com folha composta, flor branca, invólucro 4mm altura, aquênio, corola e brácteas com glândulas amarelas.; Capoeirão, restinga.",NA,NA,"Florianópolis","200","200",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA
"96","2021-02-08 12:36:46-03","UFRGS","ICN","086708","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Hagelund, K","s.n.","1983","01","11","América do Sul","Brasil","SC",NA,"-49.7228012084961","-29.3349990844727",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Passo de Torres",NA,NA,NA,NA,NA,NA,NA,"14251","auto",NA,NA,NA
"97","2021-02-08 12:36:46-03","UFRGS","ICN","132046","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Hoehne, W","2232","1946","07","31","América do Sul","Brasil","SP",NA,"-46.6300010681152","-23.5400009155273",NA,"Espécie ameaçada de extinção (Vulnerável). SPF-14149",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"98","2021-02-08 12:36:46-03","UFRGS","ICN","178244","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Grings, M","Grings, M","1840","2014","05","30","América do Sul","Brasil","RS","Linha Imperial, Morro da Fome","-51.1143989562988","-29.3763999938965",NA,"trepadeira com flores passadas; em interior de capoeirão, floresta em estágio médio de regeneração",NA,NA,"Nova Petrópolis",NA,NA,NA,NA,NA,NA,NA,"14669","auto",NA,NA,NA
"99","2021-02-08 12:36:46-03","UFRGS","ICN","086944","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Hagelund, K","14888","1984","02","10","América do Sul","Brasil","RS",NA,"-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Mata úmida. Comum.",NA,NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"100","2021-02-08 12:36:46-03","UFRGS","ICN","049034","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Gaelzer, MB","Gaelzer, MB","295","1980","09","13","América do Sul","Brasil","RS","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Torres",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"101","2021-02-08 12:36:46-03","UFRGS","ICN","132047","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Barroso, GM","Hoehne, W","3885","1953","07","16","América do Sul","Brasil","SP",NA,"-45.4099998474121","-23.6200008392334",NA,"Espécie ameaçada de extinção (Vulnerável). SPF-15022",NA,NA,"Caraguatatuba",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA
"102","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","63733","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, M. R. M. R.","Silveira, N.","6286","1988","07",NA,NA,"Brasil","Santa Catarina","Nas margens do Rio Mampituba,","-49.810001373291","-29.2233009338379",NA,"Guaco; ; Inflorescência branca.","HAS0063733",NA,"São João do Sul",NA,NA,NA,NA,"1994","12",NA,"13742","auto","27",NA,NA
"103","2019-11-21 10:01:05-03","IBt","SP","287769","S","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.",NA,"Wongtschowski, M; Souza, JP; Ferraro, L; Monteiro, CA","29","1994","09","06",NA,"Brasil","São Paulo","Estrada Pariquera-açú - Cananéia","-47.841667","-24.900556",NA,NA,NA,NA,"Cananéia",NA,NA,"-47.841667","-24.900556",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:01:05-03","IBt","SP","304521","S","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Barroso, GM","Hoehne, W","3885","1953","07","16",NA,"Brasil","São Paulo","Martim de Sá","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Caraguatatuba",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA
"105","2019-11-21 10:01:05-03","IBt","SP","130280","S","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Barroso, GM","Moura, C","s.n.","1965","07","15",NA,"Brasil","São Paulo","Nas adjacências do aeroporto","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"Registro",NA,NA,NA,NA,"1975","11",NA,"25922","auto","22",NA,NA
"106","2019-11-21 10:01:05-03","IBt","SP","80417","S","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Barroso, GM","Kuhlmann, M","s.n.","1954","07",NA,NA,"Brasil","São Paulo","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Salesópolis",NA,NA,NA,NA,"1965",NA,NA,"18032","auto",NA,NA,NA
"107","2019-11-21 10:01:05-03","IBt","SP","52851","S","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Ritter, MR","Hoehne, W","2232","1946","07","31",NA,"Brasil","São Paulo","Campo de congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"1989","10",NA,"53584","auto","23",NA,NA
"108","2019-11-21 10:01:05-03","IBt","SP","305360","S","Plantae",NA,NA,"Asteraceae","Mikania","ulei","Mikania ulei","Hieron.","Hoehne, W","Hoehne, W","2626","1948","07","27",NA,"Brasil","São Paulo","Proximo a Interlagos","-46.6300010681152","-23.5400009155273",NA,"Rev. G.M.Barroso",NA,NA,"São Paulo",NA,NA,NA,NA,"1964","10",NA,"53584","auto",NA,NA,NA
