"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"46","2020-12-21 16:16:30-03","MBM","MBM","306166","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso","Nakajima, J.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77516","2004","06","07","Southern America","Brazil","Minas Gerais","Serra do Cabral, entre o Rio Ambaiassaia e o Rio Preto",NA,"Árvore, 5m, flor lilás. campo rupestre; afloramentos rochosos","MBM306166","MBM306166","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"37503","auto","2009",NA,NA,NA,"09",NA,NA,NA,NA,NA
"47","2020-12-21 16:16:30-03","MBM","MBM","57043","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso","Hind, D.J.N.","Hatschbach, G.","41221","1978","04","20","Southern America","Brazil","Minas Gerais","Grão Mogol, arredores",NA,NA,"MBM057043","MBM057043","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:16:30-03","MBM","MBM","121644","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso","Hind, D.J.N.","Hatschbach, G.; Hatschbach, M.; Zelma, F.J.; Hatschbach, M.; Zelma, F.J.","52025","1988","05","15","Southern America","Brazil","Minas Gerais","Rio das Mortes",NA,NA,"MBM121644","MBM121644","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-07 14:12:27-03","JBB","HEPH","17312","S","Plantae","Dicotyledon","Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Robinson, HE","Hatschbach, G","72048A,B","2001","05","15","Southern America","Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","950","950","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-07 14:12:27-03","JBB","HEPH","17312","Amost","Plantae","Dicotyledon","Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Robinson, HE","Hatschbach, G","72048A,B","2001","05","15","Southern America","Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","950","950","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-01 14:15:39-03","JBB","HEPH","35143","S","Plantae","Dicotyledon","Asterales","Asteraceae","Maschalostachys","markgrafii","Maschalostachys markgrafii","(G.M.Barroso) Loeuille & Roque","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC; Fernandes, T","8824","2018","09","04","Southern America","Brasil","Minas Gerais","Serra do Cabral, margem da estrada que atravessa a serra, saindo de Joaquim Felício",NA,NA,NA,NA,"Joaquim Felício","-44.192222","-17.707778","1019","1019",NA,NA,"2019",NA,"-44.192222","-17.707778","06",NA,NA,NA,NA,NA
"52","2020-12-11 11:33:10-03","UFMG","BHCB","161491","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Hattori, EKO; Fernandes, AC; Silveira, FAO; Vale, AA","1560","2012","09","02","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra do Cabral",NA,"Arborescente, ca. 2,5m altura, brácteas involucrais palha, sem flores.","BHCB025673",NA,"Joaquim Felício","-44.299444","-17.703056","1203","1203",NA,NA,"2015",NA,"-44.299444","-17.703056","06",NA,NA,NA,NA,NA
"53","2020-12-11 11:33:10-03","UFMG","BHCB","83971","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Pirani, JR; Fiaschi, P; Lima, LR de; Cometti, JP","4635","2000","03","24","Southern America","Brasil","Minas Gerais","Serra do Cabral, Alto da Serra na estrada para Várzea da Palma, ca. 20,5km da ponte do Rio da Onça, Armazém das Lajes, frente à Capelinha.",NA,"Heliófila. Arvoreta delgada, até ca. 4m. alt. Com cerca de 4-6 ramos divergentes e ascendentes, bracteados. Capítulos com flores róseo-opacas. Anteras arroxeado-escuras.; Entre grandes rochas.","BHCB051825",NA,"Lassance","-44.283333","-17.683333","1100","1100",NA,NA,NA,NA,"-44.283333","-17.683333",NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:33:10-03","UFMG","BHCB","144443","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Mota, NFO; Thode, VA; Lu-Irving, P; Toledo, MM","1766","2010","11","13","Southern America","Brasil","Minas Gerais","Serra do Cabral, Estrada na subida pelo Morro da SCAI. Margem direita da estrada. Próximo à igrejinha abandonada.",NA,"Até 5m de altura, sem ramificações. No ápice uma roseta de folhas. Inflorescências velhas abaixo das folhas.; Campo rupestre.","BHCB009454",NA,"Joaquim Felício","-44.2625","-17.698333","1133","1133",NA,NA,"2013",NA,"-44.2625","-17.698333","07","30",NA,NA,NA,NA
"55","2020-12-11 11:33:10-03","UFMG","BHCB","155113","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Costa, JM; Sarmento, CD; Ferreira, BG; Piacesi, M; Bünger, MO","968","2012","03","21","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra Nova, Trilha para o Córrego da Velha (Escorregador).",NA,"Árvore com 4m de altura, flores lilases.","BHCB025671",NA,"Rio Pardo de Minas","-42.739167","-15.615","976","976",NA,NA,"2015",NA,"-42.739167","-15.615","06",NA,NA,NA,NA,NA
"56","2020-12-11 11:33:10-03","UFMG","BHCB","60995","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Semir, J; Chukr, NS; Menezes, NL de; Mello-Silva, R de; Cavalcanti, TB","CFCR9606","1986","02","25","Southern America","Brasil","Minas Gerais","Margens de córrego à saída na cidade, na estrada para o rio Ventania.",NA,"Flora de Campos Rupestres.; Arbusto candelabriforme (hábito de Cecropia), até 5m. Flores lilás-claro. Anteras roxas.; Entre rochas.","BHCB051823",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","900","1000","67219","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:33:10-03","UFMG","BHCB","179349","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Carmo, FF","5300","2010","11","22","Southern America","Brasil","Minas Gerais","Peixe Bravo",NA,"Fendas e depressões de afloramento de canga.","BHCB035589",NA,"Riacho dos Machados","-43.0494003295898","-16.0060997009277",NA,NA,"39016","auto","2016",NA,NA,NA,"03",NA,NA,NA,NA,NA
"58","2020-12-11 11:33:10-03","UFMG","BHCB","71191","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","72048","2001","05","15","Southern America","Brasil","Minas Gerais","Serra do Cabral",NA,"Arbusto ereto, 4m. Capítulo lilás.; Campo rupestre, afloramentos rochosos.","BHCB051824",NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","950","1000","37503","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:18:05-03","UFPR","UPCB","45170","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","Barroso","Robinson, H.","Hatschbach, G.","72048","2001","05","15",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,"Arbusto ereto, 4m, capítulo lilás. Campo rupestre, afloramentos rochosos. Alt.: 9500-1000m..",NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"37503","auto","2001",NA,NA,NA,"01","01",NA,NA,NA,NA
"60","2021-02-04 14:37:00-03","MO","MOBOT","101249913","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Maschalostachys","markgrafii","Maschalostachys markgrafii","(G.M. Barroso) Loeuille & N. Roque","fide Loeuille et al.","Friedrich Markgraf|H.L. Mello Barreto|Alexander C. Brade","Markgraf 3480","1938","11","12","South America","Brazil","Minas Gerais","Serra de Grão Mogol, planalto",NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1",NA,NA
"61","2020-08-31 08:53:00-03","INPA","INPA","200488","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Robinson, HE","Hatschbach, GG","67984","1998","07","18","Southern America","Brasil","Minas Gerais","Estrada Grão Mogol para Cristália, ponte sobre o Rio Itacambiruçu.",NA,NA,"INPA0200488","INPA0200488 INPA0200488_e","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-09 10:46:51-03","ICAUFMG","MCCA","1590","S","Plantae",NA,NA,"Asteraceae","Maschalostachys","markgrafii","Maschalostachys markgrafii","(G.M. Barroso) Loeuille & Roque","IGLESIAS, D.T.",NA,NA,"2017","08","19",NA,"Brasil","Minas Gerais","Trilha do Barão",NA,NA,"MCCA01647","MCCA01647 MCCA01647_2","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto","2017",NA,NA,NA,"09","05",NA,NA,NA,NA
"63","2019-06-10 10:10:19-03","FZB-BH","BHZB","12479","S","Plantae",NA,NA,"Asteraceae","Maschalostachys","markgrafii","Maschalostachys markgrafii",NA,NA,"Ferreira Junior, C.A. et al.","1752","2019","02","20",NA,"Brasil","MG","Estrada para o Rio do Peixe, próximo a reserva da SAVE - Rolinha-do-planalto.",NA,"Caule ereto, folhas verdes adaxialmente e tomentosa esbranquiçadas abaxialmente.Com duplicata",NA,NA,"Botumirim","-43.010799407959","-16.872200012207","790","790","39434","auto",NA,NA,"42°59'33.4","16°53'46.2",NA,NA,NA,NA,NA,NA
"64","2015-08-20 11:24:18-03","CPQBA","CPMA","2054","S","Plantae","Magnoliophyta","Asterales","Asteraceae¹","Lychnophora","markgravii","Lychnophora markgravii",NA,NA,"Glin & Ilio",NA,"2007","05","22",NA,"Brasil","São Paulo","UNESP",NA,NA,NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"CPQBA",NA
"65","2020-09-12 05:00:02-03","US","US","3406246","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","67984","1998","7","18","South America - Neotropics","Brazil","Minas Gerais","Estrada Grão Mogol para Cristália, ponte sobre o Rio Itacambiruçu (Mun. Grão Mogol)",NA,NA,"US01636238","US01636238_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"66","2020-09-12 05:00:02-03","US","US","3407294","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","72048","2001","5","15","South America - Neotropics","Brazil","Minas Gerais","Serra do Cabral (Mun. Joaquim Felício)",NA,NA,"US01636239","US01636239_01",NA,NA,NA,"950","1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"67","2020-09-12 05:00:02-03","US","US","3334261","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso",NA,"G. Hatschbach, A. Schinini & J. M. Silva","64754","1996","4","14","South America - Neotropics","Brazil","Minas Gerais","Serra do Cabral (mun. Joaquim Felicio)",NA,NA,"US01636236","US01636236_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"68","2020-09-12 05:00:02-03","US","US","2985422","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso",NA,"G. Hatschbach","41221","1978","7","20","South America - Neotropics","Brazil","Minas Gerais","Grão Mogol, arredores",NA,NA,"US01636240","US01636240_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"69","2020-09-12 05:00:02-03","US","US","3118574","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M. Barroso",NA,"G. Hatschbach, M. M. Hatschbach & F. J. Zelma","52025","1988","5","15","South America - Neotropics","Brazil","Minas Gerais","Rio das Mortes (mun. Grão Mogol)",NA,NA,"US01636237","US01636237_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"70","2019-11-13 11:16:25-03","USP","SPF","214752","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Loeuille, B","Loeuille, B","636","2012","04","28",NA,"Brasil","Minas Gerais","Serra do Cabral, Estrada Joaquim Felício#?#Várzea da Palma, 21,3 km de Joaquim Felício; Estrada Joaquim Felício#?#Francisco Dumont, bifurcação à 18,2 km do início da estrada; 900 m no ramal à esquerda (rumo à Várzea da Palma), margem esquerda.",NA,NA,"SPF00214752",NA,"Francisco Dumont","-44.332806","-17.566472","1015","1015",NA,NA,"2012",NA,"-44.332806","-17.566472",NA,NA,NA,NA,NA,NA
"71","2020-07-23 11:59:14-03","CEPLAC","CEPEC","80412","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii",NA,"M. Dematteis","A. M. de Carvalho","6554","1975","09","02",NA,"Brasil","Minas Gerais","Atrás da cidade. Trihla do Barão.",NA,NA,NA,NA,"GRÃO MOGOL","-42.895",NA,NA,NA,NA,NA,NA,NA,"42W53'42","16S33'76",NA,NA,NA,NA,NA,"30/12/2007"
"72","2019-11-13 16:04:30-03","UNISANTA","HUSC","8446","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Dematteis, M.","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.","22568","1999","05","16",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,"Planta Lenhosa, esquia, até 7m alt., flores lilases",NA,NA,"Joaquim Felício","-44.267222","-17.698333",NA,NA,NA,NA,"2007",NA,"-44.267222","-17.698333","07",NA,NA,NA,NA,NA
"73","2019-11-01 14:54:12-03","UnB","UB","124225","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Pirani, JR","Rapini, A","741","1999","03","11","Southern America","Brasil","Minas Gerais","Serraria",NA,"Flores roxas, alvas no tubo.; Arbusto.",NA,NA,"Grão Mogol","-42.916667","-16.416667",NA,NA,NA,NA,"2000",NA,"-42.916667","-16.416667",NA,NA,NA,NA,NA,NA
"74","2019-05-06 11:53:41-03","UFU","HUFU","49983","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Santos, A.P.M.; Rosa, P.O.; Nakajima, J.N. & Mello, F.N.A.","483","2007","10","22",NA,"Brasil","Minas Gerais","Estrada para Serra do Cabral",NA,"Árvore, ca. 3,0 m. Brácteas involucrais creme.; Campo rupestre.","HUFU00047806","HUFU00047806","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-05-06 11:53:41-03","UFU","HUFU","57089","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Robinson, H.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","72048","2001","05","15",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,"Arbusto ereto, ca. 4 m. Capítulo lilás.; Campo rupestre, afloramento rochoso.","HUFU00047803","HUFU00047803","Joaquim Felício","-44.1721992492676","-17.7574996948242","950","1000","37503","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-05-06 11:53:41-03","UFU","HUFU","24886","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Nakajima, J.N.; Romero, R.","3112","2001","04","01",NA,"Brasil","Minas Gerais","Estrada para Serra do Cabral, Cerca de 12km NE da cidade.",NA,"Arvoreta, ca. 2,5 m. Brácteas involucrais esverdeado-arroxeadas, corola e ramos do estilete lilás, anteras arroxeadas.; Campo rupestre, entre rochas.","HUFU00047966","HUFU00047966","Joaquim Felício","-44.191944","-17.7075","1045","1045",NA,NA,NA,NA,"-44.191944","-17.7075",NA,NA,NA,NA,NA,NA
"77","2019-05-06 11:53:41-03","UFU","HUFU","24886b","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso",NA,"Nakajima, J.N.; Romero, R.","3112","2001","04","01",NA,"Brasil","Minas Gerais","Estrada para Serra do Cabral, Cerca de 12km NE da cidade.",NA,"Arvoreta, ca. 2,5 m. Brácteas involucrais esverdeado-arroxeadas, corola e ramos do estilete lilás, anteras arroxeadas.; Campo rupestre, entre rochas.",NA,NA,"Joaquim Felício","-44.191944","-17.7075","1045","1045",NA,NA,NA,NA,"-44.191944","-17.7075",NA,NA,NA,NA,NA,NA
"78","2019-05-06 11:53:41-03","UFU","HUFU","62934","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Barroso, G.","Romero, R.; Almeda, F.; Robinson, O.; Martins, A.B.; Goldenberg, R.; Nakajima, J.N.; et al.","5440","1998","06","12",NA,"Brasil","Minas Gerais","Próximo à entrada da cidade.",NA,"Árvore, ca. 3 m alt. Brácteas creme, flores lilases.","HUFU00047801","HUFU00047801","Grão Mogol","-42.583333","-16.416667",NA,NA,NA,NA,NA,NA,"-42.583333","-16.416667",NA,NA,NA,NA,NA,NA
"79","2019-05-06 11:53:41-03","UFU","HUFU","59097","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Castro, M.","Mota, N.F.O.; Thode, V.A.; Lu-Irving, P. & Toledo, M.M.","1766","2010","11","13",NA,"Brasil","Minas Gerais","Serra do Cabral, Estrada na subida pelo morro da SCAI. Margem direita da estrada próximo à igrejinha abandonada.",NA,"Planta com até 5m de altura, sem ramificações. No ápice uma roseta de folhas. Inflorescências velhas abaixo das folhas.; Campo rupestre.","HUFU00047802","HUFU00047802",NA,"-44.2625","-17.698333","1133","1133",NA,NA,"2015",NA,"-44.2625","-17.698333","04","02",NA,NA,NA,NA
"80","2019-05-06 11:53:41-03","UFU","HUFU","24559","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Robinson, H.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","67984","1998","07","18",NA,"Brasil","Minas Gerais","Estrada Grão Mongol para Cristália, Pontes sobre o rio Itacambiruçu.",NA,"Arbusto, ca. 2 m. Flor lilás.; Campo rupestre. Solo arenoso.","HUFU00047804","HUFU00047804","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-05-06 11:53:41-03","UFU","HUFU","51194","S","Plantae",NA,NA,"Asteraceae","Lychnophora","markgravii","Lychnophora markgravii","G.M.Barroso","Monge, M.","Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O. & Soares, P.N.","4710","2008","05","13",NA,"Brasil","Minas Gerais","Estrada para Francisco Sá, A 1 km da cidade.",NA,"Arvoreta, ca. 3 m. Brácteas cinza, brácteas involucrais esverdeadas, corola arroxeada e anteras lilás.; Campo rupestre.","HUFU00047805","HUFU00047805","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto","2011",NA,NA,NA,"08",NA,NA,NA,NA,NA
"82","2021-03-04 15:42:34-03","IF","SPSF","29069","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","markgravii","Lychnophora markgravii",NA,NA,"G. Hatschbach","72048","2001","05","15","América do Sul","Brasil","MG","campo rupestre",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"37503","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
