"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"91","2019-12-04 11:51:28-03","IAP","PACA-AGP","3979","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Rambo, B.",NA,"1941","01","12","Uruguai",NA,NA,"Cuñapiru, Rivera",NA,NA,NA,NA,NA,NA,"(Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula campestri Fenofase: fruto deciso","PACA003979",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"92","2020-12-21 16:37:25-03","IAP","PACA-AGP","66666","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Krapovickas, A.",NA,NA,NA,NA,"Argentina",NA,NA,"Corrientes, Santo Tomé, Estãncia Garruchos, potrero Puente",NA,NA,NA,NA,NA,NA,"isla de selva, alt ca. 3m,","PACA066666",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"93","2019-08-27 13:30:23-03","IAP","PACA-AGP","73038","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Sehnem, A.","2149","1946","09","30","Brasil","RS","São Salvador",NA,NA,NA,NA,NA,NA,NA,"Habitat: in dumeto Hábito: arbustum","PACA073038",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"2003","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"94","2019-08-27 13:30:23-03","IAP","PACA-AGP","95301","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Andrade","D. A. Estevan","152","2000","09","19","Brasil","PR","Londrina","Recanto do Beija-flor. Vale do Ribeirão Cafezal.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 3m; flores esverdeadas. Fenofase: flor","PACA095301",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"63728","auto","2000",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"95","2019-08-27 13:30:23-03","IAP","PACA-AGP","105398","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Sobral, M.","Jagmin, N.",NA,"1999","01","19","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 954&nf;Altura: 6,70m; Circunferência: 35cm; Fuste: 1m.","PACA105398",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"18075","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"96","2019-08-27 13:30:23-03","IAP","PACA-AGP","62045","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","O.R. Camargo","1977","1957","10","06","Brasil","RS","Bento Gonçalves","no mato nos arredores do campo de aviação","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA062045",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21248","auto","1958","09","28","Magnoliatae",NA,NA,NA,NA,NA
"97","2019-08-27 13:30:23-03","IAP","PACA-AGP","54254","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Emrich, K.",NA,"1954","02","11","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula Fenofase: sterilis","PACA054254",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"16452","auto","1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"98","2019-08-27 13:30:23-03","IAP","PACA-AGP","44610","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Rambo, B.",NA,"1949","12","03","Brasil","RS","Caxias do Sul","Vila oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in auracarieto Fenofase: fruto semievoluto","PACA044610",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"49662","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"99","2019-08-27 13:30:23-03","IAP","PACA-AGP","31389","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","P. Buck SJ",NA,"1946","02",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula secundaria Fenofase: sterilis","PACA031389",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"49662","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"100","2019-08-27 13:30:23-03","IAP","PACA-AGP","59493","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Camargo, O. R.","881","1956","10","26","Brasil","RS","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in dumetosis secundariis Fenofase: flor","PACA059493",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"19545","auto","1999","01",NA,"Magnoliatae",NA,NA,NA,NA,NA
"101","2019-08-27 13:30:23-03","IAP","PACA-AGP","62539","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Camargo, O. R.","2164",NA,NA,NA,"Brasil","RS","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula Fenofase: flor","PACA062539",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"19545","auto","1958","09","26","Magnoliatae",NA,NA,NA,NA,NA
"102","2019-08-27 13:30:23-03","IAP","PACA-AGP","62565","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","O.R. Camargo","2111","1957","10","15","Brasil","RS","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA062565",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"19545","auto","1958","09","26","Magnoliatae",NA,NA,NA,NA,NA
"103","2019-08-27 13:30:23-03","IAP","PACA-AGP","45761","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Rambo, B.",NA,"1950","02","07","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"(Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula secundaria Fenofase: fruto maturo","PACA045761",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"19545","auto","1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"104","2019-08-27 13:30:23-03","IAP","PACA-AGP","62037","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Camargo, O. R.","2037","1957","10","13","Brasil","RS","Garibaldi","arredores da cidade, mato do convento","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA062037",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"25074","auto","1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"105","2019-08-27 13:30:23-03","IAP","PACA-AGP","62541","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Camargo, O. R.","2068","1957","10","13","Brasil","RS","Garibaldi","arredores da cidade, no potreiro do Convento","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"no campo seco e arbustivo&nf;conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA062541",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"25074","auto","1958","09","26","Magnoliatae",NA,NA,NA,NA,NA
"106","2019-08-27 13:30:23-03","IAP","PACA-AGP","62546","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","O.R. Camargo","2077","1957","10","13","Brasil","RS","Garibaldi","no mato Santa Rosa","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA062546",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"25074","auto","1958","09","26","Magnoliatae",NA,NA,NA,NA,NA
"107","2019-08-27 13:30:23-03","IAP","PACA-AGP","62529","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Camargo, O. R.","2284","1957","10","29","Brasil","RS","Garibaldi","nos arredores da cidade","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003), no campo seco e arbustivo Habitat: in silva Fenofase: flor","PACA062529",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"25074","auto","1958","09","26","Magnoliatae",NA,NA,NA,NA,NA
"108","2019-08-27 13:30:23-03","IAP","PACA-AGP","57579","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Pivetta","657","1953","10",NA,"Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003), flor amarela Habitat: in silva Fenofase: flor Hábito: arbusto","PACA057579",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"36807","auto","1957","05","13","Magnoliatae",NA,NA,NA,NA,NA
"109","2019-08-27 13:30:23-03","IAP","PACA-AGP","6687","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Rambo, B.",NA,"1940","11","18","Brasil","RS","Lageado","Santa Clara","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"conferida por F, França em 08.2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula secundaria Fenofase: flor","PACA006687",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"36738","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"110","2019-08-27 13:30:23-03","IAP","PACA-AGP","32840","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Rambo, B.",NA,"1945","12","17","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula secundaria Fenofase: fruto submaturo","PACA032840",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"111","2019-08-27 13:30:23-03","IAP","PACA-AGP","32936","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H.N. Moldenke","E. Friderichs",NA,"1945","10","20","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA032936",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"112","2019-08-27 13:30:23-03","IAP","PACA-AGP","32928","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Moldenke","E. Friderichs",NA,"1945","10","05","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: ad silvan primaevam Fenofase: flor","PACA032928",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1950","08",NA,"Magnoliatae",NA,NA,NA,NA,NA
"113","2019-08-27 13:30:23-03","IAP","PACA-AGP","50618","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S.F. Smith","Sehnem, A.","3919","1949","10","15","Brasil","RS","Montenegro","Kappesberg, S. Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in dumetosis secundariis Fenofase: flor Hábito: arbustum","PACA050618",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1985","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"114","2019-08-27 13:30:23-03","IAP","PACA-AGP","48423","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Sehnem, A.","2149","1946","09","30","Brasil","RS","Montenegro","Kappesberg, S. Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in dumentosis Fenofase: flor Hábito: arbustum","PACA048423",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"115","2019-08-27 13:30:23-03","IAP","PACA-AGP","40014","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Rambo, B.",NA,"1949","01","19","Brasil","RS","Montenegro","Linha Bonita","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: fruto maturo","PACA040014",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"116","2019-08-27 13:30:23-03","IAP","PACA-AGP","48413","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Sehnem, A.","2254","1946","10","18","Brasil","RS","Montenegro","Linha Campestre","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in dumetosis secundariis Fenofase: flor Hábito: arbustum","PACA048413",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"117","2019-08-27 13:30:23-03","IAP","PACA-AGP","26483","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Henz, E.",NA,"1944",NA,NA,"Brasil","RS","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silvula Fenofase: flor","PACA026483",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"118","2019-08-27 13:30:23-03","IAP","PACA-AGP","26508","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Henz, E.",NA,"1944",NA,NA,"Brasil","RS","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA026508",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"119","2019-08-27 13:30:23-03","IAP","PACA-AGP","81550","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S.F. Smith","Sehnem, A.","3919","1949","10","15","Brasil","RS","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,"550","550","conferida por F, França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in dumeto Hábito: arbustum","PACA081550",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"21601","auto","1985","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"120","2019-08-27 13:30:23-03","IAP","PACA-AGP","28211","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","ad fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: fruto deciso","PACA028211",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"35080","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"121","2019-08-27 13:30:23-03","IAP","PACA-AGP","11251","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Rambo, B.",NA,"1943","01",NA,"Brasil","RS","Nova Petropolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Habitat: in silvula secundaria Fenofase: fruto deciso","PACA011251",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"14669","auto","1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"122","2019-08-27 13:30:23-03","IAP","PACA-AGP","81553","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Aaron Goldberg","Sehnem, A.","12420","1971","11","12","Brasil","RS","Salvador do Sul",NA,"-51.5113983154297","-29.4382991790771",NA,NA,NA,NA,"Smithsonian Institution 03.1985 &nf;conf. F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in dumetis","PACA081553",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"14966","auto","1985","07",NA,"Magnoliatae",NA,NA,NA,NA,NA
"123","2019-08-27 13:30:23-03","IAP","PACA-AGP","35579.1","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","L. Vier S.J.",NA,"1946","11","11","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA035579-1",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"10287","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"124","2019-08-27 13:30:23-03","IAP","PACA-AGP","1217","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Emrich-Rambo","Rambo, B.",NA,"1922","12","06","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"confirmada por F. França, 2003. (Citado em F.França, Rev. Aegiphila 2003) Habitat: in silva campestri Fenofase: flor","PACA001217",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"10287","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"125","2019-08-27 13:30:23-03","IAP","PACA-AGP","84893","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Sehnem, A.","12707",NA,NA,NA,"Brasil","RS","Tenente Portela","reserva do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Habitat: in silva secundaria Hábito: arbustum","PACA084893",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"14404","auto","1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"126","2019-08-27 13:30:23-03","IAP","PACA-AGP","990","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Rambo, B.",NA,"1934","02","15","Brasil","SC","Itapiranga","ad flumen Uruguay - P. Novo","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"Habitat: in silva riparia","PACA000990",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"18767","auto","1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"127","2019-08-27 13:30:23-03","IAP","PACA-AGP","49952","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","Rambo, B.",NA,"1951","02","06","Brasil","SC","Itapiranga","ad fl. Uruguay","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"conferida por F. França em 2003. (Citada em F. França - Rev. Aegiphila, 2003) Habitat: in silva Fenofase: flor","PACA049952",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"18767","auto","1999","02",NA,"Magnoliatae",NA,NA,NA,NA,NA
"128","2019-08-27 13:30:23-03","IAP","PACA-AGP","104313","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","Sobral, M.","Jagmin, N.",NA,"1993","10","01","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 506","PACA104313",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"129","2019-11-22 13:44:14-03","IAP","PACA-AGP","104780","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","Sobral, M.","Jagmin, N.",NA,"1995","10","25","Brasil","SC","Aratiba",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 700&nf;Altura: 7m; Circunferência: 30cm; Fuste: 2,50m.","PACA104780",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"130","2019-11-22 13:44:14-03","IAP","PACA-AGP","104818","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","Sobral, M.","Jagmin, N.",NA,"1996","01","10","Brasil","SC","Aratiba",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 738&nf;Altura: 4m; Circunferência: 24cm; Fuste: 1,50m.","PACA104818",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"131","2019-08-27 13:30:23-03","IAP","PACA-AGP","85436","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","V.F. Kinupp","V. F. Kinupp","786","1997","08","22","Brasil","PR","Cambé","Parque Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"arvoreta 3,0m alt.; botões e flores creme-esverdeadas&nf;Herb. FUEL 22569","PACA085436",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"29438","auto","1997",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"132","2019-08-27 13:30:23-03","IAP","PACA-AGP","49479","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","Emrich-Rambo","Rambo, B.",NA,"1951","01","01","Brasil","RS","Venancio Aires","Mato Leitão","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,"SEM MATERIAL Habitat: ad silva primaevam Fenofase: fruto semievoluto","PACA049479",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"37026","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA,NA
"133","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047587","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Velloso","R. Liesner","L. R. Landrum; S. Landrum","8656","1995","8","12","Paraguay","Itapua",NA,"3 km W of Cnel. Bogado on road to Gral. Delgado.","-56.16667","-27.16667",NA,NA,"100",NA,"Shrub ca. 2 m high; flowers yellow.",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047578","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Velloso","Stephen F. Smith","R. Wasum; C. Abreu","11566","1996","2","5","Brazil","Rio Grande do Sul",NA,"Caxias do Sul; Jardim Botanico.","-51.183333","-29.166667",NA,NA,"780",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047579","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brasiliensis","Aegiphila brasiliensis","Moldenke","G. Hatschbach","G. Hatschbach; J. M. Silva","55734","1991","10","14","Brazil","Parana",NA,"Rio Muquilao (Mun. Iretama).","-52.033333","-24.283333",NA,NA,"850",NA,"Arbusto 2 m, petalas verde palido, estilete alvo. Anteras marrom.",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047582","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","A. Schinini","R. Vanni; A. Radovancich","1115","1987","12","11","Argentina","Misiones",NA,"Dep. Candelaria. 3 km SE de ruta 12, antiguo camino a Loreto.","-55.5118","-27.335797",NA,NA,NA,NA,"Arbusto 2 m alt.; frutos verdes.",NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 14:37:38-03","UFJF","CESJ","32744","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F.R.G. Salimena","F.A.R.D.P.Arzolla","255","2001","03","31","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região de Aguas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Arvoreta,ca. 4m.alt., frutos maduros alaranjados, sub-bosque de floresta","CESJ032744",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"15840","auto","2001","04","26",NA,NA,NA,NA,NA,NA
