"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"49","2018-05-30 12:02:39-03","MNHN","RECOLNAT_MNHN_P","P00750535","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Sellow, F.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00750535' target='other'> <mi>dwc_moreinfo</mi></a>","P00750535",NA,NA,"(Klotzsch) I.M.Johnst.","Stenner",NA,"1836",NA,NA,NA,"Brasilia",NA,NA,"P00750535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310762","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Sena",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310762' target='other'> <mi>dwc_moreinfo</mi></a>","P02310762",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1899","9","Minas Gerais",NA,"Prope Faz. do Capão, Morro do Caxambú",NA,NA,"P02310762_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13842",NA
"51","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310765","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Weddell, H.A.",NA,"Brasil","hb",NA,"Donné par M. Claussen <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310765' target='other'> <mi>dwc_moreinfo</mi></a>","P02310765",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1844","1","Minas Gerais",NA,"Brésil. Minas Geraes",NA,NA,"P02310765_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1334",NA
"52","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310768","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Martius",NA,"Brasil","hb",NA,"Herbar Florae Brasil no 89i <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310768' target='other'> <mi>dwc_moreinfo</mi></a>","P02310768",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,NA,NA,NA,NA,"Brasil Austr.",NA,NA,"P02310768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"891",NA
"53","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310769","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310769' target='other'> <mi>dwc_moreinfo</mi></a>","P02310769",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1892","4","Minas Gerais",NA,"Serra do Cipó. Brésil, Minas. Serra do Cipó, à la première montée, prés de Congonhas da Serra.",NA,NA,"P02310769_01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19812",NA
"54","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310770","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Glaziou",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310770' target='other'> <mi>dwc_moreinfo</mi></a>","P02310770",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1892","4","Minas Gerais",NA,"Serra do Cipó, à la premiere monteé prés de Congonhas da Serra",NA,NA,"P02310770_01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19812",NA
"55","2015-09-04 01:22:56-03","MNHN","RECOLNAT_MNHN_P","P02310774","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Claussen",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310774' target='other'> <mi>dwc_moreinfo</mi></a>","P02310774",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1841","1","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,"P02310774_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-09-04 01:22:56-03","MNHN","RECOLNAT_MNHN_P","P02310775","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Claussen",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310775' target='other'> <mi>dwc_moreinfo</mi></a>","P02310775",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1843","1","Minas Gerais",NA,NA,NA,NA,"P02310775_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-09-04 01:22:56-03","MNHN","RECOLNAT_MNHN_P","P02310776","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Claussen",NA,"Brasil","hb",NA,"3º envoi reçu en janvier 1840. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310776' target='other'> <mi>dwc_moreinfo</mi></a>","P02310776",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,NA,NA,"Minas Gerais",NA,"Brésil (Minas geraes).",NA,NA,"P02310776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-04 01:22:56-03","MNHN","RECOLNAT_MNHN_P","P02310777","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Claussen",NA,"Brasil","hb",NA,"1772 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310777' target='other'> <mi>dwc_moreinfo</mi></a>","P02310777",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1841","1","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,"P02310777_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142",NA
"59","2015-09-04 01:22:56-03","MNHN","RECOLNAT_MNHN_P","P02310778","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Claussen",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310778' target='other'> <mi>dwc_moreinfo</mi></a>","P02310778",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1899","4","Minas Gerais",NA,"Cachoeira do Campo",NA,NA,"P02310778_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142",NA
"60","2015-09-04 01:22:56-03","MNHN","RECOLNAT_MNHN_P","P02310779","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310779' target='other'> <mi>dwc_moreinfo</mi></a>","P02310779",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1888","4","Minas Gerais",NA,"Brésil (Minas) Serra de S. José D´El Rei",NA,NA,"P02310779_01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17198",NA
"61","2015-09-04 01:22:56-03","MNHN","RECOLNAT_MNHN_P","P02310780","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310780' target='other'> <mi>dwc_moreinfo</mi></a>","P02310780",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1884","6","Minas Gerais",NA,"Brésil (Minas) Entre Morro de S. Vicente et S. Bartolomeu.",NA,NA,"P02310780_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15382",NA
"62","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310763","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Regnell",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310763' target='other'> <mi>dwc_moreinfo</mi></a>","P02310763",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,NA,NA,"Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","P02310763_01",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,"1 2",NA
"63","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310767","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Warming",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310767' target='other'> <mi>dwc_moreinfo</mi></a>","P02310767",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,NA,NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736","P02310767_01",NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"64","2015-09-04 01:22:55-03","MNHN","RECOLNAT_MNHN_P","P02310766","PreservedSpecimen",NA,"Proteaceae","Euplassa","incana","Euplassa incana",NA,"Weddell, H.A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310766' target='other'> <mi>dwc_moreinfo</mi></a>","P02310766",NA,NA,"(Klotzsch) I.M.Johnst.",NA,NA,"1843","11","Minas Gerais","Itabira","Brésil (Minas Geraës), Itabira.","-43.2268981933594","-19.6191997528076","P02310766_01","1",NA,NA,NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA,"1334",NA
"65","2020-12-11 11:40:32-03","UFMG","BHCB","1522","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Schwacke, CAW","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Klotzsch) I.M.Johnst.",NA,"8013","1904",NA,"Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:40:32-03","UFMG","BHCB","197016","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Rezende, SG; Justo, AG","Southern America","Brasil",NA,NA,"Arbóreo; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197016","Dicotyledon",NA,"(Klotzsch) I.M.Johnst.",NA,"6725","2018","01","Minas Gerais","Rio Acima","Serra do Gandarela","-43.690556","-20.094444",NA,"18","1442","1442",NA,NA,NA,NA,NA,"-43.690556","-20.094444",NA,NA,NA,NA,NA
"67","2020-12-11 11:40:32-03","UFMG","BHCB","9136","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Grandi, TSM; et al.","Southern America","Brasil",NA,NA,"Mata secundária;arbóreo4m;flores ferrugíneas;estames atrás de sépalas;planta indicadora de terreno cuerífero segundo Martins;3ºestação de coleta;",NA,"Dicotyledon",NA,"(Klotzsch) I.M.Johnst.",NA,"2470","1987","06","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667",NA,"15",NA,NA,NA,NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA
"68","2020-12-11 11:40:32-03","UFMG","BHCB","17590","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Stehmann, JR","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Klotzsch) I.M.Johnst.",NA,"s.n.","1990","04","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"22",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:40:32-03","UFMG","BHCB","17590","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Stehmann, JR","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Klotzsch) I.M.Johnst.",NA,"s.n.","1990","04","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"22",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"70","2015-01-15 13:20:00-02","MO","MOBOT","100771152","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana","Lectotype","F. Sellow","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Klotzsch) I.M. Johnst.",NA,"Sellow 1447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","48074",NA,"Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"M.A. Farinaccio; A. Furlan, V.I. Scatena, V.A. Cardoso, M.M. Rosa",NA,"Brasil",NA,NA,"Árvore, flores amarelas, estigma verde, bastante perfumada","MBML048074",NA,NA,"I.M.Johnst.","G. Prance/VI-2011","105","1997","06","Minas Gerais","Santana do Riacho","Cardeal - Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"03",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"72","2017-11-24 14:12:14-02","UFLA","ESAL","15128","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Carvalho, DA; et al.",NA,"Brasil",NA,NA,"; ; ;; floresta",NA,NA,NA,"(Klotzsch) I.M.Johnst.",NA,"s.n.",NA,NA,"Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA
"73","2017-11-24 14:12:14-02","UFLA","ESAL","12583","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Carvalho, DA",NA,"Brasil",NA,NA,"árvore; 12,0; ;; floresta",NA,NA,NA,"(Klotzsch) I.M.Johnst.",NA,"s.n.",NA,NA,"Minas Gerais","Bom Sucesso (Macaia)","Fazenda Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2017-11-24 14:12:14-02","UFLA","ESAL","12584","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Pereira, SC; et al.",NA,"Brasil",NA,NA,"árvore; 16,0; ;; floresta",NA,NA,NA,"(Klotzsch) I.M.Johnst.",NA,"s.n.",NA,NA,"Minas Gerais","Bom Sucesso (Macaia)","Fazenda Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-10-09 16:32:09-03","UFLA","ESAL","17794","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Souza, JS",NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"(Klotzsch) I.M.Johnst.",NA,"86",NA,NA,"Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"76","2019-06-10 10:11:32-03","FZB-BH","BHZB","9235","S","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Fernandes, M.G.C. et al.",NA,"Brasil",NA,NA,"Folhas verde escuras com pelos curtos. Mata do cigano, com duplicata.",NA,NA,NA,NA,NA,"1608","2012","07","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.7144012451172","-19.1688995361328",NA,"12",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","2343281","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"M. Claussen","South America - Neotropics","Brazil",NA,NA,NA,"US01333305",NA,"Proteales","(Klotzsch) I.M. Johnst.",NA,"s.n.",NA,NA,"Minas Gerais",NA,NA,NA,NA,"US01333305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"78","2020-09-12 05:00:02-03","US","US","1706084","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"-. Claussen","South America - Neotropics","Brazil",NA,NA,NA,"US01333311",NA,"Proteales","(Klotzsch) I.M. Johnst.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"US01333311_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","2515897","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"A. F. M. Glaziou","South America - Neotropics","Brazil",NA,NA,NA,"US01333307",NA,"Proteales","(Klotzsch) I.M. Johnst.",NA,"17198","1888","4","Minas Gerais",NA,"Brésil (Minas) Serra de S. José d´El Rei.",NA,NA,"US01333307_01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2515895","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"A. F. M. Glaziou","South America - Neotropics","Brazil",NA,NA,NA,"US01333308",NA,"Proteales","(Klotzsch) I.M. Johnst.",NA,"15382","1884","6","Minas Gerais",NA,"Environs de Rio de Janeiro et d´Ouro Preto;[ Entre Morro de S. vicente et S. Barthololmeu]",NA,NA,"US01333308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2221554","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"J. M. Pires & G. A. Black","South America - Neotropics","Brazil",NA,NA,NA,"US01333310",NA,"Proteales","(Klotzsch) I.M. Johnst.",NA,"3380","1951","1","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","US01333310_01","17",NA,NA,NA,NA,NA,"44599","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2515535","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"A. F. M. Glaziou","South America - Neotropics","Brazil",NA,NA,"Fragment removed for palynological work, A.G. Walker, 8/87.","US01333309",NA,"Proteales","(Klotzsch) I.M. Johnst.",NA,"19812","1892","4","Minas Gerais",NA,"Brésil (Minas) Serra do Cipó, a la première montée, près de Congonhas da Serra.",NA,NA,"US01333309_01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","2515639","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"H. A. Weddell","South America - Neotropics","Brazil",NA,NA,NA,"US01333306",NA,"Proteales","(Klotzsch) I.M. Johnst.",NA,"1334","1905","1","Minas Gerais","Itabira",NA,"-43.2268981933594","-19.6191997528076","US01333306_01","17",NA,NA,NA,NA,NA,"33779","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"84","2019-11-13 11:29:33-03","USP","SPF","130688","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Grandi, TSM",NA,"Brasil",NA,NA,NA,"SPF00130688",NA,NA,"(Klotzsch) I.M.Johnst.","Plana, V","2470","1987","06","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"15",NA,NA,"1998","02",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:29:33-03","USP","SPF","19778","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Menezes, NL",NA,"Brasil",NA,NA,NA,"SPF00019778",NA,NA,"(Klotzsch) I.M.Johnst.","Pirani, JR","CFCR91","1980","07","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"18",NA,NA,"1985",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-13 11:29:33-03","USP","SPF","21667","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Menezes, NL",NA,"Brasil",NA,NA,NA,"SPF00021667",NA,NA,"(Klotzsch) I.M.Johnst.","Nogueira-Pinto, YYA","CFCR151","1980","07","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"18",NA,NA,"1985","06",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-11-13 11:29:33-03","USP","SPF","37465","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Furlan, A",NA,"Brasil",NA,NA,NA,"SPF00037465",NA,NA,"(Klotzsch) I.M.Johnst.","Nogueira-Pinto, YYA","CFSC6457","1980","08","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"24",NA,NA,"1985","06",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-13 11:29:33-03","USP","SPF","37464","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Furlan, A",NA,"Brasil",NA,NA,NA,"SPF00037464",NA,NA,"(Klotzsch) I.M.Johnst.","Nogueira-Pinto, YYA","CFSC6437","1980","08","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"23",NA,NA,"1985","06",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-13 11:29:33-03","USP","SPF","37463","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Giulietti, AM",NA,"Brasil",NA,NA,NA,"SPF00037463",NA,NA,"(Klotzsch) I.M.Johnst.","Mamede, MCH","CFSC6347","1980","07","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"22",NA,NA,"1983","05",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:29:33-03","USP","SPF","37461","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Pirani, JR",NA,"Brasil",NA,NA,NA,"SPF00037461",NA,NA,"(Klotzsch) I.M.Johnst.","Nogueira-Pinto, YYA","CFSC5941","1979","12","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"20",NA,NA,"1985","06",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:29:33-03","USP","SPF","37325","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Giulietti, AM",NA,"Brasil",NA,NA,NA,"SPF00037325",NA,NA,"(Klotzsch) I.M.Johnst.","Nascimento, FHF","CFSC6351","1980","07","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"22",NA,NA,"1989",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:29:33-03","USP","SPF","19945","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Furlan, A",NA,"Brasil",NA,NA,NA,"SPF00019945",NA,NA,"(Klotzsch) I.M.Johnst.","Mamede, MCH","CFSC7255","1981","04","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"19",NA,NA,"1983","05",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-13 11:29:33-03","USP","SPF","76446","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Giulietti, AM",NA,"Brasil",NA,NA,NA,"SPF00076446",NA,NA,"(Klotzsch) I.M.Johnst.","Pirani, JR","CFSC12628","1991","07","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"28",NA,NA,"1998",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-13 11:29:33-03","USP","SPF","130689","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Stehmann, JR",NA,"Brasil",NA,NA,NA,"SPF00130689",NA,NA,"(Klotzsch) I.M.Johnst.","Plana, V","s.n.","1990","04","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"22",NA,NA,"1998","02",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-25 11:58:02-03","USP","SPF","230478","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Lopes, MS",NA,"Brasil",NA,NA,"Coordenadas em UTM: Lat 0504469 Long: 9018347.","SPF00230478",NA,NA,"(Klotzsch) I.M.Johnst.","Anônimo","933","2014","08","Piauí","Baixa Grande do Ribeiro","Estação Ecológica de Uruçuí-Una","-45.2136001586914","-7.85027980804443",NA,"09","315","315",NA,NA,NA,"157537","auto",NA,NA,NA,NA,NA,NA,NA
"96","2019-10-07 09:23:39-03","UEFS","HUEFS","11121","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Ganev, W.",NA,"Brasil",NA,NA,NA,"HUEFS0011121","Angiospermae","Proteales","(Klotzsch) I.M.Johnst.","R.Lupo","678","1992","07","Bahia","Abaíra",NA,"-41.883333","-13.283333","HUEFS0011121","16","1650","1650","1996","09",NA,NA,NA,"41W53'","13S17'","Proteanae",NA,NA,NA,NA
"97","2019-10-07 09:23:39-03","UEFS","HUEFS","45282","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Miranda, E.B.",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0045282","Angiospermae","Proteales","(Klotzsch) I.M.Johnst.","M.S.Silva","494","2000","05","Bahia","Abaíra","Catolés Catolés: Encosta da Serra da Tromba.","-41.792222","-13.286667","HUEFS0045282","14","1015","1015","2014","02",NA,NA,NA,"41W47'32''","13S17'12''","Proteanae",NA,NA,NA,NA
"98","2019-10-07 09:23:39-03","UEFS","HUEFS","201941","PreservedSpecimen","Plantae","Proteaceae","Euplassa","incana","Euplassa incana",NA,"Farinaccio, M.A.",NA,"Brasil",NA,NA,NA,"HUEFS0201941","Angiospermae","Proteales","(Klotzsch) I.M.Johnst.",NA,"105","1997","06","Minas Gerais","Santana do Riacho","Cardeal Serra do Cipó. Mata ciliar, próximo a Fazenda Palácio.","-43.7144012451172","-19.1688995361328","HUEFS0201941","03",NA,NA,NA,NA,NA,"26557","auto",NA,NA,"Proteanae",NA,NA,NA,NA
