"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem","sex"
"702","2019-11-01 15:00:13-03","UnB","UB","102060","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Simon, MF","455","2003","03",NA,"Southern America","Brasil","Goiás","Cavalcante","Cavalcante, Vila Engenho","-47.483333","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.483333","-13.533333",NA,NA,NA,NA,NA,NA,NA
"703","2019-11-01 15:00:13-03","UnB","UB","102068","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Simon, MF","671","2005",NA,NA,"Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis, Fazenda Portal do Sol","-48.933333","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.933333","-15.766667",NA,NA,NA,NA,NA,NA,NA
"704","2019-11-01 15:00:13-03","UnB","UB","140039","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.",NA,"Ramos, MVV","s.n.","2003",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Região do Triângulo Mineiro","-48.141667","-19.088611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.141667","-19.088611",NA,NA,NA,NA,NA,NA,NA
"705","2019-11-01 15:00:13-03","UnB","UB","14861","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Martins, CR","Martins, CR","425","2004","06","10","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve próxima à administração, submetida a uma queimada controlada no mês de setembro de 2003.","-47.926111","-15.731111",NA,"Planta de 0,38m; Campo sujo antropizado com 40-50% de capim-gordura. Solo: Solo latossolo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.926111","-15.731111",NA,NA,NA,NA,NA,NA,NA
"706","2019-11-01 15:00:13-03","UnB","UB","183113","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Simon, MF; Reis, FB; James, EK; Elliott, GN","762","2006","03","22","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Ao longo da estrada Alto Paraiso - Cavalcante. Entrada para Cachoeira dos Cristais","-47.512778","-14.090556",NA,"Erva prostrada crescendo de xilopódio. Filetes rosa, anteras amarelos; Campo sujo sob solo arenoso",NA,NA,"1362","1362",NA,NA,NA,"2006","03","-47.512778","-14.090556",NA,NA,NA,NA,NA,NA,NA
"707","2019-11-01 15:00:13-03","UnB","UB","185714","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Santos, JR","Santos, JR; Moreira, GA; Nogueira, LMG","647","2006","12","14","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - Entre o córrego Vargem Grande e o Córrego Santa Maria","-48.036389","-15.689444",NA,"Erva, flor lilás; Cerrado sensu stricto. Relevo plano",NA,NA,"1127","1127",NA,NA,NA,"2007","02","-48.036389","-15.689444",NA,NA,NA,NA,NA,NA,NA
"708","2019-11-01 15:00:13-03","UnB","UB","188522","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Simon, MF; Reis Junior, FB; James, EK; Elliott, GN","743","2006","03","21","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Ao longo da estrada Alto Paraíso - Colinas do Sul.","-47.8475","-14.196667",NA,"Erva decumbente crescendo de xilopodio. Botões avermelhados, filetes rosas. Frutos imaturos verdes. Area perturbada.; Cerrado, relevo ondulado.",NA,NA,"953","953",NA,NA,NA,"2006","03","-47.8475","-14.196667",NA,NA,NA,NA,NA,NA,NA
"709","2019-11-01 15:00:13-03","UnB","UB","198718","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Martins, BP","Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","3028","2013","04","26","Southern America","Brasil","Goiás","São Domingos","Parque Estadual de Terra Ronca. 500W. Seg 90-100; UA 6-7.","-46.17378","-13.37277",NA,"Subarbusto. 100cm. Flor murcha. Folha madura.; Cerrado sensu stricto.",NA,NA,NA,NA,NA,NA,NA,"2013","06","-46.17378","-13.37277",NA,NA,NA,NA,NA,NA,NA
"710","2019-11-01 15:00:13-03","UnB","UB","42065","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Batalha, MA","2588","1999",NA,NA,"Southern America","Brasil","Goiás","Chapadão do Céu","Chapadão do Céu","-53.166667","-18.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.166667","-18.466667",NA,NA,NA,NA,NA,NA,NA
"711","2019-11-01 15:00:13-03","UnB","UB","39947","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.",NA,"Taxonomy Class of Universidade de Brasília","562","1977","11","16","Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.85","-15.75",NA,"Herb, flowers pink.; Cerrado low tree and scrub savanna (the natural vegetation here, white woody layer slughtly opened by fires from the original tree and scrub woodland from). Burned last dry season.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.85","-15.75",NA,NA,NA,NA,NA,NA,NA
"712","2019-11-01 15:00:13-03","UnB","UB","39948","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Almeida, SP","479",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Planaltina","Centro de Pesquisa Agropecuária do Cerrado-EMBRAPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-11-01 15:00:13-03","UnB","UB","42064","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Batalha, MA","3681","1999",NA,NA,"Southern America","Brasil","Goiás","Chapadão do Céu","Chapadão do Céu","-53.166667","-18.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.166667","-18.466667",NA,NA,NA,NA,NA,NA,NA
"714","2019-11-01 15:00:13-03","UnB","UB","39957","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Incógnito","César, HL","136","1980","01","30","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA
"715","2019-11-01 15:00:13-03","UnB","UB","39969","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Irwin, HS","6052","1964","09","06","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-11-01 15:00:13-03","UnB","UB","88616","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Fonseca, ML","Mendonça, RC","5905","2005","03",NA,"Southern America","Brasil","Goiás","Nerópolis","Nerópolis, Parque Estadual Altamiro de Moura Pacheco-PEAMP","-49.15475","-16.536889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.15475","-16.536889",NA,NA,NA,NA,NA,NA,NA
"717","2019-11-01 15:00:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Silva, MA","Silva, MA","4750","2000","02","20","Southern America","Brasil","Distrito Federal",NA,"Reserva Ecológica do IBGE","-47.885278","-15.778056",NA,"Erva decumbente ca. 30 cm de altura em moita; flores róseas, anteras amarelas, botões florais verde arroxeados; Campo sujo com queima bienal modal, área queimada a 4 meses",NA,NA,"1100","1100",NA,NA,NA,"2001","02","-47.885278","-15.778056","06",NA,NA,NA,NA,NA,NA
"718","2019-11-01 15:00:13-03","UnB","UB","39954","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Silva, MA","6052",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Guará","Condomínio Lúcio Costa","-47.984167","-15.807222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.984167","-15.807222",NA,NA,NA,NA,NA,NA,NA
"719","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Mattos, GAFF; Farinasso, HC","RBS 4_51","2020","01","16","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.867222","-15.954722",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Erva, ca. 50cm. Flores róseas, botões florais verde; Cerrado plano. Ambiente aberto, só uma arvore de 8m; poucas árvores de 2-3m. Latossolo amarelo",NA,NA,NA,NA,NA,NA,NA,"2020","01","-47.867222","-15.954722","16",NA,NA,NA,NA,NA,NA
"720","2019-11-01 15:00:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Kubota, KSG","Kubota, KSG","113","2018","03","23","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Ermida Dom Bosco","-47.809444","-15.798333",NA,"Material testemunha - Projeto de Iniciação Científica da aluna Karina Shizue Gadelha Kubota - Levantamento florístico do Parque Ecológico Ermida Dom Bosco; Erva; flor rosa e folhas compostas finas",NA,NA,NA,NA,NA,NA,NA,"2018","06","-47.809444","-15.798333",NA,NA,NA,NA,NA,NA,NA
"721","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Simon, MF","Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Araújo, LT; Marques, NM","RBS 7_71","2019","12","23","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.882239","-15.941111",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 40cm; Cerrado ralo",NA,NA,NA,NA,NA,NA,NA,"2020","01","-47.882239","-15.941111","16",NA,NA,NA,NA,NA,NA
"722","2019-11-01 15:00:13-03","UnB","UB","39949","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Incógnito","Heringer, EP","12931","1973",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-11-01 15:00:13-03","UnB","UB","39211","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","11040","1965","12","04","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-01 15:00:13-03","UnB","UB","39972","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","8756","1965","09","28","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-01 15:00:13-03","UnB","UB","39973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","26620","1970","02","25","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-01 15:00:13-03","UnB","UB","107418","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Silva, MA","5989","2006","12","19","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. RA-XVI (Lago Sul). Entre a sede e a guarita","-47.870278","-15.951389",NA,"Botões florais cor verde.; Erva em moita 0,3m. Flor rósea; Margem do aceiro do campo sujo com queima bienal modal.",NA,NA,"1100","1100",NA,NA,NA,"2017","08","-47.870278","-15.951389","15",NA,NA,NA,NA,NA,NA
"727","2019-11-01 15:00:13-03","UnB","UB","39974","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","26645?rot tr","1970","02","26","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-01 15:00:13-03","UnB","UB","111168","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Simon, MF","Silva, GP","2181","1994","01","19","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8",NA,"Flor lilás; Cerrado. Topologia: Plano. Solo: Latossolo vermelho-amarelo.",NA,NA,"1035","1035",NA,NA,NA,NA,NA,"-47.966667","-15.8",NA,NA,NA,NA,NA,NA,NA
"729","2019-11-01 15:00:13-03","UnB","UB","111172","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Simon, MF","Silva, GP","2291","1994","02","15","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8",NA,"Erva decumbente. Flor lilás; Campo de murundum. Topologia: Plano. Solo: Solo argiloso.",NA,NA,"1035","1035",NA,NA,NA,NA,NA,"-47.966667","-15.8",NA,NA,NA,NA,NA,NA,NA
"730","2019-11-01 15:00:13-03","UnB","UB","137187","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Irwin, HS; Souza, R; Santos, RR","11749","1966","01","18","Southern America","Brasil","Goiás",NA,"Serra Dourada. Sandstone summit of Serra Dourada, ca. 20 km SE of Goiás Velho","-50","-14",NA,"Fertile leaves more deeply lobed; In wet soil-filled crevice. Campo and cerrado","UB0035229","UB0035229","800","800",NA,NA,NA,"2017","08","-50","-14","15",NA,NA,NA,NA,NA,NA
"731","2019-11-01 15:00:13-03","UnB","UB","39205","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Simon, MF","Batalha, MA","3368","1999",NA,NA,"Southern America","Brasil","Goiás","Chapadão do Céu","Chapadão do Céu, Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. Próximo ao ponto Z1","-53.166667","-18.466667",NA,"Herb, planta inteira. Estames rosados; Em campo sujo queimado",NA,NA,NA,NA,NA,NA,NA,"2000",NA,"-53.166667","-18.466667",NA,NA,NA,NA,NA,NA,NA
"732","2019-11-01 15:00:13-03","UnB","UB","14851","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Martins, CR","320","2004","04","04","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve próxima à administração, submetida a uma queimada controlada no mês de abril de 2003.","-47.926111","-15.731389",NA,"Planta de 0,15m; Campo sujo antropizado com 40-50% de capim-gordura. Solo: Solo latossolo.",NA,NA,NA,NA,NA,NA,NA,"2017","08","-47.926111","-15.731389","15",NA,NA,NA,NA,NA,NA
"733","2019-11-01 15:00:13-03","UnB","UB","152935","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Silva, MA; Pinheiro, FC","6986","2009","03","07","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Entre a guarita e a sede","-47.870556","-15.950278",NA,"Erva cespitosa ereta. Flores róseas. Botões florais verde-vináceos. Folhas discolores verdes.; Campo sujo de cerrado com queima bienal modal",NA,NA,"1100","1100",NA,NA,NA,"2017","08","-47.870556","-15.950278","15",NA,NA,NA,NA,NA,NA
"734","2019-11-01 15:00:13-03","UnB","UB","17805","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Correia, CAS; Passos, FB","24","2005","03","22","Southern America","Brasil","Distrito Federal","Brasília","Parque das Sucupiras. Setor Sudoeste.","-47.916667","-15.766667",NA,"Caule com estriações. Folha sensitiva. Bordo superior dos folíolos avermehado. Glomérulo de cor rosa, com cálices verde-amarelados. Frutos ausentes.; Erva ereta 0,15m; Borda de cerrado ralo, graminoso alterado. Solo: Solo latossolo vermelho.",NA,NA,"1150","1150",NA,NA,NA,"2017","08","-47.916667","-15.766667","15",NA,NA,NA,NA,NA,NA
"735","2019-11-01 15:00:13-03","UnB","UB","188532","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Simon, MF","Simon, MF; Reis Junior, FB; James, EK; Elliott, GN","729","2006","03","16","Southern America","Brasil","Distrito Federal","Brasília","Centro Olimpico, UnB.","-47.864167","-15.766111",NA,"Erva escandente crescendo de xilopio. Filetes rosa, frutos imaturos verdes.; Cerrado perturbado.",NA,NA,"1000","1000",NA,NA,NA,"2006","03","-47.864167","-15.766111",NA,NA,NA,NA,NA,NA,NA
"736","2019-11-01 15:00:13-03","UnB","UB","189221","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Zanatta, MRV; Silva, JS","1288","2012","04","06","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica de Águas Emendadas (ESECAE)","-47.56","-15.554722",NA,"Fotos (M.R.V.Zanatta); Subarbusto, 0,25m. Fruto verde imaturo; Cerrado sensu stricto",NA,NA,"1126","1126",NA,NA,NA,"2017","08","-47.56","-15.554722","15",NA,NA,NA,NA,NA,NA
"737","2019-11-01 15:00:13-03","UnB","UB","19854","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Fank-de-Carvalho, SM; Santos, MRR; Campos, MBS","24","2005","12","21","Southern America","Brasil","Distrito Federal","Brasília","Parque Olhos D#?#Água - lado oposto à Lagoa dos Sapos.","-47.887778","-15.744444",NA,"Erva 0,10 m x 0,001 m. Flor Rosa; Cerrado s.s. antropizado. Solo: Latossolo vermelho.",NA,NA,"1050","1050",NA,NA,NA,"2017","08","-47.887778","-15.744444","15",NA,NA,NA,NA,NA,NA
"738","2019-11-01 15:00:13-03","UnB","UB","39345","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Irwin, HS","31914","1971","03","16","Southern America","Brasil","Paraná",NA,"Ca. 3km S of São João da Aliança",NA,NA,NA,"Erect or ascending herb fron slender napiform root, the stems to ca. 50cm long. Hesds pinkish magenta. Fruit reddish green; Cerrado",NA,NA,"850","850",NA,NA,NA,"2017","08",NA,NA,"15",NA,NA,NA,NA,NA,NA
"739","2019-11-01 15:00:13-03","UnB","UB","39956","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Nascimento, EA","81","1986","02","24","Southern America","Brasil","Distrito Federal","Brasília","SQN 208","-45.883333","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08","-45.883333","-15.75","15",NA,NA,NA,NA,NA,NA
"740","2019-11-01 15:00:13-03","UnB","UB","39945","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Heringer, EP","15498","1976",NA,NA,"Southern America","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08",NA,NA,"15",NA,NA,NA,NA,NA,NA
"741","2019-11-01 15:00:13-03","UnB","UB","39952","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Fonseca, ML","3810","2002",NA,NA,"Southern America","Brasil","Distrito Federal","Núcleo Bandeirante","SMPW 26","-47.963889","-15.913611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08","-47.963889","-15.913611","15",NA,NA,NA,NA,NA,NA
"742","2019-11-01 15:00:13-03","UnB","UB","39953","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Barros, MAG","2249","1992","02","04","Southern America","Brasil","Distrito Federal","Núcleo Bandeirante","Parque Nacional de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08",NA,NA,"15",NA,NA,NA,NA,NA,NA
"743","2019-11-01 15:00:13-03","UnB","UB","39968","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Kirkbride Junior, JH","4296",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Região do Buracão","-47.466667","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08","-47.466667","-15.566667","15",NA,NA,NA,NA,NA,NA
"744","2019-11-01 15:00:13-03","UnB","UB","39970","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","5286","1964","08","18","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-11-01 15:00:13-03","UnB","UB","39971","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","11577","1966","01",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-11-01 15:00:13-03","UnB","UB","39975","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","26412","1970","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-11-01 15:00:13-03","UnB","UB","39976","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","11133","1965","12","09","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-11-01 15:00:13-03","UnB","UB","40020","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Silva, MA","4999",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","IBGE","-47.885278","-15.778056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08","-47.885278","-15.778056","16",NA,NA,NA,NA,NA,NA
"749","2019-11-01 15:00:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Simon, MF","Batalha, MA","3618","1999","07","07","Southern America","Brasil","Goiás",NA,"Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. . Próximo ao ponto Z1","52.65","17.816667",NA,"Herb., planta inteira. Frutos; Em campo cerrado queimado",NA,NA,NA,NA,NA,NA,NA,"2000",NA,"52.65","17.816667",NA,NA,NA,NA,NA,NA,NA
"750","2019-11-01 15:00:13-03","UnB","UB","42074","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Ratter, JA","2767","1976","03","15","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"751","2019-11-01 15:00:13-03","UnB","UB","42076","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","7849","1965","08",NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
