"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","typeStatus","sex"
"99","2019-08-16 08:38:53-03","UTFPR","HCF","2819","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","H.C.L. Geraldino","109","2005","09","17",NA,"Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,"herbácea, pendente, epífita, com flores brancas.",NA,NA,NA,NA,"2005","10",NA,NA,"04","28572","auto",NA,NA,NA,NA,NA,NA
"100","2019-08-16 08:38:53-03","UTFPR","HCF","1376","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","J. Cordeiro & E. Barboza","E.G. Paulino","45","2004","08","16",NA,"Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,"planta herbácea, epífita, pendente. Com flores branco-amareladas e ramos achatados, possuíndo uma nervura central bem evidente.",NA,NA,NA,NA,"2004","11",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"101","2019-08-16 08:38:53-03","UTFPR","HCF","1346","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.G. Paulino","33","2004","08","11",NA,"Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,"planta herbácea, suculenta, epífita, pendente. Flores levemente amareladas.",NA,NA,NA,NA,"2004","11",NA,NA,"24","28572","auto",NA,NA,NA,NA,NA,NA
"102","2019-08-16 08:38:53-03","UTFPR","HCF","1342","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.G. Paulino","29","2004","08","09",NA,"Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,"planta herbácea, suculenta, epífita, pendente. Flores levemente amareladas.",NA,NA,NA,NA,"2004","11",NA,NA,"24","28572","auto",NA,NA,NA,NA,NA,NA
"103","2019-08-16 08:38:53-03","UTFPR","HCF","1429","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.G. Paulino","50","2004","09","21",NA,"Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,"herbácea, epífita, pendente, com flores amarelas.",NA,NA,NA,NA,"2004","11",NA,NA,"24","28572","auto",NA,NA,NA,NA,NA,NA
"104","2019-08-16 08:38:53-03","UTFPR","HCF","19991","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","R.M. Britez","W.S. Souza","302","1986","09","16",NA,"Brasil","PR","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,"epífita, com 3 flores brancas sobre Sebastiana, próximo a banhado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"105","2019-08-16 08:38:53-03","UTFPR","HCF","15418","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","R.M. Britez","R.M. Britez","900","1986","09","10",NA,"Brasil","PR","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,"epífita com flores brancas sobre Sebastiania. Próximo a campo de inundação do Rio Iguaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"106","2019-08-16 08:38:53-03","UTFPR","HCF","12429","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","T. Bochorny","T. Bochorny","46","2012","03","21",NA,"Brasil","PR","Telêmaco Borba","Ilha Salto Aparado","-50.6156005859375","-24.3239002227783",NA,"epífita, frutos rosas (Resgate de Flora UHE Mauá).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"107","2019-08-16 08:38:53-03","UTFPR","HCF","9199","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","M.G. Caxambu","3338","2010","10","15",NA,"Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas -Pinheiral","-52.8760986328125","-23.8705997467041",NA,"erva epífita, heliófita, com frutos imaturos verdes.",NA,NA,NA,NA,"2010","11",NA,NA,"22","24014","auto",NA,NA,NA,NA,NA,NA
"108","2020-09-02 11:21:29-03","UFSM","SMDB","13817","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Moia, IW","Portalet, A; Radtke, G","95","2010","09","25",NA,"Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.8069000244141","-29.6842002868652",NA,"Epífita de interior de mata, flores brancas. A primeira determinação foi Lepismium houlletianum (K.Schum.) Barthlott realizada por André Portalet em 9/2010","SMDB013817",NA,NA,NA,"2018","10",NA,NA,"18","37819","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:19:46-03","MBM","MBM","237209","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Hatschbach, G.","Motta, J.T.","1779","1998","01","20","Southern America","Brazil","Paraná","Arapoti","Fazenda Barra Mansa","-49.8266983032227","-24.1578006744385",NA,NA,"MBM237209","MBM237209",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:19:46-03","MBM","MBM","298344","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Cordeiro, J.; Barboza, E.","Paulino, E.G.","45","2004","08","16","Southern America","Brazil","Paraná","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,NA,"MBM298344","MBM298344",NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:19:46-03","MBM","MBM","252039","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Werd","Dusén, P.","17198","1915","09","12","Southern America","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM252039",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:19:46-03","MBM","MBM","156953","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Cervi, A.C.; et al.; et al.","3429","1991","10","19","Southern America","Brazil","Paraná","Foz do Iguaçu","Trilha do Macuco, Parque Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"MBM156953","MBM156953",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:19:46-03","MBM","MBM","47934","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Hatschbach, G.","38878","1976","09","21","Southern America","Brazil","Paraná","Lapa","Colônia Mariental","-49.7158012390137","-25.7696990966797",NA,NA,"MBM047934","MBM047934",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:19:46-03","MBM","MBM","45962","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Hatschbach, G.","12757","1965","09","13","Southern America","Brazil","Paraná","Medianeira","Medianeira","-54.0938987731934","-25.2952995300293",NA,NA,"MBM045962","MBM045962",NA,NA,NA,NA,NA,NA,NA,"17581","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:19:46-03","MBM","MBM","3640","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Zappi, D.C.; Nicolack, D.C.Z.","Hatschbach, G.; et al.; et al.","14645","1966","09","05","Southern America","Brazil","Paraná","Ponta Grossa","Anfiteatro","-50.1618995666504","-25.0949993133545",NA,NA,"MBM003640","MBM003640",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:19:46-03","MBM","MBM","216296","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Oliveira, H.F.","Oliveira, H.F.","348","1996","07","06","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM216296","MBM216296",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:19:46-03","MBM","MBM","80536","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Frenzel, A.","660","1951","09",NA,"Southern America","Brazil","Paraná","Prudentópolis","Linha Esperança","-50.9777984619141","-25.2131004333496",NA,NA,"MBM080536","MBM080536",NA,NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:19:46-03","MBM","MBM","23393","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Hatschbach, G.","30336","1972","11","17","Southern America","Brazil","Paraná","Quedas do Iguaçu","Rio Perdido","-52.9081001281738","-25.4496994018555",NA,NA,"MBM023393","MBM023393",NA,NA,NA,NA,NA,NA,NA,"24667","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:19:46-03","MBM","MBM","180690","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Britez, R.M.","Souza, W.S.; et al.; et al.","302","1986","09","16","Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM180690",NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:19:46-03","MBM","MBM","293790","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Ribas, O.S.","Ribas, O.S.; Straube, F.C.; Urben-Filho, A.; Straube, F.C.; Urben-Filho, A.","5658","2003","07","18","Southern America","Brazil","Paraná","São Pedro do Ivaí","Fazenda Santa Bárbara","-51.8563995361328","-23.8652992248535",NA,NA,"MBM293790","MBM293790",NA,NA,NA,NA,NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:19:46-03","MBM","MBM","387397","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Ariati, V.","Ariati, V.","546","2011","09",NA,"Southern America","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556",NA,"Epífita.","MBM387397","MBM387397","520","750",NA,NA,"-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:19:46-03","MBM","MBM","390711","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Cardoso, W.C.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","823","2012","09","06","Southern America","Brazil","Paraná","Tibagi","Rio Tibagi","-50.401631","-24.560844",NA,"Erva epífita.; Floresta Ombrófila Mista Aluvial.","MBM390711","MBM390711","730","730","2019","08","-50.401631","-24.560844","21",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:19:46-03","MBM","MBM","390727","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Brotto, M.L.","Brotto, M.L.; Marinero, F.; Völtz, R.R.; Bolson, M.; Marinero, F.; Völtz, R.R.; Bolson, M.","543","2010","12","07","Southern America","Brazil","Paraná","Clevelândia","Margem do Rio Chopim","-52.458056","-26.201944",NA,"Erva epífita; frutos verdes.","MBM390727","MBM390727","680","680","2010","12","-52.458056","-26.201944","07",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:19:46-03","MBM","MBM","408427","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Barboza, E.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9433","2016","09","09","Southern America","Brazil","Paraná","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333",NA,"Erva epífita; flor alva.; Floresta Estacional Semidecidual.","MBM408427",NA,"550","550","2017","03","-51.523056","-24.698333","31",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:19:46-03","MBM","MBM","156951","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Silva, J.M.","1154","1992","10","07","Southern America","Brazil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,"MBM156951","MBM156951",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:19:46-03","MBM","MBM","77129","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Kummrow, R.","1983","1982","09","02","Southern America","Brazil","Paraná","Lapa","Capão Bonito","-49.7158012390137","-25.7696990966797",NA,NA,"MBM077129","MBM077129",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:19:46-03","MBM","MBM","136694","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Zappi, D.C.; Taylor, N.P.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","54408","1989","08","31","Southern America","Brazil","Paraná","Ortigueira","Morro Branco","-50.9494018554688","-24.2082996368408",NA,NA,"MBM136694","MBM136694",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:19:46-03","MBM","MBM","370681","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Cardoso, W.C.","Motta, J.T.; Souza, W.S.; Britez, R.M.; Souza, W.S.; Britez, R.M.","950","1987","06","10","Southern America","Brazil","Paraná","Palmas","Solais","-51.9906005859375","-26.4841995239258",NA,"Rupícola.; Em parede rochosa a 15m de altura.","MBM370681","MBM370681",NA,NA,"2019","08",NA,NA,"21","46666","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:19:46-03","MBM","MBM","301841","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Soller, A.","Ribas, O.S.; Hatschbach, G.; Wasum, R.; Hatschbach, G.; Wasum, R.","6655","2005","01","28","Southern America","Brazil","Paraná","Paulo Frontin","Vicinal Nove","-50.8358001708984","-26.0396995544434",NA,"Epífita pendente, fruto maduro negro. UNICATA.; Floresta Ombrófila Mista.","MBM301841","MBM301841",NA,NA,"2011","11",NA,NA,"17","20486","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:19:46-03","MBM","MBM","4070","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Frenzel, A.","660","1951","09",NA,"Southern America","Brazil","Paraná","Prudentópolis","Linha Esperança","-50.9777984619141","-25.2131004333496",NA,"bis","MBM004070","MBM004070",NA,NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:19:46-03","MBM","MBM","133433","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Marchioro, M.; et al.; et al.","6191","1989","10","01","Southern America","Brazil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,"MBM133433","MBM133433",NA,NA,NA,NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:19:46-03","MBM","MBM","54174","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Hatschbach, G.","40352","1977","10","06","Southern America","Brazil","Paraná","Cerro Azul","Estrela","-49.261100769043","-24.823600769043",NA,NA,"MBM054174","MBM054174",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:19:46-03","MBM","MBM","241416","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Zappi, D.C.","Hatschbach, G.","69286","1999","10","06","Southern America","Brazil","Paraná","Cerro Azul","Rio Ribeira","-49.261100769043","-24.823600769043",NA,NA,"MBM241416","MBM241416",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:19:46-03","MBM","MBM","301527","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Ribas, O.S.","Ribas, O.S.; Straube, F.C.; Marques, P.H.C.; Straube, F.C.; Marques, P.H.C.","6092","2004","03","19","Southern America","Brazil","Paraná","Céu Azul","Rio Floriano, Parque Nacional do Iguaçu","-53.8485984802246","-25.1466999053955",NA,NA,"MBM301527","MBM301527",NA,NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:19:46-03","MBM","MBM","180691","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott",NA,"Stellfeld, C.","s.n.","1943","09","29","Southern America","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM180691",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:19:46-03","MBM","MBM","136688","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Vieira, R.F.; et al.; et al.","324","1982","10","05","Southern America","Brazil","Paraná","Curitiba","Curitiba, arredores","-49.2731018066406","-25.4277992248535",NA,NA,"MBM136688","MBM136688",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:19:46-03","MBM","MBM","241415","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Hatschbach, G.","Cruz, J.M.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","186","1999","01","02","Southern America","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,"MBM241415","MBM241415",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:19:46-03","MBM","MBM","45964","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Hatschbach, G.","12646","1964","09","13","Southern America","Brazil","Paraná","Curitiba","Pinheirinho","-49.2731018066406","-25.4277992248535",NA,NA,"MBM045964","MBM045964",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:19:46-03","MBM","MBM","72043","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Hatschbach, G.","12646","1964","09","13","Southern America","Brazil","Paraná","Curitiba","Pinheirinho","-49.2731018066406","-25.4277992248535",NA,NA,"MBM072043","MBM072043",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:19:46-03","MBM","MBM","111563","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Zappi, D.C.; Taylor, N.P.","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","50644","1986","10","14","Southern America","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"MBM111563","MBM111563",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:19:46-03","MBM","MBM","37893","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Ferreira, L.F.","63","1974","09","08","Southern America","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"MBM037893","MBM037893",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:19:46-03","MBM","MBM","21054","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Hatschbach, G.","24975","1970","10","20","Southern America","Brazil","Paraná","Porecatu","Porecatu","-51.3791999816895","-22.7558002471924",NA,NA,"MBM021054","MBM021054",NA,NA,NA,NA,NA,NA,NA,"15305","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:19:46-03","MBM","MBM","136709","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Taylor, N.P.","Britez, R.M.; et al.; et al.","900","1986","09","10","Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM136709","MBM136709",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:19:46-03","MBM","MBM","180689","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Britez, R.M.","Souza, W.S.; et al.; et al.","302","1986","09","16","Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM180689","MBM180689",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:19:46-03","MBM","MBM","275794","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) W. Barthlott","Chaves, A.S.","Butzke, A.; et al.; et al.","103","1993","08","04","Southern America","Brazil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,"MBM275794","MBM275794",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA
"146","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556932","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Isabelle",NA,"1835","1","1",NA,"Brasil","Rio Grande do Sul",NA,". Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,"hb","Brésil meridional (province de Rio-grande-do-Sul). . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556932' target='other'> <mi>dwc_moreinfo</mi></a>","P04556932","P04556932_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556933","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Rambro, B.",NA,"1949","5","25",NA,"Brasil","Rio Grande do Sul",NA,"Brésil. Schwabenschneib. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,"hb","Plan Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556933' target='other'> <mi>dwc_moreinfo</mi></a>","P04556933","P04556933_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41778",NA,NA
"148","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556934","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Calvente","Balansa, B.",NA,"1874","11",NA,NA,"Paraguay",NA,NA,"Caaguazu, dans les forêts.","-56.01667","-25.45","hb","Prélèvement appareil végétatif pour Pr. Kluge (Allemagne), M.Malplanche, 1993. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556934' target='other'> <mi>dwc_moreinfo</mi></a>","P04556934","P04556934_01 P04556934_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2500",NA,NA
"149","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556938","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Bonpland, A.",NA,NA,NA,NA,NA,"Argentina",NA,NA,". Argentina, América do Sul",NA,NA,"hb","Herbier de la province de Corrientes. . donné par M.A. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556938' target='other'> <mi>dwc_moreinfo</mi></a>","P04556938","P04556938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556940","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Dusén, P.",NA,"1915","9","12",NA,"Brasil","Paraná","Curitiba",". Curitiba, Paraná, Sul, Brasil, América do Sul","-49.2731018066406","-25.4277992248535","hb",". . Reçu le 25 Février 1937 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556940' target='other'> <mi>dwc_moreinfo</mi></a>","P04556940","P04556940_01",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,"17198",NA,NA
