"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","imagecode","locality","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"620","2020-12-11 11:41:31-03","UFMG","BHCB","35567","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Goiás",NA,NA,"-48.9157981872559","-14.9708003997803","Barro Alto","39532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-12-11 11:41:31-03","UFMG","BHCB","35567","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Goiás",NA,NA,"-48.9157981872559","-14.9708003997803","Barro Alto","39532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-12-11 11:41:31-03","UFMG","BHCB","54134","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Tameirão Neto, E","2000","02","16","Southern America","Brasil",NA,NA,"PHC Aiuruoca, rio Aiuruoca.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","2905","Minas Gerais",NA,NA,"-44.603099822998","-21.9755992889404","Aiuruoca","27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-12-11 11:41:31-03","UFMG","BHCB","71906","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","10205","Minas Gerais",NA,NA,"-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-12-11 11:41:31-03","UFMG","BHCB","71904","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Magalhães, GM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","1932","Minas Gerais",NA,NA,"-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-12-11 11:41:31-03","UFMG","BHCB","71903","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","7453","Minas Gerais",NA,NA,"-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-12-11 11:41:31-03","UFMG","BHCB","71905","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","10938","Minas Gerais",NA,NA,"-46.386100769043","-21.9235992431641","Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-12-11 11:41:31-03","UFMG","BHCB","46892","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Tameirão Neto, E","1998","11","18","Southern America","Brasil",NA,NA,"Usina de Tronqueiras, rio Tronqueiras. Arbustivo.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,NA,"-42.2858009338379","-18.6219005584717","Coroaci","24192","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-12-11 11:41:31-03","UFMG","BHCB","35425","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Brina, AE","1992",NA,NA,"Southern America","Brasil",NA,NA,"arbustiva",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,NA,"-43.4160995483398","-20.377799987793","Mariana","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-12-11 11:41:31-03","UFMG","BHCB","35425","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Brina, AE","1992",NA,NA,"Southern America","Brasil",NA,NA,"arbustiva",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,NA,"-43.4160995483398","-20.377799987793","Mariana","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-12-11 11:41:31-03","UFMG","BHCB","24794","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,NA,"-47.2928009033203","-19.3528003692627","Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-12-11 11:41:31-03","UFMG","BHCB","24794","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,NA,"-47.2928009033203","-19.3528003692627","Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-12-11 11:41:31-03","UFMG","BHCB","70215","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Farah, FT",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","2305","São Paulo",NA,NA,"-46.7799987792969","-24.1800003051758","Itanhaém","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-12-11 11:41:31-03","UFMG","BHCB","70200","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Franco, G",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","2929","São Paulo",NA,NA,"-45.4099998474121","-23.7600002288818","São Sebastião","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-12-11 11:41:31-03","UFMG","BHCB","59337","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ivanauskas, NM; et al.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","4533","São Paulo",NA,NA,"-45.4099998474121","-23.7600002288818","São Sebastião","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-12-11 11:41:31-03","UFMG","BHCB","14941","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Pedralli, G; Meyer","1987","08","13","Southern America","Brasil",NA,NA,"Arbustivo. Flor amarela",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Corrego José Nunes., Ponto 5","-46.5388984680176","-19.4783000946045","Ibiá","49820","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-12-11 11:41:31-03","UFMG","BHCB","23172","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Tameirão Neto, E","1991","04","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-12-11 11:41:31-03","UFMG","BHCB","23172","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Tameirão Neto, E","1991","04","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-12-11 11:41:31-03","UFMG","BHCB","96020","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Echternacht, LA; Dornas, T","2004","07","12","Southern America","Brasil",NA,NA,"Arbórea decumbente (7m) em beira de Floresta Estacional Semidecidual. Flores verdes.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","542","Minas Gerais",NA,"Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238","Carmópolis de Minas","18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-12-11 11:41:31-03","UFMG","BHCB","96021","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Echternacht, LA; Dornas, T","2004","01","24","Southern America","Brasil",NA,NA,"Arbórea (3m) em sub-bosque de Floresta Estacional Semidecidual. Frutos avermelhados.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","151","Minas Gerais",NA,"Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238","Carmópolis de Minas","18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-12-11 11:41:31-03","UFMG","BHCB","64750","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Mota, RC da; Ribeiro, SP","2001","10","09","Southern America","Brasil",NA,NA,"Planta coletada em borda de mata ciliar; flores esverdeadas; arbusto; planta com aroma cítrico.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","1252","Minas Gerais",NA,"Fazenda Melhoramentos.","-46.1446990966797","-22.7553005218506","Camanducaia","22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-12-11 11:41:31-03","UFMG","BHCB","7666","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Lopes, MA; et al.","1984","03","19","Southern America","Brasil",NA,NA,"Mata atlântica;arbusto sub lenhoso;fruto bonina;cheiro característico;",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","72","Minas Gerais",NA,"Fazenda Montes Claros. Mata do Rafael.","-42.1391983032227","-19.7896995544434","Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-12-11 11:41:31-03","UFMG","BHCB","19542","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Andrade, PM de","1990","10","08","Southern America","Brasil",NA,NA,"folha com cheiro característico.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","1367","Minas Gerais",NA,"Mata do Jambreiro.","-43.8466987609863","-19.9855995178223","Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-12-11 11:41:31-03","UFMG","BHCB","32645","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Mina do Tamanduá - MBR.","-43.8466987609863","-19.9855995178223","Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-12-11 11:41:31-03","UFMG","BHCB","32645","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Mina do Tamanduá - MBR.","-43.8466987609863","-19.9855995178223","Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-12-11 11:41:31-03","UFMG","BHCB","49974","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Salino, A; Morais, PO","2000","01","11","Southern America","Brasil",NA,NA,"Arbusto com 2m de altura, no interior de floresta; folhas cartáceas; frutos imaturos verdes a vinho. Caule com cheiro de capim-cidreira.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Nossa Senhora da Paz. Fazenda da Mata.","-44.301700592041","-20.0702991485596","Igarapé","8870","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-12-11 11:41:31-03","UFMG","BHCB","37979","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688","São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-12-11 11:41:31-03","UFMG","BHCB","1199","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Magalhães, GM","1934","07","26","Southern America","Brasil",NA,NA,"arbusto;",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Ressaca.","-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-12-11 11:41:31-03","UFMG","BHCB","10363","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Grandi, TSM; et al.","1987","06","15","Southern America","Brasil",NA,NA,"planta perfumada.Beira de mata. Arbustivo.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","2453","Minas Gerais",NA,"Serra da Piedade","-43.6697006225586","-19.8799991607666","Caeté","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-12-11 11:41:31-03","UFMG","BHCB","18546","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Paula, JA; et al.","1987","07","15","Southern America","Brasil",NA,NA,"arbustivo.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Serra da Piedade","-43.6697006225586","-19.8799991607666","Caeté","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-12-11 11:41:31-03","UFMG","BHCB","18546","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Paula, JA; et al.","1987","07","15","Southern America","Brasil",NA,NA,"arbustivo.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Serra da Piedade","-43.6697006225586","-19.8799991607666","Caeté","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-12-11 11:41:31-03","UFMG","BHCB","38829","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Serra do Caraça","-43.4152984619141","-19.959400177002","Santa Bárbara","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-12-11 11:41:31-03","UFMG","BHCB","28363","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Serra do Caraça","-43.4152984619141","-19.959400177002","Santa Bárbara","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-12-11 11:41:31-03","UFMG","BHCB","28363","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais",NA,"Serra do Caraça","-43.4152984619141","-19.959400177002","Santa Bárbara","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-12-11 11:41:31-03","UFMG","BHCB","67000","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Mota, RC da","2000","04","03","Southern America","Brasil",NA,NA,"Planta coletada em mata semidecídua; arbusto.",NA,"Dicotyledon",NA,"(Spreng.) A.DC.","804","Minas Gerais",NA,"Serra do Caraça.","-43.4075012207031","-20.0746994018555","Catas Altas","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-12-11 11:41:31-03","UFMG","BHCB","115840","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","2007","10","13","Southern America","Brasil",NA,NA,"Arvoreta de 4 m com flores alvas; na Floresta Estacional Semidecidual",NA,"Dicotyledon",NA,"A.DC.","5020","Minas Gerais",NA,"Floresta Estadual do Uaimii","-43.573","-20.293492","Ouro Preto",NA,NA,"1022","1022",NA,NA,"2008","-43.573","-20.293492","01","29",NA,NA,NA,NA,NA,NA
"656","2020-12-11 11:41:31-03","UFMG","BHCB","144960","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Giacomin, LL; Viana, PL; Mota, NFO","2009","04","08","Southern America","Brasil",NA,NA,"Flores esverdeadas. Pecíolos vermelhos.","BHCB025739","Dicotyledon",NA,"A.DC.","848","São Paulo",NA,"Estação Ecológica de Bananal, Trilha das sete quedas.","-44.367778","-22.803653","Bananal",NA,NA,"1157","1157",NA,NA,NA,"-44.367778","-22.803653",NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-12-11 11:41:31-03","UFMG","BHCB","144977","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Giacomin, LL; Viana, PL; Mota, NFO","2009","04","08","Southern America","Brasil",NA,NA,"Frutos e pecíolos vermelhos.","BHCB025803","Dicotyledon",NA,"A.DC.","865","São Paulo",NA,"Estação Ecológica de Bananal, Trilha do Pico do Caracol.","-44.3199996948242","-22.6800003051758","Bananal","26795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-12-11 11:41:31-03","UFMG","BHCB","162328","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","minutiflora","Siparuna minutiflora","Lira Neto, JA","1997","08","05","Southern America","Brasil",NA,NA,"Arbusto ca. 4m, com folhas membranáceas e discolores, inflorescência com flores não chamativas verdes, cheiro de limão quando cortado, coletada na margem da trilha umbrófila; Arbusto ca. 4m, com folhas membranáceas e discolores, inflore","BHCB5538","Dicotyledon",NA,"Perkins","609","Rio de Janeiro",NA,"Reserva da Petrobrás, Trilha ao redor da represa, Plataforma","-43.233333","-22.516667","Saracuruna",NA,NA,"50","50",NA,NA,NA,"-43.233333","-22.516667",NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-03-24 17:18:04-03","UFMA","MAR","6389","S","Plantae","Monimiaceae","Siparuna","cujabana","Siparuna cujabana","F. J. de Carvalho","2010","10","08",NA,"Brasil",NA,NA,"Botões verdes",NA,NA,NA,"(Mart. ex Tul.) A. DC.","127","Distrito Federal",NA,"DF 250 - Sobradinho","-47.85","-15.866667","Brasília",NA,NA,NA,NA,"Mariana Oliveira e V. F. Paiva",NA,"2010","47º51'00W","15º52'00S","09",NA,NA,NA,NA,NA,NA,NA
"660","2021-02-11 17:20:28-03","UFPR","UPCB","49685","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","Spina, A.P.","1992","10","19",NA,"Brasil",NA,NA,"Arbusto, planta masculina, flores esverdeadas, borda da mata. Mata higrófila..",NA,NA,NA,"(Mart.) A.DC.","69","São Paulo",NA,"Barão Geraldo, Fazenda Santa Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Spina, A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-02-11 17:20:28-03","UFPR","UPCB","49687","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","Spina, A.P.","1992","07","17",NA,"Brasil",NA,NA,"Arbusto, feminino, flores esverdeadas, fruto redondo escuro, borda da mata. Mata higrófila..",NA,NA,NA,"(Mart.) A.DC.","3","São Paulo",NA,"Barão Geraldo, Fazenda Santa Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Spina, A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-11 17:20:28-03","UFPR","UPCB","4819","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","Hatschbach, G.","1964","08","30",NA,"Brasil",NA,NA,"Arbusto 1,5 m de alt., flor verde. Mata.",NA,NA,NA,"(Mart.) A.DC.","11411","Rio de Janeiro",NA,"Serra do Corcovado, Ponte do Inferno","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,"Pereira-Moura, M.V.L.",NA,"1998",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"663","2021-02-11 17:21:57-03","UFPR","UPCB","69647","PreservedSpecimen","Plantae","Urticaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Fraga, C.N.","2008","02","16",NA,"Brasil",NA,NA,"Arbusto, ca. 2m slt. Flores verdes. Material prensado em alcool..","UPCB0042227",NA,NA,"(Spreng.) A. DC.","1875","Espírito Santo",NA,"BLOQUEADO",NA,NA,"Cariacica",NA,NA,"500","500","Soares, J.F.",NA,"2019","9999","9999","08",NA,NA,NA,NA,NA,NA,NA
"664","2021-02-11 17:20:28-03","UFPR","UPCB","70656","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Forzza, R.C.","2008","10","16",NA,"Brasil",NA,NA,"Arbusto virgato. Folhas discolores. Flores róseas..",NA,NA,NA,"(Spreng.) A.DC.","5345","Espírito Santo",NA,"BLOQUEADO",NA,NA,"Castelo",NA,NA,"1250","1600","Lírio, E.J.",NA,"2016","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-02-11 17:21:47-03","UFPR","UPCB","76766","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Lombardi, J.A.","2012","12","12",NA,"Brasil",NA,NA,"Prensado em álcool, amostra em sílica. Floresta secundária, interior e borda. Arbusto ca. 1m, folhas papiráceas, odor cítrico, botões verdes, centro creme..",NA,NA,NA,"(Spreng.) A.DC.","9860","Rio de Janeiro",NA,"Sítio Joia da Jocula, propriedade do Sr. Simeão, através de ponte suspensa cruzando corredeira do Rio Preto.","-44.345","-22.254","Resende",NA,NA,"884","884","Lírio, E.J.",NA,"2016","-44.345","-22.254",NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-02-11 17:21:47-03","UFPR","UPCB","76386","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Goldenberg, R.","2008","07","20",NA,"Brasil",NA,NA,"Herbácea 1,8m, à sombra, com odor forte de capim-limão ao ser cortada. Flores com a superfície superior branca, e hipanto externamente verde..",NA,NA,NA,"(Spreng.) A.DC.","1198","Espírito Santo",NA,"Parque Estadual do Forno Grande. Trilha do Rio Manso. Floresta Ombrófila Densa Altomontana.","-41.184700012207","-20.6035995483398","Castelo","23588","auto",NA,NA,"Peixoto",NA,"2010","-41184","-20603","04","15",NA,NA,NA,NA,NA,NA
"667","2021-02-11 17:20:28-03","UFPR","UPCB","58789","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Lima, J.","1978","10","15",NA,"Brasil",NA,NA,"Arvoreta 8m, frutos maduros vermelhos e imaturos verdes. Mata deterra firme, solo argilo-arenoso..",NA,NA,NA,"(Spreng.) A.DC.","240","Acre",NA,"Rio Macanã, Seringal Oriente","-68.6568984985352","-9.06556034088135","Sena Madureira","278222","auto",NA,NA,"Lírio, E.J.",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2010-03-18 09:21:00-03","MO","MOBOT","100261947","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","apiosyce","Siparuna apiosyce","Henry H. Rusby","1886","4",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Mart. ex Tul.) A. DC.","Rusby 2486",NA,NA,"Mapiri",NA,NA,NA,NA,NA,"1524.00000000",NA,"Foster's Catalog Note File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"669","2020-03-24 09:21:00-03","MO","MOBOT","3120017","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","C.J. Campos","1979","1","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Campos 1110179","São Paulo",NA,"Distrito de Rubiap Junico, perto do Campos de Botucatu. Na biva da mata da Fasenda Butipudi.","-48.439998626709","-22.8799991607666","Botucatu","40412","auto",NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"670","2020-03-26 14:35:00-03","MO","MOBOT","3119850","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","M. T. Grombone","1989","11","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Grombone 22843","São Paulo",NA,NA,"-46.25","-23.9899997711182","Guarujá","18989","auto",NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
