"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","sex"
"368","2013-10-09 05:40:00-03","MO","MOBOT","295615","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","N.P. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9769","1989","1","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"South America",NA,NA,NA,NA,NA,"13",NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","295744","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","N.P. Taylor (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 8632","1988","12","14","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Forest 1 km N of administration building, on road to César Barrientos.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"88-129",NA,NA
"370","2013-10-09 05:40:00-03","MO","MOBOT","295923","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","N.P. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12039","1989","3","18","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Trail to Mirador and Mirador. Forest.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"85",NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","296107","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","N.P. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 10049","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Forest near Salto Cristal.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"South America",NA,NA,NA,NA,NA,"24",NA,NA
"372","2012-10-08 14:36:00-03","MO","MOBOT","2197600","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","Kiesling, R., III-",NA,NA,NA,"Bruno G. Piccinini|A. L. García","Piccinini 1097","1967","12","11","Argentina","Formosa","Pilcomayo","En el Riacho Negro, puente del camino privado entre Puesto Salvación y Bouvier y al E de la Ruta 11 nueva.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","1072158","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|F.V. da Silva","Zardini 43936","1995","11","28","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest VI, south of forest III (Río Bonito on western side of swamp). Gallery forest on rocks.","-54.81694","-25.64166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"1036",NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","1125956","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling, (SI)",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 44735","1996","2","28","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest VI, along Río Bonito. Gallery forest on border of swamp.","-54.81666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"1056",NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","1226497","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling, (SI)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 46387","1997","1","22","Paraguay","Misiones",NA,"Río Atinguy (between Ayolas and San Cosme y Damián). Gallery forest on sand and swamps.","-56.68333","-27.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"1092",NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","1285356","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48773","1998","6","12","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"1145",NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","1393898","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 50956","1999","5","29","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Jejuí-Mí. Low forest on swamp on black soil (estero).","-55.52777","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"1176",NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","1420933","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|R. Brítez","Zardini 53123","1999","12","16","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"1194",NA,NA
"379","2009-08-21 04:37:00-03","MO","MOBOT","2197528","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1710","2000","3","6","Argentina","Misiones","San Pedro","Parque Provincial Piñalito, bañado de altura","-53.83333","-26.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"380","2009-08-21 04:37:00-03","MO","MOBOT","2197552","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1238","1999","5","10","Argentina","Misiones","San Pedro","Cruzando 2 km el puente sobre el Arroyo Yabotí hacia los obrajes, Ruta proyectada 102","-53.88333","-27.06666",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"381","2018-05-17 05:28:00-03","MO","MOBOT","2251548","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","Kiesling, R., 12/",NA,NA,NA,"María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2273","2000","9","23","Argentina","Misiones","Oberá","Camino a Campo Ramón.","-55.05083","-27.45194",NA,NA,NA,NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"382","2011-02-18 21:13:00-02","MO","MOBOT","2294117","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","Schinini, A., //",NA,NA,NA,"Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3826","1991","2","12","Argentina","Corrientes","Ituzaingó","Ruta 38 y rio Aguapey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"383","2011-03-24 16:21:00-03","MO","MOBOT","2428786","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","Schinini, A., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","Arbo 6789","1996","10","23","Argentina","Corrientes","Concepción","Estancia Yatay Corá, 50 km NE de Chavarría. Aprox. 2 km al NE del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"384","2010-04-23 20:53:00-03","MO","MOBOT","2444262","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","Kiesling, R., /06/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 922","1996","2","17","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, Paruqe Prov. Urugua-í, 10 km de Deseado camino a Bernardo de Irigoyen","-53.98333","-25.83333",NA,NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"385","2014-11-20 05:44:00-02","MO","MOBOT","2488634","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.",NA,NA,NA,NA,"Griselda Marín O.","Marín Ojeda 144",NA,NA,NA,"Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú","-55.4166667","-24.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"386","2011-06-09 17:35:00-03","MO","MOBOT","294545","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","D. Zappi & N. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 37810","1994","1","4","Paraguay","Paraguarí",NA,"Estero del Ypoá: Lago Ypoá. Forest along lake.","-57.41666","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"865",NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","294740","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","Zardini 14996","1989","10","16","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"South America",NA,NA,NA,NA,NA,"155",NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","294807","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","Zardini 31142","1992","3","12","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Historical site La Rosada Forest.","-56.88333","-26.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"665",NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","295138","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 23781","1990","11","10","Paraguay","Caaguazú",NA,"Arroyo Yuquyry. Gallery forest.","-55.91666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"455",NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","295349","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 15771","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Trail to Mirador; tall forest.","-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"174",NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","295370","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"A. Aguayo","Aguayo 240","1989","6","4","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque sendero Arroyo Corrientes.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"11",NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","295406","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"A. Aguayo","Aguayo 350","1989","6","12","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque ribereño arroyo Mina, cercanias dique de La Rosada.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"15",NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","295449","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 15831","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along Arroyo Minas near La Rosada.","-56.78333","-26.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"176",NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","295606","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","Zardini 15981","1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northwestern corner of park. Gallery forest.","-56.76666","-26.01666",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"180",NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","295668","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","Zardini 14736","1989","9","27","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú, road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"149",NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","295800","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","Zardini 14042","1989","9","9","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road between Melgarejo-Antena, 5 kms N of Antena. Tall forest.","-56.25","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"133",NA,NA
"397","2011-06-09 17:35:00-03","MO","MOBOT","296244","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R.Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 35351","1993","3","4","Paraguay","Central",NA,"Estero del Ypoá: 18 km S of Puerto Guyratí. Zanja Mercedes. Gallery forest along creek.","-57.73333","-25.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"813",NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","296304","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"A. Aguayo","Aguayo 34","1989","1","14","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque, sendero al mirador.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","296388","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 35847","1993","5","25","Paraguay","Paraguarí",NA,"Arroyo Aguay on road Route 1-Yeré. Gallery forest.","-57.15","-26.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"820",NA,NA
"400","2009-12-07 20:41:00-02","MO","MOBOT","3165048","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling",NA,NA,NA,"Renée H. Fortunato|Rosa Guaglianone|Erik Garino","Fortunato 2519","1991",NA,NA,"Argentina","Formosa","Pilcomayo","Ea. Bouvier, alrededores del Riacho Negro, cerca de la ruta de acceso. Sotobosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"401","2014-03-26 20:32:00-03","MO","MOBOT","3165284","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling",NA,NA,NA,"I.M. Vavrek|Esmerio Gonzalez","Vavrek 637","1981","4","28","Paraguay","Paraguarí",NA,"Parque Nacional Ybycuí. Exp. sombra, vegetación sobre rocas y troncos. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","781581","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.",NA,NA,NA,NA,"A. Aguayo","Aguayo 320","1989","6","11","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Sendero al mirador Bosque.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"14",NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","806393","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|R. Franco","Zardini 30385","1992","2","3","Paraguay","Paraguarí",NA,"National Park Ybycu'í, southwestern area around La Rosada. Gallery forest along Arroyo Mina.","-56.88333","-26.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"652",NA,NA
"404","2016-01-21 11:22:00-02","MO","MOBOT","807563","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 30506","1992","2","17","Paraguay","Paraguarí",NA,"Acahay Massif, eastern most peak. Northern slope.","-57.1333333","-25.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"654",NA,NA
"405","2011-06-09 17:35:00-03","MO","MOBOT","811759","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling, (SI)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 38410","1994","2","22","Paraguay","Misiones",NA,"Between San Juan Bautista and road San Ignacio-Pilar. Cerro Caa Johguy; 20 km SE of San Juan Bautista. Forest on rocks.","-57.26666","-26.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"879",NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","959497","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 40797","1994","8","30","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest IV (Río Bonito). Gallery forest.","-54.80472","-25.63194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"South America",NA,NA,NA,NA,NA,"950",NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","296015","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 16218","1989","11","11","Paraguay","Paraguarí",NA,"Acahay Massif. 2 km W of entrance road. Cerrado forest on rocky slopes.","-57.16666","-26.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"185",NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","295973","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A. Cast.","R. Kiesling",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 16202","1989","11","11","Paraguay","Paraguarí",NA,"Acahay Massif. 2 km W of entrance road. Cerrado forest on rocky slopes.","-57.16666","-26.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"185",NA,NA
"409","2018-12-03 15:35:23-02","UNIOESTE","UNOP","6846","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Martinez, M.T.","2011","03",NA,"Martinez, M.T.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.","23","2011","03","30","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.446083","-25.62175","-54.446083","-25.62175","Epífita. Estéril. Ramificacão mesotônica, tricomas saindo das aréolas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2017-05-22 15:13:19-03","UNIOESTE","UNOP","8185","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Neves, R.C.P.",NA,NA,NA,"Neves, R.C.P.","5","2008","02","29","Brasil","Paraná","Cascavel","Parque Ecológico Tarquínio Joslin dos Santos","-53.4552993774414","-24.9557991027832",NA,NA,"24,5819",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2015-10-22 10:02:41-02","UNIOESTE","UNOP","7254","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Martinez, M.T.","2011","12",NA,"Martinez, M.T.; Temponi, L.G.; Temponi, L.G.","130","2011","12","02","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Cataratas.","-54.5881004333496","-25.5478000640869",NA,NA,"Epífita. Tricomas nas aréolas. Flor rosa claro, botão rosa escuro.",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2018-09-12 14:48:06-03","UNIOESTE","UNOP","5782","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Mancinelli, W.S.","2009","09",NA,"Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenb; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenberg, R.","20","2009","09","04","Brasil","Paraná","Curitiba","Capao do jardim botanico.","-49.236806","-25.442222","-49.236806","-25.442222","Epífita, estames e pétalas brancos.",NA,NA,"929","929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9624","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Silva, D.R. da","2018","04","19","Silva, D.R. da; Piva, J.; Machado, C.; Piva, J.; Machado, C.","265","2018","04","09","Brasil","Paraná","Capitão Leônidas Marques","Rio Iguaçu, próximo ao Córrego Ilhotas.","-53.535708","-25.542611","-53.535708","-25.542611","Erva 0,33 m, epífita. Flores vermelhas.",NA,NA,"261","261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2018-09-12 14:48:06-03","UNIOESTE","UNOP","7253","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Martinez, M.T.","2011","12",NA,"Martinez, M.T.; Temponi, L.G.; Temponi, L.G.","123","2011","12","01","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do Macuco Safari.","-54.443861","-25.648389","-54.443861","-25.648389","Epífita. Tricomas as aréolas. Flor rosa claro, botão rosa escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8109","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Santana, C.B.; Benitez, A.P.W.",NA,NA,NA,"Temponi, L.G.; Santana, C.B.; Benitez, A.P.W.; Santana, C.B.; Benitez, A.P.W.","1142","2012","08","06","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,"Epífita. Caules verdes, com espinhos alvos nos ramos jovens. Estéril.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
