"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","dayIdentified","class","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","sex"
"96","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","22081",NA,"Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","L. Kollmann","6528","2004","02","29",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,"Epífita na luz forte. Sépala brancas esverdeadas, pétalas brancas. Labelo branco com listras verdes. Floração em cultivo.","MBML022081","MBML022081","L. Kollmann/29-01-2004",NA,NA,"Castelo","-41.100556","-20.519167",NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA
"97","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","38600",NA,"Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","C. N. de Fraga; R.Goldenberg & R.C.Forzza","2361","2009","01","20",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande. Brejo próximo da sede do Parque. Floresta Ombrófila Densa Altomontana.",NA,"Erva epífita, folhas verde azuladas. Flores brancas, sépalas com nervuras verdes.","MBML038600","MBML038600","C.R. Buzatto/Março-2014",NA,NA,"Castelo","-41.083611","-20.516111",NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA,NA
"98","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","49924",NA,"Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf. ex Markgr.","Chiron","14029","2014","03","06",NA,"Brasil","Espírito Santo","Pedra do Tamanco",NA,NA,"MBML049924","MBML049924",NA,NA,NA,"Aracê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-07 11:44:53-03","FUVATES","HVAT","821","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","E. Freitas","s.n.","2001","09","04",NA,"Brasil","Rio Grande do Sul","PCH Salto do Forqueta.",NA,NA,"HVAT00000821",NA,"E. Freitas","2001","11","São José do Herval","-52.295278","-29.044167",NA,NA,"04",NA,"-52º17'43''W","-29º2'39''S",NA,NA,NA,NA,NA,NA
"100","2019-11-07 11:44:53-03","FUVATES","HVAT","952","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","T. Klein; E. Freitas","s.n.","2002","07","06",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"HVAT00000952",NA,"E. Freitas","2002","07","Tabaí","-51.682222","-29.643056",NA,NA,"06",NA,"-51º40'56''W","-29º38'35''S",NA,NA,NA,NA,NA,NA
"101","2019-11-07 11:44:53-03","FUVATES","HVAT","2121","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","W. Heberle","s.n.","2007","09","06",NA,"Brasil","Rio Grande do Sul","Jardim Botânico.",NA,"Epífita; Interior da mata.","HVAT00002121",NA,"W. Heberle","2007","09","Lajeado","-51.996111","-29.455833",NA,NA,"06",NA,"-51º59'46''W","-29º27'21''S",NA,NA,NA,NA,NA,NA
"102","2019-11-07 11:44:53-03","FUVATES","HVAT","1526","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","E. Freitas","s.n.","2004","08","10",NA,"Brasil","Rio Grande do Sul","PCH Morrinhos.",NA,"Coletada nas margens do arroio.","HVAT00001526",NA,"E. Freitas","2004","08","Barão do Triunfo","-51.733611","-30.388333",NA,NA,"10",NA,"-51º44'1''W","-30º23'18''S",NA,NA,NA,NA,NA,NA
"103","2019-11-07 11:44:53-03","FUVATES","HVAT","499","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","E. Freitas","s.n.","2000","11","11",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"HVAT00000499",NA,"E. Freitas","2000","11","Ilópolis","-52.124167","-28.926667",NA,NA,"20",NA,"-52º7'27''W","-28º55'36''S",NA,NA,NA,NA,NA,NA
"104","2019-11-07 11:44:53-03","FUVATES","HVAT","434","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","E. Freitas","s.n.","2000","10","21",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"HVAT00000434",NA,"E. Freitas","2000","10","Sério","-52.268611","-29.383333",NA,NA,"24",NA,"-52º16'7''W","-29º22'60''S",NA,NA,NA,NA,NA,NA
"105","2019-11-07 11:44:53-03","FUVATES","HVAT","213","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","E. Freitas","s.n.","1999","07","30",NA,"Brasil","Rio Grande do Sul","Bairro Carneiros.",NA,"Epífita; Coletada no morro de arenito","HVAT00000213",NA,"E. Freitas","1999","08","Lajeado","-51.961389","-29.466944",NA,NA,"17",NA,"-51º57'41''W","-29º28'1''S",NA,NA,NA,NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","2283474","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia",NA,"T. M. Pedersen","4578","1957","6","16","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","2509071","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia",NA,"G. Hatschbach","14966","1966","10","17","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Bituruna","-51.5525016784668","-26.1613998413086","30743","auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"108","2020-09-02 16:35:17-03","Cenargen","CEN","25426","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","João Aguiar Nogueira Batista","623","1996","09","14",NA,"Brasil","BA","Chapada Diamantina. Na trilha entre a Vila do Capão e Lençóis.","Unicata","Sobre troncos pendentes e galhos finos no interior de pequena mata mesofítica (não associada a curso d'agua). Relativamente comum no local. Em plena floração. Flores brancas com estrias levemente esverdeadas.","CEN00025426","CEN00025426","E. C. Smidt","2002","08","LENCOIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2019-12-09 17:30:35-03","UFPR","EFC","16079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Völtz, R.R.; Santos, G.H.","1379","2015","09","26",NA,"Brasil","Paraná","Estação Ecológica Campos Naturais de Curitiba Teresa Urban",NA,"Erva epífita a 2 m altura; flores com pétalas alvas; interior de Floresta Ombrófila Mista. Floresta Ombrófila Mista","EFC016079",NA,"Völtz, R.R.","2017","10","Curitiba","-49.2413","-25.5492",NA,NA,"19",NA,"-49.2413","-25.5492","900","900",NA,NA,NA,NA
"110","2021-03-25 13:53:06-03","UNIVILLE","JOI","16929","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","BILK, K.D.; MANCINELLI, W.S.; PAGANI, A.","360","2016","09","15",NA,"Brasil","Santa Catarina","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca",NA,"epífita","JOI016929",NA,"MANCINELLI, W.S.","2016","09","Joinville","-49.115278","-26.141111",NA,NA,"15",NA,"49º6'55''W","26º8'28''S","750","750",NA,NA,NA,NA
"111","2021-03-25 13:53:06-03","UNIVILLE","JOI","9698","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Mancinelli, W.S.","896","2009","05","05",NA,"Brasil","Santa Catarina","Morro da Tromba.",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009698",NA,"Mancinelli, W. S.","2009","05","Joinville","-48.8456001281738","-26.3043994903564","37150","auto","05",NA,NA,NA,"600","600",NA,NA,NA,NA
"112","2021-03-25 13:53:06-03","UNIVILLE","JOI","9961","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Meyer, F.S.","392","2007","05","26",NA,"Brasil","Santa Catarina","Arredores do CEPA Rugendas - Rio Natal.",NA,"Folhas membranáceas, brilhantes; HABITO: epífita pouco frequente","JOI009961",NA,"Meyer, F.S.","2010","05","São Bento do Sul","-49.3786010742188","-26.2502994537354","23090","auto","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-25 13:53:06-03","UNIVILLE","JOI","9699","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Mancinelli, W.S.","1002","2009","09","20",NA,"Brasil","Santa Catarina","Flona.",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI009699",NA,"Mancinelli, W. S.","2009","09","Três Barras","-50.3222007751465","-26.1063995361328","22564","auto","20",NA,NA,NA,"800","800",NA,NA,NA,NA
"114","2019-07-09 12:43:14-03","F","FMNH-SEEDPLANTS","V0433734F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia",NA,"J. Cordeiro & J. M. Silva","53","1985","5","23","South America","Brazil",NA,NA,NA,NA,"V0433734F","V0433734F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-07-09 12:43:14-03","F","FMNH-SEEDPLANTS","V0433735F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia",NA,"G. G. Hatschbach","14679","1966","9","6","South America","Brazil",NA,NA,NA,NA,"V0433735F","V0433735F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-13 16:04:59-03","UNISANTA","HUSC","11268","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Sampaio, P.S.P.; Rosa, F.","1492","2016","03","27",NA,"Brasil","Minas Gerais","Floresceu em cultivo, orquidário Chica Rosa.",NA,"Epífita com flores brancas com estrias verdes na fauce do labelo.; Mata ciliar.",NA,NA,"Borba, E.L.; Portalet, A.A.","2016","03","São Thomé das Letras","-44.9852981567383","-21.7222003936768","16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-11-12 16:58:10-03","UEL","FUEL","46973","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","Ames","Marques, JN; et al.","31","2009","09","25",NA,"Brasil","Paraná","Mata do Pinhão",NA,NA,NA,NA,"Marques, JN","2010","01","Tamarana","-51.166667","-23.883333",NA,NA,"25",NA,"-51.166667","-23.883333",NA,NA,NA,NA,NA,NA
"118","2020-11-12 16:58:10-03","UEL","FUEL","9992","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","Ames","Souza, WS; Britez, RM","1048","1987","08","29",NA,"Brasil","Paraná","Ilha do Mel, Morro Bento Alves",NA,NA,NA,NA,"Souza, WS","1988",NA,"Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-20 14:54:47-03","UFSC","FLOR","17562","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Falkenberg, D.B.","4696","1988","04","13",NA,"Brasil","Santa Catarina","Fazenda Faxinal (Florestal R.H. Ltda.), próximo do rio Garcia, via Lajeado Alto (Guabiruba).",NA,"epífita, relativamente suculenta, perianto branco com linhas esverdeadas","FLOR0017562",NA,"Santos, T.F.","2017","03","Blumenau","-49.0661010742188","-26.9193992614746","34291","auto","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-20 14:54:47-03","UFSC","FLOR","2639","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Klein, R.M.","10169a","1972","04","25",NA,"Brasil","Santa Catarina","Morro do Cambirela.",NA,"epífito, flor branca. Exemplar unicum. Havia duas plantas de espécies diferentes no envelope da exsicata. A outra foi registrada como nova coleta FLOR38164, R.M. Klein 10169b, identificada por C.R. Buzatto como Eurystyles cotyledon Wa","FLOR0002639",NA,"Pabst, G.","1974","06","Palhoça","-48.6678009033203","-27.645299911499","31105","auto","06",NA,NA,NA,"800","800",NA,NA,NA,NA
"121","2020-08-20 20:37:53-03","UFSC","FLOR","3251","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Bresolin, A.","705","1973","05","09",NA,"Brasil","Santa Catarina","Bom Retiro.",NA,"epífito","FLOR0003251",NA,"Pabst, G.","1974",NA,"Paulo Lopes","-48.6836013793945","-27.9617004394531","23385","auto",NA,NA,NA,NA,"350","350",NA,NA,NA,NA
"122","2020-08-20 20:37:53-03","UFSC","FLOR","44041","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Matos, J.Z. de","21","2006","05","02",NA,"Brasil","Santa Catarina","Trilhas do Hotel Plaza Caldas da Imperatriz.",NA,"epífito","FLOR0044041",NA,"Matos, J.Z. de","2006",NA,"Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193","22435","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-08-20 20:37:53-03","UFSC","FLOR","44012","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Matos, J.Z. de","20","2006","05","02",NA,"Brasil","Santa Catarina","Trilhas do Hotel Plaza Caldas da Imperatriz.",NA,"epífito","FLOR0044012",NA,"Matos, J.Z. de","2006",NA,"Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193","22435","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-08-20 14:54:47-03","UFSC","FLOR","36679","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Pugues, S.; Silva Filho, F.A. da & Futatsugi, K.","92","2001","10","05",NA,"Brasil","Santa Catarina","Reservatório do aproveitamento hidrelétrico Quebra Queixo, margem direita próximo ao rio Chapecó.",NA,"epífita, flor branca com veios verdes","FLOR0036679",NA,"Santos, T.F.","2017","03","São Domingos","-52.5317001342773","-26.5580997467041","17704","auto","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:12:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Stenorrhynchos","ceracifolium","Stenorrhynchos ceracifolium","Barb.Rodr.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sylvis Pascoinha et Louro ad Serra do Mar et ad Rodeio prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:52:16-03","UFRGS","ICN","177625","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Hatschbach, G; Guimarães, O","14679","1966","09","06","América do Sul","Brasil","PR",NA,NA,"Doação HB","ICN00040309",NA,"Buzatto, CR",NA,NA,"Tibagi","-50.4136009216309","-24.5093994140625","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:52:16-03","UFRGS","ICN","098835","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Rossoni, MG","s.n.","1990","04","22","América do Sul","Brasil","RS","Balneário Rondinha Velha",NA,"Epifítica.","ICN00040308",NA,"Waechter, JL",NA,NA,"Arroio do Sal","-49.8889007568359","-29.551399230957","15157","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:52:16-03","UFRGS","ICN","132447","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Waechter, JL","2699","2004","05","11","América do Sul","Brasil","RS",NA,NA,"Epífitica em interior de floresta pluvial (mata do Prof. Baptista), sobre ramo caído de uma mirtácea (Myrcia richardiana?); flores brancas com estrias verdes no lobo terminal do labelo.","ICN00040312",NA,"Waechter, JL",NA,NA,"Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141","7549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:52:16-03","UFRGS","ICN","061287","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Waechter, JL","2009","1984","05","12","América do Sul","Brasil","RS","Emboaba",NA,"Epífito com flores brancas e nervuras verdes no labelo.; Interior de de mata arenosa","ICN00040298",NA,"Waechter, JL","1984",NA,"Osório","-50.2696990966797","-29.8866996765137","27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:52:16-03","UFRGS","ICN","200688","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Dillenburg, L","186","1982","12",NA,"América do Sul","Brasil","RS","Estação ecológica Taim (Capão)",NA,"Epífita. Em fase final de floração.; Sobre Sebastiania klotzschiana","ICN00041921",NA,NA,NA,NA,"Rio Grande","-52.0985984802246","-32.0349998474121","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:52:16-03","UFRGS","ICN","048090","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Waechter, JL","1669","1980","07","24","América do Sul","Brasil","RS","Pinheiral",NA,"Flores brancas com retículo verde-claro no labelo. Coletada no início de floração.","ICN00040305",NA,"Waechter, JL","1980",NA,"Santa Cruz do Sul","-52.4258003234863","-29.7175006866455","38612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-08 12:52:16-03","UFRGS","ICN","041937","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Waechter, JL","865","1978","06","17","América do Sul","Brasil","RS","Faxinal",NA,"Epifítica com flores brancas, labelo com nervuras verdes e exporão nectarífero.; Interior de mato","ICN00040307",NA,"Waechter, JL","1978","07","Torres","-49.7268981933594","-29.3353004455566","20837","auto","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:52:16-03","UFRGS","ICN","034268","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Baptista, LRM","s.n.","1977","06","11","América do Sul","Brasil","RS","Mato Sr. Clemente- Faxinal",NA,"Epífita com flores verde-brancas.; Mato úmido","ICN00040299",NA,"Waechter, JL","1978","07","Torres","-49.7268981933594","-29.3353004455566","20837","auto","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:52:16-03","UFRGS","ICN","115423","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Breier, TB","139","1998","05","20","América do Sul","Brasil","RS","Fazenda Santa Fé APA do Banhado Grande",NA,"Epífito","ICN00040314",NA,"Breier, TB",NA,NA,"Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,"35","35",NA,NA,NA,NA
"135","2021-02-08 12:52:16-03","UFRGS","ICN","128858","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Kinupp, VF; Florístico 2003-1, Alunos Inv","2655","2003","08","02","América do Sul","Brasil","RS","Fazenda XaFri Boqueirão",NA,"Erva epifítica; folhas levemente suculentas e lustrosas; flores brancas com estrias verdes no labelo; sépalas verdes; planta coletada a cerca de 1,60 m de altura em relação ao solo.","ICN00040310",NA,"Giongo, C",NA,NA,"Encruzilhada do Sul","-52.521900177002","-30.5438995361328","62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:52:16-03","UFRGS","ICN","145756","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Buzatto, CR","181","2006","08","20","América do Sul","Brasil","RS","BR 116 km 308 Fazenda São Maximiano",NA,NA,"ICN00040313",NA,"Buzatto, CR",NA,NA,"Guaíba","-51.3250007629395","-30.113899230957","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:52:16-03","UFRGS","ICN","110804","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Nunes, VF","1418","1994","08","09","América do Sul","Brasil","RS","Cerro do Poeta, Fazenda São Maximiano- Passo de Petim (BR-116)- Propriedade do Sr. Nelson Ivo Matzembacher",NA,"Epífita com flores alvas e estrias esverdeadas no labelo.","ICN00040303",NA,"Nunes, VF","1994","08","Guaíba","-51.3250007629395","-30.113899230957","28343","auto","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:52:16-03","UFRGS","ICN","157913","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Buzatto, CR","386","2008","07","04","América do Sul","Brasil","RS",NA,NA,NA,"ICN00040311",NA,"Buzatto, CR",NA,NA,"Morrinhos do Sul","-49.934700012207","-29.3649997711182","12766","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:52:16-03","UFRGS","ICN","051079","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Waechter, JL","1860","1981","12","03","América do Sul","Brasil","RS","Estação Ecológica do Taim",NA,"epífita sobre Chrysophyllum cf. marginatum, a ca. 2 m de altura, frutos jovens, flores abertas, brancas com um retículo verde-claro no labelo; em interior de mata","ICN00040301",NA,"Waechter, JL","1981",NA,"Rio Grande","-52.0985984802246","-32.0349998474121","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:52:16-03","UFRGS","ICN","177530","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Buzatto, CR; Singer, RB","635","2010","07","31","América do Sul","Brasil","RS",NA,NA,NA,"ICN00040297",NA,"Buzatto, CR","2010","07","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666","29157","auto","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:52:16-03","UFRGS","ICN","014936","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Dutra, J","936","1927","05",NA,"América do Sul","Brasil","RS","Quinta São Manoel",NA,"Flores albas, labelo inteiro viridimaculatum.; Mato","ICN00040300",NA,"Dutra, J",NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:52:16-03","UFRGS","ICN","086836","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Fernandes, I","196","1986","10","19","América do Sul","Brasil","RS","Morro Sapucaia",NA,"Erva rosetada, folhas crassas e frutos abertos presentes.; Sobre rocha em paredão, á sombra da mata","ICN00040302",NA,"Fernandes, I",NA,NA,"Sapucaia do Sul","-51.1483001708984","-29.8246994018555","7291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:52:16-03","UFRGS","ICN","086837","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Fernandes, I","335","1987","04","26","América do Sul","Brasil","RS","Morro Sapucaia",NA,"Flores brancas com desenhos verdes no labelo, calcarada, inflorescência pilosa com uma ou duas flores.; Sobre rocha em paredão, á sombra da mata","ICN00040306",NA,"Fernandes, I",NA,NA,"Sapucaia do Sul","-51.1483001708984","-29.8246994018555","7291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:52:16-03","UFRGS","ICN","032479","S","Plantae","Monocotyledon",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb. Rodr.) Mansf.","Waechter, JL","354","1976","10","24","América do Sul","Brasil","RS","Parque Saint' Hilaire",NA,"Epífita em frutificação.; Em beira de mato","ICN00040304",NA,"Waechter, JL","1976",NA,"Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","18472","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Lankesterella","ceracifolia","Lankesterella ceracifolia","(Barb.Rodr.) Mansf.","Neves, M.","294","1983","04",NA,NA,"Brasil","Rio Grande do Sul","Banhado Grande; Sanga da Porteira",NA,"Com flores branco-esverdeadas; pouco numerosa e agrupada no interior da mata; ao longo do banhado.","HAS0018472",NA,"Waechter, J.L.","1983","04","Gravataí","-50.9919013977051","-29.9444007873535","25424","auto","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
