"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"105","2019-12-19 11:20:02-03","UFG","UFG","42966","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Chacon, R.G.; et al.","161","2007","09","28",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"UFG0042966","UFG0042966","Chacon, R.G.","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2007","11","01",NA,NA,NA,NA,NA
"106","2019-06-10 10:11:27-03","FZB-BH","BHZB","7559","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus",NA,"Rezende, S.G.","3032","2008","11","06",NA,"Brasil","MG","Próximo à Mina de Fábrica","1075","1075",NA,"Doada pela SETE Soluções Consultoria. Lat. 20º 25' 18'' S; Long. 43º 50' 41'' O; 1075m. Com duplicata.",NA,NA,NA,"Ouro Preto","-43.844722","-20.421667","43W 50' 41''","20S 25' 18''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","865393A","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees in Mart.","K. F. P. von Martius","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,"Minarum, in Chapada de Paranan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1","Type fragment"
"108","2020-09-02 16:36:10-03","Cenargen","CEN","64310","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","cf. villosus","Arthropogon cf. villosus","Nees","Gabriel Hugo Rua","709","2005","12","12",NA,"Brasil","BA","Garganta.","895","895","Exsicatas",NA,"CEN00064310","CEN00064310",NA,"FORMOSA DO RIO PRETO","-46.563333","-11.371111","-46.563333","-11.371111",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"109","2020-09-02 16:36:10-03","Cenargen","CEN","110018","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Carlos Romero Martins","3138","2019","01","06",NA,"Brasil","DF","Parque Nacional de Brasília. Borda da estrada de acesso à cascalheira do Exército.",NA,NA,"Exsicatas","Único exemplar na área. Vegetação do entorno Cerrado ralo. Doação Flora do Brasil - Distrito Federal.","CEN00110018",NA,"J. F. M. Valls","BRASILIA","-47.936944","-15.736944","-47.936944","-15.736944",NA,NA,"2019","01",NA,NA,NA,NA,NA,NA
"110","2020-09-02 16:36:10-03","Cenargen","CEN","75651","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Roberta Gomes Chacon","818","2010","11","01",NA,"Brasil","DF","APA da Cafuringa, fazenda do seu Jorge, 150 m da sede. Ponto 3.",NA,NA,"Exsicatas",NA,"CEN00075651","CEN00075651","R. C. Oliveira","BRASILIA","-47.978611","-15.536111","-47.978611","-15.536111",NA,NA,"2010","11",NA,NA,NA,NA,"2",NA
"111","2020-09-02 16:36:10-03","Cenargen","CEN","85880","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Cássia Beatriz Rodrigues Munhoz","7944",NA,NA,NA,NA,"Brasil","GO","Resrva Particular do Patrimônio Natural- Serra do Tom",NA,NA,"Exsicatas","Doação do Herbário UB","CEN00085880","CEN00085880","C. B. R. Munhoz","CAVALCANTE","-47.801111","-13.666944","-47.801111","-13.666944",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-02 16:36:10-03","Cenargen","CEN","28448","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Anajúlia Elizabete Heringer Salles","1302","1989","09","24",NA,"Brasil",NA,"Coleta feita nas reservas nºs 2 e 3 do Projeto Entre Ribeiros a 80km de Paracatú.",NA,NA,"Exsicatas","Folhas pilosas; haste floral vinho; inflorescência creme.","CEN00028448","CEN00028448","R. Oliveira",NA,NA,NA,NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,"1",NA
"113","2020-09-02 16:36:10-03","Cenargen","CEN","19622","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Sebastião Pinheiro Cordovil da Silva","41","1992","10","06",NA,"Brasil","GO","Fazenda macaco; margem esquerda do córrego vermelho.",NA,NA,"Exsicatas","Paleas verdes, estigma roxos.","CEN00019622","CEN00019622","R. C. Oliveira","URUACU",NA,NA,NA,NA,NA,NA,"1996","01",NA,NA,NA,NA,"4",NA
"114","2020-09-02 16:36:10-03","Cenargen","CEN","23887","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Roberto Fontes Vieira","1710","1993","10","27",NA,"Brasil","GO","Margem direita do rio Corumbá, próximo à alternativa 9.","720","720","Exsicatas",NA,"CEN00023887","CEN00023887","T. S. Filgueiras","CALDAS NOVAS","48.5333333","-17.7","48.5333333","-17.7",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"115","2020-09-02 16:36:10-03","Cenargen","CEN","6657","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Lídio Coradin","3515","1980","10","04",NA,"Brasil","GO","Rodovia Anápolis - Belém, BR-153 - km 386-GO.","420","420","Exsicatas","Material coletado: exsicata. Brotação após fogo.","CEN00006657","CEN00006657","J. F. M. Valls","ESTRELA DO NORTE","-49.15","-13.3","-49.15","-13.3",NA,NA,"1982","06",NA,NA,NA,NA,"2",NA
"116","2020-09-02 16:36:10-03","Cenargen","CEN","49086","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Maria Aparecida da Silva - IBGE","6125","2002","03","20",NA,"Brasil","DF","Reserva Ecológica do IBGE. Próximo ao Córrego Taquara.","1100","1100","Exsicatas","Inflorescência verde esbranquiçada, folhas macias, pubescentes discolores verdes. Cerrado queimado em 30.1.2002 ao lado do Córrego Taquara. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00049086","CEN00049086","A. S. Silva","BRASILIA","-47.893611","-15.943333","-47.893611","-15.943333",NA,NA,"2015","06",NA,NA,NA,NA,"1",NA
"117","2020-09-02 16:36:10-03","Cenargen","CEN","56968","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Regina Célia Oliveira","1438","2000","10","26",NA,"Brasil","GO","Saída para Colinas do Sul.",NA,NA,"Exsicatas","Área recém queimada.","CEN00056968","CEN00056968","J. F. M. Valls","NIQUELANDIA","-48.366666","-14.083333","-48.366666","-14.083333",NA,NA,"2016","01",NA,NA,NA,NA,"3",NA
"118","2020-09-02 16:36:10-03","Cenargen","CEN","65763","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Aécio Amaral-Santos","518","1999","10","26",NA,"Brasil","GO","8 km após Campinaçu em direção á fazenda Níquel Tocantins.",NA,NA,"Exsicatas","Botão floral verde-branco. Área de Influência da UHE Serra da Mesa.","CEN00065763","CEN00065763","J. F. M. Valls","CAMPINACU",NA,NA,NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,"3",NA
"119","2020-09-02 16:36:10-03","Cenargen","CEN","70459","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","José Francisco Montenegro Valls","9471","1985","10","29",NA,"Brasil","MS","300 m ao norte de uma ponte grande, entre as fazendas Proteção e Santana (estrada Rio Negro - Aquidauana).","140","140","Exsicatas","Colmos floríferos eretos. Ocorre em caronal (campo com predominância de Elionurus).","CEN00070459","CEN00070459","J. F. M. Valls","AQUIDAUANA","-55.400833","-19.6875","-55.400833","-19.6875",NA,NA,"1985","10",NA,NA,NA,NA,"7",NA
"120","2020-09-02 16:36:10-03","Cenargen","CEN","70806","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","José Francisco Montenegro Valls","13822","1995","05","03",NA,"Brasil","GO","Área plana em trecho ondulado da estrada. 40,5 Km de S. Miguel do Araguaia para Luiz Alves.","280","280","Exsicatas",NA,"CEN00070806","CEN00070806","J. F. M. Valls","SAO MIGUEL DO ARAGUAIA","-50.520555","-13.259166","-50.520555","-13.259166",NA,NA,"2016","01",NA,NA,NA,NA,"3",NA
"121","2020-09-02 16:36:10-03","Cenargen","CEN","95987","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Aelton Biasi Giroldo","120","2013","08","06",NA,"Brasil","DF","Fazenda Sucupira - próximo campo de arnicas.","1131","1131","Exsicatas","Espigueta na cor verde, com floração após a passagem de fogo","CEN00095987","CEN00095987","R. S. Rodrigues","BRASILIA","-48.002222","-15.908888","-48.002222","-15.908888",NA,NA,"2017","01",NA,NA,NA,NA,"3",NA
"122","2020-09-02 16:36:10-03","Cenargen","CEN","24070","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Glocimar Pereira-Silva","874","1991","11","09",NA,"Brasil","DF","Cachoeira do Cariru, próxima ao PADEF.","1000","1000","Exsicatas",NA,"CEN00024070","CEN00024070","T. S. Filgueiras","BRASILIA","-47.9296989440918","-15.7797002792358","-4753333.0","-1598333.0","70570","auto","1999","05",NA,NA,NA,NA,"3",NA
"123","2020-09-02 16:36:10-03","Cenargen","CEN","57937","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Ernestino de S. Gomes Guarino","887","2001","10","11",NA,"Brasil","DF","Fazenda Sucupira, campos a direita da estrada que liga o Riacho Fundo a Fazenda.","1100","1100","Exsicatas",NA,"CEN00057937","CEN00057937","R. G. Chacon","BRASILIA","-47.9296989440918","-15.7797002792358","-4801667.0","-1586667.0","70570","auto",NA,NA,NA,NA,NA,NA,"4",NA
"124","2020-09-02 16:36:10-03","Cenargen","CEN","32126","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Bruno Machado Teles Walter","3884","1997","10","06",NA,"Brasil","DF","Fazenda Sucupira (EMBRAPA/CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","1050","1050","Exsicatas",NA,"CEN00032126","CEN00032126","J. F. M. Valls","BRASILIA","-47.9296989440918","-15.7797002792358","-4801667.0","-1590000.0","70570","auto","1999","04",NA,NA,NA,NA,"3",NA
"125","2020-09-02 16:36:10-03","Cenargen","CEN","102142","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Desirée Marques Ramos","112","2012","12","21",NA,"Brasil","DF","Parque Nacional de Brasília. Estação Sismológica.","1191","1191","Exsicatas",NA,"CEN00102142","CEN00102142","J. F. M. Valls","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2012","12",NA,NA,NA,NA,"2",NA
"126","2020-09-02 16:36:10-03","Cenargen","CEN","26081","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Glocimar Pereira-Silva","1754","1993","08","26",NA,"Brasil","DF","Reserva Ecológica do Guará","1035","1035","Exsicatas",NA,"CEN00026081","CEN00026081","T. S. Filgueiras","BRASILIA","-47.9296989440918","-15.7797002792358","-4796667.0","-1580000.0","70570","auto","1999","05",NA,NA,NA,NA,"4",NA
"127","2020-09-02 16:36:10-03","Cenargen","CEN","38861","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Glocimar Pereira-Silva","3002","1994","09","17",NA,"Brasil","DF","Reserva Ecológica do Guará.",NA,NA,"Exsicatas",NA,"CEN00038861","CEN00038861","G. Pereira-Silva","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","1994","09",NA,NA,NA,NA,"3",NA
"128","2020-09-02 16:36:10-03","Cenargen","CEN","75470","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Roberta Gomes Chacon","635","2010","10","23",NA,"Brasil","DF","Sobradinho. APA da Cafuringa, ponto 4.",NA,NA,"Unicata",NA,"CEN00075470","CEN00075470","R. G. Chacon","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2010","11",NA,NA,NA,NA,"1",NA
"129","2020-09-02 16:36:10-03","Cenargen","CEN","57882","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Ernestino de S. Gomes Guarino","832","2001","09","10",NA,"Brasil","DF","Vale do Córrego Riacho Fundo, na margem direita do mesmo. Entre o Riacho Fundo e a Fazenda Sucupira.","1100","1100","Exsicatas",NA,"CEN00057882","CEN00057882","R. S. Rodrigues","BRASILIA","-47.9296989440918","-15.7797002792358","-4801667.0","-1586667.0","70570","auto","2017","01",NA,NA,NA,NA,"3",NA
"130","2020-09-02 16:36:10-03","Cenargen","CEN","58990","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","João Marcelo de Rezende","1024","2005","09","06",NA,"Brasil","TO","Parque Estadual do Jalapão, brejo do Bebedouro.",NA,NA,"Exsicatas","Planta coletada em local queimado há 1 mês.","CEN00058990","CEN00058990","R. G. Chacon","MATEIROS","-46.4211006164551","-10.5474996566772",NA,NA,"87923","auto","2008","11",NA,NA,NA,NA,"3",NA
"131","2019-11-13 11:28:40-03","USP","SPF","172447","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Sasaki, D","1054","2004","10","16",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus","1000","1000",NA,NA,"SPF00172447","SPF00172447","Sasaki, D","Pedregulho","-47.460278","-20.247778","-47.460278","-20.247778",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:28:40-03","USP","SPF","229184","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Melo, E","7206","2009","11","09",NA,"Brasil","Tocantins","Jalapão","430","430",NA,NA,"SPF00229184",NA,"Rodrigues, RS","Mateiros","-46.661667","-10.564444","-46.661667","-10.564444",NA,NA,"2015","03",NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:28:40-03","USP","SPF","106386","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Filgueiras, TS","s.n.","1980","09","29",NA,"Brasil","Distrito Federal","Lago Norte.",NA,NA,NA,NA,"SPF00106386","SPF00106386","Filgueiras, TS","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","1981",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:28:40-03","USP","SPF","229185","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Cordeiro, J","4278","2011","10","04",NA,"Brasil","Tocantins","Parque Estadual do Jalapão",NA,NA,NA,NA,"SPF00229185",NA,"Valls, JFM","Mateiros","-46.4211006164551","-10.5474996566772",NA,NA,"87923","auto","2015","03",NA,NA,NA,NA,NA,NA
"135","2021-03-04 11:16:03-03","UEFS","HUEFS","157558","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Melo, E.","7206","2009","11","09",NA,"Brasil","Tocantins","Dunas do Jalapão.","430","430",NA,"Cerrado.","HUEFS0157558","HUEFS0157558","R.S.Rodrigues","Mateiros","-46.661667","-10.564444","46W39'42''","10S33'52''",NA,NA,"2015","03",NA,"Lilianae",NA,NA,NA,NA
"136","2019-01-25 15:44:26-02","IAC","IAC","5264","S","Plantae",NA,NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","H.L.M. Barreto","s/nº","1938","11","10",NA,"Brasil","Minas Gerais","Serra de Catumby",NA,NA,NA,NA,NA,NA,"M.A. Chase",NA,NA,NA,NA,NA,NA,NA,"1938","11","10",NA,NA,NA,NA,NA
"137","2020-11-12 17:02:32-03","UEL","FUEL","29727","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Kinupp, VF","23","1996","10","10",NA,"Brasil","Distrito Federal","Próximo ao Lago Paranoá",NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2008","10","16",NA,NA,NA,NA,NA
"138","2019-11-01 15:15:54-03","UnB","UB","160656","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Chacon, RG; et al.","818","2010","11","01","Southern America","Brasil","Distrito Federal","APA da Cafuringa, fazenda do seu Jorge, 150m da sede.",NA,NA,NA,"Erva.; Cerrado típico. Relevo plano. Solo pedregoso.","UB0025363","UB0025363","Oliveira, RC","Brasília","-47.5843","-15.321","-47.5843","-15.321",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:15:54-03","UnB","UB","79190","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Harley, RM","10302","1968","09",NA,"Southern America","Brasil","Mato Grosso","Base Camp, 12km ao SW de Base Camp",NA,NA,NA,NA,"UB0017015","UB0017015","Renvoize, SA",NA,"-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Santos, AA; Ribeiro, GO; Pereira, JB; Silva, SPC","518","1999","10","26","Southern America","Brasil","Goiás","8km após Campinaçu em direção à fazenda Níquel Tocantins",NA,NA,NA,"Área de influência da UHE Serra da Mesa; Erva entre 60cm a 1m de altura. Botão floral verde-branco; Cerrado ralo. Altamente acidentado. Solo cascalho-arenoso",NA,NA,"Valls, JFM","Campinaçu","-48.5710983276367","-13.789999961853",NA,NA,"43965","auto","2016","01",NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:15:54-03","UnB","UB","107214","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Silva, MA; Sabbag, MRL","5769","2005","10","28","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE. RA XVI Lago Sul. Próximo a floresta de galeria, junto a ponte do Corujão.","1086","1086",NA,"Inflorescência verde clara, estames vináceos; raízes esbranquiçadas; folhas glabras concolores verdes.; Erva em moita 0,8m; Campo sujo próximo a vereda. Área queimada.","UB0025359","UB0025359","Silva, MA","Brasília","-47.885556","-15.936944","-47.885556","-15.936944",NA,NA,"2005","10","31",NA,NA,NA,NA,NA
"142","2019-11-01 15:15:54-03","UnB","UB","195050","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7944",NA,NA,NA,"Southern America","Brasil","Goiás","Reserva Particular do Patrimônio Natural Serra do Tombador",NA,NA,NA,"Vereda","UB0017016","UB0017016",NA,"Cavalcante","-47.801167","-13.666833","-47.801167","-13.666833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:15:54-03","UnB","UB","215532","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, RC; Silva, AS","2969","2014","11","27","Southern America","Brasil","Distrito Federal","Fercal, estrada para o paredão","834","834",NA,"Sem fogo; Cespitosa; Campo sujo","UB0031031","UB0031031",NA,"Brasília","-47.949278","-15.507361","-47.949278","-15.507361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-01 15:15:54-03","UnB","UB","215534","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Oliveira, RC; Silva, AS","2971","2014","11","27","Southern America","Brasil","Distrito Federal","Fercal, estrada para o paredão","923","923",NA,"Sem fogo; Cespitosa; Substrato arenoso/pedregoso",NA,NA,NA,"Brasília","-47.954","-15.547389","-47.954","-15.547389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-01 15:15:54-03","UnB","UB","76553","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Irwin, HS","8174","1965","09","11","Southern America","Brasil","Distrito Federal","10km ao NE de Brasília",NA,NA,NA,"Caespitose, culms 20-25cm; Burned-over campo and cerrado","UB0025357","UB0025357","Davidse, G",NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-01 15:15:54-03","UnB","UB","76554","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Irwin, HS","8309","1965","09","14","Southern America","Brasil","Distrito Federal","10km ao E de Brasília",NA,NA,NA,"Caespitose, the culms 0,5m; Cerrado. gallery forest and adjacent burned-over cerrado","UB0025358","UB0025358","Filgueiras, TS",NA,NA,NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-01 15:15:54-03","UnB","UB","76555","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Irwin, HS","8661","1965","09","25","Southern America","Brasil","Distrito Federal","20km ao S de Brasília",NA,NA,NA,"Caespitose, the culms 1m; Cerrado","UB0025360","UB0025360","Davidse, G",NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-01 15:15:54-03","UnB","UB","79187","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Irwin, HS","10356","1965","11","16","Southern America","Brasil","Goiás","Cabeceiras, 14km ao E de Cabeceiras",NA,NA,NA,NA,"UB0017018","UB0017018","Davidse, G","Cabeceiras","-46.9267","-15.8006","-46.9267","-15.8006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-01 15:15:54-03","UnB","UB","79188","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Irwin, HS","10022","1965","11","06","Southern America","Brasil","Goiás","75km ao N de Cristalina",NA,NA,NA,NA,"UB0017013","UB0017013","Davidse, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-01 15:15:54-03","UnB","UB","79189","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Irwin, HS","6730","1964","10","10","Southern America","Brasil","Mato Grosso","70km ao N de Nova Xavantina",NA,NA,NA,NA,"UB0017006","UB0017006","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:15:54-03","UnB","UB","76556","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Almeida, SP","794","1989","11","16","Southern America","Brasil","Distrito Federal","CPAC",NA,NA,NA,"Herbáceo; Cerrado, solo arenoso","UB0025362","UB0025362","Incógnito","Planaltina","-47.423","-15.353","-47.423","-15.353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:15:54-03","UnB","UB","8681","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Silva, RR","93","1998","11","19","Southern America","Brasil","Distrito Federal","Árie Santuário de Vida Silvestre do Riacho Fundo","1000","1000",NA,"Planta perene, cespitosa, ereta. Estígmas marrons.; Erva; Campo murundu.","UB0025361","UB0025361","Silva, RR","Brasília","-47.947222","-15.847222","-47.947222","-15.847222",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Ramos, DM","112","2012","12","21","Southern America","Brasil","Distrito Federal","Parque Nacional de BRasília. Estação Sismológica","1191","1191",NA,"Campo limpo úmido",NA,NA,"Valls, JFM","Brasília","-48.013889","-15.642222","-48.013889","-15.642222",NA,NA,"2012","12",NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Valls, JFM; Pott, A; Bianchetti, LB","9471","1985","10","29","Southern America","Brasil","Mato Grosso do Sul","300m ao norte de uma ponte grande, ente as fazendas Proteção e Santana (estrada Rio Negro - Aquidauana)","140","140",NA,"Erva cespitosa com colmos floríferos eretos; Savana com árvores de cerradão e gravatal e campo. Plano com micro relevo. Solo de areia grossa sem estrutura e um pouco gleizada. Ocorre em caronal ( campo com predominância de Elionurus)",NA,NA,"Valls, JFM","Aquidauana","-55.400833","-19.6875","-55.400833","-19.6875",NA,NA,"1985","10",NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Lira-Gouvêa, APM; Oliveira, RC; Souza, AO; Souza, MW; Antunes, ECA","175","2016","10","27","Southern America","Brasil","Distrito Federal","Parque Ecológico Bernardo Sayão","1091","1091",NA,"campo limpo","UB0110351","UB0110351",NA,"Brasília","-47.812222","-15.836667","-47.812222","-15.836667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Almeida, SP","821","1984","01","20","Southern America","Brasil","Distrito Federal","CPAC - Chapada entre Sobradinho e CPAC à direita da Rodovia","1175","1200",NA,"Capim. ca. 70 cm de altura, haste roxa; Várzea, solo mal drenado",NA,NA,"Filgueiras, TS","Brasília","-47.708333",NA,"-47.708333",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:15:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Arthropogon","villosus","Arthropogon villosus","Nees","Guarino, ESG; Pereira, JB; Souza, SP","887","2001","10","11","Southern America","Brasil","Distrito Federal","Fazenda Sucupira, campos a direita da estrada que liga o Riacho Fundo a Fazenda","1100","1100",NA,"Erva cespitosa com cerca de 1,2m de altura. Fruto verde; Campo limpo/sujo. Relevo plano. Solo argiloso",NA,NA,"Chacon, RG","Brasília","-48.016667","-15.866667","-48.016667","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
