"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"309","2020-12-21 16:23:46-03","MBM","MBM","276454","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pastore, J.A.; et al.; et al.","749","1997","03","18","Southern America","Brazil",NA,NA,NA,"MBM276454",NA,NA,NA,"Mart.","A.; Amaral Jr.","São Paulo","Barretos","Ribeirão Anhumas","-48.560001373291","-20.5499992370605","MBM276454",NA,NA,NA,NA,NA,NA,NA,"34752","auto",NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:23:46-03","MBM","MBM","412860","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Antoniazzi, S.A.; Pereira, O.G.; Silva, M.; Plácido, J.J.; Pereira, O.G.; Silva, M.; Plácido, J.J.","s.n.","2015","01","16","Southern America","Brazil",NA,NA,"Arbusto. Folhas compostas, discolores, membranáceas. Frutos maduros vermelhos.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM412860",NA,NA,NA,"Mart.","Antoniazzi, S.A.","Mato Grosso","Nova Canaã do Norte","Resgate de Flora da UHE Colíder, Lote A de supressão","-55.9530982971191","-10.5580997467041","MBM412860",NA,NA,NA,NA,"2015","08",NA,"88792","auto",NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:23:46-03","MBM","MBM","139302","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Silveira, M.; e Silva, F.C.; e Silva, F.C.","s.n.","1989","08","19","Southern America","Brazil",NA,NA,NA,"MBM139302",NA,NA,NA,"Mart.","Hensold, N.","Mato Grosso","Poconé","Rodovia Transpantaneira, Poconé - Porto Jofre, km 118","-56.6227989196777","-16.2567005157471","MBM139302",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:23:46-03","MBM","MBM","184511","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63863","1995","10","25","Southern America","Brazil",NA,NA,NA,"MBM184511",NA,NA,NA,"Mart.","Hatschbach, G.","Mato Grosso","Salto do Céu","Salto das Nuvens, Rio Branco","-58.1267013549805","-15.1296997070312","MBM184511",NA,NA,NA,NA,NA,NA,NA,"47529","auto",NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:23:46-03","MBM","MBM","187833","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","63411","1995","10","16","Southern America","Brazil",NA,NA,NA,"MBM187833",NA,NA,NA,"Mart.","Hensold, N.","Mato Grosso do Sul","Aquidauana","Estrada Ecológica, Serra de Maracaju","-55.7872009277344","-20.4710998535156","MBM187833",NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:23:46-03","MBM","MBM","15665","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; et al.; et al.","24570","1970","08","11","Southern America","Brazil",NA,NA,NA,"MBM015665",NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso do Sul","Aquidauana","Piraputanga","-55.7872009277344","-20.4710998535156","MBM015665",NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:23:46-03","MBM","MBM","187831","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63449","1995","10","17","Southern America","Brazil",NA,NA,NA,"MBM187831",NA,NA,NA,"Mart.","Hensold, N.","Mato Grosso do Sul","Rio Negro","Rodovia Transfrangeli","-54.9869003295898","-19.4493999481201","MBM187831",NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:23:46-03","MBM","MBM","228331","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","2535","1998","09","07","Southern America","Brazil",NA,NA,NA,"MBM228331",NA,NA,NA,"Mart.","A.; Amaral Jr.","Paraná","Diamante do Norte","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542","MBM228331",NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:23:46-03","MBM","MBM","27136","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pereira, E.; et al.; et al.","7887","1963","11","14","Southern America","Brazil",NA,NA,NA,"MBM027136",NA,NA,NA,"Mart.","Plowman, T.","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061","MBM027136",NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:23:46-03","MBM","MBM","110292","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pastore, U.; et al.; et al.","56","1986","03","24","Southern America","Brazil",NA,NA,NA,"MBM110292",NA,NA,NA,"Mart.","Arouck Ferreira, J.D.C.","São Paulo","Teodoro Sampaio","Reserva Florestal Morro do Diabo - Sul","-52.1599998474121","-22.5300006866455","MBM110292",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:23:46-03","MBM","MBM","149045","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Dubs, B.; et al.; et al.","1058","1989","09","24","Southern America","Brazil",NA,NA,NA,"MBM149045",NA,NA,NA,"Mart.","Hensold, N.","Mato Grosso","Rio Negro","Fazenda Salina, Pantanal do Rio Negro",NA,NA,"MBM149045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:23:46-03","MBM","MBM","20365","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.","25245","1970","10","26","Southern America","Brazil",NA,NA,NA,"MBM020365",NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso","Rio Brilhante","Rio das Araras",NA,NA,"MBM020365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:23:46-03","MBM","MBM","216166","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66963","1997","08","17","Southern America","Brazil",NA,NA,NA,"MBM216166",NA,NA,NA,"Mart.","Hensold, N.","Mato Grosso","Vila Bela da SS. Trindade","Córrego Dona Maria",NA,NA,"MBM216166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:23:46-03","MBM","MBM","244645","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ratter, J.A.; et al.; et al.","7899","1997","11","03","Southern America","Brazil",NA,NA,NA,"MBM244645",NA,NA,NA,"Mart.",NA,"Tocantins",NA,"Rodovia para Divinópolis, ca. 21km de Monte Santo",NA,NA,"MBM244645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:23:46-03","MBM","MBM","388852","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Caxambu, M.G.","2342","2008","10","24","Southern America","Brazil",NA,NA,"Arvoreta heliófita ca. 4m. Flores alvas. Frutos imaturos verdes.; Beira da estrada. Relevo: plano.","MBM388852",NA,NA,NA,"Mart.","Cordeiro, J.; Barboza, E.","Mato Grosso do Sul","Corumbá","UFMS Passo do Lontra","-57.019778","-19.570611","MBM388852","113","113","-57.019778","-19.570611","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:23:46-03","MBM","MBM","403446","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Sardelli, L.F.","s.n.","2015","02","06","Southern America","Brazil",NA,NA,"Arbusto. Folhas simples, discolores, coriáceas. Frutos carnosos, maduros vermelhos ovais, imaturos verdes.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em mata secundária e sol","MBM403446",NA,NA,NA,"Mart.","Silva, A.B.","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","-55.628611","-10.910833","MBM403446","418","418","-55.628611","-10.910833","2015","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-21 16:23:46-03","MBM","MBM","56155","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.","40606","1977","12","14","Southern America","Brazil",NA,NA,NA,"MBM056155",NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso","Iguatemi","Porto Frangeli",NA,NA,"MBM056155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:23:46-03","MBM","MBM","59765","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Rusby, H.H.; et al.; et al.","2075","1886","10",NA,"Southern America","Bolivia",NA,NA,NA,"MBM059765",NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,"MBM059765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:23:46-03","MBM","MBM","56157","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.","40121","1977","07","26","Southern America","Brazil",NA,NA,NA,"MBM056157",NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso","Barra do Garças","Rio Corrente","-52.2566986083984","-15.8900003433228","MBM056157",NA,NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:23:46-03","MBM","MBM","184510","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","64964","1995","10","27","Southern America","Brazil",NA,NA,NA,"MBM184510",NA,NA,NA,"Mart.","Hensold, H.","Mato Grosso","Porto Esperidião","Rod. MT-265, 45km do trevo com a Rod. BR-174","-58.4603004455566","-15.8528003692627","MBM184510",NA,NA,NA,NA,NA,NA,NA,"113725","auto",NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:23:46-03","MBM","MBM","184515","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63966","1995","10","27","Southern America","Brazil",NA,NA,NA,"MBM184515",NA,NA,NA,"Mart.","Hensold, N.","Mato Grosso","Porto Esperidião","Rod. MT-265, km 60-70 do trevo com a Rod. BR-174","-58.4603004455566","-15.8528003692627","MBM184515",NA,NA,NA,NA,NA,NA,NA,"113725","auto",NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:23:46-03","MBM","MBM","115102","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pastore, U.; Klein, R.M.; Klein, R.M.","147","1986","10","27","Southern America","Brazil",NA,NA,NA,"MBM115102",NA,NA,NA,"Mart.","Fonseca Vaz, Angela MS da","Mato Grosso do Sul","Bataiporã","Várzea do Rio Samambaia, 7km da cidade","-53.2710990905762","-22.2952995300293","MBM115102",NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:23:46-03","MBM","MBM","159759","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58644","1993","02","08","Southern America","Brazil",NA,NA,NA,"MBM159759",NA,NA,NA,"Mart.","Hensold, N.","Mato Grosso do Sul","Iguatemi","Rod. MS-295, 16km O de Iiguatemi","-54.5611000061035","-23.6802997589111","MBM159759",NA,NA,NA,NA,NA,NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:23:46-03","MBM","MBM","85007","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.","47104","1983","08","30","Southern America","Brazil",NA,NA,NA,"MBM085007",NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso do Sul","Miranda","Passo do Lontra","-56.3782997131348","-20.2406005859375","MBM085007",NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:23:46-03","MBM","MBM","264904","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G.A. Damasceno Jr.; et al.; et al.","1222","1998","08","27","Southern America","Brazil",NA,NA,NA,"MBM264904",NA,NA,NA,"Mart.","G.A. Damasceno Jr.","Mato Grosso do Sul","Rio Negro","Rio do Peixe","-54.9869003295898","-19.4493999481201","MBM264904",NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:23:46-03","MBM","MBM","188371","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Curti, M.; et al.; et al.","2","1993","09","28","Southern America","Brazil",NA,NA,NA,"MBM188371",NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquaruçu","Canal do Rio Baía","-53.3513984680176","-22.4878005981445","MBM188371",NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:23:46-03","MBM","MBM","189959","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cordeiro, J.","140","1995","12","07","Southern America","Brazil",NA,NA,NA,"MBM189959",NA,NA,NA,"Mart.","Hatschbach, G.","Paraná","Vila Alta","Rio Paraná, arredores de Porto Figueira","-53.7277984619141","-23.50830078125","MBM189959",NA,NA,NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:23:46-03","MBM","MBM","187821","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ziller, S.R.","1120","1995","12","15","Southern America","Brazil",NA,NA,NA,"MBM187821",NA,NA,NA,"Mart.","Hatschbach, G.","Paraná","Vila Alta","Vila Alta","-53.7277984619141","-23.50830078125","MBM187821",NA,NA,NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA
"337","2015-11-03 20:15:07-02","MNHN","RECOLNAT_MNHN_P","P00723599","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723599' target='other'> <mi>dwc_moreinfo</mi></a>","P00723599","isotype",NA,NA,"Mart.",NA,NA,NA,"Brasil",NA,NA,"P00723599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"265",NA,NA,NA
"338","2015-11-03 17:45:59-02","MNHN","RECOLNAT_MNHN_P","P00723600","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723600' target='other'> <mi>dwc_moreinfo</mi></a>","P00723600","isotype",NA,NA,"Mart.",NA,NA,NA,"Brasil",NA,NA,"P00723600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"265",NA,NA,NA
"339","2015-09-05 10:16:18-03","MNHN","RECOLNAT_MNHN_P","P05486825","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Berg, C.C.|Lima, J.F.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.",NA,"1973","10","12",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05486825' target='other'> <mi>dwc_moreinfo</mi></a>","P05486825",NA,NA,NA,"Mart.",NA,NA,NA,"Rio Aripuanã, forest along Baihia, bear Humboldt Centre, Mato Grosso",NA,NA,"P05486825_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P 18461",NA,NA,NA
"340","2015-09-05 08:54:54-03","MNHN","RECOLNAT_MNHN_P","P05571391","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Prance, G.T.|Silva, N.T.",NA,"1964","10","11",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571391' target='other'> <mi>dwc_moreinfo</mi></a>","P05571391",NA,NA,NA,"Mart.",NA,"Mato Grosso",NA,"46km north of Chavantina, Rio Vau",NA,NA,"P05571391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59379",NA,NA,NA
"341","2020-12-11 11:35:05-03","UFMG","BHCB","201395","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Santos, AKP; Oliveira, P; Pott, A; Salino, A","68","2019","09","25","Southern America","Brasil",NA,NA,"Subarbusto, 1,7m de altura. Flores brancas; Área suceptivel a alagamento","BHCB201395",NA,"Dicotyledon",NA,"Mart.",NA,"Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema, PEVRI. Margens da lagoa Santa Cruz","-53.634722","-22.891667","BHCB201395",NA,NA,"-53.634722","-22.891667","2019","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:35:05-03","UFMG","BHCB","76271","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Silva, JM","2535","1998","09","07","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Paraná","Diamante do Norte",NA,"-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:35:05-03","UFMG","BHCB","78464","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Melo, PHA de; Carvalho, FA","197","2002","11","08","Southern America","Brasil",NA,NA,NA,"BHCB022776",NA,"Dicotyledon",NA,"Mart.",NA,"Mato Grosso","Poconé","Distrito de Pirizal, Baía dos Cavalos","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"2015","03","16","200792","auto",NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:35:05-03","UFMG","BHCB","68496","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Oliveira, JE","s.n.","1949","09","21","Southern America","Brasil",NA,NA,"Pouco freqüente, arbusto, 1m, frutos","BHCB022779",NA,"Dicotyledon",NA,"Mart.",NA,"Mato Grosso","Nova Xavantina","margem do Rio das Mortes","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,"2015","03","16","79739","auto",NA,NA,NA,NA,NA,NA
"345","2021-02-11 17:18:47-03","UFPR","UPCB","10962","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.","40606","1977","12","14",NA,"Brasil",NA,NA,"Arbusto, 3m, fruto vermelho, flor alvescente. Margens do Rio Paraná..",NA,NA,NA,NA,"Mart.","Amaral Jr, A. & Mendonça, J.O.","Mato Grosso","Iguatemi","Porto Frangeli",NA,NA,NA,NA,NA,NA,NA,"1997","04","15",NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-02-11 17:18:47-03","UFPR","UPCB","25912","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cislinski, J.","3","1994","10","18",NA,"Brasil",NA,NA,"Arvoreta, flor branca, fruto imaturo, verde. Solo sujeiro a alagamento..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso","Taquaruçu","Rio Baia",NA,NA,NA,NA,NA,NA,NA,"1995","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-02-11 17:18:47-03","UFPR","UPCB","27007","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cid Ferreira, C.A.","6127","1985","09","18",NA,"Brasil",NA,NA,"Arbusto, 1m, botão floral esverdeado. Cerrado, solo arenoso..",NA,NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso","Nobres","BR 163, a 125 Km ao sul de Sinop, 10 Km de Primavera.","-55.883333","-12.916667",NA,NA,NA,"-55.883333","-12.916667","1986","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-02-11 17:18:47-03","UFPR","UPCB","27006","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.","40606","1977","12","14",NA,"Brasil",NA,NA,"Arbusto, 3m, fruto vermelho,flor alvescente. Margens do Rio Paraná..",NA,NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso","Iguatemi","Porto Frangeli",NA,NA,NA,NA,NA,NA,NA,"1979","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-02-11 17:18:47-03","UFPR","UPCB","37410","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Bicudo, L.R.H.","264","1998","10","17",NA,"Brasil",NA,NA,"Planta 2,5m, frutos verdes, cálice verde, corola esbranquiçada, sem odor. Mata galeria, 277m de altitude..",NA,NA,NA,NA,"Mart.",NA,"São Paulo","Rosana","Margem Rio Paraná, a montante da barragem de Porto Primavera","-52.895","-22.461944",NA,NA,NA,"-52.895","-22.461944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-02-11 17:18:47-03","UFPR","UPCB","25913","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Prindelo, M.","25","1993","12","10",NA,"Brasil",NA,NA,"Arvoreta, fruto imaturo alaranjado..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Canal Poitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"351","2021-02-11 17:18:47-03","UFPR","UPCB","25907","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cislinski, J.","1","1994","10","15",NA,"Brasil",NA,NA,"Arbórea, botão flora verde, flor branca esverdeada. Solo sujeito a alagamento..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Canal Poitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:18:47-03","UFPR","UPCB","25910","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Souza-Stevaux, M.C.","100","1993","12","10",NA,"Brasil",NA,NA,"Arvoreta, fruto vermelho. Solo sujeito a alagamento..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Canal Poitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"353","2021-02-11 17:18:47-03","UFPR","UPCB","25911","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Previdello, M.E.","26","1994","04","17",NA,"Brasil",NA,NA,"Arvoreta, flor alva amarelada, fruto imaturo..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Canal Poitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"354","2021-02-11 17:18:47-03","UFPR","UPCB","26866","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Souza, M.C.","2","1992","11","08",NA,"Brasil",NA,NA,"Arbustivo, fruto imaturo verde pálido..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Canal Poitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1996","04","04","63482","auto",NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:18:47-03","UFPR","UPCB","25914","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Curtá, M.","46","1994","04","17",NA,"Brasil",NA,NA,"Arvoreta, fruto vermelho e outros verde..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Canal Poitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:18:47-03","UFPR","UPCB","22895","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cervi, A.C.","4220","1993","12","08",NA,"Brasil",NA,NA,"Arvoreta, 3m, fruto vermelho. Cerrado..",NA,NA,NA,NA,"Mart.","Amaral Jr, A. & Mendonça, J.O.","Mato Grosso do Sul","Corumbá","Fazenda Sede de Nhumirim, Pantanal","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"1997","04","15","295160","auto",NA,NA,NA,NA,NA,NA
"357","2021-02-11 17:18:47-03","UFPR","UPCB","32416","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cervi, A.C.","6432","1997","11","18",NA,"Brasil",NA,NA,"Arbusto de ± 2,5m, flores alvas e frutos negros. Beira do rio..",NA,NA,NA,NA,"Mart.","Cervi, A.C.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"1997","12",NA,"39570","auto",NA,NA,NA,NA,NA,NA
