"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","coordinatePrecision","maximumElevationInMeters","geoFlag","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"189","2019-03-22 12:20:34-03","IPA","IPA","48253","S","Plantae","Leguminosae-Caes.","Paubrasilia","echinata","Paubrasilia echinata","A.Amazonas, L.","Southern America","Brasil",NA,NA,NA,"IPA0048253","Plantae",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","13","1985","11",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,"Cidade Universitária, campus da UFPE.",NA,"18865",NA,"auto","Gagnon, E.","2019",NA,NA,"03","15",NA,NA,NA,NA,NA
"190","2019-03-22 12:20:34-03","IPA","IPA","48833","S","Plantae","Leguminosae-Caes.","Paubrasilia","echinata","Paubrasilia echinata","Gallindo, F.","Southern America","Brasil",NA,NA,NA,"IPA0048833","Plantae",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","s.n.","1985","10","19","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,"Dois Irmãos.",NA,"18865",NA,"auto","Gagnon, E.","2019",NA,NA,"03","15",NA,NA,NA,NA,NA
"191","2019-03-22 12:20:34-03","IPA","IPA","56823","S","Plantae","Leguminosae-Caes.","Paubrasilia","echinata","Paubrasilia echinata","Bocage, A.; Cano, O.; Cano, O.","Southern America","Brasil",NA,NA,"Arbusto, flores amarelas, frutos verdes, legume.","IPA0056823","Plantae",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","275","1995","02","14","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,"Jardim Botânico do Curado",NA,"18865",NA,"auto","Gagnon, E.","2019",NA,NA,"03","15",NA,NA,NA,NA,NA
"192","2019-03-22 12:20:34-03","IPA","IPA","68193","S","Plantae","Leguminosae-Caes.","Paubrasilia","echinata","Paubrasilia echinata","Silva, L.R.","Southern America","Brasil",NA,NA,"Árvore ca. 5m de altura e CAP 67cm; caule com espinho, lenticelado; flores amarelas com uma pétala na fase superior vermelho cor de vinho; frutos com espinhos na epiderme.","IPA0068193","Plantae",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","39","2004","06","08","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,"Parque 13 de Maio.",NA,"18865",NA,"auto","Gagnon, E.","2019",NA,NA,"03","15",NA,NA,NA,NA,NA
"193","2019-07-26 11:40:11-03","IPA","IPA","32","S","Plantae","Leguminosae-Caes.","Paubrasilia","echinata","Paubrasilia echinata","Vasconcellos Sobrinho","Southern America","Brasil",NA,NA,NA,"IPA0000032","Plantae",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","32","1936","02",NA,"Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,"Muito abundante nas matas do Engenho São Bento.",NA,"21764",NA,"auto","Gagnon, E.","2019",NA,NA,"03","15",NA,NA,NA,NA,NA
"194","2019-12-20 11:24:21-03","IPA","IPA","93648","S","Plantae","Leguminosae-Caes.","Paubrasilia","echinata","Paubrasilia echinata","Torres, A.M.; Santos, B.Y.M.; Camurça, L.M.; Costa, K.M.; Dantas, J.I.M.; Santos, B.Y.M.; Camurça, L.M.; Costa, K.M.; Dantas, J.I.M.","Southern America","Brasil",NA,NA,"Material Botânico em estudo na UFRPE, para Levantamento Florístico dos quatro substratos em áreas de dunas e restingas da APA Jenipabu #?# RN - PPGB - Deptº de Botânica sob a orientação da Profa. Dra. Ana Virginia Leite.; Arbórea. Flore","IPA0093648","Plantae",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","160","2019","01","18","Rio Grande do Norte","Extremoz","-35.307201385498","-5.70556020736694",NA,"APA de Jenipabu.",NA,"13555",NA,"auto","Bocage, A.","2019",NA,NA,"06","06",NA,NA,NA,NA,NA
"195","2019-03-22 12:20:34-03","IPA","IPA","85301","S","Plantae","Leguminosae-Caes.","Paubrasilia","echinata","Paubrasilia echinata","Landim, M.F.","Southern America","Brasil",NA,NA,"Árvore 2m; botões e flores com pétalas amarelas.","IPA0085301","Plantae",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","1199","1996","01","22","Sergipe","São Cristovão","-37.2064018249512","-11.0146999359131",NA,"Campus da UFS",NA,"23587",NA,"auto","Gagnon, E.","2019",NA,NA,"03","15",NA,NA,NA,NA,NA
"196","2019-08-27 13:29:14-03","IAP","PACA-AGP","108528","PreservedSpecimen","Plantae","Caesalpinaceae","Caesalpinia","echinata","Caesalpinia echinata","Danaman",NA,"Brasil",NA,NA,"Plantas do Sul do Brasil nº 15320 Habitat: arbusto em cultura","PACA108528","Magnoliophyta","Fagales","Lam.",NA,"1976","05","27","RS","Esteio","-51.17919921875","-29.861400604248",NA,"Petrobrás",NA,"7214",NA,"auto","A. Sehenm",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"197","2019-08-27 13:29:14-03","IAP","PACA-AGP","87359","PreservedSpecimen","Plantae","Caesalpinaceae","Caesalpinia","echinata","Caesalpinia echinata","Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Arbor parva in cultura.","PACA087359","Magnoliophyta","Fagales","Lam.","14776","1975","07",NA,"RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,"10287",NA,"auto","A. Sehnem",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"198","2020-12-20 21:17:39-03","UFV","VIC","3518","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","s.col.",NA,"Brasil",NA,NA,NA,"VIC003518",NA,NA,"(Lam.) Gagnon, H.C. Lima & G.P.Lewis","s.n.",NA,NA,NA,NA,NA,NA,NA,"VIC003518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-20 21:17:39-03","UFV","VIC","25300","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Boti, J.B.",NA,"Brasil",NA,NA,"Árvore, c.a. de 4,5 metros de altura; flores amarelas. Florindo, atraindo muitos insetos.","VIC025300",NA,NA,"(Lam.) Gagnon, H.C. Lima & G.P.Lewis","s.n.","2000","11","18","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","VIC025300","Fragmento 1, Interior e bordas do fragmento.",NA,"23813",NA,"auto","Lewis, G.P.","2004",NA,NA,"07","20",NA,NA,NA,NA,NA
"200","2021-01-28 10:48:34-03","IECOS","HBRA","9988","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","U. Mehlig","América do Sul","Brasil","exsicata",NA,"Árvore pequena, cultivada. Altura </2,5/m; ritidoma com acúleos. Flores amarelas, pétala interna vermelho escuro","HBRA0004786",NA,NA,"Lam.","1775","2016","10","17","Pará","Bragança","-46.78655556","-1.05672222","HBRA0004786","cidade de Bragança, terreno na Rua Edgar Cordeiro de Souza, em frente ao portão do Instituto Federal do Pará; vegetação secundária arbustiva aberta",NA,NA,NA,NA,"U. Mehlig","2016","-46.78655556","-1.05672222","10","17",NA,NA,NA,NA,NA
"201","2019-10-25 11:38:27-03","IECOS","HBRA","8165","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","A. S. Reis","América do Sul","Brasil","exsicata",NA,"Árvore","HBRA0001460",NA,NA,"Lam.","24","2010","05","22","Pará","Capanema","-47.07888889","-1.05055556","HBRA0001460","Vila de Califórnia",NA,NA,NA,NA,NA,NA,"-47.07888889","-1.05055556",NA,NA,NA,NA,NA,NA,NA
"202","2021-01-28 10:48:34-03","IECOS","HBRA","10201","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","U. Mehlig","América do Sul","Brasil","exsicata",NA,"Mesma árvore como U. Mehlig 1775 (HBRA 9988)","HBRA0009211",NA,NA,"Lam.","1851","2018","02","12","Pará","Bragança","-46.78655556","-1.05672222",NA,"cidade de Bragança, terreno na Rua Edgar Cordeiro de Souza, em frente ao portão do Instituto Federal do Pará","32",NA,"32",NA,"U. Mehlig","2018","-46.78655556","-1.05672222","02","12",NA,NA,NA,NA,NA
"203","2020-10-20 14:17:23-03","UFOPA","HSTM","5319","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Diego; Ernesto, Lúcio;Marcelle",NA,"Brasil",NA,NA,NA,"HSTM005319",NA,NA,"Lam.",NA,"2006","10","05","Pará","Santarém","-54.740556","-2.419722","HSTM005319","Campus Tapajós da Universidade Federal do Oeste do Pará.",NA,NA,NA,NA,NA,NA,"54º44'26''W","2º25'11''S",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 14:36:00-03","UFJF","CESJ","11157","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","L. Krieger","América do Sul","Brasil",NA,NA,"Árvore regular (6-7m). Na beira de mata (cultivada?). Flores amarelas, com uma pétala vermelho-escuro com bordo externo alaranjado.","CESJ011157","Angiosperma",NA,"Lam.","CESJ11157","1971","12","16","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"41937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:36:00-03","UFJF","CESJ","X-239","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","?","América do Sul","Brasil",NA,NA,"Nome vulgar:Pau brasil.Arvore de 6 a 15m,relativamente fina(20-40cm).Ocorre numa faixa ao longo do litoral.","CESJ00X239","Angiosperma",NA,"Lam.","s.n.",NA,NA,NA,"Amazonas","Alvarães","-64.80419921875","-3.22082996368408",NA,NA,NA,"171136",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 14:36:00-03","UFJF","CESJ","7936","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","L. Krieger","América do Sul","Brasil",NA,NA,"Árvore pequena (ainda). Flores amarelas.","CESJ007936","Angiosperma",NA,"Lam.","CESJ7936","1970","02",NA,NA,NA,NA,NA,NA,"Fazenda Experimental Água Limpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 14:36:00-03","UFJF","CESJ","X-054","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","?","América do Sul","Brasil",NA,NA,"Nome vulgar:Pau-Brasil.Arvore de 6 a 15m,relativamente fina(20 a 40cm).Ocorre numa faixa ao longo do litoral,desde as proximidades de Natal(RN) até o Rio de Janeiro.Madeira muito pesada e dura.","CESJ00X054","Angiosperma",NA,"Lam.","s.n.",NA,NA,NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 14:36:00-03","UFJF","CESJ","17387","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","L. Krieger; M. Sabino","América do Sul","Brasil",NA,NA,"Árvore regular a grande, tronco e ramos com acúleos. Floresce raramente na região. O cerne fornece a brasilina (tinta). Madeira ideal para arcos de violino.","CESJ017387","Angiosperma",NA,"Lam.","CESJ17387","1980","01","26","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,"Estação Ecológica do Pau-Brasil",NA,"68835",NA,"auto","Curadores da Est. Biológica","1980",NA,NA,"01",NA,NA,NA,NA,NA,NA
"209","2019-11-21 14:36:00-03","UFJF","CESJ","9037","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","L. Krieger","América do Sul","Brasil",NA,NA,"Árvore cultivada, flores amarelas (alaranjadas quando velhas).","CESJ009037","Angiosperma",NA,"Lam.","CESJ9037","1970","08","29","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,"36144",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 14:36:00-03","UFJF","CESJ","58723","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","C.N. Silva; L. Menini Neto","América do Sul","Brasil",NA,NA,"Borda de mata. Árvore, ca. de 12m de alt., flores amarelas.","CESJ058723","Angiosperma",NA,"Lam.","104","2011","11","09","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,"Jardim Botânico da UFJF - Mata do Krambeck, Borda de mata.",NA,"36144",NA,"auto","D.S. Pifano","2011",NA,NA,"12","02",NA,NA,NA,NA,NA
"211","2019-11-21 14:36:00-03","UFJF","CESJ","49987","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","F.S. Souza; T.M. Machado; A.L. Santiago","América do Sul","Brasil",NA,NA,"Árvore em área antropizada, ca. 30m. Frutos castanhos.","CESJ049987","Angiosperma",NA,"Lam.","370","2008","04","05","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,"Mata do Krambeck, Sítio Malícia.",NA,"36144",NA,"auto","F.S. Souza","2008",NA,NA,"07",NA,NA,NA,NA,NA,NA
"212","2019-11-21 14:36:00-03","UFJF","CESJ","55327","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","A.S.M. Valente; et al.","América do Sul","Brasil",NA,NA,"Árvore, 20m, a beira do lago, cultivada. Flores amarelas, corona vinácea, folhas concolores.","CESJ055327","Angiosperma",NA,"Lam.","560","2009","09","25","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,"Mata do Krambeck - Sítio Malícia, (Ponto 066)",NA,"36144",NA,"auto","A.S.M. Valente","2009",NA,NA,"10","13",NA,NA,NA,NA,NA
"213","2019-11-21 14:36:00-03","UFJF","CESJ","65568","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","D.B. Falkenberg; J.D. Medeiros","América do Sul","Brasil",NA,NA,"Árvore cultivada, com pequenos acúleos, 8m altura. 4 pétalas amarelas, uma violeta (4/5) e amarela (1/5 apical). Nome vulgar: pau-brasil.","CESJ065568","Angiosperma",NA,"Lam.","5545","1991","10","31","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"Colégio Getúlio Vargas, Soco dos Limões, Ilha de Santa Catarina","10","27000","10","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-04-07 11:43:48-03","UFMS","CGMS","19374","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","L.C.P. Lima; C.E. Correa; H.N. Consolaro",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor amarela.","CGMS1048684",NA,NA,"Lam.",NA,"2000","08","26","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"Área II - UFMS.",NA,"161190",NA,"auto","U.M. Resende","2000",NA,NA,"10","06",NA,NA,NA,NA,NA
"215","2021-04-07 11:44:34-03","UFMS","CGMS","6328","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Alunos de Biologia",NA,"Brasil",NA,NA,"Caesalpinioideae.","CGMS1018514",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,"1992","03","09","Mato Grosso do Sul","Campo Grande","-54.6","-20.5",NA,"Câmpus UFMS.",NA,NA,NA,NA,"A. Sartori","2018","-54,6","-20,5","06","06",NA,NA,NA,NA,NA
"216","2021-04-07 11:44:34-03","UFMS","CGMS","4109","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","M.S. Nunes",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor amarela. Introduzida. cultivada no câmpus","CGMS1018518",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","9","1991","12","05","Mato Grosso do Sul","Campo Grande","-54.6","-20.5",NA,"Câmpus UFMS.",NA,NA,NA,NA,"A. Sartori","2018","-54,6","-20,5","06","06",NA,NA,NA,NA,NA
"217","2021-04-07 11:44:34-03","UFMS","CGMS","19377","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","F. Matos-Alves; Z.H.R. Menegucci",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor amarela. Habitat: Ambiente aberto. Habito: Arbóreo.","CGMS1048687",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","144","2006","07","26","Mato Grosso do Sul","Corumbá","-57.0427777","-19.6919444",NA,"Rodovia MS-325. Estrada do Carandazal.","96",NA,"96",NA,"A. Sartori","2018","-57,0427777","-19,6919444","06","06",NA,NA,NA,NA,NA
"218","2021-04-07 11:44:34-03","UFMS","CGMS","5871","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","C.A. Conceição",NA,"Brasil",NA,NA,"Caesalpinioideae. Habitat: Cerrado. Solo seco. Habito: Árvore.","CGMS1018517",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,"1991","10","04","Mato Grosso do Sul","Campo Grande","-54.6","-20.5",NA,"Câmpus UFMS.",NA,NA,NA,NA,"A. Sartori","2018","-54,6","-20,5","06","06",NA,NA,NA,NA,NA
"219","2021-04-07 11:44:34-03","UFMS","CGMS","5872","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","C.A. Conceição",NA,"Brasil",NA,NA,"Caesalpinioideae. Habitat: Cerrado. Solo seco. Habito: Árvore.","CGMS1018516",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,"1991","10","04","Mato Grosso do Sul","Campo Grande","-54.6","-20.5",NA,"Câmpus UFMS.",NA,NA,NA,NA,"A. Sartori","2018","-54,6","-20,5","06","06",NA,NA,NA,NA,NA
"220","2021-04-07 11:44:34-03","UFMS","CGMS","78527","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","V.J. Pott; S.M. Salis",NA,"Brasil",NA,NA,"Caesalpiniaceae. Flor rosa. Fruto não visto. CPAP - 18308. Habitat: Jardim. Solo calcário. Relevo plano. Habito: Árvore. 6-7 m de altura.","CGMS1111538",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","3927","1999","07","06","Mato Grosso do Sul","Corumbá","-57.65","-19.0166667",NA,"Ufms - Centro Universitario de Corumba/Ceucav. Rio Branco, em frente a biblioteca.","141",NA,"141",NA,"V. J. Pott",NA,"-57,65","-19,0166667",NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:44:34-03","UFMS","CGMS","6158","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Grupo UFMS",NA,"Brasil",NA,NA,"Caesalpinioideae.","CGMS1018515",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,NA,NA,NA,"Mato Grosso do Sul","Campo Grande","-54.6","-20.5",NA,"Câmpus UFMS.",NA,NA,NA,NA,"A. Sartori","2018","-54,6","-20,5","05","18",NA,NA,NA,NA,NA
"222","2021-04-07 11:44:34-03","UFMS","CGMS","3983","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","C.A. Conceição",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor amarela matizada Habitat: Solo seco. Habito: Árvore.","CGMS1018519",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,"1991","10","04","Mato Grosso do Sul","Campo Grande","-54.6","-20.5",NA,"Câmpus UFMS. Próximo à Caixa Econômica Federal. Solo seco.",NA,NA,NA,NA,"A. Sartori","2018","-54,6","-20,5","06","06",NA,NA,NA,NA,NA
"223","2021-04-07 11:44:34-03","UFMS","CGMS","19335","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","L.C.P. Lima",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor amarela.","CGMS1048643",NA,NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,"2000","09","15","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"Área II - UFMS.",NA,"161190",NA,"auto","A. Sartori","2018",NA,NA,"06","06",NA,NA,NA,NA,NA
"224","2019-11-27 13:48:58-03","UFS","ASE","15667","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Graça, DAS; Santos, CZA; Correia, T; Santos, LRC","Southern America","Brasil",NA,NA,NA,"ASE0022813","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","ASE15667","2009","11","04","Sergipe","São Cristóvão","-37.1223","-11.0053","ASE0022813","Campus Universitário",NA,NA,NA,NA,NA,"2017","-37.1223","-11.0053",NA,NA,NA,NA,NA,NA,NA
"225","2019-11-27 13:48:58-03","UFS","ASE","12102","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Matos, ECA; Costa, SM; Matos, G","Southern America","Brasil",NA,NA,NA,"ASE0020501","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","195","2008","09","27","Sergipe","Aracaju","-37.053817","-10.890033","ASE0020501","Parque da Cidade",NA,NA,NA,NA,NA,"2017","-37.053817","-10.890033",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-27 13:48:58-03","UFS","ASE","27620","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Silva, TR; Santos, JPS","Southern America","Brasil",NA,NA,"Arvoreta, 4 m. Flores amarelas com coloração vinácea no centro da pétala. Frutos castanhos com cerdas. Acúleos no caule.; Mata Atlântica","ASE0031962","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","97","2013","04","12","Sergipe","Nossa Senhora do Socorro","-37.140194","-10.844667","ASE0031962","Floresta Nacional do Ibura",NA,NA,NA,NA,NA,"2017","-37.140194","-10.844667",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-27 13:48:58-03","UFS","ASE","28300","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Melo, LMS; Déda, RM; Freire, GS; Rocha, LP","Southern America","Brasil",NA,NA,"Arbusto com cerca de 2m. Flores amarelas.; Mata Atlântica.","ASE0032310","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","136","2013","03","14","Sergipe","Capela","-37.057194","-10.531778",NA,"Refúgio da Vida Silvestre Mata do Junco, Solo arenoso.",NA,NA,NA,NA,NA,"2017","-37.057194","-10.531778",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-27 13:48:58-03","UFS","ASE","31859","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Oliveira, OF; Araújo, JE; Freitas, JDO","Southern America","Brasil",NA,NA,"Árvore vom 5m de altura; flor amarela; fruto marrom.","ASE0036371","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","1713","1981","02","25","Rio Grande do Norte","Tibau do Sul","-35.054","-6.12","ASE0036371","Boca da Mata, ambiente pertubado; solo arenoso; frequente.",NA,NA,NA,NA,NA,"2017","-35.054","-6.12",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-27 13:48:58-03","UFS","ASE","4642","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Viana, G","Southern America","Brasil",NA,NA,NA,"ASE0042105","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","1692","1988","11","11","Sergipe","São Cristóvão","-37.206389","-11.014772",NA,"Campus Universitário",NA,NA,NA,NA,"Viana, G","1988","-37.206389","-11.014772","11","11",NA,NA,NA,NA,NA
"230","2019-11-27 13:48:58-03","UFS","ASE","7441","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Landim, M","Southern America","Brasil",NA,NA,"árvore. 2. m. botões e flores com pétalas amarelas.; árvore. 2. m. botões e flores com pétalas amarelas.","ASE0017473","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","1199","1996","01","22","Sergipe","São Cristóvão","-37.101703","-10.925117","ASE0017473","campus da UFS",NA,NA,NA,NA,NA,"2017","-37.101703","-10.925117",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-27 13:48:58-03","UFS","ASE","7746","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Rocha, YT","Southern America","Brasil",NA,NA,"Árvore 5. m. Tronco e ramos com acúleos; com frutos aculeados e gemas florais.; Árvore 5. m. Tronco e ramos com acúleos; com frutos aculeados e gemas florais.","ASE0017698","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","26","2003","10","08","Sergipe","São Cristóvão","-37.099722","-10.923889","ASE0017698","Campus da Universidade Federal de Sergipe, róximo, Altitude =21m",NA,NA,NA,NA,NA,"2017","-37.099722","-10.923889",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-27 13:48:58-03","UFS","ASE","7747","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Rocha, YT","Southern America","Brasil",NA,NA,"Árvore 4. m. Tronco e ramos com acúleos; flores amarelas com uma das pétalas vermelha em 3/4 de seu comprimento, perfumadas;com gemas florais.; Árvore 4. m. Tronco e ramos com acúleos; flores amarelas com uma das pétalas vermelha em 3","ASE0017699","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","27","2003","10","08","Sergipe","São Cristóvão","-37.099722","-10.923889","ASE0017699","Campus da Universidade Federal de Sergipe, róximo, Altitude =21m",NA,NA,NA,NA,NA,"2017","-37.099722","-10.923889",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-27 13:48:58-03","UFS","ASE","7748","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Rocha, YT","Southern America","Brasil",NA,NA,"Árvore 12. m. Plantado em 20.VII.1933. Tronco e ramos com acúleos; com gemas florais.; Árvore 12. m. Plantado em 20.VII.1933. Tronco e ramos com acúleos; com gemas florais.","ASE0017700","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","29","2003","10","09","Sergipe","Nossa Senhora do Socorro","-37.141111","-10.842778","ASE0017700","Horto florestal do Ibura (IBAMA/SE), entre o talhã",NA,NA,NA,NA,NA,"2017","-37.141111","-10.842778",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-27 13:48:58-03","UFS","ASE","7749","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Rocha, YT","Southern America","Brasil",NA,NA,"Árvore 8. m. Plantado em 1990. tronco e ramos com acúleos; flores amarelas com uma das pétalas vermelha em 3/4 de seu comprimento, perfumadas.; Árvore 8. m. Plantado em 1990. tronco e ramos com acúleos; flores amarelas com uma das pét","ASE0017701","Magnoliophyta",NA,"(Lam.) Gagnon, H.C.Lima & G.P.Lewis","30","2003","10","10","Sergipe","Boquim","-37.633333","-11.18","ASE0017701","Fazenda Lagamar (Cleonâncio Fonseca), estrada da s",NA,NA,NA,NA,NA,"2017","-37.633333","-11.18",NA,NA,NA,NA,NA,NA,NA
