"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","class","infraspecificEpithet","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"102","2010-04-23 20:39:00-03","MO","MOBOT","2441090","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Ana M. Cialdella|Norma B. Deginani|Liliana M. Giussani","Cialdella 82","2002","2","9","South America","Argentina","Tucumán","camino desde Las Carreras hacia El Mollar, 16 km antes de El Mollar",NA,NA,NA,NA,"Tafí","2370.00000000",NA,"-65.76666","-26.95",NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","Cialdella, A. M., V-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2011-03-01 17:08:00-03","MO","MOBOT","2454569","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. Martínez|Roberto Gómez Cadret|Nélida M. Bacigalupo","Martínez s.n.3","1971","10","1","South America","Argentina","Chaco","Colonia Benítez, 7 km del pueblo, campo del Sr. Seba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","Cialdella, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2014-02-09 13:23:00-02","MO","MOBOT","2476169","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","C. Jiles","Jiles 2682","1954",NA,NA,"South America","Chile","Coquimbo","Huentelauquen",NA,NA,NA,NA,"Choapa","60.00000000",NA,"-71.53333","-31.58333",NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2012-02-06 06:10:00-02","MO","MOBOT","2482040","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Hilda M. Longhi-Wagner|et al.","Longhi-Wagner 1514","1987","11","16","South America","Brazil","Rio Grande do Sul","Cachoeira do Sul",NA,NA,NA,NA,NA,NA,NA,"-50.2666667","-29.5666667",NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","Longhi-Wagner, H. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-07-17 06:53:00-03","MO","MOBOT","2514898","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Arturo E. Burkart","Burkart 18867","1951","10","21","South America","Paraguay","Cordillera","Barrerito, orilla monte, galería Arroyo Yaguarý",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-12-03 11:11:00-02","MO","MOBOT","2514912","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","J.R. Ramírez","Ramírez 1150","1951","10","21","South America","Paraguay","Paraguarí","Estación Barrerito-Caapucú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-02-28 05:44:00-03","MO","MOBOT","2516781","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. Izaguirre","Izaguirre de Artuccio 1792","1963",NA,NA,"South America","Uruguay","Tacuarembo","Tacuarembó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","Longhi-Wagner, H. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-08-21 20:53:00-03","MO","MOBOT","2519031","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Bernardo Rosengurtt","Rosengurtt 8292-b","1962","11","26","South America","Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","Cialdella, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2010-08-02 12:51:00-03","MO","MOBOT","2958191","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Paul M. Peterson|Nancy Refulio Rodríguez|F. Salvador Perez","Peterson 14795","1999","3","15","South America","Peru","Tacna","78 km N of Tacna on hwy towards Tarata at Estique. Near cultivated field along road.",NA,NA,NA,NA,"Tarata","3100.00000000",NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2012-10-30 13:26:00-02","MO","MOBOT","2985494","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Paul M. Peterson|Robert J. Soreng","Peterson 15695","2001","4","1","South America","Chile","Tarapacá","Region I. 92 km E of Atica on Hwy 11 towards Putre. Rocky slopes & drainages with Atriplex, Plantago & Lepidium.",NA,NA,NA,NA,NA,"3100.00000000",NA,"-69.6394444","-18.3791667",NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M. Barkworth",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2008-09-12 03:32:00-03","MO","MOBOT","2990445","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","* CAMPIA","CAMPIA S.N.","1939",NA,NA,"South America","Argentina","Buenos Aires","Cape Federal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2013-11-26 10:21:00-02","MO","MOBOT","2991039","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. Zucol","Zucol 192","1992","9","23","South America","Argentina","Entre Ríos","Villaguay.",NA,NA,NA,NA,"Villaguay",NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2013-11-26 10:18:00-02","MO","MOBOT","2991109","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. Zucol","Zucol 250","1992","9","18","South America","Argentina","Entre Ríos","Puerto Veruá.",NA,NA,NA,NA,"Concordia",NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2013-11-26 10:17:00-02","MO","MOBOT","2991480","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. Zucol","Zucol 182","1992","9","23","South America","Argentina","Entre Ríos","San José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2013-11-26 10:15:00-02","MO","MOBOT","2994555","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Carmen L. Cristóbal|et al.","Cristóbal 1565","1977","10","9","South America","Argentina","Corrientes","Rio Guayquiraró, 18 km S de Sauce.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2014-02-09 13:30:00-02","MO","MOBOT","2994642","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","G. Grüner","Grüner S.N.","1932",NA,NA,"South America","Argentina","Misiones","Loreto.",NA,NA,NA,NA,NA,NA,NA,"-55.5333333","-27.3166667",NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-10-24 07:57:00-02","MO","MOBOT","3259291","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Fernando O. Zuloaga|Osvaldo Morrone|José F. Pensiero","Zuloaga 5881","1997","2","15","South America","Argentina","Jujuy","Volcán, camino a la cantera al SE de Volcán.",NA,NA,NA,NA,"Tumbaya","2020.00000000",NA,"-65.45","-23.93333",NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","A. Cialdella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-08-20 08:27:00-03","MO","MOBOT","3394192","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","María A. Negritto|et al.","Negritto 468",NA,NA,NA,"South America","Bolivia","Tarija","Viviendo desde Tarija rumbo a Bermejo.",NA,NA,NA,NA,"Arce","3782.00000000",NA,"-64.6819445","-21.9572222",NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2013-02-01 05:34:00-02","MO","MOBOT","3395331","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Zulma E. Rúgolo de Agrasar|Xenia Villavicencio","Rúgolo de Agrasar 1821","1993","5","23","South America","Bolivia","La Paz","A 81 km del puesto. Carretero, Carretera a La Paz-Tiquima.",NA,NA,NA,NA,"Los Andes","3860.00000000",NA,NA,NA,NA,NA,NA,NA,"(Trin. & Rupr.) Barkworth","M.E. Barkworth (UTC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2012-10-18 09:51:00-03","MO","MOBOT","2990736","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Eduard F. Poeppig","Poeppig S.N.","1828","11",NA,"South America","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","212982","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","James C. Solomon","Solomon 13548","1985","5","4","South America","Argentina","Tucumán","Tafi del Valle. 6.2 km N of Tafi del Valle on the road to Amaichá del Valle (Rte. Prov. 307). Remnants of Alnus woodland. Heavily pastured.",NA,NA,NA,NA,NA,"2200.00000000",NA,"-65.75","-26.83333",NA,NA,NA,NA,"Trin. & Rupr.","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","85-40",NA
"123","2013-01-13 18:29:00-02","MO","MOBOT","2251305","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Zulma E. Rúgolo de Agrasar|C.E. Trucco Aleman","Rúgolo de Agrasar 2047","1996","3","19","South America","Argentina","Buenos Aires","Isla Martín García, camino a Punta Cañón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","Rúgolo de Agrasar, Z. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2011-04-18 17:00:00-03","MO","MOBOT","2337604","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Elisa G. Nicora|Maria L. Giardelli","Nicora 42",NA,NA,NA,"South America","Argentina","Buenos Aires","Pdo. Tordillo: La Bagatela, en el camino entre Gral. Conesa y Gral. Lavalle",NA,NA,NA,NA,"General Lavalle",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","234999","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","James C. Solomon|Andrea Solomon","Solomon 4027","1978","12","7","South America","Argentina","Buenos Aires","2 km SW of Enseñada on Ruta Provincial 10. Moist open grassland.",NA,NA,NA,NA,NA,NA,NA,"-58.5","-35",NA,NA,NA,NA,"Trin. & Rupr.","G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","728",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","235048","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","James C. Solomon|Andrea Solomon","Solomon 4048","1978","12","9","South America","Argentina","Córdoba","Dept. Colón. Sierra Chica, falda este. Dique de la Quebrada, ca. 3 km al oeste del Río Ceballos.",NA,NA,NA,NA,NA,"750.00000000",NA,"-64.16666","-31.83333",NA,NA,NA,NA,"Trin. & Rupr.","G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","730",NA
"127","2009-08-23 06:40:00-03","MO","MOBOT","2990329","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","T.J.V. Stuckert","Stuckert 199","1900","10","26","South America","Argentina",NA,"Bei. Estabcua San Teidiri ub Argebtubueb, Critib vebtebucikys Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2010-01-29 20:51:00-02","MO","MOBOT","2990377","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","W.G. Herter","Herter 135","1925","11",NA,"South America","Uruguay","Montevideo","Sayago.",NA,NA,NA,NA,NA,"30.00000000","40.00000000","-56.233333","-34.833333",NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2014-01-07 14:19:00-02","MO","MOBOT","2990410","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Alvarez","Alvarez 974","1946","12","3","South America","Argentina","Santa Fé","Soledad",NA,NA,NA,NA,"San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","Dup. Swallen",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","2990532","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Santiago Venturi","Venturi 9828","1929","11","12","South America","Argentina","Salta","Alemanis. En cerca barranica.",NA,NA,NA,NA,"Guachipas","1300.00000000",NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","A.S. Hitchcock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2010-01-29 20:51:00-02","MO","MOBOT","2990620","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","W.G. Herter","Herter 135e","1925","11","27","South America","Uruguay","Montevideo","Sta. Rosa Cuareim.",NA,NA,NA,NA,NA,"40.00000000","60.00000000",NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","2990680","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Fred G. Meyer","Meyer 9356","1965","11","28","South America","Chile",NA,"Cliff above the sea between Quebrada Casas and Quebrada Vacas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","E.E. Terrell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2014-01-02 16:25:00-02","MO","MOBOT","2990702","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Rubén M. Aguilar","Aguilar 485","1945","11","24","South America","Argentina","Chaco","Margarita Belém. Orilla rio Bne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2012-04-06 09:37:00-03","MO","MOBOT","2990788","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","María Amelia Torres","Torres 1251","1990","12","8","South America","Argentina","Buenos Aires","Sierra de los Padres.",NA,NA,NA,NA,"General Pueyrredón",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","M.A. Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","2990806","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Wendell H. Camp","Camp E-2517","1945","4","1","South America","Ecuador","Cañar","Near the village of San Marcos, (5-8 km. northeast of Azogues).",NA,NA,NA,NA,"Azogues",NA,NA,"-78.85","-2.71666",NA,NA,NA,NA,"Trin. & Rupr.","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2012-04-05 17:20:00-03","MO","MOBOT","2990821","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","María Amelia Torres","Torres 1229","1990",NA,NA,"South America","Argentina","Buenos Aires","Sierra de los Padres.",NA,NA,NA,NA,"General Pueyrredón",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","M.A. Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","2990846","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","COZZO","COZZO s.n.","1946","10",NA,"South America","Argentina","Córdoba","Barrio Jardin.",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","Swallen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2012-04-05 17:20:00-03","MO","MOBOT","2990875","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","María Amelia Torres","Torres 1254","1990",NA,NA,"South America","Argentina","Buenos Aires","Sierra de los Padres.",NA,NA,NA,NA,"General Pueyrredón",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","M.A. Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","2990924","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","A. Zucol","Zucol 183","1992",NA,NA,"South America","Argentina","Entre Ríos",NA,NA,NA,NA,NA,"Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","A. Zucol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","2990957","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","A. Zucol","Zucol 189","1992",NA,NA,"South America","Argentina","Entre Ríos","San José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","A. Zucol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","2990976","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","A. Zucol","Zucol 241","1992",NA,NA,"South America","Argentina","Entre Ríos","Santa Ana.",NA,NA,NA,NA,"Federación",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","A. Zucol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-08-07 03:32:00-03","MO","MOBOT","2991043","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Otto Buchtien","Buchtien 3750","1913","3",NA,"South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","P. Pinailillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","2991101","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Bernardo Balegno","Balegno 696","1946","11","21","South America","Argentina","Santa Fé","Arrufó.",NA,NA,NA,NA,"San Cristóbal",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","P. Peñailillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2009-06-24 20:50:00-03","MO","MOBOT","2991202","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Jason R. Swallen","Swallen 7494","1945","11","29","South America","Brazil","Rio Grande do Sul","Bank of arroyo, Fazenda Experimental de Criacão Bagé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-06-24 20:50:00-03","MO","MOBOT","2991270","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Jason R. Swallen","Swallen 7421","1945","11","22","South America","Brazil","Rio Grande do Sul","Estancia of sr. Orlando Rotto, Santa Victoria do Palmer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2012-05-01 16:06:00-03","MO","MOBOT","2991306","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","José F. Pensiero|Abelardo C. Vegetti","Pensiero 2747","1986","12","12","South America","Argentina","Santa Fé","46 km N de Tostado.",NA,NA,NA,NA,"9 de Julio",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","P. Peñoilillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2009-08-03 16:57:00-03","MO","MOBOT","2991321","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Walter J. Eyerdam|Alan A. Beetle","Eyerdam 23045","1938","11","23","South America","Argentina","Buenos Aires","Among other tall grasses and weeds.",NA,NA,NA,NA,"San Isidro","50.00000000",NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","P. Peñoilillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2011-03-11 07:58:00-03","MO","MOBOT","2991361","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Aurelio Schinini|Ricardo O. Vanni|Guillermo Norrmann","Schinini Cacace 18837","1979","11","21","South America","Argentina","Corrientes","Cerrito ruta 152 y Ayo. Batel.",NA,NA,NA,NA,"Lavalle",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2009-01-22 03:32:00-02","MO","MOBOT","2991428","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","Aurelio Schinini","Schinini Cacace 26683","1989","10","28","South America","Paraguay","Presidente Hayes","Chacoí.",NA,NA,NA,NA,NA,NA,NA,"-57.63333","-25.2",NA,NA,NA,NA,"Trin. & Rupr.","Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-08-23 05:45:00-03","MO","MOBOT","2991514","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","S.A. Renvoize","Renvoize 3359","1978","11","4","South America","Argentina","Tucumán","San Javier, Ruta Provincial. Dense scrub-forest with open areas. Roadside.",NA,NA,NA,NA,"Tafí","1100.00000000",NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-08-23 05:45:00-03","MO","MOBOT","2991565","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","S.A. Renvoize","Renvoize 3577","1978","11","22","South America","Argentina","Corrientes","Ruta Nacional 12, Ao. Riachuelo. Grassland by river. Sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2011-02-07 10:39:00-02","MO","MOBOT","2991722","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","T.J.V. Stuckert","Stuckert 3965","1897","11","24","South America","Argentina","Córdoba","San Vicente, Ciudad de Córdob.",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","J.A. Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2011-02-07 10:39:00-02","MO","MOBOT","2991791","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","T.J.V. Stuckert","Stuckert 21070","1909","12","19","South America","Argentina","Córdoba","Los Cocos.",NA,NA,NA,NA,"Punilla",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","J.A. Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2011-02-07 10:39:00-02","MO","MOBOT","2991881","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","T.J.V. Stuckert","Stuckert 15302","1905","12","18","South America","Argentina","Córdoba","Dpto. Río Cuarto: Río Cuarto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","J.A. Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-01-24 13:06:00-02","MO","MOBOT","2992262","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","F. Ybarrola","Ybarrola 3295","1945","9","21","South America","Argentina","Corrientes","Dep. L. Luis Palmar. Colonia Y. NC Llauo. Pasto de 0.30 mts, ngcta eu terrenos sin cultivar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","Swallen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2011-02-07 10:39:00-02","MO","MOBOT","2992355","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","T.J.V. Stuckert","Stuckert 13661","1903","11",NA,"South America","Argentina","Córdoba","Estancia San Teodoro.",NA,NA,NA,NA,"Río Primero",NA,NA,"-63.62","-31.33",NA,NA,NA,NA,"Trin. & Rupr.","J.A. Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2009-08-23 06:40:00-03","MO","MOBOT","2992399","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","T.J.V. Stuckert","Stuckert 12032","1902","11","13","South America","Argentina","Córdoba","Colonia Ruiz Videla.",NA,NA,NA,NA,"Río Segundo",NA,NA,NA,NA,NA,NA,NA,NA,"Trin. & Rupr.","J.A. Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-08-23 06:40:00-03","MO","MOBOT","2992498","PreservedSpecimen","Plantae","Poaceae","Stipa","neesiana","Stipa neesiana","T.J.V. Stuckert","Stuckert 13492","1903","12","10","South America","Argentina","Córdoba","Estancia San Teodoro.",NA,NA,NA,NA,"Río Segundo",NA,NA,"-63.62","-31.33",NA,NA,NA,NA,"Trin. & Rupr.","M. Astegiano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
