"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"54","2021-03-01 16:40:47-03","UNICAMP","UEC","38150","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"Figueiredo, N; Rocha, DS; Rodrigues, RR","1983","11","06","Brazil","São Paulo","Peruíbe","Reserva Estadual de Juréia, Beira do Rio Verde.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"UEC170719","UEC170719","2008","04",NA,"15651","Árvore de 8m, flores creme esverdeadas.","Magnoliopsida",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"55","2019-08-20 10:25:48-03","UNICAMP","UEC","150255","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Bertoncello, R","Bertoncello, R; Pansonato, M","2007","05","19","Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"970","970","UEC170717","UEC170717","2008",NA,NA,"405",NA,"Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"56","2019-11-08 08:56:19-03","FURB","FURB","15024","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Verdi, M","Verdi, M.","2009","10","29","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","-49.0788889","-26.9052778","38","38","FURB43240","FURB43240","2009","10","29","2508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:06:28-03","FURB","FURB","106","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Uhlmann, A","Schaefer, J.","1996","05","15","Brasil","Santa Catarina","Blumenau","Salto Weissbach.","-49.1275","-26.8925","-49.1275000","-26.8925000","32","32","FURB43255","FURB43255","2007","11","29",NA,"Parcela 91. Nº antigo 368.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-08 08:56:19-03","FURB","FURB","1241","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Cristofolini, L","Cristofolini, L.","2000","10","31","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,"FURB43246","FURB43246","2000","11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-08 08:56:19-03","FURB","FURB","12892","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Beckhauser, TA","Beckhauser, T.A.","2006","09","22","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38","FURB43245","FURB43245","2006","09","22","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 10:06:28-03","FURB","FURB","15612","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","31","Brasil","Santa Catarina","Botuverá","Salto Águas Negras.","-49.0491666","-27.1797223","-49.0491666","-27.1797223","219","219","FURB43243","FURB43243","2009","10","31","1136","Florística IFFSC 520 (Arbórea) Habitat: Floresta Ombrófila Densa Submontana; Estágio médio de regeneração; beira da estrada Habito: arbórea; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:06:28-03","FURB","FURB","17847","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Gasper, AL de","Korte, A.; Kniess, A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","FURB43241","FURB43241","2010","01","25","907","Fito IFFSC 518 /N/16 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:06:28-03","FURB","FURB","18731","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Gasper, AL de","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão.","-48.8697223","-27.0055556","-48.8697223","-27.0055556","45","45","FURB43254","FURB43254","2010","03","23","1241","Florística IFFSC 639 (Arbórea). Entorno Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; Fruto avermelhado;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:06:28-03","FURB","FURB","19316","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Gasper, AL de","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","30","Brasil","Santa Catarina","Nova Veneza","São Bento Baixo.","-49.4994444","-28.7108333","-49.4994444","-28.7108333","48","48","FURB43253","FURB43253","2010","01","25","3272","Florística IFFSC 40 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-10-14 10:06:28-03","FURB","FURB","19602","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","26","Brasil","Santa Catarina","Canelinha","Moura.","-48.8711111","-27.1819445","-48.8711111","-27.1819445","260","260","FURB43252","FURB43252","2010","01","25","1391","Florística IFFSC 522 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira da estrada Habito: árvore; Fruto vermelho claro;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 10:06:28-03","FURB","FURB","19693","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","20","Brasil","Santa Catarina","Itajaí","Brilhante.","-48.7802778","-26.9997222","-48.7802778","-26.9997222","72","72","FURB43238","FURB43238","2010","01","25","1247","Florística IFFSC 640 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-08 08:56:19-03","FURB","FURB","3215","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"Sobral, M.","2000","11","24","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"FURB43244","FURB43244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:06:28-03","FURB","FURB","33671","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Korte, A","Korte, A.; Gasper, A.L. de","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.5633333","-26.3497222","-48.5633333","-26.3497222","5","5","FURB43257","FURB43257","2011","01","17","5227","Florística IFFSC 8010 (Arbórea) Habitat: Restinga; Estágio Avançado Habito: arbórea; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-08 08:56:19-03","FURB","FURB","3651","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Cordeiro, J","Sevegnani, L.","2004","12","10","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38","FURB43256","FURB43256","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-08 08:56:19-03","FURB","FURB","373","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Uhlmann, A","Kiehn, E.","1990","10","31","Brasil","Santa Catarina","Blumenau","Area A - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20","FURB43261","FURB43261","2007","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-08 08:56:19-03","FURB","FURB","392","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Uhlmann, A","Kiehn, E.","1990","10","31","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38","FURB43249","FURB43249","2007","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:06:28-03","FURB","FURB","45801","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Oliveira, AA de","Oliveira, A.A. de","2015","02","10","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","FURB43239","FURB43239","2015","02","10","1155","Fito IFFSC 753 /S/4 Habitat: Floresta Ombrófila Densa; Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-24 16:38:58-03","FURB","FURB","51552","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Funez, L.A.","Funez, L.A.","2016","10","29","Brasil","Santa Catarina","Rodeio","Centro, propriedade do Sr. Feler.","-49.3788889","-26.9430555","-49.3788889","-26.9430555","118","118","FURB51552","FURB51552","2016","10","29","9839","Flores alvas Habitat: Borda da floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-08 08:56:19-03","FURB","FURB","5291","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Thom; Silva, G","Thom; Silva, G.","2006","10","02","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,"FURB03464","FURB03464","2006","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:06:28-03","FURB","FURB","56389","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","12","04","Brasil","Santa Catarina","Águas Mornas",NA,"-48.8713889","-27.7188889","-48.8713889","-27.7188889",NA,NA,"FURB56389","FURB56389","2017","12","04","1933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-10-14 10:06:28-03","FURB","FURB","5707","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Piaz, GK; Gonçalves, C","Piaz, G.K.","2006","11","10","Brasil","Santa Catarina","Blumenau","FURB - Câmpus I.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,"FURB43259","FURB43259","2006","11","15",NA,"Nativa do Vale do Itajaí. Habitat: encosta Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:06:28-03","FURB","FURB","58353","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Gebien, W.","Gebien, W.","2017","10","07","Brasil","Santa Catarina","Blumenau","rua Antonio Zendrom. Início da trilha próximo à casa do coletor.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100","FURB58353","FURB58353","2018","03","14","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-08 08:56:19-03","FURB","FURB","5855","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Kalk, JM","Kalk, J.M.","2006","05","27","Brasil","Santa Catarina","Blumenau","FURB - Campus I.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,"FURB43260","FURB43260","2006","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-08 08:56:19-03","FURB","FURB","686","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Sevegnani, L","Kiehn, E.","1990","12","17","Brasil","Santa Catarina","Blumenau","Area A - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20","FURB43250","FURB43250","2002","10","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-10-14 10:06:28-03","FURB","FURB","8294","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, RLG","Melo Jr.; J.C.F.","2007","12","18","Brasil","Santa Catarina","Araquari","BR-280.","-48.8094444","-26.4422222","-48.8094444","-26.4422222",NA,NA,"FURB43242","FURB43242","2011","02","11","676","NC - coordenada pertence a Araquari e não a Jaraguá do Sul - SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:06:28-03","FURB","FURB","469","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Ferrucci, MS","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","2002","08","20","Brasil","Minas Gerais","Grão Mogol","Arredores do Aeroporto Grão Mogol.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"FURB43247","FURB43247","2003",NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"81","2020-10-14 10:06:28-03","FURB","FURB","2205","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Uhlmann, A","Sevegnani, L.","2004","01","25","Brasil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,"100","100","FURB43258","FURB43258","2005","08","12",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"82","2020-10-14 10:06:28-03","FURB","FURB","6154","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Hatschbach, G","Vieira, F.C.S.","2003","06","01","Brasil","Santa Catarina","Joinville","Estrada d#?#oeste.","-48.8456001281738","-26.3043994903564",NA,NA,"5","5","FURB43251","FURB43251","2005","04","19","102",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"83","2020-10-14 10:06:28-03","FURB","FURB","3400","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Hatschbach, G","Bächtold, A.","2004","10","04","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","FURB43248","FURB43248","2005","02","25","38",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"84","2021-03-16 17:55:03-03","UCS","HUCS","48625","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Verdi, M.","Verdi, M.","2009","10","29","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.744444","-26.905278","-49.744444","-26.905278","38","38",NA,NA,"2009","10","29","2508",NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:55:03-03","UCS","HUCS","25366","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.","2003","11","20","Brasil","Paraná","Quaraqueçaba","Tagabaça de Cima",NA,NA,NA,NA,NA,NA,NA,NA,"2009","09","23","s.n.","Margem do rio.","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:55:03-03","UCS","HUCS","42096","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Gasper, A.L.","Stival-Santos, A.","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão","-48.869722","-27.005556","-48.869722","-27.005556","45","45",NA,NA,"2010","03","23","1241","Altura 10m, fruto maduro avermelhado. FURB 18731.; FOD, estádio médio de regeneração, arbórea.","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:55:03-03","UCS","HUCS","47962","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Molz, M.","Molz, M.","2009","01","30","Brasil","Rio Grande do Sul","Maquiné","Divisa com Terras de Areia","-50.133056","-29.646389","-50.133056","-29.646389","243","243",NA,NA,NA,NA,NA,"s.n.","ICN 174460&nf;Acervo: Material testemunho do doutorado de Martin Molz.; Floresta atlântica de encosta. Árvore 24m de altura","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:55:03-03","UCS","HUCS","48232","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Molz, M.","Schultz, A.R.","1963","11","16","Brasil","Rio Grande do Sul","Morungava",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","18","3429","Doação Herbário ICN 003429","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-16 17:55:03-03","UCS","HUCS","48626","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Gasper, A.L.","Stival-Santos, A.","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão.","-48.869722","-27.033333","-48.869722","-27.033333","45","45",NA,NA,"2010","03","23","1241","Florística IFFSC 639 (Arbórea). Entorno","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-16 17:55:03-03","UCS","HUCS","48116","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Waechter, J.L.","1977","10","22","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"1977","10","22","638","ICN 035297; Árvore quase soterrada pela areia, flores brancas levemente aromáticas","Angiospermae","Sapindales",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"91","2021-03-16 17:55:03-03","UCS","HUCS","6694","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Falkenberg, D.B.","Falkenberg, D.B.","1987","11",NA,"Brasil","Santa Catarina","Florianópolis","Campus da Universidade UFSC","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"2009","09",NA,"4562",NA,"Angiospermae","Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"92","2021-03-16 17:55:03-03","UCS","HUCS","24386","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.","2003","11","20","Brasil","Paraná","Guaraqueçaba","Tagaçaba de Cima - Rio Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"2009","09","23","76728","Árvore 6m, flor alvacenta - margem do rio - Herbário MBM; Margem do rio.","Angiospermae","Sapindales",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"93","2019-06-27 10:26:46-03","UFES","VIES","7605","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"Pereira, O.J.; Gomes, J.M.L.","1992","02","27","Brasil","Espírito Santo","Conceição da Barra","Área 213 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES007605","VIES007605",NA,NA,NA,"2913",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"94","2019-08-16 08:41:04-03","UTFPR","HCF","14589","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","E. Barboza","M.G. Caxambu","2014","06","19","Brasil","RO","Vilhena","Sítio Recanto dos Pássaros, 36 Km de","-60.404861","-12.581528","60°24'17,5 W","12°34'53,5 S","461","461",NA,NA,"2015",NA,NA,"5284","arbusto ca. 2 m, heliófito, psamófilo. Flores alvas. Em capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-06-29 09:32:16-03","UFRRJ","RBR","34426","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"R.S. Nunes","2008","08","11","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RBR00034426",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"96","2020-06-29 09:32:16-03","UFRRJ","RBR","37757","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","R. Coelho","D. Sucre","1969","09","30","Brasil","Rio de Janeiro","Rio de Janeiro","Estado da Guanabara- Restinga de Jacarepagua, restinga arbustiva situada do lado N. da Pedra de ITAUNA","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00037757",NA,"2010","10","31","5992",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"97","2020-06-29 09:32:16-03","UFRRJ","RBR","16464","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","R. Coelho","E.S. Lima","2000","01","20","Brasil","São Paulo","Bertioga","Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"RBR00016464",NA,"2013","10","23","28",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"98","2020-06-29 09:32:16-03","UFRRJ","RBR","16441","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","R. Coelho","M. Magenta","1999","12","02","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"RBR00016441",NA,"2013","10","23","251",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"99","2020-06-29 09:32:16-03","UFRRJ","RBR","16455","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","G.V. Freire","G.V. Freire","1999","02","13","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00016455",NA,"1999","02","13","s.n.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"100","2020-12-21 12:47:03-03","UFRRJ","RBR","16446","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","R. Coelho","J.B. Baitello","1988","11","21","Brasil","São Paulo","São Paulo","Serra da Cantareira, região do Pinheirinho, linha2, próximo #?#a arvore 30","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"RBR00016446",NA,"2013","10","23","269",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"101","2020-06-29 09:32:16-03","UFRRJ","RBR","36115","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","G.V. Somner","C. Farney","2007","11","07","Brasil","Espírito Santo","São Mateus","bairro liverdade, mata de Restinga próxima a lixeira municipal","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"RBR00036115",NA,"2012","10","25","4827",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"102","2020-06-29 09:32:16-03","UFRRJ","RBR","32191","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","G.V. Somner","A.L.G. Carvalho","2005","00","00","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Mata degradada do heliporto.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00032191",NA,"2005",NA,NA,"2",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"103","2020-06-29 09:32:16-03","UFRRJ","RBR","16448","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","R. Coelho","G.V. Somner","1992","09","17","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Subida da estrada para Praia da Armação","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00016448",NA,"2013","10","23","722",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"104","2020-06-29 09:32:16-03","UFRRJ","RBR","15288","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","R. Coelho","C.S. Pardo","1999","12","15","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra do Órgãos, pátio do restaurante abaixo da sede, talhão 18 965m","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RBR00015288",NA,"2013","10","23","s.n.",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"105","2020-06-29 09:32:16-03","UFRRJ","RBR","16456","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"G.V. Somner","2003","02","15","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00016456",NA,NA,NA,NA,"1102",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"106","2020-06-29 09:32:16-03","UFRRJ","RBR","27667","S","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.",NA,"G.V. Somner","2003","12","27","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Linha 4.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00027667",NA,NA,NA,NA,"1151",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"107","2020-12-21 16:44:31-03","MBM","MBM","294246","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","2003","11","20","Brazil","Paraná","Guaraqueçaba","Tagaçaba de Cima, rio Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM294246","MBM294246","2010","10","04","76728","Árvore, 6m, flor alvacenta. Margem do rio",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:44:31-03","MBM","MBM","251020","PreservedSpecimen","Plantae","Sapindaceae","Matayba","intermedia","Matayba intermedia","Radlk.","Coelho, R.L.G.","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Morretes","Estrada da Graciosa PR 410","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM251020","MBM251020","2010","10","04","486","Floresta Ombrófila Densa Submontana. Árvore comum em beira de estrada. Frutos maduros",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
