"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"151","2020-07-23 12:09:09-03","CEPLAC","CEPEC","44762","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Cyanocephalus","lippioides","Cyanocephalus lippioides",NA,"R. M. Harley","36245","1984","11","21",NA,"Brasil","Minas Gerais","itamarandiba","MG-7Km ao SW da cidade, perto da estrada p/ Coluna. BR-120.","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,"A. S. Soares",NA,NA,NA,"39586","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"152","2019-02-27 14:02:14-03","UFSJ","HUFSJ","4327","S","Plantae",NA,NA,"Lamiaceae","Hyptis","subnuda","Hyptis subnuda","Briq.","Sobral, M","15169","2012","11","19",NA,"Brasil","Minas Gerais","Nazareno","BR-265","-44.53275","-21.253694",NA,"Erva até 0,4 m; inflorescências purúreo-claras.","HUFSJ004327",NA,"975","975","Sobral, M","2012",NA,NA,NA,NA,NA,"-44.53275","-21.253694",NA,NA,NA,NA,NA
"153","2020-11-04 17:29:11-03","UEM","HUEM","6864","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","lippioides","Cyanocephalus lippioides","(Pohl ex Benth.) Harley & J.F.B. Pastore","Catharino, ELM","249","1985","02","12",NA,"Brasil","São Paulo","Itirapina","Fazenda Programa, Campo úmido","-47.8199996948242","-22.25",NA,"Erva; flores lilás","HUEM000004593","HUEM000004593",NA,NA,"Buchoski, MG","2018","08","16","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-12 17:00:27-03","UEL","FUEL","14043","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lamiaceae","Cyanocephalus","lippioides","Cyanocephalus lippioides","(Pohl ex Benth.) Harley & J.F.B.Pastore","Yamamoto, KY; et al.","1060","1981","06","15",NA,"Brasil","Minas Gerais","Poços de Caldas","Escrube de Santa Bárbara","-46.564722","-21.838889",NA,NA,"FUEL013547",NA,NA,NA,"Buchoski, MG","2018","08","21",NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"155","2020-11-12 17:00:27-03","UEL","FUEL","14045","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lamiaceae","Cyanocephalus","lippioides","Cyanocephalus lippioides","(Pohl ex Benth.) Harley & J.F.B.Pastore","Leitão Filho, HF; et al.","1117","1980","08","31",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,NA,"FUEL013546",NA,NA,NA,"Buchoski, MG","2018","08","21",NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"156","2019-11-01 15:01:43-03","UnB","UB","143052","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Davis, PH; Shepherd, GJ","59649","1976","07","31","Southern America","Brasil","Minas Gerais","Ouro Preto","Distrito de Ouro Preto, between Itabirita and Belo Horizonte road, at km. 15.","-43.5080986022949","-20.2875003814697",NA,"Flowers lilac-pink.; Campo rupestre.",NA,NA,"1200","1200","Harley, RM","1981","03","04","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:01:43-03","UnB","UB","6027","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Gomes Júnior, JC","2000","1964","06","23","Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Retiro dos Telhados. Margem do rio Campo Triste","-48.783333","-21.916667",NA,"Planta. Flor alva; . Solo: Banhado.",NA,NA,NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,"-48.783333","-21.916667",NA,NA,NA,NA,NA
"158","2019-11-01 15:01:43-03","UnB","UB","26600","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Gomes Júnior, JC","2000","1964","06","23","Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","Três Lagoas","-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,"-48.783333","-21.916667",NA,NA,NA,NA,NA
"159","2019-11-01 15:01:43-03","UnB","UB","143053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Eiten, G; Eiten, LT","5617","1964","07","31","Southern America","Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 6.5 km. NNW of Padua Sales . (About 27 km. NW of city of Moji-Mirim).","-47.119444","-22.188333",NA,"shrub 1 1/4 m tall. Floral tube whitish basally to lilac distally; limb light violet. Style whitish at base to lilac above. Stigma purple.; General vegetation: campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest. Op",NA,NA,"575","625","Harley, RM",NA,NA,NA,NA,NA,NA,"-47.119444","-22.188333",NA,NA,NA,NA,NA
"160","2019-05-06 11:58:19-03","UFU","HUFU","36177","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Alves, A.S.S.; Alves, A.A.","385","2003","05","31",NA,"Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,"Subarbusto, ca. 0,4 m. Flor lilás.; Cerrado Sentido Restrito-típico.","HUFU00011546","HUFU00011546",NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-05-06 11:58:19-03","UFU","HUFU","33929","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","838","2003","05","10",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Macega.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo ca. de 0,4 m. Capítulos lilás.; Cerrado.","HUFU00011539","HUFU00011539",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-05-06 11:58:19-03","UFU","HUFU","36852","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Amorim, E.H.; Hattori, E.K.O. & Barbosa, J.M.","982","2004","05","01",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,"Subarbusto, ca. 0,5 m. Brácteas marrons, corola lilás.","HUFU00011540","HUFU00011540",NA,NA,"Pacheco, R.A.","2004","05","28","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-05-06 11:58:19-03","UFU","HUFU","34017","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Mendes, S.; Araújo, G.M.","923","2003","07","04",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,"Herbácea, ca. 0,4 m. Brácteas involucrais verdes e capítulos lilás.; Cerrado.","HUFU00011553","HUFU00011553",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-05-06 11:58:19-03","UFU","HUFU","27258","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Amorin, E.H.; Mendes, S.; Nakajima, J.N. & Arruda, R.","02","2002","05","16",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Estrada para Gerônimo.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo, ca. 0,8 m. Inflorescência lilás, cálice verde e antera amarela.; Cerrado rupestre.","HUFU00011544","HUFU00011544",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-05-06 11:58:19-03","UFU","HUFU","36838","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Amorim, E.H.; Hattori, E.K.O. & Barbosa, J.M.","925","2004","05","01",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Penísula.","-47.2928009033203","-19.3528003692627",NA,"Subarbusto, ca. 1 m. Brácteas roxas, corola alva e roxa.","HUFU00011554","HUFU00011554",NA,NA,"Pacheco, R.A.","2004","05","28","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-05-06 11:58:19-03","UFU","HUFU","27205","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Mendes, S.; Amorin, E.H.; Nakajima, J.N. & Arruda, R.","41","2002","05","18",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo, ca. 0,8 m. Brácteas involucrais verdes e papilho lilás.; Cerrado.","HUFU00011550","HUFU00011550",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-05-06 11:58:19-03","UFU","HUFU","8794","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado, C.A.L.","2197","1995","05","11",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-47.439998626709","-19.8652992248535",NA,"Herbaceo, ca. 0,7 m. Cálice esverdeado. Corola e Estames arroxeados.; Campo limpo.","HUFU00040040","HUFU00040040",NA,NA,"Nakajima, J.N.","2003","11",NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-05-06 11:58:19-03","UFU","HUFU","10119","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2929","1995","09","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para Sacramento, Cerca de 45km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,8 m. Cálice lilás. Corola azulada. Estames brancos.; Campo cerrado.","HUFU00040043","HUFU00040043",NA,NA,"Nakajima, J.N.","2003","11",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-05-06 11:58:19-03","UFU","HUFU","5587","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","912","1994","04","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,50 m. Cálice azulado, corola e estilete azulado.; Campo limpo, solo pedregoso.","HUFU00040036","HUFU00040036",NA,NA,"Harley, R.","1997","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-05-06 11:58:19-03","UFU","HUFU","5813","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Nakajima, J.N.; Romero, R.","377","1994","06","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, 13km da sede de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. 0,80 m. Cálice e corola roxas.; Borda de cerradão.","HUFU00040046","HUFU00040046",NA,NA,"Harley, R.","1997","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-05-06 11:58:19-03","UFU","HUFU","9400","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2477","1995","07","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,7 m. Cálice verde. Corola azulada.; Campo sujo.","HUFU00040044","HUFU00040044",NA,NA,"Harley, R.","1997","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-05-06 11:58:19-03","UFU","HUFU","35273","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Manfiolli, A.O.; Jogo, D.A.","3","2003","06","06",NA,"Brasil","Minas Gerais","Uberlândia","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 0,5 m. Cálice verde e vinho, corola lilás e estilete e antera lilás.; Cerrado alterado.","HUFU00011547","HUFU00011547",NA,NA,"Fleury-Silva, H.R.","2003","09","15","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-05-06 11:58:19-03","UFU","HUFU","7737","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Stubblebine, W.H.; et al.","572","1980","12","02",NA,"Brasil","Goiás","Poços de Caldas","Campo do Saco",NA,NA,NA,"Subarbusto, ca. 2 m. Frutos.","HUFU00011548","HUFU00011548",NA,NA,"Tamashiro, J.Y.","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-05-06 11:58:19-03","UFU","HUFU","28096","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Amorim, E.H.; Mendes, S.; Nakajima, J.N. & Arruda, R.","119","2002","06","27",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Próximo ao Alojamento, Estação Ambiental Galheiro.","-47.153056","-19.219722",NA,"Herbácea, ca. 0,5 m. Cálice de verde a vinho, corola roxa.; Cerrado rupestre.","HUFU00011552","HUFU00011552","867","867",NA,NA,NA,NA,NA,NA,NA,"-47.153056","-19.219722",NA,NA,NA,NA,NA
"175","2019-05-06 11:58:19-03","UFU","HUFU","43843","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4174","2005","12","09",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Morro em frente a Pousada do Rio Turvo.",NA,NA,NA,"Subarbusto, ca. 0,8 m. Cálice verde, corola alva.; Campo rupestre.","HUFU00040047","HUFU00040047",NA,NA,"Melo, K.B.S.","2007","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-05-06 11:58:19-03","UFU","HUFU","55387","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Rocha, G.P.E.; Nogueira-Ferreira, F.H.; Ferrari, B.P.; Rufino, N.C.G. & Bartelli, B.F.","60","2009","06","18",NA,"Brasil","Minas Gerais","Araguari","Fazenda Furna, trevo da rodovia BR-050, eixo Araguari-Caldas Novas.","-48.303611","-18.606389",NA,"Área de influência indireta do rio Araguari. Cerrado s.s., tendendo para cerradão e mata estacional semi0decídua.","HUFU00011537","HUFU00011537",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.303611","-18.606389",NA,NA,NA,NA,NA
"177","2019-05-06 11:58:19-03","UFU","HUFU","55396","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Rocha, G.P.E.; Nogueira-Ferreira, F.H.; Ferrari, B.P.; Rufino, N.C.G. & Bartelli, B.F.","53","2009","06","18",NA,"Brasil","Minas Gerais","Araguari","Fazenda Furna, trevo da rodovia BR-050, eixo Araguari-Caldas Novas.","-48.303611","-18.606389",NA,"Herbácea, ca. 1,3 m alt. Ilflorescência globosa e brácteas finas.; Área de influência indireta do rio Araguari. Cerrado s.s., tendendo para cerradão e mata estacional semi0decídua.","HUFU00011538","HUFU00011538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.303611","-18.606389",NA,NA,NA,NA,NA
"178","2019-05-06 11:58:19-03","UFU","HUFU","33961","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","727","2003","05","09",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,"Subarbusto, ca. 0,5 m. Capítulos roxos.; Cerrado.","HUFU00011545","HUFU00011545",NA,NA,"Pacheco, R.A.","2004","07","14","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-05-06 11:58:19-03","UFU","HUFU","33992","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","898","2003","05","10",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Gerônimo.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo, ca. 0,8 m. Capítulos lilás.; Cerrado.","HUFU00011551","HUFU00011551",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-05-06 11:58:19-03","UFU","HUFU","8899","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado, C.A.L.","2226","1995","05","13",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, próximo ao Córrego dos Passageiros.","-47.439998626709","-19.8652992248535",NA,"Herbáceo, ca. 0,5 m. Brácteas esverdeadas. Corola, filetes. Anteras e estilete arroxeados.; Campo sujo.","HUFU00040039","HUFU00040039",NA,NA,"Harley, R.","1997","06",NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-05-06 11:58:19-03","UFU","HUFU","9571","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2653","1995","07","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,6 m. Cálice verde. Corola com tubo lilás e lacínos violeta. Estiletes violeta.; Campo rupestre.","HUFU00040042","HUFU00040042",NA,NA,"Harley, R.","1997","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-05-06 11:58:19-03","UFU","HUFU","6448","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; et al.","1191","1994","10","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,30 m. Cálice e Corola lilás.; Campo sujo próximo à um afloramento rochoso, 2 meses após queimada.","HUFU00040045","HUFU00040045",NA,NA,"Harley, R.","1997","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-05-06 11:58:19-03","UFU","HUFU","9178","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Nakajima, J.N.; Romero, R.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1175","1995","07","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Cálice verde. Corola Externamente branca. Lacínios e estiletes lilases.; Campo limpo.","HUFU00040041","HUFU00040041",NA,NA,"Nakajima, J.N.","2003","11",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-05-06 11:58:19-03","UFU","HUFU","9199","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Nakajima, J.N.; Romero, R.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1196","1995","07","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,10 m. Flores lilases.; Campo limpo associado a afloramento rochoso.","HUFU00040037","HUFU00040037",NA,NA,"Nakajima, J.N.","2003","11",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-05-06 11:58:19-03","UFU","HUFU","9521","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2602","1995","07","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo ao córrego dos Passageiros.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,8 m. Cálice e Corola arroxeado.; Campo rupestre.","HUFU00040038","HUFU00040038",NA,NA,"Harley, R.","1997","06",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-05-06 11:58:19-03","UFU","HUFU","22971","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Araújo, G.M.; Coelho, C.","s.n","2000","05","12",NA,"Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda situada próximo a estrada para Campo Florido a 20Km do centro de Uberlândia. Borda da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,"Flor roxa clara.; Vereda.","HUFU00011549","HUFU00011549",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-05-06 11:58:19-03","UFU","HUFU","35274","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Menezes, C.; Cunha, F.L.R. & Perim, M.A.A.","05","2003","05","30",NA,"Brasil","Minas Gerais","Uberlândia","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,"Subarbusto, ca. 0,5 m. Cálice arroxeado, corola lilás, antera amarela, filete roxo e bráctea verde.; Borda de cerradão.","HUFU00011541","HUFU00011541",NA,NA,"Fleury-Silva, H.R.","2003","09","15","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-05-06 11:58:19-03","UFU","HUFU","42346","S","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Silva, P.S.; et al.","s.n.","2005","05","02",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Arbusto, ca. 1,7 m. Caule e folhas pilosas com inflorescência em capítulos. Flore com corola arroxeada.; Cerrado.","HUFU00011542","HUFU00011542",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-23 13:22:36-03","MN","R-TIPOS","11462","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","subnuda","Hyptis subnuda","Briq.","Glaziou, A.F.M.","11308","1879","09","08",NA,"Brasil","São Paulo",NA,"Campos da Bocaina",NA,NA,NA,NA,"R000011462","R000011462_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA
"190","2021-03-04 15:43:45-03","IF","SPSF","14528","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lamiaceae","Hyptis","lippioides","Hyptis lippioides",NA,"S.Xavier","225","1991","09","02","América do Sul","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-04 15:43:45-03","IF","SPSF","14520","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","S.Xavier & E. Caetano","215","1991","08","12","América do Sul","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo&nf;Planta Herbácea, flores roxo-azuladas; GEOGRAFIA: No topo do Morro, em Campo;",NA,NA,NA,NA,"R.M.Harley","1993","05","25","21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:10:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Hyptis","fragilifolia","Hyptis fragilifolia","A.St.-Hil. ex Benth.","St.-Hil, A","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in arenosis quartzosis prope Penha prov. Minarum",NA,NA,NA,"teste Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:10:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Regnell, AF","Herb. Sonds.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Caldas prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:10:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Hyptis","lippioides","Hyptis lippioides","Pohl ex Benth.","Pohl, JBE","2866",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Crescit in Chapada da Serra S. Marcos ad Cabesseira do Ribeirao Batalha prov. Goyazensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:10:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Hyptis","nervosa","Hyptis nervosa","Pohl ex Benth.","Pohl, JBE","3205",NA,NA,NA,"Southern America","Brazil",NA,NA,"Rio de Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-09-11 17:10:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Hyptis","nervosa","Hyptis nervosa","Pohl ex Benth.","Pohl, JBE","3119",NA,NA,NA,"Southern America","Brazil",NA,NA,"Rio de Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
