"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount","class","sex"
"49","2021-03-01 16:24:37-03","UNICAMP","UEC","173646","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Souza, VC; Sampaio, D; Araújo, AO","ESA77953","2002","02","25",NA,"Brazil","Minas Gerais","Estrada para Conselheiro Mata, ca. 16 km de Diamantina.","1300","1300",NA,"Arbusto, ca. 1m alt.; flores alvas a roxas.; Campo arenoso.","UEC089726","UEC089726","Diamantina","-43.72025","-18.283","-43.72025","-18.283",NA,NA,"2013","04",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:24:37-03","UNICAMP","UEC","173648","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Souza, VC; Sampaio, D; Araújo, AO","ESA77883","2002","02","25",NA,"Brazil","Minas Gerais","Estrada para Araçuaí, ca. 2 km de Diamantina.","1300","1300",NA,"Arbusto, ca. 1m alt.; flores roxas.; Campo rupestre.","UEC089730","UEC089730","Diamantina","-43.593611","-18.216944","-43.593611","-18.216944",NA,NA,"2013","04",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:24:37-03","UNICAMP","UEC","175590","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Marques, D","Araújo, IM; Romero, R; Castro, NM; et al.","59889","2011","05","19",NA,"Brazil","Minas Gerais","Parque Estadual do Biribiri. Estrada Diamantina-Mendanha, ca. de 10 km do Campus JK; Lapa do Forno.","1300","1300",NA,"Arbusto de aproximadamente 1 metro. Brácteas involucrais verdes, papus esbranquiçado, flores roxas.; Campo rupestre.","UEC029490","UEC029490","Diamantina","-43.550833","-18.1675","-43.550833","-18.1675",NA,NA,"2011","09","30",NA,NA,NA,NA,NA
"52","2021-03-01 16:24:37-03","UNICAMP","UEC","188959","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, BFP","Loeuille, BFP; et al.","612","2012","04","25",NA,"Brazil","Minas Gerais","Estrada MG 220, Diamantina - Conselheiro Mata, jkm 161, a 31 km da rodovia BR-367,margem direita","1125","1125",NA,"Arvoreta até 2m. Flores roxas; Campo rupestre","UEC128804","UEC128804","Diamantina","-43.884944","-18.312972","-43.884944","-18.312972",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:24:37-03","UNICAMP","UEC","196343","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Volet, DP","Rosa, PO; Sousa, KMO; Silva, LO; Cunha, MJR; Carvalho, MS","1234","2008","09","23",NA,"Brazil","Minas Gerais","Estrada Gouveia-Curvelo, ca. de 15km de Gouveia.","1057","1057",NA,"Árvore, ca de 2m. Brácteas verdes, corola e estilete lilás.; Campo rupestre","UEC038989","UEC038989","Diamantina","-43.835278","-18.560278","-43.835278","-18.560278",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:06:01-03","UNICAMP","UEC","196568","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Monge, M","Monge, M; Semir, J; et al.","1407","2013","02","19",NA,"Brazil","Minas Gerais","estrada diamantina-conselheiro mata, km 185, cerca de 50m da estrada do lado esquerdo, sentido conselheiro mata",NA,NA,NA,NA,"UEC154661","UEC154661","Diamantina","-43.569444","-17.458333","-43.569444","-17.458333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:24:37-03","UNICAMP","UEC","195896","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Monge, M","Monge, M","1530","2013","02","22",NA,"Brazil","Minas Gerais",". Estrada Serro para Capivari. Próximo a estrada abandonada, com uma área semelhante a extração de quartzito.","1220","1220",NA,"Arbusto, até 2 m de altura. Flores lilases.; campo rupestre, com muita areia e criatais de quartzo","UEC155556","UEC155556","Serro","-43.450611","-18.461806","-43.450611","-18.461806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:24:37-03","UNICAMP","UEC","196342","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Nakajima, JN; Mello, FNA; Rosa, PO; Soares, PN; Martins, CA","4828","2008","05","19",NA,"Brazil","Minas Gerais","Estrada para Milho Verde, km 9.","1085","1085",NA,"Arvoreta ca. 1,8m. Brácteas involucrais verdes, corola e ramos do estilete lilases, anteras arroxeadas.; Campo rupestre","UEC038994","UEC038994","Diamantina","-43.555278","-18.311389","-43.555278","-18.311389",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:24:37-03","UNICAMP","UEC","198908","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Costa, JY; Engel, TBJ; Rcha, JPE; Lima, T; Castro, RLA","166","2010","09","23",NA,"Brazil","Minas Gerais","Estrada Diamantina Gouveia, ca. de 7km de Diamantina.",NA,NA,NA,"Arbusto, ca. 1m alt. cálice verde, corola rosa com sépalas liláses, estames violáceos.; campo Rupestre.","UEC024080","UEC024080","Diamantina","-43.691694","-18.360972","-43.691694","-18.360972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:24:37-03","UNICAMP","UEC","24526","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Semir, J; Menezes, NL; et al.","SPF17924","1980","07","20",NA,"Brazil","Minas Gerais","Estrada Diamantina-São Gonçalo (passando por Vau, Milho Verde e Três Barras).",NA,NA,NA,"Arbusto 1,5 a 1,7 m. Flores lilases.","UEC125236","UEC125236",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:24:37-03","UNICAMP","UEC","27607","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Semir, J; Menezes, NL; et al.","SPF17924","1980","07","20",NA,"Brazil","Minas Gerais","Estrada Diamantina-São Gonçalo (passando por Vau, Milho Verde e Três Barras).",NA,NA,NA,"Arbusto 1,5 a 1,7 m. Flores lilases.","UEC125238","UEC125238",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 10:06:01-03","UNICAMP","UEC","3111","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Duarte, AP","130594","1966","03","24",NA,"Brazil","Minas Gerais","Serra de Diamantina para o Serro.",NA,NA,NA,NA,"UEC125237","UEC125237",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:24:37-03","UNICAMP","UEC","3117","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","3854","1976","11","30",NA,"Brazil","Minas Gerais","Estrada Santo Hipólito a Diamantina, km 81.",NA,NA,NA,"Arbusto 3,0m, flores lilás.; Mata.","UEC041604","UEC041604",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:24:37-03","UNICAMP","UEC","65664","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Cavalcanti, TB; et al.","s.n.","1989","02","15",NA,"Brazil","Minas Gerais","BR 569- Serro-Datas. 35 km","1200","1200",NA,"Subarbusto; flores roxas. Ocasional.; Campo rochoso; solo areno-pedregoso; relevo montanhoso.","UEC125229","UEC125229","Presidente Kubischeck","-43.633333","-18.466667","-43.633333","-18.466667",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:24:37-03","UNICAMP","UEC","65656","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Arbo, MM; Mello-Silva, R; Schinini, A; Souza, VC","4372","1990","05","18",NA,"Brazil","Minas Gerais","20*26km WSW de Diamantina, camino a Conselheiro Mata, MG-220.","1270","1300",NA,"Arbusto 1,5m, flores violáceas.; Campo rupestre con importantes afloramientos rocosos cuarciticos (inselbergs).","UEC125223","UEC125223","Diamantina","-43.816667","-18.283333","-43.816667","-18.283333",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:24:37-03","UNICAMP","UEC","65743","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Monge, M","Semir, J; Leitão Filho, HF; Matins, FR","17575","1985","06","06",NA,"Brazil","Minas Gerais","Estrada Diamantina-Araçuai, Cruzeiro da Serra.",NA,NA,NA,"Subarbusto 40 cm, flores lilases.","UEC125263","UEC125263",NA,NA,NA,NA,NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:37-03","UNICAMP","UEC","65752","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Semir, J; Tamashiro, JY; Martins, FR; Leitão Filho, HF","17570","1985","06","06",NA,"Brazil","Minas Gerais","Estrada Diamantina-Mendanha, km 585.",NA,NA,NA,"Subarbusto 40 cm, flores lilases.","UEC125243","UEC125243",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:24:37-03","UNICAMP","UEC","65753","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Leitão Filho, HF; Semir, J; Martins, FR; Tamashiro, JY","17544","1985","06","06",NA,"Brazil","Minas Gerais","Estrada Diamantina-Mendanha, km 585",NA,NA,NA,"Arbusto até 1,5 m, capítulos com flores lilases.","UEC125231","UEC125231",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:24:37-03","UNICAMP","UEC","67618","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","22735","1969","01","27",NA,"Brazil","Minas Gerais","Ca. 12 km NE of Diamantina, road to Mendanha.","1300","1300",NA,"Shrub or small tree to 3m tall. Heads lavender. Comon on story slopes.; Sandy cerrado and thickets in sandy pockets in outcrops.","UEC125268","UEC125268",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"68","2019-08-20 10:06:01-03","UNICAMP","UEC","67619","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Duarte, M","13804","1971","01","18",NA,"Brazil",NA,"Conto de Magalhães para Capelinha.",NA,NA,NA,NA,"UEC125250","UEC125250",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:06:01-03","UNICAMP","UEC","67620","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Duarte, M","13799","1971","01","17",NA,"Brazil","Minas Gerais","Próximo de Conselheiro Mata- Diamantina.",NA,NA,NA,NA,"UEC125251","UEC125251",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:37-03","UNICAMP","UEC","74786","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Grandi, TSM; et al.","8063","1987","01","10",NA,"Brazil","Minas Gerais","Estarda entre Diamantina e Conselheiro Mata.",NA,NA,NA,"Nome vulgar: Arnica da Serra;&nf;Herbáceo.; Campo rupestre.","UEC125230","UEC125230","Conselheiro Mata",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:24:37-03","UNICAMP","UEC","90485","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Splett","534","1994","08","20",NA,"Brazil","Minas Gerais","Estrada Diamantina-Medanha, 5,5 km ao norte de Diamantina.","1200","1200",NA,"Arbusto, ca. 0,5m. Folhas suculentes, no lado abaxial cheio de areia. Inflorescência: flores em capítulos pequenos que formam um capítulo. Pétalas lilás; sementes.; Solo pedregoso (quartzito).","UEC125240","UEC125240",NA,"-44.6","-18.183333","-44.6","-18.183333",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:06:01-03","UNICAMP","UEC","193308","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Luque, R; Menezes, NL","10","1992","04","19",NA,"Brazil","Minas Gerais","Estrada Diamantina",NA,NA,NA,NA,"UEC132067","UEC132067","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:06:01-03","UNICAMP","UEC","193307","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Luque, R; Menezes, NL","8","1992","04","19",NA,"Brazil","Minas Gerais","Estrada Diamantina",NA,NA,NA,NA,"UEC132068","UEC132068","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:06:01-03","UNICAMP","UEC","193310","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Luque, R; Menezes, NL","2","1992","04","18",NA,"Brazil","Minas Gerais","Estrada Diamantina",NA,NA,NA,NA,"UEC132073","UEC132073","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:06:01-03","UNICAMP","UEC","193312","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Luque, R; Menezes, NL","9","1992","04","19",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"UEC132071","UEC132071","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:24:37-03","UNICAMP","UEC","118258","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Semir, J","25617","1989","07","04",NA,"Brazil","Minas Gerais","A 15 km da cidade.",NA,NA,NA,"Arbusto ca. 0,80m de altura. Flores magentas.","UEC125241","UEC125241","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:24:37-03","UNICAMP","UEC","118257","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Semir, J","25616","1989","07","04",NA,"Brazil","Minas Gerais","A 15 km da cidade.",NA,NA,NA,"Arbusto ca. de 1,0m de altura.","UEC125266","UEC125266","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:24:37-03","UNICAMP","UEC","165164","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Pereira, E","1403B","1955","05","22",NA,"Brazil","Minas Gerais","Água Limpa.",NA,NA,NA,"Arbusto de flor lilás.","UEC050068","UEC050068","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2012",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:24:37-03","UNICAMP","UEC","120714","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Gibbs, PE; Monteiro, R","18357","1986","01","22",NA,"Brazil","Minas Gerais","Caminho para Gruta do Salino, +/- 10 km de Diamantina.",NA,NA,NA,"Até 1,8m de altura.","UEC125232","UEC125232","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:24:37-03","UNICAMP","UEC","120713","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Gibbs, PE; Monteiro, R","18356","1986","01","22",NA,"Brazil","Minas Gerais","Caminho para Gruta do Salino, +/- 10 km de Diamantina.",NA,NA,NA,"Flores esbranquiçadas-até 2,0m.","UEC125224","UEC125224","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:24:37-03","UNICAMP","UEC","137876","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Mansanares, ME; Forni-Martins, ER; Costa, JY; Belinello, R","403","2004","07","07",NA,"Brazil","Minas Gerais","Cruzeiro.",NA,NA,NA,"Arbusto até 1,70m. Flores brancas a magenta.; Campo pedregoso.","UEC125247","UEC125247","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:24:37-03","UNICAMP","UEC","45581","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Monge, M","Semir, J; Chukr, NS; Meneses, NL; Mello-Silva, R","SPF42750","1986","02","23",NA,"Brazil","Minas Gerais","Estrada Diamantina-Conselheiro Mata. Km 185, próximo a grande Inselberg.",NA,NA,NA,"Arbusto com xilopódio, de até 50 cm alt. Capítulos lilases.; Em campo arenoso, próximo a brejo.","UEC125220","UEC125220","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2011","04",NA,NA,NA,NA,NA,NA
"83","2020-02-18 09:33:04-03","UNICAMP","UEC","105159","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Feres, FR; Faria, AD; Aona, LYS; Mansanares, ME; Mendonça, TG; Belinello, R","98/68","1998","12","18",NA,"Brazil","Minas Gerais","Estrada Diamantina-Corinto, km 99.",NA,NA,NA,NA,"UEC125225","UEC125225","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:24:37-03","UNICAMP","UEC","135564","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J; Monge, M","Romero, R; Nakajima, JN","6075","2001","03","30",NA,"Brazil","Minas Gerais","Estrada Diamantina-Mendanha, ca. 12 km NE de Diamantina.",NA,NA,NA,"Arvoreta, ca. 1,8m. Corola e ramos do estilete alvo a lilás, anteras amarelas.; Campo rupestre.","UEC125235","UEC125235","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2012",NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:06:01-03","UNICAMP","UEC","67733","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Duarte, M","13797","1971","01","19",NA,"Brazil","Minas Gerais","Estrada para a Liga de Aluminio.",NA,NA,NA,NA,"UEC125261","UEC125261","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","1992","11",NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:24:37-03","UNICAMP","UEC","137866","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Mansanares, ME; Forni-Martins, ER; Costa, JY; Belinello, R","393","2004","07","06",NA,"Brazil","Minas Gerais","Estrada para Biribiri, 10km do começo do asfalto.",NA,NA,NA,"Arbusto até 2,2m. flores brancas à magenta.","UEC005786","UEC005786","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:24:37-03","UNICAMP","UEC","193337","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Mansanares, ME; Meireles, LD; Verola, CF; Azevedo, MT","237","2002","02","03",NA,"Brazil","Minas Gerais","Estrada para Conselheiro da Mata, 17 km do asfalto.",NA,NA,NA,"Arbusto de até 1,70m, flores lilases.","UEC009779","UEC009779","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:06:00-03","UNICAMP","UEC","120402","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Semir, J; Mansanares, ME; Belinello, R","01/94","2001","06","20",NA,"Brazil","Minas Gerais","Estrada para Conselheiro Mata.",NA,NA,NA,NA,"UEC125245","UEC125245","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:24:37-03","UNICAMP","UEC","117570","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Mansanares, ME; Vitta, FA; Belinello, R","00/30","2000","11","29",NA,"Brazil","Minas Gerais","Estrada para Conselheiro Mata, km 165, afloramento lado E em direção à Cons.","1330","1330",NA,"Mata.","UEC125244","UEC125244","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:24:37-03","UNICAMP","UEC","137880","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Mansanares, ME; Forni-Martins, ER; Costa, JY; Belinello, R","407","2004","07","08",NA,"Brazil","Minas Gerais","Estrada para Conselheiro Mata, km 187.",NA,NA,NA,"Arbustos até 1,40m. Flores brancas à magenta.; Afloramento à beira da estrada.","UEC125257","UEC125257","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:24:37-03","UNICAMP","UEC","198906","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Monge, M","Scatigna, AV; Shimizu, GH","393","2013","08","03",NA,"Brazil","Minas Gerais","Estrada para milho verde.",NA,NA,NA,"Arbusto ca. 60cm. flor rosa. Fruto vermelhos.; Campo Rupestre.","UEC160713","UEC160713","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2015","10",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:24:37-03","UNICAMP","UEC","22422","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Lima, HC; et al.","200388","1979","05","13",NA,"Brazil","Minas Gerais","Estrada Turmalina-Diamantina, próximo a Diamantina.","1300","1300",NA,"Arbusto 1-2 m, ereto, muito ramificado, ramos ferruginosos fastigados, infl. apical. Flores lilás-arroxeadas. Qu~enios com parte plumosa a albo-pardacentas.; Nos campos rupestres.","UEC125226","UEC125226","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:24:37-03","UNICAMP","UEC","27560","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Giulietti, AM; Semir, J; Menezes, NL; Giulietti, N; Mattos, AJ","SPF21534","1981","08","30",NA,"Brazil","Minas Gerais","Margem da estrada Diamantina-Conselheiro Mata, 5 km de Diamantina.",NA,NA,NA,"Arbusto, +/- 1,5m alt, flores amarelas.","UEC125234","UEC125234","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:24:37-03","UNICAMP","UEC","117857","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Simões, AO; Pansarin, ER","1096","2001","02","11",NA,"Brazil","Minas Gerais","Serra deDiamantina, afloramento cerca de 10 km da cidade, sentido Mendanha-Diamantina.",NA,NA,NA,"Arvoreta, cerca de 2m, flores lilases.; Em afloramento.","UEC125253","UEC125253","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2005",NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:06:01-03","UNICAMP","UEC","165163","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Semir, J","s.n.","1980","07","19",NA,"Brazil","Minas Gerais","Fazenda Prata.",NA,NA,NA,NA,"UEC050066","UEC050066","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto","2011","07",NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:24:37-03","UNICAMP","UEC","86390","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","Marcondes-Ferreira, W; Simões, AO; Belinello, R","1304","1996","10","10",NA,"Brazil","Minas Gerais","Estrada para Gouvea.",NA,NA,NA,"Arbusto ca. 1,8m; flores roxas.; Campo rupestre.","UEC125239","UEC125239","Serro","-43.3793983459473","-18.604700088501",NA,NA,"37754","auto","2005",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:16:30-03","MBM","MBM","103292","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch. Bip.","Semir, J.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49778","1985","09","17","Southern America","Brazil","Minas Gerais","Diamantina, rodovia para Couto Magalhães",NA,NA,NA,NA,"MBM103292","MBM103292","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
