"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"298","2021-02-11 17:19:59-03","UFPR","UPCB","67205","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Caddah, M.K.","2010","01","20","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, estrada para a barragem.","-43.006111",NA,"-43.006111",NA,"1100","1100","Arvoreta ca. 4m. Coleta em sílica..","UPCB0021011","UPCB0021011","2015",NA,NA,"737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-11 17:19:59-03","UFPR","UPCB","66706","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Dornelles, S.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-bosque..","UPCB0021016","UPCB0021016","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-11 17:19:59-03","UFPR","UPCB","71901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Caddah, M.K.","Caddah, M.K.","2011","02","06","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","1040","1040","Árvore, frutos jovens e restos de flor. Coleta em sílica..","UPCB0021083","UPCB0021083","2011","02","06","833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-11 17:19:59-03","UFPR","UPCB","71903","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Caddah, M.K.","Caddah, M.K.","2011","02","06","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","990","990","Árvore ca. 4m, frutos imaturos verders. Flores velhas. Coleta em sílica..","UPCB0021033","UPCB0021033","2011","02","06","837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-11 17:19:59-03","UFPR","UPCB","71909","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Caddah, M.K.","Caddah, M.K.","2011","02","07","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","770","770","Arvoreta ca. 2m, próximo ao rio. Frutos imaturos verdes e flores velhas. Coleta em sílica..","UPCB0021149","UPCB0021149","2011","02","07","843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-11 17:19:59-03","UFPR","UPCB","73096","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Franco, G.A.D.C.","Miashike, R.L.","2010","06","27","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Base do Carmo, Trilha do Carmo Acima.","-48.413056","-24.306667","-48.413056","-24.306667","531","531","Arvoreta 2,8m, fruto marrons. Floresta ombrófila densa..","UPCB0021121","UPCB0021121","2010","01","26","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-11 17:19:59-03","UFPR","UPCB","80901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Zorzanelli, J.P.F.","2014","04","10","Brasil","Espírito Santo","Caxixe Frio: Próximo ao Parque Estadual de Forno Grande. Área de regeneração natural, aparentemente","Arbusto com frutos arroxeados.",NA,NA,NA,NA,NA,NA,NA,"UPCB0024810","UPCB0024810","2014",NA,NA,"992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-11 17:19:59-03","UFPR","UPCB","82545","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Goldenberg, R.","2013","12","31","Brasil","Espírito Santo","Vargem Alta","Refúgio Richimond, Floresta Montana sobre saibro branco (quartzo grosso)","-40.947307","-20.682908","-40.947307","-20.682908",NA,NA,"Arvoreta 3m; flores com pétalas e estames brancos, e forte odor adocicado e levemente desagradável.","UPCB0021020","UPCB0021020",NA,NA,NA,"1710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-11 17:19:59-03","UFPR","UPCB","83754","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Leitão-Filho, H.F.","1995","02","07","Brasil","São Paulo","Pariquera-Açu","Estrada de Pariquera-Cananéia, acesso de terra, km 4.","-47.851","-24.879","-47.851","-24.879",NA,NA,"Transição de restinga para mata, arbusto 1,5m de altura, com frutos, beira de estrada.","UPCB0021138","UPCB0021138","2009",NA,NA,"33060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-11 17:19:59-03","UFPR","UPCB","83755","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Leitão-Filho, H.F.","1996","01","30","Brasil","São Paulo","Ubatuba","Estrada da Casa da Farinha","-44.853","-23.353","-44.853","-23.353",NA,NA,"Mata de planície, beira da estrada. Arbusto de 3m., com frutos.","UPCB0021122","UPCB0021122","2009",NA,NA,"34498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-11 17:19:59-03","UFPR","UPCB","84020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Gomes, J.M.L.","2000","10","14","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.1847","-20.6036","-41.1847","-20.6036",NA,NA,"Planta com 4,0 metros de altura..","UPCB0021018","UPCB0021018","2013",NA,NA,"2904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-11 17:19:59-03","UFPR","UPCB","84027","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Iglesias, D.T.","2013","03","02","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.0859","-20.5184","-41.0859","-20.5184",NA,NA,"Arbusto, c.a. de 2,5 metros de altura. Frutos imaturos vermelhos..","UPCB0021147","UPCB0021147","2013",NA,NA,"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-11 17:19:59-03","UFPR","UPCB","86124","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Sobral, M. et al.","2011","02","15","Brasil","Minas Gerais","Prados","Estrada dos Fundadores, Serra São José.","-45.05","-21.6","-45.0500","-21.6000",NA,NA,"Árvore 3m, em interior de mata junto à estrada; frutos imaturos..","UPCB0029009","UPCB0029009","2012",NA,NA,"13765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-11 17:19:59-03","UFPR","UPCB","86730","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Matos, F.A.R. et al.","2008","01","27","Brasil","Espírito Santo","Venda Nova","Propriedade de Edimar Peterle.","-41.081083","-20.398222","-41.081083","-20.398222",NA,NA,"3m de alt., flores brancas, borda da mata..","UPCB0015119","UPCB0015119","2017",NA,NA,"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-11 17:19:59-03","UFPR","UPCB","85722","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Garner","Goldenberg, R.","Borges, R. et al.","2011","12","15","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar, Sítio do Cedro.","-42.443889","-22.364444","-42.443889","-22.364444",NA,NA,"Árvore, folhas alvo - esverdeadas na face abaxial, flores alvas. Altura 6 m. Floresta Ombrófila Densa Secundária em encosta de morro, com áreas de Floresta Nebular no topo..","UPCB0021160","UPCB0021160","2016",NA,NA,"1214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-11 17:19:59-03","UFPR","UPCB","91502","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Temponi, L.G.et al.","2012","11","27","Brasil","Paraná","Matinhos"," Parque Nacional de Saint-Hilaire/Lange. Hotel Mata Atlantica, Km 12 da Rodovia Matinho - Alexandra, Rod PR 508 - Km 12, Trilhas das Bromelias","-48.598722","-25.694167","-48.598722","-25.694167 ","288","288","Arbusto cerca de 2,5 m. Folha discolor, papirácea. Tricomas ferrugíneos na face abaxial e nos ramos. Cálice ocre, pétalas brancas hialinas, filetes brancos, anteras amarelo claro, flores com cheiro de menta.","UPCB0034200","UPCB0034200","2017",NA,NA,"1215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-11 17:19:59-03","UFPR","UPCB","92336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L.F.","Bacci, L.F. & Lima, D.F.","2013","11","24","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, trilha Indaia- Açu","-40.3215","-19.5803","-40.3215","-19.5803","694","694","Arbusto ca. 4m alt. Pétalas e estames brancos..","UPCB0034863","UPCB0034863","2013",NA,NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-11 17:19:59-03","UFPR","UPCB","94860","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Goldenberg, R. | Herrera, F.A.M.","2019","07","08","Brasil","Rio de Janeiro","Teresópolis","Macaé de Cima, Rua Hans Garlip, a 1-2.5 km SE da RJ-116","-42.512222","-22.361111","-42.512222","-22.361111","1080","1080","Arvoreta 5m; infrutescência já velhas, com frutos imaturos verdes","UPCB0045858",NA,"2019",NA,NA,"2656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:19:59-03","UFPR","UPCB","92750","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Temponi, L.G.et al.","2012","11","27","Brasil","Paraná","Matinhos"," Parque Nacional de Saint-Hilaire/Lange. Hotel Mata Atlantica, Km 12 da Rodovia Matinho - Alexandra, Rod PR 508 - Km 12, Trilhas das Bromelias","-48.598722","-25.694167","-48.598722","-25.694167 ","288","288","Arbusto cerca de 2,5 m. Folha discolor, papirácea. Tricomas ferrugíneos na face abaxial e nos ramos. Cálice ocre, pétalas brancas hialinas, filetes brancos, anteras amarelo claro, flores com cheiro de menta.","UPCB0034200","UPCB0034200","2017",NA,NA,"1215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:19:59-03","UFPR","UPCB","45123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Vibrans, A.",NA,NA,NA,"Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Subosque..","UPCB0021019","UPCB0021019","2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:19:59-03","UFPR","UPCB","83291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Cardoso, J.H.","1995","10","31","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","Capoeirão. Hábito: árvore, fruto imaturo, verde, 4m altura. Entre parcela 5 e 6..","UPCB0021119","UPCB0021119","2014",NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:19:59-03","UFPR","UPCB","52164","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Goldenberg, R.","2005","10","20","Brasil","São Paulo","Registro","Aeroporto","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"Arvoreta 2m, botões jovens. Floresta ombrófila densa inundada..","UPCB0021010","UPCB0021010","2005","01","01","780",NA,NA,NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:19:59-03","UFPR","UPCB","39825","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Goldenberg, R.","1996","12","30","Brasil","São Paulo","São Sebastião","Barra do Una","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Arbusto 2,5m, frutos imaturos verdes. Floresta de restinga..","UPCB0019208","UPCB0019208","1999","01","01","415",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"321","2021-02-11 17:19:59-03","UFPR","UPCB","80243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Assis, M.A. et al.","1989","11","27","Brasil","São Paulo","Santos","Bertioga, Praia de Boracéia, restinga arbórea.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Árvore, 6m; flores creme..","UPCB0021123","UPCB0021123","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"322","2021-02-11 17:19:59-03","UFPR","UPCB","63711","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Meyer, F.S.","Gasper, A.L.de","2008","02","23","Brasil","Santa Catarina","Mirim Doce","Culto Volta Grande.","-50.0766983032227","-27.1963996887207",NA,NA,NA,NA,"Fruto verde, herbácea. Florística IFSC 507. Ecótono FOM/FOD..","UPCB0020439","UPCB0020439","2008","06",NA,"1488",NA,NA,NA,NA,NA,NA,NA,"28064","auto",NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:19:59-03","UFPR","UPCB","83623","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Chiea, S.A.C.","1987","09","29","Brasil","São Paulo","Santo André","E. B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Árvore 4m alt..","UPCB0021154","UPCB0021154","1998",NA,NA,"523",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:19:59-03","UFPR","UPCB","84106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Gomes da Silva, S.J.","1991","12","16","Brasil","São Paulo","Santo André","E. B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"840","840","Arvoreta ca. 3m alt., ramos apicais e pecíolos ferrugíneos; folhas verdes discolores, raque verde, botão com hipanto verde e pétalas alvas; nervuras na face abaxial da folha ferrugíneas..","UPCB0021132","UPCB0021132","1998",NA,NA,"269",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:19:59-03","UFPR","UPCB","80477","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Pirani, J.R.","2011","01","23","Brasil","Espírito Santo","Vargem Alta","ES-164 no km 332, entre Castelinho e Vargem Alta, a ca. 1 km N do perímetro urbano de Vargem Alta. Mata ripária próxima de elevação com afloramento quartzítico, em meio à área da Floresta Ombrófila Submontana. Elev. 663m.","-41.0069007873535","-20.6714000701904",NA,NA,NA,NA,"Arbusto 1,2m alt., à sombra parcial da beira da mata ripária. Frutos imaturos verde-ocráceos..","UPCB0021150","UPCB0021150",NA,NA,NA,"6211",NA,NA,NA,NA,NA,NA,NA,"27188","auto",NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:19:59-03","UFPR","UPCB","92333","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L.F.","Bacci, L.F. & Lima, D.F.","2013","11","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, trilha para o túmulo","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arvoreta ca. 5m alt. Borda de mata..","UPCB0034865","UPCB0034865","2013",NA,NA,"86",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"327","2021-02-11 17:19:59-03","UFPR","UPCB","97053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L. F.","Bacci, L. F. | Lima, D. F.","2013","11","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, trilha para o túmulo.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Mata Atlântica. Arvoreta ca. 5 m alt. Borda da mata.","UPCB0046893",NA,"2013",NA,NA,"86",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:19:59-03","UFPR","UPCB","44258","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Kozera, C.","2000","06","20","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore ca. 4,0m alt., com frutos pretos em floresta ombrófila densa das terras baixas..","UPCB0021014","UPCB0021014","2000","01","01","1427",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:19:59-03","UFPR","UPCB","83285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Reis, A.","1996","02","02","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"Capoeirão. Hábito: arbusto, fruto imaturo, verde, 2m altura. P. 3..","UPCB0021005","UPCB0021005","2014",NA,NA,"2468",NA,NA,NA,NA,NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:19:59-03","UFPR","UPCB","87701","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Yamamoto, K. | Tamashiro, J.Y.","1993","04","16","Brasil","São Paulo","Bertioga","Estrada Bertioga - São Sebastião, entre a placa do limite de Bertioga e o Km 250. Beira de mata.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta com 3 metros de altura. Frutos maduros lilás-violeta..","UPCB0021153","UPCB0021153","2014",NA,NA,"28180",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:19:59-03","UFPR","UPCB","50139","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Antunes, K.","2004","04","24","Brasil","Minas Gerais","Rio Preto","Funil, Fazenda Tiririca, Serra da Caveira D'Anta","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Arvoreta 3m, folhas discolores, tricomas ferrugíneos, frutos verde claro. Borda da mata, próxima ao curso d'água..","UPCB0020437","UPCB0020437","2004","01","01","91",NA,NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"332","2021-02-11 17:19:59-03","UFPR","UPCB","80246","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Spiromelo, V. | Vieira, M.F. | Franco, A.L.M. | Buzato, S. | Egler, S.","1989","11","27","Brasil","São Paulo","Boracéia","Mata de restinga.","-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,"Árvore ca. 4m, botões brancos, pêlos ferrugíneos..","UPCB0021148","UPCB0021148","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10241","auto",NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:19:59-03","UFPR","UPCB","92810","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","R. Goldenberg","Kollmann, L.| Fontana, A.P.| Fraga, C.| Simonelli, M.","2008","01","18","Brasil","Espírito Santo","Atílio Vivacqua","Moitão","-41.198299407959","-20.9141998291016",NA,NA,NA,NA,"Liana no sol. Flores verdes","UPCB0036701","UPCB0036701","2017",NA,NA,"10316",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:19:59-03","UFPR","UPCB","66693","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Vieira, F.C.S.","2005","11","15","Brasil","Santa Catarina","Garuva","Monte Cirsta, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","Arbusto, 1,5m de altura. Frutos imaturos. FODTB, mata ciliar..","UPCB0021155","UPCB0021155","2007","01","01","1383",NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:19:59-03","UFPR","UPCB","36174","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Goldenberg, R.","1999","01","08","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Estrada da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore 6m, frutos imaturos. Em transição floresta de restinga/floresta de encosta..","UPCB0021140","UPCB0021140","1999","01",NA,"462",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:19:59-03","UFPR","UPCB","83376","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Mazine, F.F.","2002","12","09","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Mata na Encosta (Mata Atlântica)","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto. Flores brancas..","UPCB0021126","UPCB0021126",NA,NA,NA,"770",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:19:59-03","UFPR","UPCB","51949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Arzolla, F.A.R.D.P.","2004","06","03","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Arvoreta 2,5m, fruto arroxeado escuro..","UPCB0021008","UPCB0021008","2005","01","01","578",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:19:59-03","UFPR","UPCB","78754","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Goldenberg, R.","2012","02","14","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do mirante (próximo ao mirante)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta 3m. Frutos imaturos castanho-esverdeados. Vegetação secundária..","UPCB0021131","UPCB0021131","2012",NA,NA,"1644",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:19:59-03","UFPR","UPCB","88904","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Affonso, P. et al.","1999","12","21","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar - Núcleo Curucutu. Trlha do banquinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, 2m alt.; flores brancas, estames marrons..","UPCB0031864","UPCB0031864","2011","08",NA,"437",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"340","2021-02-11 17:19:59-03","UFPR","UPCB","45847","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Souza, F.M.","2001","04","17","Brasil","São Paulo","Itanhaem","Parque Estadual da Serra do Mar, Núcleo Curucutu, vale dos Rios Mambu e dos Macacos","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Arvoreta ca. 2,5m alt., com frutos imaturos verdes. Floresta Ombrófila Densa Baixomontana e Montana. 30-180m s.n.m..","UPCB0021152",NA,"2002","01","01","196",NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"341","2021-02-11 17:19:59-03","UFPR","UPCB","53679","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Silva, A.F.","2006","04","21","Brasil","Minas Gerais","Ervália","Parque Estadual Serra do Brigadeira, trilha para o cruzeiro","-42.6571998596191","-20.8400001525879",NA,NA,"1400","1400","Árvore 6m, folhas brilhantes na face superior, fruto imaturo de cor verde e negros quando maduros. Em floresta ombrófila..","UPCB0021015","UPCB0021015","2006","01","01","2565",NA,NA,NA,NA,NA,NA,NA,"19783","auto",NA,NA,NA,NA,NA,NA
"342","2021-02-11 17:19:59-03","UFPR","UPCB","53680","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Silva, A.F.","2006","04","21","Brasil","Minas Gerais","Ervália","Parque Estadual Serra do Brigadeira, trilha para o cruzeiro","-42.6571998596191","-20.8400001525879",NA,NA,"1400","1400","Árvore 8m, folhas brilhantes na face superior, fruto imaturo de cor verde e negro quando maduro. Em floresta ombrófila..","UPCB0021145","UPCB0021145","2006","01","01","2553",NA,NA,NA,NA,NA,NA,NA,"19783","auto",NA,NA,NA,NA,NA,NA
"343","2021-02-11 17:19:59-03","UFPR","UPCB","38875","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Godoy, J.R.L.","1999","01","10","Brasil","São Paulo","Pariquera-Açu","Parque Est. do Pariquera-Abaixo, entrada para o Morro do Carrapato pela Fazenda Lombadinha","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore 4m. Floresta ombrófila densa, área de transição enre floresta de restinga alta e morraria costeira..","UPCB0021012","UPCB0021012","1999","01","01","77",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
