"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","barcode","imagecode","identifiedBy","yearIdentified","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","class","order","preparationType","infraspecificEpithet"
"47","2018-04-02 09:58:00-03","MO","MOBOT","164731","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alwyn H. Gentry|Percy Núñez V.","Gentry 69735","South America","Peru",NA,NA,"J.A. Lombardi (HRCB)",NA,"1990","2","28","Madre de Dios","Tambopata","Pampas del Heath. Forest near edge of savannah. TRANSECT # 7","-68.9","-12.7666667",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,"430","3",NA,NA,NA,NA,NA
"48","2018-09-26 09:55:00-03","MO","MOBOT","164931","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Carlos E. Cerón|Fernando Hurtado","Cerón Martínez 4231","South America","Ecuador",NA,NA,"J.A. Lombardi (BHCB)",NA,"1988","5","26","Napo",NA,"Parque Nacional Yasuní. Pozo petrolero Daimi 2.","-76.1833333","-0.9166667",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,"88-13","7",NA,NA,NA,NA,NA
"49","2008-05-27 22:02:00-03","MO","MOBOT","1723370","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Robin B. Foster","Foster 12534","South America","Bolivia",NA,NA,"M.Kawasaki, 92",NA,"1992","11","24","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2011-06-08 17:15:00-03","MO","MOBOT","1723407","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","José Steinbach","Steinbach G. 7318","South America","Bolivia",NA,NA,"A. C. Smith",NA,"1925","2","8","Santa Cruz","Sara","Bosque Rio Quimory",NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-06-06 14:32:00-03","MO","MOBOT","1750786","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 375","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2002","2","5","La Paz","Franz Tamayo","Región Madidi, orilla izquierda del Río Quendeque, terraza aluvial, plana.","-67.8319167","-14.9916666",NA,NA,NA,NA,NA,NA,NA,"315.00000000",NA,"02-10","5",NA,NA,NA,NA,NA
"52","2020-07-08 17:22:00-03","MO","MOBOT","1762421","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Renate Seidel|et al.","Seidel 8639","South America","Bolivia",NA,NA,"A. Araujo",NA,"2002","1","30","La Paz","Franz Tamayo","Parque Madidi, orilla izquierda del Río Quendeque. bosque en terraza detras de la playa","-67.7666667","-14.9833333",NA,NA,NA,NA,NA,NA,NA,"340.00000000",NA,NA,"3",NA,NA,NA,NA,NA
"53","2020-03-05 17:15:00-03","MO","MOBOT","1826150","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alwyn H. Gentry|L.E. Aguirre","Gentry 15228","South America","Colombia",NA,NA,"J. A. Lombardi (HRCB)",NA,"1975","7","17","Chocó",NA,"Vicinity of Río Tigre base camp, base of Serranía del Darién, W of Unguia, forest dominated by Cavanillesia and Anacardium.","-77.1166667","8.05",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"4025","1",NA,NA,NA,NA,NA
"54","2020-07-14 15:04:00-03","MO","MOBOT","1852176","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Renate Seidel|et al.","Seidel 8989","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2002","3","27","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?), ladera exposición W (25°). Parcela Temporal de Muestreo 18.","-67.8019444","-14.6533333",NA,NA,NA,NA,NA,NA,NA,"340.00000000",NA,"02-22","4",NA,NA,NA,NA,NA
"55","2012-07-03 10:41:00-03","MO","MOBOT","1857575","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Manuel J. Macía|et al.","Macía 3968","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2001","4","26","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Enadere, región de Tumupasa","-68.63333","-15.78333",NA,NA,NA,NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-09-04 13:12:00-03","MO","MOBOT","1859506","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Tatiana B. Miranda|et al.","Miranda Gonzáles 77","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2002","4","9","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 3 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela temporal de Muestreo (0.1 ha) 27.","-67.65277","-14.61416",NA,NA,NA,NA,NA,NA,NA,"280.00000000",NA,"02-02","4",NA,NA,NA,NA,NA
"57","2012-07-03 10:41:00-03","MO","MOBOT","1864844","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Manuel J. Macía|et al.","Macía 4366","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2001","5","14","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Yariapo, región de Tumupasa","-68.76666","-13.58333",NA,NA,NA,NA,NA,NA,NA,"530.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-08-17 22:15:00-03","MO","MOBOT","1868777","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","M.H. Calzadilla|Alfredo F. Fuentes|Alejandro Araujo M.|Héctor Cabrera|Fabiola Torrico|Justino Navi|L. Quetehuari|Leopoldo Lucia|Marcelino Villanueva","Calzadilla Tomianovich 96","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2002","10","6","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9727778","-14.3663889",NA,NA,NA,NA,NA,NA,NA,"335.00000000",NA,"02-04","1",NA,NA,NA,NA,NA
"59","2013-10-05 06:35:00-03","MO","MOBOT","1942585","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Ronald L. Liesner|Ángel C. González","Liesner 5400","South America","Venezuela",NA,NA,"Lombardi",NA,"1978","7","23","Bolívar",NA,"20 km E of La Paragua. Disturbed primary forest.","-63.25","6.93333",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,"482",NA,NA,NA,NA,NA,NA
"60","2009-10-18 06:13:00-02","MO","MOBOT","2330945","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Johanna Choo","Choo 282","South America","Peru",NA,NA,NA,NA,"2002","4","26","Loreto","Maynas","Paucarillo Reserve, Project Amazonas, Río Amazonas. Lowland terra firma, primary forest, 2 km away from the Río Orosa.","-72.40555","-3.69166",NA,NA,NA,NA,NA,NA,NA,"110.00000000",NA,"1",NA,NA,NA,NA,NA,NA
"61","2020-07-22 12:12:00-03","MO","MOBOT","2836225","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","Torrez Flores 178","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2005","10","8","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas No alcoholizadas.","-68.6333333","-14.2",NA,NA,NA,NA,NA,NA,NA,"991.00000000",NA,"05-05","4",NA,NA,NA,NA,NA
"62","2020-07-17 02:08:00-03","MO","MOBOT","2881251","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","Araujo Murakami 2693","South America","Bolivia",NA,NA,"J.A. Lombardi (HRCB), 07/",NA,"2005","12","5","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Cavanillesia umbellata y Phyllostylon rhamnoides. Plantas secadas en campo.","-68.5877777","-14.4286111",NA,NA,NA,NA,NA,NA,NA,"750.00000000",NA,"05-21","6",NA,NA,NA,NA,NA
"63","2020-07-17 02:10:00-03","MO","MOBOT","2881254","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","Araujo Murakami 2694","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2005","12","5","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Cavanillesia umbellata y Phyllostylon rhamnoides. Plantas secadas en campo.","-68.5877777","-14.4286111",NA,NA,NA,NA,NA,NA,NA,"750.00000000",NA,"05-21","6",NA,NA,NA,NA,NA
"64","2010-04-12 21:16:00-03","MO","MOBOT","2985370","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Carlos A. Blanco","Blanco 941","South America","Venezuela",NA,NA,"J.A. Lombardi",NA,"1970","8",NA,"Yaracuy",NA,"Reserva Forestal Rio Tocuyo, en la quebrada El Charalito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-12-17 11:00:00-02","MO","MOBOT","2985386","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Henri Pittier","Pittier 7954","South America","Venezuela",NA,NA,"J.A Lombardi",NA,"1918","7","28","Distrito Federal",NA,"Lower Cortiza, in forested gorge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"900.00000000","1000.00000000",NA,"1","Holotype",NA,NA,NA,NA
"66","2009-11-10 06:15:00-02","MO","MOBOT","2985798","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Bassett Maguire|Julian A. Steyermark|Celia K. Maguire","Maguire 60255","South America","Brazil",NA,NA,"J.A Lombardi",NA,"1965","11","21",NA,NA,"Rio NEgro, Rio Cauaburi. Cano Tucano, Rio Cauaburi, Amazonas.Vicinity of base camp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-04-14 13:01:00-03","MO","MOBOT","2985994","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Pablo Stevenson","Stevenson Diaz 910","South America","Colombia",NA,NA,"J.A. Lombardi",NA,"1994","2",NA,"Meta","La Macarena","Meta;P.N.N. Tinigua. Serrania Chamusa. Centro de Investigaciones Primatologicas La Macarena. Trocha Pv ca. 130m. Bosque alto cerca al escarpe, en ladera de filo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,"1",NA,NA,NA,NA,NA
"68","2010-12-28 13:37:00-02","MO","MOBOT","2987836","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Anibal Castillo","Castillo 5528","South America","Venezuela",NA,NA,"J. A. Lombardi, July/",NA,"1998","5","9","Amazonas",NA,"Ríjo Cuao, entre Caño Raya e Isla Picure. Municipio Autana.","-67.56666","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-06-25 09:58:00-03","MO","MOBOT","3032665","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","Loza Rivera 434","South America","Bolivia",NA,NA,"A. Fuentes (LPB)",NA,"2006","6","9","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7171389","-14.1559167",NA,NA,NA,NA,NA,NA,NA,"1102.00000000",NA,"06-12","4",NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","3067893","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Stephan G. Beck","Beck 18801","South America","Bolivia",NA,NA,"J.A. Lombardi (HRCB), 07/",NA,"1991","8","4","La Paz","Nor Yungas","Por debajo de Yolosa, ca 2 km arriba del embarcadero. Laderas de bosque seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"71","2013-08-27 11:18:00-03","MO","MOBOT","3194558","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Antony Jardim","Jardim 1119","South America","Bolivia",NA,NA,"J.A. Lombardi (HRCB), 8/",NA,"1994","9","17","Pando",NA,"Manuripi; Cerca Puerto America, bosque alto, humedo con Tababuia, Hymenaea, Pterocarpus, Didymopanax, Castila ulei, Pseudolmedia, Chelyocarpus chuco. Suelos tipo ultisol con mucho hierro.","-67.9833333","-11.7333333",NA,NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,"1",NA,NA,NA,NA,NA
"72","2011-06-23 14:20:00-03","MO","MOBOT","3294088","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Euler Marín","Marín 1658","South America","Venezuela",NA,NA,"J.A.Lombardi (HRCB)",NA,"1991","10",NA,"Amazonas",NA,"Dpto Atabapo. 5 km al N de la desembocadura del Rio Orinoco. Lomerios entre 30%-60% de Litologia Granitica con equistos.","-64.4","2.4",NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,"1",NA,NA,NA,NA,NA
"73","2018-10-03 04:36:00-03","MO","MOBOT","3300380","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 5665","South America","Ecuador",NA,NA,"J.A. Lombardi (HRCB)",NA,"1997","7","25","Los Ríos",NA,"Prov. Los Rios. Recinto Guarumal, parte posterior de la Estación Pedro Franco Dávila, cruzando el Estero Peñafiel. Bosque transicional seco-húmedo tropical, Intervenido.","-79.61666","-1.15",NA,NA,NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"74","2013-06-02 05:38:00-03","MO","MOBOT","3337324","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Isau Huamantupa|Efraín Suclli|A. Carazas","Huamantupa Chuquimaco 7132","South America","Peru",NA,NA,"J.A. Lombardi (HRCB)",NA,"2005","11","15","Cusco","La Convención","Dist. Echarate, Ivochote, Comunidad Nativa Monte Carmelo. Bosque secundario","-72.95416","-12.45138",NA,NA,NA,NA,NA,NA,NA,"580.00000000",NA,NA,"3",NA,NA,NA,NA,NA
"75","2018-02-14 17:41:00-02","MO","MOBOT","420705","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alwyn H. Gentry|Percy Núñez V.","Gentry 69716","South America","Peru",NA,NA,"J.A. Lombardi (HRCB)",NA,"1990","2","28","Madre de Dios","Tambopata","Pampas del Heath. Forest near edge of savannah. TRANSECT # 6","-68.9","-12.7666667",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,"429","3",NA,NA,NA,NA,NA
"76","2018-12-29 04:34:00-02","MO","MOBOT","794358","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","Rudas Lleras 5944","South America","Colombia",NA,NA,"J.A. Lombardi (HCRB)",NA,"1992","7","23","Amazonas","Tarapacá","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Transecto U3-U2.","-70","-3.0333333",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,"254","4",NA,NA,NA,NA,NA
"77","2008-07-01 03:33:00-03","MO","MOBOT","795399","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Camilo Díaz S.","Díaz Santibáñez 6183","South America","Peru",NA,NA,"J.A. Lombardi (HRCB)",NA,"1992","11","13","Tumbes","Zarumilla","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.","-80.25916","-3.84138",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,"186","6",NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","2986054","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Calvin R. Sperling","Sperling 5853","South America","Brazil",NA,NA,"J.A. Lombardi",NA,"1982","5","28","Pará",NA,"1-4 km. along road from camp AZul toward AMZA camp N-1. Forest on terra firme.","-50.28333","-6.1",NA,NA,NA,NA,NA,NA,NA,"550.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA
"79","2011-02-24 13:58:00-03","MO","MOBOT","923106","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","M. Bernardi","Bernardi 18318","South America","Paraguay",NA,NA,"Jennifer P. Hedin (MO), 16 May",NA,"1978","11","1","Canindeyú",NA,"Certe rara adoram silvestrim de Ypé-jhu ad Nanduro kai, Canendiyu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","929461","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Charles Feddema","Feddema 1948","South America","Colombia",NA,NA,"Jennifer P. Hedin (MO), 31 Jan",NA,"1962","3","18","Antioquia","Chigorodó","In the rain forest near Río León approx. 20 to 30 km. upstream and south of the river mouth and approx. 15 km. west of Chigorodó. < 100 m.","-76.83333","7.75",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-06-26 03:32:00-03","MO","MOBOT","931381","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alwyn H. Gentry","Gentry 25362","South America","Peru",NA,NA,"J.A. Lombardi (BHCB)",NA,"1979","3","3","Loreto","Maynas","Seasonally inundated tahuampa forest across Río Nanay from Puerto Almendras. Tahuampa Transect Line 10.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1770","4",NA,NA,NA,NA,NA
"82","2013-03-21 13:29:00-03","MO","MOBOT","941226","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5818","South America","Bolivia",NA,NA,"J.A. Lombardi (BHCB)",NA,"1993","10","24","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Camino a El Encanto, 3 km adentro. Bosque húmedo alto, con varias especies de Vochysiaceae, Jacaranda sp. y Pseudolmedia sp.","-60.7166667","-14.6333333",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,"1",NA,NA,NA,NA,NA
"83","2012-05-01 15:46:00-03","MO","MOBOT","2985711","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alberto Vicentini","Vicentini 1137","South America","Brazil",NA,NA,"Ribeiro",NA,"1995",NA,NA,"Amazonas",NA,"Estrada alojamento-torre trilha no km. 0.45 . Flroesta de Plato. Liana lenhosa. Dossel (30 m ) x 4 cm diametro. Vertente, solo argiloso. Secao circular torcida; ritidoma micro-fissurado. Ao corte casca viva marrom, dura, com estrias esbranquicadas; alburno branco; inodor;","-59.9666667","2.8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","812178","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Alwyn H. Gentry|A. Díaz|Nestor Jaramillo","Gentry 21811","South America","Ecuador",NA,NA,"J.A. Lombardi (BHCB)",NA,"1978","5","14","Napo",NA,"Río Gueppi, tributary of Río Putumayo, frontier with Peru; riverside below Peruvian border post of Puerto Peru (8 km above mouth of river).","-75.3","-0.15",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,"4228",NA,NA,NA,NA,NA,NA
"85","2009-02-05 03:32:00-02","MO","MOBOT","163308","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","David N. Smith|Edgar García|R.E. Gullison","Smith 14239","South America","Bolivia",NA,NA,"J.A. Lombardi (BHCB)",NA,"1990","8","25","Beni","Moxos","Bosque de Producción Permanente Chimanes, Concesión de Bolivian Mohogany, 27 km de San Borja en carretera a Trinidad, 19 km de aquella carretera en carretera de extracción.","-66.61666","-15.16666",NA,NA,NA,NA,NA,NA,NA,"260.00000000",NA,"104","8",NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","163292","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","David N. Smith|Edgar García","Smith 14153","South America","Bolivia",NA,NA,NA,NA,"1990","7","25","Beni","Moxos","Bosque de Producción Permanente Chimanes, Concession de Bolivian Mohogany, 27 km de San Borja en carretera a Trinidad y 19 km de aquella carretera en carretera de extracción. Bosque tropical húmedo intervenido muchas veces en los ultimos 20 años. Emergentes principales Swietenia, Ceiba, Ficus y Spondias.","-66.61666","-15.16666",NA,NA,NA,NA,NA,NA,NA,"260.00000000",NA,"100","1",NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","1590292","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Brian M. Boom","Boom 4141","South America","Bolivia",NA,NA,"J.A. Lombardi (BHCB)",NA,"1983","12","11","Beni","Vaca Diez",NA,"-66.03333","-11.75",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","2986959","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","M.G. Vieira","Vieira 814","South America","Brazil",NA,NA,"Alberta Mennega",NA,"1979",NA,NA,"Rondônia",NA,"4 km de Vilhena, campo. Solo argiloso.","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","2986734","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Vieira","Vieira 1044","South America","Brazil",NA,NA,"Alberta Mennega",NA,"1979",NA,NA,"Rondônia",NA,"Guapore a 500 m. do posto, fiscal do Municipio de Pimenta Bueno.","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","2986871","PreservedSpecimen","Plantae",NA,"Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","M.G. Vieira","Vieira 921","South America","Brazil",NA,NA,"Alberta Mennega",NA,"1979",NA,NA,"Rondônia",NA,"Km 10 da estrada que vaipara Chapada dos Parcis. Mata de terra firme, solo argilo-arenoso.","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","34286","PreservedSpecimen","Plantae","Tracheophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Soares-Silva, J.P.","262.0","América do Sul","Brasil",NA,NA,"Soares-Silva, J.P.; Sampaio, D.","2019","2019","11","05","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,"Trepadeira, pétalas creme, botões florais amarelos.",NA,"11","08",NA,NA,NA,NA,NA,"Magnoliopsida","Celastrales",NA,NA
"92","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","29552","PreservedSpecimen","Plantae","Tracheophyta","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz & Pav.","Rezende, A.A.",NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"São Paulo","Paulo de Faria","Estação Ecológica","-49.516667","-19.916667","-49.516667","-19.916667",NA,"Liana, vegetativa.;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","Celastrales",NA,NA
"93","2020-08-31 09:00:15-03","INPA","INPA","159829","S","Plantae","Dicotyledon Com-Clade","Celastraceae","Anthodon","decussatus","Anthodon decussatus","Ruiz López & Pav.","Macêdo, M","1938","Southern America","Brasil","INPA0159829","INPA0159829 INPA0159829_e",NA,NA,"1988","05","28","Mato Grosso","Joara","Salto Apiacás, Próximo a R/1","-57.9","-10.7","-57.9","-10.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Celastrales",NA,NA
