"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"270","2019-11-21 14:40:03-03","UFJF","CESJ","36045","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Camb) Berg","D.S.Pífano; A.S.M. Valente","2002","01","12","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ036045",NA,"M. Sobral","295","Serra de Ibitipoca, estrada para Moreiras",NA,NA,"árvore ca. 10m na borda da mata e, local de muita luminosidade. Frtuos imaturos verdes com disco branco entorno do estilete persistente branco","2002","09",NA,"Angiosperma",NA,NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"271","2021-04-07 11:46:25-03","UFMS","CGMS","17840","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","J.L. Battilani","2003","03","22","Brasil","Mato Grosso do Sul","Jardim","-56.3666667","-21.4","-56,3666667","-21,4","CGMS1047135",NA,"J.L. Battilani","37","Mata Ciliar, Rio da Prata.",NA,NA,NA,"2003","03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-04-07 11:46:25-03","UFMS","CGMS","6505","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","1998","10","13","Brasil","São Paulo","Panorama","-51.8566667","-21.3475","-51,8566667","-21,3475","CGMS1016861",NA,NA,"93","Bairro Itaziara, margem do rio Paraná.",NA,NA,"Cálice verde,Corola branca, androceu branco, odor agradável. Habitat: Mata de galeria. Habito: 4,50m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-04-07 11:46:25-03","UFMS","CGMS","73508","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","J.V. Gonzalez; W.L.C. Tabosa, D.P.F.L. Maidana, F.M. Alves","2018","11","03","Brasil","Mato Grosso do Sul","Bonito","-56.7205556","-21.1216667","-56,7205556","-21,1216667","CGMS1106315",NA,"F. M. Alves","716","Fazenda Boqueirão. Parque Nacional da Serra da Bodoquena","522","522",NA,"2018","11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-04-07 11:46:25-03","UFMS","CGMS","35656","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","C. Faxina","2009","10","23","Brasil","Mato Grosso do Sul","Naviraí","-54.2166667","-23.1205556","-54,2166667","-23,1205556","CGMS1065060",NA,NA,"191","Córrego Tarumã.",NA,NA,"Flor branca. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Árvore. 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-04-07 11:46:25-03","UFMS","CGMS","35624","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","C. Faxina","2009","09","25","Brasil","Mato Grosso do Sul","Naviraí","-54.2166667","-23.1205556","-54,2166667","-23,1205556","CGMS1065027",NA,NA,"159","Córrego Tarumã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-04-07 11:46:25-03","UFMS","CGMS","11800","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","U.M. Resende; et al.","2000","10","08","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"CGMS1041129",NA,"U.M. Resende","1861","Reserva do Guariroba.",NA,NA,"Flores alvas. Habitat: Cerrado. Habito: Arbusto.","2000","10","26",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"277","2021-03-01 16:36:02-03","UNICAMP","UEC","174662","S","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","Berg.","Martins, RP","1980","09","26","Brazil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"UEC080011","UEC080011","Ferrari, JM","565","Campus ICB",NA,NA,"Habitus: arbustivo; Terrestre",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"278","2021-03-01 16:36:06-03","UNICAMP","UEC","168403","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Santos, K; Belinello, R","2000","07","06","Brazil","São Paulo","Itatiba","-46.883333","-22.916667","-46.883333","-22.916667","UEC091143","UEC091143","Santos, K","2817","Mata da Fazenda Malabar - mata da torre (Fragmento P4). Área total: 12,5 ha., Floresta estacional semidecidual.","808","808","Árvore decídua, zoocórica; cortéx esfoliante, madeira moderadamente pesada; altura total: 12 m; altura do fuste: 6 m; PAP: 42 cm. 01-25 % da copa infestada por Lianas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:36:06-03","UNICAMP","UEC","115128","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Cardoso-Leite, E","1998","03","13","Brazil","São Paulo","Jundiaí","-46.25","-23.25","-46.25","-23.25",NA,NA,"Aguiar, OT","431","Reserva Biológica Municipal da Serra do Japi",NA,NA,"10m",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:36:06-03","UNICAMP","UEC","11657","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Semir, J; et al.","1977","09","23","Brazil","São Paulo","Vinhedo","-46.95","-23","-46.95","-23",NA,NA,"Salis, SM","6535","Estação de Tratamento de Água",NA,NA,"Árvore até 5m; flores brancas.","1989","08",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-01 16:36:06-03","UNICAMP","UEC","118156","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Bertoncini, AP; Paschoal, MES; Cavassan, O","1997","10","02","Brazil","São Paulo","Avaí","-49.316667","-22.166667","-49.316667","-22.166667",NA,NA,"Kawasaki, ML","809","Aldeia Guarani",NA,NA,"Arbusto 2,5m de alt., folhas membranáceas, casca papirácea, flores de corola branca.; Floresta Estacional Semidecidual Submontana perturbada.","2000","09",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-01 16:36:06-03","UNICAMP","UEC","26148","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Leitão Filho, HF; Martins, FR; Tamashiro, JY; et al.","1981","12","03","Brazil","Minas Gerais","Poços de Caldas","-46.8925","-21.838889","-46.8925","-21.838889",NA,NA,"Ibrahim, M","1588","Fazenda Chiqueirão",NA,NA,"Árvore de 4m. Interior de mata","2010","03",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-08-20 10:20:55-03","UNICAMP","UEC","147140","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Aguirre, GH; et al.","2005","09","22","Brazil","São Paulo","São Luiz do Paraitinga",NA,NA,NA,NA,NA,NA,"Sobral, M","139","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-08-20 10:20:55-03","UNICAMP","UEC","151413","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Torres, RB; Figueiredo, N; Oliveira, AR","1987","10","07","Brazil","São Paulo","Angatuba","-48.593167","-23.711631","-48.593167","-23.711631",NA,NA,"Barroso, GM","288","Estação Ecológica de Angatuba. Mata Secundária.",NA,NA,"Árvore 7 m. Beira da mata secundária. Flores brancas, perfumadas. Araçá.","1988","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-08-20 10:20:55-03","UNICAMP","UEC","152312","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Caselli, CB; Schramm, JE","2008","02","03","Brazil","São Paulo","Jundiaí","-46.866667","-23.183333","-46.866667","-23.183333",NA,NA,"Tamashiro, JY","s.n.","Serra do Japi, Mata semidecídua","920","1290",NA,"2008","04",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-01 16:36:06-03","UNICAMP","UEC","168405","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Santos, K; Belinello, R","2001","01","24","Brazil","São Paulo","Itatiba","-46.866667","-22.916667","-46.866667","-22.916667","UEC091145","UEC091145","Santos, K","3985","Mata da Fazenda Malabar (Fragmento M3). Área total: 20 ha., Floresta estacional semidecidual.","717","717","Árvore decídua, zoocórica; cortéx esfoliante, madeira moderadamente pesada; altura total: 8 m; altura do fuste: 7 m; PAP: 34 cm. 76-100 % da copa infestada por Lianas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-01 16:36:06-03","UNICAMP","UEC","165072","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Meireles, LD; Nunes, JA","2006","11","24","Brazil","Minas Gerais","Itamonte","-44.817222","-22.3725","-44.817222","-22.3725","UEC028502",NA,"Ibrahim, M","2739","Serra Fina, Casa Alpina","2000","2000","Árvore, 6m, flores alvas; Floresta Montana","2014","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 16:36:06-03","UNICAMP","UEC","168410","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Santos, K; Belinello, R","2000","11","02","Brazil","São Paulo","Campinas","-46.95","-22.8","-46.95","-22.8","UEC091144","UEC091144","Santos, K","3585","Mata da Fazenda Espírito Santo (Fragmento P3). Área total: 13,4 ha., Floresta estacional semidecidual.","675","675","Árvore decídua, zoocórica; cortéx esfoliante, madeira moderadamente pesada; altura total: 10 m; altura do fuste: 7 m; PAP: 22 cm.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-01 16:36:06-03","UNICAMP","UEC","186494","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Pereira, JC","2014","10",NA,"Brazil","São Paulo","Paulínia","-47.1","-22.783333","-47.1","-22.783333","UEC111784","UEC111784",NA,"s.n.","CPMA, CPQBA, Betel.",NA,NA,"Arbóreo. Encontra-se cultiva em ex situ.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-01 16:36:06-03","UNICAMP","UEC","190534","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Uller, HF; Klitzke, AR; Bollmann, GO","2016","11","23","Brazil","Santa Catarina","Abelardo Luz","-52.205556","-26.64","-52.205556","-26.64","UEC154831","UEC154831","Uller, HF","895","Papuâ.","890","890","Árvore de pequeno porte, frutos verdes.; Área de pastagem.","2016","11","23","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-01 16:36:06-03","UNICAMP","UEC","24331","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Neves, M; Cerantola, B; Alves, GM","1980","11","08","Brazil","São Paulo","Guareí","-48.233333","-23.333333","-48.233333","-23.333333",NA,NA,"Turma pós-92","33","Sarandi, Abrigo sob rocha, Sarandi.",NA,NA,"Arbóreo, 6m alt., com flor de cor branca. Mata.","1992","09",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-01 16:36:06-03","UNICAMP","UEC","47298","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gentry, A","1987","08","27","Brazil","São Paulo","Campinas","-46.083333","-22.866667","-46.083333","-22.866667",NA,NA,"Rodrigues, RR","58749","Barão de Geraldo, Santa Genebra Forest Reserve.","550","550","Tree 5cm dbh, sterile; paery tan bark.; Disturbed semideciduous forest.","1989","08",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-01 16:36:06-03","UNICAMP","UEC","84353","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Cardoso-Leite, E; Oliveira, A","1993","07","21","Brazil","São Paulo","São Roque","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,"Rodrigues; Cardoso-Leite, E","35","Mata da Câmara",NA,NA,"Mata Mesófila Semidecídua",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-08-20 10:20:55-03","UNICAMP","UEC","61333","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1985","10","15","Brazil","São Paulo","Guarulhos","-46.481389","-23.425","-46.481389","-23.425",NA,NA,NA,"s.n.","Aeroporto Internacional de São Paulo",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-01 16:36:06-03","UNICAMP","UEC","97765","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Santos, K","1996","10","29","Brazil","São Paulo","Campinas","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"Kawasaki, ML","136","Sub-Distrito de Sousas",NA,NA,"Interior de mata. Árvore, 10m de alt., PAP 87cm. Flores brancas grandes, 6 pétalas, estames amarelados.; Floresta Estacional Semidecidual",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-01 16:36:06-03","UNICAMP","UEC","161766","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Soares, LH; Chagas e Silva, F","1995","09","21","Brazil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"UEC009602","UEC009602","Soares-Silva, LH","410","Próximo a São Jerônimo Da Serra.",NA,NA,"Árvore aprox. 8 m; flores brancas odoríferas.","1996",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"297","2021-03-01 16:36:06-03","UNICAMP","UEC","48823","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Melo, E; Silva, SM; Britez, RM","1986","11","30","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Silva, SM","63","Fazenda do Durgo",NA,NA,"Árvore de 8m, CAP=80cm, tronco soltando cascas finas quase retangulares. Flores brancas de pétalas facilmente destacáveis. Fl. Ar.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"298","2021-03-01 16:36:06-03","UNICAMP","UEC","109028","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Medri, C; Kinupp, VF; Francisco, EM","1998","08","29","Brazil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Dias, MC","s.n.","Salto das Orquídeas",NA,NA,"Arvoreta, 2,5m alt., frutos imaturos verdes. Área aberta.","1998",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"299","2021-03-01 16:36:06-03","UNICAMP","UEC","187214","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Mansan, C","2000","03","29","Brazil","Rio Grande do Sul","Machadinho","-51.6678009033203","-27.5669002532959",NA,NA,"UEC115428","UEC115428","Senna, RM","353","Brasil, Estado do Rio Grande do Sul: Machadinho Balsa Linha Pólo, área abrangida pela UHE - Machadinho.",NA,NA,"Árvore, fruto verde.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"14933","auto",NA,NA,NA,NA,NA,NA
"300","2021-03-01 16:36:06-03","UNICAMP","UEC","11649","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Hatschbach, G","1948","12","05","Brazil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"Legrand, D","1131",NA,NA,NA,"Árvore 5m, flor branca, da mata",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"301","2021-03-01 16:36:06-03","UNICAMP","UEC","59069","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Meira Neto, JAA; Bernacci, LC; Grombone-Guaratini, MT","1988","11","24","Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,"21556","Pico da Pedra Grande",NA,NA,"Arbusto com 1m, caule marrom-esverdeado descamante em tiras, botões esverdeados, pétalas brancas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"302","2021-03-01 16:36:06-03","UNICAMP","UEC","46769","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Salis, SM; Joly, CA","1986","05","24","Brazil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"19221","Mata ciliar do Rio Jacaré-Pepira-Mirim. Fazenda Santa Elisa",NA,NA,"Árvore com 5,5m sem flores e frutos. Placa nº 118",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"303","2021-03-01 16:36:06-03","UNICAMP","UEC","88484","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Zickel, CS; Belinello, R","1992","04","13","Brazil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"30296","Mata da Fazenda Santa Elisa",NA,NA,"Indivíduo com 59cm de alt., e 0,74cm diam. (vegetativo).",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"304","2019-08-20 10:20:55-03","UNICAMP","UEC","151422","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Torres, RB; Figueiredo, N","1987","10","08","Brazil","São Paulo","Buri","-48.5900001525879","-23.7900009155273",NA,NA,"UEC063697",NA,"Santos, MF","392","Estação Experimental do Instituto Florestal. Mata",NA,NA,"Árvore 2,5m. Beira de mata secundária. Gariroba do mato.","2010","12",NA,"Magnoliopsida",NA,NA,NA,NA,"28249","auto",NA,NA,NA,NA,NA,NA
"305","2019-08-20 10:20:55-03","UNICAMP","UEC","11651","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC199649","UEC199649","Graziela","7943","Bosque dos Jequitibás, Coleção Bosque dos Jequitibas n° 686- D",NA,NA,NA,"1992",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"306","2021-03-01 16:36:06-03","UNICAMP","UEC","62640","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Bernacci, LC","1990","08","23","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"25591","Fazenda São Vicente, mata",NA,NA,"Indivíduo jovem, ca. 2m alt. Material vegetativo. Interior da mata, próximo à borda.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:36:06-03","UNICAMP","UEC","98154","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Ivanauskas, NM; Damasceno Junior, GA; Gabrielli","1996","11","26","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"1541","Mata do Sr. Guido",NA,NA,"Árvore de 6m. Flores em botão.; Floresta Estacional Semidecidual",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"308","2021-03-01 16:36:06-03","UNICAMP","UEC","71507","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Santin, DA","1991","01","15","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Santin, DA","31136a","UEC, Parque Ecológico Arboreto",NA,NA,"Flores brancas",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:36:06-03","UNICAMP","UEC","83166","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Durigan, G; Metzger, JP","1993","07","14","Brazil","São Paulo","Dourado","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"Kawasaki; Osny","35079","Próximo da Ponte na SP-255, à beira do Rio Jacaré-Pepira",NA,NA,"Árvore, material vergetativo, caule descamante em placas folhosas, alranjadas.; Floresta Ripária",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"13775","auto",NA,NA,NA,NA,NA,NA
"310","2021-03-01 16:36:06-03","UNICAMP","UEC","11656","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Traldi, NH; Souza, ST","1977","05","09","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Salis, SM","21","Fazenda Malota, Fralda da Serra do Japí",NA,NA,"Arbóreo 8m alt.","1989","08",NA,"Magnoliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:36:06-03","UNICAMP","UEC","130090","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Arzolla, FARDP","2001","02","15","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Aguiar, OT","243","Parque Estadual da Cantareira, Região de Águas Claras",NA,NA,"Árvore 2m, frutos.","2001","02",NA,"Magnoliopsida",NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"312","2021-03-01 16:36:06-03","UNICAMP","UEC","71218","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Durigan, G","1991","05","24","Brazil","São Paulo","Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,"30685","Estação Experimental de Marília, Mata ciliar",NA,NA,"Árvore de sub-bosque, casca esfoliativa.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"313","2021-03-01 16:36:06-03","UNICAMP","UEC","84574","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Pastore, JFB","1994","10","25","Brazil","São Paulo","Paraguaçu Paulista","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,"Faria Júnior, JEQ","547","Estação Experimental, região da Água da Cachoeira, braço do tatu",NA,NA,"Arvoreta 4m. altura, flores alvas, vistosas.","2009","09",NA,"Magnoliopsida",NA,NA,NA,NA,"36102","auto",NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:36:06-03","UNICAMP","UEC","84573","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Aguiar, OT","1994","10","25","Brazil","São Paulo","Paraguaçu Paulista","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,"Ibrahim, M","514","Estação Experimental, região da Água da Cachoiera, braço do Tatu.",NA,NA,"Arvoreta 4m alt., botões florais esverdeados.","2010","03",NA,"Magnoliopsida",NA,NA,NA,NA,"36102","auto",NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:36:06-03","UNICAMP","UEC","49874","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Bernacci, LC","1985","11","29","Brazil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"Bernacci, LC; Meira Neto, JAA","132","Faculdade de Filosofia, Ciências e Letras, USP - Dpto. de Biologia",NA,NA,"Árvore ca. 8m alt., caule com ritidoma creme-avermelhado descamando em tiras largas. Flores brancas e odoríferas.","1989","08",NA,"Magnoliopsida",NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"316","2020-04-22 16:22:14-03","UFPB","JPB","33498-1","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","F.Chagas e Silva; Soares-Silva, LH","1996","10","31","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"F.Chagas e Silva","2043","Arredores de Araponga.",NA,NA,"; DESC: Árvore 8m; botões esverdeados; flores brancas; frequente.","1996",NA,NA,"Angiosperma","Dicotyledon",NA,"Southern America",NA,"18630","auto",NA,NA,NA,NA,NA,NA
"317","2020-04-22 16:22:14-03","UFPB","JPB","33457","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","F.Chagas e Silva; Soares-Silva, LH","1996","10","31","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"F.Chagas e Silva","2043","Arredores de Araponga.",NA,NA,"; DESC: Árvore 8m; botões esverdeados; flores brancas; frequënte.","1996",NA,NA,"Angiosperma","Dicotyledon",NA,"Southern America",NA,"18630","auto",NA,NA,NA,NA,NA,NA
