"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","yearIdentified","monthIdentified","dayIdentified","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount"
"95","2008-05-27 22:02:00-03","MO","MOBOT","634306","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|A. Aguayo","Zardini 15848","1989","10","31","South America","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along Arroyo Minas near La Rosada.","-56.78333","-26.1",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"176",NA,"3"
"96","2008-05-27 22:02:00-03","MO","MOBOT","634362","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|et al.","Zardini 11758","1989","3","18","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Forest on Arroyo Mina basin, 5 kms N of administration area.","-56.83333","-26.05",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,"3"
"97","2009-01-12 09:34:00-02","MO","MOBOT","634703","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini","Zardini 7721","1988","10","29","South America","Paraguay","Caazapá",NA,"Tavaí. Tall forest 1 km N of Hospital.","-55.45","-26.1666667",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-106",NA,"3"
"98","2008-05-27 22:02:00-03","MO","MOBOT","634792","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini","Zardini 16019","1989","11","11","South America","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northwestern corner of park. Gallery forest.","-56.76666","-26.01666","300.00000000",NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"180",NA,"2"
"99","2008-05-27 22:02:00-03","MO","MOBOT","635182","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|S. Velázquez","Zardini 16257","1989","11","11","South America","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost peak of massif. Tall forest on slopes.","-57.13333","-25.86666",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"187",NA,"2"
"100","2008-05-27 22:02:00-03","MO","MOBOT","635200","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Rosa Degen","Zardini 3837","1987","12","4","South America","Paraguay","Cordillera",NA,"Cerro Tobati, bordeando el Cerro. En bosque.",NA,NA,NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-81",NA,"3"
"101","2008-05-27 22:02:00-03","MO","MOBOT","635574","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Rosa Degen","Zardini 4022","1987","12","16","South America","Paraguay","Cordillera",NA,"Cerro Tobati. En el bosque.",NA,NA,NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-87",NA,"3"
"102","2008-05-27 22:02:00-03","MO","MOBOT","635896","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|C. Velázquez","Zardini 16758","1989","12","14","South America","Paraguay","Paraguarí",NA,"Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Tall forest.","-57.26666","-25.71666",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"204",NA,"4"
"103","2008-05-27 22:02:00-03","MO","MOBOT","636029","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini","Zardini 14734","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú, road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,"John Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"149",NA,"4"
"104","2014-07-31 11:45:00-03","MO","MOBOT","636048","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini","Zardini 12667","1989","6","4","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. 5 kms N of administration area.","-56.8166667","-26.0166667",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"103",NA,"3"
"105","2008-05-27 22:02:00-03","MO","MOBOT","636779","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Itaipú Binacional","Binacional 495","1979","4","14","South America","Paraguay","Alto Paraná",NA,"Rva. Itabó. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,"C. Dodson.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","652480","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","William J. Hahn","Hahn 700","1982","9","9","South America","Paraguay","Presidente Hayes",NA,"Villa Hayes, Estancia La Golondrina. Deciduous forest surrounded by palm savanna. Dominant arboreal genera: Parapiptadenia, Tabebuia, Caesalpinia, Terminalia, understory: Eugenia, Trichilia, Aechmea and Bromelia.","-57.66666","-24.91666",NA,NA,NA,NA,NA,"C.H. Dodson (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-2",NA,"5"
"107","2008-05-27 22:02:00-03","MO","MOBOT","652703","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","William J. Hahn","Hahn 1946","1984","2","5","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Semideciduous forest to 25 m tall. Soil sandy. Tabebuia, Cedrela, Astronium dominants.","-56.83333","-26.05",NA,NA,NA,NA,NA,"W.J. Hahn (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-3",NA,"1"
"108","2008-05-27 22:02:00-03","MO","MOBOT","655638","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|P. Aquino","Zardini 31141","1992","3","12","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Historical site La Rosada Forest.","-56.88333","-26.11666",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"665",NA,"5"
"109","2008-05-27 22:02:00-03","MO","MOBOT","655791","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|P. Aquino","Zardini 33058","1992","8","21","South America","Paraguay","Central",NA,"Estero del Ypoá. South of Nueva Italia. Cerro Pé. Forest on rocky slopes.","-57.43333","-25.66666",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"769",NA,"3"
"110","2008-05-27 22:02:00-03","MO","MOBOT","667761","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Leongino Guerrero","Zardini 37702","1994","1","4","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá. Lago Ypoá. Taruma Fondo. Tall forest and Cerrado forest along Lago on basaltic rocks.","-57.43333","-25.93333",NA,NA,NA,NA,NA,"E. A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"863",NA,"3"
"111","2011-06-09 17:35:00-03","MO","MOBOT","667836","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Tulio Tillería","Zardini 37811","1994","1","4","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá: Lago Ypoá. Forest along lake.","-57.41666","-25.91666",NA,NA,NA,NA,NA,"E. A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"865",NA,"4"
"112","2011-06-09 17:35:00-03","MO","MOBOT","670949","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Tulio Tillería","Zardini 37408","1993","11","18","South America","Paraguay","Concepción",NA,"Paso Horqueta: Río Aquidaban. Gallery forest.","-57.33333","-23.11666",NA,NA,NA,NA,NA,"E. A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"854",NA,"4"
"113","2014-07-31 11:47:00-03","MO","MOBOT","675718","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","A. Aguayo","Aguayo 193","1989","6","3","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Arroyo Mina.","-56.8333333","-26.05",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"5"
"114","2008-05-27 22:02:00-03","MO","MOBOT","675734","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","A. Aguayo","Aguayo 270","1989","6","5","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque ribereño vecino al Salto Guaraní.","-56.83333","-26.05",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,"4"
"115","2008-05-27 22:02:00-03","MO","MOBOT","675737","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","A. Aguayo","Aguayo 523","1989","6","24","South America","Paraguay","Guairá",NA,"A 4 km de Melgarejo hacia cerro Acatí. Bosque ribereñ0 arroyo Tacuara.",NA,NA,NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,"2"
"116","2008-05-27 22:02:00-03","MO","MOBOT","675771","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","A. Aguayo","Aguayo 356","1989","6","12","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque ribereño arroyo Mina, cercanias dique de La Rosada.","-56.83333","-26.05",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,"4"
"117","2008-05-27 22:02:00-03","MO","MOBOT","676118","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|P. Aquino","Zardini 34685","1993","1","14","South America","Paraguay","Central",NA,"Estero del Ypoá. Puerto Guyrati - Villa Oliva. 4.5 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.61666","-25.63333",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"799",NA,"4"
"118","2011-06-09 17:28:00-03","MO","MOBOT","804086","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Tulio Tillería","Zardini 32203","1992","6","17","South America","Paraguay","Cordillera",NA,"1 km NE of Nueva Colombia, on arroyo Mbaéy. Gallery forest.","-57.28333","-25.18333",NA,NA,NA,NA,NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"693",NA,"4"
"119","2015-12-03 15:30:00-02","MO","MOBOT","805164","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Ramón A. Palacios","Palacios 1875","1990","2","19","South America","Paraguay","Concepción",NA,"Río Aquidabán. Paso Horqueta.","-57.3666667","-23.0666667",NA,NA,NA,NA,NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"2"
"120","2008-05-27 22:02:00-03","MO","MOBOT","811639","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38313","1994","2","16","South America","Paraguay","Presidente Hayes",NA,"Between Puerto Galileo and Fortín Nowak, 10 km W of Puerto Galileo. Dry forest.","-57.9","-25.03333",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"878",NA,"4"
"121","2008-05-27 22:02:00-03","MO","MOBOT","813259","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Leongino Guerrero","Zardini 38793","1994","3","16","South America","Paraguay","Concepción",NA,"Estancia Santa María, 1 km S of administration. Gallery forest.","-57.46666","-22.73333",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"890",NA,"4"
"122","2011-06-09 17:35:00-03","MO","MOBOT","813394","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|Tulio Tillería","Zardini 38845","1994","3","16","South America","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Mí. Gallery forest on limestones.","-57.53333","-22.61666",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"893",NA,"4"
"123","2015-07-10 12:33:00-03","MO","MOBOT","968273","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Alfredo F. Fuentes","Fuentes Claros 526","1995","3","18","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; campamento La Pascana WCS.","-61.7833333","-17.075","270.00000000",NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"124","2012-04-12 05:10:00-03","MO","MOBOT","968772","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Alfredo F. Fuentes","Fuentes Claros 964","1995","7","8","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; puesto Montana. Palmar-chaparral de llanura de inundación reciente con Copernicia alba, Coccoloba guaranitica, Tabebuia nodosa; 1 km al NO del puesto.","-61.83333","-17.05","270.00000000",NA,NA,NA,NA,"G. Navarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"125","2019-04-07 13:17:00-03","MO","MOBOT","101123859","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","J.E.B. Warming","Warming s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais","Lagoa Santa","without locality","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,"fide Pessoa & Alves",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"Lectotype","1"
"126","2015-12-03 15:22:00-02","MO","MOBOT","636293","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Elsa M. Zardini|A. Aguayo","Zardini 10719","1989","2","8","South America","Paraguay","Caaguazú",NA,"Arroyo Yakare'í, along northern side from route 2. Gallery forest.","-56.6666667","-25.4166667",NA,NA,NA,NA,NA,"J.T. Atwood (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47",NA,"4"
"127","2016-08-17 16:17:00-03","MO","MOBOT","100923387","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Rosa Degen","Degen 1266","1988","12","21","South America","Paraguay","Caazapá",NA,"Tavai. Propiedad del hospital.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"128","2013-08-23 04:12:00-03","MO","MOBOT","3369644","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Erika Fernández","Fernández Terrazas 2026","2003","8","15","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Astillero. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.685","-17.82472","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2013-08-23 04:12:00-03","MO","MOBOT","3369645","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Erika Fernández","Fernández Terrazas 2091","2003","8","16","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Astillero. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.67972","-17.81777","2630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-02-15 05:37:00-02","MO","MOBOT","3368735","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","César Patzi","Patzi 36","2003","6","14","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Chua Kocha. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.715","-17.81333","2370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9473","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Cunha, N. M. L.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"132","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9457","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Cunha, N. M. L.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"133","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9144","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"134","2020-06-17 15:25:21-03","UNESP-RC","HRCB","12863","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"135","2020-06-17 15:25:21-03","UNESP-RC","HRCB","11806","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"136","2020-06-17 15:25:21-03","UNESP-RC","HRCB","10946","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"137","2020-06-17 15:25:21-03","UNESP-RC","HRCB","10797","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"138","2020-06-17 15:25:21-03","UNESP-RC","HRCB","10610","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"139","2020-06-17 15:25:21-03","UNESP-RC","HRCB","10041","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"140","2019-06-10 10:11:19-03","FZB-BH","BHZB","2726","S","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"Nogueira, R.E.",NA,"2001","01","03",NA,"Brasil","MG","Belo Horizonte","FZB/BH - Jardim Botânico/Coleção de orquídeas","-43.937801361084","-19.9207992553711",NA,NA,"Espécime coletado por Campos, F. em Oliveira/MG.Anteriormente identificada comp Campylocentrum micranthum (Lindl.) Rolfe por R. Motta em 09 /2006",NA,NA,"E.Pessoa",NA,"2013","07","18",NA,"17082","auto",NA,NA,NA,NA,NA
"141","2021-03-01 11:49:56-03","UFPE","UFP","85316","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f.) & Warm.Cog.","Castellanos, A","s.n.",NA,NA,NA,"Southern America","Argentina","Santa Fé",NA,NA,NA,NA,NA,NA,NA,"UFP085316",NA,"Pessoa, E",NA,"2013","09","16",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-01 11:49:56-03","UFPE","UFP","86156","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f.) & Warm.Cog.","Carvalho, BM","116","2014","07","20",NA,"Brasil","Minas Gerais","Cristais",NA,"-45.5475","-20.896389",NA,NA,"Erva epífita.","UFP086156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.5475","-20.896389",NA,NA,NA
"143","2021-03-01 11:49:56-03","UFPE","UFP","82904","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f.) & Warm.Cog.","Pessoa, E","1278","2014","10","24",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Epífita com flores amareladas.","UFP082904",NA,"Pessoa, E",NA,"2014","10",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","3393769","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"E. M. Zardini & E. Velazquez","21999","1990","7","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","2883274","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum",NA,"T. M. Pedersen","659","1956","10","16","South America","Paraguay","Boquerón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
