"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","fieldNumber","individualCount"
"96","2015-09-03 18:54:11-03","MNHN","RECOLNAT_MNHN_P","P01963967","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Glaziou, A.",NA,"1892","1","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil. Rio Jan. Alto Macahé","-42.5311012268066","-22.2819004058838","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01963967' target='other'> <mi>dwc_moreinfo</mi></a>","P01963967","P01963967_01",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,"19799",NA
"97","2020-12-11 11:37:05-03","UFMG","BHCB","113080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Rezende, SG; Neves, GS; Pena, FSR","1738","2006","09","25","Southern America","Brasil","Bahia","Prado","Fazenda Riacho das Ostras","-39.254167","-17.215014",NA,"Arbóreo; Muçununga","BHCB048388",NA,NA,NA,"2010","01","10",NA,NA,"-39.254167","-17.215014",NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:37:05-03","UFMG","BHCB","46135","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:19:20-03","UFPR","UPCB","22809","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.","58081","1992","10","15",NA,"Brasil","Espírito Santo","São Mateus","BLOQUEADO",NA,NA,NA,"Arbusto de 2m, flor creme. Restinga..",NA,NA,"Van der Werf, H.",NA,"1993","01","01",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:19:20-03","UFPR","UPCB","65833","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Brotto, M.L.","380","2009","03","19",NA,"Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.","-48.555833","-25.590278",NA,"Árvore de 4 m de alt., estéril. Floresta Ombrófila Densa das Terras Baixas..",NA,NA,"Brotto, M.L.",NA,"2009","11","06",NA,NA,"-48.555833","-25.590278","17","17",NA,NA,NA,NA
"101","2021-02-11 17:19:20-03","UFPR","UPCB","19266","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.","48361","1984","09","19",NA,"Brasil","Bahia","Ibicoara","Capão da Volta","-41.2846984863281","-13.4105997085571",NA,"Árvore de 10m, flor creme. Capão de campo..",NA,NA,"Baitello, J.B.",NA,"1988","01","01","34188","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2010-01-14 13:04:00-02","MO","MOBOT","100241520","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","D.A. Folli","Folli 3950","2001","6","27","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,"48094","auto",NA,NA,"900.00000000",NA,NA,NA,NA,"1"
"103","2010-01-14 13:00:00-02","MO","MOBOT","100241518","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","D.A. Folli","Folli 3329","1999","1","6","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,"48094","auto",NA,NA,"500.00000000",NA,NA,NA,NA,"1"
"104","2009-02-18 09:47:00-03","MO","MOBOT","100169244","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","B. Weinberg","Weinberg 224","1983","9","5","South America","Brazil","Espírito Santo",NA,"Jacaranema, Barra do Jucu, Vila Velha.",NA,NA,NA,NA,NA,NA,"P.L.R. de Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2013-05-30 05:39:00-03","MO","MOBOT","100504780","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Leandro C. S. Assis|L.M. Borges|Marcelo Trovó","Assis 1176","2006","7","9","South America","Brazil","Bahia",NA,"Estrada que liga Betânia a Canavieiras, ca. 3.9 km de Betânia, lado esquerdo da estrada.","-39.1980555","-15.5102778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116.00000000",NA,NA,NA,NA,"1"
"106","2014-11-26 22:29:00-02","MO","MOBOT","1500199","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gert G. Hatschbach|Maria M. Hatschbach|J.T. Motta","Hatschbach 63027","1995","8","12","South America","Brazil","Bahia",NA,"Prado, km 15-25 da rodovia para Itamaraju (mun. Prado).",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","1500203","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","José R. Pirani","Pirani 2618","1992","10","16","South America","Brazil","Espírito Santo",NA,"Linhares; Reserva Florestal de Companhia VAle do Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-12-04 16:24:00-02","MO","MOBOT","1500204","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gert G. Hatschbach|J.M. Silva","Hatschbach 49489","1985","6","19","South America","Brazil","Bahia",NA,"Rod. p/ Nanuque (mun. Caravelas).",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-07-01 16:14:00-03","MO","MOBOT","1500205","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Anonymous","Anonymous s.n. MBML 6417","1981","7",NA,"South America","Brazil","Espírito Santo",NA,"Fazenda Itapuera, Barra do Jucu, Villa Velha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2013-08-23 04:12:00-03","MO","MOBOT","1500207","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Dimitri Sucre","Sucre 8408","1972","2","3","South America","Brazil","Espírito Santo",NA,"Reserva de Linhares, DOCEMADE.",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2013-08-23 04:12:00-03","MO","MOBOT","1500212","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Dimitri Sucre","Sucre 8645","1972","3","12","South America","Brazil","Espírito Santo",NA,"Reserva Florestal do Linhares, Canto Grando, Zona 2, Talhão 203. Munic. do Linhares, Docemade, 37 m sm.",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-12-04 16:52:00-02","MO","MOBOT","1500213","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 47029","1983","10","19","South America","Brazil","Bahia",NA,"Nova Vicosa, arredores.",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","1500214","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","D.A. Folli","Folli 1691","1992","10","16","South America","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD. Linhares.",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1500217","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gert G. Hatschbach","Hatschbach 58081","1992","10","15","South America","Brazil","Espírito Santo",NA,"Ligacão Rod. BR-101 a Ponta do Ipiranga (mun. São Mateus).",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1500221","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gibram, M.","Gibram 72","1990","5","9","South America","Brazil","Espírito Santo",NA,"Itaoca - Itapemirim.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1500223","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gert G. Hatschbach","Hatschbach 12743","1965","8","9","South America","Brazil","Paraná",NA,"Pontal do Sul (mun. Paranaguá).",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","1500225","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","J.M. Silva","Silva 537","1988","8","28","South America","Brazil","Santa Catarina",NA,"Rod. Guaratuba-Itapuá (mun. Garuva).",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-06-27 08:43:00-03","MO","MOBOT","3140683","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","F. Sellow","Sellow 1567","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","3141082","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gert G. Hatschbach","Hatschbach 75198","2003","6","12","South America","Brazil","Bahia",NA,"Entre a Rod. BR-101 e Canavieiras, 10 km L de Betanha (Mun. Canavieiras).",NA,NA,NA,NA,NA,NA,"Henk v.d. Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-11-10 04:40:00-03","MO","MOBOT","100884106","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Tiago Arruda Pontes|G.S. Siqueira|M. Cruz","Moraes 4607","2015","1","22","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"P.L.R. de Moraes",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"121","2010-01-14 14:52:00-02","MO","MOBOT","100241516","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","D.A. Folli","Folli 2338","1994","6","22","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,"48094","auto",NA,NA,"5500.00000000",NA,NA,NA,NA,"1"
"122","2010-11-16 12:45:00-02","MO","MOBOT","100324000","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","B. Weinberg","Weinberg s.n.","1984","1","29","South America","Brazil","Espírito Santo","Santa Teresa","Estrada para Amarelos.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"123","2017-11-08 10:15:58-02","UNIOESTE","UNOP","6223","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.","12743","1965","08","09",NA,"Brasil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,"Árvore regulos, flor creme. Mata pluvial da planície litorânea.",NA,NA,"Brotto, M.L.",NA,"2017","08","19","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-08-31 09:11:30-03","INPA","INPA","156160","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, GG","48361","1984","09","19","Southern America","Brasil","Bahia","Ibiquara","Capão da Volta",NA,NA,NA,NA,"INPA0156160","INPA0156160 INPA0156160_e","Baitello, JB",NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","41327",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","A. M. Assis; M. D. S. Demuner","1963","2009","04","19",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves (Mata do Tucum). Acesso pela Rodovia ES-261.","-40.9925","-21.218889",NA,"Arbusto 4 m. Frutos verdes com cálice verde. Restinga. Formação florestal não inundável (Mata Seca).","MBML041327","MBML041327","A.M. Assis/Abril-2009",NA,NA,NA,NA,NA,NA,"40W59'33","21S13'8","4","4",NA,NA,NA,NA
"126","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","4894",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","B. Weinberg","582","1981","06",NA,NA,"Brasil","Espírito Santo","Vila Velha","Barra do Jucu","-40.327778","-20.426944",NA,NA,"MBML004894","MBML004894","H. Van der Werff/Nov. 1990",NA,NA,NA,NA,NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA,NA
"127","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","6406",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","B. Weinberg",NA,"1984","01","29",NA,"Brasil","Espírito Santo",NA,"Entrada para Amarelos",NA,NA,NA,"Falta flores-sementes preta, cálice persistente.","MBML006406","MBML006406","A. Quinet/01-08-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","6480",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","B. Weinberg","474","1984","01","15",NA,"Brasil","Espírito Santo","Vila Velha","Dr. Paulo, Barra do Jucu","-40.327778","-20.426944",NA,"Ornamental, quase 5 pés na mesma cova, fruto preto e cálice vermelho.","MBML006480","MBML006480","Pedro L. R. de Moraes/05-2005",NA,NA,NA,NA,NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA,NA
"129","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","6058",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","P. C. Vinha","821","1990","05","07",NA,"Brasil","Espírito Santo","Vitória","Reserva Ecológica de Camburi","-40.3377990722656","-20.3194007873535",NA,"Odor de Myrtaceae, restinga.","MBML006058","MBML006058","H. Van der Werff/Out.1990",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","6417",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer",NA,NA,"1981","07",NA,NA,"Brasil","Espírito Santo","Vila Velha","Fazenda Itapuera, Barra do Jucu","-40.2924995422363","-20.3297004699707",NA,NA,"MBML006417","MBML006417","Pedro L. R. de Moraes/05-2005",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","12717",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","C. N. de Fraga; et al","522","1999","10","15",NA,"Brasil","Espírito Santo","Vitória","Reserva Municipal de Camburi","-40.3377990722656","-20.3194007873535",NA,"Impactada devido a drenagem para implantação e manutenção da pista do aeroporto. Arbusto com +/- 2,0m, folhas verdes, fruto jovem verde com pontos brancos, maduro negro.","MBML012717","MBML012717",NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-15 15:30:57-03","UNESP-RC","HRCB","16002","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Fabris, L.C.","757","1992","07","22",NA,"Brasil","Espírito Santo","Guarapari","Setiba","-40.5110015869141","-20.6580009460449",NA,"Árvore 8m altura. Flores brancas. P 17 n. 1329",NA,NA,"Baitello, J.B.",NA,"1993","04",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-15 15:30:57-03","UNESP-RC","HRCB","16005","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Fabris, L.C.","759","1992","09","16",NA,"Brasil","Espírito Santo","Guarapari","Setiba","-40.5110015869141","-20.6580009460449",NA,"Árvore 11 m altura, frutos verdes. P 8, n 552",NA,NA,"Baitello, J.B.",NA,"1993","04",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-15 15:30:57-03","UNESP-RC","HRCB","57689","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Folli, D.A.","3950","2001","06","27",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Arbustivo, terrestre, altura total 2m, botão verde, flor branca, seiva incolor. <ll>dwc_commonname:</ll> cravo de areia",NA,NA,"van der Werff, H.",NA,"2009","12","04","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-15 15:30:57-03","UNESP-RC","HRCB","54482","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Paula-Souza, J.","6072","2006","07","17",NA,"Brasil","Bahia","Belmonte","Barrolândia. Estrada entre Barrolândia e a BA-001, km 21","-39.130278","-16.026944",NA,"Arbusto, ca. 1,5m de altura. Flores amareladas.",NA,NA,"Moraes, P.",NA,"2011","01",NA,NA,NA,"39º07'49W","16º01'37S",NA,NA,NA,NA,NA,NA
"136","2020-06-15 15:30:57-03","UNESP-RC","HRCB","59812","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Moraes, P.L.R. de","3535","2012","12","12",NA,"Brasil","Espírito Santo","Linhares",NA,"-39.881556","-19.197889",NA,"Arvoreta 3 m, flores brancas, em área brejosa. <ll>dwc_commonname:</ll> Cravo de areia",NA,NA,"Moraes, P.",NA,"2012","12","12",NA,NA,"39º52'53.6W","19º11'52,4S","23","23",NA,NA,NA,NA
"137","2020-06-15 15:30:57-03","UNESP-RC","HRCB","16004","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Fabris, L.C.","758","1992","08","05",NA,"Brasil","Espírito Santo","Guarapari","Setiba","-40.5110015869141","-20.6580009460449",NA,"Árvore 9m alt. Com frutos. PAP=23 cm. P. 20 n. 1569",NA,NA,"Baitello, J.B.",NA,"1993","04",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-15 15:30:57-03","UNESP-RC","HRCB","16003","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Fabris, L.C.","704","1992","07","08",NA,"Brasil","Espírito Santo","Guarapari","Setiba","-40.5110015869141","-20.6580009460449",NA,"Árvore 7 m altura. Flores brancas com odor",NA,NA,"Baitello, J.B.",NA,"1993","04",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-06-15 15:30:57-03","UNESP-RC","HRCB","56500","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Moraes, P.L.R. de","3431",NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Moraes, P.L.R. de",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-06-15 15:30:57-03","UNESP-RC","HRCB","57688","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Folli, D.A.","2338","1994","06","22",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Arbustivo, terrestre, fruto imaturo verde escuro, seiva incolor. <ll>dwc_commonname:</ll> cravo de areia",NA,NA,"van der Werff, H.",NA,"2009","12","04","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-15 15:30:57-03","UNESP-RC","HRCB","57687","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Folli, D.A.","3329","1999","01","06",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Arbustivo, terrestre, fruto maduro roxo, fruto imaturo verde, seiva. <ll>dwc_commonname:</ll> cravo de areia",NA,NA,"van der Werff, H.",NA,"2009","12","04","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2018-10-09 16:31:35-03","UFLA","ESAL","23831","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Fraga, CN; Assis, AM","522","1999","10","15",NA,"Brasil","Espírito Santo","Vitória","reserva Municipal de Camburi, Area da INFRAERO, posterior a reserva.","-40.3377990722656","-20.3194007873535",NA,"Doação MBML 12; Arbusto 2m, folhas verdes, fruto jovem verde com pontos brancos, maduro negro. Área impactada devido a drenag",NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-04 10:27:47-03","UFRPE","HST","12445","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","A.M.Miranda; et M.I.B.Silva","4649","2004","11","19",NA,"Brasil","Bahia","Caravelas","Fazenda Ceú Aberto","-39.2658004760742","-17.7318992614746",NA,"Arbusto ca. 1,50 m alt.; caule marrom; folhas papiráceas, discolores; flores alvas; fruto imaturos verdes.","HST012445",NA,"P.L.R.de Moraes",NA,"2014","02","11","106553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-25 10:12:40-03","CVRD","CVRD","15882","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Siqueira, G.S.","1264","2018","02","27","América do Sul","BRASIL","ES","Linhares","estrada Onça pintada (antiga gávea)","-39.962576","-19.209862",NA,"<ll>dwc_commonname:</ll> Cravo de areia","CVRD015882",NA,"Geovane S. Siqueira",NA,"2018","02","27",NA,NA,"-39,962576","-19,209862",NA,NA,"Magnoliopsida",NA,NA,NA
"145","2021-02-25 10:12:40-03","CVRD","CVRD","16498","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Meirelles, J.","575","2011","04","18","América do Sul","BRASIL","ES","Linhares",NA,"-39.965278","-19.209444",NA,"Arbusto, sépalas e pétalas creme <ll>dwc_commonname:</ll> Cravo de areia","CVRD016498",NA,"Naves, R. P.",NA,"2011","04","19",NA,NA,"39°57'55'' W","19°12'34'' S",NA,NA,"Magnoliopsida",NA,NA,NA
"146","2021-02-25 10:12:40-03","CVRD","CVRD","14333","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","P.L.R. Moraes & G.S. Siqueira","3535","2012","12","12","América do Sul","BRASIL","ES","Linhares",NA,"-39.881556","-19.197889",NA,"Arvoreta 3 m, flores brancas, em área brejosa <ll>dwc_commonname:</ll> Cravo de areia","CVRD014333","CVRD014333","P.L.R. de Moraes",NA,"2012","12","12",NA,NA,"39°52'53,6W","19°11'52,4S","23","23","Magnoliopsida",NA,NA,NA
"147","2021-02-25 10:12:40-03","CVRD","CVRD","15350","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Folli, D.A.","7399","2015","08","15","América do Sul","BRASIL","ES","Jaguaré",NA,"-40.076099395752","-18.9055995941162",NA,"<ll>dwc_commonname:</ll> Cravo de areia","CVRD015350",NA,"Domingos A. Folli",NA,"2015","08","15","43085","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"148","2021-02-25 10:12:40-03","CVRD","CVRD","10167","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Lucas, E.","900","2006","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cravo de areia","CVRD010167",NA,"Pedro R. Moraes",NA,"2011","04","01","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
