"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"97","2020-12-11 11:31:38-03","UFMG","BHCB","54913","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Magalhães, GM","182","Southern America","Brasil",NA,NA,"Erva, pouco frequente; Cerrado, margem de brejo","BHCB030929","Dicotyledon",NA,"Malme",NA,"1940","06","04","Minas Gerais","Fazenda do Quintino.","-47.4986000061035","-18.7247009277344",NA,NA,"BHCB030929","Monte Carmelo",NA,NA,"2015","09","22","36771","auto",NA,NA,NA,NA,NA
"98","2020-12-11 11:31:38-03","UFMG","BHCB","74904","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Tameirão Neto, E","3424","Southern America","Brasil",NA,NA,"Campo Hidromórfico, hebáceo","BHCB056499","Dicotyledon",NA,"Malme",NA,NA,NA,NA,"Minas Gerais","Mina do Capão Xavier.","-43.8466987609863","-19.9855995178223",NA,NA,"BHCB056499 BHCB056499_01","Nova Lima",NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA
"99","2020-12-11 11:31:36-03","UFMG","BHCB","4559","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Grandi, TSM; Andrade, PM de","s.n.","Southern America","Brasil",NA,NA,"Erva, 1m; Campo úmido de encosta","BHCB030928","Dicotyledon",NA,"Malme",NA,"1982","12","01","Minas Gerais","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,"BHCB030928","Nova Lima",NA,NA,"2015","09","22","29211","auto",NA,NA,NA,NA,NA
"100","2020-12-11 11:31:36-03","UFMG","BHCB","30946","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Lombardi, JA","949","Southern America","Brasil",NA,NA,"Erva, folhas coriácea, pedúnculo roxo, inflorescências e flores branco esverdeadas; Campo de altitude","BHCB030957","Dicotyledon",NA,"Malme",NA,"1995","09","29","Minas Gerais","Parque Nacional do Caparaó. Vale Verde.","-41.8683013916016","-20.4333000183105","1970","2120","BHCB030957","Alto Caparaó",NA,NA,"2015","09","22","21645","auto",NA,NA,NA,NA,NA
"101","2020-12-11 11:31:36-03","UFMG","BHCB","24249","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Teixeira, WA","s.n.","Southern America","Brasil",NA,NA,NA,"BHCB056476","Dicotyledon",NA,"Malme",NA,"1994","02","08","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"BHCB056476","Itabirito",NA,NA,"1995","05",NA,"20553","auto",NA,NA,NA,NA,NA
"102","2020-12-17 17:32:05-03","UFMG","BHCB","61207","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Hoehne, W","s.n.","Southern America","Brasil",NA,NA,"Herbácea; Campo seco","BHCB057742","Dicotyledon",NA,"Malme",NA,"1942","01","14","São Paulo","Próximo à São Miguel","-46.6300010681152","-23.5400009155273",NA,NA,"BHCB057742","São Paulo",NA,NA,"2020","11",NA,"53584","auto",NA,NA,NA,NA,NA
"103","2020-12-11 11:31:38-03","UFMG","BHCB","79694","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Viana, PL","428","Southern America","Brasil",NA,NA,"Erva robusta crescendo em canga nodular","BHCB056498","Dicotyledon",NA,"Malme",NA,"2002","01","15","Minas Gerais","Retiro das Pedras. Serra da Calçada.","-44.1996994018555","-20.1432991027832",NA,NA,"BHCB056498","Brumadinho",NA,NA,"2002","08",NA,"26639","auto",NA,NA,NA,NA,NA
"104","2020-12-11 11:31:36-03","UFMG","BHCB","16734","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Grandi, TSM; Porto, L","s.n.","Southern America","Brasil",NA,NA,NA,"BHCB056383","Dicotyledon",NA,"Malme",NA,"1989","12","19","Minas Gerais","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"BHCB056383","Moeda",NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA
"105","2020-12-11 11:31:36-03","UFMG","BHCB","16796","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Grandi, TSM; Porto, L","s.n.","Southern America","Brasil",NA,NA,"Erva; Campo rupestre","BHCB030956","Dicotyledon",NA,"Malme",NA,"1989","12","19","Minas Gerais","Serra da Moeda, 1ª estação de coleta","-44.0527992248535","-20.3330993652344","1500","1500","BHCB030956","Moeda",NA,NA,"2015","09","22","14750","auto",NA,NA,NA,NA,NA
"106","2020-12-11 11:31:36-03","UFMG","BHCB","118599","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","3199","Southern America","Brasil",NA,NA,NA,"BHCB056426","Dicotyledon",NA,"Malme",NA,"2008","05","26","Minas Gerais","Serra de Gandarela.","-43.4152984619141","-19.959400177002",NA,NA,"BHCB056426","Santa Bárbara",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA
"107","2020-12-11 11:31:38-03","UFMG","BHCB","66992","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Mota, RC da","794","Southern America","Brasil",NA,NA,"Erva; Planta coletada em borda de mata semidecídua; erva.","BHCB056472","Dicotyledon",NA,"Malme",NA,"2000","04","02","Minas Gerais","Serra do Caraça., Planta coletada em borda de mata semidecídua","-43.4075012207031","-20.0746994018555",NA,NA,"BHCB056472 BHCB056472_01 BHCB056472_02","Catas Altas",NA,NA,"2000",NA,NA,"11966","auto",NA,NA,NA,NA,NA
"108","2021-02-11 17:17:50-03","UFPR","UPCB","76218","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Krieger, L.","24040",NA,"Brasil",NA,NA,"Inflorescência arroxeada, caule roxo. Folhas em disposição de roseta..","UPCB0034712",NA,NA,"Malme","Cardozo, A.L.","1989","04","30","Minas Gerais","Parque Nacional do Caparaó, Terreirão, acima da cachoeira. Alt.: 2350msm.",NA,NA,NA,NA,"UPCB0034712",NA,NA,NA,"2017","05","10",NA,NA,NA,NA,NA,NA,NA
"109","2017-10-17 10:55:00-02","MO","MOBOT","101004682","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28831","South America","Brazil",NA,NA,NA,NA,NA,NA,"Malme","L. Constance","1971","1","22","Minas Gerais","Lower cut-over slopes of Serra da Caraça, sandy slopes, near riacho, ca. 10 km W of Barão de Cocais.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2017-10-17 10:58:00-02","MO","MOBOT","101004684","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22851","South America","Brazil",NA,NA,NA,NA,NA,NA,"Malme","L. Constance","1969","1","29","Minas Gerais","Ca. 7 km NE of Diamantina, road to Mendanha.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2017-10-17 10:52:00-02","MO","MOBOT","101004679","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Gert G. Hatschbach|et al.","Hatschbach 36042","South America","Brazil",NA,NA,NA,NA,NA,NA,"Malme","L. Constance","1975","2","11","Mato Grosso","S. José de Serra.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Cuiabá",NA,NA,NA,NA,NA,"74875","auto",NA,NA,"1",NA,NA
"112","2019-05-23 11:07:32-03","UFLA","ESAL","26816","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Sousa, NL; Avelino, G; Coorêa, LM","191",NA,"Brasil",NA,NA,"erva; 1,5m; flores brancas;; cerrado",NA,NA,NA,"Malme",NA,NA,NA,NA,"Minas Gerais","Serra Pau-de-vinho","-44.301700592041","-20.0702991485596",NA,NA,NA,"Igarapé",NA,NA,NA,NA,NA,"8870","auto",NA,NA,NA,NA,NA
"113","2019-06-10 10:10:05-03","FZB-BH","BHZB","2977","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Ordones, J. et al.","538",NA,"Brasil",NA,NA,"Exsicata subdividida em A/B/C.",NA,NA,NA,NA,"D, Lucas","2000","12","14","MG","Caraça/ Bocaína","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Catas Altas",NA,NA,"2017","07","21","11966","auto",NA,NA,NA,NA,NA
"114","2019-06-10 10:10:05-03","FZB-BH","BHZB","9916","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Ferreira Junior, C.A. et al.","713",NA,"Brasil",NA,NA,"Ponto 85 635786 7894395 1341m. Anteriormente identificada como Eryngium horridum Malme",NA,NA,NA,NA,"D, Lucas","2012","11","28","MG","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","-43.709722","-19.038611","1341","1341",NA,"Santana do Riacho","43W 42' 35","19S 02' 19","2017","07","21",NA,NA,NA,NA,NA,NA,NA
"115","2019-06-10 10:10:05-03","FZB-BH","BHZB","978","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Ordones, J.","132",NA,"Brasil",NA,NA,"Exsicata não encontrada - Setembro/2010.",NA,NA,NA,NA,NA,"2000","04","02","MG","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Catas Altas",NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"116","2021-03-03 13:56:07-03","UFF","NIT","NIT11225","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","A. Lobão","2643",NA,"Brasil",NA,NA,"Erva, folhas lisas, flores em inflorescência verde","NIT00004074",NA,NA,"Malme","C.Carvalho","2020","01","11","Minas Gerais","Vale do Matutu, subida para o Pico Cabeça do Leão.",NA,NA,NA,NA,NA,"Airuoca",NA,NA,"2020","01","17",NA,NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","2484131","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","R. M. Tryon & A. F. Tryon","6723","South America - Neotropics","Brazil",NA,NA,NA,"US03076358",NA,"Apiales","Malme",NA,"1965","11","5","Rio de Janeiro","Near Shelter House. Planalto of Itatiáia (mountain), 150 km. west-northwest of Rio de Janeiro.",NA,NA,"2300",NA,"US03076358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"118","2020-09-12 05:00:02-03","US","US","1384269","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","A. F. Regnell","602","South America - Neotropics","Brazil",NA,NA,NA,"US00386180",NA,"Apiales","Malme",NA,"1862","2","23","Minas Gerais",NA,NA,NA,NA,NA,"US00386180_01",NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,"1","Dicotyledonae",NA
"119","2020-09-12 05:00:02-03","US","US","2885537","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22851","South America - Neotropics","Brazil",NA,NA,NA,"US03076357",NA,"Apiales","Malme",NA,"1969","1","29","Minas Gerais","Planalto do Brasil. Serra do Espinhaço. Ca. 7km N.E. of Diamantina, road to Mendanha.",NA,NA,"1300",NA,"US03076357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"120","2020-09-12 05:00:02-03","US","US","2709717","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","H. S. Irwin, R. M. Harley & E. Onishi","29417","South America - Neotropics","Brazil",NA,NA,NA,"US03076356",NA,"Apiales","Malme",NA,"1971","1","30","Minas Gerais","Planalto do Brasil. Serra do Espinhaço. Campo on summit of Pico de Itacolomí, ca. 3km S. of Ouro Preto.",NA,NA,"1850",NA,"US03076356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"121","2020-09-12 05:00:02-03","US","US","1421631","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","J. W. Harshberger","957","South America","Brazil",NA,NA,NA,"US03076360",NA,"Apiales","Malme",NA,"1927","7","23",NA,"Open Campos, Campos do Jordáo.",NA,NA,"1585",NA,"US03076360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"122","2020-09-12 05:00:02-03","US","US","2833243","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","G. Hatschbach, W. Anderson, R. Barneby & B. Gates","36042","South America - Neotropics","Brazil",NA,NA,NA,"US03076354",NA,"Apiales","Malme",NA,"1975","2","11","Mato Grosso","S. José da Serra (mun. Cuiaba).",NA,NA,NA,NA,"US03076354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"123","2020-09-12 05:00:02-03","US","US","2281313","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","H. S. Irwin","2744","South America - Neotropics","Brazil",NA,NA,NA,"US03076359",NA,"Apiales","Malme",NA,"1959","3","1","Espírito Santo","Pico de Bandeira, Serra Caparaó.",NA,NA,"2667",NA,"US03076359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"124","2020-09-12 05:00:02-03","US","US","762603","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","J. N. Rose & P. G. Russell","20491","South America","Brazil",NA,NA,NA,"US03076361",NA,"Apiales","Malme",NA,"1915","7","26",NA,"Vicinity of Itatiaya.",NA,NA,NA,NA,"US03076361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"125","2020-09-12 05:00:02-03","US","US","2777172","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15388","South America - Neotropics","Brazil",NA,NA,NA,"US03076355",NA,"Apiales","Malme",NA,"1974","1","21","Bahia","Serra do Rio de Contas. About 3km. N. of the town of Rio de Contas.","-41.83","-13.58","980",NA,"US03076355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"126","2020-09-02 16:19:49-03","Cenargen","CEN","111208","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","J. Moises Mendoza F.","4942",NA,"Brasil","Exsicatas",NA,"Roseta com caules florais eretos. Inflorescências esbranquiçadas. Pequena população no local. Mancha de cerrado campo sujo, em área de cultivos.","CEN00111208",NA,NA,"Malme","B. M. T. Walter","2015","03","20","GO","Cidade de Deus. Ca. 500 m Sul da BR-070, indo para o parque.","-48.810833","-15.785555","1158","1158","CEN00111208 CEN00111208_1","COCALZINHO DE GOIAS","-48.810833","-15.785555","2019","10",NA,NA,NA,NA,NA,"5",NA,NA
"127","2020-09-02 16:19:49-03","Cenargen","CEN","68713","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Piero Giuseppe Delprete","10035",NA,"Brasil","Exsicatas",NA,"Área de cerrado com solo encharcado, com árvores e arbustos esparsos. Erva de 1,5 - 2 m, com folhas em roseta basais de 15 - 30 cm. Folhas caulinares rígidas verdes claras. Flores e brácteas verde-claras-esbranquiçadas. Doação - Universidade Federal de Goiás. Flora de Goiás e Tocantins. PLANTAS DO BRASIL. Plantas coletadas com o apoio do Conselho Nacional de Desenvolvimento Cienífico e Tecnológico e da Universidade Federal de Goiás, Goânia, Brasil.","CEN00068713",NA,NA,"Malme","Diober Lucas","2007","03","16","GO","Parque Estadual dos Pireneus. Trilha da estrada principal para o Morro do Cabeludo.","-48.833055","-15.808333","1150","1150","CEN00068713","PIRENOPOLIS","-48.833055","-15.808333","2017","08",NA,NA,NA,NA,NA,"1",NA,NA
"128","2020-09-02 16:19:49-03","Cenargen","CEN","48612","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glocimar Pereira-Silva","7170",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00048612",NA,NA,"Malme","Diober Lucas","2003","02","18","GO","Cerca de 300 m a Oeste da BR-060, na direção Corumbá/GO. (Estrada de terra à 500 m da ponte sobre o rio Corumbá).","-48.5071983337402","-16.0821990966797","880","880","CEN00048612","ALEXANIA","-4860333.0","-1614250.0","2017","08",NA,"32626","auto",NA,NA,"4",NA,NA
"129","2020-10-16 10:36:06-03","UFG","HJ","917","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Souza, L.F.","917",NA,"Brasil",NA,NA,NA,"HJ00000917",NA,NA,"Malme","Diober Lucas","2004","01","18","Goiás","Próximo ao córrego Ariranha.","-51.7144012451172","-17.8813991546631",NA,NA,"HJ00000917","Jataí",NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA
"130","2019-11-13 11:14:43-03","USP","SPF","122801","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Shepherd, GJ","9787",NA,"Brasil",NA,NA,NA,"SPF00122801",NA,NA,"Malme","Lucas, D","1997","02","19","São Paulo","Pedra da Mina","-44.842778","-22.428056","2770","2770","SPF00122801","Queluz","-44.842778","-22.428056","2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:14:43-03","USP","SPF","125053","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Amaral Jr, A","s.n.",NA,"Brasil",NA,NA,NA,"SPF00125053",NA,NA,"Malme","Lucas, D","1985","05","17","São Paulo",NA,"-45.5","-22.75",NA,NA,"SPF00125053","Campos do Jordão","-45.5","-22.75","2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:14:43-03","USP","SPF","122800","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Shepherd, GJ","978",NA,"Brasil",NA,NA,NA,"SPF00122800",NA,NA,"Malme","Lucas, D","1997","02","17","São Paulo","Vale do Ruah.","-44.846389","-22.408333","2400","2400","SPF00122800","Queluz","-44.846389","-22.408333","2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:14:43-03","USP","SPF","158958","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Yoshitake, AMAF","7",NA,"Brasil",NA,NA,NA,"SPF00158958",NA,NA,"Malme","Lucas, D","2000","01","06","Minas Gerais","Serra do Cipó, Rodovia Lagoa Santa-Conceição do Mato Dentro, antigo Km 136.",NA,NA,NA,NA,"SPF00158958",NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:14:43-03","USP","SPF","158959","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Yoshitake, AMAF","8",NA,"Brasil",NA,NA,NA,"SPF00158959",NA,NA,"Malme","Lucas, D","2000","01","06","Minas Gerais","Serra do Cipó, Rodovia Lagoa Santa-Conceição do Mato Dentro (Bifurcação para o Morro do Pilar).",NA,NA,NA,NA,"SPF00158959",NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:14:43-03","USP","SPF","172972","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Sasaki, D","102",NA,"Brasil",NA,NA,NA,"SPF00172972",NA,NA,"Malme","Lucas, D","2003","03","16","São Paulo","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00172972","Pedregulho","-47.460278","-20.247778","2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:14:43-03","USP","SPF","212759","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Santos, MF","841",NA,"Brasil",NA,NA,NA,"SPF00212759",NA,NA,"Malme",NA,"2012","03","08","São Paulo","Parque Estadual de Campos do Jordão, Estrada para São José dos Alpes.","-45.345833","-22.701944","1800","1800","SPF00212759 SPF00212759_1","Campos do Jordão","-45.345833","-22.701944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:14:43-03","USP","SPF","125257","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmello-Guerreiro, SM","33",NA,"Brasil",NA,NA,NA,"SPF00125257",NA,NA,"Malme","Lucas, D","1987","11",NA,"São Paulo","Pico do Itapeva.","-45.5","-22.763889","2000","2000","SPF00125257","Campos do Jordão","-45.5","-22.763889","2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:14:43-03","USP","SPF","183388","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Meireles, LD","3000",NA,"Brasil",NA,NA,NA,"SPF00183388",NA,NA,"Malme",NA,"2007","03","14","Minas Gerais","Serra Fina","-44.893222","-22.442056",NA,NA,"SPF00183388","Passa Quatro","-44.893222","-22.442056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:14:43-03","USP","SPF","186118","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Meireles, LD","2823",NA,"Brasil",NA,NA,NA,"SPF00186118",NA,NA,"Malme",NA,"2007","03","13","Minas Gerais","Serra Fina","-44.817222","-22.3725","2000","2000","SPF00186118","Itamonte","-44.817222","-22.3725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 18:24:27-03","USP","SPF","212813","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Fiaschi, P","3835",NA,"Brasil",NA,NA,"Planta com roseta basal de folhas. Lâmina verde na face adaxial, glauca na abaxial. Inflorescência com eixo levemente arroxeado, glaucescente. Capítulos com brácteas verde-glaucescentes. Flores alvas. Amostra em sílica-gel.; Floresta","SPF00212813",NA,NA,"Malme",NA,"2012","01","12","Rio de Janeiro","Parque Nacional do Itatiaia, Estrada para o Abrigo Rebouças.","-44.706889","-22.372861","2347","2347","SPF00212813 SPF00212813_1 SPF00212813_2 SPF00212813_3","Resende","-44.706889","-22.372861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:14:43-03","USP","SPF","60327","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Harley, RM","24583",NA,"Brasil",NA,NA,NA,"SPF00060327",NA,NA,"Malme","Stannard, BL","1987","02","21","Bahia","Perto do Pico das Almas, em local chamado Queiroz.","-41.8114013671875","-13.5789003372192","1400","1400","SPF00060327 SPF00060327_1","Rio de Contas",NA,NA,"1994",NA,NA,"49773","auto",NA,NA,NA,NA,NA
"142","2021-03-15 18:24:27-03","USP","SPF","41128","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Pirani, JR","s.n.",NA,"Brasil",NA,NA,"Erva ca. 1,5m. Flores alvas.","SPF00041128",NA,NA,"Malme","Lucas, D","1986","01","06","Minas Gerais","Morro do Chapéu","-42.8622016906738","-16.8003005981445",NA,NA,"SPF00041128","Cristália",NA,NA,"2018","02",NA,"30029","auto",NA,NA,NA,NA,NA
"143","2019-11-13 11:14:43-03","USP","SPF","183383","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Meireles, LD","2142",NA,"Brasil",NA,NA,NA,"SPF00183383",NA,NA,"Malme","Lucas, D","2006","03","21","Minas Gerais","Pico do Itaguaré","-44.9667015075684","-22.3903007507324",NA,NA,"SPF00183383","Passa Quatro",NA,NA,"2018","02",NA,"17293","auto",NA,NA,NA,NA,NA
"144","2019-11-13 11:14:43-03","USP","SPF","183385","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Meireles, LD","2257",NA,"Brasil",NA,NA,NA,"SPF00183385",NA,NA,"Malme","Lucas, D","2006","03","22","Minas Gerais","Serra Fina","-44.9667015075684","-22.3903007507324",NA,NA,"SPF00183385","Passa Quatro",NA,NA,"2018","02",NA,"17293","auto",NA,NA,NA,NA,NA
"145","2019-11-13 11:14:43-03","USP","SPF","183387","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Meireles, LD","2870",NA,"Brasil",NA,NA,NA,"SPF00183387",NA,NA,"Malme","Lucas, D","2007","03","16","Minas Gerais","Serra Fina","-44.9667015075684","-22.3903007507324",NA,NA,"SPF00183387","Passa Quatro",NA,NA,"2018","02",NA,"17293","auto",NA,NA,NA,NA,NA
"146","2021-03-15 18:24:27-03","USP","SPF","66742","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Salimena-Pires, FRG","s.n.",NA,"Brasil",NA,NA,"Erva, folhas em roseta, flores alvas.","SPF00066742",NA,NA,"Malme","Lucas, D","1987","10","09","Minas Gerais","Serra do Cipó, Bifurcação para o Morro do Pilar.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00066742","Santana do Riacho",NA,NA,"2018","02",NA,"26557","auto",NA,NA,NA,NA,NA
"147","2021-03-15 18:24:27-03","USP","SPF","78503","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Pirani, JR","CFSC12819",NA,"Brasil",NA,NA,"Ervas rosetadas, espinecentes, em solo arenoso, campo rupestre graminoso. Flores alvas. Pedúnculo 1,27 a 1,46m alt.","SPF00078503",NA,NA,"Malme","Lucas, D","1991","12","07","Minas Gerais","Serra do Cipó, Elevação em frente à estátua do Velho Juca.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00078503 SPF00078503_1","Santana do Riacho",NA,NA,"2018","02",NA,"26557","auto",NA,NA,NA,NA,NA
"148","2019-11-13 11:14:43-03","USP","SPF","128426","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Sakane, M","209",NA,"Brasil",NA,NA,NA,"SPF00128426",NA,NA,"Malme","Lucas, D","1975","01","11","São Paulo","Vila Matilde, área do Sanatório São Francisco Xavier.","-45.5900001525879","-22.7299995422363",NA,NA,"SPF00128426","Campos do Jordão",NA,NA,"2018","02",NA,"21048","auto",NA,NA,NA,NA,NA
