"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","typeStatus"
"106","2019-11-13 11:30:07-03","USP","SPF","16120","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Jung-Mendaçolli, SL","Joly, AB","479","1947","09","23",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00016120",NA,NA,NA,"2012","04",NA,"53584","auto",NA,NA,NA,NA,NA
"107","2018-12-19 12:41:28-02","F","FMNH-SEEDPLANTS","V0069248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","humile","Galium humile",NA,NA,"F. Sellow","2979",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0069248F","V0069248F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype"
"108","2015-03-17 13:27:40-03","F","FMNH-SEEDPLANTS","V0262455F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","humile","Galium humile",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0262455F","V0262455F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-09-04 18:47:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile",NA,NA,"F. Sellow","2979",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"110","2015-04-02 15:08:27-03","F","FMNH-SEEDPLANTS","V0292564F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0292564F","V0292564F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-04-02 15:08:27-03","F","FMNH-SEEDPLANTS","V0292565F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0292565F","V0292565F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-20 14:56:29-03","UFSC","FLOR","51282","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Trevisan, R.; et alii","Trevisan, R.","1397","2013","12","07",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional (PARNA) São Joaquim.","-49.607778","-28.162778","1677","1677",NA,NA,"FLOR0051282",NA,NA,NA,"2013","12","18",NA,NA,"49º36'28''W","28º9'46''S",NA,NA,NA
"113","2020-08-20 20:39:07-03","UFSC","FLOR","58266","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Santos, E.D.","Santos, E.D.; Trevisan, R. & Campestrini, S.","179","2013","03","08",NA,"Brasil","Santa Catarina","Painel","UAP13/UAL2.","-50.102778","-28.071944","1066","1066",NA,NA,"FLOR0058266",NA,NA,NA,"2013",NA,NA,NA,NA,"50º6'10''W","28º4'19''S",NA,NA,NA
"114","2020-08-20 20:39:07-03","UFSC","FLOR","58386","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Santos, E.D.","Santos, E.D.; Trevisan, R. & Campestrini, S.","299","2013","11","09",NA,"Brasil","Santa Catarina","Lages","Entrada da UAP5.","-50.158333","-27.760556",NA,NA,NA,NA,"FLOR0058386",NA,NA,NA,"2013",NA,NA,NA,NA,"50º9'30''W","27º45'38''S",NA,NA,NA
"115","2020-08-20 14:56:29-03","UFSC","FLOR","61922","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Trevisan, R.","Trevisan, R.; et al.","1616","2014","12","12",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim.","-49.478056","-28.120833","1760","1760",NA,NA,"FLOR0061922","FLOR0061922",NA,NA,"2014","12","12",NA,NA,"49º28'41''W","28º7'15''S",NA,NA,NA
"116","2020-08-20 20:39:07-03","UFSC","FLOR","18167","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Smith, L.B.","Klein, R.M.; Bresolin, A.","8802","1970","10","20",NA,"Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","20","20",NA,"flor branca","FLOR0018167",NA,NA,NA,"1971",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"117","2021-02-08 12:45:08-03","UFRGS","ICN","164096","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Boldrini, II","Matzenbacher, NI","3034","2009","12","07","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.386111","-30.180833",NA,NA,NA,"flores e frutos; campo úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.386111","-30.180833",NA,NA,NA
"118","2021-02-08 12:45:08-03","UFRGS","ICN","173205","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Silva Filho, PJS","Silva Filho, PJS","1408","2011","11","03","América do Sul","Brasil","RS","Cambará do Sul","Cânion Fortaleza.","-49.961667","-29.066111",NA,NA,NA,"Sobre afloramento rochoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.961667","-29.066111",NA,NA,NA
"119","2021-02-08 12:45:08-03","UFRGS","ICN","201271","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Christ, AL","Richit, JF","s.n.","2019","10","07","América do Sul","Brasil","RS","Maximiliano de Almeida",NA,"-51.7925","-27.538889",NA,NA,NA,"Material Testemunho; Campo rochoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.7925","-27.538889",NA,NA,NA
"120","2021-02-08 12:45:08-03","UFRGS","ICN","050390","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Lima, LF","Mariath, JEA","927","1981","09","01","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,"Material fixado em FAA para estudo.; Prostrada, flor jovem, flor adulta, numeroso.; Campo limpo ao sol.",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"121","2021-02-08 12:45:08-03","UFRGS","ICN","126045","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Ferreira, P","Setubal, R; Rigo, MS","830","2008","11","13","América do Sul","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,NA,NA,"herbacea; em campo úmido",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"122","2021-02-08 12:45:08-03","UFRGS","ICN","176108","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Bonilha, CL","Bonilha, CL","s.n.","2012","08","25","América do Sul","Brasil","RS","São Lourenço do Sul","Fazenda Cordilheira","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,NA,NA,NA,NA,"2012","01","02","48842","auto",NA,NA,NA,NA,NA
"123","2021-02-08 12:45:08-03","UFRGS","ICN","183593","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Matzenbacher, NI","Matzenbacher, NI","s.n.","1993","11","02","América do Sul","Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"em afloramento rochoso",NA,NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"124","2021-02-08 12:45:11-03","UFRGS","ICN","117408","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.",NA,"Ieda Cornelio","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Eldorado do Sul","Estação Agronômica-UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,"Próximo ao banhado em ambiente bem drenado",NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA
"125","2021-02-08 12:45:11-03","UFRGS","ICN","016640","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Rambo, B","Rambo, B","49050","1950","10","25","América do Sul","Brasil","RS","Esteio","perto de Canoas","-51.17919921875","-29.861400604248",NA,NA,NA,"erva frequente em campos úmidos, especialmente em barrancos; em campo úmido e graminoso",NA,NA,NA,NA,NA,NA,NA,"7214","auto",NA,NA,NA,NA,NA
"126","2021-02-08 12:45:11-03","UFRGS","ICN","117406","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.",NA,"Ieda Cornelio","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Campus do Vale-UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"127","2021-02-08 12:45:11-03","UFRGS","ICN","117405","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.",NA,"Ieda Cornelio","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Campus do Vale-UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"128","2021-02-08 12:45:11-03","UFRGS","ICN","197960","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.",NA,"Mariath, JEA; Detoni; Cornélio","1199","1998","09","13","América do Sul","Brasil","RS","Guaíba","Estação Agronomiaca - UFRGS","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"129","2021-02-08 12:45:11-03","UFRGS","ICN","117407","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.",NA,"Ieda Cornelio","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Campus do Vale-UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"130","2021-02-08 12:45:11-03","UFRGS","ICN","172864","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.",NA,"Lorscheitter, ML; Baptista, LRM","s.n.","2007","04","27","América do Sul","Brasil","RS","São Francisco de Paula","Turfeira do Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"131","2021-04-08 09:32:20-03","FEPAGRO","BLA","3919","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","B. Rambo","O. R. Camargo",NA,"1957","12","08",NA,"Brasil","Rio Grande do Sul","Taquari","Est.Exp.de Pomicultura","-51.8643989562988","-29.7996997833252","60","60",NA,"Habitat: Campo semi-úmido","BLA003919",NA,NA,NA,NA,NA,NA,"21657","auto",NA,NA,NA,NA,NA
"132","2021-04-08 09:32:20-03","FEPAGRO","BLA","9417","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","M. L. Porto","A. Normann-Kämpf & V. Gianluppi","621","1974","12","20",NA,"Brasil","Rio Grande do Sul","Tupanciretã","Estação Experimental","-53.8358001708984","-29.0806007385254",NA,NA,NA,"Habitat: Potreiro em banhado.","BLA009417",NA,NA,NA,"1975","01","01","59498","auto",NA,NA,NA,NA,NA
"133","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","13600","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Cabral, E.","Bueno, O.","3061","1981","09",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza.","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Planta de flor esverdeada, rara e dispersa sobre o campo de turfeiras junto à Fortaleza.","HAS0013600",NA,NA,NA,"1985","01",NA,"30776","auto",NA,NA,NA,NA,NA
"134","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","772","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K. Schum.","Porto, M.L.","Porto, M.L.","s.n.","1974","09",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","beira da rodovia para Guaíba","-51.2299995422363","-30.0331001281738",NA,NA,NA,"campo; local úmido","HAS0000772",NA,NA,NA,"1974",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"135","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","12701","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Mariath, J.E.","Mariath, J.","894","1981","01",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.234323","-29.141631","716","716",NA,"Flor amarelo esverdeada, fruto levemente cor-de-vinho, inflorescências jovens e adultas, pouco numerosa em beira de estrada não mexida e em exposição ao sol.","HAS0012701",NA,NA,NA,"1981","01","20",NA,NA,"-51,234323","-29,141631",NA,NA,NA
"136","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","3110","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K. Schum.","Jacques, J.M.C.","Rosa, Z.","s.n.","1975","09",NA,NA,"Brasil","Rio Grande do Sul","BR 290 - Km 81","Lagoa dos Barros",NA,NA,NA,NA,NA,"beira da lagoa","HAS0003110",NA,NA,NA,"1975","11","24",NA,NA,NA,NA,NA,NA,NA
"137","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","4425","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K. Schum.","Dardano & Porto, M.L.","Ungaretti, I.","185","1977","04",NA,NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico - Bom Jardim","-51.3856695","-29.885741",NA,NA,NA,"campo de baixada; beira de riacho; CMN - 7","HAS0004425",NA,NA,NA,"1977","04","21",NA,NA,"-51,3856695","-29,8857410",NA,NA,NA
"138","2020-12-01 09:01:58-03","MCN-FZBRS","HAS","41566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. et Schl.) Schum.","Senna, R.M.","Abruzzi, M.L.","4825","2003","05",NA,NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda Nair Heller","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"HAS0041566",NA,NA,NA,"2004",NA,NA,"25762","auto",NA,NA,NA,NA,NA
"139","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","12276","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Mariath, J.E.","Bueno, O.","2653","1980","06",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Erva prostrada com flor verde amarelada, coletada na beira do lago junto a gramíneas, no topo.","HAS0012276",NA,NA,NA,"1980","04",NA,"29946","auto",NA,NA,NA,NA,NA
"140","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","12793","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Mariath, J.E.","Mariath, J.","752","1979","09",NA,NA,"Brasil","Rio Grande do Sul","Rio Grande","Estação Ecolígica do Taim.","-52.0985984802246","-32.0349998474121",NA,NA,NA,"Planta até 20 cm de altura, inflorescências adultas, frutos jovens, associadas com gravatás, encontrada em campo limpo e em zona sijeita a inundações periódicas. Material encontra-se fixado.","HAS0012793",NA,NA,NA,"1979","09","07","82892","auto",NA,NA,NA,NA,NA
"141","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","12799","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Mariath, J.E.","Mariath, J.","758","1979","09",NA,NA,"Brasil","Rio Grande do Sul","Rio Grande","Estação Ecolígica do Taim.","-52.0985984802246","-32.0349998474121",NA,NA,NA,"Coletado em beira de banhado e nos fundos da Estação Ecológica do Taim. Planta totalmente fixada e encontrada na coleção de Anatomia.","HAS0012799",NA,NA,NA,"1979","11","07","82892","auto",NA,NA,NA,NA,NA
"142","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","13579","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Cabral, E.","Bueno, O.","3040","1981","09",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo da Ilha, a 28 km de Tainhas.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Erva rasteira de fruto esverdeado, pouco numerosa junto a pedras com água aflorando.","HAS0013579",NA,NA,NA,"1985","01",NA,"76715","auto",NA,NA,NA,NA,NA
"143","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","13573","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Cabral, E.","Bueno, O.","3034","1981","09",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Próximo ao trevo da BR-101. Estrada do IBDF.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Erva rasteira de flor esverdeada, rara à beira da estrada.","HAS0013573",NA,NA,NA,"1985","01",NA,"76715","auto",NA,NA,NA,NA,NA
"144","2020-12-01 09:01:58-03","MCN-FZBRS","HAS","11893","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K.Schum.","Mariath, J.E.","Martins, S.A.","235","1980","05",NA,NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Côco","-51.0233001708984","-30.0811004638672",NA,NA,NA,"Erva rasteira com flores creme e frutos pardos, numerosa e bastante frquente no campo.","HAS0011893",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"145","2021-02-25 09:38:56-03","IBt","SP","45233","S","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Eugênio, J","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-25 09:38:56-03","IBt","SP","923","S","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-25 09:38:56-03","IBt","SP","2569","S","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-25 09:38:56-03","IBt","SP","374","S","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:17:57-03","IBt","SP","390500","S","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Costa, CB","Mamede, MCH; Martins, SE; Santos, AL; Silva, GO; Fiaschi, P; Peralta, DF","685","2006","06","23",NA,"Brasil","São Paulo","Cunha","Trilha para Pedra da Macela","-44.9599990844727","-23.0699996948242","1830","1830",NA,NA,NA,NA,NA,NA,"2006","07",NA,"38855","auto",NA,NA,NA,NA,NA
