"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"300","2021-02-11 17:18:07-03","UFPR","UPCB","3615","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.","1996","08",NA,"Hatschbach, G.","1962","07","14","Brasil","Paraná","Paranaguá","Sertão do Indaial","-48.5092010498047","-25.5200004577637",NA,NA,"5","10",NA,NA,"9201","Liana, capítulo creme. Orla da mata pluvial da planície litorânea..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"301","2021-02-11 17:18:07-03","UFPR","UPCB","31198","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.","1996","10","17","Schütz, A.L.","1996","09","13","Brasil","Paraná","Paranaguá","Viveiro Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"19","Trepadeira sobre ramos, fruto branco/marrom, epífita..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"302","2009-07-01 16:16:00-03","MO","MOBOT","3355931","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil","Paraná",NA,"Municipio de Guaruva",NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 107238",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2009-07-21 23:34:00-03","MO","MOBOT","2457568","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M. R., 12-12-",NA,NA,NA,"Per Dusén","1914","6","24","Brazil","Paraná",NA,"Yacarehý, ad marginem silvulae",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 15215",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","3350398","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Gert G. Hatschbach","1982","7","3","Brazil","Paraná",NA,"Ponta do Poco (mun Paranagua)",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 44971",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","3350522","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","H. Robinson",NA,NA,NA,"Gert G. Hatschbach","1983","8","7","Brazil","Espírito Santo",NA,"Rod. BR-101; 10-20 km S de S. Mateus,",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 46801",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2011-02-18 15:12:00-02","MO","MOBOT","3350700","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Apparicio P. Duarte","1946","7","23","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 174",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3350840","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"BRADE",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,"BRADE 20855",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","3350957","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"BRADE","1946","5","16","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRADE 18299",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","3351184","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Gert G. Hatschbach","1990","7","6","Brazil","Paraná",NA,"Picarras (mun, Guaratuba)",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 54378",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","3351360","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"* CORREIA","1990","8","9","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva ecological municipal de Macae de Cima, Sitio Fazenda Velha","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,"CORREIA 83",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2015-10-31 05:50:00-02","MO","MOBOT","3355341","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","W.Hoehne",NA,NA,NA,"Wilson Hoehne","1953",NA,NA,"Brazil","São Paulo",NA,"Coraguatatuba: Martim de sa. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 4075",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","3355614","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Harold Robinson",NA,NA,NA,"Jomar G. Jardim","2000",NA,NA,"Brazil","Bahia",NA,"Urucuca: Parque estadual Serra do Conduru. Rod. Serra Grande. Urucuca. ca. 9, 4 km. Serra do Conduru vertente E.","-39.10194","-14.485",NA,NA,"250.00000000","450.00000000",NA,NA,"Jardim 3077",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2015-01-24 00:06:00-02","MO","MOBOT","3355645","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"M. M. da Silva Barbosa","1983",NA,NA,"Brazil",NA,NA,"barba de velho Nilo Pecanha-Ba",NA,NA,NA,NA,NA,NA,NA,NA,"Barbosa 26",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2016-02-18 05:27:00-02","MO","MOBOT","3355797","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Walter Holmes",NA,NA,NA,"Elias Bausen","1988",NA,NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bausen 5111",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-07-21 23:34:00-03","MO","MOBOT","2458095","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Barroso, G. M.",NA,NA,NA,"Per Dusén",NA,NA,NA,"Brazil","Paraná",NA,"Alexandra","-48.61666","-23.56666",NA,NA,NA,NA,NA,NA,"Dusén 17126",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-31 08:53:05-03","INPA","INPA","248749","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Moraes, MD","1995","06","27","Brasil","São Paulo","Ubatuba","Planície litorânea de Picinguaba. Trilha da guarita.","-44.812367","-23.339783","-44.812367","-23.339783",NA,NA,"INPA0248749","INPA0248749 INPA0248749_e","57",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-31 08:53:05-03","INPA","INPA","179585","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, WW","1991",NA,NA,"Hatschbach, GG","1990","07","06","Brasil","Paraná","Guaratuba","Reserva Florestal Adolfo Ducke, Piçarras. Restinga.","-59.966667","-2.883333","-59.966667","-2.883333","3","5","INPA0179585","INPA0179585 INPA0179585_e","54378",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","2214",NA,"Plantae","Compositae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","C.T. Oliveira/03-10-2012",NA,NA,NA,"W. Boone","1985","08","13","Brasil","Espírito Santo","Santa Teresa","Encosta do Jardim da Montanha","-40.586667","-19.946389","40W35'12","19S56'47",NA,NA,"MBML002214","MBML002214","652","Trepadeira com capítulos verde amarelados, heliófila, mata, alto de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2171",NA,"Plantae","Compositae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","C.T. Oliveira/03-10-2012",NA,NA,NA,"Edson V. R. Mota","1980","07","20","Brasil","Rio de Janeiro","Campo Grande","Serra do Mendanha","-43.5","-22.816667","43W30'","22S49'",NA,NA,"MBML002171","MBML002171","43","Arbusto protado, comum, cacho de umbélas de flores brancas, odor agradável, habitat capoeira úmida sombreado, periferia de mata, encosta, substrato argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1274","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.","2003","09","20","Ferreira, G.M.P.; et al.; et al.","1996","03","28","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, mata baixa, trilha do mirante","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUCO001274",NA,"55","Trepadeira, capítulos brancos; DESC: Trepadeira, capítulos brancos",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"321","2020-12-28 10:31:20-03","ICAUFMG","MCCA","2611","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"FONSECA, R.S.","2010","06","29","Brasil","Minas Gerais","Viçosa","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0",NA,NA,"MCCA02725","MCCA02725","611","Área aberta, aceiro.",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"322","2020-06-15 15:28:52-03","UNESP-RC","HRCB","43945","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.","1989",NA,NA,"Hatschbach, G.","1973","10","03","Brasil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"32622","Trepadeira, capítulos creme.",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"323","2020-06-17 15:24:49-03","UNESP-RC","HRCB","29610","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","R. L. Esteves",NA,NA,NA,"Takahasi, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"324","2020-06-17 15:24:49-03","UNESP-RC","HRCB","9124","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"325","2020-06-17 15:24:49-03","UNESP-RC","HRCB","33427","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M. D. Moraes",NA,NA,NA,"Moraes, M. D.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","44°48'","23°20'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"326","2020-06-17 15:24:49-03","UNESP-RC","HRCB","10793","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M. D. Moraes (tese)",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"327","2020-06-15 15:28:52-03","UNESP-RC","HRCB","65057","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","G.P. Sabino",NA,NA,NA,"Grupo Azul",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia -Trilha ao redor da Casa do Pesquisador","-44.608101","-22.454642","44°36'29.163W","22°27'16.7106S","718","718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-06-17 15:24:49-03","UNESP-RC","HRCB","9076","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M. D. Moraes (tese)",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"329","2020-06-17 15:24:49-03","UNESP-RC","HRCB","8747","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M. D. Moraes (tese)",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"330","2019-05-23 11:07:55-03","UFLA","ESAL","8589","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Mansanares, ME","2017","03","23","Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"30207","liana; 2.20; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-05-23 11:07:55-03","UFLA","ESAL","11034","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Mansanares, ME","2016","05","13","Melo, PHA; Costa, MP; Pellicciotti, AS",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun. Serra de São Domingos, floresta nebular no limite nordeste do parque","-46.5614013671875","-21.7877998352051",NA,NA,"15","15",NA,NA,"3643","liana; ; alva;; floresta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"332","2019-05-23 11:07:55-03","UFLA","ESAL","10488","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Mansanares, ME","2016","05","13","Melo, PHA; Costa, MP; Pelliicciotti, AS",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, floresta nebular no limite nordeste do parque","-46.5614013671875","-21.7877998352051",NA,NA,"15","15",NA,NA,"3641","arbusto; ; capítulo com flor alva;; floresta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"333","2020-06-25 16:06:07-03","FUVATES","HVAT","4372","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M. R. Ritter","2008","07","17","M. R. Ritter","2008","07","17","Brasil","Rio Grande do Sul","Maquiné","Solidão.","-50.207222","-29.675","-50º12'26''W","-29º40'30''S",NA,NA,"HVAT00004372",NA,"1470","Doação do Herbário ICN, registro ICN 157130; Beira da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-11-18 11:39:48-03","UERJ","HRJ","240","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"F. Pinheiro; L. Ribas","2000","05","21","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00000240",NA,"442",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"335","2020-11-18 11:39:48-03","UERJ","HRJ","10546","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"?","2005","08","03","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Redentor.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HRJ00010546",NA,"s.n.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"336","2019-07-31 14:32:10-03","CPATSA","HTSA","5284","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Guedes, M.L.","2012","06",NA,"Guedes, M.L.","2012","03","01","Brasil","Bahia",NA,"Litoral Norte, Jandaíra, Caminho para Marcanaí.","-37.906111","-12.092222","-37.906111","-12.092222","36","36",NA,NA,"19359","Trepadeira, herbácea. Folhas discolores. Inflorescência cam capítulos paucifloros, flores com papus cerdosos branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-09-12 05:00:02-03","US","US","1402642","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"E. H. Ule","1888","9",NA,"Brazil","Santa Catarina",NA,"Am Abhang des Garciawaldes bei Blumenau",NA,NA,NA,NA,NA,NA,"US01674525","US01674525_01","932",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","2321137","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"-- Reitz & Klein, --","1956","9","6","Brazil","Santa Catarina",NA,"Pilões, Palhoça",NA,NA,NA,NA,"450",NA,"US01674513","US01674513_01","3632",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","2904751","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"S. A. Mori, A. Walther & A. Necker","1979","8","27","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Município de Maraú. BR 030, a 45 km a E de Ubaitaba",NA,NA,NA,NA,"25","50","US01674517","US01674517_01","12809",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","3059781","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","1985","6","19","Brazil","Bahia",NA,"Rod. p/ Nanuque (mun. Caravelas)",NA,NA,NA,NA,NA,NA,"US01674516","US01674516_01","49494",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","2248547","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"R. M. Klein","1954","6","28","Brazil","Santa Catarina",NA,"Morro da Cruz, Itajaí",NA,NA,NA,NA,"50",NA,"US01674521","US01674521_01","790",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","2123200","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"-- Reitz & Klein, --","1953","6","12","Brazil","Santa Catarina",NA,"Barra do Sul, Araquarí",NA,NA,NA,NA,"5",NA,"US01674512","US01674512_01","783",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","3329934","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"A. M. Carvalho, A. M. Amorim, J. G. Járdim, G. V. Pitanga & et al.","1995","7","15","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Município de Itacaré. Marambaia. Ca. 6 a 8 Km na estrada Itacaré/ Serra Grande. Região da Mata Higrófila Sul Baiana",NA,NA,NA,NA,NA,NA,"US01674518","US01674518_01","6045",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","1197232","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1921","8","15","Brazil","Rio de Janeiro",NA,"Silvestre, South America",NA,NA,NA,NA,"390",NA,"US01674528","US01674528_01","1042",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","483668","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"-. Simard","1879","8","24","Brazil","Rio de Janeiro",NA,"Brésil, Fazenda da Limeira, a la base du Tingua",NA,NA,NA,NA,NA,NA,"US01674508","US01674508_01","11092",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","2427647","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"M. Kuhlmann","1954","7","16","Brazil","São Paulo",NA,"Praia Grande",NA,NA,NA,NA,NA,NA,"US01674509","US01674509_01","2969",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","1473731","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"P. K. Dusén","1915","8","18","Brazil","Paraná",NA,"Alexandra, ad marginem silvae primaevae reg. lit [interpreted]",NA,NA,NA,NA,NA,NA,"US01674503","US01674503_01","17126",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","3112526","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & A. C. Cervi","1987","8","23","Brazil","Espírito Santo",NA,"Rod. BR-101 (mun. Jaguare)",NA,NA,NA,NA,"20","50","US01674519","US01674519_01","51409",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","1197277","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1922","7","12","Brazil",NA,NA,"Guaruja, Santos",NA,NA,NA,NA,NA,NA,"US01674524","US01674524_01","2008",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","3120891","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & A. C. Cervi","1987","8","20","Brazil","Espírito Santo",NA,"Alto Bananal (mun. Conceição do Castelo)",NA,NA,NA,NA,"1000",NA,"US01674510","US01674510_01","51334",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","1281093","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"P. K. Dusén","1910","9","12","Brazil","Paraná",NA,"Porto de Cima, in silva primaeva",NA,NA,NA,NA,NA,NA,"US01674506","US01674506_01","10260",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","2904754","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"S. A. Mori","1979","8","25","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Município de Maraú. Fazenda Agua Boa, BR 030, a 22 km a E de Ubaitaba",NA,NA,NA,NA,"100",NA,"US01674514","US01674514_01","12745",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","2536785","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"G. Hatschbach","1967","9","12","Brazil","Paraná",NA,"Estr. da Graciosa (Rio Mãe Catira), (Mun. Sustre Barras) Pr [interpreted]",NA,NA,NA,NA,NA,NA,"US01674504","US01674504_01","17159",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","3723574","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"C. T. Oliveira & A. Fernandes","2012","4","3","Brazil","São Paulo","Campos do Jordão","Horto Florestal. Mirante do Pau Arcado. Campo.","-45.4708","-22.7047",NA,NA,"1800",NA,"US03473457","US03473457_01","598",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
