"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"54","2019-11-13 11:18:28-03","USP","SPF","168139","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Bulbostylis","closii","Bulbostylis closii","Kral, R","Irwin, HS","s.n.","1968",NA,"Brasil",NA,NA,"SPF00168139","Barros","01","27","Goiás","Corumbá de Goiás","Serra dos Pireneus","-48.8086013793945","-15.9236001968384",NA,"1200","1200","2001",NA,NA,NA,NA,NA,"41388","auto",NA,NA
"55","2019-11-13 11:18:30-03","USP","SPF","16878","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Joly, AB","Vedove, JD","s.n.","1948",NA,"Brasil",NA,NA,"SPF00016878","Palla","02","06","São Paulo","São Paulo","Campos de butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA
"56","2019-11-13 11:18:32-03","USP","SPF","168184","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Bulbostylis","sphaerolepis","Bulbostylis sphaerolepis","Kral, R","Irwin, HS","25264","1970",NA,"Brasil",NA,NA,"SPF00168184","(Boeckeler) Beetle","01","24","Goiás",NA,"Serra do Facão",NA,NA,NA,"900","900","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-07 09:20:48-03","UEFS","HUEFS","144094","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Bulbostylis","closii","Bulbostylis closii",NA,"Sem coletor","251","2003",NA,"Paraguai",NA,NA,"HUEFS0144094","Barros","02","07",NA,"Alto Parana","16 km de Hernandarias ruta a Salto del Guayrá, 2 km E de acesso a troncal 1.",NA,NA,"HUEFS0144094",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"58","2019-10-07 09:20:48-03","UEFS","HUEFS","143983","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Bulbostylis","major","Bulbostylis major",NA,"Schinini, A.","33389","1997",NA,"Paraguai",NA,"Solo removido.","HUEFS0143983","Palla","12","06","Canendiyú",NA,"40 Km S de Igatimi. En lornada de tierra colorada.",NA,NA,"HUEFS0143983",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"59","2019-02-27 14:01:56-03","UFSJ","HUFSJ","2755","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Gonçalves, J","Gonçalves, JS; et al.","s.n.","2011",NA,"Brasil",NA,"Erva em campo rupestre.","HUFSJ002755","Palla","07","01","Minas Gerais","Carrancas","Angola","-44.673389","-21.423917",NA,NA,NA,"2014","12","11","-44.673389","-21.423917",NA,NA,NA,NA,NA
"60","2019-02-27 14:01:56-03","UFSJ","HUFSJ","2752","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Gonçalves, J","Gonçalves, JS; et al.","s.n.","2011",NA,"Brasil",NA,"Erva em campo rupestre.","HUFSJ002752","Palla","07","01","Minas Gerais","Carrancas","Angola","-44.673389","-21.423917",NA,NA,NA,"2014","12","11","-44.673389","-21.423917",NA,NA,NA,NA,NA
"61","2020-11-12 17:02:25-03","UEL","FUEL","23222","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Bulbostylis","closii","Bulbostylis closii","Vitta, FA","Souza, VC; et al.","3944","1993",NA,"Brasil",NA,NA,"FUEL020086","Barros","05","22","São Paulo","Itararé","Fazenda São Nicolau","-49.3400001525879","-24.1100006103516",NA,NA,NA,"1993","10",NA,NA,NA,NA,"27729","auto",NA,NA
"62","2020-12-17 22:33:20-03","UFSC","FLOR","40451","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Bulbostylis","major","Bulbostylis major","Trevisan, R.","Trevisan, R.","599","2006",NA,"Brasil",NA,"Duplicata de ICN 143263 Habitat: campo seco, beira de estrada","FLOR0040451","Palla","03","09","Rio Grande do Sul","Eldorado do Sul","BR 290.","-51.631944","-30.090833",NA,NA,NA,"2011","10","11","51º37'55''W","30º5'27''S",NA,NA,NA,NA,NA
"63","2020-12-17 22:33:20-03","UFSC","FLOR","55672","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.E.","Campestrini, S.; Trevisan, R.; Weber, P.A.P.; Venturi, S.","555","2013",NA,"Brasil",NA,"erva Habitat: campo natural seco e pedregoso","FLOR0055672","Palla","01","22","Paraná","Palmas","Interior de Palmas.","-51.981111","-26.385278",NA,"1035","1035","2013","04","03","51º58'52''W","26º23'7''S",NA,NA,NA,NA,NA
"64","2020-12-17 22:33:20-03","UFSC","FLOR","22023","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.E.","Sobral, M.; Falkenberg, D.B.","6383","1990",NA,"Brasil",NA,"arbusto, flor vermelha, 1m altura Habitat: morro com campos rupestres e matas de encosta; em campo no topo do cerro","FLOR0022023","Palla","02",NA,"Rio Grande do Sul","Alegrete","Cerro do Tigre.","-55.7919006347656","-29.7831001281738",NA,NA,NA,"2013","05","09",NA,NA,NA,"89305","auto",NA,NA
"65","2020-12-17 22:33:21-03","UFSC","FLOR","51845","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Bulbostylis","sphaerolepis","Bulbostylis sphaerolepis","Ardissone, R.E.","Ardissone, R.E.; Silva Filho, P.J. & Trevisan, R.","272","2011",NA,"Brasil",NA,"erva; presença de flores e frutos Habitat: campo seco rochoso","FLOR0051845","(Boeckeler) Beetle","12","18","Rio Grande do Sul","Santana do Livramento","Topo do Cerro Palomas.","-55.349722","-30.824167","FLOR0051845",NA,NA,"2017","08","16","55º20'59''W","30º49'27''S",NA,NA,NA,NA,NA
"66","2021-03-04 15:42:07-03","IF","SPSF","22739","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Bulbostylis","closii","Bulbostylis closii",NA,"V.C.Souza","3944","1993","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"05","22","SP","Itararé","campo e campo rupestre","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida","27729","auto",NA,NA
"67","2021-02-08 12:50:53-03","UFRGS","ICN","155119","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Setubal, R; Kray, J; De Marchi, T","312","2007","América do Sul","Brasil",NA,"em campo úmido","ICN00003458","Palla","02","12","RS","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203","ICN00003458",NA,NA,"2012","10","17",NA,NA,NA,"55856","auto",NA,NA
"68","2021-02-08 12:50:53-03","UFRGS","ICN","134196","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Longhi-Wagner, HM; Garcia, R; Ritter, MR","7433","2001","América do Sul","Brasil",NA,NA,"ICN00003452","Palla","01","23","SC","Capão Alto","BR 116","-50.5119018554688","-27.9368991851807","ICN00003452",NA,NA,"2012","10","17",NA,NA,NA,"41668","auto",NA,NA
"69","2021-02-08 12:50:53-03","UFRGS","ICN","112156","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Araujo, AC","570","1997","América do Sul","Brasil",NA,"Comum em beira de estrada.","ICN00003456","Palla","01","23","PR","Horizonte","BR 280, 31 km após entrada de acesso a Palmas",NA,NA,"ICN00003456",NA,NA,"2012","10","02",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 12:50:53-03","UFRGS","ICN","145213","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Araujo, AC; Silveira, GH","1600","2006","América do Sul","Brasil",NA,"campo úmido, area aberta com luz direta.","ICN00003457","Palla","09","21","RS","Porto Alegre","Altos do Morro Santana","-51.2299995422363","-30.0331001281738","ICN00003457","300","300","2012","10","10",NA,NA,NA,"29946","auto",NA,NA
"71","2021-02-08 12:50:53-03","UFRGS","ICN","118982","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Silveira, GH; Longhi-Wagner, HM","470","2006","América do Sul","Brasil",NA,NA,"ICN00003434","Palla","02","16","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003434","280","280","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"72","2021-02-08 12:50:53-03","UFRGS","ICN","145168b","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Araujo, AC; Longhi-Wagner, HM","1605","2006","América do Sul","Brasil",NA,"inflorescência vinácea.; campo argiloso seco eventualmente úmido. Area aberta, luz direta","ICN00003455","Palla","09","30","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003455","200","200","2012","10","08",NA,NA,NA,"29946","auto",NA,NA
"73","2021-02-08 12:50:53-03","UFRGS","ICN","147788","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Silveira, GH; Longhi-Wagner, HM","298","2005","América do Sul","Brasil",NA,NA,"ICN00003440","Palla","03","08","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738","ICN00003440","311","311",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA
"74","2021-02-08 12:50:53-03","UFRGS","ICN","161601","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","cf. major","Bulbostylis cf. major","Ardissone, RE","Longhi-Wagner, HM; et al.","9275","2005","América do Sul","Brasil",NA,NA,"ICN00003449","Palla","06","23","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738","ICN00003449",NA,NA,"2012","10","02",NA,NA,NA,"29946","auto",NA,NA
"75","2021-02-08 12:50:56-03","UFRGS","ICN","147825","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Overbeck, G; Muller, S","s.n.","2002","América do Sul","Brasil",NA,NA,"ICN00003096","Palla","12",NA,"RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738","ICN00003096","311","311","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"76","2021-02-08 12:50:56-03","UFRGS","ICN","128323","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Longhi-Wagner, HM; et al.","3726","1997","América do Sul","Brasil",NA,"campo beira de estrada","ICN00003441","Palla","01","23","SC","Horizonte","BR 280 30 km do trevo de acesso a Palmas",NA,NA,"ICN00003441",NA,NA,"2012","10","02",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 12:50:56-03","UFRGS","ICN","130668","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Longhi-Wagner, HM; et al.","8990","2004","América do Sul","Brasil",NA,NA,"ICN00003439","Palla","01","15","PR","Sengés",NA,"-49.366667","-24.115833","ICN00003439",NA,NA,"2012","10","03","-49.366667","-24.115833",NA,NA,NA,NA,NA
"78","2021-02-08 12:50:56-03","UFRGS","ICN","143263","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Trevisan, R","599","2006","América do Sul","Brasil",NA,"campo seco, beira da estrada","ICN00003459","Palla","03","09","RS","Eldorado do Sul","BR 290 30° 05' 26 6S 51° 37' 55 4W","-51.631944","-30.090556","ICN00003459",NA,NA,"2012","10","02","-51.631944","-30.090556",NA,NA,NA,NA,NA
"79","2021-02-08 12:50:56-03","UFRGS","ICN","160010","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Freitas, E","659","2009","América do Sul","Brasil",NA,"Campo seco de solo arenoso e pedregoso","ICN00003454","Palla","02","27","RS","São Francisco de Assis","Gruta São Tomé (29°36'17S 55°04'29W )","-55.074722","-29.604722","ICN00003454",NA,NA,"2012","10","10","-55.074722","-29.604722",NA,NA,NA,NA,NA
"80","2021-02-08 12:50:56-03","UFRGS","ICN","165836","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silva Filho, PJS","882","2010","América do Sul","Brasil",NA,"Campo seco","ICN00003435","Palla","10","03","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. -30.066457 -51.023104","-51.023056","-30.066389","ICN00003435",NA,NA,"2012","10","03","-51.023056","-30.066389",NA,NA,NA,NA,NA
"81","2021-02-08 12:50:56-03","UFRGS","ICN","178606","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silva Filho, PJS; Pasini, E; Soares, ELC","2002","2014","América do Sul","Brasil",NA,"Em campo seco pedregoso","ICN00003450","Palla","01","30","PR","Ponta Grossa","Parque Estadual de Vila Velha","-49.995","-25.221944","ICN00003450",NA,NA,"2014","07","28","-49.995","-25.221944",NA,NA,NA,NA,NA
"82","2021-02-08 12:50:56-03","UFRGS","ICN","089152","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Sobral, M","1892","1983","América do Sul","Brasil",NA,NA,"ICN00003460","Palla","04",NA,"RS","Guaíba",NA,"-51.3250007629395","-30.113899230957","ICN00003460",NA,NA,"2012","10","10",NA,NA,NA,"28343","auto",NA,NA
"83","2021-02-08 12:50:56-03","UFRGS","ICN","151597","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Lima, LF","309","2006","América do Sul","Brasil",NA,"Campo. Beira de mata.","ICN00003453","Palla","03","12","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957","ICN00003453",NA,NA,"2012","10","10",NA,NA,NA,"28343","auto",NA,NA
"84","2021-02-08 12:50:56-03","UFRGS","ICN","112468","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Araújo, AC","457","1997","América do Sul","Brasil",NA,"beira de estrada, abundante.","ICN00003443","Palla","01","08","RS","Lagoa Vermelha","30 km após a cidade em direção a Passo Fundo","-51.5257987976074","-28.2085990905762","ICN00003443",NA,NA,"2012","10","10",NA,NA,NA,"42261","auto",NA,NA
"85","2021-02-08 12:50:56-03","UFRGS","ICN","134901","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH","520","2007","América do Sul","Brasil",NA,NA,"ICN00003436","Palla","02","12","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003436","280","280","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"86","2021-02-08 12:50:56-03","UFRGS","ICN","118994","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH; Longhi-Wagner, HM","466","2006","América do Sul","Brasil",NA,NA,"ICN00003438","Palla","02","16","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003438","280","280","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"87","2021-02-08 12:50:56-03","UFRGS","ICN","118993","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH; Longhi-Wagner, HM","462","2006","América do Sul","Brasil",NA,NA,"ICN00003445","Palla","02","16","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003445","280","280","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"88","2021-02-08 12:50:56-03","UFRGS","ICN","118950","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH","518","2007","América do Sul","Brasil",NA,NA,"ICN00003451","Palla","02","12","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003451","280","280","2012","10","19",NA,NA,NA,"29946","auto",NA,NA
"89","2021-02-08 12:50:56-03","UFRGS","ICN","118949","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH","517","2007","América do Sul","Brasil",NA,NA,"ICN00003437","Palla","02","12","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003437","280","280","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"90","2021-02-08 12:50:56-03","UFRGS","ICN","147690","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH; Schneider, AA; Lima, LF","488","2006","América do Sul","Brasil",NA,NA,"ICN00003447","Palla","04","26","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003447","280","280","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"91","2021-02-08 12:50:56-03","UFRGS","ICN","147691","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH; Schneider, AA; Lima, LF","480","2006","América do Sul","Brasil",NA,NA,"ICN00003448","Palla","04","26","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003448","280","280","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"92","2021-02-08 12:50:56-03","UFRGS","ICN","147679","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Silveira, GH; Schneider, AA; Garcia, C","497","2006","América do Sul","Brasil",NA,"Em campo seco","ICN00003446","Palla","06","14","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738","ICN00003446","311","311","2012","10","03",NA,NA,NA,"29946","auto",NA,NA
"93","2021-02-08 12:50:56-03","UFRGS","ICN","149417","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Ferreira, PMA; Eggers, L","s.n.","2006","América do Sul","Brasil",NA,NA,"ICN00003444","Palla","01","04","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738","ICN00003444",NA,NA,"2012","09","28",NA,NA,NA,"29946","auto",NA,NA
"94","2021-02-08 12:50:56-03","UFRGS","ICN","126928","S","Plantae","Monocotyledon",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, RE","Longhi-Wagner, HM","3674","1997","América do Sul","Brasil",NA,"pouco comum, campo úmido","ICN00003442","Palla","01","23","SC","Lages","BR 116 saída norte em direção a Curitiba 9km após o hotel Planalto","-50.326099395752","-27.8160991668701","ICN00003442",NA,NA,"2012","10","02",NA,NA,NA,"70701","auto",NA,NA
"95","2021-02-18 17:08:26-03","FEPAGRO","BLA","3957","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Bulbostylis","closii","Bulbostylis closii","T. M. Pedersen","A. P. Silva",NA,"1962",NA,"Brasil",NA,"Habitat: Campos altos sem pastoreio, beira de estrada","BLA003957","Barros","02","28","Rio Grande do Sul","Guaíba","Estação Experimental Agronômica","-51.3250007629395","-30.113899230957",NA,NA,NA,"1979","08","01",NA,NA,NA,"28343","auto",NA,NA
"96","2021-02-18 17:08:26-03","FEPAGRO","BLA","2689","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Bulbostylis","closii","Bulbostylis closii","T. M. Pedersen","A. P. Silva",NA,"1962",NA,"Brasil",NA,"Habitat: Campo alto em área sem pastoreio","BLA002689","Barros","02","28","Rio Grande do Sul","Guaíba","Nova Faculdade - Instituto de Plantas Forrageiras","-51.3250007629395","-30.113899230957",NA,NA,NA,"1979","08","01",NA,NA,NA,"28343","auto",NA,NA
"97","2020-08-26 10:48:35-03","MCN-FZBRS","HAS","68149","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.","Mattos, J.","10765","1962",NA,"Brasil",NA,"Num campo sujo, em touceiras.","HAS0068149","Palla","12",NA,"Espírito Santo","Santana","10 Km Oeste de Santana, via Monique-Santana.",NA,NA,NA,NA,NA,"2012","10","11",NA,NA,NA,NA,NA,NA,NA
"98","2020-08-26 10:48:35-03","MCN-FZBRS","HAS","13560","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.","Bueno, O.","s.n.","1977",NA,"Brasil",NA,"Coletada em lavoura (Campo C).","HAS0013560","Palla","08",NA,"Rio Grande do Sul","Montenegro","III Polo Petroquímico.","-51.4611015319824","-29.6886005401611",NA,NA,NA,"2012","10","11",NA,NA,NA,"21601","auto",NA,NA
"99","2020-08-26 10:48:35-03","MCN-FZBRS","HAS","9482","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.","Bueno, O.","1380","1979",NA,"Brasil",NA,"acesso pela estrada Juca Batista; ereta; altura e diâmetro da planta 40 cm; flor castanha; dispersa; campo limpo; topo; solo granito","HAS0009482","Palla","05",NA,"Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738",NA,NA,NA,"2012","10","11",NA,NA,NA,"29946","auto",NA,NA
"100","2020-08-26 10:48:35-03","MCN-FZBRS","HAS","50953","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.","Mattos, J.","25275","1983",NA,"Brasil",NA,"No campo.","HAS0050953","Palla","11",NA,"Rio Grande do Sul","Sarandi","Próximo ao Km 140, na rodovia para Carazinho.","-52.9230995178223","-27.9438991546631",NA,NA,NA,"2012","10","11",NA,NA,NA,"20705","auto",NA,NA
"101","2020-08-26 10:48:35-03","MCN-FZBRS","HAS","22825","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.","Neves, M.","951","1987",NA,"Brasil",NA,"Reg. Fisiog. Planalto Médio, a 1 Km em direção a Fontoura Xavier. Erva coletada em beira de estrada, rara.","HAS0022825","Palla","03",NA,"Rio Grande do Sul","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,"2012","10","11",NA,NA,NA,"42411","auto",NA,NA
"102","2020-08-26 10:48:35-03","MCN-FZBRS","HAS","50962","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.","Camargo, O.R.","s.n.","1975",NA,"Brasil",NA,"No campo úmido, nas margens de duna vegetada.","HAS0050962","Palla","02",NA,"Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"2012","10","11",NA,NA,NA,"20837","auto",NA,NA
"103","2020-08-26 10:48:35-03","MCN-FZBRS","HAS","11197","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Ardissone, R.","Soares, Z.","294","1980",NA,"Brasil",NA,"erva; 30 cm; fruto marrom; pouco numerosa; dispersa; campo sujo; relevo na encosta; solo granito","HAS0011197","Palla","03",NA,"Rio Grande do Sul","Viamão","Morro da Pedreira","-51.0233001708984","-30.0811004638672",NA,NA,NA,"2012","10","11",NA,NA,NA,"41667","auto",NA,NA
"104","2021-02-25 09:37:54-03","IBt","SP","1964","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major",NA,"Campos Novaes, J","s.n.",NA,NA,"Brasil",NA,NA,NA,"Palla",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-02 08:39:52-03","IBt","SP","287400","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major",NA,"Souza, VC","7380","1994",NA,"Brasil",NA,NA,NA,"Palla","11","14","São Paulo","Itararé",NA,"-49.263056","-24.261667",NA,NA,NA,NA,NA,NA,"-49.263056","-24.261667",NA,NA,NA,NA,NA
"106","2021-01-11 11:19:59-03","IBt","SP","472401","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major",NA,"Schinini, A","33389","1997",NA,"Paraguai",NA,NA,NA,"Palla","12","06","Canendeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-25 09:37:54-03","IBt","SP","6624","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major",NA,"Brade, AC","s.n.",NA,NA,"Brasil",NA,NA,NA,"Palla",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-21 10:03:23-03","IBt","SP","9305","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","major","Bulbostylis major","Gross, R","Loefgren, A","CGG3289","1896",NA,"Brasil",NA,NA,"SP009212","Palla","04","16","São Paulo","Pirituba",NA,NA,NA,"SP009212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-25 09:37:54-03","IBt","SP","102052","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","sphaerolepis","Bulbostylis sphaerolepis",NA,"Mattos, J","13943",NA,NA,"Brasil",NA,NA,NA,"(Boeckeler) C.B.Clarke",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-25 09:37:54-03","IBt","SP","215311","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","sphaerolepis","Bulbostylis sphaerolepis",NA,"Viégas, GP","s.n.","1943",NA,"Brasil",NA,NA,NA,"(Boeckeler) C.B.Clarke","02","19","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA
"111","2021-02-25 09:37:54-03","IBt","SP","9262","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","sphaerolepis","Bulbostylis sphaerolepis",NA,"Usteri, A","s.n.",NA,NA,"Brasil",NA,NA,NA,"(Boeckeler) C.B.Clarke",NA,NA,"São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA
"112","2021-02-25 09:37:54-03","IBt","SP","9267","S","Plantae",NA,NA,"Cyperaceae","Bulbostylis","sphaerolepis","Bulbostylis sphaerolepis",NA,"Usteri, A","s.n.",NA,NA,"Brasil",NA,NA,NA,"(Boeckeler) C.B.Clarke",NA,NA,"São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA
