"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"334","2015-09-05 10:44:33-03","MNHN","RECOLNAT_MNHN_P","P05585959","PreservedSpecimen",NA,"Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Glaziou, A.",NA,"1886","10","24",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. Nome vulgar: armamé <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585959' target='other'> <mi>dwc_moreinfo</mi></a>","P05585959",NA,NA,"Mart.",NA,"Rio de Janeiro","Fazenda de Larangeiras, près de Cantagalo","-43.2075004577637","-22.9027996063232","P05585959_01",NA,NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"15898",NA,NA
"335","2015-09-05 10:44:33-03","MNHN","RECOLNAT_MNHN_P","P05585963","PreservedSpecimen",NA,"Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Hatschbach, G.",NA,"1967","8","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585963' target='other'> <mi>dwc_moreinfo</mi></a>","P05585963",NA,NA,"Mart.",NA,"Paraná","Fazenda Lagoa, próxima a lagoa","-52.6049995422363","-23.6632995605469","P05585963_01",NA,NA,"Cianorte",NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,"16949",NA,NA
"336","2015-09-05 10:24:58-03","MNHN","RECOLNAT_MNHN_P","P05585590","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Saint-Hilaire|de, A.",NA,"1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585590' target='other'> <mi>dwc_moreinfo</mi></a>","P05585590",NA,NA,"Reissek",NA,"São Paulo","Brésil. Province de Saint Paul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2015-11-07 01:43:21-02","MNHN","RECOLNAT_MNHN_P","P02274022","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Riedel, L.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274022' target='other'> <mi>dwc_moreinfo</mi></a>","P02274022",NA,NA,"Reissek",NA,NA,"s.loc.",NA,NA,"P02274022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA
"338","2015-11-07 01:03:51-02","MNHN","RECOLNAT_MNHN_P","P02274023","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Riedel, L.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274023' target='other'> <mi>dwc_moreinfo</mi></a>","P02274023",NA,NA,"Reissek",NA,NA,"s.loc.",NA,NA,"P02274023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA
"339","2015-09-05 10:45:53-03","MNHN","RECOLNAT_MNHN_P","P05585566","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585566' target='other'> <mi>dwc_moreinfo</mi></a>","P05585566",NA,NA,"Reissek",NA,"Rio de Janeiro","Brésil. province de R.J.",NA,NA,"P05585566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11871",NA,NA
"340","2015-09-05 10:24:57-03","MNHN","RECOLNAT_MNHN_P","P05585580","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Saint-Hilaire|de, A.",NA,"1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585580' target='other'> <mi>dwc_moreinfo</mi></a>","P05585580",NA,NA,"Reissek",NA,"Minas Gerais","Brésil. Province de Minas-Geraës. Voyage d'Auguste de Saint-Hilaire.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1574",NA,NA
"341","2015-09-05 10:24:58-03","MNHN","RECOLNAT_MNHN_P","P05585581","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Saint-Hilaire|de, A.",NA,"1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585581' target='other'> <mi>dwc_moreinfo</mi></a>","P05585581",NA,NA,"Reissek",NA,"Minas Gerais","Bresil. Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1574",NA,NA
"342","2015-09-05 10:24:58-03","MNHN","RECOLNAT_MNHN_P","P05585582","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Saint-Hilaire|de, A.",NA,"1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585582' target='other'> <mi>dwc_moreinfo</mi></a>","P05585582",NA,NA,"Reissek",NA,"Minas Gerais","Brésil.Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2015-09-05 10:24:58-03","MNHN","RECOLNAT_MNHN_P","P05585583","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Saint-Hilaire|de, A.",NA,"1819","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585583' target='other'> <mi>dwc_moreinfo</mi></a>","P05585583",NA,NA,"Reissek",NA,"São Paulo","Brésil.-Province de Saint-Paul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1040",NA,NA
"344","2015-09-05 10:24:58-03","MNHN","RECOLNAT_MNHN_P","P05585584","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Saint-Hilaire|de, A.",NA,"1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585584' target='other'> <mi>dwc_moreinfo</mi></a>","P05585584",NA,NA,"Reissek",NA,"São Paulo","Brésil. Province de Saint-Paul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2015-09-05 10:24:58-03","MNHN","RECOLNAT_MNHN_P","P05585585","PreservedSpecimen",NA,"Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Glaziou, A.",NA,"1880","5","29",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585585' target='other'> <mi>dwc_moreinfo</mi></a>","P05585585",NA,NA,"Reissek",NA,"Rio de Janeiro","Brésil (RIo Jan.) Theresopolis","-42.97519","-22.41646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11871",NA,NA
"346","2020-12-11 11:34:27-03","UFMG","BHCB","50578","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-11 11:34:27-03","UFMG","BHCB","50579","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-11 11:34:27-03","UFMG","BHCB","32991","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","EMBRAPA","-44.2467002868652","-19.465799331665",NA,NA,NA,"Sete Lagoas",NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-11 11:34:27-03","UFMG","BHCB","32991","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","EMBRAPA","-44.2467002868652","-19.465799331665",NA,NA,NA,"Sete Lagoas",NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-11 11:34:27-03","UFMG","BHCB","95414","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Echternacht, LA; Dornas, T","252","2004","03","11","Southern America","Brasil",NA,NA,"Arbóreo (3m) em sub-bosque de Floresta Estacional Semidecidual. Frutos alaranjados.",NA,"Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Carmópolis de Minas",NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-11 11:34:27-03","UFMG","BHCB","173867","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Torres, RB; Butta, A; Pereira, CA;","1393","2000","12","20","Southern America","Brasil",NA,NA,"Árvore, ca. 10m alt. Frutos amadurecendo, verde-amarelados","BHCB018871","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Mata do Cascalho, Mata de altitude, subosque","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Camanducaia",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-11 11:34:27-03","UFMG","BHCB","174102","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Torres, RB","966","1999","11","25","Southern America","Brasil",NA,NA,"Arvoreta ca. 2,5m alt.; Subosque aberto, na encosta.","BHCB019581","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Mata dos Mota","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Camanducaia",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-11 11:34:27-03","UFMG","BHCB","174103","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Torres, RB","1182","2000","03","23","Southern America","Brasil",NA,NA,"arvore ca. 6m alt, frutos amadurecendo alaranjados, sementes com arilo branco","BHCB019580","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Mata dos Vargas, borda da mata","-46.1446990966797","-22.7553005218506",NA,"1115","1115","Camanducaia",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-01-29 17:16:16-03","UFMG","BHCB","199667","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ferreira, VL; Lopes, ADC","400","2019","06","27","Southern America","Brasil",NA,NA,"Afloramento de calcário.;Fenda no maciço.","BHCB199667","Dicotyledon",NA,"(Mart.) Biral",NA,"Minas Gerais","Gruta da Lapinha","-43.958889","-19.560833",NA,"703","703","Lagoa Santa",NA,NA,NA,NA,"-43.958889","-19.560833",NA,NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:18:29-03","UFPR","UPCB","63056","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Urben-Filho, A.","86","2008","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Ribas, O.S.","Paraná","Barranco atrás do Alojamento.","-50.7","-24.05",NA,NA,NA,"Telêmaco Borba","2009",NA,NA,"02","-50.7","-24.05",NA,NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:18:29-03","UFPR","UPCB","90129","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Brotto, M. L. et al.","499","2010","12","14",NA,"Brasil",NA,NA,"Arbusto. Frutos amarelos..","UPCB0029146",NA,NA,"Mart.","Brotto, M. L.","Paraná","Margem do Rio Chopim","-52.481111","-26.164722","UPCB0029146","600","600","Honório Serpa","2010",NA,NA,"12","-52.481111","-26.164722",NA,NA,"14",NA,NA,NA,NA
"357","2021-02-11 17:18:29-03","UFPR","UPCB","18842","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Goetzke, S.","504","1988","07","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Cervi, A.C.","Paraná",NA,"-52.7874984741211","-23.0958003997803",NA,NA,NA,"Amaporã","1991","23154","auto","11",NA,NA,NA,NA,"05",NA,NA,NA,NA
"358","2021-02-11 17:18:29-03","UFPR","UPCB","8168","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Hatschbach, G.","16949","1967","08","24",NA,"Brasil",NA,NA,"Árvore, 8 x 0,12m, flor creme-esverdeada. Mata pluvial, próximo da lagoa..",NA,NA,NA,"Mart.","Smith, L.B. & Smith, S.F.","Paraná","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,NA,"Cianorte","1970","32009","auto","01",NA,NA,NA,NA,"01",NA,NA,NA,NA
"359","2021-02-11 17:18:29-03","UFPR","UPCB","8173","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Hatschbach, G.","16949","1967","08","24",NA,"Brasil",NA,NA,"Árvore, 8 x 0,12m, flor creme-esverdeada. Mata pluvial, próximo da lagoa..",NA,NA,NA,"Mart.","Smith, L.B. & Smith, S.F.","Paraná","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,NA,"Cianorte","1970","32009","auto","01",NA,NA,NA,NA,"01",NA,NA,NA,NA
"360","2021-02-11 17:18:29-03","UFPR","UPCB","51631","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Matos, F.B.","39","2004","09","10",NA,"Brasil",NA,NA,"Arvoreta 3,5m, interior do capão de Araucária. Floresta ombrófila mista. Alt.: 900m s.n.m..",NA,NA,NA,"Mart.","Matos, F.B.","Paraná","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Curitiba","2004","25180","auto","01",NA,NA,NA,NA,"01",NA,NA,NA,NA
"361","2021-02-11 17:18:29-03","UFPR","UPCB","20629","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Marquesini, N.R.",NA,"1992","10","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Biral, L.","Santa Catarina","Posto indígena: Toldo Chimbangue","-52.6183013916016","-27.096399307251",NA,NA,NA,"Chapecó","2012","22671","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:18:29-03","UFPR","UPCB","36152","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, E.M.",NA,"1998","09","11",NA,"Brasil",NA,NA,"Árvore 15m, CAP=80cm, frutos imaturos de cor verde. Nome vulgar: espinheira-santa..",NA,NA,NA,"Mart.",NA,"Paraná","Primeiro Ponto","-50.9494018554688","-24.2082996368408",NA,NA,NA,"Ortigueira",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:18:29-03","UFPR","UPCB","8166","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Hatschbach, G.","16691","1967","07","06",NA,"Brasil",NA,NA,"Árvore, 15 x 0,35m. Mata pluvial, encosta de morro..",NA,NA,NA,"Mart.","Smith, L.B. & Smith, S.F.","Paraná","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Guaraqueçaba","1970","37295","auto","01",NA,NA,NA,NA,"01",NA,NA,NA,NA
"364","2021-02-11 17:18:29-03","UFPR","UPCB","86382","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Bonaldi, R.A. | Perret, L.","476","2011","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Selusniaki, M.","Paraná",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,"Ortigueira",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2013-03-12 16:23:00-03","MO","MOBOT","2490516","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","L.C. Stutz","Stutz de Ortega 1796",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Alto Paraná","Centre forestier du Haut Parana, 12 km a l'ouest de Ciudad del Este",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-07-29 13:32:00-03","MO","MOBOT","2976997","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Dorothy Araujo","Araujo 8266","1990","3","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Rio de Janeiro","Serra de Sapiatiba , á beira da estrada.","-42.1027984619141","-22.8391990661621",NA,NA,NA,"São Pedro da Aldeia",NA,"20879","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"367","2020-07-29 13:31:00-03","MO","MOBOT","3424741","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","M. Rossato","Rossato 113","2002","9","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Rio Grande do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,"780.00000000",NA,"Caxias do Sul",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"368","2020-07-29 13:34:00-03","MO","MOBOT","100287472","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Auguste F.M. Glaziou","Glaziou 15898","1887",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)",NA,"Rio Janeiro A Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"369","2020-07-29 13:31:00-03","MO","MOBOT","100287685","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ludwig Riedel","Riedel s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"370","2020-07-29 13:29:00-03","MO","MOBOT","2976388","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Itaipú Binacional","Itaipú Binacional 1115","1978",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)",NA,"Bosque explotado. Bosque explotado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"371","2020-07-29 13:27:00-03","MO","MOBOT","2976449","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ynés Mexia","Mexia 5457","1930","12","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Minas Gerais","Districto Rio Branco. Retiro de Antonio Avelino; understory inoriginal forest.",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"372","2020-07-29 13:27:00-03","MO","MOBOT","2976520","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Gert G. Hatschbach","Hatschbach 1970","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Paraná","Serrinha , Mun. Guaraquecaba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2020-07-29 13:27:00-03","MO","MOBOT","2976584","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ynés Mexia","Mexia 5104","1930","9","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Minas Gerais","Fazenda de Aguada; ravine beyond first house; wooded streamside.",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"374","2020-07-29 13:28:00-03","MO","MOBOT","2976685","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ynés Mexia","Mexia 5241","1930","11","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Minas Gerais","Fazenda do Deserto; Varje; cut over woods in hollow.",NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"375","2020-07-29 13:28:00-03","MO","MOBOT","2976780","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Gert G. Hatschbach","Hatschbach 16949","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Paraná","Fazenda Lagoa ( Mun. Cianorte ).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2020-07-29 13:28:00-03","MO","MOBOT","2976830","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ynés Mexia","Mexia 5031","1930","9","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","Minas Gerais","Vicosa. Agricultural college lands; Sáo Miguel road, near km. 2 onslope to the northeast, incut-over woods.",NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"377","2020-07-29 13:29:00-03","MO","MOBOT","2977065","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Grady L. Webster","Webster 25399","1984","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","R.Liesner (MO)","São Paulo","Serra do Japi, mesic evergreen forest,","-46.8666667","-23.1833333",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"378","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","23017","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Cavalcanti, DC",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 3 m, frutos escredeados;",NA,"Tracheophyta","Celastrales","(Mart.) Biral",NA,"São Paulo","Reserva Florestal da Escola de Especialistas de Aeronáutica -EEAR","-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá",NA,"27040","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"379","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","23031","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Cavalcanti, DC",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 5 m, frutos esverdeados;",NA,"Tracheophyta","Celastrales","(Mart.) Biral",NA,"São Paulo","Reserva Florestal da Escola deEspecialistas de Aeronáutica -EEAR","-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá",NA,"27040","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"380","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","21713","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","C. Medri",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta 8,0 m, frutos imaturos verde amaronzados e leitosos.;",NA,"Tracheophyta","Celastrales","(Mart.) Biral","R.G. Viani","Paraná","salto das orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"Sapopema",NA,"21990","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"381","2016-09-05 16:02:15-03","UFSM","HDCF","3353","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Marchiori, J. N. C.","957","1989","04","20","América","Brasil",NA,NA,"Arvoreta, à margem esquerda do rio Mompituba",NA,NA,NA,"Mart.","Figueira, M.","Santa Catarina",NA,"-49.9502983093262","-29.1966991424561",NA,NA,NA,"Praia Grande","2015","21549","auto","04",NA,NA,NA,NA,"10",NA,NA,NA,NA
"382","2019-03-29 10:41:18-03","UFSM","HDCF","4288","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Alberti, L. F.",NA,"2002","05","18","América","Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Alberti, L. F.","Rio Grande do Sul","Cerrito","-53.785556","-29.702778",NA,NA,NA,"Santa Maria",NA,NA,NA,NA,"-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,NA
"383","2019-03-29 10:41:18-03","UFSM","HDCF","289","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Longhi, S. J.; Marchiori, J. N. C.; Alvarez Filho, A.",NA,"1981","03","19","América","Brasil",NA,NA,"Madeira coletada. SMDB 1953",NA,NA,NA,"Mart.","Marchiori, J. N. C.","Rio Grande do Sul","Nova Boêmia","-53.2400016784668","-29.645299911499",NA,NA,NA,"Agudo","1983","22416","auto","05",NA,NA,NA,NA,"16",NA,NA,NA,NA
"384","2016-08-26 09:16:18-03","UFSM","HDCF","3155","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Marchiori, J. N. C.","775","1987","04","30","América","Brasil",NA,NA,"Madeira coletada. Arvoreta com cerca de 2,5m de altura",NA,NA,NA,"Mart.","Marchiori, J. N. C.","Rio Grande do Sul",NA,"-54.689998626709","-29.4974994659424",NA,NA,NA,"Jaguari","1987","27649","auto","04",NA,NA,NA,NA,"30",NA,NA,NA,NA
"385","2016-08-26 09:16:18-03","UFSM","HDCF","2570","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Longhi, S. J.","749","1986","11","11","América","Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Longhi, S. J.","Rio Grande do Sul","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Santa Maria","1987","37819","auto","01",NA,NA,NA,NA,"14",NA,NA,NA,NA
