"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"48","2020-04-27 16:09:54-03","UFES","VIES","32005","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Kollmann, L.J.C.; Kollmann, R.L.","9483","2007","01","27",NA,"Brasil","Espírito Santo","Santa Teresa","Caravagio.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES032005","VIES032005",NA,NA,NA,NA,NA,"2013","07","23813","auto",NA,"10",NA,NA,NA
"49","2020-04-27 16:09:54-03","UFES","VIES","32116","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","A.P. Chagas","Kollmann, L.J.C.; Pizziolo, W.","3688","2001","05","22",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES032116","VIES032116","600",NA,NA,NA,"600","2014","02","23813","auto",NA,NA,NA,NA,NA
"50","2020-04-27 16:09:54-03","UFES","VIES","32105","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","A.P. Chagas","Kollmann, L.J.C.; Bausen, E. & Pizziolo, W.","5502","2002","02","06",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES032105","VIES032105","800",NA,NA,NA,"800","2014","02","23813","auto",NA,NA,NA,NA,NA
"51","2020-04-27 16:09:54-03","UFES","VIES","5392","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Kollmann, L.J.C.; Goldenberg, R.; Caddah, M.K.; Reginato, M. & Michelangeli, F.","12170","2011","02","06",NA,"Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso.","-40.6568984985352","-19.738899230957",NA,NA,"VIES005392","VIES005392","800",NA,NA,NA,"800","2013","06","14641","auto",NA,NA,NA,NA,NA
"52","2020-04-27 16:09:54-03","UFES","VIES","40279","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","A.P. Chagas","Silva, L.A.","608","2015","02","03",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"-41.0069007873535","-20.6714000701904",NA,NA,"VIES040279","VIES040279",NA,NA,NA,NA,NA,"2018","09","27188","auto",NA,"20",NA,NA,NA
"53","2020-04-27 16:09:54-03","UFES","VIES","10498","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Demuner, V.; Magnago, L.F.S.; Cruz, T.A. & Bausen, E.","2734","2006","08","23",NA,"Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia.",NA,NA,NA,NA,"VIES010498","VIES010498",NA,NA,NA,NA,NA,"2013","06",NA,NA,NA,NA,NA,NA,NA
"54","2021-02-12 18:12:06-03","UFES","VIES","36161","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","A.P. Chagas","Iglesias, D.T.; Silva, L.A; Cardoso, W.C.; Freitas; J.; Valadares, R.T.","s.n.","2015","02","04",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"-40.963889","-20.691389",NA,NA,"VIES036161","VIES036161","970",NA,"40º57'50''W","20º41'29''S","970","2020","09",NA,NA,NA,"06",NA,NA,NA
"55","2020-04-27 16:09:54-03","UFES","VIES","10520","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Assis, A.M.; Santos, R.","1767","2008","07","22",NA,"Brasil","Espírito Santo","Colatina","São Salvador.","-40.6305999755859","-19.539400100708",NA,NA,"VIES010520","VIES010520",NA,NA,NA,NA,NA,"2013","06","57036","auto",NA,NA,NA,NA,NA
"56","2020-03-17 17:48:17-03","UFES","VIES","46646","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Mello, B.N.; Nepomuceno, A.; Nichio-Amaral, R.; Miranda, V.S.; Mendes, B.S.; Gurtler, J.; Dutra, S.C.; Silvestre, S.S.","181","2019","07","04",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Sede Abandonada. Floresta Nacional do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES046646","VIES046646",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"57","2020-04-27 16:09:54-03","UFES","VIES","32448","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","A.P. Chagas","Folli, D.A.","5971","2008","03","18",NA,"Brasil","Espírito Santo","Linhares","Lagoa Três Pontas.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES032448","VIES032448",NA,NA,NA,NA,NA,"2014","02","48094","auto",NA,NA,NA,NA,NA
"58","2020-04-27 16:09:54-03","UFES","VIES","10509","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Demuner, V.; Magnago, L.F.S.; Cruz, T.A. & Bausen, E.","2317","2006","05","23",NA,"Brasil","Espírito Santo","Linhares","São Sebastião.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES010509",NA,"550",NA,NA,NA,"550","2013","06","48094","auto",NA,NA,NA,NA,NA
"59","2020-04-27 16:09:54-03","UFES","VIES","32438","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Demuner, V.; Cruz, T.A.; Belisário, M. & Bausen, E.","2155","2006","03","30",NA,"Brasil","Espírito Santo","Santa Leopoldina","Bragança.","-40.5297012329102","-20.1005992889404",NA,NA,"VIES032438","VIES032438",NA,NA,NA,NA,NA,"2013","06","23799","auto",NA,NA,NA,NA,NA
"60","2020-04-27 16:09:54-03","UFES","VIES","32008","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Magnago, L.F.S.; Demuner, V.; Cruz, T. & Bausen, E.","1268","2006","08","09",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba.","-40.5297012329102","-20.1005992889404",NA,NA,"VIES032008","VIES032008",NA,NA,NA,NA,NA,"2013","07","23799","auto",NA,"10",NA,NA,NA
"61","2020-04-27 16:09:54-03","UFES","VIES","32007","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Magnago, L.F.S.; Demuner, V.; Cruz, T. & Bausen, E.","1164","2006","08","03",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca.","-40.5297012329102","-20.1005992889404",NA,NA,"VIES032007","VIES032007",NA,NA,NA,NA,NA,"2013","07","23799","auto",NA,"10",NA,NA,NA
"62","2019-10-21 10:11:19-03","UFES","VIES","32054","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Chagas, A.P.","Kollmann, L.J.C.; Bausen, E. & Pizziolo, W.","2610","1999","06","17",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES032054","VIES032054",NA,NA,NA,NA,NA,"2014",NA,"23813","auto",NA,NA,NA,NA,NA
"63","2021-03-21 19:35:26-03","UFC","EAC","42149","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Lima, J.R.","Lima, J.R.","315","2007","02","08","Southern America","Brasil","Ceará","Pacoti","Mata assombrada.Elev:600-7","-38.9233016967773","-4.22499990463257",NA,"Árvore. Indivíduo jovem.; Mata úmida","EAC0042149","EAC0042149",NA,NA,NA,NA,NA,"2008","01","9622","auto",NA,"10",NA,NA,NA
"64","2020-12-21 16:26:41-03","MBM","MBM","422576","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Antoniuk-Bonato, R.G.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3330","2019","03","30","Southern America","Brazil","Espírito Santo","Alfredo Chaves","Estrada não pavimentada entre ES-164 e São Bento de Urânia","-40.958611","-20.506667",NA,"Arbusto com 2,2 m de altura; fruto imaturo verde.; Floresta Ombrófila Densa Montana.","MBM422576",NA,"1088",NA,"-40.958611","-20.506667","1088","2019","05",NA,NA,NA,"21",NA,NA,NA
"65","2015-11-06 14:48:57-02","MNHN","RECOLNAT_MNHN_P","P01818300","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Riedel, L.",NA,"1824","7","18",NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818300' target='other'> <mi>dwc_moreinfo</mi></a>","P01818300","P01818300_01",NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"340",NA,NA
"66","2015-10-02 12:04:41-03","MNHN","RECOLNAT_MNHN_P","P01818301","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Sellow",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Campos Vittoria",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818301' target='other'> <mi>dwc_moreinfo</mi></a>","P01818301","P01818301_01",NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"424",NA,NA
"67","2020-12-11 11:36:04-03","UFMG","BHCB","174169","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Neves, DRM; Pennington, RT; Lima, HC de; Pintor, AM","1250","2013","05","26","Southern America","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas, Estrada da Barragem, entre KMs 1 e 2.","-42.300833","-22.545278",NA,"Material banco DNA; Árvore 7m. Frutos imaturos; Floresta Ombrófila de Baixada","BHCB019711",NA,"38",NA,"-42.300833","-22.545278","38","2017","09",NA,NA,NA,"11",NA,NA,NA
"68","2020-12-11 11:36:04-03","UFMG","BHCB","43547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:36:04-03","UFMG","BHCB","6392","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Lopes, MA; et al.","433","1984","06","20","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"mata atlântica;arbóreo-2m;Revisor:Irenice A.Rodrigues(08/1987);",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"70","2020-12-11 11:36:04-03","UFMG","BHCB","24769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga - Fazenda Montes Claros- Trilha TM2 fim da trilha na Estrada da CEMIG","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"71","2020-07-08 17:22:00-03","MO","MOBOT","101203619","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Ludwig Riedel","Riedel 340","1824","7",NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2009-12-04 16:24:00-02","MO","MOBOT","2900896","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.","T.D. Pennington","Gert G. Hatschbach|J.M. Silva","Hatschbach 48705","1984","12","7","South America","Brazil","Espírito Santo",NA,"Rancho Alto (mun. Linhares)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-08-31 09:14:43-03","INPA","INPA","142189","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Inga","leptantha","Inga leptantha","Benth.","Lima, HC de","Hatschbach, GG","48705","1984","12","07","Southern America","Brasil","Espírito Santo","Linhares","Rancho Alto","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0142189","INPA0142189 INPA0142189_e1",NA,NA,NA,NA,NA,"1986",NA,"48094","auto",NA,NA,NA,NA,NA
"74","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","14265",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","leptantha","Inga leptantha","Benth.","V. Demuner/28-04-2003","L. Kollmann; et al","3688","2001","05","22",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvoreto 4m. Frutos verdes.","MBML014265","MBML014265",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","20833",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","leptantha","Inga leptantha","Benth.","A.P. Chagas/29-05-2013","L. Kollmann; et al","6186","2003","05","21",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,"Arbusto 3m. Fruto verde.","MBML020833","MBML020833",NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","2832",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","leptantha","Inga leptantha","Benth.","F. C. P. Garcia/1999","W. Boone","65","1984","04","25",NA,"Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556",NA,"Arbusto em solo amarelado.","MBML002832","MBML002832",NA,NA,"40W38'60","19S54'56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","2838",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","leptantha","Inga leptantha","Benth.","F. C. P. Garcia/Agosto.-1999","W. Boone","583","1985","07","17",NA,"Brasil","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111",NA,"Arbusto com 4,5m, diâmetro de 2cm, fruto com pêlos castanhos, semi-sombra, capoeirão.","MBML002838","MBML002838",NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","49554",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","leptantha","Inga leptantha","Benth.","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio/2011","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio","1","2010","09","23",NA,"Brasil","Espírito Santo","Itarana","Reserva Ecológica Manieiro Matutina - atrás da capela","-40.920833","-19.885833",NA,"arvoreto, 4m altura, CAP 15cm, frutos imaturos, esverdeados e com muitos tricomas.","MBML049554","MBML049554",NA,NA,"40W55'15","19S53'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2017-11-24 14:10:52-02","UFLA","ESAL","19262","S","Plantae",NA,NA,"Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"Carvalho, WAC","299",NA,NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,"árvore; 4, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA
"80","2021-02-25 10:12:04-03","CVRD","CVRD","12951","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","aff. leptantha","Inga aff. leptantha","Benth.","Domingos A. Folli","Folli, D.A.","6571","2010","03","13","América do Sul","BRASIL","ES","Aracruz",NA,"-40.142356","-19.825059",NA,"<ll>dwc_commonname:</ll> Ingá cabeludo","CVRD012951",NA,"15",NA,"-40,142356","-19,825059","15","2010","03",NA,NA,"Magnoliopsida","13",NA,NA,NA
"81","2021-02-25 10:12:04-03","CVRD","CVRD","9103","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","aff. leptantha","Inga aff. leptantha","Benth.","Terry D. Pennington","Siqueira, G.S.","164","2005","04","20","América do Sul","BRASIL","ES","Linhares","na trilha do pequí vinagreiro 800 m,","-40.0703","-19.155597",NA,"<ll>dwc_commonname:</ll> Ingá cabeludo","CVRD009103","CVRD009103","78",NA,"-40,0703","-19,155597","78","2006","12",NA,NA,"Magnoliopsida","20",NA,NA,NA
"82","2021-02-25 10:12:04-03","CVRD","CVRD","15244","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","aff. leptantha","Inga aff. leptantha","Benth.","Domingos A. Folli","Folli, D.A.","7335","2015","02","12","América do Sul","BRASIL","ES","Anchieta",NA,"-40.6455993652344","-20.8057994842529",NA,"<ll>dwc_commonname:</ll> Ingá cabeludo","CVRD015244",NA,"122",NA,NA,NA,"122","2015","07","28755","auto","Magnoliopsida","20",NA,NA,NA
"83","2021-02-25 10:12:04-03","CVRD","CVRD","14699","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","aff. leptantha","Inga aff. leptantha","Benth.","Domingos A. Folli","Folli, D.A.","7155","2013","12","10","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ingá cabeludo","CVRD014699",NA,"58",NA,NA,NA,"58","2013","12","48094","auto","Magnoliopsida","10",NA,NA,NA
"84","2021-02-25 10:12:04-03","CVRD","CVRD","6894","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","aff. leptantha","Inga aff. leptantha","Benth.","Terry D. Pennington","Folli, D.A.","3943","2001","06","12","América do Sul","BRASIL","ES","Linhares","RFL 120 Linha 9 Parcela. 17","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ingá cabeludo","CVRD006894",NA,NA,NA,NA,NA,NA,"2006","12","48094","auto","Magnoliopsida","20",NA,NA,NA
"85","2021-02-25 10:12:05-03","CVRD","CVRD","5828","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Flávia Cristina Pinto Garcia","Folli, D.A.","3090","1998","01","05","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ingá cipó","CVRD005828","CVRD005828","35",NA,NA,NA,"35","1998","04","48094","auto","Magnoliopsida","02",NA,NA,NA
"86","2021-02-25 10:12:05-03","CVRD","CVRD","15111","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Domingos A. Folli","Folli, D.A.","7262","2014","10","06","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ingá cipó","CVRD015111",NA,"27",NA,NA,NA,"27","2014","10","48094","auto","Magnoliopsida","06",NA,NA,NA
"87","2021-02-25 10:12:05-03","CVRD","CVRD","11113","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Terry D. Pennington","Folli, D.A.","5971","2008","03","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Lagoa Juparanã, Praia 3 Pontas. <ll>dwc_commonname:</ll> Ingá cipó","CVRD011113",NA,NA,NA,NA,NA,NA,"2010","12","48094","auto","Magnoliopsida","01",NA,NA,NA
"88","2021-02-25 10:12:05-03","CVRD","CVRD","10115","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","leptantha","Inga leptantha","Benth.","Terry D. Pennington","Folli, D.A.","5547","2007","04","11","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ingá cipó","CVRD010115",NA,NA,NA,NA,NA,NA,"2010","12","48094","auto","Magnoliopsida","01",NA,NA,NA
"89","2021-03-01 11:53:59-03","UFPE","UFP","38883","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","leptantha","Inga leptantha","Benth.","Silva, MB; Costa; J.R.Maciel","Oliveira, M; Urbano","1440","2003","10","27",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Árvore ca. 4m de altura, folhas com pêlos ferrugíneos.; Árvore ca. 4m de altura, folhas com pêlos ferrugíneos.","UFP038883",NA,NA,NA,NA,NA,NA,"2005","11","16798","auto",NA,NA,NA,NA,NA
"90","2020-09-12 05:00:02-03","US","US","273344","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"L. Riedel","340","1894","7",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00588631","US00588631_01",NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","3087832","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"G. Hatschbach & J. M. Silva","48705","1984","12","7","South America - Neotropics","Brazil","Espírito Santo",NA,"Rancho Alto (Mun. Linhares)",NA,NA,NA,NA,"US02188280","US02188280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","2706801","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","leptantha","Inga leptantha","Benth.",NA,"G. Hatschbach, J. B. Smith & R. M. Klein","28338","1971","12","7","South America","Brazil","Paraná",NA,"Faxinal des Souza (mun Cal. Carneiro) [interpreted]",NA,NA,NA,NA,"US02188281","US02188281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"93","2020-09-02 16:28:56-03","Cenargen","CEN","98710","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","leptantha","Inga leptantha","Benth.","H. C. Lima","Danilo M. Neves","1816","2014","03","19",NA,"Brasil","ES","LINHARES","Reserva Natural Vale. Estrada do Flamengo, próximo do herbário.","-40.065833","-19.151666","Exsicatas","Mata ombrófila densa ripicola. Flores passadas. Doação Jardim Botânico do Rio de Janeiro - RB 595984. Proj. Niche evolution of South America trees and its consequences.","CEN00098710","CEN00098710","49",NA,"-40.065833","-19.151666","49","2014","03",NA,NA,NA,NA,NA,"1",NA
"94","2019-11-13 11:22:25-03","USP","SPF","198363","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","leptantha","Inga leptantha","Benth.","Anônimo","Sylvestre, L","1023","1994","02","24",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5",NA,NA,"SPF00198363",NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-13 11:22:25-03","USP","SPF","162362","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","leptantha","Inga leptantha","Benth.","Borges, LM","Fiaschi, P","1612","2003","10","02",NA,"Brasil","Bahia","Almadina",NA,"-39.6","-14.716667",NA,NA,"SPF00162362",NA,NA,NA,"-39.6","-14.716667",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-13 11:22:25-03","USP","SPF","170960","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","leptantha","Inga leptantha","Benth.","Lopes, M","Temponi, LG","350","2004","06","17",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0175","-21.9675",NA,NA,"SPF00170960",NA,"1004",NA,"-42.0175","-21.9675","1004","2008","04",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-13 11:22:25-03","USP","SPF","63755","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","leptantha","Inga leptantha","Benth.","Lopes, M","Thomas, WW","6072","1988","02","22",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.116667","-19.366667",NA,NA,"SPF00063755",NA,NA,NA,"-40.116667","-19.366667",NA,"2008","04",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-13 11:22:25-03","USP","SPF","85974","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","leptantha","Inga leptantha","Benth.","Lopes, M","Mello-Silva, R","819","1993","05","11",NA,"Brasil","Espírito Santo","Viana",NA,"-40.4961013793945","-20.3903007507324",NA,NA,"SPF00085974",NA,NA,NA,NA,NA,NA,"2008","04","15195","auto",NA,NA,NA,NA,NA
"99","2019-11-13 11:22:25-03","USP","SPF","125162","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","leptantha","Inga leptantha","Benth.","Pennington, TD","Lombardi, JA","618","1994","08","22",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"SPF00125162",NA,NA,NA,NA,NA,NA,"1997","07","49886","auto",NA,NA,NA,NA,NA
"100","2021-03-04 11:16:35-03","UEFS","HUEFS","199158","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","A.P.Chagas","Kollmann, L.","2610","1999","06","17",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria. Terreno de C.Loss. (lado direito).","-40.6002998352051","-19.9356002807617",NA,"Mata de encosta.","HUEFS0199158",NA,"800",NA,NA,NA,"800","2014",NA,"23813","auto","Rosanae",NA,NA,NA,NA
"101","2020-05-08 11:10:27-03","UEFS","HUEFS","116359","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","leptantha","Inga leptantha","Benth.","E.R.de Souza","Cardoso, D.","1524","2007","01","24",NA,"Brasil","Bahia","Amargosa","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.466667","-12.866667",NA,"Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.","HUEFS0116359","HUEFS0116359","750",NA,"39W28'","12S52'","900","2008","10",NA,NA,"Rosanae",NA,NA,NA,NA
