"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","previousCatalogNumber","sex"
"210","2020-12-11 11:33:00-03","UFMG","BHCB","181478","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Tameirão Neto, E; Mansur, T","5278","2013","07","04","Southern America","Brasil","Minas Gerais","Rio Acima",NA,"-43.723194","-20.087992",NA,"Herbáceo; flor roxa; Campo limpo",NA,NA,NA,NA,"2015","04","-43.723194","-20.087992","13",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:33:00-03","UFMG","BHCB","181688","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Brina, AE","s.n.","2015","03","11","Southern America","Brasil","Minas Gerais","Itabirito",NA,"-43.916944","-20.420056",NA,"Subarbusto; Savana Gramíneo-Lenhosa",NA,NA,NA,NA,NA,NA,"-43.916944","-20.420056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:33:00-03","UFMG","BHCB","182197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Moreira, SN; França, M; Toledo, F; Knegt, R","1712","2015","06","05","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Estadual da Serra do Intendente","-43.677222","-18.9425",NA,"Erva terrícola até 60cm de altura. Flor rosa. Campo quartzítico. Solo arenoso.","BHCB037513",NA,NA,NA,"2015","06","-43.677222","-18.9425",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:33:00-03","UFMG","BHCB","183699","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Rezende, SG; Justo, AG","5496","2015","04","08","Southern America","Brasil","Minas Gerais","Rio Acima","Região do Córrego Fazenda Velha, Córrego Fazenda Velha","-43.803889","-20.145833",NA,"Herbáceo; Campo sujo",NA,NA,"900","980",NA,NA,"-43.803889","-20.145833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:33:00-03","UFMG","BHCB","186573","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Carvalho, BM de; Batista, JAN; Meyer, PB","s.n.","2014","04","18","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.998889","-20.081111",NA,"Coordenadas aproximadas inferida a partir de outras coletas feitas no local","BHCB186573",NA,"1338","1338",NA,NA,"-43.998889","-20.081111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:33:00-03","UFMG","BHCB","182083","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Braga, IF; Marques, NS","s.n.","2016","01","27","Southern America","Brasil","Minas Gerais","Brumadinho","Serra Azul, Serra das Farofas","-44","-21.284786",NA,"Herbáceo; Campo Cerrado","BHCB037830",NA,NA,NA,"2016","03","-44","-21.284786","01",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:33:00-03","UFMG","BHCB","195449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Quaresma, AS","865","2017","06","21","Southern America","Brasil","Minas Gerais","Itabira","Serra dos Alves","-43.470556","-19.4775",NA,"Campo rupestre quatzítico.","BHCB195449",NA,"127","134",NA,NA,"-43.470556","-19.4775",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:33:00-03","UFMG","BHCB","197518","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Contro, FL; Romero, R; Versiane, AFA","83","2015","06","30","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó, Estrada para Conceição do Mato Dentro, cerca de 15 Km da Cardeal Mota",NA,NA,NA,"Subarbusto, 0,6m de altura. Brácteas involucrais verdes com ápice vináceo, corola e ramos do estilete purpureos; Campo rupestre","BHCB197518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:33:00-03","UFMG","BHCB","186572","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Carvalho, BM de; Batista, JAN; Ferreira, C; Fernandes, FM","s.n.","2014","04","11","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, RPPNs Brumas do Espinhaço e Ermos dos Gerais","-43.714889","-19.357778",NA,"Coordenadas aproximadas inferida a partir de outras coletas feitas no local","BHCB186572",NA,"1333","1333",NA,NA,"-43.714889","-19.357778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:33:00-03","UFMG","BHCB","182896","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Paiva, JAM; Stehmann, JR; Souza, LS; Gouvêa, YF","987","2016","09","11","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-20.708578","-42.418697",NA,"Arbusto terrícola. Inflorescência roxa.; Floresta Ombrófila Densa. Área impactada em borda de trilha.",NA,NA,"1309","1309","2016","09","-20.708578","-42.418697","12",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:33:00-03","UFMG","BHCB","97373","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Linsingen; Sonehara","121","2000","03","06","Southern America","Brasil","Paraná","Jaguariaíva","Lago Azul.","-49.7057991027832","-24.2511005401611",NA,"Erva, com capítulo roxo; Campo cerrado alterado","BHCB025300",NA,NA,NA,"2015","05",NA,NA,"29","44368","auto",NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:33:00-03","UFMG","BHCB","90444","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Viana, PL; Mota, NFO","1831","2004","08","10","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto., Base do Pico Dois Irmãos.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"1650","1650",NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"222","2020-12-11 11:33:00-03","UFMG","BHCB","186949","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Carvalho, BM de; Batista, JAN; Ferreira, C; Fernandes, FM","s.n.","2014","04","18","Southern America","Brasil","Minas Gerais","Nova Lima","Retiro das Pedras","-43.8466987609863","-19.9855995178223",NA,"Coordenadas aproximadas inferidas a partir de outras coletas.","BHCB186949",NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:33:00-03","UFMG","BHCB","113766","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Batista, JAN; El Bizri, HR","1696","2006","12","03","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda., Cerca de 33km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR. Morros a esquerda da pista em direção a Moeda, cerca de 1 km após o entroncamento com a BR-040","-44.0527992248535","-20.3330993652344",NA,"Em campo limpo e campo sujo sobre encosta. Solo areno-argiloso, raso, pobre, com cascalho e blocos de rocha sobre a superfície.","BHCB035024",NA,NA,NA,"2016","03",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:33:00-03","UFMG","BHCB","106877","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Teles, AM; Fonseca, F; Alves, R","421","2007","04","26","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda. Marinho da Serra.","-44.0527992248535","-20.3330993652344",NA,"Plantas do Brasil. Campo cerrado. Subarbustivo, ereto, ca. 0,4m. Capítulos com flores vináceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:33:00-03","UFMG","BHCB","110683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Teles, AM; Carmo, FF; Silva, ES da","476","2007","07","11","Southern America","Brasil","Minas Gerais","Ouro Preto","Serra do Capanema.","-43.5080986022949","-20.2875003814697",NA,"Plantas do Brasil. Campo rupestre quartzítico. Subarbustivo, ca. 0,35m. Capítulos com flores lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:33:00-03","UFMG","BHCB","122201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Souza, VC de; Capellari Jr, L; Souza, JP; Scalon, VR","11641","1996","07","04","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Fazenda Cachoeira da Capivara.","-43.7144012451172","-19.1688995361328",NA,"Campo arenoso com afloramentos rochosos. Herbáceo. Filárias roxo-escuras. Flores lilases.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:33:00-03","UFMG","BHCB","171546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.",NA,"Silva, JM; Souza, VC de; Moraweta, J; Randle, C","8507","2014","03","28","Southern America","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari, Pico Capivari Grande.","-48.823056","-25.126389",NA,"Subarbusto de 60cm; capítulos vinosos.; Refúgio Vegetacional Altomontano (campo de altitude).","BHCB016223",NA,"1350","1350","2014","05","-48.823056","-25.126389","14",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:33:00-03","UFMG","BHCB","69415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.",NA,"Silva, JM; Ribas, OS; Cordeiro, J","3289","2001","02","22","Southern America","Brasil","Paraná","Lapa","Colônia São Carlos.","-49.7158012390137","-25.7696990966797",NA,"Campo limpo, seco. Ereta. Capítulo lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:18:05-03","UFPR","UPCB","44621","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Robinson","Robinson, H.","Silva, J.M.","3289","2001","02","22",NA,"Brasil","Paraná","Lapa","Colônia São Carlos","-49.7158012390137","-25.7696990966797",NA,"Ereta, capítulo lilás. Campo limpo, seco..",NA,NA,NA,NA,"2001","01",NA,NA,"01","49965","auto",NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:18:05-03","UFPR","UPCB","60969","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Robinson","Hatschbach, G.","Kozera, C.","3076","2006","03","09",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Subarbustiva, flores roxas, campo seco, afloramentos de arenito..",NA,NA,NA,NA,"2006","01",NA,NA,"01","27346","auto",NA,NA,NA,NA,NA,NA
"231","2009-06-24 18:36:00-03","MO","MOBOT","3265798","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.",NA,"Agnes Chase","Chase 9396","1925","4","8","South America","Brazil","Minas Gerais",NA,"Itacolumy (east of Ouro Preto).",NA,NA,NA,NA,NA,NA,"1350.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2014-11-28 20:06:00-02","MO","MOBOT","3265867","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","H. Robinson","J.M. Silva|O.S. Ribas|J. Cordeiro","Silva 3289","2001",NA,NA,"South America","Brazil","Paraná",NA,"Colonia Sao Carlos (mun. Lapa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2018-09-12 14:48:02-03","UNIOESTE","UNOP","7914","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.","Schinemann, D.A.","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.","937","2013","02","15",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Nova Era","-49.855764","-24.398889",NA,"Subarfusto, 75 cm, capítulos rosados. Estepe Gramíneo-Lenhosa (campo-limpo).",NA,NA,"1190","1190","2016","06","-49.855764","-24.398889","27",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-08-31 08:52:58-03","INPA","INPA","126790","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.","Robinson, HE","Hatschbach, GG","44571","1982","02","10","Southern America","Brasil","Paraná","Mandirituba","Rod. BR-116. Campo graminoso da encosta de pequena colina.","-49.326099395752","-25.7789001464844",NA,NA,"INPA0126790","INPA0126790 INPA0126790_e",NA,NA,"1983",NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA
"235","2020-12-28 10:31:20-03","ICAUFMG","MCCA","3746","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Nichio-Amaral, R.; et al.","979","2019","08","28",NA,"Brasil","Minas Gerais","Rio Pardo de Minas","Trilha de acesso a casa de apoio. Trilha de acesso a casa de apoio. Parque Estadual de Serra Nova e Talhado","-42.5396995544434","-15.6097002029419",NA,NA,"MCCA04337",NA,NA,NA,NA,NA,"-427394444.0","-156472222.0",NA,"62891","auto",NA,NA,NA,NA,NA,NA
"236","2020-07-15 14:43:33-03","UNESP-RC","HRCB","18299","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.L. Esteves","R. L. Esteves","Cordeiro, I.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Campos do Jordão","Estrada para São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto","Parátipo",NA,NA,NA,NA,NA
"237","2020-06-15 15:28:49-03","UNESP-RC","HRCB","43844","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.L.Esteves","Tannus, J.L.S.","Tannus, J.L.S.","764","2004","08","10",NA,"Brasil","São Paulo","Brotas","Estação Ecológica de Itirapina - IF","-48.1199989318848","-22.2800006866455",NA,"Arbusto até 2m, odorífero, capítulos rosados, em solo saturado.",NA,NA,NA,NA,"2006","11",NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"238","2020-06-17 15:23:55-03","UNESP-RC","HRCB","5674","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.L. Esteves","R. L. Esteves","Cesar, O.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"239","2020-06-15 15:28:49-03","UNESP-RC","HRCB","35769","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves","Tannus, J.L.S.","Tannus, J.L.S.","624","2002","04","26",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina - IF","-47.8199996948242","-22.25",NA,"Erva flexuosa, ca. 30cm, capítulos lilás, invólucro verde, em solo saturado.",NA,NA,NA,NA,"2006","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"240","2020-07-15 14:43:33-03","UNESP-RC","HRCB","18326","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.L. Esteves","R. L. Esteves","Rossi, L.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Pindamonhangaba","Alto de São José dos Alpes, Usina Isabel,","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24176","auto","Isótipo",NA,NA,NA,NA,NA
"241","2020-06-15 15:28:49-03","UNESP-RC","HRCB","34018","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves","Tannus, J.L.S.","Tannus, J.L.S.","458","2001","04","19",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva, capítulos lavanda.",NA,NA,NA,NA,"2007","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"242","2020-06-15 15:28:49-03","UNESP-RC","HRCB","35362","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves","Tannus, J.L.S.","Tannus, J.L.S.","579","2002","02","12",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina - IF","-47.8199996948242","-22.25",NA,"Erva flexuosa, ca. 0,3m, capítulos lilás, invólucro verde-vináceo, em solo úmido.",NA,NA,NA,NA,"2006","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"243","2020-06-15 15:28:49-03","UNESP-RC","HRCB","35192","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.Esteves","Tannus, J.L.S.","Tannus, J.L.S.","532","2001","12","18",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina - IF","-47.8199996948242","-22.25",NA,"Erva flexuosa, ca. 0,3m, capítulos lilás, invólucro verde, em solo úmido.",NA,NA,NA,NA,"2006","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"244","2020-06-15 15:28:49-03","UNESP-RC","HRCB","24702","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,NA,"Pires, A.P.","13","1996","10","16",NA,"Brasil","São Paulo","Itirapina","Cerrado de Itirapina","-47.8199996948242","-22.25",NA,"Inflorescência roxa, folhas pilosas nas duas superfícies, sem odor característico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"245","2019-05-23 11:07:51-03","UFLA","ESAL","11939","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Martins, CPV","Gavilanes, ML","4.977",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra do Campestre","-44.999444","-21.245278",NA,"erva; 0.40; ;; campo rupestre",NA,NA,NA,NA,"2017","09","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-05-23 11:07:51-03","UFLA","ESAL","12068","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Martins, CPV","M. L. Gavilanes(5138); S. D'Angelo Neto(352)","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"erva; 0.50; roxa;",NA,NA,NA,NA,"2017","09","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-08-20 12:04:40-03","UFLA","ESAL","31637","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Martins, C P V","Arruda, I A C; Martins, C P V; Ribeiro, W S","713","2016","05","17",NA,"Brasil","Minas Gerais","Itutinga","Serra Pombeiro/Galinheiro","-44.773056","-21.421583",NA,"Subarbusto, 30cm, filárias verdes c/ ápice vináceo, flores e ramos estigmáticos lilás.; Campo Rupestre, entremeio c/ solo arenoso/cascalhento.",NA,NA,"1119","1119","2017","09","-44.773056","-21.421583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-05-23 11:07:51-03","UFLA","ESAL","6698","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Martins, CPV","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278",NA,"erva; 0.30; roxa;; campo rupestre",NA,NA,"12","12","2017","09","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-05-23 11:07:51-03","UFLA","ESAL","7149","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Martins, CPV","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278",NA,"erva; 0.20; lilás;; campo rupestre",NA,NA,"12","12","2017","09","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-05-23 11:07:51-03","UFLA","ESAL","8013","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Martins, CPV","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278",NA,"sub-arbusto; 0.30; lilás;; campo rupestre",NA,NA,"12","12","2017","09","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-04-24 12:31:15-03","UFG","UFG","61559","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.","A.M. Teles","Cruz, L.V.V.; et al.","83","2015","09","08",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Arbusto, capítulos alvos e lilás, folhas alternas, em campo encharcável.","UFG0061559","UFG0061559",NA,NA,"2017","02",NA,NA,"10","30417","auto",NA,NA,NA,NA,NA,NA
"252","2020-04-24 12:31:15-03","UFG","UFG","61568","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.","A.M. Teles","Cruz, L.V.V.; et al.","68","2015","09","08",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Arbusto, capítulo alvo, em campo encharcável.","UFG0061568","UFG0061568",NA,NA,"2017","02",NA,NA,"10","30417","auto",NA,NA,NA,NA,NA,NA
"253","2019-06-10 10:10:16-03","FZB-BH","BHZB","8813","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumillus","Heterocondylus pumillus",NA,"Jimi Nakajima","Ordones, J. et al.","1940","2012","04","19",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.709444","-19.049444",NA,"Raiz amarelada e cheirosa. Ponto 93 635798 7893206 1297 m. Duplicata doada para Herbário HUFU",NA,NA,"1297","1297","2013","02","43W 42' 34","19S 02' 58",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-06-10 10:10:16-03","FZB-BH","BHZB","8674","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,"Jimi Nakajima","Andrade, I.R.","440","2012","05","16",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.7144012451172","-19.1688995361328",NA,"Duplicata doada para Herbário HUFU",NA,NA,NA,NA,"2013","02",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"255","2019-06-10 10:10:16-03","FZB-BH","BHZB","8821","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,"Jimi Nakajima","Ordones, J. et al.","1961","2012","04","19",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.714444","-19.035278",NA,"Ponto 96 635297 7894786 1418m Duplicata doada para Herbário HUFU",NA,NA,"1418","1418","2013","02","43W 42' 52","19S 02' 07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-06-10 10:10:16-03","FZB-BH","BHZB","9075","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,"Jimi Nakajima","Fernandes, M.G.C. et al.","1533","2012","07","11",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,"Com duplicata, s/ ponto. Duplicata doada para Herbário HFU",NA,NA,NA,NA,"2013","02",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"257","2019-06-10 10:10:16-03","FZB-BH","BHZB","10697","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,"Meyer, P.B.","Rezende, S.G.","4573","2014","07","02",NA,"Brasil","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau","-43.801944","-20.44",NA,"624.959, 7.739.361 ( 20.2624 /43.4807), Duplicata doada para Herbário HUFU em julho de 2015",NA,NA,"1200","1200","2014","08","43W 48' 07","20S 26' 24","02",NA,NA,NA,NA,NA,NA,NA,NA
