"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","fieldNumber"
"52","2021-03-24 16:39:43-03","MN","R","191131","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Costa, A.F.","695","1997","03",NA,"Brasil","Rio de Janeiro","Mangaratiba",NA,"-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"R010012043","R010012043","Costa, A.F.","1997","03",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA
"53","2021-04-07 17:00:40-03","MN","R","213663","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Moura, R. 540; Gomes-da-Silva, J.",NA,"2008","03","10","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"R010012047","R010012047","Coser, T.S.","2010","10","27",NA,NA,NA,"37574","auto",NA,NA,NA,NA
"54","2021-02-07 08:35:14-03","MN","R","219398","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Moura, R. 1008; Gomes-da-Silva, J.; Neves, B.F.S; Pinto, A.P. & Nogueira, L.G.",NA,"2011","10","19","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"R010012033","R010012033","Costa, A.","2014","10","24",NA,NA,NA,"37574","auto",NA,NA,NA,NA
"55","2021-04-07 17:00:40-03","MN","R","213015","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Costa, A.F. 754; Garcia, R.; Vieira, S.; Amorim, A. & Fiaschi, P.",NA,"2000","02",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"R010012049","R010012049","Costa, A.F.","2000",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"56","2021-04-07 17:00:40-03","MN","R","32489","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Foster, M.B. 363; Foster, R.",NA,"1939","08","18","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"2400","2400",NA,"R010012046","R010012046","Smith, L.B.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"57","2021-04-07 17:00:40-03","MN","R","32496","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Foster, M.R. 374; Foster, R.",NA,"1939","08","19","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"2400","2400",NA,"R010066929",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"58","2021-04-07 17:00:40-03","MN","R","105069","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2375","1952","05",NA,"Brasil","Rio de Janeiro","Teresópolis","Colhida na localidade Meudon, Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"59","2021-03-24 16:39:43-03","MN","R","105070","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2378","1952","05",NA,"Brasil","Rio de Janeiro","Teresópolis","Meudo","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010012035","R010012035","Costa, A.F.","1999","12","23",NA,NA,NA,"38539","auto",NA,NA,NA,NA
"60","2021-03-24 16:39:43-03","MN","R","105078","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2376","1952","05",NA,"Brasil","Rio de Janeiro","Teresópolis","Meudon","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010012037","R010012037","Costa, A.F.","1997","04","08",NA,NA,NA,"38539","auto",NA,NA,NA,NA
"61","2021-03-24 16:39:43-03","MN","R","107248","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2413 A","1952","05",NA,"Brasil","Rio de Janeiro","Teresópolis","Meudon","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010012039","R010012039","Costa, A.F.","1999","12","23",NA,NA,NA,"38539","auto",NA,NA,NA,NA
"62","2021-03-24 16:39:43-03","MN","R","107243","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2404","1952","05",NA,"Brasil","Rio de Janeiro","Teresópolis","Meudon","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010012038","R010012038",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"63","2021-03-24 16:39:43-03","MN","R","105074","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2377","1952","05",NA,"Brasil","Rio de Janeiro","Teresópolis","Meudon","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010012036","R010012036","Costa, A.F.","1999","12","23",NA,NA,NA,"38539","auto",NA,NA,NA,NA
"64","2021-03-24 16:39:43-03","MN","R","107281","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2402","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010012041","R010012041","smith, L.B.","1956","10","25",NA,NA,NA,"38539","auto",NA,NA,NA,NA
"65","2021-03-24 16:39:43-03","MN","R","107260","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Vidal, J.","II - 2407","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010012040","R010012040 R010012040_2",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"66","2021-02-07 08:35:14-03","MN","R","239923","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Kessous, I.M. 305; Uribbe, F.P., Manhães, V. & Santana, I.",NA,"2017","04","09","Brasil","Rio de Janeiro","Angra dos Reis","Trilha para o Pico do Frade.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"R010071811",NA,"Kessous, I.M.","2017","06","09",NA,NA,NA,"32988","auto",NA,NA,NA,NA
"67","2019-08-27 13:25:17-03","IAP","PACA-AGP","65054","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Reitz, R.","2640","1952","02","16","Brasil","SC","Itajaí","Braço Joaquim - Luis Alves.","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"VULNERÁVEL&nf;HBR 10496 Habitat: Mata Hábito: epífita","PACA065054",NA,"R. Reitz","1956",NA,NA,"Magnoliophyta","Bromeliales",NA,"27253","auto",NA,NA,"Liliatae",NA
"68","2019-08-27 13:25:17-03","IAP","PACA-AGP","30390","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren ex Mez","Reitz, R.",NA,"1944","01","22","Brasil","SC","Araranguá","Timbe","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"VULNERÁVEL Habitat: In siccis dumetosis terrestris. Fenofase: flor e fruto","PACA030390",NA,"L. B .Smith","1954","05","17","Magnoliophyta","Bromeliales",NA,"19353","auto",NA,NA,"Liliatae",NA
"69","2020-12-20 21:16:28-03","UFV","VIC","26358","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morrens) ex Mez","Leme, E.; Silva, R.R. da","s.n.","2001","12","05","Brasil","Rio de Janeiro","Telesopolis","Coleção Elton Leme",NA,NA,NA,NA,NA,NA,"Brácteas escapais verdes, Brácteas florais amarelas com extremidades e bordos avermelhados; secundiflora; sépalas amarelas com ápice esverdeado.","VIC026358","VIC026358","Paula, C.C. de","2001","12","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-20 21:16:28-03","UFV","VIC","26423","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morrens) ex Mez","Paula, C.C. de; Silva, R.R. da","s.n.","2002","05","28","Brasil","Rio de Janeiro","Cordeiro","Ponte do Perigo","-42.3608016967773","-22.028600692749",NA,NA,NA,NA,"Folhas com a face abaxial vinho e adaxial verde com manchas vinho; bácteas escapais boninas; brácteas escapais verde amarelado com pequenas pontuações vermelhas; sépalas amarelas com pontuações vermelhas ao longo do seu meio; pétalas a","VIC026423","VIC026423","Coser, T.S.","2007","11","23",NA,NA,NA,"13893","auto",NA,NA,NA,NA
"71","2019-11-21 14:32:59-03","UFJF","CESJ","13362","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E. Morren","L. Krieger","CESJ13362","1974","07","27","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita e sobre o chão humoso de mata de restinga, folhas verde-claro, brácteas vermelho-vivo.","CESJ013362",NA,"G. Martinelli","1980","04",NA,"Angiosperma",NA,NA,"41937","auto","América do Sul",NA,NA,NA
"72","2019-08-20 09:59:17-03","UNICAMP","UEC","115685","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Hazanaki, N; Peroni, N; Teixeira, B","163","1999","06","22","Brazil","São Paulo","IIha Comprida","Pedrinhas","-47.8","-24.895","-47.8","-24.895",NA,NA,"Epífita. Nome Local: Caraguatá. Uso: ornamental. Status: nativa.","UEC043417","UEC043417","Wanderley, MDGL","2001","08","27","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 09:59:17-03","UNICAMP","UEC","122087","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Romão, GO; Souza, VC; Rodrigues, RR; Pereira, M; Tamashiro, JY; Herrerias, C; Zevallos, P","620","2001","04","12","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, núcleo, Trilha do Rio Branco","-46.7","-23.983333","-46.7","-23.983333","700","800","flor, Erva terrestre, brácteas florais verdes com verdes com ápice róseo. Floresta de encosta. Transação Floresta Altomontana-Floresta de encosta com campos adjacentes.","UEC043418","UEC043418","Forster, W","2001",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:19:09-03","UNICAMP","UEC","206919","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Nunes, CEP","2013/82","2013","07","10","Brazil","São Paulo","São Luiz do Paraitinga","Trilha do Ipiranga, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","-45.133333","-23.316667","-45.133333","-23.316667","80","1200","Erva epífita.; Floresta Ombrófila Densa Sub-Montana.","UEC098852","UEC098852","Romanini, RP","2020","01","08","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 09:59:17-03","UNICAMP","UEC","87814","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Garcia, RJF; Sordi, SJ; Coffani-Nunes, JV; Oliveira, LF; Soares, JM","948","1996","12","18","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, núcleo, Trilha do Campo","-46.736111","-23.987778","-46.736111","-23.987778",NA,NA,"ori, Epífita, brácteas verdes com ápice avermelhado. Também em coleção viva. Mata.","UEC043416","UEC043416","Wanderley, MDGL","1998","06","24","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 09:59:17-03","UNICAMP","UEC","90263","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Leitão Filho, HF","33202","1995","02","09","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Próximo à caverna do Diabo","-48.391944","-24.646389","-48.391944","-24.646389",NA,NA,"ori, Epífita, folhas verdes com bainha roxa, brácteas florais verdes na base e roxas no ápíce.","UEC043419","UEC043419","Wanderley, MDGL","1998","06","24","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 09:59:17-03","UNICAMP","UEC","75633","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Silva, SM; Britez, RM","s.n.","1992","12","05","Brazil","Paraná","Paranaguá","Ilha do Mel/Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"ori, Terrestre de folhas amarelas, brácteas vermelhas; em floresta de restinga.","UEC043414","UEC043414","Silva, SM","1992","12",NA,"Liliopsida",NA,NA,"24916","auto",NA,NA,NA,NA
"78","2021-03-01 16:19:09-03","UNICAMP","UEC","6795","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Davis, PH; Shepherd, GJ; Sakane, M","D60624","1976","09","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Opposite Cananeia.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Epiphyte. Bracts pink above.; Coastal rain forest, on white sand and humus.","UEC043422","UEC043422",NA,NA,NA,NA,"Liliopsida",NA,NA,"37574","auto",NA,NA,NA,NA
"79","2021-03-01 16:19:09-03","UNICAMP","UEC","138775","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Breier, TB; Breier, ACB","767","2002","12","11","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Na parcela permanente.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Vegetando no solo.","UEC043421","UEC043421","Wanderley, MDGL","2003","04",NA,"Liliopsida",NA,NA,"37574","auto",NA,NA,NA,NA
"80","2021-03-01 16:19:09-03","UNICAMP","UEC","138776","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Breier, TB; Singer, RB","325","2002","07","02","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Na parcela permanente A3","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Base do copo preta, inflorescencia distica.","UEC043420","UEC043420","Wanderley, MDGL","2003","04",NA,"Liliopsida",NA,NA,"37574","auto",NA,NA,NA,NA
"81","2021-03-01 16:19:09-03","UNICAMP","UEC","140525","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Rocca, MA","133","2005","01","10","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho Serra da Macaca","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Epífita, brácteas da inflorescência verdes com a parte apical rosada, flores amarelas","UEC056961","UEC056961","Coffani-Nunes, JV","2012","06","13","Liliopsida",NA,NA,"34059","auto",NA,NA,NA,NA
"82","2021-03-01 16:19:09-03","UNICAMP","UEC","140532","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Rocca, MA","124","2005","01","10","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Serra da Macaca.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Flores amarelas. Brácteas da inflorescência verdes com ápice rosa.","UEC043423","UEC043423",NA,NA,NA,NA,"Liliopsida",NA,NA,"34059","auto",NA,NA,NA,NA
"83","2019-08-20 09:59:17-03","UNICAMP","UEC","72903","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Bernacci, LC; Belinello, R; Andrade, PRP; Falivene, SMP; Silva, AMC","933","1995","01","09","Brazil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"ori, Capoeira, segundo foto. Erva epífita, brácteas avermelhadas.","UEC043415","UEC043415","Wanderley, MDGL","1996","02",NA,"Liliopsida",NA,NA,"41034","auto",NA,NA,NA,NA
"84","2020-10-14 10:00:17-03","FURB","FURB","14691","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Cadorin, T.J. & Gasper, A.L. de","122","2009","09","30","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Epífita IFFSC e8000a (Acima de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: epífita;","FURB20228","FURB20228","Schmitt, JL","2009","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:00:17-03","FURB","FURB","16557","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","462","2009","11","09","Brasil","Santa Catarina","Antônio Carlos",NA,"-48.87","-27.45","-48.8700000","-27.4500000","710","710",NA,"FURB20227","FURB20227","Cadorin, TJ","2009","11","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 10:00:17-03","FURB","FURB","16816","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","685","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Epífita IFFSC e578a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita de tronco caído;","FURB20226","FURB20226","Cadorin, TJ","2009","11","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-14 10:00:17-03","FURB","FURB","17189","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","794","2009","12","09","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Epífita IFFSC e142a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epifítica;","FURB20225","FURB20225","Schmitt, JL","2009","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-08 08:50:49-03","FURB","FURB","18651","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","816","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB20224","FURB20224","Cadorin, TJ","2009","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 10:00:17-03","FURB","FURB","18950","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","947","2009","12","11","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Epífita IFFSC e37a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor em desenvolvimento","FURB20223","FURB20223","Schmitt, JL","2009","12","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 10:00:17-03","FURB","FURB","19467","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","632","2009","11","19","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Epífita IFFSC e47a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor amarela","FURB20222","FURB20222","Rodrigues, AV","2010","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:00:17-03","FURB","FURB","21067","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","993","2010","01","26","Brasil","Santa Catarina","São Martinho","Chicão.","-48.87","-28.08","-48.8700000","-28.0800000","526","526","Epífita IFFSC e173a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor botão floral","FURB20221","FURB20221","Schmitt, J","2010","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 10:00:17-03","FURB","FURB","21367","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1453","2010","02","17","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Epífita IFFSC e573a (Acima de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: epífita de arbórea; flor em desenvolvimento","FURB20220","FURB20220","Schmitt, J","2010","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 10:00:17-03","FURB","FURB","21410","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1137","2010","01","28","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20219","FURB20219","Schmitt, J","2010","01","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 10:00:17-03","FURB","FURB","21533","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Stival-Santos, A.; Legal, E. & Silveira, S.","1798","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","Florística IFFSC 316 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor brácteas vermelhas","FURB01150","FURB01150","Rodrigues, AV","2010","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-14 10:00:17-03","FURB","FURB","22134","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3945","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador (próximo ao Parque Estadual da Serra Furada).","-49.41","-28.17","-49.4100000","-28.1700000","431","431","Florística IFFSC 142 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: flor bráctea verde","FURB20218","FURB20218","Verdi, M","2010","03","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-14 10:00:17-03","FURB","FURB","22393","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Verdi, M.; Klettenberg, D.H. & Klemz, G.","4074","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445","-48.8702778","-28.1694445","604","604","Florística IFFSC 148 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola;","FURB01153","FURB01153 FURB01153_1","Gasper, AL de","2010","03","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 10:00:17-03","FURB","FURB","22826","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1652","2010","03","16","Brasil","Santa Catarina","Presidente Nereu","Braço do Solão.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Epífita IFFSC e518b (Acima de 4m) - sobre forófito 10 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto em desenvolvimento;","FURB20217","FURB20217","Schmitt, J","2010","04","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:00:17-03","FURB","FURB","23612","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1834","2010","04","07","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Epífita IFFSC e8000b (Acima de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita;","FURB20216","FURB20216","Cadorin, TJ","2010","04","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 10:00:17-03","FURB","FURB","24272","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","1767","2010","03","30","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB20215","FURB20215","Cadorin, TJ","2010","03","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 10:00:17-03","FURB","FURB","24319","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Stival-Santos, A.; Legal, E. & Silveira, S.","2258","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","639","639","Florística IFFSC 467 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor bráctea verde e rosa","FURB20214","FURB20214","Gasper, AL de","2010","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
