"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"485","2020-12-11 11:36:14-03","UFMG","BHCB","116699","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, VC de; Zappi, DC; Hind, DJN; Paula-Souza, J; Jennings, L; Romão, GO; Rando, JG; Ferrei","32625","2007","02","18","Southern America","Brasil",NA,NA,"Árvore em cerrado, flores brancas; Arbusto, ca 1,5m alt, flores róseas","BHCB004804","Dicotyledon",NA,NA,"Benth.",NA,"Minas Gerais","Santana de Pirapama","Serra do Cipó., Distrito de São José da Cachoeira, trilha para a cachoeira Bonita, beira de córrego pedregoso e área de cerrado","-44.043098449707","-19.0060997009277","680","680",NA,NA,"43251","auto","2013",NA,NA,"01","21",NA,NA,NA,NA,NA
"486","2020-12-11 11:36:14-03","UFMG","BHCB","69097","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","Barreto, HLM","6405","1933","09","02","Southern America","Brasil",NA,NA,"Arbusto 1m. Pouco frequente.; Campo no meio das pedras","BHCB014128","Dicotyledon",NA,"pachycarpa","(Benth.) Barneby",NA,"Minas Gerais","Santa Luzia","Serra do Cipó, km 128. Palacio","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"19939","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-02-11 17:19:03-03","UFPR","UPCB","28928","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. franciscana","Hatschbach, G.","64637","1996","04","13",NA,"Brasil",NA,NA,"Arbusto, 1,5m, flor rosada. Cerrado, solo rochoso..",NA,NA,NA,"var. franciscana","Benth.","Barneby, R.C.","Minas Gerais","Lassance","BR 496, km 85, próximo a ponte sobre o Rio Lavado","-44.5774993896484","-17.8866996765137",NA,NA,NA,NA,"55983","auto","1996",NA,NA,"01","01",NA,NA,NA,NA,NA
"488","2021-02-11 17:19:03-03","UFPR","UPCB","14782","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. viscidula","Hatschbach, G.","51142","1987","03","20",NA,"Brasil",NA,NA,"Arbusto, ramos deitados, estames rosados. Campo rupestre, solo rochoso..",NA,NA,NA,"var. viscidula","Benth.","Barneby, R.C.","Minas Gerais","Gouveia","Barro Preto","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"37970","auto","1987",NA,NA,"01","01",NA,NA,NA,NA,NA
"489","2020-05-25 15:13:54-03","FSU","FSU","000070782","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foliolosa","H. S. Irwin, H. Maxwell, D. C. Wasshausen","18842",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"foliolosa","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-05-25 15:13:54-03","FSU","FSU","000070781","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foliolosa","R. Souza, R. Reis dos Santos, William R. Anderson, P. A. Fryxell, S. R. Hill","8548",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"foliolosa","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-05-25 15:13:54-03","FSU","FSU","000070770","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","H. S. Irwin, R. Reis dos Santos, R. Souza","10595",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"pachycarpa","(Benth.) Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-04-14 14:23:00-03","MO","MOBOT","101190617","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Eringer, Ezechias Paulo","Eringer 16178","1976","11","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"foederalis","Barneby",NA,"Distrito Federal","Brasília","Brazlândia.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Holotype","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"493","2020-04-14 14:37:00-03","MO","MOBOT","101190619","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","William R. Anderson","Anderson 11528","1975","2","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"viscidula","Barneby",NA,"Minas Gerais","Inimutaba","Rocky campo above BR-259, near Corrego Garrote.","-44.3605995178223","-18.7292003631592","650.00000000",NA,NA,"Holotype","23962","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"494","2009-08-21 06:48:00-03","MO","MOBOT","2915890","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5764","1964","8","30","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Cerrado, ca. 15 km E. of Brasília. Common.",NA,NA,"700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2009-07-17 14:12:00-03","MO","MOBOT","2915999","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8226","1965","9","12","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Burned-over cerrado, summit of Chapada da Contagem, ca. 10 km. E. of Brasília.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2009-07-17 14:12:00-03","MO","MOBOT","2916126","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8983","1965","10","6","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Sandy slope, cerrado, 3 km. S. of Sobradinho.",NA,NA,"1075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2009-08-21 06:48:00-03","MO","MOBOT","2916263","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5405","1964","8","21","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Cerrado, ca. 35 km E. of Brasília. Locally common.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2014-08-23 05:35:00-03","MO","MOBOT","2916579","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27072","1970","3","6","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Minas Gerais",NA,"Cerrado ca. 3 km S. of Joaquim Felício, at E. base.",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2008-05-27 22:02:00-03","MO","MOBOT","2916639","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin","Irwin 26033","1970","2","4","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Minas Gerais",NA,"Campo slopes with scattered shrubs and low trees, ca. 7 km. W. of Paracatu.",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2009-07-17 14:12:00-03","MO","MOBOT","2916683","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11673","1966","1","14","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Cerado, summit of Chapada da Contagem.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2014-08-23 05:35:00-03","MO","MOBOT","2916700","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26694","1970","2","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Cerrado ca. 1 km N. of Barragem Paranoá, DF-9.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","2916779","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Gert G. Hatschbach","Hatschbach 43790","1981","4","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Goiás",NA,"Domiciano Ribeiro (mun. Iparmeri).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","2916826","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","* BATALHA","BATALHA 2743","1999","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","M.A. Batalha","Goiás",NA,"Municipios de Chapadao do Céu e Mineiros, Parque Nacional das Emas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2014-08-23 05:35:00-03","MO","MOBOT","2917986","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26702","1970","2","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Cerrado ca. 1 km N. of Barragem Paranoá, DF-9.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2009-07-17 14:12:00-03","MO","MOBOT","2918091","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11602","1966","1","12","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Distrito Federal",NA,"Cerrado, summit of Chapada da Contagem, ca. 10 km. E. of Brasília.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2013-01-12 05:18:00-02","MO","MOBOT","2918145","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Peter Clausen","Clausen 10819784","1840",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"Sabara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2009-12-04 15:26:00-02","MO","MOBOT","2918408","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 56735","1992","4","6","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Bahia",NA,"Rio de Contas, subida para o Campo da Aviacão, Bahia.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","2919322","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Gert G. Hatschbach","Hatschbach 46528","1983","5","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Bahia",NA,"Rio de Contas, estr. p/ Tamandua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2013-12-05 08:37:00-02","MO","MOBOT","2919415","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Gert G. Hatschbach|Maria M. Hatschbach|Armando C. Cervi|O. V. Guimarães","Hatschbach 51142","1987","3","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Minas Gerais",NA,"Barro Preto (mun. Gouveia) Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2009-11-04 15:52:00-02","MO","MOBOT","2919504","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","J.B.E. Pohl","Pohl s.n.","1809",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","2919522","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Gert G. Hatschbach","Hatschbach 44651","1982","3","13","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Minas Gerais",NA,"Rod. BR-259, Subida da Serra do Espinhaco (mun. Gouveia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2015-08-13 05:50:00-03","MO","MOBOT","2918290","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","R.M. Harley","Harley 19784","1977","3","21","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Bahia",NA,"18 km. WNW along road from Vila do Rio de Contas to the Pico das Almas. Closed Cerrado and adjoining grassland & marsh.","-41.88333","-13.55","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-04-15 09:17:00-03","MO","MOBOT","101190624","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa antana","Howard S. Irwin|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26034","1970","2","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"antana","Barneby",NA,"Minas Gerais",NA,"Serra da Anta. Ca. 7 km W. of Paracatú.",NA,NA,"850.00000000",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"514","2014-08-23 05:35:00-03","MO","MOBOT","2753037","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26700","1970","2","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"brevibractea","Barneby","R. Barneby","Distrito Federal",NA,NA,NA,NA,"1000.00000000",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2012-01-10 09:54:00-02","MO","MOBOT","2918044","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Auguste F.M. Glaziou","Glaziou 21096","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"brevibractea","Barneby","Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"516","2012-03-19 13:31:00-03","MO","MOBOT","2921899","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Ezechias P. Heringer","Heringer 13231","1974","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"brevibractea","Barneby","L.M. Borges","Distrito Federal",NA,"Sobradinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"517","2020-04-14 13:55:00-03","MO","MOBOT","101190613","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevipinna","George Gardner","Gardner 3134","1839","10",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"brevipinna","(Benth.) Barneby",NA,NA,NA,"Almas",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"518","2020-04-14 14:16:00-03","MO","MOBOT","101190616","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa cercadoensis","J.B.E. Pohl","Pohl 1365",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"cercadoensis","Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"519","2020-04-14 14:02:00-03","MO","MOBOT","101190614","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa corpulenta","W.J. Burchell","Burchell 5736","1917",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"corpulenta","Barneby",NA,"Minas Gerais",NA,"Rio Grande, Tejuco",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"520","2012-03-19 13:51:00-03","MO","MOBOT","2916981","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","Heringer 16938","1977","3","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"foederalis","Barneby","L.M. Borges","Goiás",NA,"M. Luziânia. (Faz. da Pinguela Rizzo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","2917158","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Ezechias P. Heringer","Heringer 12080","1972","3","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"foederalis","Barneby","V.F.Dutra (VIC)","Distrito Federal",NA,"Chapada da Contagem. Vivendo sôbre cerrado seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2012-03-19 13:52:00-03","MO","MOBOT","2917310","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Ezechias P. Heringer","Heringer 13167","1974","3","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"foederalis","Barneby","L.M. Borges","Goiás",NA,"Cidade Eclética - 15 km de Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","2917429","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Ezechias P. Heringer","Heringer 12251","1972","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"foederalis","Barneby","V.F.Dutra (VIC)","Distrito Federal",NA,"Chapada da Contagem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2012-03-19 13:51:00-03","MO","MOBOT","2917547","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Ezechias P. Heringer","Heringer 13229","1974","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"foederalis","Barneby","L.M. Borges","Distrito Federal",NA,"Sobradinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"525","2008-05-27 22:02:00-03","MO","MOBOT","2917924","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Ezechias P. Heringer","Heringer 13079","1974","1","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"foederalis","Barneby","V.F.Dutra (VIC)","Distrito Federal",NA,"Chapada da Contagem. Cerrado sedo, aberto, sujeito ao fogo anualmente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-04-14 13:57:00-03","MO","MOBOT","101190612","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foliolosa","J.B.E. Pohl","Pohl 1203",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"foliolosa",NA,NA,NA,NA,"Ad Santa Luzia versus Ponte Alto.",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"527","2020-04-14 13:37:00-03","MO","MOBOT","101190611","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa franciscana","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22287","1969","1","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"franciscana","Barneby",NA,"Minas Gerais",NA,"Serra do Espinhaço. Rocky cerrado slopes ca. 33 km S.W. of Diamantina, near Gouveia.",NA,NA,"1150.00000000",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"528","2018-05-11 05:21:00-03","MO","MOBOT","2916539","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa franciscana","C. M. Sakuragui","Sakuragui 15241","1994","3","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"franciscana","Barneby","R.Grether","Minas Gerais",NA,"Municipio de Augusto de lima. Serra do Cabrl, ca. 10 km N da cidade em direcão á Fazenda Serra do Cabral. campo arenoso em área perturbada pelo plantio de Eucalyptus.","-44.32666","-18.0275","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2012-03-19 13:28:00-03","MO","MOBOT","2923450","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa franciscana","Alexander C. Brade","Brade 13413","1934","6",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"franciscana","Barneby","L.M. Borges","Minas Gerais",NA,"Conselheiro Malta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"530","2020-04-14 14:29:00-03","MO","MOBOT","101190618","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa gravida","James A. Ratter|S.G. da Fonseca|R.A. de Castro","Ratter 2294","1972","8","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"gravida","Barneby",NA,"Mato Grosso",NA,"Vale de Sonhos. 80 km N of Barra do Garças on the road to Xavantina.","-52.3333333","-15.6666667",NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"531","2020-04-14 14:11:00-03","MO","MOBOT","101190615","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa multipinna","W.J. Burchell","Burchell 6700-14","1828","2","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"multipinna","(Benth.) Barneby",NA,"Goiás",NA,"Goiás near city of Goyaz.",NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"532","2015-08-10 05:49:00-03","MO","MOBOT","2923127","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa multipinna","Amaro Macedo","Macedo 3419","1951","12","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"multipinna","(Benth.) Barneby","L.M. Borges","Goiás",NA,"Municipio Goias. Serra Gourada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"533","2011-06-27 08:43:00-03","MO","MOBOT","2918478","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"pachycarpa","(Benth.) Barneby","Juliana Santos Silva (UEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-04-15 09:00:00-03","MO","MOBOT","101190623","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa paranani","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14225","1966","3","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"paranani","Barneby",NA,"Goiás",NA,"Serra Geral de Goiás. Cerrado, Rio Parana, ca. 35 km N of Formosa on road to Sao Gabriel, Goias.",NA,NA,"950.00000000",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"535","2020-04-14 14:48:00-03","MO","MOBOT","101190621","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","Scott A. Mori|Robert M. King|Talmon S. dos Santos|José L. Hage","Mori 12353","1979","7","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"peregrina","Barneby",NA,NA,NA,"Municipio de Rio de Contas. 9-11 km ao N de Rio de Contas, na estrada para o povoado Mato Grosso.","-41.7666667","-13.5333333","1000.00000000",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"536","2020-04-14 13:30:00-03","MO","MOBOT","101190610","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","J.B.E. Pohl","Pohl 1204",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.",NA,NA,NA,"Montes claros",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"537","2012-03-19 13:50:00-03","MO","MOBOT","2915847","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 59909","1994","2","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.","L.M. Borges","Goiás",NA,"Rod. BR-040, 35 km O de Cristalina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
