"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","class","dayIdentified","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem"
"51","2020-12-21 16:19:44-03","MBM","MBM","421366","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Campos-Rocha, A.","2019","03","Campos-Rocha, A.; Comin, M.; Comin, M.","2019","03","10","Brazil","Minas Gerais","Aimorés",NA,"-41.093056","-19.426389",NA,NA,"Herbácea 1.6 m, frutos rosados.; Afloramento rochoso",NA,"2421","Southern America",NA,"MBM421366",NA,NA,"23",NA,NA,"119","119","-41.093056","-19.426389",NA
"52","2020-12-11 11:34:14-03","UFMG","BHCB","45561","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Tameirão Neto, E","1997","03","26","Brasil","Minas Gerais","Aimorés",NA,"-41.0638999938965","-19.4958000183105","54161",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:34:14-03","UFMG","BHCB","20953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Taylor, NP; Zappi, DC","1990","12","15","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.4721984863281","-19.1721992492676","46509",NA,NA,"auto","775","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:34:14-03","UFMG","BHCB","20953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Taylor, NP; Zappi, DC","1990","12","15","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.4721984863281","-19.1721992492676","46509",NA,NA,"auto","775","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:34:14-03","UFMG","BHCB","98408","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,"2015","05","Echternacht, LA; et al.","2005","10","29","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238","18828",NA,"Planta ereta, porém curvada na base, com faixa pilosa longitudinal, como um pentiado punk. Tricomas amarelos, frutos rosa","auto","1078","Southern America",NA,"BHCB023338",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:34:14-03","UFMG","BHCB","37901","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Aimorés","Pedra Lorena.","-41.0638999938965","-19.4958000183105","54161",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:18:26-03","UFPR","UPCB","66008","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","Backeb.",NA,NA,NA,"Forzza, R.C.","2009","04","07","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,NA,"Planta rupícola, poucos adultos. Flores com perianto creme, levemente rosado; estames alvos..",NA,"5484",NA,NA,NA,NA,NA,NA,NA,NA,"1100","1400","9999","9999",NA
"58","2020-09-04 16:38:11-03","FVD","FVD","50","MachineObservation","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","C.N. Fraga","2008","07",NA,"2008","06","26","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.089167","-20.511389",NA,NA,"Arbusto de um pouco menos de um metro de altura. Altitude e coordenadas geográficas aproximadas.; Domínio fitogeográfico: Floresta atlântica; Vegetação: Vegetação sobre afloramento rochoso",NA,NA,NA,NA,"FVD00050","FVD00050_v1 FVD00050_v2 FVD00050_v3 FVD00050_v4 FVD00050_v5",NA,NA,NA,NA,"1390","1390","41°05'21W","20°30'41 S ",NA
"59","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","52801",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"T.F. Sagrillo","2018","01","14","Brasil","Espírito Santo","Aracruz","Aricanga","-40.2733001708984","-19.8202991485596","37987",NA,"Cacto, frutos vermelhos. Sobre rocha.","auto","270",NA,NA,"MBML052801","MBML052801",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","16638",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"N. P. Taylor; et al","1990","12","16","Brasil","Espírito Santo","Barra de São Francisco","Estrada p/ Águia Branca","-40.8908004760742","-18.7549991607666","36480",NA,"Ramos até 1,8m alt., ramificados na base, muito mucilaginosos, epiderme verde-clara. Frutos magenta, com poro basal. Foto, material em cul.","auto","780",NA,NA,"MBML016638","MBML016638",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","39494",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L. Kollmann/18-01-2009",NA,NA,"L. Kollmann","2009","01","18","Brasil","Espírito Santo","Cariacica",NA,"-40.4199981689453","-20.2639007568359","18507",NA,NA,"auto","11472",NA,NA,"MBML039494","MBML039494",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","23771",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","cf. fluminensis","Coleocephalocereus cf. fluminensis","(Miq.) Backeb.",NA,NA,NA,"L. Kollmann; et al","2004","10","16","Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725",NA,NA,"Rupícola no sol, flores brancas.",NA,"7087",NA,NA,"MBML023771","MBML023771",NA,NA,NA,NA,NA,NA,"40W36'30","19S43'30",NA
"63","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","12820",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"C. N. de Fraga","1994","12","07","Brasil","Espírito Santo","Vitória","Campus Universitário da UFES","-40.304444","-20.276667",NA,NA,"Afloramento manguezal. Cactus verde com cifolia branco, flores creme.",NA,"89",NA,NA,"MBML012820",NA,NA,NA,NA,NA,NA,NA,"40W18'16","20S16'36",NA
"64","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","14878",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L. Kollmann/14-08-2001",NA,NA,"L. Kollmann; et al","2001","08","14","Brasil","Espírito Santo","Santa Teresa","Toma Vento","-40.806944","-19.910833",NA,NA,"Rupícola no sol. Flores rosas.",NA,"4340",NA,NA,"MBML014878","MBML014878",NA,NA,NA,NA,NA,NA,"40W48'25","19S54'39",NA
"65","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","15093",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"A. M. Assis","2008","11","06","Brasil","Espírito Santo","Colatina","Miracema (Torre 41/1 - LT 230 Kv Mascarenhas x Verona)","-40.648361","-19.270139",NA,NA,"Erva 1 m. Frutos secos. Floresta Estacional Semidecidual - afloramento rochoso",NA,"1861",NA,NA,"MBML015093","MBML015093",NA,NA,NA,NA,"200","200","40W38'54,1","19S16'12,5",NA
"66","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","16636",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"N. P. Taylor; et al","1990","12","16","Brasil","Espírito Santo",NA,"Estrada p/ Pancas",NA,NA,NA,NA,"Planta cespitosa formando grandes touceiras, até 50cm alt., ramos muito mucilaginosos, de diâmetro variável (ver fotos), espinhos na porção apical de ramos jovens castanho-escuros (cf. C. decumbens). Frutos magenta com poro basal. Flor",NA,"786",NA,NA,"MBML016636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1988",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","D. C. Zappi/14-03-1990",NA,NA,"H. Q. Boudet Fernandes","1985","12","11","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Arbusto mais ou menos rastejante, flores em cordões pilosos perto da extremidade dos clacódios, flores com verticilos esternos alvos, heliófila, rupestre, escarpa.",NA,"1724",NA,NA,"MBML001988","MBML001988",NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA
"68","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","31172",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","R.R. Vervloet/17-12-2007",NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","16","Brasil","Espírito Santo","Águia Branca","Pedra redonda. Prop.Jorge Wrublewski","-40.769444","-18.975556",NA,NA,"Flores de cor branco rosadas.",NA,"3224",NA,NA,"MBML031172","MBML031172",NA,NA,NA,NA,"300","300","40W46'10","18S58'32",NA
"69","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","31427",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L. Kollmann/17-10-2008",NA,NA,"L. Kollmann; A.P. Fontana, W. Saslawski & A Saslawski","2007","07","05","Brasil","Espírito Santo","São Roque do Canaã","Pedra dos Três Carneiros","-40.739444","-19.760833",NA,NA,"Erva 1m. Rupícola no sol.",NA,"9848",NA,NA,"MBML031427","MBML031427",NA,NA,NA,NA,"600","600","40W44'22","19S45'39",NA
"70","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","33814",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L. Kollmann/17-10-2008",NA,NA,"L. Kollmann; et al","2008","02","19","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.432778","-18.7825",NA,NA,"Planta prostada na rocha no Sol, flores noturnas cremes. Material prensado em álcool.",NA,"10686",NA,NA,"MBML033814","MBML033814",NA,NA,NA,NA,NA,NA,"40W25'58","18S46'57",NA
"71","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35460",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Marlon Machado/03-04-2009",NA,NA,"A. P. Fontana; L. Kollmann & K. A. brahim","2008","04","27","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres","-41.122222","-21.001278",NA,NA,"Rupestre, no sol. Frutos lilás.",NA,"3244",NA,NA,"MBML035460","MBML035460",NA,NA,NA,NA,"430","430","41W7'20","21S0'4,6",NA
"72","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","36151",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Marlon Machado/03-04-2009",NA,NA,"R. C. Forzza; et al","2008","07","17","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"5194",NA,NA,"MBML036151","MBML036151",NA,NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA
"73","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","36294",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L. Kollmann/28-11-2008",NA,NA,"R. C. Forzza; et al","2008","02","16","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.448611","-20.3025",NA,NA,NA,NA,"5047",NA,NA,"MBML036294","MBML036294",NA,NA,NA,NA,NA,NA,"40W26'55","20S18'9",NA
"74","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","37875",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L. Kollmann/5-6-2009",NA,NA,"L. Kollmann; E.Leme & D.Couto","2009","06","05","Brasil","Espírito Santo","Alegre","Pedra da Caveira da Anta","-41.389167","-20.6575",NA,NA,"Erva rupícola ao sol, flores cremes. VIDE ÁLCOOL",NA,"11658",NA,NA,"MBML037875","MBML037875",NA,NA,NA,NA,"1200","1200","41W23'21","20S39'27",NA
"75","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","38074",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","W.C. Cardoso/30-07-2013",NA,NA,"L. Kollmann; E.Leme & M.Grossi","2009","07","04","Brasil","Minas Gerais","Nanuque","Pedra da Torre","-40.394444","-17.845833",NA,NA,"Rupícola ao sol, flores creme.",NA,"11770",NA,NA,"MBML038074","MBML038074",NA,NA,NA,NA,"179","179","40W23'40","17S50'45",NA
"76","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","38607",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"R. C. Forzza; C.N.Fraga, A.P.Fontana. A.M.Amorim, R.Goldenberg, L.Kollmann, J.Meirelles & L.Daneu","2009","04","07","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Mirante. Floresta Ombrófila Densa Altomontana com inselgues.","-41.0875","-20.519444",NA,NA,"Planta rupícola, poucos adultos. Flores com perianto creme, levemente rosado; estames alvos.",NA,"5484",NA,NA,"MBML038607","MBML038607",NA,NA,NA,NA,"1100","1100","41W5'15","20S31'10",NA
"77","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","40560",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L.Kollmann/1-11-2010",NA,NA,"L. Kollmann; & R.L.Kollmann","2010","11","01","Brasil","Espírito Santo","Santa Teresa","Alto Rio Perdido","-40.739722","-19.826944",NA,NA,"Erva 1,5 m rupicola ao sol, cephalium marrom preto, flores noturnas rosas.",NA,"12079",NA,NA,"MBML040560","MBML040560",NA,NA,NA,NA,"800","800","40W44'23","19S49'37",NA
"78","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","37831",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","W.C. Cardoso/30-07-2013",NA,NA,"L. Kollmann; E.Leme & M.Grossi","2009","07","03","Brasil","Minas Gerais","Itabirinha de Mantena","beira da estrada para Corrego Azul,","-41.179722","-18.493056",NA,NA,"Erva 1,5 m rupícola ao sol, flores creme.",NA,"11699",NA,NA,"MBML037831","MBML037831",NA,NA,NA,NA,"708","708","41W10'47","18S29'35",NA
"79","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","44853",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","A.A. Assis",NA,NA,"A. M. Assis; M. D. S. Demuner & M. B. Redighieri","2010","04","25","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - mata do Fuxico","-40.422944","-18.765583",NA,NA,"Erva prostada. Frutos verdes",NA,"2445",NA,NA,"MBML044853","MBML044853",NA,NA,NA,NA,"155","155","40W25'22,6","18S45'56,1",NA
"80","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","45999",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","F.L.Santos, J.Freitas & A.M.Assis/2010",NA,NA,"F. L. Santos; R. Raton & A.P. Junior","2010","04","24","Brasil","Espírito Santo","Piúma","Ilha do Meio","-40.726389","-20.849167",NA,NA,"Herbácea, flores brancas, frutos rosas, costão rochoso",NA,"152",NA,NA,"MBML045999","MBML045999",NA,NA,NA,NA,NA,NA,"40W43'35","20S50'57",NA
"81","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","47665",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","A. Assis",NA,NA,"A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2010","04","26","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Pedra do Elefante","-40.457611","-18.767",NA,NA,"Rupicola, flores brancas, frutos rosados",NA,"2514",NA,NA,"MBML047665","MBML047665",NA,NA,NA,NA,"630","630","40W27'27,4","18S46'1,2",NA
"82","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","30544",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","L. Kollmann/17-10-2008",NA,NA,"L. Kollmann; A. P. Fontana & Kaio A. Brahim","2007","05","23","Brasil","Espírito Santo","Afonso Cláudio","Estrada Garrafão, 3 Pontões, Serra Pelada, Mata Fria.","-41.1239013671875","-20.0741996765137","25110",NA,"Erva 1,50m. Rupestre no sol.","auto","9839",NA,NA,"MBML030544","MBML030544",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","41668",NA,"Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","A.P.Fontana",NA,NA,"D.R. Couto; Pereira, M.A.; M. Numes; A. Nanni & G. Willrich","2009","03","12","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318","29430",NA,"Rupícola; flores roseas. Jardim dos Pontões.","auto","1116",NA,NA,"MBML041668","MBML041668",NA,NA,NA,NA,"900","900",NA,NA,NA
"84","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13495","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, D.C. & Taylor, N. P.",NA,NA,"Taylor, N. P.","1990","12","16","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,"Planta cespitosa formando grandes touceiras, até 50cm alt., ramos muito mucilaginosos, de diam variável, espinhos na porção apical de ramos jovens castanho-escuro (cf. C. decumbens). Frutos magenta co",NA,"786",NA,NA,NA,NA,NA,NA,NA,NA,"40","40",NA,NA,NA
"85","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13501","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Taylor, N. P.","1990","12","16","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,"Ramos até 1,8m alt., ramificados na base, muito mucilaginosos, epiderme verde-clara. Frutos magenta, com poro basal.",NA,"780",NA,NA,NA,NA,NA,NA,NA,NA,"70","70",NA,NA,NA
"86","2020-06-15 15:29:44-03","UNESP-RC","HRCB","12067","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, D.C. & Taylor, N. P.",NA,NA,"Zappi, D.C.","1990","05","17","Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749","25964",NA,"Plantas procunbentes crescendo em fendas de rochas c. 50 cm alt. Clad. 9-10 cm diam, 13-14 cost. 1 x 1,5 cm. Epid verde escura cefálio lateral com cerdas castanho-douradas flores alvo-rosadas.","auto","233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-06-15 15:29:44-03","UNESP-RC","HRCB","12074","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, D.C. & Taylor, N. P.",NA,NA,"Fernandes, H.Q.B.","1990","05",NA,"Brasil","Espírito Santo","Colatina","Ponte do Rio Pancas","-40.6305999755859","-19.539400100708","57036",NA,"Clad. Verde escuros 5-6cm diam. 9 cost. Estrias transversais não visíveis","auto","2682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13506","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Taylor, N. P.","1990","12","15","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.4721984863281","-19.1721992492676","46509",NA,"Ramos pêndulos, ramificados na base, até 30 cm, cefálio iniciando a menos de 10cm da base dos ramos, costelas 12, desprovidas de estrias transversais sob as aréolas.","auto","775",NA,NA,NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA
"89","2020-06-15 15:29:44-03","UNESP-RC","HRCB","12077","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, D.C. & Taylor, N. P.",NA,NA,"Fernandes, H.Q.B.","1990","05",NA,"Brasil","Espírito Santo","Nova Venecia",NA,"-40.4006004333496","-18.710599899292","42400",NA,"Clad. Verde escuros 5-6cm diam. 9 cost. 1x0,8cm estrias transversais visíveis espinhos castanho esbranquiçados. Cefálio lateral com cerdas encurvadas e la alva.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-15 15:29:44-03","UNESP-RC","HRCB","12071","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Zappi, D.C. & Taylor, N. P.",NA,NA,"Pereira, O.J.","1990","05","21","Brasil","Espírito Santo","Vila Velha","Rest. Jacaranema","-40.2924995422363","-20.3297004699707","27156",NA,"Procumbentes até 40cm alt. Epid verde clara flor alvo-rosada fruto vermelho-magenta","auto","2125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-11-24 14:10:20-02","UFLA","ESAL","20636","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Alice Cavalcanti / USP",NA,NA,"Domingos, DQ",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383","16658",NA,"; ; ;","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-09 10:12:24-03","UENF","HUENF","5583","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Braga, J.M.A","2010","05","Mauad, L.P.; Souza, T.P., Reis, M.P.","2010","04","20","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca","-41.448056","-21.797222",NA,NA,"Subarbusto, 90 cm de altura, fruto cor rosa, coletada em paredão de pedra, local ensolarado sem cobertura arbórea",NA,"190",NA,NA,"HUENF00005586",NA,NA,"05",NA,NA,"201","201","41º26'53''W","21º47'50''S",NA
"93","2021-02-25 10:11:43-03","CVRD","CVRD","13309","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Maria de Fatima Freitas","2014","04","Folli, D.A.","2010","12","22","BRASIL","ES","Jaguaré","coletado em cima das pedras, com muitas Vellozia .","-40.199825","-18.886696",NA,NA,"<ll>dwc_commonname:</ll> Cacto redondo",NA,"6754","América do Sul",NA,"CVRD013309",NA,"Magnoliopsida","03",NA,NA,"50","50","-40,199825","-18,886696",NA
"94","2021-02-25 10:11:43-03","CVRD","CVRD","15306","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Domingos A. Folli","2015","06","Folli, D.A.","2015","06","03","BRASIL","ES","Jaguaré",NA,"-40.076099395752","-18.9055995941162","43085",NA,"Vegetação de Pedra <ll>dwc_commonname:</ll> Cacto redondo","auto","7371","América do Sul",NA,"CVRD015306",NA,"Magnoliopsida","03",NA,NA,"73","73",NA,NA,NA
"95","2021-02-25 10:11:43-03","CVRD","CVRD","14289","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Domingos A. Folli","2014","04","Folli, D.A.","2012","12","07","BRASIL","ES","Montanha",NA,"-40.3633003234863","-18.1268997192383","28642",NA,"Vegetação de Pedra <ll>dwc_commonname:</ll> Cacto redondo","auto","6995","América do Sul",NA,"CVRD014289",NA,"Magnoliopsida","17",NA,NA,"350","350",NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","3053763","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N. P.",NA,NA,"J. N. Rose","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20187","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-09-12 05:00:02-03","US","US","3050260","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"J. N. Rose & G. Rose","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20187","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-09-12 05:00:02-03","US","US","3050089","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"J. N. Rose & G. Rose","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20187","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
