"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","individualCount","relatedCatalogItem"
"49","2020-12-21 16:22:51-03","MBM","MBM","189336","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichl.","Vieira, A.O.S.","Lobo, P.C.; et al.; et al.","s.n.","1989","07","17","Southern America","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,"MBM189336","MBM189336","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:22:51-03","MBM","MBM","69183","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichl.","Sleumer, H.","Handro, O.","317","1933","04","10","Southern America","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM069183","MBM069183","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-10-02 05:47:49-03","MNHN","RECOLNAT_MNHN_P","P00682251","PreservedSpecimen",NA,NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Kubitzki","Schott",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","Fragm. ex B <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682251' target='other'> <mi>dwc_moreinfo</mi></a>","P00682251","P00682251_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA
"52","2020-12-11 11:34:57-03","UFMG","BHCB","52855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Silva, JM; et al.","s.n.",NA,NA,NA,"Southern America","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-11 17:18:44-03","UFPR","UPCB","19826","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichl.","Iamashiro, I.Y.","Vieira, A.O.S.","194","1987","09","14",NA,"Brasil","Paraná","Londrina","Fazenda Santa Maria, Rio Tibagi","-51.1627998352051","-23.3103008270264",NA,"Trepadeira, fruto vermelho, flor branca..",NA,NA,"63728","auto","1988","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"54","2009-07-21 23:34:00-03","MO","MOBOT","2456001","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Kubitzki, K.","Per Dusén","Dusén 11952",NA,NA,NA,"South America","Brazil","Paraná",NA,"Morretes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-08-31 09:10:38-03","INPA","INPA","200788","S","Plantae","Dicotyledon Core Eudicots","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Hatschbach, GG","Silva, JM da","2952","1999","04","27","Southern America","Brasil","Paraná","Antonina","Reserva Biológica de Sapintanduva.","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0200788","INPA0200788 INPA0200788_e","38300","auto","1999",NA,NA,NA,NA,"50","50",NA,NA,NA,NA
"56","2020-07-10 09:45:42-03","MBML","MBML-HERBARIO","50986",NA,"Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","C.N. Fraga/15-12-2015","C. N. de Fraga; I. S. Bergher","3714","2015","12","15",NA,"Brasil","Espírito Santo","Vitória","Camburi, área de ampliação do aeroporto de Vitória. Restinga","-40.278056","-20.250556",NA,"Área aberta de Ericaceae. Liana sobre arbustos. Folhas verde discolores, frutos vermelhos","MBML050986","MBML050986",NA,NA,NA,NA,"40W16'41","20S15'2",NA,"2","2",NA,NA,NA,NA
"57","2020-06-15 15:30:14-03","UNESP-RC","HRCB","22690","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Poir.","Bruniera, C.P.","Souza",NA,NA,NA,NA,NA,"Brasil","São Paulo","Pariquera-Açú","Acesso de terra Pariquera-Mirim - Subaúma","-47.742333","-24.815083",NA,NA,NA,NA,NA,NA,NA,NA,"47º44'32.4W","24º48'54.3S",NA,NA,NA,NA,NA,NA,NA
"58","2020-06-17 15:25:04-03","UNESP-RC","HRCB","10083","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler ","J. E. L. S. Ribeiro & F. C. P. Garcia","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-17 15:25:04-03","UNESP-RC","HRCB","8797","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler ",NA,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-25 16:06:14-03","FUVATES","HVAT","3241","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","M. Grings","M. Grings; A. Mello","1348","2011","07","20",NA,"Brasil","Santa Catarina","Itapoá",NA,"-48.616111","-26.116944",NA,"Duplicata do registro ICN 169325; Trepadeira frutificando; Em borda de Floresta Ombrófila Densa em terras baixas","HVAT00003241",NA,NA,NA,"2011","07","-48º36'58''W","-26º7'1''S","20",NA,NA,NA,NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US","3217395","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"G. Hatschbach & O. S. Ribas","54098",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Guaraqueçaba","Caminho para Baia do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,"US01877762","US01877762_01 US01877762_02","37295","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","1483300","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"P. K. Dusén","12029",NA,NA,NA,"South America - Neotropics","Brazil","Paraná",NA,"Volta Grande",NA,NA,NA,NA,"US01877763","US01877763_01 US01877763_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","3464779","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"J. M. Silva & L. Ferreira","2952",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"US01877760","US01877760_01 US01877760_02","38300","auto",NA,NA,NA,NA,NA,"50","70","Dicotyledonae",NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","3464778","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"J. M. Silva, E. Barbosa & L. M. Abe","2502",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Diamante do Norte","Rio Paranapanema","-52.8596992492676","-22.656400680542",NA,NA,"US01877761","US01877761_01 US01877761_02","16110","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"65","2019-12-09 17:29:48-03","UFPR","EFC","16414","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Völtz, R.R.","Völtz, R.R.","1414","2017","08","07",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3188","-25.1744",NA,"Liana sobre copa da árvore; frutos verde-claro a fracamente vinoso. Dossel de Floresta Ombrófila Densa Submontana","EFC016414",NA,NA,NA,"2017","09","-48.3188","-25.1744","19","70","70",NA,NA,NA,NA
"66","2019-12-09 17:29:48-03","UFPR","EFC","6786","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Blum, C.T.; Bensberg, M.A.G.","Gatti, G.; Kuniyoshi, Y.S.; Kleina, A.L.S.","86","1997","04","28",NA,"Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.5558","-25.5917",NA,"Epífita sobre ramos, frutos imaturos verdes, cálice vermelho. __COMMOM_NAME__: Cipó-caboclo","EFC006786",NA,NA,NA,"2016","06","-48.5558","-25.5917","23",NA,NA,NA,NA,NA,NA
"67","2020-01-15 17:59:00-03","USP","SPF","108164","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Bruniera, CP","Souza, JP","140","1994","09","07",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.742333","-24.815083",NA,NA,"SPF00108164",NA,NA,NA,"2011",NA,"-47.742333","-24.815083",NA,NA,NA,NA,NA,NA,NA
"68","2019-11-25 11:58:00-03","USP","SPF","230481","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Fraga, CN","Fraga, CN","3714","2015","07","15",NA,"Brasil","Espírito Santo","Vitória",NA,"-40.278056","-20.250556",NA,NA,"SPF00230481",NA,NA,NA,"2015","07","-40.278056","-20.250556",NA,"2","2",NA,NA,NA,NA
"69","2019-11-13 11:19:00-03","USP","SPF","30601","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Oliveira, JDP","Mattos-Silva, LA","1031","1980","08","12",NA,"Brasil","Bahia","Valença",NA,"-39.0731010437012","-13.3703002929688",NA,NA,"SPF00030601",NA,"43634","auto","1983","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-13 11:19:00-03","USP","SPF","193328","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Silva, ACB","Silva, ACB","103","1999","06","20",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,"SPF00193328",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-13 11:19:00-03","USP","SPF","141186","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Hatschbach, G","Silva, JM","2952","1999","04","27",NA,"Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"SPF00141186",NA,"38300","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-07 09:19:27-03","UEFS","HUEFS","123756","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Guedes, M.L.S.","13476","2007","05","27",NA,"Brasil","Bahia","Feira da Mata","Médio São Francisco, próximo ao Rio Carinhanha.","-44.2125","-14.231667",NA,"Cerrado.","HUEFS0123756","HUEFS0123756",NA,NA,NA,NA,"44W12'45''","14S13'54''",NA,NA,NA,"Dillenianae",NA,NA,NA
"73","2019-09-04 19:25:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus",NA,NA,"H. W. Schott",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"74","2020-07-23 12:04:57-03","CEPLAC","CEPEC","89679","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus",NA,"R. G. de Oliveira","L. M. Nascimento","161","1998","11","26",NA,"Brasil","Pernambuco","brejo da madre de deus","Estrada para Bituri Grande.","-36.389167","-8.201389",NA,NA,NA,NA,NA,NA,NA,NA,"36W23'21","8S12'5",NA,NA,NA,NA,NA,NA,"13/01/1999"
"75","2020-07-23 12:04:57-03","CEPLAC","CEPEC","89678","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus",NA,"R. G. de Oliveira","A. G. da Silva","140","1999","08","18",NA,"Brasil","Pernambuco","brejo da madre de deus","Margem da Mata do Cassange.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,"36W24'616","8S11'954",NA,NA,NA,NA,NA,NA,"13/10/1999"
"76","2020-07-23 12:04:57-03","CEPLAC","CEPEC","90081","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus",NA,"R. G. de Oliveira","A. G. da Silva","140","1999","08","18",NA,"Brasil","Pernambuco","brejo da madre de deus","Margem da trilha da Mata do Cassange.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,"36W24'616","8S11'954",NA,NA,NA,NA,NA,NA,"13/10/1999"
"77","2020-07-23 12:04:57-03","CEPLAC","CEPEC","89840","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus",NA,"R. G. de Oliveira","A. G. da Silva","145","1999","09","14",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Bituri. Margem da estrada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,"36W23'320","8S12'415",NA,NA,NA,NA,NA,NA,"13/01/1999"
"78","2020-07-23 12:04:57-03","CEPLAC","CEPEC","89677","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus",NA,"L. M. Nascimento","R. G. de Oliveira","150","1987","11","08",NA,"Brasil","Pernambuco","brejo da madre de deus","Trila da Mata do Bituri.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,"36W23'320","8S12'415",NA,NA,NA,NA,NA,NA,"30/10/2000"
"79","2019-11-13 16:04:40-03","UNISANTA","HUSC","2297","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Martins, S.E.","Magenta, M.A.G.; Martins, S.E.","252","1999","12","02",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,"Trepadeira. Botões florais com cálice verde e corola amarela.; Floresta de Restinga Seca Baixa.",NA,NA,"37616","auto","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-13 16:04:40-03","UNISANTA","HUSC","1691","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Rossi, L.","Magenta, M.A.G.; Sampaio, P.S.P.; Martins, S.E.","92","1999","03","18",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,"Trepadeira. Frutos vináceos.; Área degradada por extração de areia. Floresta de restinga paludosa sobre solo turfoso.",NA,NA,"37616","auto","1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-17 17:07:09-03","UEM","HUEM","9713","S","Plantae",NA,NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichl.","Adriano Maruyama","Corsi, AMJ; Lorenzetti, E","626","2002","10","19",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,"Arbustiva, cerca de 0,80 m de altura; frutos de coloração vermelha; Floresta Estacional Semidecidual","HUEM000003655","HUEM000003655","16110","auto","2020","04",NA,NA,"20",NA,NA,NA,NA,NA,NA
"82","2020-11-12 16:59:02-03","UEL","FUEL","40511","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Aragaki, S; Batalha, M","Batalha, M; Mantovani, W","123","1994","05","04",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,"1995","02","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-12 16:59:02-03","UEL","FUEL","29763","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Cervi, AC","Cloclet, FA; Coltro, F","116","1999","08","28",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-12 16:59:02-03","UEL","FUEL","7527","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Vieira, AOS","Lobo, PC; et al.","s.n.","1989","07","17",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-12 16:59:02-03","UEL","FUEL","5137","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Cervi, AC","J. da Cruz","2","1987","11","23",NA,"Brasil","Paraná","Londrina","Fazenda Floresta, Rio Tibagi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-12 16:59:02-03","UEL","FUEL","5039","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Cervi, AC","Vieira, AOS; et al.","194","1987","09","14",NA,"Brasil","Paraná","Londrina","Fazenda Santa Maria, Rio Tibagi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-12 16:59:02-03","UEL","FUEL","5038","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Cervi, AC","Vieira, AOS; et al.","193","1987","09","14",NA,"Brasil","Paraná","Londrina","Fazenda Santa Maria, Rio Tibagi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-12 16:59:02-03","UEL","FUEL","40510","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Chiea, SAC","Kirizawa, M; José Angelo","2293","1990","05","29",NA,"Brasil","São Paulo","Bertioga","Rodovia 101, SP-RJ.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"37616","auto","1990","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-12 16:59:02-03","UEL","FUEL","40335","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Kuhn, E","Kuhlmann, M","3190","1946","10","04",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-10-16 14:11:45-03","UEL","FUEL","40390","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Esteves, GL","Hoehne, FC","s.n.","1928","09","18",NA,"Brasil","São Paulo","São Paulo","Mata do Governo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-10-16 14:11:45-03","UEL","FUEL","40331","PreservedSpecimen","Plantae","Tracheophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Sleumer, H","Handro, O","s.n.","1933","04","10",NA,"Brasil","São Paulo","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-01 14:57:05-03","UnB","UB","149712","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Chiea, SC","Barros, F","1877","1990","09","11","Southern America","Brasil","São Paulo","Cananéia","Ilha do Cardoso, estrada para turbina","-47.9199981689453","-25.0100002288818",NA,"Trepadeira para mata de restinga. Frutos vinosos",NA,NA,"37574","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-20 14:55:44-03","UFSC","FLOR","36929","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler",NA,"Silva, J.M.; Hatschbach, G. & Ferreira, L.A.","2952","1999","04","27",NA,"Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,"trepadeira lenhosa, flor marrom","FLOR0036929",NA,"38300","auto",NA,NA,NA,NA,NA,"50","50",NA,NA,NA,NA
"94","2020-08-20 20:38:32-03","UFSC","FLOR","17460","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Waechter, J.L.","Waechter, J.L.","2285","1987","12","22",NA,"Brasil","Rio Grande do Sul","Torres","Faxinal.","-49.7268981933594","-29.3353004455566",NA,"trepadeira, flor vináceo. Segundo seu Clemente; folhas jovens avermelhadas","FLOR0017460",NA,"20837","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-20 20:38:32-03","UFSC","FLOR","7596","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Falkenberg, D.B.; Souza, M.L.","Falkenberg, D.B.; et alii","2415","1985","03","01",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Poção, Córrego Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"trepadeira","FLOR0007596",NA,"27000","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-20 20:38:32-03","UFSC","FLOR","21858","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Falkenberg, D.B.","Falkenberg, D.B.","782","1985","09","13",NA,"Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"trepadeira lenhosa, flor muitos estamesglabro, 1 a 2m altura","FLOR0021858",NA,"27000","auto","1991",NA,NA,NA,NA,"20","20",NA,NA,NA,NA
"97","2020-08-20 20:38:32-03","UFSC","FLOR","26306","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Falkenberg, D.B.","Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","232","1984","11","16",NA,"Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"liana, Fruto Maduro, roxo (arilo esbranquiçado). Domácias no hipofilo.","FLOR0026306",NA,"27000","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-08-20 20:38:32-03","UFSC","FLOR","22565","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","Falkenberg, D.B.","Falkenberg, D.B.; Zanin, A.","5831","1992","10","31",NA,"Brasil","Santa Catarina","Florianópolis","Vargem Grande, fundos da chácara da Escola Dinâmica, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"trepadeira, Fruto Maduro, violeta-escuro, 0,1 a 6m altura","FLOR0022565",NA,"27000","auto","1993",NA,NA,NA,NA,"100","100",NA,NA,NA,NA
"99","2021-03-04 15:42:50-03","IF","SPSF","36885","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus",NA,NA,"J.M.Silva & E.Barbosa & L.M.Abe","2502","1998","09","06","América do Sul","Brasil","PR","Diamante do Norte","rio Paranapanema","-52.8596992492676","-22.656400680542",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta da bacia do rio Paraná&nf;;",NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"100","2021-03-04 15:42:50-03","IF","SPSF","19266","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","R.Damasceno","J.B.Baitello & J.A.Pastore","792","1995","07","28","América do Sul","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, frutos vinosos.; GEOGRAFIA: Margem do caminho;",NA,NA,"43112","auto","2017","10",NA,NA,"30",NA,NA,"Magnoliopsida",NA,NA,NA
"101","2021-03-04 15:42:50-03","IF","SPSF","19303","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Doliocarpus","glomeratus","Doliocarpus glomeratus","Eichler","R.Damasceno","O.T. Aguiar & J.A.Pastore","580","1995","08","11","América do Sul","Brasil","SP","Ibiúna","P.E.Jurupará","-47.2200012207031","-23.6499996185303",NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, frutos vinosos.; GEOGRAFIA: Região da Água da Carapuça, margem do caminho.;",NA,NA,"43112","auto","2017","10",NA,NA,"30",NA,NA,"Magnoliopsida",NA,NA,NA
