"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus"
"48","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","20301",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","R.R. Vervloet; et al","2106","2003","04",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Arbusto de 6m, frutos imaturos de cor verde com pontos brancos, fundo de vale, dossel 15m. Beira de córrego.","MBML020301","MBML020301","02","Espírito Santo","Santa Teresa","-40.553056","-19.9075","Al Peixoto/2006",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","26219",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perk.","L. Kollmann; et al","9079","2006","05",NA,"Brasil","Nova Lombardia",NA,"Arbusto 3m. Frutos verdes, na sombra.","MBML026219","MBML026219_1 MBML026219_2","11","Espírito Santo","Santa Teresa","-40.510556","-19.823611","Al Peixoto/Set.2006",NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","26734",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1726","2006","01",NA,"Brasil","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini",NA,"Arvoreta 6m, frutos verdes. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026734","MBML026734","19","Espírito Santo","Marilândia","-40.551111","-19.348333","A.L.Peixoto/20/07/2009",NA,NA,NA,"40W33'4","19S20'54","150","150",NA,NA,NA,NA,NA,NA
"51","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","27069",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2436","2006","06",NA,"Brasil","Rochedo, propr.: Ailton Corteletti",NA,"Arvoreta 6m, frutos verdes. Interior de mata.","MBML027069","MBML027069","07","Espírito Santo","Águia Branca","-40.801667","-18.952778","A.L.Peixoto/20/07/2009",NA,NA,NA,"40W48'6","18S57'10","350","350",NA,NA,NA,NA,NA,NA
"52","2021-03-05 14:38:09-03","MBML","MBML-HERBARIO","27093",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2645","2006","07",NA,"Brasil","Liberdade, Prop.: Deoclécio. Lorenccini",NA,"Arvoreta 7m, flores masculinas amarelas. Fundo de vale.","MBML027093","MBML027093","14","Espírito Santo","Marilândia","-40.516","-19.354444","L. Kollmann/Out.2016",NA,NA,NA,"40W30'57,6","19S21'16","250","250",NA,NA,NA,NA,NA,NA
"53","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","28730",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1318","2006","09",NA,"Brasil","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.",NA,"Arvoreta 8m de alt. Frutos verdes. Mata.","MBML028730","MBML028730","06","Espírito Santo","Águia Branca","-40.798611","-18.944167","A.L.Peixoto/20/07/2009",NA,NA,NA,"40W47'55","18S56'39","380","380",NA,NA,NA,NA,NA,NA
"54","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","29335",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3353","2007","03",NA,"Brasil","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini",NA,"Arbusto 4m, frutos verdes. Interior de mata.","MBML029335","MBML029335_1 MBML029335_2","21","Espírito Santo","Marilândia","-40.549389","-19.345972","A. Peixoto/23-06-2010",NA,NA,NA,"40W32'57,8","19S20'45,5","200","200",NA,NA,NA,NA,NA,NA
"55","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","30191",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","V. Demuner; T. Cruz, R. R. Vervloet e Elias Bausen.","4024","2007","05",NA,"Brasil","Águas Claras, propr.: Zequinha",NA,"Arbusto 4m frutos verdes. Interior de mata.","MBML030191","MBML030191","19","Espírito Santo","Águia Branca","-40.812778","-18.871389","A. Peixoto/23-06-2010",NA,NA,NA,"40W48'46","18S52'17","350","350",NA,NA,NA,NA,NA,NA
"56","2021-03-05 14:38:09-03","MBML","MBML-HERBARIO","30325",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4244","2007","06",NA,"Brasil","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini",NA,"Arvoreta 6m, botões florais verdes. Interior de mata.","MBML030325","MBML030325","13","Espírito Santo","Marilândia","-40.549167","-19.345833","L. Kollmann/Out.2016",NA,NA,NA,"40W32'57","19S20'45","300","300",NA,NA,NA,NA,NA,NA
"57","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","30456",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2825","2007","07",NA,"Brasil","Prop. Sr. Voito",NA,"Arvoreto 6m, frutos imaturos de cor verde.","MBML030456","MBML030456","05","Espírito Santo","Águia Branca","-40.746944","-18.978611","A. Peixoto/23-06-2010",NA,NA,NA,"40W44'49","18S58'43","180","180",NA,NA,NA,NA,NA,NA
"58","2021-03-05 14:38:09-03","MBML","MBML-HERBARIO","30569",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2799","2007","07",NA,"Brasil","Santa Luzia, Prop. Ciro Ferreira",NA,"Arvoreto 5m, frutos imaturos de cor verde.","MBML030569","MBML030569","04","Espírito Santo","Águia Branca","-40.665556","-18.978056","L. Kollmann/Out.2016",NA,NA,NA,"40W39'56","18S58'41","170","170",NA,NA,NA,NA,NA,NA
"59","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","31082",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3181","2007","08",NA,"Brasil","Aguas Claras. Zequinha",NA,"Liana, frutos imaturos de cor vinho.","MBML031082","MBML031082","15","Espírito Santo","Águia Branca","-40.814444","-18.875556","A. Peixoto/23-06-2010",NA,NA,NA,"40W48'52","18S52'32","350","350",NA,NA,NA,NA,NA,NA
"60","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","33743",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","C. N. de Fraga; et al","1849","2008","02",NA,"Brasil","Reserva Biológica Duas Bocas",NA,"Arbusto apoiante. Frutos verdes. Material prensado em álcool.","MBML033743","MBML033743","15","Espírito Santo","Cariacica","-40.519444","-20.291389","E.J. Lirio/30-06-2011",NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","36378",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","R. C. Forzza; et al","5294","2008","07",NA,"Brasil","Reserva Biológica Duas Bocas",NA,NA,"MBML036378","MBML036378","22","Espírito Santo","Cariacica","-40.525","-20.267778","A. Peixoto/23-06-2010",NA,NA,NA,"40W31'30","20S16'4",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","43837",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","E.J. de Lírio; V.L. Aledi","28","2011","07",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Floresta Ombrófila Densa. Arv. 3m. Estéril. Próximo a trilha perigosa. A2 L. Thomaz. Entrada pela Trilha seca","MBML043837","MBML043837","01","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","45",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","H. Q. Boudet Fernandes","1326","1985","07",NA,"Brasil","Mata Fria",NA,"Arbusto com 2m, flores (?) amarelas, ciófila, mata.","MBML000045","MBML000045","17","Espírito Santo","Santa Teresa","-40.683333","-19.931111","Al Peixoto & MVL P. Moura/2005",NA,NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","51295",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","I.V. Damaceno; A.Assis & R.F.Martins","41","2012","07",NA,"Brasil","Patrimônio do Dois, Córrego do Sol Nascente, Sítio Renascer, Proprietário: Luiz Antônio Barbosa, a 11 km da sede do município",NA,"Arbusto 3m. Frutos verdes","MBML051295","MBML051295","07","Espírito Santo","Ecoporanga","-40.876639","-18.373306","E.J. Lírio/03-06-2016",NA,NA,NA,"40W52'35,9","18S22'23,9",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","53089",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","J. Freitas","489","2018","07",NA,"Brasil","São José do Rio Claro. Prop. Alfredo Renok, trilha próximo a caixa d'água",NA,"Arvoreta 5m. Flores verdes. Flor em álcool","MBML053089","MBML053089 MBML053089_1","06","Espírito Santo","Santa Maria de Jetibá","-40.613944","-20.001842","E.J. Lírio/26-07-2018",NA,NA,NA,"40W36'50,2","20S0'6,63",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","53793",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","Perkins","A.D. Ferreira; P.J. Coelho","32","2014","06",NA,"Brasil","RPPN VALE DO SOL",NA,"Arbusto de 1,80 m. Frutos verdes em forma de tridente","MBML053793","MBML053793","20","Espírito Santo","Santa Teresa","-40.533333","-19.95","E.J.Lírio/23-05-2015",NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","7954",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","L. Kollmann; E. Bausen & W. Pizziolo","144","1998","06",NA,"Brasil","Dois Pinheiros",NA,"Árvore 12m. DAP 10 cm. Frutos verdes.","MBML007954","MBML007954","30","Espírito Santo","Santa Teresa","-40.59","-19.933333","Al Peixoto",NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","9128",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perk.","L. Kollmann; E. Bausen & W. Pizziolo","1496","1999","01",NA,"Brasil","Santo Antônio",NA,"Beira da estrada. Arvoreto 6m. DAP 9cm. Frutos verdes.","MBML009128","MBML009128","07","Espírito Santo","Santa Teresa","-40.589167","-19.922222","Al Peixoto/2006",NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","9810",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","L. Kollmann; E. Bausen & W. Pizziolo","2646","1999","06",NA,"Brasil","Dois Pinheiros",NA,"Mata de encosta. Arvoreto 9m. Dap 5cm. Fuste 2m. Frutos verdes.","MBML009810","MBML009810","22","Espírito Santo","Santa Teresa","-40.59","-19.933333","L. Kollmann. 05-04-2004",NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","9834",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","L. Kollmann; E. Bausen & W. Pizziolo","2627","1999","06",NA,"Brasil","São Lourenço, Mata Fria",NA,"Mata de encosta. Arvoreto 5m. Dap 4cm. Fuste 3m. Frutos verdes.","MBML009834","MBML009834","17","Espírito Santo","Santa Teresa","-40.683611","-19.931111","Al Peixoto",NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","27979",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1150","2006","07",NA,"Brasil","Aguas Claras, propr.: Seu Voito.",NA,"Arbusto 3m de alt. Frutos amarelos. Mata.","MBML027979","MBML027979","27","Espírito Santo","Águia Branca","-40.666944","-18.902778","A.L.Peixoto/27/07/2009",NA,NA,NA,"40W40'1","18S54'10","300","300",NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","28299",NA,"Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2828","2006","09",NA,"Brasil","Colina Verde (Morro Agudo), Prop.: Israel Elias Ramos.",NA,"Arvoreta 5m, frutos imaturos verdes, maduros vináceos. Interior de mata alterada.","MBML028299","MBML028299","12","Espírito Santo","Santa Leopoldina","-40.387778","-20.097222","A.L.Peixoto/20/07/2009",NA,NA,NA,"40W23'16","20S5'50","300","300",NA,NA,NA,NA,NA,NA
"73","2021-02-25 10:12:42-03","CVRD","CVRD","14237","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","Siqueira, G.S.","830","2012","11","América do Sul","BRASIL",NA,NA,"Arvoreta com Ca. 5 m, frutos verdes e folhas bem coriacea <ll>dwc_commonname:</ll> Orelha de cavalo","CVRD014237",NA,"27","ES","Linhares","-39.953139","-19.078056","Geovane S. Siqueira","2014","09","10","39°57'11,3W","19°04'41,0S","11","11","Magnoliopsida",NA,NA,NA,NA,NA
"74","2021-02-25 10:12:42-03","CVRD","CVRD","15752","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","Folli, D.A.","7566","2017","07","América do Sul","BRASIL","Depois do Bar do Chico.",NA,"Flores masculina <ll>dwc_commonname:</ll> Orelha de cavalo","CVRD015752",NA,"14","ES","Linhares","-40.0722007751465","-19.3910999298096","Elton J. Lírio","2017","07","25","-40.181.948","-19.277.209",NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA
"75","2021-02-25 10:12:42-03","CVRD","CVRD","11825","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","Paciencia, M.B.","2369","2006","04","América do Sul","BRASIL","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,"Frutos imaturos verdes <ll>dwc_commonname:</ll> Orelha de cavalo","CVRD011825",NA,"07","ES","Linhares","-40.0722007751465","-19.3910999298096","E.J. Lírio","2013","08","30",NA,NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","1442207","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","Perkins","J. G. Kuhlmann","s.n.","1921","7","South America - Neotropics","Brazil","Mundo Novo",NA,NA,"US01347740","US01347740_01","28","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","57442","auto",NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","3741329","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","Perkins","J. Alvarenga Braga",NA,NA,NA,"South America - Neotropics","Brazil","Brasil, Rio de Janeiro (RJ), Rio de Janeiro. Bairro do Recreio dos Bandeirantes, Prainha, Morro da Boa Vista (Area de Protecao Ambiental).",NA,NA,"US03460614",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae (Basal)",NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","1484204","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","Perkins","L. Riedel & B. Luschnath","314","1832","7","South America - Neotropics","Brazil",NA,NA,NA,"US01347739","US01347739_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"79","2021-03-15 18:28:52-03","USP","SPF","179327","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","Stehmann, JR","3766","2004","08",NA,"Brasil","Corró.",NA,"Árvore, ca. 5 m alt., perianto amarelo, flores masculinas.","SPF00179327",NA,"17","Bahia","Itanhém","-40.207778","-17.123889","Stehmann, JR","2004","08","17","-40.207778","-17.123889","267","267",NA,NA,NA,NA,NA,NA
"80","2019-11-13 11:26:21-03","USP","SPF","191768","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","Demuner, V","4244","2007","06",NA,"Brasil","Liberdade. Água Viva, Pedra do Cruzeiro, propridade Aguilar A. Lorencini.",NA,NA,"SPF00191768",NA,"13","Espírito Santo","Marilândia","-40.549167","-19.345833","Lírio, EJ","2016","12",NA,"-40.549167","-19.345833","300","630",NA,NA,NA,NA,NA,NA
"81","2019-11-13 11:26:21-03","USP","SPF","196997","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","Demuner, V","2645","2006","07",NA,"Brasil","Liberdade. Propriedade Dioclécio Lorencini.",NA,NA,"SPF00196997",NA,"14","Espírito Santo","Marilândia","-40.516","-19.354278","Lírio, EJ","2016","12",NA,"-40.516","-19.354278","250","450",NA,NA,NA,NA,NA,NA
"82","2019-10-07 09:23:09-03","UEFS","HUEFS","229581","PreservedSpecimen","Plantae","Angiospermae","Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","Lima, H.C.de","7829","2014","06",NA,"Brasil","Rebio. Poço das Antas. Rebio Poço das Antas, Trilha para a Ilha dos Barbados. Floresta de morrote.",NA,NA,"HUEFS0229581","HUEFS0229581","06","Rio de Janeiro","Silva Jardim","-42.254444","-22.581111","H.C.de Lima","2014","06",NA,"42W15'16''","22S34'52''","40","40","Magnolianae",NA,NA,NA,NA,NA
"83","2015-03-07 09:04:48-03","F","FMNH-SEEDPLANTS","V0158100F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0158100F","V0158100F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"84","2019-09-05 17:52:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","utriculata","Mollinedia utriculata",NA,"C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"85","2019-01-25 15:42:56-02","IAC","IAC","49682","S","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","R.B. Torres; J.A.M.A. Gomes & C.B. Virillo","1890","2008","06",NA,"Brasil","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Casa da Farinha",NA,NA,NA,NA,"19","São Paulo","Ubatuba","-45.0711","-23.4339","Elton John De Lírio","2016","11","29","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-06-24 08:13:08-03","IAC","IAC","50339","S","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","514","2007","10",NA,"Brasil","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 55, indivíduo I 1082identificação confirmada por A.L. Peixoto em 25/05/2009",NA,NA,"13","São Paulo","Ubatuba","-45.083511","-23.367009","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","10","13","-45.083511","-23.367009",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-07-23 12:14:56-03","CEPLAC","CEPEC","124811","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus",NA,"S. V. A. Pessoa","993",NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"Rio de Janeiro","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA
"88","2021-03-04 15:44:24-03","IF","SPSF","49056","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","(Mart.) Perkins","M.A.Assis",NA,"2007","05","América do Sul","Brasil","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"COLETA: Árvore nº B899.; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"02","SP","Ubatuba","-44.835556","-23.336944","M.A.Assis","2007","05","02",NA,NA,"33","57","Magnoliopsida",NA,NA,NA,NA,NA
"89","2019-11-21 10:10:50-03","IBt","SP","490805","S","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","Perkins","Braga, JMA","4157","1997","07",NA,"Brasil","Bairro Recreio dos Bandeirantes, Prainha Morro da Boa Vista (Área de Proteção Ambiental).",NA,NA,"SP048018","SP048018","08","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","Lírio, EJ","2016",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA
"90","2019-11-21 10:10:50-03","IBt","SP","82549","S","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","Perkins","Gomes, JC","3646","1965","04",NA,"Brasil","Ilha Vitória, Litoral norte.",NA,NA,"SP048019","SP048019","04","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637","Peixoto, AL","2003",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA
"91","2019-11-21 10:10:50-03","IBt","SP","298973","S","Plantae",NA,NA,"Monimiaceae","Macrotorus","utriculatus","Macrotorus utriculatus","Perkins","Melo, MMRF; et al.","1008","1994","05",NA,"Brasil","Mata de encosta entre os municípios de Praia Grande e Mongaguá.",NA,NA,"SP048017","SP048017","03","São Paulo","Praia Grande","-46.4000015258789","-24","Peixoto, AL","2003",NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA
