"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","sex"
"54","2019-02-22 11:45:38-03","IPA","IPA","7552","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Mimosa","cinerea","Mimosa cinerea pubescens","Paes, L.E.",NA,"Andrade-Lima","1969","1954","12","11","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"Arv.baixa de copa larga, ramos longos.Fl.róseas em capit.vistosos.Leg.planos lisos.","IPA0007552",NA,"4 km de Teixeira, à margem da estrada p/ S.José do Egito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA
"55","2019-07-26 11:40:21-03","IPA","IPA","39616","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Lhotsky","39616",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"IPA0039616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-24 17:09:10-03","UFES","SAMES","2502","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Lopes,L.C.M.","162","2010","03","13",NA,"Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Erva rasteira de 15cm com flores rosas.","SAMES02502",NA,"Itaúnas. Parque Estadual de Itaunas, Conceição da Barra, ES. Estrada das dunas, próximo a área alagada.",NA,NA,NA,NA,NA,NA,"-397097222.0","-184202778.0","41644","auto",NA,NA,NA,NA,NA
"57","2021-03-01 16:30:58-03","UNICAMP","UEC","163314","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Silva, ED","Silva, ED","409","2006","10","11",NA,"Brazil","São Paulo","Ubatuba","-44.850556","-23.353611",NA,"Subarbusto decumbente, flores róseas.","UEC036860","UEC036860","Parque Estadual da Serra do Mar Picinguaba, Rodovia Rio-Santos.","9","9",NA,"2006","12",NA,"-44.850556","-23.353611",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:30:58-03","UNICAMP","UEC","185162","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Silva, ED","Silva, ED","587","2008","12","16",NA,"Brazil","São Paulo","Ubatuba","-44.850556","-23.353611",NA,"Subarbusto decumbente, flores róseas.; Floresta de restinga.","UEC106733","UEC106733","Picinguaba, Parque estadual da Serra do Mar, próximo a entrada de acesso à praia da Fazenda.","9","9",NA,"2009","03","05","-44.850556","-23.353611",NA,NA,NA,NA,NA,NA,NA
"59","2019-08-20 10:14:21-03","UNICAMP","UEC","43775","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Tamashiro, JY","Gonçalves, RC","s.n.","1985","03","15",NA,"Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,"Arbusto na beira da estrada; flores rosas e folhas sensitivas; com espinhos.",NA,NA,"Parque Arhur Thomas",NA,NA,NA,"1986","05",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"60","2020-03-02 09:10:57-03","UFRPE","PEUFR","7082","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Mimosa","cinerea","Mimosa cinerea","Vell.","A.C.A. Moura","D. de Andrade-Lima; F. de A. Carvalho; P.F. de Araújo",NA,"1971","11","19",NA,"Brasil","Paraíba","No alto da Serra de Teixeira",NA,NA,NA,"Arbusto subescand. 3 m; flor rosada","PEUFR007082",NA,NA,NA,NA,NA,"1995","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-03-02 09:10:57-03","UFRPE","PEUFR","749","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"A. Lima","1969","1954","12","11",NA,"Brasil","Paraíba","4 km de Teixeira",NA,NA,NA,"Árvore baixa de copa larga; ramos longos; flores róseas em capit. vistosos","PEUFR000749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-03-02 09:10:57-03","UFRPE","PEUFR","19447","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Mimosa","cinerea","Mimosa cinerea","Vell.","M.R.C. de S. Melo","F.M. Villarouco; D.C. Silva; G.M. Souza; I.M. Andrade","81","1995","05","26",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","-36.3711013793945","-8.14583015441895",NA,"Arbusto com ca. de 3-4 m; caule vinho amarronzado; botões roseos esverdeados; inflorescência rosa claro, quando mais antigas se tornam esbranquiçado","PEUFR019447",NA,"Fazenda Bituri",NA,NA,NA,"1995","08",NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA
"63","2020-04-27 16:09:59-03","UFES","VIES","26014","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dutra, V.F.","Gomes, J.M.L.; Valadares, R.T.","3630","2010","01","29",NA,"Brasil","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529",NA,NA,"VIES026014","VIES026014","Lagoa Mãe-Bá.",NA,NA,NA,"2012","06","22",NA,NA,"28755","auto",NA,NA,NA,NA,NA
"64","2020-04-27 16:09:59-03","UFES","VIES","24127","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Silva, L.A.","Lopes, L.C.M.","162","2010","03","13",NA,"Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES024127","VIES024127","Parque Estadual de Itaúnas.",NA,NA,NA,"2014","06","03",NA,NA,"41644","auto",NA,NA,NA,NA,NA
"65","2019-07-18 13:10:51-03","UFES","VIES","43169","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Silva, L.A.","Machado, J.O.; Souza, W.O.; Alves-Araújo, A.","56","2013","04","10",NA,"Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES043169","VIES043169","Parque Estadual de Itaúnas, próximo à Trilha do buraco do Bicho.",NA,NA,NA,"2014",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"66","2020-04-27 16:09:59-03","UFES","VIES","129","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dutra, V.F.","Pereira, O.J.; Fontenelle, G.B. & Behar, L.","127","1982","08","30",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES000129","VIES000129","Lagoa do Milho.",NA,NA,NA,"2012","06","22",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"67","2020-04-27 16:09:59-03","UFES","VIES","26098","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Silva, L.A.","Valadares, R.T.","224","2006","08","31",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES026098",NA,"Parque Estadual Paulo César Vinha.",NA,NA,NA,"2014","05","05",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"68","2020-04-27 16:09:59-03","UFES","VIES","17491","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","52","2009","04","25",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017491","VIES017491","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","04","25",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"69","2020-04-27 16:09:59-03","UFES","VIES","17085","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Souza, F.B.C.; et al.","122","2008","03","04",NA,"Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES017085","VIES017085","Interlagos.",NA,NA,NA,"2009","08","04",NA,NA,"27156","auto",NA,NA,NA,NA,NA
"70","2020-04-27 16:09:59-03","UFES","VIES","22126","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dutra, V.F.","Silva, L.A.","285","2012","10","27",NA,"Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES022126","VIES022126","Parque Natural Municipal de Jacarenema.",NA,NA,NA,"2014","05","05",NA,NA,"27156","auto",NA,NA,NA,NA,NA
"71","2020-10-05 13:18:30-03","UFES","VIES","29247","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dutra, V.F.","Valadares, R.T.; Koski, D.A.","1903","2018","10","22",NA,"Brasil","Espírito Santo","Vila Velha","-40.34","-20.369722",NA,NA,"VIES029247","VIES029247","APP Lagoa Encantada, Vale Encantado, no brejo. Vegetação palustre.",NA,NA,NA,"2020","10","01","40º20'24''W","20º22'11''S",NA,NA,NA,NA,NA,NA,NA
"72","2020-10-05 13:18:30-03","UFES","VIES","36470","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dutra, V.F.","Martins, S.A.J.; Rodrigues, M.R.","18","2015","11","04",NA,"Brasil","Espírito Santo","Conceição da Barra","-39.701944","-18.403333",NA,NA,"VIES036470","VIES036470","Parque Estadual de Itaúnas. Trilha Buraco do Bicho.",NA,NA,NA,"2020","10","01","39º42'7''W","18º24'12''S",NA,NA,NA,NA,NA,NA,NA
"73","2021-02-12 18:12:10-03","UFES","VIES","36920","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Gurtler, J.; Dutra, S.C.","JAC 438","2018","02","16",NA,"Brasil","Espírito Santo","Nova Venécia","-40.441111","-18.783056",NA,NA,"VIES036920","VIES036920","Fazenda Santa Rita. Ao pé da pedra da torre (P5).",NA,NA,NA,NA,NA,NA,"40º26'28''W","18º46'59''S",NA,NA,NA,NA,NA,NA,NA
"74","2020-04-27 16:09:59-03","UFES","VIES","40423","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dutra, V.F.","R.T. Valadares","1336","2015","02","01",NA,"Brasil","Espírito Santo","Vila Velha","-40.350278","-20.386667",NA,NA,"VIES040423","VIES040423","Alagados do Vale, Vale Encantado.",NA,NA,NA,"2020","04","17","40º21'1''W","20º23'12''S",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-24 17:32:40-03","UFES","VIES","49546","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Valadares, R.T.","Valadares R.T.; Valadares, R.E.","1618","2018","01","24",NA,"Brasil","Espírito Santo","Guarapari","-40.396667","-20.53",NA,NA,"VIES049546","VIES049546","Planície de inundação do Rio Xuri, dentro dos limites da APA Setiba. Vegetação palustre.","3","3",NA,"2018","01","29","40º23'48''W","20º31'48''S",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-24 17:32:40-03","UFES","VIES","49568","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Valadares, R.T.","Valadares R.T.; Valadares, R.E.","1638","2018","02","18",NA,"Brasil","Espírito Santo","Guarapari","-40.407778","-20.550833",NA,NA,"VIES049568",NA,"Planície de inundação do Rio Ponto Doce, dentro dos limites da APA Setiba. Vegetação palustre.","3","3",NA,"2018","02","25","40º24'28''W","20º33'3''S",NA,NA,NA,NA,NA,NA,NA
"77","2020-05-14 15:20:28-03","UFES","VIES","22885","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dutra, V.F.","Pereira, O.J.; Assis, A.M.; Pereira, V.C. & Ferreira, H.F.","6995","2002","08","24",NA,"Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES022885","VIES022885","Parque Estadual de Itaúnas.",NA,NA,NA,"2020","05","05",NA,NA,"41644","auto",NA,NA,NA,NA,NA
"78","2019-06-27 10:25:10-03","UFES","VIES","37211","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","64","2013","03","27",NA,"Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES037211","VIES037211","Parque Estadual de Itaúnas.",NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"79","2020-04-27 16:09:59-03","UFES","VIES","17490","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","43","2009","03","28",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017490","VIES017490","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","03","28",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"80","2020-04-27 16:09:59-03","UFES","VIES","17489","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","35","2009","02","14",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017489","VIES017489","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","02","14",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"81","2020-04-27 16:09:59-03","UFES","VIES","17488","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","34","2009","02","14",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017488","VIES017488","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","02","14",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"82","2020-04-27 16:09:59-03","UFES","VIES","17487","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","33","2009","02","14",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017487","VIES017487","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","02","14",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"83","2020-04-27 16:09:59-03","UFES","VIES","17486","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","32","2009","02","14",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017486","VIES017486","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","02","14",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"84","2020-04-27 16:09:59-03","UFES","VIES","17485","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","31","2009","02","14",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017485","VIES017485","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","02","14",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"85","2019-09-27 18:04:53-03","UFES","VIES","17484","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Dutra, S.S.","12","2008","11","15",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017484","VIES017484","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","11","15",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"86","2020-04-27 16:09:59-03","UFES","VIES","17483","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Valadares, R.T.","30","2009","02","14",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017483","VIES017483","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2009","02","14",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"87","2020-04-27 16:09:59-03","UFES","VIES","17482","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P.; Dutra, S.S. & Gomes, J.M.L.","5","2008","08","30",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017482","VIES017482","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2008","08","30",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"88","2019-09-27 18:04:53-03","UFES","VIES","17481","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P. & Dutra, S.S.","7","2008","10","11",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017481","VIES017481","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2008","10","11",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"89","2020-04-27 16:09:59-03","UFES","VIES","17480","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Peterle, P.L.","Peterle, P.L.; Chagas, A.P.; Dutra, S.S. & Gomes, J.M.L.","4","2008","08","30",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017480","VIES017480","Parque Estadual Paulo César Vinha.",NA,NA,NA,"2008","08","30",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"90","2019-06-27 10:25:10-03","UFES","VIES","35087","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Dal col, A.C.S.","Dal col, A.C.S.; Rodrigues Filho, J.; et al.","36","2013","05","18",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES035087","VIES035087","Parque Natural Municipal Morro da Pescaria.",NA,NA,NA,"2014",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"91","2020-06-29 09:30:28-03","UFRRJ","RBR","17661","S","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","L. Jordão","L.F.T. Menezes","858","2002","01","03",NA,"Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00017661",NA,"Ilha da Marambaia, Área da Aeronautica, área brejosa intercordões.",NA,NA,NA,"2012","10","15",NA,NA,"17272","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:27:17-03","MBM","MBM","157562","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Fortunato, R.","Piccinini, B.G.; et al.; et al.","3611",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM157562","MBM157562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:27:17-03","MBM","MBM","302070","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Jordão, L.","Pott, A.; Pott, V.J.; Pott, V.J.","12023","2004","10","24","Southern America","Brazil","Mato Grosso do Sul","Porto Murtinho","-57.809306","-21.812667",NA,"Arbusto semiescandente, 0,5 - 1,5 m de altura. Esparsa. Flor branca. Fruto ausente.; Vegetação secundária de floresta de Chaco úmido. Solo vertissolo. Relevo plano.","MBM302070","MBM302070","12 km na estrada vicinal que sai a L da rodovia BR-267 a 10 km NE de Porto Murtinho, Pantanal","704","704",NA,"2013","03","26","-57.809306","-21.812667",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:27:17-03","MBM","MBM","39104","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Ribas, O.S.","Krapovickas, A.; et al.; et al.","26767",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM039104","MBM039104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:27:17-03","MBM","MBM","300746","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Ribas, O.S.","Hatschbach, G.; Barboza, E.; Barboza, E.","78735","2004","10","30","Southern America","Brazil","Bahia","Malhada","-43.7736015319824","-14.3360996246338",NA,"Subarbusto, 50 cm, flor rosada. Orla de pequena lagoa.","MBM300746","MBM300746","Rod. BR-030, próximo do trevo para Iuiú",NA,NA,NA,"2008","02","01",NA,NA,"65788","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:27:17-03","MBM","MBM","117725","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","Barneby, R.","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","51449",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"MBM117725","MBM117725","Itaúnas",NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"97","2015-09-04 02:34:12-03","MNHN","RECOLNAT_MNHN_P","P00684214","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","Vell.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684214' target='other'> <mi>dwc_moreinfo</mi></a>","P00684214","P00684214_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 40",NA,NA
"98","2015-09-04 02:31:46-03","MNHN","RECOLNAT_MNHN_P","P00684479","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684479' target='other'> <mi>dwc_moreinfo</mi></a>","P00684479","P00684479_01","Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 188",NA,NA
"99","2015-09-04 02:31:46-03","MNHN","RECOLNAT_MNHN_P","P00684480","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684480' target='other'> <mi>dwc_moreinfo</mi></a>","P00684480","P00684480_01","Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 188",NA,NA
"100","2015-09-04 02:31:46-03","MNHN","RECOLNAT_MNHN_P","P00684481","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684481' target='other'> <mi>dwc_moreinfo</mi></a>","P00684481","P00684481_01","Brésil, Province.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2ªp 188",NA,NA
"101","2015-09-04 02:33:51-03","MNHN","RECOLNAT_MNHN_P","P02943701","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"Gaudichaud",NA,"1832","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943701' target='other'> <mi>dwc_moreinfo</mi></a>","P02943701","P02943701_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65",NA,NA
"102","2011-12-22 05:01:00-02","MO","MOBOT","2212414","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","asperata","Mimosa asperata cinerea","(Vell.) Hassl.",NA,"Teodoro Rojas","Rojas 6178","1933","2",NA,"South America","Paraguay","Central",NA,"-57.573138","-25.24428",NA,NA,NA,NA,"Jardin Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cinerea",NA,NA,NA
"103","2011-12-22 05:01:00-02","MO","MOBOT","1005839","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","asperata","Mimosa asperata cinerea","(Vell.) Hassl.",NA,"Teodoro Rojas","Rojas 9402","1942","1",NA,"South America","Paraguay","Central",NA,"-57.66666","-25.26666",NA,NA,NA,NA,"Parque Botánico. Río Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cinerea",NA,"1",NA
"104","2009-07-27 09:31:00-03","MO","MOBOT","2918346","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","cinerea","Mimosa cinerea","L.",NA,"Auguste F.M. Glaziou","Glaziou 3932","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-03-17 10:31:00-03","MO","MOBOT","101114507","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","fide Jordão et al.","George Gardner","Gardner 254","1836","11",NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Near Rio",NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2009-10-10 16:09:00-03","MO","MOBOT","2917218","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.",NA,"J. Lhotsky","Lhotsky s.n.","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","2917328","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","elliptica","Mimosa elliptica","Benth.","R. Vanni","Aurelio Schinini","Schinini Cacace 27627","1993","3","1","South America","Argentina","Chaco","Bermejo",NA,NA,NA,NA,NA,NA,"Río Paraná, Isla del Cerrito. Crece en grupos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
