"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"201","2020-12-21 16:28:37-03","MBM","MBM","303734","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Cordeiro, J.; Barboza, E.","Caxambú, M.G.","2005","02","01","Brazil","Paraná","Tuneiras do Oeste","Fazenda Água dos Índios","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"MBM303734","MBM303734",NA,NA,NA,"746",NA,NA,NA,"Southern America",NA,"24014","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:28:37-03","MBM","MBM","196341","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Jarenkow, J.A.","Jarenkow, J.A.","1991","11","01","Brazil","Rio Grande do Sul","Arroio do Meio","Morro Gaúcho","-51.9449996948242","-29.4011001586914",NA,NA,NA,NA,"MBM196341","MBM196341",NA,NA,NA,"1925",NA,NA,NA,"Southern America",NA,"12656","auto",NA,NA,NA,NA,NA
"203","2020-12-21 16:28:37-03","MBM","MBM","183400","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Jarenkow, J.A.","Jarenkow, J.A.","1989","01","06","Brazil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luís","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"MBM183400","MBM183400",NA,NA,NA,"1214",NA,NA,NA,"Southern America",NA,"28605","auto",NA,NA,NA,NA,NA
"204","2020-12-21 16:28:37-03","MBM","MBM","291939","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M.","Kegler, A.","1999","12","29","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM291939","MBM291939",NA,NA,NA,"502",NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA
"205","2020-12-21 16:28:37-03","MBM","MBM","236465","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Kegler, A.","1999","01","25","Brazil","Rio Grande do Sul","Flores da Cunha","Nova Brasília","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,"MBM236465","MBM236465",NA,NA,NA,"135",NA,NA,NA,"Southern America",NA,"18321","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:28:37-03","MBM","MBM","252245","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Wasum, R.; et al.; et al.","1999","12","17","Brazil","Rio Grande do Sul","Jaquirana","Barra do Arroio dos Novilhos","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"MBM252245","MBM252245",NA,NA,NA,"354",NA,NA,NA,"Southern America",NA,"31282","auto",NA,NA,NA,NA,NA
"207","2020-12-21 16:28:37-03","MBM","MBM","108104","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Rambo, B.","Sehnem, A.","1945","10","24","Brazil","Rio Grande do Sul","Montenegro","Pareci Novo","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"MBM108104","MBM108104",NA,NA,NA,"1422",NA,NA,NA,"Southern America",NA,"21601","auto",NA,NA,NA,NA,NA
"208","2020-12-21 16:28:37-03","MBM","MBM","100046","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M.","Sobral, M.; et al.; et al.","1984","11",NA,"Brazil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"MBM100046","MBM100046",NA,NA,NA,"3512",NA,NA,NA,"Southern America",NA,"29946","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:28:37-03","MBM","MBM","283948","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Wasum, R.","2003","02","23","Brazil","Rio Grande do Sul","São Francisco de Paula","Recosta","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM283948","MBM283948",NA,NA,NA,"1786",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:28:37-03","MBM","MBM","324480","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Wiesbauer, M.B.","2003","12","07","Brazil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, estrada de acesso à Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"MBM324480","MBM324480",NA,NA,NA,"16","Beira da estrada. Árvore",NA,NA,"Southern America",NA,"41667","auto",NA,NA,NA,NA,NA
"211","2020-12-21 16:28:37-03","MBM","MBM","122861","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","et al.; Hassuike, A.K.","Campos, J.M.; et al.; et al.","1981","03","28","Brazil","Santa Catarina","Bom Retiro","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"MBM122861","MBM122861",NA,NA,NA,"26",NA,NA,NA,"Southern America",NA,"35974","auto",NA,NA,NA,NA,NA
"212","2020-12-21 16:28:37-03","MBM","MBM","196424","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, L.B.","Klein, R.","1953","04","04","Brazil","Santa Catarina","Palhoça","Anitápolis","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM196424",NA,NA,NA,NA,"431",NA,NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA
"213","2020-12-21 16:44:17-03","MBM","MBM","320053","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Franco, G.A.D.C.","Rocha, F.T.","1999","03","31","Brazil","São Paulo","Ilhabela","Parque Estadual da Serra do Mar, Região da Sepituba, Perimetral direção Bonete","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"MBM320053","MBM320053","2004","01","12","102","Arvoreta, frutos avermelhados.",NA,NA,"Southern America",NA,"23719","auto",NA,NA,NA,NA,NA
"214","2016-09-29 16:38:51-03","MNHN","RECOLNAT_MNHN_P","P02442223","PreservedSpecimen",NA,"Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sleumer","Glaziou, A.","1875","1","27","Brésil",NA,NA,"Rio Janeiro : Serra d'Estrella",NA,NA,NA,NA,NA,NA,"P02442223","P02442223_01 P02442223_02",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442223' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7513",NA
"215","2017-01-23 11:28:30-02","MNHN","RECOLNAT_MNHN_P","P02442224","PreservedSpecimen",NA,"Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sleumer","Glaziou, A.","1875","1","27","Brésil",NA,NA,"Rio Janeiro : Serra d'Estrella",NA,NA,NA,NA,NA,NA,"P02442224","P02442224_01 P02442224_02",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442224' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7513",NA
"216","2015-09-05 06:52:53-03","MNHN","RECOLNAT_MNHN_P","P04677388","PreservedSpecimen",NA,"Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Rambo, B.","1950","3","3","Brasil","Rio Grande do Sul",NA,"Vila Manresa p. P. Alegre",NA,NA,NA,NA,NA,NA,"P04677388","P04677388_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04677388' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"46096",NA
"217","2015-09-05 06:56:53-03","MNHN","RECOLNAT_MNHN_P","P04677391","PreservedSpecimen",NA,"Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Rambo, B.","1949","5","18","Brasil","Rio Grande do Sul","Esteio",NA,"-51.17919921875","-29.861400604248",NA,NA,NA,NA,"P04677391","P04677391_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04677391' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","7214","auto",NA,NA,NA,"41635",NA
"218","2015-09-05 06:53:29-03","MNHN","RECOLNAT_MNHN_P","P04677389","PreservedSpecimen",NA,"Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Glaziou, A.","1872","11","30","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio-Janeiro) Route de Jacarepagua.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04677389","P04677389_01",NA,NA,NA,NA,"Prélèvement pollen por M.P. Ledru (I.P.H. Paris) M. Malplanche 1989. Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04677389' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","57442","auto",NA,NA,NA,"6087",NA
"219","2015-09-05 06:56:53-03","MNHN","RECOLNAT_MNHN_P","P04677390","PreservedSpecimen",NA,"Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Glaziou, A.","1872","11","30","Brasil","Rio de Janeiro","Rio de Janeiro","Route de Jacarepaguá a la Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04677390","P04677390_01",NA,NA,NA,NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04677390' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","57442","auto",NA,NA,NA,"6087",NA
"220","2015-09-05 06:56:53-03","MNHN","RECOLNAT_MNHN_P","P04677392","PreservedSpecimen",NA,"Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Rambo, B.","1949","3","2","Brasil","Rio Grande do Sul","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P04677392","P04677392_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04677392' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","29946","auto",NA,NA,NA,"40366",NA
"221","2021-02-11 17:21:39-03","UFPR","UPCB","33941","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Marquete, R.","Cervi, A.C.","1992","01","01","Brasil","Paraná","Foz do Iguaçu","Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"2006","01","01","3902","Árvore, ca. 5m de altura, flor amarelada..",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"222","2021-02-11 17:21:39-03","UFPR","UPCB","7656","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, G.","Hatschbach, G.","1969","02","10","Brasil","Paraná","Foz do Iguaçu","Parque Nac. Cataratas do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"1969","06",NA,"21114","Arvoreta, 6m, fruto purpúreo. Margens do rio..",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"223","2021-02-11 17:21:39-03","UFPR","UPCB","30265","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Cervi, A.C.","Dunaiski Jr., A.","1990","01","17","Brasil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1997","04",NA,NA,"Arbusto, 2m..",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"224","2021-02-11 17:21:39-03","UFPR","UPCB","48934","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Silva, S.M. & Borgo, M.","Silva, S.M.","2000","11","01","Brasil","Paraná","Ibaiti","Rio Carvãozinho","-50.187801361084","-23.8486003875732",NA,NA,NA,NA,NA,NA,"2000","01","01","813","Árvore 6m, flores esverdeadas, floresta alterada na margem do rio..",NA,NA,NA,NA,"34159","auto",NA,NA,NA,NA,NA
"225","2021-02-11 17:21:39-03","UFPR","UPCB","21682","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Zanette, V.C.","Martinello, C.M.","1992","01","10","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta coletada na beira do rio com flores. Nume popular: Guaçatunga..",NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA
"226","2021-02-11 17:21:39-03","UFPR","UPCB","32015","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Falkenberg, D.B.","Klein, R.M.","1969","03","14","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"1992","01","01","8272","Árvore, 18m , flor trímera, fruto maduro vermelho. Mata..",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"227","2021-02-11 17:21:39-03","UFPR","UPCB","7085","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sleumer, H.O.","Hatschbach, G.","1967","04","09","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1968","04",NA,"16285","Árvore, 10 x 0,15m, fruto avermelhado. Mata..",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"228","2021-02-11 17:21:39-03","UFPR","UPCB","7211","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sleumer, H.O.","Hatschbach, G.","1967","11","16","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100",NA,NA,"1968","08",NA,"17862","Arvoreta, 8 x 0,20m, flor amarela. Mata encosta de morro. Raro..",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"229","2018-06-18 16:04:00-03","MO","MOBOT","101051007","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","M.R. Vodicka (BH)","Auguste F.M. Glaziou","1874",NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro (environs).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 7513",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,"Isotype"
"230","2010-11-13 04:25:00-02","MO","MOBOT","2457750","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Klein, R. M.","Roberto M. Klein","1953","4","4","Brazil","Santa Catarina",NA,"Anitápolis. perto da cidade, potreiro",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"Klein 431",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"231","2009-08-21 06:32:00-03","MO","MOBOT","2457766","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Rambo, B.","Balduino Rambo","1950","1","11","Brazil","Rio Grande do Sul",NA,"Monte Itacolumí, p. Gravataí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 45255",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"232","2013-04-26 10:44:00-03","MO","MOBOT","260814","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","R.Liesner (MO)","Elsa M. Zardini|A. Aguayo","1988","12","11","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Destacamento Tororo - Cerro Polilla; forest along road.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 8568",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-127",NA
"233","2011-02-22 13:06:00-03","MO","MOBOT","3121157","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Ronaldo Wasum|et al.","2000",NA,NA,"Brazil","Rio Grande do Sul",NA,"Barra do Arroio dos Novilhos . Habitat; Na orla da mata.50'38'96.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"Wasum 354",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","3121243","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Margaret R. Vodicka","Gert G. Hatschbach","1967",NA,NA,"Brazil","Paraná",NA,"Gde. do Sul. Sitio de Belizerio.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 47862",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"235","2009-07-01 16:15:00-03","MO","MOBOT","3121367","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","J. Spichiger","Anonymous","1978","11","28","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 18887",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"236","2013-12-22 19:29:00-02","MO","MOBOT","3121455","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Stephen F. Smith em","A. Kegler","2000",NA,NA,"Brazil","Rio Grande do Sul",NA,"Galopolis. Habitat; Em capoeirao.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"Kegler 573",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","3121622","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Margaret R. Vodicka","Gert G. Hatschbach","1977",NA,NA,"Brazil","Paraná",NA,"Centro Civico ( Mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 40312",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","3122075","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"* WIDGREU",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WIDGREU s.n.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","3122215","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Margaret R. Vodicka","Gert G. Hatschbach","1969",NA,NA,"Brazil","Paraná",NA,"Parque Nac. Cataratas do Iguacu ( Mun. Foz do Iguacu) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 21114",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","3122426","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Gert G. Hatschbach","1967",NA,NA,"Brazil","Paraná",NA,"Sitio do Belizario",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 17862",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"241","2011-03-22 12:00:00-03","MO","MOBOT","3122739","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Ludwig Riedel","1821",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"242","2015-04-27 21:33:00-03","MO","MOBOT","3123574","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","G. Hatschbach","P.I. Oliveira|J. Cordeiro","1985",NA,NA,"Brazil","Paraná",NA,"Serra do Capivari Grande ( Mun. Campina Grande do Sul) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 852",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"243","2013-04-26 10:50:00-03","MO","MOBOT","3152544","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","R.Liesner (MO)","Cyl Farney","1985","12","4","Brazil","Rio de Janeiro",NA,"Município de Macaé Tapera, Fazenda Crubixaes, Córrego abaixo da casa do Sr. Conceicão Moraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Farney 986",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"244","2009-08-25 17:44:00-03","MO","MOBOT","2195613","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Luciano Bernardi","1978","11","28","Argentina","Misiones","Iguazú","Parque Cataratas de Iguazú","-54.5","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernardi 18887",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-03-29 10:41:40-03","UFSM","HDCF","232","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Longhi, S. J.","Andrae, F. H.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-03-29 10:41:40-03","UFSM","HDCF","6126","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Longhi, S. J.","Scipioni, M. C.; Longhi, S. J.","2008","04","22","Brasil","Rio Grande do Sul","Pantano Grande","Fazenda Boa Vista","-52.380575","-30.112822","-52.380575","-30.112822","55","55",NA,NA,"2008","04","22",NA,"Árvore com 6m, em floresta decidual, EFC 10456, 2 exsicatas",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-03-29 10:41:40-03","UFSM","HDCF","5093","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Figueira, M.","Nascimento, A. R. T.","1997","10",NA,"Brasil","Rio Grande do Sul","Pinhal Grande",NA,"-53.3067016601562","-29.3460998535156",NA,NA,NA,NA,NA,NA,"2016","02","04",NA,"Floresta encosta",NA,NA,"América",NA,"21926","auto",NA,NA,NA,NA,NA
"248","2019-03-29 10:41:40-03","UFSM","HDCF","5102","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Figueira, M.","Nascimento, A. R. T.","1997","07","31","Brasil","Rio Grande do Sul","Faxinal do Soturno",NA,"-53.4446983337402","-29.5746994018555",NA,NA,NA,NA,NA,NA,"2016","02","04",NA,NA,NA,NA,"América",NA,"11227","auto",NA,NA,NA,NA,NA
"249","2016-09-05 16:03:31-03","UFSM","HDCF","887","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Longhi, S. J.","Longhi, S. J.","1981","10","30","Brasil","Rio Grande do Sul","Júlio de Castilhos","Colônia Nova","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,NA,NA,"1981","10","30","221","Inventário de nativas (am. 30/54)",NA,NA,"América",NA,"41205","auto",NA,NA,NA,NA,NA
"250","2016-09-05 16:03:31-03","UFSM","HDCF","967","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Longhi, S. J.","Longhi, S. J.","1982","01","12","Brasil","Rio Grande do Sul","Pelotas","Fazenda São Carlos","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"1982","01","12","238","Inventário de nativas (am. 5)",NA,NA,"América",NA,"51462","auto",NA,NA,NA,NA,NA
"251","2019-03-29 10:41:40-03","UFSM","HDCF","5600","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Longhi, S. J.","2005","05","09","Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polo Petroquímico, levantamento Masisa, área de campo",NA,NA,"América",NA,"21601","auto",NA,NA,NA,NA,NA
"252","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10537","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Conceição, L.H.S.M.","Conceição, L.H.S.M.; Benatti, V.M.N.; Hentz Junior, E.J.; Garcia, A.P.; Wink, J.; Benatti, V.M.N.; Hentz Junior, E.J.; Garcia, A.P.; Wink, J.G.","2019","12","12","Brasil","Paraná","Matelândia","Borda do Parque Nacional do Iguaçu","-53.872389","-25.183944","-53.872389","-25.183944",NA,NA,NA,NA,"2020","01","20","215","Árvore, 4 metros de altura, folhas membranáceas, discolores, botões florais amarelos-avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9991","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Conceição, L.H.S.M.","Rauber, C.R.; Hentz Junior, E.J.; Hammes, J.K.; Benatti, V.M.N.; Hentz Junior, E.J.; Hammes, J.K.; Benatti, V.M.N.","2019","01","16","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Hidrometro","-54.436194","-25.691056","-54.436194","-25.691056",NA,NA,NA,NA,"2019","09","23","280","Arbusto 2m, frutos laranja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10613","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Conceição, L.H.S.M.","Conceição, L.H.S.M.; Machado, A.S.; Amaral, M.W.W.; Garcia, A.P.; Wink, J.G.; Machado, A.S.; Amaral, M.W.W.; Garcia, A.P.; Wink, J.G.","2020","02","15","Brasil","Paraná","Foz do Iguaçu","Parque Naciona do Iguaçu, Mirantes das Cataratas (espaço Naipi), próx. ao elevador","-54.436833","-25.690861","-54.436833","-25.690861","162","162",NA,NA,"2020","02","15","256","Árvore, folhas membranáceas, discolores, frutos maduros alaranjados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
