"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"1143","2009-01-20 14:06:00-02","MO","MOBOT","338704","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"LAURO MULLER: Km 22 from Lauro Müller to Bom Jardim da Serra, wet steep slopes of Serra Geral droppin down to lowlands.",NA,NA,NA,NA,NA,NA,"Berry 4519","1270.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-59","5",NA
"1144","2008-05-27 22:02:00-03","MO","MOBOT","338855","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. Berry",NA,NA,NA,"Paul E. Berry|et al.","1985","1","15","Brazil","Rio de Janeiro",NA,"NOVA FRIBURGO: Just below Petrobras station below antenna, end of road, near top of Morro da Nova Caledônia, outside Nova Friburgo. Alt. 2000 m.",NA,NA,NA,NA,NA,NA,"Berry 4432","2000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-13","10",NA
"1145","2008-05-27 22:02:00-03","MO","MOBOT","338880","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. Berry",NA,NA,NA,"Paul E. Berry|et al.","1985","1","15","Brazil","Rio de Janeiro",NA,"NOVA FRIBURGO: Just below Petrobras station below antenna, end of road, near top of Morro da Nova Caledônia, outside Nova Friburgo. Alt. 2000 m.",NA,NA,NA,NA,NA,NA,"Berry 4433","2000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-13","4",NA
"1146","2008-05-27 22:02:00-03","MO","MOBOT","339827","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. Berry",NA,NA,NA,"A. Custodio Filho|Alwyn H. Gentry","1987","2","5","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.","-46","-23.58333",NA,NA,NA,NA,"Custodio Filho 4713","760.00000000","800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-13","1",NA
"1147","2008-05-27 22:02:00-03","MO","MOBOT","339835","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"A. Custodio Filho|Alwyn H. Gentry","1987","2","5","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.","-46","-23.58333",NA,NA,NA,NA,"Custodio Filho 4726","760.00000000","800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-13","1",NA
"1148","2008-07-01 03:33:00-03","MO","MOBOT","3464329","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. Berry",NA,NA,NA,"I.A. Araujo","1988","7","21","Brazil","Rio Grande do Sul",NA,"Mun. de Nova Friburgo, distrito de Macaé de Cima, Sitio Sophronites, próximo a nascente do rio das Flores.",NA,NA,NA,NA,NA,NA,"Araújo 04",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2020-11-10 04:40:00-03","MO","MOBOT","3464333","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. Benz",NA,NA,NA,"H. C. de Lima","1989","3","9","Brazil","Rio de Janeiro",NA,"Mun. de Nova Friburgo, distrito de Macaé de Cima, Sitio Sophronites, nascente do rio das Flores.","-43.53888","-22.45833",NA,NA,NA,NA,"Lima 1223",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2008-07-01 03:33:00-03","MO","MOBOT","3464339","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P.E. Berry & T.P. Ramamoorthy",NA,NA,NA,"Apparicio P. Duarte","1963","3",NA,"Brazil",NA,NA,"Serra da Bocaima - Entrada do Campo de Fruticultura.",NA,NA,NA,NA,NA,NA,"Duarte 7687",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2008-07-01 03:33:00-03","MO","MOBOT","3464341","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P.E. Berry & T.P. Ramamoorthy",NA,NA,NA,"Dimitri Sucre","1968","5","5","Brazil","São Paulo",NA,"Reserva Florestal da Bocaina, mais ou menos 1600 msm.",NA,NA,NA,NA,NA,NA,"Sucre 2932","1600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2020-11-10 04:40:00-03","MO","MOBOT","3464343","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P.E. Berry & T.P. Ramamoorthy",NA,NA,NA,"T.P. Ramamoorthy|H. C. de Lima","1980","5","14","Brazil","São Paulo",NA,"Serra da Bocaina.",NA,NA,NA,NA,NA,NA,"Ramamoorthy 1176",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2008-07-01 03:33:00-03","MO","MOBOT","3464346","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. Berry",NA,NA,NA,"William R. Anderson","1976","2","27","Brazil","Rio de Janeiro",NA,"Pedra Dubois, west of Santa Maria Madalena, shrubby, open vegetation on granitic rock, with forest below.",NA,NA,NA,NA,NA,NA,"Anderson 11724","1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2020-11-10 04:40:00-03","MO","MOBOT","3464470","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Timothy C. Plowman|H. C. de Lima","1983","2","22","Brazil","Rio de Janeiro",NA,"Mun. de Santa Maria Madalena: Santa Maria Madalena. Pedra Dubois. Disturbed forest on steep slope and exposed rock outcrop. Open outcrop area on ridge leading to Pedra Dubois.","-42.01666","-21.96666",NA,NA,NA,NA,"Plowman 12885","900.00000000","1195.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2009-10-21 07:13:00-02","MO","MOBOT","3464474","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P.E. Berry & T.P. Ramamoorthy",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","1972","2","11","Brazil","Minas Gerais",NA,"Eastern slopes of Pico do Itambe, first large sandstone outcrop below the summit, sandstone and adjacent meadows, with both sandy soil and overlying humus.",NA,NA,NA,NA,NA,NA,"Anderson 35830","1700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2009-10-21 07:13:00-02","MO","MOBOT","3464475","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P.E. Berry & T.P. Ramamoorthy",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","1972","2","11","Brazil","Minas Gerais",NA,"Eastern slopes of Pico do Itambé, first large sandstone outcrop below the summit; sandstone and adjacent meadows, with both sandy soil and overlying humus.",NA,NA,NA,NA,NA,NA,"Anderson 35832","1700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2020-11-10 04:40:00-03","MO","MOBOT","3464326","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"T.P. Ramamoorthy|H. C. de Lima","1980","5","15","Brazil","Rio de Janeiro",NA,"Organ mountains.","-42.75","-22.3666667",NA,NA,NA,NA,"Ramamoorthy 1180",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","2008-07-01 03:33:00-03","MO","MOBOT","3464336","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia",NA,"P.E. Berry",NA,NA,NA,"G. Pabst",NA,NA,NA,"Brazil","São Paulo",NA,"Serra da Bocaina, Sertão da Bocaina, Margens do Rio Jacu Pintado, S. Paulo.",NA,NA,NA,NA,NA,NA,"Pabst 4744",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2008-07-01 03:33:00-03","MO","MOBOT","3464473","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia",NA,"P.E. Perry & T.P. Ramamoorthy",NA,NA,NA,"Dimitri Sucre","1969","4","11","Brazil","Rio de Janeiro",NA,"Angra dos Reis, Alto da Serra.",NA,NA,NA,NA,NA,NA,"Sucre 4908","600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2018-06-22 05:25:00-03","MO","MOBOT","2479024","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1959","1","13","Brazil","Santa Catarina",NA,"São Joaquim. FAzenda de Laranja, São Joaquim",NA,NA,NA,NA,NA,NA,"Reitz 8135","1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2009-01-20 13:46:00-02","MO","MOBOT","338292","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","30","Brazil","Santa Catarina",NA,"CURITIBANOS: 5 km W of junction of highways BR-470 and BR-116.",NA,NA,NA,NA,NA,NA,"Berry 4508","850.00000000","950.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-51","6",NA
"1162","2009-01-20 13:47:00-02","MO","MOBOT","338382","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"Bom Jardim da Serra, 17.5 km from Bom Jardim da Serra on road to São Joaquim. Mostly deforested area with secondary scrub. Shrub 1/2-3/4 m tall with ascending to decumbent stems, along roadside cuts and",NA,NA,NA,NA,NA,NA,"Berry 4510","1415.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-98","10",NA
"1163","2009-01-20 13:47:00-02","MO","MOBOT","338428","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"BOM JARDIM: da Serra, 17.5 km from Bom Jardim da Serra on road to São Joaquim. Mostly deforested area with secondary scrub.",NA,NA,NA,NA,NA,NA,"Berry 4511","1415.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-53","8",NA
"1164","2009-01-20 14:08:00-02","MO","MOBOT","338473","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"BOM JARDIM: da Serra, 17.5 km from Bom Jardim da Serra on road to São Joaquim. Mostly deforested area with secondary scrub.",NA,NA,NA,NA,NA,NA,"Berry 4512","1415.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-53","7",NA
"1165","2009-01-20 13:45:00-02","MO","MOBOT","338509","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"BOM JARDIM: da Serra, 17.1 km from Bom Jardim da Serra on road to São Joaquim. Alt. 1410 m. Mostly deforested area with secondary scrub.",NA,NA,NA,NA,NA,NA,"Berry 4513","1410.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-54","6",NA
"1166","2009-01-20 13:47:00-02","MO","MOBOT","338545","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"BOM JARDIM: da Serra, 9 km E of Bom Jardim da Serra on road to Lauro Müller. Beginning of elfin forest along stream.",NA,NA,NA,NA,NA,NA,"Berry 4514","1315.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-55","7",NA
"1167","2009-01-20 14:09:00-02","MO","MOBOT","338572","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"BOM JARDIM: da Serra, 9 km E of Bom Jardim da Serra on road to Lauro Müller. Beginning of elfin forest along stream.",NA,NA,NA,NA,NA,NA,"Berry 4515","1315.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-55","7",NA
"1168","2009-01-20 13:38:00-02","MO","MOBOT","338608","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"BOM JARDIM: da Serra. 10 km from Bom Jardim da Serra on road to Lauro Müller. Alt. 1350 m.",NA,NA,NA,NA,NA,NA,"Berry 4516","1350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-56","7",NA
"1169","2009-01-20 14:09:00-02","MO","MOBOT","338680","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"LAURO MULLER: Müller. In cracks of steep rock faces, on cliffs of Serra Geral dropping down to lowlands, Km # 23 from Lauro Müller to Bom Jardim da Serra.",NA,NA,NA,NA,NA,NA,"Berry 4518","1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-58","11",NA
"1170","2008-11-14 16:14:00-02","MO","MOBOT","100147883","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","P. Berry",NA,NA,NA,"F.C. Hoehne","1928","10","20","Brazil","Paraná",NA,"Curutiba",NA,NA,NA,NA,NA,NA,"Hoehne 23109",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1171","2008-05-27 22:02:00-03","MO","MOBOT","337079","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","P. Berry (MO)",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","1","24","Brazil","Paraná",NA,"Parque Marumbi, ca. 50 km E of Curitiba; wet forest.",NA,NA,NA,NA,NA,NA,"Gentry 49760","500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-76","3",NA
"1172","2011-11-09 10:14:00-02","MO","MOBOT","337705","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","P. Berry",NA,NA,NA,"Paul E. Berry|Timothy C. Plowman","1985","1","28","Brazil","Paraná",NA,"Morretes: near Recanto Eng. Lazerda, near top of Estrada da Graciosa (PR-410).",NA,NA,NA,NA,NA,NA,"Berry 4493","850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-39","4",NA
"1173","2009-01-20 13:37:00-02","MO","MOBOT","338030","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","30","Brazil","Santa Catarina",NA,"POUSO REDONDO: Redondo, Km # 198 of Highway BR-470 west of Rio do Sul. Alt. 835 m.",NA,NA,NA,NA,NA,NA,"Berry 4502","835.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-46","8",NA
"1174","2009-01-20 13:36:00-02","MO","MOBOT","338643","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"BOM JARDIM: border of Municipios Bom Jardim da Serra and Lauro Müller, top of escarpment of Serra Geral before cliffs to lowlands, wet forest and campo. Alt. 1420 m.",NA,NA,NA,NA,NA,NA,"Berry 4517","1420.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-57","9",NA
"1175","2009-01-20 13:38:00-02","MO","MOBOT","338736","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"LAURO MULLER: Müller, Km # 21 from Lauro Müller to Bom Jardim da Serra, steep slopes of Serra Geral. Alt. 1090 m.",NA,NA,NA,NA,NA,NA,"Berry 4520","1090.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-60","9",NA
"1176","2009-01-20 13:37:00-02","MO","MOBOT","338768","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","P.Berry (WISC), 8/",NA,NA,NA,"Paul E. Berry|Daniel B. Falkenberg","1985","1","31","Brazil","Santa Catarina",NA,"LAURO MULLER: Müller. Km # 17 from Lauro Müller to Bom Jardim da Serra. Alt. 720 m.",NA,NA,NA,NA,NA,NA,"Berry 4521","720.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-61","9",NA
"1177","2019-03-29 10:41:35-03","UFSM","HDCF","6094","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Marchiori, J. N. C.","2009","01","30","Marchiori, J. N. C.","2009","01","30","Brasil","Rio Grande do Sul","Cambará do Sul","Entrada para o Itaimbézinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2019-03-29 10:41:35-03","UFSM","HDCF","3986","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Marchiori, J. N. C.","1989","05","10","Adamy, S.","1989","02",NA,"Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Madeira coletada. CM 346","16452","auto",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2018-09-12 14:48:23-03","UNIOESTE","UNOP","5669","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Ribeiro, A.",NA,NA,NA,"Ribeiro, A.","2009","09","18","Brasil","Paraná","Piraquara","Morro do canal floresta ombrofila densa alto da montanha.","-48.972222","-25.527778","-48.972222","-25.527778",NA,NA,"5","1300","1300","Planta apoiante com 2 m de altura e flores com sépalas vermelhas e pétalas roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2016-09-15 10:17:30-03","UNIOESTE","UNOP","2232","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Berry, P.E.","1989",NA,NA,"Berry, P.E.; Juarez, F.; Juarez, F.","1985","01","22","Brasil","Paraná","Boacaiúva do Sul","Rio Capivari",NA,NA,NA,NA,NA,NA,"4449",NA,NA,"Climbing shrub to 5 m high on tree over-hanging river. Branches hanging, to 3 m long. Tube and sepals red, petals purple, flowers visited by hummingbird. PARATYPUS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2015-10-22 10:03:08-02","UNIOESTE","UNOP","1247","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Ferneda Rocha, L.C.","2013","11","13","Ferneda Rocha, L.C.; Imig, D.C.; Imig, D.C.","2013","11","02","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"299",NA,NA,"Arbusto decumbente. Folhas discolor. Flores rosa.","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2016-09-15 10:17:31-03","UNIOESTE","UNOP","7943","S","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","P.E. Berry","Ferneda Rocha, L.C.","2013","02",NA,"Ferneda Rocha, L.C.; Engels, M.E.; Lozano, E.; Canastraro, B.K.; Engels, M.E.; Lozano, E.; Canastraro, B.K.","2013","02","24","Brasil","Paraná","Campina Grande do Sul","Morro do Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"125","1300","1300","Campos de altitude, 1300 m. Subarbusto 50 cm, saxícola. Folhas discolor, cartáceas. Cálice verde. Corola rosa e roxa.","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2020-08-31 09:08:13-03","INPA","INPA","171887","S","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Berry, PE",NA,NA,NA,"Berry, PE","1985","01","31","Brasil","Santa Catarina","Lauro Müller","23 km de Lauro Müller para Bom Jardim da Serra","-49.3967018127441","-28.3927993774414",NA,NA,"INPA0171887","INPA0171887 INPA0171887_e","4518",NA,NA,NA,"15992","auto","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-08-31 09:08:13-03","INPA","INPA","156143","S","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Berry, PE",NA,NA,NA,"Hatschbach, GG","1975","11","05","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"INPA0156143","INPA0156143 INPA0156143_e","34905",NA,NA,NA,"45291","auto","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2020-08-31 09:08:13-03","INPA","INPA","201007","S","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","Hatschbach, GG","1998",NA,NA,"Hatschbach, GG","1998","01","21","Brasil","Paraná","Inácio Martins","Rodovia Inácio Martins - Guará, próximo ao trevo para Guarapuavinha.","-51.0788993835449","-25.5711002349854",NA,NA,"INPA0201007","INPA0201007 INPA0201007_e","67514",NA,NA,NA,"35964","auto","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","46858",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz",NA,NA,NA,NA,"A. D. Mattedi; F. Flavio","2009","12","18","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.085114","-20.401847","41W5'6,41","20S24'6,65","MBML046858","MBML046858","192",NA,NA,"Trepadeira, sépalas rosas e pétalas roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","30721",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","J. Rossini/ 31/06/2007",NA,NA,NA,"J. Rossini; L. C. Rossini & A. Aliprandi","2007","06","21","Brasil","Espírito Santo","Santa Maria de Jetibá","Distrito de Garrafão, Pedra do Garrafão, subida pela propriedade do Sr. Theodoro Dennis, mata a esquerda do topo","-40.924167","-20.176944","40W55'27","20S10'37","MBML030721","MBML030721","647",NA,NA,"Liana a 2,5 m, folha discolor. Pedúnculo púrpura a vináceo, cálice rosa, corola roxa, estilete e filetes rosa. Escandente, semi-sombreada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","13608",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","A. M. Amorim//2006",NA,NA,NA,"L. Kollmann; et al","2000","10","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","MBML013608","MBML013608","3136",NA,NA,"Ascendente. Flores sépalas rosas e pétalas roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","20601",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","( Vand. ex Vell. ) Munz",NA,NA,NA,"L. Kollmann; et al","2003","04","21","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37","MBML020601","MBML020601","6141",NA,NA,"Escandente, no sol. Sépalas e estames rosas, pétalas lilases.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
