"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","infraspecificEpithet"
"98","2019-11-21 14:31:02-03","UFJF","CESJ","26333","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","F.Barros","M.S. Silveira; Z.Z.C. Viveiros","47","América do Sul","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,"N.v.: Mil homens. Medicinal. Cultivada em jardim, no barranco. Cipó, flores amarelas com manchas e reticuladas de vermelho.","CESJ026333",NA,"1993","02","07","Bairro de Lourdes",NA,NA,NA,NA,"2010","03","11","36144","auto",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 14:31:02-03","UFJF","CESJ","16171","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","F.Barros","Rita","s.n.","América do Sul","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ016171","CESJ016171","1978","10","04","Martelos",NA,NA,NA,NA,"2010","03","11","36144","auto",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:31:02-03","UFJF","CESJ","15273","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","L. Krieger","L. Krieger; M.C. Brügger","CESJ15273","América do Sul","Brasil","Minas Gerais","Ubá","-42.942798614502","-21.1200008392334",NA,"Cipó robusto, volúvel, caule suberoso quando mais velho, folhas orbicular-reniformes com falsas estípulas, base cordada, ápice obtuso, 7-9 nervuras irradiantes, flores solitárias creme-claro com vênulas vermelho-acastanhados. Bojo obovoidal.","CESJ015273","CESJ015273","1977","09","22","Estrada de Ubá para Viçosa",NA,NA,NA,NA,"1977","09","22","24067","auto",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:22:38-03","UNICAMP","UEC","182250","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","28114",NA,"Brazil","Minas Gerais","Serra Do Espinhaço",NA,NA,NA,"Liana, ca. 5m long. Fruit green.; Cut-over slope forest","UEC085075","UEC085075","1970","03","23","ca. 15km N. of São João da Chapada.","975","975",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:22:38-03","UNICAMP","UEC","182251","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Irwin, HS; Harley, RM; Onishi, E","29710",NA,"Brazil","Minas Gerais","Serra Do Espinhaço",NA,NA,NA,"Twining vine ca. 5m long. Perianth malodorous, light green, spotted, veined, and mottled dark brown-violet.; Wet ground, riacho margin. Cut-over cerrado and gallery forest","UEC085078","UEC085078","1971","02","03","valley of Riacho Mariana, ca. 3 km N.of Mariana","1500","1500",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:22:38-03","UNICAMP","UEC","184694","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Santos, BMB; Lasada, JH","s.n.",NA,"Brazil","São Paulo","Paulínia","-47.1","-22.783333",NA,"Trepadeira herbácea, encontra- se cultivada em ex situ","UEC011286","UEC011286","2014","05",NA,"CPMA, CPQBA, Betel",NA,NA,"-47.1","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:22:38-03","UNICAMP","UEC","99181","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Araújo, AAM","Kinoshita, LS; Martins, AB","s.n.",NA,"Brazil","São Paulo","Mogi Guaçu","-47.136667","-22.254167",NA,"Possui gavinhas, estípula liana, coletada na borda da mata.","UEC036524","UEC036524",NA,NA,NA,"reserva biológica de Mogi Guaçu",NA,NA,"-47.136667","-22.254167","2012","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:22:38-03","UNICAMP","UEC","62346","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Pereira, OJ","2321",NA,"Brazil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,"Mata de restinga periódicamente alagada.","UEC036709","UEC036709","1991","03","01","Parque Estadual de Setiba",NA,NA,NA,NA,"1999","07",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:04:17-03","UNICAMP","UEC","263","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Sazima, M; Sazima, I","167",NA,"Brazil","Espírito Santo","Iconha","-40.8111000061035","-20.7931003570557",NA,NA,"UEC036711","UEC036711","1975","02","09","Na beira de Estrada - Estrada de Piuma.",NA,NA,NA,NA,"1999","07",NA,"15331","auto",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:22:38-03","UNICAMP","UEC","59629","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Araújo, AAM","Buzato, S; Sazima, M","27991",NA,"Brazil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,"Liana escandente, flores vermelhas, borda de mata.","UEC036522","UEC036522","1992","11","29","Parque estadual da Serra do Mar",NA,NA,NA,NA,"2012","08","22","38855","auto",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:22:38-03","UNICAMP","UEC","135627","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Peixoto, M","Silva, KL","s.n.",NA,"Brazil","São Paulo","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,"Cultivada.","UEC036712","UEC036712","2004","11","03",NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:04:17-03","UNICAMP","UEC","184713","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Santos, H","151/2012",NA,"Brazil","São Paulo","Paulínia","-47.1500015258789","-22.7600002288818",NA,NA,"UEC011304","UEC011304","2012","10","09","CPMA, CPQBA, Betel",NA,NA,NA,NA,NA,NA,NA,"11851","auto",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:22:38-03","UNICAMP","UEC","182250","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","28114",NA,"Brazil","Minas Gerais","Serra Do Espinhaço",NA,NA,NA,"Liana, ca. 5m long. Fruit green.; Cut-over slope forest","UEC085075","UEC085075","1970","03","23","ca. 15km N. of São João da Chapada.","975","975",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:22:38-03","UNICAMP","UEC","182251","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Irwin, HS; Harley, RM; Onishi, E","29710",NA,"Brazil","Minas Gerais","Serra Do Espinhaço",NA,NA,NA,"Twining vine ca. 5m long. Perianth malodorous, light green, spotted, veined, and mottled dark brown-violet.; Wet ground, riacho margin. Cut-over cerrado and gallery forest","UEC085078","UEC085078","1971","02","03","valley of Riacho Mariana, ca. 3 km N.of Mariana","1500","1500",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:22:38-03","UNICAMP","UEC","184694","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Santos, BMB; Lasada, JH","s.n.",NA,"Brazil","São Paulo","Paulínia","-47.1","-22.783333",NA,"Trepadeira herbácea, encontra- se cultivada em ex situ","UEC011286","UEC011286","2014","05",NA,"CPMA, CPQBA, Betel",NA,NA,"-47.1","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:22:38-03","UNICAMP","UEC","99181","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Araújo, AAM","Kinoshita, LS; Martins, AB","s.n.",NA,"Brazil","São Paulo","Mogi Guaçu","-47.136667","-22.254167",NA,"Possui gavinhas, estípula liana, coletada na borda da mata.","UEC036524","UEC036524",NA,NA,NA,"reserva biológica de Mogi Guaçu",NA,NA,"-47.136667","-22.254167","2012","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:22:38-03","UNICAMP","UEC","62346","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Pereira, OJ","2321",NA,"Brazil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,"Mata de restinga periódicamente alagada.","UEC036709","UEC036709","1991","03","01","Parque Estadual de Setiba",NA,NA,NA,NA,"1999","07",NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"115","2019-08-20 10:04:17-03","UNICAMP","UEC","263","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","González, F","Sazima, M; Sazima, I","167",NA,"Brazil","Espírito Santo","Iconha","-40.8111000061035","-20.7931003570557",NA,NA,"UEC036711","UEC036711","1975","02","09","Na beira de Estrada - Estrada de Piuma.",NA,NA,NA,NA,"1999","07",NA,"15331","auto",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:22:38-03","UNICAMP","UEC","59629","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Araújo, AAM","Buzato, S; Sazima, M","27991",NA,"Brazil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,"Liana escandente, flores vermelhas, borda de mata.","UEC036522","UEC036522","1992","11","29","Parque estadual da Serra do Mar",NA,NA,NA,NA,"2012","08","22","38855","auto",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:22:38-03","UNICAMP","UEC","135627","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Peixoto, M","Silva, KL","s.n.",NA,"Brazil","São Paulo","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,"Cultivada.","UEC036712","UEC036712","2004","11","03",NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:04:17-03","UNICAMP","UEC","184713","S","Plantae","Magnoliopsida",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Santos, H","151/2012",NA,"Brazil","São Paulo","Paulínia","-47.1500015258789","-22.7600002288818",NA,NA,"UEC011304","UEC011304","2012","10","09","CPMA, CPQBA, Betel",NA,NA,NA,NA,NA,NA,NA,"11851","auto",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-05 16:43:25-03","UFOP","OUPR","696","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Damazio, L.B.","Damazio, L.B.","s.n.",NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-05 16:43:25-03","UFOP","OUPR","691","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flor amarela esverdeada e vermelha. Canga.",NA,NA,"1969","11","11","Passagem de Mariana",NA,NA,NA,NA,"1969","11","11","33524","auto",NA,NA,NA,NA,NA,NA,NA
"121","2019-11-05 16:43:25-03","UFOP","OUPR","7733","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flor amarela esverdeada e vermelha.",NA,NA,"1969","11","21","Passagem de Mariana",NA,NA,NA,NA,"1969","11","21","33524","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-05 16:43:25-03","UFOP","OUPR","693","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flor amarela esverdeada e vermelha. Canga.",NA,NA,"1969","11","26","Campo Grande",NA,NA,NA,NA,"1969","11","26","44599","auto",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-05 16:43:25-03","UFOP","OUPR","697","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores pálidas e amareladas e marrons.",NA,NA,"1982","11","30","Saramenha",NA,NA,NA,NA,"1982","11","30","44599","auto",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-05 16:43:25-03","UFOP","OUPR","688","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores com perigonio amarelo e marrom. Terreno cultivado.",NA,NA,"1987","04","07","Saramenha",NA,NA,NA,NA,"1987","04","14","44599","auto",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-05 16:43:25-03","UFOP","OUPR","689","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores amareladas e marrons. Sobre a canga.",NA,NA,"1987","01","10","Taquaral",NA,NA,NA,NA,"1987","01","10","44599","auto",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-05 16:43:25-03","UFOP","OUPR","672","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores amarelo esverdeadas e marrom. Campo.",NA,NA,"1977","03","07","Taquaral",NA,NA,NA,NA,"1977","03","14","44599","auto",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-05 16:43:25-03","UFOP","OUPR","695","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Lisboa, M.A.","Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"1979","04","25","Taquaral, Antiga estrada para Mariana rara",NA,NA,NA,NA,"1979","04","25","44599","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-05 16:43:25-03","UFOP","OUPR","696","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Damazio, L.B.","Damazio, L.B.","s.n.",NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-05 16:43:25-03","UFOP","OUPR","691","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flor amarela esverdeada e vermelha. Canga.",NA,NA,"1969","11","11","Passagem de Mariana",NA,NA,NA,NA,"1969","11","11","33524","auto",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-05 16:43:25-03","UFOP","OUPR","7733","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flor amarela esverdeada e vermelha.",NA,NA,"1969","11","21","Passagem de Mariana",NA,NA,NA,NA,"1969","11","21","33524","auto",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-05 16:43:25-03","UFOP","OUPR","693","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flor amarela esverdeada e vermelha. Canga.",NA,NA,"1969","11","26","Campo Grande",NA,NA,NA,NA,"1969","11","26","44599","auto",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-05 16:43:25-03","UFOP","OUPR","697","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores pálidas e amareladas e marrons.",NA,NA,"1982","11","30","Saramenha",NA,NA,NA,NA,"1982","11","30","44599","auto",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-05 16:43:25-03","UFOP","OUPR","688","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores com perigonio amarelo e marrom. Terreno cultivado.",NA,NA,"1987","04","07","Saramenha",NA,NA,NA,NA,"1987","04","14","44599","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-05 16:43:25-03","UFOP","OUPR","689","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores amareladas e marrons. Sobre a canga.",NA,NA,"1987","01","10","Taquaral",NA,NA,NA,NA,"1987","01","10","44599","auto",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-05 16:43:25-03","UFOP","OUPR","672","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Badini, J.","Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Trepadeira. Flores amarelo esverdeadas e marrom. Campo.",NA,NA,"1977","03","07","Taquaral",NA,NA,NA,NA,"1977","03","14","44599","auto",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-05 16:43:25-03","UFOP","OUPR","695","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Lisboa, M.A.","Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"1979","04","25","Taquaral, Antiga estrada para Mariana rara",NA,NA,NA,NA,"1979","04","25","44599","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-02-21 19:28:59-03","UNEMAT","HERBAM","4505","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Assunção, PACL; Soares, CRA","Soares, C.R.A.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M. & Cabral, F.F.","2339",NA,"Brasil","Mato Grosso","Paranaíta","-56.883611","-9.188889",NA,NA,"HERBAM004505",NA,"2009","05","30","UHE São Manoel, Margem direita, próximo as parcelas 5 e 6 São Manoel 3",NA,NA,"-56.883611","-9.188889","2009","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-02-21 19:28:59-03","UNEMAT","HERBAM","4505","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Assunção, PACL; Soares, CRA","Soares, C.R.A.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M. & Cabral, F.F.","2339",NA,"Brasil","Mato Grosso","Paranaíta","-56.883611","-9.188889",NA,NA,"HERBAM004505",NA,"2009","05","30","UHE São Manoel, Margem direita, próximo as parcelas 5 e 6 São Manoel 3",NA,NA,"-56.883611","-9.188889","2009","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2014-10-14 15:57:03-03","BS","M","M-0111366","S","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.",NA,"Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0111366",NA,"1817","12","31","In silvis et sepibus prov. S. Pauli, ubi Mil Homens dicitur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE","21:00",NA,NA,NA,NA
"140","2014-10-14 15:57:03-03","BS","M","M-0111367","S","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.",NA,"Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0111367",NA,NA,NA,NA,"Habitat in sepibus umbrosis; Provinciae S. Pauli.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE",NA,NA,NA,NA,NA
"141","2014-10-14 15:57:03-03","BS","M","M-0111368","S","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.",NA,"Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0111368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE",NA,NA,NA,NA,NA
"142","2014-10-14 15:57:03-03","BS","M","M-0111366","S","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.",NA,"Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0111366",NA,"1817","12","31","In silvis et sepibus prov. S. Pauli, ubi Mil Homens dicitur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE","21:00",NA,NA,NA,NA
"143","2014-10-14 15:57:03-03","BS","M","M-0111367","S","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.",NA,"Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0111367",NA,NA,NA,NA,"Habitat in sepibus umbrosis; Provinciae S. Pauli.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE",NA,NA,NA,NA,NA
"144","2014-10-14 15:57:03-03","BS","M","M-0111368","S","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.",NA,"Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0111368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE",NA,NA,NA,NA,NA
"145","2019-12-06 19:29:15-03","UFES","VIES","45034","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Assis, A.M.; Santos, J.; Herzog, T.; Rapouso, J. & Cipriano, R.","3548",NA,"Brasil","Espírito Santo","Vitória","-40.245","-20.226111",NA,NA,"VIES045034","VIES045034","2012","11","24","ArcelorMittal - floresta de tabuleiro secundária (estágio médio).","30","30","40º14'42''W","20º13'34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-04-27 16:08:46-03","UFES","VIES","5447","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","J. Freitas","Pereira, O.J.","2321",NA,"Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES005447","VIES005447 VIES005447_1","1991","03","01","Setiba.",NA,NA,NA,NA,"2019","04","23","28401","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-04-27 16:08:46-03","UFES","VIES","17214","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Lírio, E.J.","Weiler Júnior, I.; Simonelli, M. & Simões, J.","279",NA,"Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,"VIES017214","VIES017214","1995","05","07","Parque Ecológico da C.S.T.",NA,NA,NA,NA,"2013","01","23","16451","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-04-27 16:08:46-03","UFES","VIES","17215","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Lírio, E.J.","Weiler Júnior, I.; Simonelli, M. & Simões, J.","215",NA,"Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,"VIES017215","VIES017215","1995","04","22","Parque Ecológico da C.S.T.",NA,NA,NA,NA,"2013","01","23","16451","auto",NA,NA,NA,NA,NA,NA,NA
