"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"102","2020-12-21 16:19:25-03","MBM","MBM","385962","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1483","2013","09","03","Southern America","Brazil","Paraná","Piraí do Sul","Chácara Santa Rita da Serra","-50.028444","-24.4665",NA,NA,NA,"Rupícola, 50 cm, flores laranja.; Campo rupestre.","MBM385962","MBM385962","Engels, M.E.",NA,"2013",NA,NA,"-50.028444","-24.4665",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:19:25-03","MBM","MBM","385983","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1517","2013","09","04","Southern America","Brazil","Paraná","Piraí do Sul","Fazenda Esterco, Propriedade da Iguaçu Celulose","-50.008083","-24.426083",NA,NA,NA,"Rupícola, 50 cm, flores alaranjadas.; Campo rupestre.","MBM385983","MBM385983","Engels, M.E.",NA,"2013",NA,NA,"-50.008083","-24.426083",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:19:25-03","MBM","MBM","386183","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Silva, J.M.; Motta, J.T.; Motta, J.T.","8369","2013","10","11","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50","-25.25","855","855",NA,"Terrícola, flor amarela.; Savana Gramíneo-Lenhosa (campo cerrado).","MBM386183","MBM386183","Barboza, E.",NA,"2013","11","21","-50","-25.25",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:19:25-03","MBM","MBM","180487","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Dombrowski, L.T.; et al.; et al.","9202","1978","09","21","Southern America","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Terrícola.","MBM180487","MBM180487","Dombrowski, L.T.",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:19:25-03","MBM","MBM","150957","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Cordeiro, J.; Silva, J.M.; Silva, J.M.","653","1989","10","11","Southern America","Brazil","Paraná","Palmeira","Córrego das Antas","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Terrícola.","MBM150957","MBM150957",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:19:25-03","MBM","MBM","34058","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G.","2620","1950","11","10","Southern America","Brazil","Paraná","Palmeira","Rio do Salto","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Terrícola.","MBM034058","MBM034058","Smith, L.B.",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:19:25-03","MBM","MBM","395302","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Engels, M.E.; Ferneda Rocha, L.C.; Michelon, C.; Ferneda Rocha, L.C.; Michelon, C.","1126","2013","06","28","Southern America","Brazil","Paraná","Piraquara","Parque Estadual Pico do Marumbi, Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Folhas verdes na face adaxial, alvo prateada na abaxial. Escapo com lanugem castanha. Flores alaranjadas com anteras amarelas.","MBM395302","MBM395302","Engels, M.E.",NA,"2013","06","28",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:19:25-03","MBM","MBM","34056","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G.","9313","1962","09","23","Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Terrícola.","MBM034056","MBM034056","Smith, L.B.",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:19:25-03","MBM","MBM","387561","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Lozano, E.D.","1299","2013","07","06","Southern America","Brazil","Paraná","Tibagi","Fazenda Pinheirinho","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Rupícola, flores alaranjadas, campo rupestre.; Campos Gerais","MBM387561","MBM387561","Lozano, E.D.",NA,"2013",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:19:25-03","MBM","MBM","395326","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Engels, M.E.; Ariati, V.; Michelon, C.; Lozano, E.D.; Canestraro, B.K.; Larocca,; Ariati, V.; Michelon, C.; Lozano, E.D.; Canestraro, B.K.; Larocca, P.","1154","2013","07","07","Southern America","Brazil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Terrestre. Folhas verde acastanhadas. Flores alaranjadas com anteras amarelas.; Entre afloramentos rochosos.","MBM395326","MBM395326","Engels, M.E.",NA,"2013","07","07",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:19:25-03","MBM","MBM","154898","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G.; Barboza, E.; Barboza, E.","58216","1992","11","10","Southern America","Brazil","Paraná","Tibagi","Quartela, Canyon Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Terrícola.","MBM154898","MBM154898","Leme, E.M.C.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:19:25-03","MBM","MBM","34057","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G.","6366","1959","10","11","Southern America","Brazil","Paraná","Tibagi","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Terrícola.","MBM034057","MBM034057","Smith, L.B.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:19:25-03","MBM","MBM","5201","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa tuberosa","(Vell.) Beer","Lindeman, J.; Haas, H.; Haas, H.","3104","1966","10","17","Southern America","Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Terrícola.","MBM005201","MBM005201","Smith, L.B.","tuberosa",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"115","2015-09-16 07:17:17-03","MNHN","RECOLNAT_MNHN_P","P00438699","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438699' target='other'> <mi>dwc_moreinfo</mi></a>","P00438699","P00438699_01 P00438699_02","Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype","1010",NA,NA
"116","2015-09-16 06:11:04-03","MNHN","RECOLNAT_MNHN_P","P00438700","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438700' target='other'> <mi>dwc_moreinfo</mi></a>","P00438700","P00438700_01 P00438700_02","Forzza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1010",NA,NA
"117","2020-12-11 11:43:31-03","UFMG","BHCB","115623","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa",NA,"Echternacht, LA; Viana, PL; Mota, NFO","1559","2007","11","10","Southern America","Brasil","Minas Gerais","Alagoa","Parque Estadual Serra do Papagaio, Serra Santo Agostinho, trilha para o Pico do Garrafão a partir da pousada .","-44.720278","-22.131389","2002","2002",NA,"Tricomas foliares abaxiais argenteos; raque castanho-avermelhada com brácteas verdes; brácteas florais verde-alaranjadas; cálice vermleho; corola laranja; anteras amarelas.; Erva terrestre no formigueiro, formigas agressivas nas flore","BHCB010114",NA,NA,NA,"2014","03","27","-44.720278","-22.131389",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:43:31-03","UFMG","BHCB","42114","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:18:23-03","UFPR","UPCB","8574","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","aff. crocea","Dyckia aff. crocea","L.B.Sm.","Hatschbach, G.","14686","1966","09","06",NA,"Brasil","Paraná","Tibagi","Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Flor zarcão. Campo pedregoso..",NA,NA,"Büneker, H.R.",NA,"2016","06","01",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:18:23-03","UFPR","UPCB","67623","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","aff. deltoidea","Dyckia aff. deltoidea","(L.B.Sm.) L.B.Sm.","Rigon, J.","36","2009","09","25",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.633333","-24.133333","850","850",NA,"Erva, flor laranja..",NA,NA,"Büneker, H.R.",NA,"2016","06","01","-49.633333","-24.133333",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-11 17:18:23-03","UFPR","UPCB","60647","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Muelbert, A.E.","37","2008","09","26",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.219444","-24.281667",NA,NA,NA,"Rupícola, corola alaranjada, folhas prateadas. Cerrado..","UPCB0033316","UPCB0033316","Almeida, F.F.",NA,"2008","01","01","-50.219444","-24.281667",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:18:23-03","UFPR","UPCB","87198","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Lozano, E.D. | Saridakis, D.P.","1517","2013","09","04",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Esterco, Propriedade da Iguaçu Celulose","-50.008056","-24.426111",NA,NA,NA,"Rupícola 50 cm, flores alaranjadas. Campo Rupestre..",NA,NA,"Engels, M.E.",NA,"2013",NA,NA,"-50.008056","-24.426111",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-11 17:18:23-03","UFPR","UPCB","88524","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Rabello, F.J. et al.","27","2013","10","25",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.65","-24.166667","825","825",NA,"Erva, 30-50 cm, flores alaranjadas..",NA,NA,"Rabello, F.J. et al.",NA,"2013","10","25","-49.650000","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-11 17:18:23-03","UFPR","UPCB","94318","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Felipe, J. R. | Henrique, L.R.C. | Leonardo, L.F.C.","0027","2013","10","25",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.65","-24.166667","825","825",NA,"Cerrado. Erva, 30-50 cm, flores alaranjadas","UPCB0042581","UPCB0042581 UPCB0042581_1","Felipe, J. R. | Henrique, L.R.C. | Leonardo, L.F.C.",NA,NA,NA,NA,"-49.650000","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:18:23-03","UFPR","UPCB","43236","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Souza, M.K.F.",NA,"1999","10","21",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Coletada sobre rocha, em ambiente de campo. Floresta ombrófila mista aluvial..","UPCB0033338","UPCB0033338","Souza, M.K.F.",NA,"2000","01","01",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:18:23-03","UFPR","UPCB","4852","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Hatschbach, G.","11659","1964","10","02",NA,"Brasil","Paraná","Castro","Fundão","-50.0119018554688","-24.7910995483398",NA,NA,NA,"Flor vermelha. Lageados da encosta de morro..","UPCB0033315","UPCB0033315","Hatschbach, G.",NA,"1964","12",NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:18:23-03","UFPR","UPCB","34055","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Cervi, A.C.","6328","1997","09","16",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha - Caminho da Igreja","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Erva ereta com flores alaranjadas. Campo..","UPCB0033335","UPCB0033335","Tardivo, R.C.",NA,"1997","09","16",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:18:23-03","UFPR","UPCB","35200","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Cervi, A.C.","6508","1998","10","24",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Planta com folhas espinhosas e flores alaranjadas ou salmão. Cerrado..","UPCB0033336","UPCB0033336","Cervi, A.C.",NA,"1998","11",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:18:23-03","UFPR","UPCB","31661","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Cervi, A.C.","3799","1992","09","29",NA,"Brasil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Inflorescência simples, brácteas florais menores que as flores, folhas canaliculadas..","UPCB0033314","UPCB0033314","Tardivo, R.C.",NA,"1997","09","11",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:18:23-03","UFPR","UPCB","87718","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Lozano, E.D. | Saridakis, D.P.","1483","2013","09","03",NA,"Brasil","Paraná","Piraí do Sul","Chácara Santa Rita da Serra","-49.948600769043","-24.5261001586914",NA,NA,NA,"Rupícola, 50 cm, flores laranja. Campo rupestre..",NA,NA,"Engels, M.E.",NA,"2013",NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:18:23-03","UFPR","UPCB","35258","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Kaehler, M.","24","1997","10","31",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Herbácea com flores alaranjadas em cerrado sensu-stricto..","UPCB0033337","UPCB0033337","Kaehler, M.",NA,"1997","12","17",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"132","2015-01-25 12:34:00-02","MO","MOBOT","2452658","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","cabrerae","Dyckia cabrerae","L.B. Sm. & Reitz","Lyman B. Smith|et al.","Smith 9262","1956","12","26","South America","Brazil","Santa Catarina",NA,"Rio Araca, 30 km southeas of Campo Erê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2010-08-24 09:46:00-03","MO","MOBOT","3000326","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","coccinea","Dyckia coccinea","Mez","F. Sellow","Sellow 11430","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"2400.00000000",NA,NA,NA,NA,NA,"Carl Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2009-07-09 17:05:00-03","MO","MOBOT","2452710","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B. Sm.","Gert G. Hatschbach","Hatschbach 17391","1967","10","10","South America","Brazil","Paraná",NA,"Ponta Grossa. Passo do Pupo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2009-07-21 23:34:00-03","MO","MOBOT","2452745","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","deltoidea","Dyckia deltoidea","(L.B. Sm.) L.B. Sm.","Per Dusén","Dusén 17357",NA,NA,NA,"South America","Brazil","Paraná",NA,"Jaguariaiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2011-02-22 12:37:00-03","MO","MOBOT","3003590","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","A. Saint-Hilaire","Saint-Hilaire 1010",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-07-09 17:05:00-03","MO","MOBOT","2453082","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B. Sm.","Gert G. Hatschbach","Hatschbach 5102","1958","10","10","South America","Brazil","Paraná",NA,"Jaguariaiva. Rio Cajurú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2012-11-09 05:09:00-02","MO","MOBOT","2453128","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora angustior","L.B. Sm.","A. Bornmüller","Bornmüller 351","1904","11","3","South America","Brazil","Rio Grande do Sul",NA,"Salto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-07-09 17:05:00-03","MO","MOBOT","2453206","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Gert G. Hatschbach","Hatschbach 2620","1951","11","10","South America","Brazil","Paraná",NA,"Palmeira. Rio do Salto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-10-22 10:02:39-02","UNIOESTE","UNOP","6317","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G.","12","1964","10","02",NA,"Brasil","Paraná","Castro","Fundao dos lageados da encosta de morro flor vermelha.","-50.0119018554688","-24.7910995483398",NA,NA,NA,"Dos lageados da encosta de morro, flor vermelha.",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"141","2016-04-04 17:00:29-03","UNIOESTE","UNOP","2116","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Bernardon, E.; Souza, T.; Liesenfeld, V.; Souza, T.; Liesenfeld, V.","12","2015","03","26",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Rupícola, Folhas cinéreas. Brácteas florais ovadas e laranjadas.",NA,NA,"Bernardon, E.",NA,"2015","08",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"142","2016-06-16 10:16:51-03","UNIOESTE","UNOP","2126","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Bernardon, E.; Martins, S.; Souza, T.; Cavali, A.P.; Liesenfeld, V.; Martins, S.; Souza, T.; Cavali, A.P.; Liesenfeld, V.","26","2015","08","26",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Rupícola, Folhas cinéreas. Brácteas florais ovadas e laranjadas.",NA,NA,"Bastian, R.E.",NA,"2015","09",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"143","2020-06-15 15:29:40-03","UNESP-RC","HRCB","43583","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Disciplina Princípios e métodos em Taxonomia Vegetal","227","2003","09","18",NA,"Brasil","São Paulo","Brotas","Estação Ecológica de Itirapina","-48.1199989318848","-22.2800006866455",NA,NA,NA,"Herbácea. Com 1,2 m de alt. Cálice e corola cor laranja. Inflorescência co. 0,8m de alt. Sem frutos.",NA,NA,"Forzza, R.C.",NA,"2012",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"144","2020-06-15 15:29:40-03","UNESP-RC","HRCB","27012","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Assis, M.A.","1057","1997","10","10",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Erva, flores alaranjadas.",NA,NA,"Tannus, J.L.S.",NA,"2004","08",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"145","2020-06-15 15:29:40-03","UNESP-RC","HRCB","35622","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Assis, M.A.","1513","2001","09","26",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"Erva terrestre, ca. 0,5m, flores laranjas, frutos castanhos.",NA,NA,"Tannus, J.L.S.",NA,"2004","08",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"146","2020-06-15 15:29:40-03","UNESP-RC","HRCB","48790","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Proença, S.L.","231","2004","10","01",NA,"Brasil","São Paulo","Pirassununga","USP, campus de Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,"Terrestre, escapo ca 97,5cm compr., cor vinho e brácteas verdes. Ráque laranja-avermelhada, flores laranjas e anteras amarelas. Infloescência ca. 30cm compr.",NA,NA,"Proença, S.L.",NA,"2004","10","01",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"147","2021-03-19 17:45:04-03","UFMA","BMA","2265","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Fonseca, R.S.",NA,"2018","12","18",NA,"Brasil","MG","Bonito de Minas","APA Pandeiros","-44.7543983459473","-15.3233003616333",NA,NA,NA,"Cerrado sensu stricto. Herbácea crescendo ao sol no cerrado em solo arenoso. Corola alaranjada, estames amarelos, estigma alaranjado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95199","auto",NA,NA,NA,NA,NA,NA
"148","2017-11-24 14:10:18-02","UFLA","ESAL","10817","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Helene Menu","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959","10","10",NA,"sub-arbusto; 0.6; amarela;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"149","2017-11-24 14:10:18-02","UFLA","ESAL","8701","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina","-44.8711013793945","-21.3169002532959",NA,NA,NA,"sub-arbusto; 0.60; laranja-vermelha;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"150","2017-11-24 14:10:18-02","UFLA","ESAL","11401","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Márcia Martins","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Tomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,"erva; ; laranja;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA
"151","2018-10-09 16:31:08-03","UFLA","ESAL","13857","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Lourenço, RA","165",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; 0.25; laranja;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
