"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","class"
"50","2015-09-04 10:27:56-03","MNHN","RECOLNAT_MNHN_P","P04416571","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch.Bip) H.Rob.","Nakajima","Sellow, C.",NA,"1818","10","20",NA,"Brésil",NA,"Serra do Vento","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04416571' target='other'> <mi>dwc_moreinfo</mi></a>","P04416571","P04416571_01 P04416571_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-10-05 03:39:54-03","MNHN","RECOLNAT_MNHN_P","P00697811","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch.Bip.","Nakajima","Dutailly, G.",NA,NA,NA,NA,NA,"Brésil","77 Seine-et-Marne",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00697811' target='other'> <mi>dwc_moreinfo</mi></a>","P00697811","P00697811_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-01 14:15:39-03","JBB","HEPH","22611","S","Plantae","Dicotyledon","Asterales","Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","Semir, J","Salles, AEH","4133","2006","04","13","Southern America","Brasil","Minas Gerais","BR 259 Entre Curvelo e Diamantina MG",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:33:10-03","UFMG","BHCB","110272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.",NA,"Souza, DT; Almeida, TE; Giorni, VT","208","2007","06","08","Southern America","Brasil","Minas Gerais","PCH Quartel I. reservatório",NA,"Plantas do Brasil. Prensado em álcool.; Arbusto. Estames roxos.; Campo rupestre.","BHCB051787",NA,"Gouveia","-42.880556","-18.666111","2007","07",NA,NA,NA,"-42.880556","-18.666111",NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:33:10-03","UFMG","BHCB","110320","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.",NA,"Souza, DT; Almeida, TE; Giorni, VT","257","2007","06","11","Southern America","Brasil","Minas Gerais","PCH Quartel II, Trecho de vazão reduzida.",NA,"Plantas do Brasil. Prensado em álcool.; Erva.; Campo rupestre.","BHCB051783",NA,"Santana de Pirapama","-43.914444","-18.638333","2007","07",NA,NA,NA,"-43.914444","-18.638333",NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:33:10-03","UFMG","BHCB","20871","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.",NA,"Stehmann, JR","s.n.","1992","11","29","Southern America","Brasil","Minas Gerais",NA,NA,"Herbáceo.; Campo rupestre.","BHCB051785",NA,"Diamantina","-43.6002998352051","-18.2493991851807","1995","11",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:33:10-03","UFMG","BHCB","53566","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.",NA,"Guimarães, DAS","s.n.","2000","09","08","Southern America","Brasil","Minas Gerais","Arredores de Diamantina.",NA,"Plantas do Brasil.","BHCB051786",NA,"Diamantina","-43.6002998352051","-18.2493991851807","2000","09",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:33:10-03","UFMG","BHCB","8170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.",NA,"Grandi, TSM","2259","1987","01","09","Southern America","Brasil","Minas Gerais","Estrada entre Presidente Juscelino e Gouveia. Km 450 BH-Diamantina.",NA,"Arbustivo, 1,5m. Flores roxas.; Campo rupestre.","BHCB051784",NA,"Gouveia","-43.7407989501953","-18.4543991088867","1995","11",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:33:10-03","UFMG","BHCB","83934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.",NA,"Semir, J; Chukr, NS; Menezes, NL de; Mello-Silva, R de; Cavalcanti, TB","CFCR9571","1986","02","24","Southern America","Brasil","Minas Gerais","Fazenda Contagem.",NA,"Flora de Campos Rupestres.; Arbusto, até 1,7m. Flores lilases, com base da corola branca.; Campo arenoso.","BHCB051788",NA,"Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:18:05-03","UFPR","UPCB","30370","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch.Bip.","Robinson, H.","Hatschbach, G.","64660","1996","04","14",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,"Arbusto, 2m, ramificado no ápice, capítulo lilás-rosado. Campo rupestre, encosta de morro..",NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","1996","01","01","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2009-08-28 05:32:00-03","MO","MOBOT","1954092","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Episcothamnus","candelabrum","Episcothamnus candelabrum","(Sch. Bip.) H. Rob.",NA,"Robert M. King|Luther E. Bishop","King 8573","1981","1","20","South America","Brazil","Minas Gerais","62 km along road SW of Diamantina toward Curvelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1097.28000000",NA,NA,"Isoneotype",NA,NA
"61","2021-01-28 14:39:00-03","MO","MOBOT","101245908","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip.","fide Loeuille et al.","F. Sellow","Sellow 995","1818","10","20","South America","Brazil","Minas Gerais","Serra do Vento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA
"62","2010-10-04 12:58:00-03","MO","MOBOT","100309150","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","heterotheca","Lychnophora heterotheca","(Sch. Bip.) Coile & S.B. Jones",NA,"Auguste F.M. Glaziou","Glaziou 20372","1894",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2019-08-09 04:34:00-03","MO","MOBOT","3353961","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch. Bip.) H. Rob.","J. D. N. Hind","Nádia Roque|C. M. Sakuragui|R.M. Harley|Paulo T. Sano|Vinicius C. Souza","Roque 15180","1994","3","19","South America","Brazil","Minas Gerais","Joaquim Fellcio. Serra do Cabral 2-8 Km NW da cidade na strada para a Torre de TV e a Fazenda Bocaina. Area de cerrado pedregoso e campo rupestre. Entre.",NA,NA,NA,NA,NA,"-44.1822223","-17.7527778",NA,NA,NA,NA,NA,NA,NA,"850.00000000","1200.00000000",NA,NA,"1",NA
"64","2009-11-20 06:17:00-02","MO","MOBOT","2456078","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.","J. Pruskim","Gert G. Hatschbach|R. Kummrow","Hatschbach 49697","1985","9","14","South America","Brazil","Minas Gerais","Gouveia. Barro Prêto, Torre da Teleming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-12-04 21:27:00-02","MO","MOBOT","3354664","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.","H. Robinson","Gert G. Hatschbach|Aurelio Schinini|J.M. Silva","Hatschbach 64660","1996",NA,NA,"South America","Brazil","Minas Gerais","Serra do Cabral, subida (Mun. Joaquim Felício).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","3354799","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.","John Pruski","Gert G. Hatschbach","Hatschbach 44653","1982",NA,NA,"South America","Brazil","Minas Gerais","Subida da Serra do Espinhaço. (mun. Gouveia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2009-12-04 21:27:00-02","MO","MOBOT","3354984","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.","H. Robinson","Gert G. Hatschbach|Aurelio Schinini|J.M. Silva","Hatschbach 64660","1996",NA,NA,"South America","Brazil","Minas Gerais","Serra do Cabral, subida (mun. Joaquim Felício) .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-22 14:16:18-03","UNESP-IBILCE","SJRP","17461","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch.Bip.) H.Rob.","G. Hatschbach","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","serra do cabral",NA,"Arbusto, 2 m, ramificado no ápice, capítulo lilás rosado. campo rupestre, encosta de morro.;",NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"69","2020-08-31 08:53:00-03","INPA","INPA","141256","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch.Bip.) H.Rob.","Robinson, HE","Hatschbach, GG","44653","1982","03","12","Southern America","Brasil","Minas Gerais","Rod. BR-259, subida da Serra do Espinhaço. Campo rupestre.",NA,NA,"INPA0141256","INPA0141256 INPA0141256_e","Gouveia","-43.7407989501953","-18.4543991088867","1983",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-05-23 11:07:53-03","UFLA","ESAL","24779","S","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip","M.E.Mansanares","Pádua","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-05-23 11:07:53-03","UFLA","ESAL","26905","S","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip",NA,"Domingos, DQ; Mansanares, EM","26",NA,NA,NA,NA,"Brasil","Minas Gerais","Hidrelétrica de Paraúnas",NA,"arbusto; 90cm; ;",NA,NA,"Gouvea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-05-23 11:07:53-03","UFLA","ESAL","26916","S","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip",NA,"Domingos, DQ; Mansanares, EM","15",NA,NA,NA,NA,"Brasil","Minas Gerais","Hidrelétrica de Paraúnas",NA,"sub-arbusto; 50cm; ;; campo rupestre",NA,NA,"Gouvea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-05-23 11:07:53-03","UFLA","ESAL","24781","S","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip","M.E.Mansanares","Pádua","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","2922446","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip.",NA,"R. M. King & L. E. Bishop","8573","1981","1","20","South America - Neotropics","Brazil","Minas Gerais","62 km along road SW of Diamantina toward Curvelo.",NA,NA,"US00147437","US00147437_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1097","1097",NA,"Isoneotype","1","Dicotyledonae"
"75","2020-09-12 05:00:02-03","US","US","3497872","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. L. Smith, V. F. Ferreira, J. Stutts & N. F. F. MacLeish","998","1980","10","3","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinahaco. 67 km SW of Diamantina on hwy BR-259.",NA,NA,"US01636483","US01636483_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"76","2020-09-12 05:00:02-03","US","US","2962267","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. Hatschbach","44653","1982","3","12","South America - Neotropics","Brazil","Minas Gerais","Rod. BR-259, Subida da Serra do Espinhaco (mun. Gouveia)",NA,NA,"US01636481","US01636481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"77","2020-09-12 05:00:02-03","US","US","3409986","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","66401","1997","3","17","South America - Neotropics","Brazil","Minas Gerais","Rodovia Montes Claros a Itacambira, Serra do Catuni (Mun. Juramento)",NA,NA,"US01636482","US01636482_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"78","2020-09-12 05:00:02-03","US","US","3031786","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. Hatschbach","27245","1971","9","5","South America - Neotropics","Brazil","Minas Gerais","Corrego do Tigre (mun. Gouveia)",NA,NA,"US01636480","US01636480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100",NA,NA,NA,"1","Dicotyledonae"
"79","2020-09-12 05:00:02-03","US","US","3334260","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. Hatschbach, A. Schinini & J. M. Silva","64660","1996","4","14","South America - Neotropics","Brazil","Minas Gerais","Serra do Cabral, subida (mun. Joaquim Felicio)",NA,NA,"US01636487","US01636487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"80","2020-09-12 05:00:02-03","US","US","3083678","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. L. Smith, V. F. Ferreira, J. Stutts & N. F. F. MacLeish","998","1980","10","3","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinahcao. 67 km SW of Diamantina on hwy BR-259.",NA,NA,"US01636486","US01636486_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"81","2020-09-12 05:00:02-03","US","US","3118554","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. Hatschbach, W. Anderson, R. Barneby & B. Gates","36435","1975","2","23","South America - Neotropics","Brazil","Minas Gerais","BR-259, Serra do Espinhaco (mun. Gouveia)",NA,NA,"US01636484","US01636484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"82","2020-09-12 05:00:02-03","US","US","3062778","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch. Bip.",NA,"G. Hatschbach & R. Kummrow","49697","1985","9","14","South America - Neotropics","Brazil","Minas Gerais","Barro Preto, Torre da Telemig (mun. Gouveia)",NA,NA,"US01636485","US01636485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"83","2020-09-02 16:21:25-03","Cenargen","CEN","107722","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","B. Loeuille","Renato de Mello-Silva","3412","2011","04","14",NA,"Brasil","MG","Estrada vicinal para o Camelinho, entrada ao sul da rodovia Gouveia - Curvelo (BR 367), ca. de 2 km da rodovia.","Exsicatas","Encosta com afloramento rochosos e vegetação de carrascal. Folhas discolores, prateadas por efeito do indumento na face abaxial. Doação Universidade de São Paulo - Herbário SPF.","CEN00107722","CEN00107722","GOUVEIA","-43.862222","-18.590833","2011",NA,NA,NA,NA,"-43.862222","-18.590833","1095","1095",NA,NA,"1",NA
"84","2020-09-02 16:21:25-03","Cenargen","CEN","98416","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","J. B. Bringel","José Floriano Barêa Pastore","4083","2012","09","27",NA,"Brasil","MG","BR 259, km 489.","Unicata","Foto com Henrique.","CEN00098416","CEN00098416","PRESIDENTE JUSCELINO","-43.967777","-18.600277","2018","06",NA,NA,NA,"-43.967777","-18.600277",NA,NA,NA,NA,"1",NA
"85","2019-11-13 11:16:25-03","USP","SPF","205620","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","Loeuille, B","Lopes, NP","144","1998","04","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00205620",NA,"Diamantina","-43.833333","-18.55","2010",NA,NA,NA,NA,"-43.833333","-18.55","1090","1090",NA,NA,NA,NA
"86","2019-11-13 11:16:25-03","USP","SPF","214897","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","Loeuille, B","Loeuille, B","614","2012","04","26",NA,"Brasil","Minas Gerais","Serra do Cabral, Estrada Joaquim Felício#?#Várzea da Palma, a 5,7 km de Joaquim Felício.",NA,NA,"SPF00214897",NA,"Joaquim Felício","-44.182972","-17.726111","2012",NA,NA,NA,NA,"-44.182972","-17.726111","924","924",NA,NA,NA,NA
"87","2019-11-13 11:16:25-03","USP","SPF","224287","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","Loeuille, B","Loeuille, B","435","2008","06","03",NA,"Brasil","Minas Gerais","Serra do Cabral, Estrada de terra Joaquim Felício-Buenópolis.",NA,NA,"SPF00224287",NA,"Buenópolis","-44.218347","-17.911667","2016",NA,NA,NA,NA,"-44.218347","-17.911667","975","975",NA,NA,NA,NA
"88","2019-10-07 09:11:39-03","UEFS","HUEFS","71133","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip.",NA,"Semir, J.","9571","1986","02","24",NA,"Brasil","Minas Gerais","Fazenda Contagem",NA,NA,"HUEFS0071133",NA,"Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,"Asteranae"
"89","2019-10-07 09:11:39-03","UEFS","HUEFS","71132","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch.Bip.) H.Rob.","N.Roque","Semir, J.","9571","1986","02","24",NA,"Brasil","Minas Gerais","Fazenda contagem",NA,NA,"HUEFS0071132",NA,"Gouveia","-43.7407989501953","-18.4543991088867","2003","11",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,"Asteranae"
"90","2019-10-07 09:11:39-03","UEFS","HUEFS","29337","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca","Sch.Bip.",NA,"Hatschbach, G.","64660","1996","04","14",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,"Encosta do morro.","HUEFS0029337",NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,"Asteranae"
"91","2019-09-04 18:46:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum",NA,NA,"F. Sellow","995",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,"Dicotyledoneae"
"92","2019-09-04 18:37:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","heterotheca","Lychnophora heterotheca",NA,NA,"L. Riedel","1009","1824",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae"
"93","2019-09-04 18:19:24-03","F","FMNH-SEEDPLANTS","V0077150F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophoriopsis","heterotheca","Lychnophoriopsis heterotheca",NA,NA,"L. Riedel","1009",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0077150F","V0077150F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae"
"94","2020-04-29 16:29:34-03","UFVJM","HDJF","6564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","Loeuille, B","Faria, JEQ; Oliveira, PA","7624","2017","04","21","Southern America","Brasil","Minas Gerais","Fazenda Capão do Mulato, Mina da Tracomal",NA,NA,"HDJF006564",NA,"Gouveia","-43.914444","-18.5275","2017","04",NA,NA,NA,"-43.914444","-18.5275","1182","1182",NA,NA,NA,NA
"95","2020-04-29 16:29:34-03","UFVJM","HDJF","5577","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch.Bip.) H.Rob.","Chaves, DA","Chaves, DA","39","2013","08","14","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Gouveia sentido Curvelo",NA,NA,"HDJF005577","HDJF005577_01",NA,"-43.92625","-18.58455","2014","01","25",NA,NA,"-43.92625","-18.58455","1192","1192",NA,NA,NA,NA
"96","2019-11-01 14:53:49-03","UnB","UB","1524","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Episcothamnus","candelabrum","Episcothamnus candelabrum","(Sch.Bip.) H.Rob.","Incógnito","Killip, EP; Bishop, LE","8573","1981","01","20","Southern America","Brasil","Minas Gerais","62 km SW de Diamantina",NA,"Tipo.; 1 1/2m. Flor lavanda; .","UB0036855","UB0036855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1097","1097",NA,"neotype",NA,NA
"97","2019-11-01 14:54:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.","Semir, J","Magalhães, M","s.n.","1960","02","15","Southern America","Brasil","Minas Gerais","Serra do Cipó (ao norte de Belo Horizonte). Próximo à cachoeira, arredores do Hotel Veraneio",NA,"Arbusto 2m; Campo rupestre. Área entre pedras",NA,NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","1995","11",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-01 14:54:14-03","UnB","UB","206985","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch.Bip.) H.Rob.","Chaves, DA","Chaves, DA","39","2013","08","14","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Gouveia sentido Curvelo",NA,"Complexo Rupestre",NA,NA,NA,"-43.92625","-18.58455","2014","01","25",NA,NA,"-43.92625","-18.58455","1192","1192",NA,NA,NA,NA
"99","2019-05-06 11:53:41-03","UFU","HUFU","52758","S","Plantae",NA,NA,"Asteraceae","Lychnophoriopsis","candelabrum","Lychnophoriopsis candelabrum","(Sch.Bip.) H.Rob.","Semir, J.; Monge, M.","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","362","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Diamantina - Curvelo, Cerca de 15 km de Gouveia.",NA,"Arbusto, ca. 1,5 m. Brácteas involucrais verdes, flores lilás, botões com tricomas branco.; Campo rupestre.","HUFU00047777","HUFU00047777","Diamantina","-43.6002998352051","-18.2493991851807","2013","06",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-08-20 14:55:11-03","UFSC","FLOR","27569","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch. Bip.","Loeuille, B.F.P.","Hatschbach, G.; Schinini, A. & Silva, J.M.","64660","1996","04","14",NA,"Brasil","Minas Gerais","Serra do Cabral, subida.",NA,"arbusto, ramificado no ápice, flor capítulo lilás-rosado, 2m altura. Nota da Curadoria: o nome (Lychnophora hatschbachii) não consta na Lista do Brasil (em 23/5/2014). Possivelmente a publicação esteja em processo.","FLOR0027569",NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","2014","05","23","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-12 18:59:09-03","UFMT","UFMT","2611","S","Plantae",NA,NA,"Asteraceae","Lychnophora","candelabrum","Lychnophora candelabrum","Sch.Bip.",NA,"Tamashiro, J.Y.; Semir, J.; Leitão-Filho, H.F.; Martins, F.R.","17166","1985","06","03",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto até 1,70 m, capítulos com flores liláses; campo rupestre",NA,NA,"Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,"37970","auto",NA,NA,"1100","1100",NA,NA,NA,NA
