"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber"
"105","2019-11-13 11:26:59-03","USP","SPF","70849","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Lima, DF","Hoehne, FC","s.n.","1923","02","28","Brasil",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"SPF00070849",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06",NA,NA,NA
"106","2019-11-13 11:26:59-03","USP","SPF","199841","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Nicolau, SA","254","1992","03","11","Brasil","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SPF00199841",NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,"1993",NA,NA,NA,NA
"107","2019-11-13 11:26:59-03","USP","SPF","199840","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Cordeiro, I","1605","1995","12","11","Brasil","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SPF00199840",NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,"1996",NA,NA,NA,NA
"108","2019-11-13 11:26:59-03","USP","SPF","168718","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Kuhlmann, M","4229","1957","07","30","Brasil","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SPF00168718",NA,"São Paulo",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,"1998",NA,NA,NA,NA
"109","2021-03-25 13:52:56-03","UNIVILLE","JOI","17657","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Brotto, M. L.","Silva, J. M.","9355","2016","05","16","Brasil","Guaratuba","Balneário Nereidas.","-48.587222","-25.933056","48º35'14''W","25º55'59''S","10","10","JOI017657","JOI017657","Paraná",NA,NA,NA,NA,"Frutos amarelos. Habito: Árvore",NA,NA,NA,NA,NA,"2016","11","22",NA,NA
"110","2019-10-07 09:35:34-03","UEFS","HUEFS","234370","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","M.L.Brotto","Silva, J.M.","9355","2016","05","16","Brasil","Guaratuba","Balneário Nereidas.","-48.587222","-25.933056","48W35'14''","25S55'59''","10","10","HUEFS0234370",NA,"Paraná","Angiospermae","Myrtales",NA,NA,"Restinga arbórea.",NA,NA,NA,"Rosanae",NA,"2016","12",NA,NA,NA
"111","2015-03-07 09:00:23-03","F","FMNH-SEEDPLANTS","V0106504F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106504F","V0106504F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"112","2015-03-07 09:00:24-03","F","FMNH-SEEDPLANTS","V0106505F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106505F","V0106505F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"113","2015-03-07 09:00:24-03","F","FMNH-SEEDPLANTS","V0106506F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106506F","V0106506F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"114","2018-05-14 17:29:55-03","F","FMNH-SEEDPLANTS","V0349063F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla",NA,"RRC ID Flag","G. G. Hatschbach","23362","1970","1","18","Brazil",NA,NA,"-51","-24",NA,NA,NA,NA,"V0349063F","V0349063F_01 V0349063F_02","Paraná","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"23362"
"115","2019-02-27 14:03:05-03","UFSJ","HUFSJ","6292","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Silva, SM","Svolenski, AC","526","1997","05","26","Brasil","Matinhos","Fazenda Empreendimentos Guaraguaçu Ltda. Formação Pioneira de Influência Fluvial.","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"HUFSJ006292",NA,"Paraná",NA,NA,NA,NA,"Árvore de 7m, flores verde-amareladas, contrastantes com a folhagem escura.",NA,"15275","auto",NA,NA,"1997","10","25",NA,NA
"116","2019-07-16 10:36:11-03","UFSJ","HUFSJ","8141","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Sobral, M","Grillo, RMM","8","2015","04","15","Brasil","Cunha","Parque Estadual da Serra do mar - Núcleo Cunha. Floresta Ombrófila Densa Altomontana. parcela S, indivíduo 875.","-45.05","-23.233333","-45.05","-23.233333","110","110","HUFSJ008141",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA
"117","2019-02-27 14:03:05-03","UFSJ","HUFSJ","6359","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Sobral, M","Galvão, F","77","1998","05","21","Brasil","Guaratuba","Lagoa do Parado. Floarseta Ombrófila Densa Aluvial.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUFSJ006359",NA,"Paraná",NA,NA,NA,NA,"Árvore na margem do rio. Frutos.",NA,"41937","auto",NA,NA,"2014",NA,NA,NA,NA
"118","2019-02-27 14:03:05-03","UFSJ","HUFSJ","2266","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Sobral, M","Cervi, AC; Silva, JM","8782","2004","12","22","Brasil","Garuva","Rodovia Garuva - Guaratuba, Rio Saí-guaçu, Ponte do XV.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"HUFSJ002266",NA,"Santa Catarina",NA,NA,NA,NA,"Árvore, aproximadamente 10m, flor alva. Floresta Atlântica.",NA,"22441","auto",NA,NA,"2011",NA,NA,NA,NA
"119","2019-02-27 14:03:05-03","UFSJ","HUFSJ","7014","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Aguiar, OT","Barros, F de","1827","1990","05","08","Brasil","Cananéia","Ilha do Cardoso, estrada para o Morro da Captação.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFSJ007014",NA,"São Paulo",NA,NA,NA,NA,"Árvore, ca. 15m de altura, crescendo na transição entre mata de restinga e floresta de planície. Frutos verde-claros até vermelhos.",NA,"37574","auto",NA,NA,"1990","10","10",NA,NA
"120","2019-02-27 14:03:05-03","UFSJ","HUFSJ","6568","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Aguiar, OT","Kirizawa, M; Sugiyama, M","2030","1988","05","17","Brasil","Cananéia","Ilha do Cardoso, morro Pedro Luiz. Beira do Rio Pedro Luiz.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFSJ006568",NA,"São Paulo",NA,NA,NA,NA,"Árvore tombada, frutos amarelos.",NA,"37574","auto",NA,NA,"1990","10","10",NA,NA
"121","2019-02-27 14:03:05-03","UFSJ","HUFSJ","7025","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand",NA,"Barros, F de; Ribeiro, JELS","2079","1990","12","05","Brasil","Cananéia","Ilha do Cardoso. Pico do Morro do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,"840","840","HUFSJ007025",NA,"São Paulo",NA,NA,NA,NA,"Arbusto, ca. 1,5m de altura, crescendo em escrube fechado. Botões florais cremes.",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-02-27 14:03:05-03","UFSJ","HUFSJ","6534","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Sobral, M","Muniz, CFS","515","1983","12","14","Brasil","Cananéia","Reserva Biológica ilha do Cardoso, morro Canjoca.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFSJ006534",NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"2016",NA,NA,NA,NA
"123","2020-09-22 13:48:58-03","USP","SPFW","1087","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","C.D.Legrand 1961","Reitz ;Klein","9404","1959","12","11","Brasil","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"10","10",NA,NA,"Santa Catarina",NA,NA,NA,NA,"Espécie nova. Paratypus.",NA,"16515","auto",NA,NA,NA,NA,NA,NA,NA
"124","2020-11-04 17:30:01-03","UEM","HUEM","31210","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Brotto, ML","Silva, JM","9355","2016","05","16","Brasil","Guaratuba","Balneário Nereidas","-48.587222","-25.933056","-48.587222","-25.933056",NA,NA,"HUEM000011396","HUEM000011396","Paraná",NA,NA,NA,NA,"Árvore com 4 m de altura; frutos amarelos. Formação Pioneira com influência Marinha (restinga arbórea).",NA,NA,NA,NA,NA,"2016","11","22",NA,NA
"125","2020-11-12 17:02:00-03","UEL","FUEL","55344","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Brotto, ML","Silva, JM","9355","2016","05","16","Brasil","Guaratuba","Balneário Nereidas","-48.587222","-25.933056","-48.587222","-25.933056","10","10","FUEL055344",NA,"Paraná","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","22",NA,NA
"126","2020-11-12 17:02:00-03","UEL","FUEL","55628","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Grizzon, M","Valduga, E","604","2014","11","28","Brasil","Osório","Lagoa das Traíras, bordo de mata de Restinga","-50.189722","-29.865","-50.189722","-29.865","1","1","FUEL055628",NA,"Rio Grande do Sul","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,"2015","02","12",NA,NA
"127","2020-11-12 17:02:00-03","UEL","FUEL","9983","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Sobral, M","Souza, WS; Silva, SM; Britez, RM","1287","1988","05","27","Brasil","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL012086",NA,"Paraná","Tracheophyta","Myrtales",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 15:06:08-03","UnB","UB","104080","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Reitz, PR; Klein, RM","9395","1959","12","11","Brasil",NA,"Pirão Frio, Sombrio",NA,NA,NA,NA,"10","10","UB0037639","UB0037639","Santa Catarina","Dicotyledoneae",NA,"Southern America",NA,"Árvore 12m. Flor branca; .","paratype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:06:08-03","UnB","UB","137823","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Nogales, T","Ianhez, ML; Nogales, T","60","2009","12","02","Brasil","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78","-47.804444","-15.78",NA,NA,NA,NA,"Distrito Federal","Dicotyledoneae",NA,"Southern America",NA,"Arbusto 1,1m. Frutos pretos; Cerrado Sensu Stricto",NA,NA,NA,NA,NA,"2009","12","09",NA,NA
"130","2019-11-01 15:06:08-03","UnB","UB","149578","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Nogales, T","Ianhez, ML; Nogales, T","60","2009","12","02","Brasil","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78","-47.804444","-15.78",NA,NA,NA,NA,"Distrito Federal","Dicotyledoneae",NA,"Southern America",NA,"Arbusto 1,1m. Frutos pretos; Cerrado Sensu Stricto",NA,NA,NA,NA,NA,"2009","12","09",NA,NA
"131","2019-11-01 15:06:08-03","UnB","UB","151310","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Santos, MF","Catharino, ELM","537","1985","12","11","Brasil","Iguapé","Peropava, Faz. Boa Vista","-41.516667","-24.566667","-41.516667","-24.566667",NA,NA,NA,NA,"São Paulo","Dicotyledoneae",NA,"Southern America",NA,"N. v. Jacarandá; Arvore caida no desmatamento da área de Turfeira, apresenta botões.; mata de Turfeira,",NA,NA,NA,NA,NA,"2011","07",NA,NA,NA
"132","2019-11-01 15:06:08-03","UnB","UB","1996","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Reitz, R; Klein, R","395","1958","11","02","Brasil","Pirão Frio","Sombrio",NA,NA,NA,NA,"10","10",NA,NA,"Santa Catarina","Dicotyledoneae",NA,"Southern America",NA,"Tipo.; Árvore 12m. Flor branca; Mata.","holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand",NA,"Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","RBS 1_18","2020","01","22","Brasil","Brasília","Reserva Ecológica do IBGE","-47.878889","-15.949722","-47.878889","-15.949722",NA,NA,NA,NA,"Distrito Federal","Dicotyledoneae",NA,"Southern America",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 70cm. Flores brancas; Cerrado denso com árvores de até 11m e elementos de Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-01 15:06:08-03","UnB","UB","135227","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Nogales, T","Ianhez, ML; Nogales, T","5","2009","09","16","Brasil","Brasília","Memorial das Idades do Brasíl","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Distrito Federal","Dicotyledoneae",NA,"Southern America",NA,"Subarbusto, 0,8m, Flores rosas e pentâmeras",NA,"70570","auto",NA,NA,"2009","09","23",NA,NA
"135","2019-11-01 15:06:08-03","UnB","UB","151309","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Santos, MF","Catharino, ELM","360","1985","07","05","Brasil","Iguapé","Peropava, Faz. Boa Vista","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"São Paulo","Dicotyledoneae",NA,"Southern America",NA,"Arvore, com frutos cor de vinho,; mata de Turfeira,",NA,"55628","auto",NA,NA,"2011","07",NA,NA,NA
"136","2019-10-03 10:04:17-03","UFSCar","SORO","1310","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand",NA,"Mizué Kirizawa; Marie Sugiyama","2030","1990","10","10","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso, morro Pedro Luiz","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-10-03 10:04:17-03","UFSCar","SORO","1311","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand",NA,NA,"515","1983","01","14","Brasil","Cananéia","Reserva Biológica Ilha do Cardoso, Morro Canjoca","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 20:40:33-03","UFSC","FLOR","966","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Reitz, R.; Klein, R.M.","9611","1960","04","22","Brasil","Bom Retiro","Mata da Companhia Hering.","-49.489200592041","-27.7971992492676",NA,NA,"250","250","FLOR0000966",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura. Paratypus de Myrcia dichrophylla.","Paratypus","35974","auto",NA,NA,"1961",NA,NA,NA,NA
"139","2020-08-20 14:58:22-03","UFSC","FLOR","38335","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand",NA,"Rogalski, J.M.","s.n.","2001","02","07","Brasil","Florianópolis","Fundo de Vale, Unidade de Conservação Ambiental Desterro, Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0038335",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"13,7m altura. Ponto 15A-FV, DAP 0,30m, L-578.",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-08-20 20:40:33-03","UFSC","FLOR","18618","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Klein, R.M.","8117","1969","01","23","Brasil","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","FLOR0018618",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, flor branca, 10m altura",NA,"27000","auto",NA,NA,"1969",NA,NA,NA,NA
"141","2020-08-20 20:40:33-03","UFSC","FLOR","1237","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Klein, R.M.","7394","1967","05","16","Brasil","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0001237",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura",NA,"27000","auto",NA,NA,"1967",NA,NA,NA,NA
"142","2020-08-20 20:40:33-03","UFSC","FLOR","1646","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Klein, R.M.","7140","1967","01","18","Brasil","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0001646",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, flor branca, 20m altura",NA,"27000","auto",NA,NA,"1967",NA,NA,NA,NA
"143","2020-08-20 20:40:33-03","UFSC","FLOR","18619","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Klein, R.M.","8134","1969","01","24","Brasil","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","FLOR0018619",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, flor branca, 15m altura",NA,"27000","auto",NA,NA,"1969",NA,NA,NA,NA
"144","2020-08-20 20:40:33-03","UFSC","FLOR","3799","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Klein, R.M.","9645","1971","08","11","Brasil","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"250","250","FLOR0003799",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, Fruto Imaturo, verde, 10m altura",NA,"13751","auto",NA,NA,"1976",NA,NA,NA,NA
"145","2020-08-20 20:40:33-03","UFSC","FLOR","3486","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Bresolin, A.","412","1971","12","14","Brasil","Governador Celso Ramos","Vargem do Macário.","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","FLOR0003486",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, 15m altura",NA,"13751","auto",NA,NA,"1974",NA,NA,NA,NA
"146","2020-08-20 20:40:33-03","UFSC","FLOR","29344","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Sobral, M.","Santos, R. dos; Waltrick, S.A.M.","3","1994","04","06","Brasil","Içara","Esplanada, Fazenda do Sr. Santos Guglielmi.","-49.2999992370605","-28.7133007049561",NA,NA,"25","25","FLOR0029344",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, flor verde-amarelado, 7m altura",NA,"18492","auto",NA,NA,"1995",NA,NA,NA,NA
"147","2020-08-20 20:40:33-03","UFSC","FLOR","29333","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Sobral, M.","Santos, R. dos; Waltrick, S.A.M.","3","1994","04","06","Brasil","Içara","Fazenda Sr. Santos Guglielmi, Esplanada.","-49.2999992370605","-28.7133007049561",NA,NA,"25","25","FLOR0029333",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, flor verde-amarelado, 7m altura",NA,"18492","auto",NA,NA,"1995",NA,NA,NA,NA
"148","2020-08-20 20:40:33-03","UFSC","FLOR","3536","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Klein, R.M.; Bresolin, A.","9391","1971","05","18","Brasil","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"400","400","FLOR0003536",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, Fruto Imaturo, verde, 10m altura",NA,"31105","auto",NA,NA,"1974",NA,NA,NA,NA
"149","2020-08-20 20:40:33-03","UFSC","FLOR","3474","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Bresolin, A.","340","1971","08","20","Brasil","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"500","500","FLOR0003474",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"arvoreta, Fruto Imaturo, creme, 5m altura",NA,"31105","auto",NA,NA,"1974",NA,NA,NA,NA
"150","2020-08-20 20:40:33-03","UFSC","FLOR","2402","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Klein, R.M.; Bresolin, A.","10650","1972","01","15","Brasil","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","FLOR0002402",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, flor branca, 15m altura",NA,"23385","auto",NA,NA,"1974",NA,NA,NA,NA
"151","2020-08-20 20:40:33-03","UFSC","FLOR","965","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Reitz, R.; Klein, R.M.","9395","1959","12","11","Brasil","Sombrio","Pirão Frio.","-49.61669921875","-29.113899230957",NA,NA,"10","10","FLOR0000965",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, flor branca, 12m altura. Paratypus de Myrcia dichrophylla.","Paratypus","16515","auto",NA,NA,"1961",NA,NA,NA,NA
"152","2020-08-20 20:40:33-03","UFSC","FLOR","963","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C.D.","Reitz, R.; Klein, R.M.","9566","1960","03","17","Brasil","Sombrio","Pirão Frio.","-49.61669921875","-29.113899230957",NA,NA,"10","10","FLOR0000963",NA,"Santa Catarina",NA,"Myrtales",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura. Paratypus de Myrcia dichrophylla.","Paratypus","16515","auto",NA,NA,"1961",NA,NA,NA,NA
"153","2021-03-04 15:45:31-03","IF","SPSF","25426","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla",NA,"M.L. Kawasaki","I.Cordeiro et. al.","1605","1995","08","11","Brasil","Iguape","Margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"SP","Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca. 5 m de altura com botões alvos.; GEOGRAFIA: Margens do rio Verde;",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"154","2021-03-04 15:45:31-03","IF","SPSF","25461","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla",NA,"O.T. Aguiar","S.A.Nicolau","254","1992","03","11","Brasil","Iguape","Margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"SP","Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ca. 2,0 m de altura com frutos imaturos verdes (lisos); GEOGRAFIA: margens do rio verde, próximo ao alojamento.;",NA,"55628","auto","Magnoliopsida",NA,"2017","04","19",NA,NA
"155","2021-03-04 15:45:31-03","IF","SPSF","17077","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","M.L.Kawasaki","J.B.Baitello","595","1994","03","30","Brasil","Cunha","Parque Estadual da Serra do Mar, núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"SP","Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3,5 m frutos imaturos; GEOGRAFIA: Pedreira, solo arenoso, pedregoso e em alguns locais bastante úmido.;",NA,"38855","auto","Magnoliopsida",NA,"1998","01","30",NA,NA
