"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"195","2015-10-03 05:34:30-03","MNHN","RECOLNAT_MNHN_P","P00682565","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","Demotteis","Balansa, B.",NA,"1875","10",NA,NA,"Paraguay",NA,NA,"Assomption",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682565' target='other'> <mi>dwc_moreinfo</mi></a>","P00682565","P00682565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"808",NA,NA
"196","2015-10-03 05:35:05-03","MNHN","RECOLNAT_MNHN_P","P00682567","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","Demotteis","Balansa, B.",NA,"1875","10",NA,NA,"Paraguay",NA,NA,"Assomption",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682567' target='other'> <mi>dwc_moreinfo</mi></a>","P00682567","P00682567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"808",NA,NA
"197","2015-10-03 05:34:08-03","MNHN","RECOLNAT_MNHN_P","P00682568","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","Demotteis","Balansa, B.",NA,"1875","10",NA,NA,"Paraguay",NA,NA,"Assomption",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682568' target='other'> <mi>dwc_moreinfo</mi></a>","P00682568","P00682568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"808",NA,NA
"198","2015-10-03 06:01:52-03","MNHN","RECOLNAT_MNHN_P","P00682570","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","P-125 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682570' target='other'> <mi>dwc_moreinfo</mi></a>","P00682570","P00682570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:32:14-03","UFMG","BHCB","32134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Hoffmann, WA","132","1984","06","07","Southern America","Brasil","Espírito Santo","Santa Teresa","Mata da prefeitura, São Lourenço.","-40.6002998352051","-19.9356002807617",NA,"Arbusto de 3m. Flores rosadas, perfumadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:32:14-03","UFMG","BHCB","102720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Kollmann, L; E. Bausen","4955","2001","11","06","Southern America","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia. Reserva Biológica Augusto Ruschi.","-40.6002998352051","-19.9356002807617",NA,"Beira de estrada. Arbusto 4m. Flores lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:32:14-03","UFMG","BHCB","55568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Armond, N","s.n.","1886","06","16","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Pedregulho.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-03-11 09:00:15-03","URCA","HCDAL","7832","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Semir, J.","Félix, L.P.","s.n.","1996","01","09",NA,"Brasil","Bahia","Utinga","Orla da mata, Coletada na Orla da mata","-41.0943984985352","-12.0817003250122",NA,"Arvoreta ca. 4m; flores alvo-lilacineas.",NA,NA,NA,NA,"1998",NA,NA,NA,NA,"24937","auto",NA,NA,NA,NA,NA,NA,NA
"203","2021-02-11 17:17:59-03","UFPR","UPCB","14503","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Robinson, H.","Hatschbach, G.","50024","1985","11","20",NA,"Brasil","Minas Gerais","Águas Vermelhas","Rod. BR 116","-41.4599990844727","-15.747200012207",NA,"Arbusto 3m, capítulos lilases. Transição cerrado-caatinga..",NA,NA,NA,NA,"1986","01",NA,NA,"01","36450","auto",NA,NA,NA,NA,NA,NA,NA
"204","2021-02-11 17:18:10-03","UFPR","UPCB","15493","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","Sch.Bip.","Robinson, H.","Hatschbach, G.","48178","1984","09","13",NA,"Brasil","Minas Gerais","Pedra Azul","Ligação Rodovia BR 116 Divisopolis","-41.2971992492676","-16.0053005218506",NA,"Arbusto, 3m, capítulo lilás. Transição campo rupestre-caatinga..",NA,NA,NA,NA,"1985","01",NA,NA,"01","39993","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-05-02 04:38:00-03","MO","MOBOT","101042575","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","R.C.R.C. Batista","Pedro Fiaschi|André M. Amorim|J. Lima da Paixão|A. Martini|Lívia G. Temponi","Fiaschi 2074","2004","3","19","South America","Brazil","Bahia","Itacaré","Estrada de Itacaré para Barra Grande, depois da sede de Maraú.","-38.9494444","-13.9841666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"206","2021-01-21 15:26:00-03","MO","MOBOT","101243985","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish","fide Loeuille et al.","F. Sellow","Sellow s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA,NA,NA
"207","2021-01-20 15:15:00-03","MO","MOBOT","101244697","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish","fide Loeuille et al.","George Gardner","Gardner 2897","1839","9",NA,"South America","Brazil","Bahia",NA,"woods in the district of Rio Preto, September 1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","3325227","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardner) Sch. Bip.","H. Robinson","Gert G. Hatschbach","Hatschbach 48178","1984","9","13","South America","Brazil","Minas Gerais",NA,"Ligacão Rod. BR-116 Divisopolis (mun. Pedra Azul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","3325443","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardner) Sch. Bip.","H. Robinson","Gert G. Hatschbach","Hatschbach 48234","1984","9","15","South America","Brazil","Bahia",NA,"Mucugê, rod. p/ Andarai, entre km 5-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2013-08-29 14:07:00-03","MO","MOBOT","100625396","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","H. Robinson","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 76","1979","8","8","South America","Brazil","Piauí",NA,"Rio Parnaíba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"211","2013-08-29 14:09:00-03","MO","MOBOT","100625399","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.",NA,"George S. Bunting|Miguel Fucci","Bunting 7829","1979","8","2","South America","Venezuela","Zulia","Colón","Alrededores de Tres Bocas, a la orilla del río Tarra, fronterizo con Colombia; en zona de bosque macrotérmico e higrófilo, ahora talado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"212","2013-08-29 14:14:00-03","MO","MOBOT","100625401","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.",NA,"George S. Bunting","Bunting 6109","1978","1","17","South America","Venezuela","Zulia","Maracaibo","En el Jardín Batánico, al lado de la zanja de agua y el bosque de Tabebuia rosea, con agua adicional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"213","2013-08-29 14:51:00-03","MO","MOBOT","100625408","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.",NA,"George S. Bunting|Guillermo Panapera|H. Lobo","Bunting 10994","1982","2","28","South America","Venezuela","Zulia",NA,"Dtto. Perijá: alrededores de la Estación Hidrológica Aricuaisá-Pie de Monte, en zona de bosque siempreverde.","-72.8986111","9.5916666",NA,NA,NA,NA,"100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"214","2013-08-29 14:54:00-03","MO","MOBOT","100625409","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.",NA,"George S. Bunting|Alexander Stoddart","Bunting 8910","1980","2","14","South America","Venezuela","Zulia",NA,"Dtto. Bolívar: entre Las Tres Marías (área 8 km al este de El Pensado, o sea 12 km de Quirós, y el río Chiquito, trayecto de unos 8 km al sureste de Las Tres Marías, en bosque macrotérmico e higrófilo con áreas ocasionales con elementos deciduos.","-70.9166667","10.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"215","2013-08-30 10:50:00-03","MO","MOBOT","100625533","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.",NA,"F. Silva","Silva 76","1979","8","8","South America","Brazil","Piauí","Teresina","Margem do rio Parnaíba.","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,"1",NA,NA,NA,NA
"216","2020-08-31 08:52:46-03","INPA","INPA","208509","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Bautista, HP","Jesus, NG","491","2001","01","16","Southern America","Brasil","Bahia","Alagoinha","Campus ll / UNEB. Floresta Ombrófila secundária densa.","-38.433333","-13.333333",NA,NA,"INPA0208509","INPA0208509 INPA0208509_e","120","160","2001","03","-38.433333","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-31 08:52:46-03","INPA","INPA","208526","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Bautista, HP","Jesus, NG","288","1999","11","09","Southern America","Brasil","Bahia","Alagoinha","Campus ll / UNEB. Cerrado.","-38.433333","-13.333333",NA,NA,"INPA0208526","INPA0208526 INPA0208526_e","120","150","2001","03","-38.433333","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-08-31 08:52:46-03","INPA","INPA","147918","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Hatschbach, GG","50024","1985","11","20","Southern America","Brasil","Minas Gerais","Águas Vermelhas","Rod. BR-116. Transição, cerrado-caatinga.","-41.4599990844727","-15.747200012207",NA,NA,"INPA0147918","INPA0147918 INPA0147918_e",NA,NA,NA,NA,NA,NA,NA,"36450","auto",NA,NA,NA,NA,NA,NA,NA
"219","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","14050",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","M. Sobral/2005","L. Kollmann","3250","2000","11","14",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arbusto escandentes. Flores lilás.","MBML014050","MBML014050",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","14728",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","M. Sobral/2005","L. Kollmann; et al","4106","2001","07","10",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Trepadeira no sol. Flores e inflorescências verdes.","MBML014728","MBML014728",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","15695",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","M. Sobral/2005","L. Kollmann; et al","4955","2001","11","06",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arbusto 4m. Flores lilás.","MBML015695","MBML015695",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","18942",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","A. M. Teles/05-09-2005","R.R. Vervloet; et al","1583","2002","12","19",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore co 19m, frutos imaturos de cor verde, látex branco, topo de morro, dossel 22m, altitude 900m.","MBML018942","MBML018942",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","2066",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","G. M. Barroso/1990","W. A. Hoffmann","132","1984","06","07",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111",NA,"Arbusto com 3m, flores rosadas. Perfumadas.","MBML002066","MBML002066",NA,NA,NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","2089",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","G. M. Barroso/1990","W. A. Hoffmann","232","1984","11","07",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Flores roxeadas, perfumadas. Solo pedregoso.","MBML002089","MBML002089",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","25272",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","R. L. Esteves/Junho-2006","L. Kollmann; et al","8580","2006","01","19",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arbusto escandente. Flores lilás claras.","MBML025272","MBML025272",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","28378",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","M. Sobral/2008","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","978","2006","05","16",NA,"Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro Agudo), lado esquerdo, Prop.: Israel Elias Ramos.","-40.437778","-20.0975",NA,"Arbusto 3,5m de alt. Flores lilás e brancas. Rupícula (Mata).","MBML028378","MBML028378","300","300",NA,NA,"40W26'16","20S5'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","39738",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","A. M. Assis & A. P. Fontana","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","1116","2005","11","27",NA,"Brasil","Espírito Santo","Santa Leopoldina","Propriedade Família Balbino - Timbuí Seco","-40.584444","-20.043611",NA,"Arbusto 2 m. Frutos brancos. Encosta. Afloramento rochoso. Moitas arbustivo/herbáceas e Mata baixa sobre solo raso.","MBML039738","MBML039738",NA,NA,"2006","05","40W35'4","20S2'37","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-09-02 18:20:49-03","MBML","MBML-HERBARIO","44593",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","C.L. Dalmonech/2012","C.L. Dalmonech; A. Assis & T.F. Sagrillo","86","2011","07","16",NA,"Brasil","Espírito Santo","Aracruz","Picuã","-40.350278","-19.911667",NA,"Arbusto 4m. Flores secas","MBML044593","MBML044593",NA,NA,NA,NA,"40W21'1","19S54'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","564",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","M. Sobral/2005","G. Martinelli","11602","1986","07","25",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Sub arbusto ciófila, na margem de rio, folhas discolores, capítulos róseos.","MBML000564","MBML000564",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","9210",NA,"Plantae",NA,NA,"Compositae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","M. Sobral/2005","L. Kollmann; E. Bausen","1518","1999","01","07",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,"Beira de estrada. Arbusto 2m. Flores brancas.","MBML009210","MBML009210",NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-04 11:04:08-03","UFRB","HURB","25830","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng",NA,"Schacht, G.L.","20","2020","03","02",NA,"Brasil","Bahia","Morro do Chapéu","Parque Estadual de Morro do Chapéu;","-41.271528","-11.480833",NA,NA,"HURB000025830","HURB000025830","1160","1160",NA,NA,"41º16'17,5W","11º28'51S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-04 11:06:36-03","UFRB","HURB","619","PreservedSpecimen","Plantae","Anthophyta",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","G.V.Fonseca","Melo, P.A. de","22","2006","05","12",NA,"Brasil","Bahia","Mundo Novo","Jequitibá; beira da estrada","-40.483333","-12.033333",NA,"<ll>dwc_commonname:</ll> assa peixe roxo","HURB000000619",NA,"604","604","2018","12","40°29' W","12°02' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-04 11:04:26-03","UFRB","HURB","17703","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","G.V.Fonseca","Souza, A.S.; Souza, R.S. & Silva, G.S.","59","2013","12","12",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova;","-40.1275","-14.401389",NA,NA,"HURB000017703",NA,NA,NA,"2018","12","40º07'39W","14º24'05S","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-04 11:04:26-03","UFRB","HURB","2310","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","M.Alves","Conceição, S.F.; Jesus, D.S.; Matos Filho, A.P.; Ramos, M.A.V.","748","2010","12","14",NA,"Brasil","Bahia","Planaltina","Fazenda Bonanza;",NA,NA,NA,NA,"HURB000002310",NA,NA,NA,"2018","03",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-04 11:04:26-03","UFRB","HURB","8222","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","M.L. Guedes","Guedes, M.L.; et al.","21237","2014","01","18",NA,"Brasil","Bahia","Morro do Chapéu","Capão do Pinho; Vila Ecológica Catinguara","-41.016667","-11.6",NA,NA,"HURB000008222",NA,"840","840","2014","05","41°01'W","11°36'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-04 11:04:26-03","UFRB","HURB","17708","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","G.V.Fonseca","Silva, G.S.; Chagas, M.A.","25","2012","09","20",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova;","-40.2075004577637","-14.3625001907349",NA,NA,"HURB000017708",NA,NA,NA,"2018","12",NA,NA,"19","31265","auto",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-04 11:04:26-03","UFRB","HURB","3863","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","M.Alves & G.V.Fonseca","Andrade, W.C.; Lucas, C.I.S.","9","2012","06","07",NA,"Brasil","Bahia","Conceição do Almeida","EBDA; Estação Experimental de Fruticultura Tropical","-39.1699981689453","-12.7793998718262",NA,NA,"HURB000003863",NA,NA,NA,"2018","03",NA,NA,"06","26063","auto",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-04 11:04:26-03","UFRB","HURB","2235","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Conceição, S.F.; Jesus, D.S.; Matos Filho, A.P.; Ramos, M.A.V.","673","2010","12","12",NA,"Brasil","Bahia","Maracás","Fazenda Arco Verde, propriedade da FERBASA;","-40.4308013916016","-13.4411001205444",NA,"aroma forte, adocicado.","HURB000002235",NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-06-15 15:28:42-03","UNESP-RC","HRCB","48359","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng","Hind, D.J.N. & Bautista, H.P.","Harley, R.M.","53412","1999","01","08",NA,"Brasil","Bahia","Abaíra","Mata do Engenho, Catolés","-41.798611","-13.32",NA,"Trepadeira. Folhas verdes discolores. Brácteas involucrais verde-claras. Corola alva, passando a lilás.",NA,NA,NA,NA,"2000","09","41º47'55W","13º19'12S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-12-19 11:17:29-03","UFG","UFG","27647","S","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardner) Sch.Bip.","Ferreira, H.D.","J.A. Rizzo; et al.","12442","2004","11","19",NA,"Brasil","Goiás","Catalão",NA,"-53.864167","-18.163333",NA,NA,"UFG0027647","UFG0027647",NA,NA,"2004","12","-53.864167","-18.163333","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-12-19 11:17:29-03","UFG","UFG","45829","S","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","Nakajima, J.N.","Carneiro, J.S.; et al.","38524","2005","07","15",NA,"Brasil","Paraná","Lupionópolis",NA,"-51.701667","-22.688333",NA,NA,"UFG0045829",NA,NA,NA,"2009","09","-51.701667","-22.688333","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-06-10 10:10:16-03","FZB-BH","BHZB","4096","S","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis",NA,NA,"Faria, F.","65","2002","11","12",NA,"Brasil","MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"243","2019-06-10 10:10:16-03","FZB-BH","BHZB","4043","S","Plantae",NA,NA,"Asteraceae","Eremanthus Cf","brasiliensis","Eremanthus Cf brasiliensis",NA,NA,"Faria, F.","9","2002","05","15",NA,"Brasil","MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,"Folha verde claro. Com duplicata =",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"244","2021-01-26 11:46:38-03","IMA","MAC","42537","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","A.V.F.Guterres","Chagas-Mota","4057","2009","06","25",NA,"Brasil","Alagoas","Quebrangulo","Serra das Guaribas.","-36.473583","-9.321761",NA,"Arbusto trepador. Inflorescência esverdeada.; Mata Pluvial Atlântica.","MAC0042537",NA,NA,NA,"2020","01","-36.473583","-9.321761","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-01-26 11:46:38-03","IMA","MAC","51489","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","M.Alves","R.P.Lyra-Lemos; W.T.C.C.Santos; E.S.França","13247","2011","06","11",NA,"Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.431719","-9.223478",NA,"Trepadeira. Flores brancas.; Mata Atlântica.","MAC0051489",NA,NA,NA,"2020","01","-36.431719","-9.223478","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
