"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","sex"
"49","2015-10-04 00:01:20-03","MNHN","RECOLNAT_MNHN_P","P00244243","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Riedel, L.",NA,NA,"Brésil","In collibus umbros. Sao Paulo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00244243' target='other'> <mi>dwc_moreinfo</mi></a>","P00244243","P00244243_01",NA,"1833","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2015-10-03 10:19:42-03","MNHN","RECOLNAT_MNHN_P","P00244244","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker","syntype","Riedel, L.",NA,NA,"Brésil","In collibus umbros. Sao Paulo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00244244' target='other'> <mi>dwc_moreinfo</mi></a>","P00244244","P00244244_01",NA,"1833","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-09-04 05:43:08-03","MNHN","RECOLNAT_MNHN_P","P02693272","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","Brésil, Province de Saint-Paul, [pres le rio do Matosinho]. Brasil, América do Sul","hb","Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . No. 892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693272' target='other'> <mi>dwc_moreinfo</mi></a>","P02693272","P02693272_01","Holmes","1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1658",NA,NA
"52","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P02694843","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Burchell, W.J.",NA,NA,"Brasil",". Brasil, América do Sul","hb","Catalogus Geographicus Plantarum Brasiliar Tropicae. s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694843' target='other'> <mi>dwc_moreinfo</mi></a>","P02694843","P02694843_01","Holmes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4669",NA,NA
"53","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P02694844","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Sellow",NA,NA,"Brasil",". Brasil, América do Sul","hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694844' target='other'> <mi>dwc_moreinfo</mi></a>","P02694844","P02694844_01","Holmes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"711",NA,NA
"54","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P02694845","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil. Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". s.d. Reçu le 16 juillet 1883 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694845' target='other'> <mi>dwc_moreinfo</mi></a>","P02694845","P02694845_01","Holmes",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13978",NA,NA
"55","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P02694846","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Sellow",NA,NA,"Brasil",". Brasil, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694846' target='other'> <mi>dwc_moreinfo</mi></a>","P02694846","P02694846_01","Holmes","1867","6","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5793",NA,NA
"56","2015-09-04 05:36:58-03","MNHN","RECOLNAT_MNHN_P","P02694847","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil. Nova Friburgo, Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694847' target='other'> <mi>dwc_moreinfo</mi></a>","P02694847","P02694847_01","Holmes","1881","12","12","Rio de Janeiro","-42.5311012268066","-22.2819004058838","Nova Friburgo",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,"13978",NA,NA
"57","2020-12-11 11:33:18-03","UFMG","BHCB","59828","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Krieger, PL","8972","Southern America","Brasil",NA,NA,"Perto de cachoeira. Cipó robusto. Flores brancas.",NA,NA,NA,"1970","07","25","Minas Gerais","-44.0950012207031","-22.1494007110596","Santa Rita de Jacutinga",NA,NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:33:18-03","UFMG","BHCB","69321","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hoehne, W","6037","Southern America","Brasil","Parque do Estado., Junto ao prédio novo.",NA,"Beira de capoeirão. Escandente. Floretas alvas.; planta escandente, floretas alvas, a beira de capoeirão, junto ao prédio novo","BHCB006979",NA,NA,"1965","07","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2013","04",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:18:07-03","UFPR","UPCB","72207","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip. ex Baker",NA,"Lange, R.B.",NA,NA,"Brasil",NA,NA,"Volúvel, flor com cheiro de mel. Interior da mata higrófila..","UPCB0038364",NA,"Hatschbach, G.","1959","06","09","Paraná","-48.834400177002","-25.476900100708","Morretes",NA,NA,"1960","01","01","30514","auto",NA,NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:18:07-03","UFPR","UPCB","2397","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip. ex Baker",NA,"Lange, R.B.",NA,NA,"Brasil",NA,NA,"Volúvel, flor com cheiro de mel. Interior da mata higrófila..",NA,NA,"Hatschbach, G.","1959","06","09","Paraná","-48.834400177002","-25.476900100708","Morretes",NA,NA,"1960","01","01","30514","auto",NA,NA,NA,NA,NA,NA,NA
"61","2021-02-11 17:18:07-03","UFPR","UPCB","32220","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip. ex Baker",NA,"Britez, R.M.",NA,NA,"Brasil","Ilha do Mel, Estação Ecológica",NA,"Liana de flores verdes, em floresta da planície litorânea..",NA,NA,"Silva, S.M.",NA,NA,NA,"Paraná","-48.5092010498047","-25.5200004577637","Paranaguá",NA,NA,"1997","08",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"62","2009-07-09 17:05:00-03","MO","MOBOT","2457920","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"Gert G. Hatschbach","Hatschbach 1395","South America","Brazil","Piraquara, Rio Corvo, Picada da Mãe Preta",NA,NA,NA,NA,"Barroso, G. M.","1949","5","1","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","26432","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"R.R. Farias",NA,"América do Sul","Brasil","alto do comandante",NA,"Flor branca, frutos verdes (maturos), frequência boa;",NA,NA,NA,NA,NA,NA,"Piauí","-42.1685981750488","-4.82777976989746","Campo Maior",NA,NA,NA,NA,NA,"41673","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"64","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","25754","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"W. Hoehne",NA,"América do Sul","Brasil","Parque do Estado",NA,"Planta escandente, de floretas alvas, à beira de capoeirão.;",NA,NA,"W. Hoehne",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"65","2020-07-17 18:28:20-03","UNESP-IBILCE","SJRP","19298","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"C. Medri; V.F. Kinupp & E.M. Francisco",NA,"América do Sul","Brasil","salto das orquídeas",NA,"Árvore 4 m, botões creme esverdeados.;",NA,NA,NA,NA,NA,NA,"Paraná","-50.5802993774414","-23.9108009338379","Sapopema",NA,NA,NA,NA,NA,"21990","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"66","2020-08-31 08:53:03-03","INPA","INPA","248752","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Moraes, MD","54","Southern America","Brasil","Planície litorânea de Picinguaba. Trilha da casa da farinha.",NA,NA,"INPA0248752","INPA0248752 INPA0248752_1 INPA0248752_1e INPA0248752_e",NA,"1995","06","27","São Paulo","-44.852789","-23.3525","Ubatuba","-44.852789","-23.3525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","10699",NA,"Plantae",NA,NA,"Compositae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"L. Kollmann; E. Bausen & W. Pizziolo","2713",NA,"Brasil","Santo Antônio",NA,"Trepadeira no sol. Botões verdes.","MBML010699","MBML010699","C.T. Oliveira/03-10-2012","1999","07","20","Espírito Santo","-40.589167","-19.922222","Santa Teresa","40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","22701",NA,"Plantae",NA,NA,"Compositae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"L. Kollmann; et al","6997",NA,"Brasil","Parque Estadual do Forno Grande",NA,"Trepadeira ao sol. Flores brancas.","MBML022701","MBML022701","C.T. Oliveira/03-10-2012","2004","09","04","Espírito Santo","-41.100556","-20.519167","Castelo","41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","37529",NA,"Plantae",NA,NA,"Compositae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"C. N. de Fraga; R.C.Forzza & P.H.Labiak.","2218",NA,"Brasil","Parque Estadual do Forno Grande. Trilha na mata para o Forninho. Floresta Ombrófila Densa Altomontana com Inselbergues.",NA,"Trepadeira, flores de sépalas verdes e corola branca, estames acastanhados.","MBML037529","MBML037529","C.T. Oliveira/03-10-2012","2008","10","14","Espírito Santo","-41.083611","-20.516111","Castelo","41W5'1","20S30'58",NA,NA,NA,NA,NA,NA,NA,"1100","1100",NA,NA,NA
"70","2020-06-15 15:28:51-03","UNESP-RC","HRCB","34617","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip.",NA,"Hoehne, W.","6037",NA,"Brasil","Parque do Estado de São Paulo",NA,"Planta escandente, de flores alvas, à beira de capoeirão, junto ao prédio novo.",NA,NA,"Hoehne, W.","1965","03","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-17 15:24:49-03","UNESP-RC","HRCB","33430","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"Moraes, M. D.",NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,"M. D. Moraes",NA,NA,NA,"São Paulo","-44.852789","-23.3525","Ubatuba","44°51'10,04W","23°21'09S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-06-10 10:10:19-03","FZB-BH","BHZB","2818","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens",NA,NA,"Ordones, J. et al.",NA,NA,"Brasil","Caraça",NA,"esta como Buraco no caderno antigo, vide registro BHZb 2652, mesmos dados.",NA,NA,"J. N. Nakajima","2000","08","19","MG","-43.4075012207031","-20.0746994018555","Catas Altas",NA,NA,"2002","10",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-06-10 10:10:19-03","FZB-BH","BHZB","2652","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens",NA,NA,"Ordones, J. et al.","266",NA,"Brasil","Caraça/ Campo de Fora",NA,"unicata",NA,NA,"JN.Nakajima","2000","08","19","MG","-43.4075012207031","-20.0746994018555","Catas Altas",NA,NA,"2002",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-01-26 11:46:45-03","IMA","MAC","14749","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip. ex Baker",NA,"W.Hoehne","6037",NA,"Brasil","Parque do Estado.",NA,"Arbusto escandente, de flores alvas, á beira de capoeirão, junto ao prédio novo.","MAC0014749",NA,"W.Hoehne","1965","07","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-18 11:39:48-03","UERJ","HRJ","10548","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"?","s.n.",NA,"Brasil","Parque Nacional.",NA,NA,"HRJ00010548",NA,NA,"2005","08","03","Rio de Janeiro","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"76","2015-08-20 11:24:10-03","CPQBA","CPMA","959","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"Narciso/Sergio",NA,NA,"Brasil",NA,NA,"somente no herbário",NA,NA,NA,"1982","08","05","São Paulo",NA,NA,"Serra Gaúcha",NA,NA,NA,NA,NA,NA,NA,"Equisetopsida",NA,NA,NA,"CPQBA 624",NA,NA
"77","2020-09-12 05:00:02-03","US","US","1998083","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"G. Hatschbach","1395","South America","Brazil","Mun. Piraquara, Rio do Corvo, Picada Mãe Catira",NA,NA,"US01674253","US01674253_01",NA,"1949","5","1","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","34039606","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"W. Hoehne","6037","South America - Neotropics","Brazil","São Paulo - Capital, Parque do Estado",NA,NA,"US01674245","US01674245_01",NA,"1965","7","26","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","2555390","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"J. R. Coleman","291","South America - Neotropics","Brazil","Paruqe do Estado, São Paulo",NA,NA,"US01674246","US01674246_01",NA,"1966","3",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"800",NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","3022480","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"L. A. Mattos Silva, T. S. Santos & H. S. Brito","1845","South America - Neotropics","Brazil","Região Cacaueira da Bahia, Município de Ilhéus. Fazenda Guanabara (junto à fazenda Barra do Manguinho). Ramal com entrada no km 10 da rod. Ilhéus/Olivença, lado direito, 04 km a Oeste da rodovia.",NA,NA,"US01674251","US01674251_01",NA,"1985","3","7","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","3119014","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"W. Osorio","40","South America - Neotropics","Brazil","Estr da Vista Chinesa, caminho do encamento",NA,NA,"US01674252","US01674252_01",NA,"1984","7","20","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","2248649","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"Reitz & Klein, --","1908","South America","Brazil","Morro da Fazenda, Itajaí, Mata",NA,NA,"US01674247","US01674247_01",NA,"1954","7","1","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"50",NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","2509222","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"G. Hatschbach","14473","South America","Brazil","Mun Morretes, Rio Ipiranga",NA,NA,"US01674249","US01674249_01",NA,"1966","5","26","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","2921971","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"L. A. Mattos Silva & H. S. Brito","705","South America - Neotropics","Brazil","Região Cacaueira da Bahia, Município de Prado. Estrada para o Camping, 2 km ao N de Prado. Vegetação de Restinga.",NA,NA,"US01674250","US01674250_01",NA,"1979","10","31","Bahia","-39.23","-17.32",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","2403047","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch. Bip. ex Baker",NA,"Reitz & Klein, --","556","South America","Brazil","Morro Spitzkopf, Blumenau, Mata",NA,NA,"US01674248","US01674248_01",NA,"1953","4","23","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"800",NA,NA,"1",NA
"86","2020-09-02 16:21:30-03","Cenargen","CEN","107738","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"C. T. Oliveira","803",NA,"Brasil",NA,"Exsicatas","Doação do Herbário SPF.","CEN00107738","CEN00107738","C. T. Oliveira","2013","03","23","PR","-48.900833","-25.3325","MORRETES","-48.900833","-25.3325","2015","10",NA,NA,NA,NA,NA,"820","820",NA,"1",NA
"87","2020-09-02 16:21:30-03","Cenargen","CEN","39812","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Wilson Hoehne","6037",NA,"Brasil","Parque do Estado.","Exsicatas","Planta escandente, de florestas alvas, à beira de capoeirão, junto ao prédio novo. Doação Herbário IAC nº22188","CEN00039812","CEN00039812 CEN00039812_1","C. T. Oliveira","1965","07","26","SP","-46.6300010681152","-23.5400009155273","SAO PAULO",NA,NA,"2013","11",NA,"53584","auto",NA,NA,NA,NA,NA,"1",NA
"88","2021-03-25 13:51:42-03","UNIVILLE","JOI","4681","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"F.C.S. Vieira","1746",NA,"Brasil","Morro da Tromba.",NA,"; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI004681",NA,NA,"2006","12","20","Santa Catarina","-48.8456001281738","-26.3043994903564","Joinville",NA,NA,NA,NA,NA,"37150","auto",NA,NA,"950","950",NA,NA,NA
"89","2019-10-07 09:11:43-03","UEFS","HUEFS","56415","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip. ex Baker",NA,"Hoehne, F.C.","6037",NA,"Brasil","Parque do Estado.",NA,NA,"HUEFS0056415",NA,NA,"1965","07","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto","Asteranae",NA,NA,NA,NA,NA,NA
"90","2019-10-07 09:11:51-03","UEFS","HUEFS","54453","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Krieger, L.","8972",NA,"Brasil",NA,NA,NA,"HUEFS0054453",NA,NA,"1970","07","25","Minas Gerais","-44.0950012207031","-22.1494007110596","Santa Rita de Jacutinga",NA,NA,NA,NA,NA,"20148","auto","Asteranae",NA,NA,NA,NA,NA,NA
"91","2019-09-04 18:52:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis",NA,"Type [status unknown]","F. Sellow","5793","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"92","2019-09-04 19:37:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","riedeliana","Mikania riedeliana",NA,"Type [status unknown]","G. Casaretto","891","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"93","2019-09-04 19:37:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens",NA,"Type [status unknown]","L. Riedel",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"94","2019-01-25 15:38:45-02","IAC","IAC","22188","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"W. Hoehne","6037",NA,"Brasil","Parque do Estado, junto ao Prédio Novo",NA,"Mikania rufescens identificação apud VIES 17789 (SpLink). Os números IAC 22201 e 40835 tinham materiais da mesma coleta que o IAC 22188, assim, foram doados aos herbários RB e CEN.",NA,NA,"C.T. Oliveira","1965","07","26","São Paulo","-46.6361","-23.5475","São Paulo","-46.6361","-23.5475","2013","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-07-23 11:59:21-03","CEPLAC","CEPEC","18558","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens",NA,NA,"L. A. Mattos-Silva","705",NA,"Brasil","Estrada p/ o Camping, 2Km ao N de Prado.",NA,NA,NA,NA,"S. Nunes","1979","10","31","Bahia","-39.233333","-17.316667","PRADO","39W14'0","17S19'0",NA,NA,NA,NA,NA,NA,"30/12/1980",NA,NA,NA,NA,NA
"96","2020-07-23 11:59:21-03","CEPLAC","CEPEC","36302","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens",NA,NA,"L. A. Mattos-Silva","1845",NA,"Brasil","Faz. Guanabara. Ramal com entrada Km 10 Rod.Ilheus/Olivença à direita, 4Km W da Rod.",NA,NA,NA,NA,"C. T. Oliveira","1985","03","07","Bahia","-39.0494003295898","-14.7889003753662","ILHÉUS","0W0'0","0S0'0",NA,NA,NA,"61245","auto",NA,"30/04/2013",NA,NA,NA,NA,NA
"97","2019-11-13 16:04:30-03","UNISANTA","HUSC","4518","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Sampaio, P.S.P.; Waeny, S.","727",NA,"Brasil","fazenda da Familia Pinto, Rod SP-55 Km 211,7",NA,"Liana com flores brancas; borda da Floresta de restinga alta úmida",NA,NA,"Sampaio, P.S.P.","2002","11","25","São Paulo","-46.138599395752","-23.8544006347656","Bertioga",NA,NA,"2003","11",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"98","2021-03-26 13:27:17-03","UEM","HUEM","5405","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Márcia P.; Marinalva C.","s.n.",NA,"Brasil","Reestinga",NA,"Trepadeira; flor branca com perfume; folhas opostas","HUEM000001616","HUEM000001616","In Flora do Brasil","1992","11","10","Paraná","-48.3288993835449","-25.3066997528076","Guaraqueçaba",NA,NA,"2021","03","08","37295","auto",NA,NA,NA,NA,NA,NA,NA
"99","2020-11-12 16:58:23-03","UEL","FUEL","31566","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip.",NA,"Hoehne, W","6037",NA,"Brasil","Parque do Estado",NA,NA,NA,NA,"Hoehne, W","1965","07","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
