"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","phylum","order","year","month","day","class","scientificNameAuthorship","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordedBy","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","previousCatalogNumber"
"69","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","4093","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana jataí x capelinha","Carlos Alberto Ferreira Júnior","2017","05","15","1","254","Magnoliophyta","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jataí x capelinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-06-10 10:10:27-03","FZB-BH","CVJBFZB","4379","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana pouso alto x tokyo","Carlos Alberto Ferreira Júnior",NA,NA,NA,"1","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pouso alto x tokyo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","4148","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana toquio","Carlos Alberto Ferreira Júnior","2017","08","21","1","254","Magnoliophyta","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toquio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","4079","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var. coerulea","Carlos Alberto Ferreira Júnior","2017","04","24","1","254","Magnoliophyta","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. coerulea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-06-10 10:10:27-03","FZB-BH","CVJBFZB","4375","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var coerulea marcio silveira x self","Carlos Alberto Ferreira Júnior",NA,NA,NA,"1","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var coerulea marcio silveira x self",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","4043","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var flâmea divina","Carlos Alberto Ferreira Júnior","2017","03","27","1","254","Magnoliophyta","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var flâmea divina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","3971","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var princeps",NA,"2017","03","02","1","254","Magnoliophyta","Asparagales","2017","03","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var princeps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-06-10 10:10:27-03","FZB-BH","CVJBFZB","4374","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var rubra pedro","Carlos Alberto Ferreira Júnior",NA,NA,NA,"1","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var rubra pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","4080","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var. semi alba","Carlos Alberto Ferreira Júnior","2017","04","24","1","254","Magnoliophyta","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. semi alba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","3971","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var princeps",NA,"2017","03","02","1","254","Magnoliophyta","Asparagales","2017","03","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var princeps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","547460","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","G. F. J. Pabst",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=687429' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Asparagales","1969","03","17",NA,"Gard","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 60 km north of Veadeiros",NA,NA,NA,NA,NA,"H. S. Irwin","24596","South America","1000","1000","sheet","NY00547460","NY00547460_01",NA,NA,NA,NA,NA
"80","2020-06-29 11:31:47-03","UFRJ","RFA","5348","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"Flor roxa",NA,NA,"1941","06",NA,NA,"Gardner","Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,NA,NA,"P. Occhioni",NA,NA,NA,NA,NA,"RFA31563",NA,NA,NA,NA,NA,NA
"81","2021-03-31 13:40:48-03","MN","R","219524","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Pabst, G.F.J.","1980","01","17",NA,NA,NA,NA,"1947","08","23",NA,"Gardner","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Oliveira, J.E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-31 13:40:48-03","MN","R","44761","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Hoehne, F.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783","18805","auto",NA,"Hoehne, F.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:45-03","UFV","VIC","010421","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,"1988","05","12",NA,"Gardn.","Brasil","Minas Gerais","Viçosa","Horto Botânico","-42.8819007873535","-20.7539005279541","13937","auto",NA,"Lima, S.S.F.","s.n.",NA,NA,NA,NA,"VIC010421","VIC010421",NA,NA,NA,NA,NA
"84","2016-07-05 11:14:16-03","FFCLRP","LBMBP","1060","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","E.R. Pansarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-24 17:09:42-03","UFES","SAMES","4409","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Zampirollo,J.B.","2011",NA,NA,NA,"Pétalas e sépalas roxas e labelo de cor roxo escuro. Habito: Epífita",NA,NA,"2010","05","18",NA,"Gardner","Brasil","Espírito Santo","São Mateus","Bairro Ideal. Orquidário do Sr. Roberson Maia.","-39.8588981628418","-18.716100692749","56510","auto",NA,"Zampirollo,J.B.","3",NA,NA,NA,NA,"SAMES04409",NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:46:53-03","UFMS","CGMS","13323","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"Flor vermelha. Habitat: Floresta ripária. Solo litólico (arenito). Relevo vale. Habito: Erva epífita. Ocasional.",NA,NA,"2004","04","05",NA,"Gardner","Brasil","Mato Grosso do Sul","Costa Rica","Rio Sucuriú, Fazenda Potreiro do Sucuriú.","-53.165","-18.9847222",NA,NA,NA,"A. Pott; V.J. Pott; S. Aragaki; A.C.M. Cristaldo; D.R. Espírito Santo","11687",NA,"490","490",NA,"CGMS1042733",NA,"-53,165","-18,9847222",NA,NA,NA
"87","2016-09-29 14:05:14-03","MNHN","RECOLNAT_MNHN_P","P00407317","PreservedSpecimen",NA,"Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Cogniaux",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407317' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1866","10","20",NA,"Gardner","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"hb","P00407317","P00407317_01",NA,NA,NA,NA,NA
"88","2016-09-29 16:27:39-03","MNHN","RECOLNAT_MNHN_P","P00407318","PreservedSpecimen",NA,"Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Cogniaux",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407318' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1873","4","11",NA,"Gardner","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"Regnell, A.F.",NA,NA,NA,NA,"hb","P00407318","P00407318_01",NA,NA,"III 1154",NA,NA
"89","2015-09-03 19:51:36-03","MNHN","RECOLNAT_MNHN_P","P00407319","PreservedSpecimen",NA,"Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Cogniaux",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407319' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1844",NA,NA,NA,"Gardner","Brésil central",NA,NA,"Salinas",NA,NA,NA,NA,NA,"Weddell, H.A.",NA,NA,NA,NA,"hb","P00407319","P00407319_01",NA,NA,"2059",NA,NA
"90","2015-09-04 12:43:38-03","MNHN","RECOLNAT_MNHN_P","P00407320","PreservedSpecimen",NA,"Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Cogniaux",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407320' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1844",NA,NA,NA,"Gardner","Brésil central",NA,NA,NA,NA,NA,NA,NA,NA,"Weddell, H.A.",NA,NA,NA,NA,"hb","P00407320","P00407320_01",NA,NA,"2549",NA,NA
"91","2015-09-03 19:51:58-03","MNHN","RECOLNAT_MNHN_P","P00407324","PreservedSpecimen",NA,"Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407324' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1844",NA,NA,NA,"Gardner","Brésil central",NA,NA,"Salinas",NA,NA,NA,NA,NA,"Weddell, H.A.",NA,NA,NA,NA,"hb","P00407324","P00407324_01",NA,NA,"2059",NA,NA
"92","2020-10-01 14:25:52-03","JBB","HEPH","15477","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Bianchetti, LB","2001","02",NA,NA,"Cultivada no orquidario do Jardim Botânico de Brasília&nf;ORQ - 18","Monocotyledon","Asparagales","2000","04","24",NA,"Gardner","Brasil","Distrito Federal","Brasília","Procedência de Alto Paraíso - GO","-47.9296989440918","-15.7797002792358","70570","auto",NA,"Nóbrega, MGG; Caetano, V","1107","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:44:24-03","UFMG","BHCB","18088","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,"1996","05","16",NA,"Mata, epífita.","Monocotyledon",NA,"1990","04","15",NA,"Gardner","Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359","24731","auto",NA,"A.C.N.R.","s.n.","Southern America",NA,NA,NA,"BHCB043489",NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:44:24-03","UFMG","BHCB","3941","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,"1996","05","16",NA,"Epífita, herbáceo. Planta ornamental, muito cultivada em MG.","Monocotyledon",NA,"1982","05","17",NA,"Gardner","Brasil","Minas Gerais","Itabira",NA,"-43.2268981933594","-19.6191997528076","33779","auto",NA,"Grandi, TSM","1000","Southern America",NA,NA,NA,"BHCB043588",NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:44:24-03","UFMG","BHCB","35208","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"Planta epífita, com flores lilases; tépalas lilases, glabras. Labelo lilás, com o ápice de coloração mais intensa, sendo a parte basal e nervura central esverdeada; lobos laterais abraçando a coluna, basalmente com bordos reflexos. Co","Monocotyledon",NA,"1988","05","12",NA,"Gardner","Brasil","Minas Gerais","Viçosa","Campus da UFV, Horto Botânico.","-42.8819007873535","-20.7539005279541","13937","auto",NA,"Lima, SSF","s.n.","Southern America",NA,NA,NA,"BHCB001098","BHCB001098",NA,NA,NA,NA,NA
"96","2020-12-11 11:44:24-03","UFMG","BHCB","71573","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,"2002","06",NA,NA,"Mata ciliar. Erva epífita, flores lilases, labelo lilás escuro.","Monocotyledon",NA,"2002","06","15",NA,"Gardner","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto, trilha próximo à Portaria.","-43.3908004760742","-18.0041999816895","26697","auto",NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4886","Southern America",NA,NA,NA,"BHCB043497",NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:44:24-03","UFMG","BHCB","119777","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,"2007","07","26",NA,"Erva terrestre, em mata mesofítica baixa, com afloramento de calcário. A partir de material coletado no local em 2002 e mantido em cultivo em Brasília por K. Proite.","Monocotyledon",NA,"2007","07","26",NA,"Gardner","Brasil","Distrito Federal","Brasília","Região Administrativa IV - Brazlândia, APA de Cafuringa. Região da Fercal. Fazenda Dois Irmãos. Haras Imperial. Acesso a partir da DF-170, próximo a divisa DF-Goiás. Mais ou menos próximo a sede da fazenda, nas matas do outro lado do rio.","-47.9296989440918","-15.7797002792358","70570","auto",NA,"Batista, JAN; Proite, K","2096","Southern America",NA,NA,NA,"BHCB043584",NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:44:24-03","UFMG","BHCB","44053","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,"2000","04","12",NA,"Mata Estacional Semidecidual Secundária; epífita.","Monocotyledon",NA,"1998","08","17",NA,"Gardner","Brasil","Minas Gerais","Uberlândia","UHE Miranda, parcela 23.","-48.2771987915039","-18.9186000823975","58223","auto",NA,"Vasconcelos, MF de","s.n.","Southern America",NA,NA,NA,"BHCB043499",NA,NA,NA,NA,NA,NA
"99","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","15412","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Wellington Forster",NA,NA,NA,NA,"Epífita; flores vistosas, purpúreas a roxas;","Tracheophyta","Asparagales",NA,NA,NA,"Liliopsida","Gardner.","Brasil","São Paulo","Ida Iolanda","ca. 3 km da rodovia Feliciano",NA,NA,NA,NA,NA,"I.D.Z. Larrubia",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","04337","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","E.C. Smidt",NA,NA,NA,NA,"Epífita; sobre rochas,local exposto;","Tracheophyta","Asparagales",NA,NA,NA,"Liliopsida","Gardner.","Brasil","Mato Grosso","Barra do Garça","bacia do rio araguaia",NA,NA,NA,NA,NA,"P.G. Windisch",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","08254","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Eric de Camargo Smidt",NA,NA,NA,NA,"Epífita; flor roxa, 20 cm;","Tracheophyta","Asparagales",NA,NA,NA,"Liliopsida","Gardner.","Brasil","Goiás","Serranópolis","ca. 32 km da cidade","-51.9622001647949","-18.3061008453369","86936","auto",NA,"Silva, M.R.",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2018-10-09 16:31:58-03","UFLA","ESAL","20184","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Laércio Loures",NA,NA,NA,NA,"epífita; 0,20 m; violeta;; cerrado",NA,NA,NA,NA,NA,NA,"Gardner","Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,"Rodrigo Estevão","s.n.",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"103","2016-06-27 16:10:12-03","UFPB","EAN","3842","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","L. P. Felix & G. V. Dornelas","1987","09","23",NA,"Herbáceo; flores lilás. Mantida em cultivo no orquidário..Habitat: Epífita e rupícola.",NA,NA,"1985","10",NA,NA,"Gardn","Brasil","Goiás","Piracanjuba",NA,"-49.0167","-17.3028","41044","auto",NA,"L. P. Felix ; G. V. Dornelas","809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-06-27 16:10:12-03","UFPB","EAN","6300","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","L. P. Felix",NA,NA,NA,NA,"Erva; flores lilás, ornamentais e aromáticas. Frequente emterrenos elevados. Cerradão..Habitat: Epífita",NA,NA,"1991","05","25",NA,"Gardn","Brasil","Goiás","Piracanjuba",NA,"-49.0167","-17.3028","41044","auto",NA,NA,"3466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2014-11-06 16:18:19-02","UFPB","EAN","2466","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana var. prince","L. P. Felix & G. V. Dornelas","1985","10","08",NA,"Flores lilás.Habitat: Epífita",NA,NA,"1985","09","01",NA,"Garden","Brasil","Goiás","Piracanjuba",NA,"-49.0167","-17.3028","41044","auto","var. prince","L. P. Felix ; G. V. Dornelas","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","209769","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,"1",NA,NA,"Orchidales","1866","5",NA,"Monocotyledonae",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"A. F. Regnell","1154","South America - Neotropics",NA,NA,NA,"US00425165","US00425165_01",NA,NA,NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","2420028","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,"1",NA,NA,"Orchidales","1962","2","16","Monocotyledonae",NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"E. Y. Dawson","15086","South America - Neotropics",NA,NA,NA,"US00425164","US00425164_01",NA,NA,NA,NA,NA
"108","2020-09-02 16:34:36-03","Cenargen","CEN","51342","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","B. M. T. Walter","1998","07",NA,"1","Reservatório em formação do AHE Serra da Mesa. Mudas coletadas em 16/07/1998 e mantidas em cultivo no CENARGEN. Material devidamente herborizado em 02/07/2007.",NA,NA,"1998","07","16",NA,"Gardner","Brasil","GO","CAMPINACU","No antigo vale do rio Carneiro, subindo, próximo ao final do lago (naquele ponto).",NA,NA,NA,NA,NA,"Bruno Machado Teles Walter","4238",NA,"450","450","Unicata","CEN00051342","CEN00051342",NA,NA,NA,NA,NA
"109","2020-09-02 16:34:36-03","Cenargen","CEN","47736","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A. A. Santos","2002","11",NA,"1","Área de influência da AHE Queimado. Fruto deiscente.",NA,NA,"2002","11","28",NA,"Gardner","Brasil","DF","BRASILIA","DF-100 sentido BsB - Formosa, VC 169. Próximo a uma ponte.","-47.9296989440918","-15.7797002792358","70570","auto",NA,"Aécio Amaral-Santos","1747",NA,NA,NA,"Unicata","CEN00047736","CEN00047736",NA,NA,NA,NA,NA
"110","2020-09-02 16:34:36-03","Cenargen","CEN","61787","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,"1","Muda coletada em 18/12/2002 e matida em cultivo no CENARGEN. Material devidamente herborizado em 25/05/2006.",NA,NA,"2002","12","18",NA,"Gardner","Brasil","DF","BRASILIA","Fazenda Dois Irmãos. Mata da Parcela 9.","-47.9296989440918","-15.7797002792358","70570","auto",NA,"Keiko Fueta Pellizzaro","35",NA,NA,NA,"Unicata","CEN00061787",NA,NA,NA,NA,NA,NA
"111","2020-09-02 16:34:36-03","Cenargen","CEN","18543","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","L. B. Bianchetti","1996","12",NA,"1","Mudas coletadas em 17/12/1996 e matidas em cultivo no CENARGEN. Material devidamente herborizado em 26/06/2007.",NA,NA,"1996","12","17",NA,"Gardner","Brasil","GO","COLINAS DO SUL","Área a ser inundada.","-48.0783004760742","-14.1513996124268","58154","auto",NA,"Luciano de Bem Bianchetti","1496",NA,NA,NA,"Unicata","CEN00018543","CEN00018543",NA,NA,NA,NA,NA
"112","2020-09-02 16:34:36-03","Cenargen","CEN","63618","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","B. M. T. Walter","1999","06",NA,"4","Planta parasitando um indivíduo de Jatobá. Anteras amarelas, pétalas e sépalas rosa. Cálice e pedúnculo vináceo. Área de influência do AHE Serra da Mesa.",NA,NA,"1999","06","22",NA,"Gardner","Brasil","GO","COLINAS DO SUL","Cerrado à margem direita do rio Tocantinzinho.","-48.0783004760742","-14.1513996124268","58154","auto",NA,"Glocimar Pereira-Silva","4165",NA,"470","470","Exsicatas","CEN00063618","CEN00063618",NA,NA,NA,NA,NA
"113","2020-09-02 16:34:36-03","Cenargen","CEN","62011","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","B. M. T. Walter","1996","11",NA,"1","Futuro reservatório do AHE Serra da Mesa. Mudas coletadas em 27/11/1996 e mantidas em cultivo no Cenargen. Material devidamente herborizado em 26/05/2006.",NA,NA,"1996","11","27",NA,"Gardner","Brasil","GO","COLINAS DO SUL","Coleta de barco no lago em processo de enchimento no AHE Serra da Mesa (Grande Lago).","-48.0783004760742","-14.1513996124268","58154","auto",NA,"Bruno Machado Teles Walter","3587",NA,"350","350","Unicata","CEN00062011","CEN00062011",NA,NA,NA,NA,NA
"114","2020-09-02 16:34:36-03","Cenargen","CEN","48272","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","B. M. T. Walter","1996","03",NA,"1","Área de influência do AHE Serra da Mesa. Mudas coletadas em 20/03/1996 e mantidas em cultivo no CENARGEN. Material devidamente herborizado em 23/06/2008.",NA,NA,"1996","03","20",NA,"Gardner","Brasil","GO","COLINAS DO SUL","Novas estradas abertas para implantação da linha de transmissão Niquelândia/Serra da Mesa.","-48.0783004760742","-14.1513996124268","58154","auto",NA,"Bruno Machado Teles Walter","3268",NA,"500","500","Unicata","CEN00048272","CEN00048272",NA,NA,NA,NA,NA
"115","2020-09-02 16:34:36-03","Cenargen","CEN","62063","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,"1","Ocorrendo sobre Terminalia, haviam 5 espécies de Orchidaceae. Muda coletada em 17/12/1998 e mantida em cultivo no Cenargen. Material devidamente herborizado em 29/05/2006. Área de influência da UHE Serra da Mesa.",NA,NA,"1998","12","17",NA,"Gardner","Brasil","GO","NIQUELANDIA","Estrada de acesso para Indaianópolis.","-48.4597015380859","-14.4738998413086","74171","auto",NA,"Aécio Amaral-Santos","385",NA,NA,NA,"Unicata","CEN00062063","CEN00062063",NA,NA,NA,NA,NA
"116","2020-09-02 16:34:36-03","Cenargen","CEN","47659","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A. A. Santos","1998","12",NA,"1","Ocorrendo sobre Aspidosperma Cylindrocarpon. Reservatório da UHE Serra da Mesa. Mudas coletadas em 14/12/1998 e mantidas em cultivo no CENARGEN. Material devidamente herborizado em 14/06/2007.",NA,NA,"1998","12","14",NA,"Gardner","Brasil","GO","NIQUELANDIA","Lado esquerdo da Serra Negra.","-48.4597015380859","-14.4738998413086","74171","auto",NA,"Aécio Amaral-Santos","373",NA,NA,NA,"Unicata","CEN00047659","CEN00047659",NA,NA,NA,NA,NA
"117","2020-09-02 16:34:36-03","Cenargen","CEN","32518","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","T. E. C. Meneguzzo","2009","10",NA,"1","Erva epífita sobre árvores. Doação: Herbário IBGE",NA,NA,"1997","06","25",NA,"Gardner","Brasil","GO","NIQUELANDIA","Macedo ca. de 6 Km a esquerda da mina de níquel.","-48.4597015380859","-14.4738998413086","74171","auto",NA,"Francisco das Chagas de Araujo Oliveira","749",NA,"990","990","Exsicatas","CEN00032518","CEN00032518",NA,NA,NA,NA,NA
"118","2020-09-02 16:34:36-03","Cenargen","CEN","29513","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","J. A. N. Batista","1998","03",NA,"1","Folhas verdes membranáceas, flores lilases; odor agradável. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.",NA,NA,"1996","06","28",NA,"Gardner","Brasil","GO","NIQUELANDIA","Macedo. Mata ca. 3 km da mina de níquel.","-48.4597015380859","-14.4738998413086","74171","auto",NA,"Maura Lúcia de Macedo Azevedo","1012",NA,NA,NA,"Exsicatas","CEN00029513","CEN00029513",NA,NA,NA,NA,NA
"119","2020-09-02 16:34:36-03","Cenargen","CEN","31548","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A. A. Santos","1998","07",NA,"3","Crescendo sobre Terminalia. Reservatório em formação do AHE Serra da Mesa.",NA,NA,"1998","07","16",NA,"Gardner","Brasil","GO","NIQUELANDIA","Margem esquerda do rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","74171","auto",NA,"Aécio Amaral-Santos","127",NA,"450","450","Exsicatas","CEN00031548","CEN00031548",NA,NA,NA,NA,NA
