"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"98","2020-08-31 09:19:31-03","INPA","INPA","280934","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Klein, VP","96","2017","01","02","Southern America","Brasil","RDS Uatumã, Campinarana, próximo a Torre de observaçao da Amazônia - ATTO.",NA,NA,NA,"INPA0280934",NA,"Klein, VP","Amazonas","São Sebastião do Uatumã","-59.042361","-2.312722",NA,NA,"-59.042361","-2.312722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-08-31 09:19:31-03","INPA","INPA","280969","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Klein, VP","138","2017","05","15","Southern America","Brasil","RDS Uatumã, Campinarana, próximo a Torre de observaçao da Amazônia - ATTO.",NA,NA,NA,"INPA0280969",NA,"Klein, VP","Amazonas","São Sebastião do Uatumã","-59.042361","-2.312722",NA,NA,"-59.042361","-2.312722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-08-31 09:19:31-03","INPA","INPA","241562","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Zartman, CE","9303","2011","03","26","Southern America","Guyana","Upper Amaila Falls","475",NA,NA,"INPA0241562","INPA0241562 INPA0241562_e","Hágsater, E","8 - Potaro-Siparuni",NA,"-59.593444","5.362667","475","2017","-59.593444","5.362667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-08-31 09:19:31-03","INPA","INPA","227000","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Terra-Araujo, MH","222","2008","05","21","Southern America","Brasil","Morro dos Seis Lagos, Coletada às margens do igarapé Yá Mirim(N 00º16' 20,2'' W 066º 38' 21,1''/ 69 metros de elevação) próximo a ponte, Km 85, BR 307, REBIO Morro dos Seis Lagos, Parque Nacional do Pico da Neblina. Coletada em sob uma Sapotaceae (",NA,NA,NA,"INPA0227000","INPA0227000 INPA0227000_e","Pessoa, EM","Amazonas","São Gabriel da Cachoeira","-66.638423","0.270093",NA,"2017","-66.638423","0.270093","04","12",NA,NA,NA,NA,NA,NA,NA
"102","2020-08-31 09:19:31-03","INPA","INPA","284740","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Demarchi, LO","84","2015","07","26","Southern America","Brasil","Ponta Negra, Condominio Alphaville, áreas recentemente desmatadas para a construção de casas.",NA,NA,NA,"INPA0284740",NA,"Demarchi, LO","Amazonas","Manaus","-60.159483","-3.099644",NA,"2015","-60.159483","-3.099644",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-31 09:19:31-03","INPA","INPA","38723","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Silva, MF da","1641","1973","05","15","Southern America","Brasil","Camanaus, Rio Negro, no caminho entre o remanso de Camanaus e Curicuriari, a 3 km da boca do Curicuriari. Sobre árvore da margem do rio.",NA,NA,NA,"INPA0038723","INPA0038723 INPA0038723_e","Pessoa, EM","Amazonas","São Gabriel da Cachoeira","-66.95","-0.12",NA,"2017","-66.95","-0.12","04","12",NA,NA,NA,NA,NA,NA,NA
"104","2020-08-31 09:19:31-03","INPA","INPA","271164","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Krahl, AH","508","2015","02","21","Southern America","Brasil","Ramal do Canoeiro, Entrada pelo KM 15 da BR 174.",NA,NA,NA,"INPA0271164",NA,"Hágsater, E","Amazonas","Manaus","-52.783333","-2.866667",NA,"2017","-52.783333","-2.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-31 09:19:31-03","INPA","INPA","79091","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Rosa, NA","2078","1977","06","07","Southern America","Brasil","Rio Juruena, Cachoeira de São João da Barra, Margem esquerda do R. Juruena, próximo a cachoeira de S. João da Barra. Mata de terra SC 21 VB. Sobre galhos secos.",NA,NA,NA,"INPA0079091","INPA0079091 INPA0079091_e INPA0079091_e1","Pessoa, EM","Mato Grosso",NA,"-59.1","-10",NA,"2017","-59.1","-10","04","12",NA,NA,NA,NA,NA,NA,NA
"106","2020-08-31 09:19:31-03","INPA","INPA","281045","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Klein, VP","235","2018","04","01","Southern America","Brasil","RDS Uatumã, Campinarana, próximo a Torre de observaçao da Amazônia - ATTO.",NA,NA,NA,"INPA0281045",NA,"Klein, VP","Amazonas","São Sebastião do Uatumã","-59.042361","-2.312722",NA,NA,"-59.042361","-2.312722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-08-31 09:19:31-03","INPA","INPA","281062","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Klein, VP","259","2018","02","20","Southern America","Brasil","RDS Uatumã, Campinarana, próximo a Torre de observaçao da Amazônia - ATTO.",NA,NA,NA,"INPA0281062",NA,"Klein, VP","Amazonas","São Sebastião do Uatumã","-59.042361","-2.312722",NA,NA,"-59.042361","-2.312722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-31 09:19:31-03","INPA","INPA","25964","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Prance, GT","9430","1969","01","24","Southern America","Brasil","Serra da Lua, Summit of Serra da Lua, 1400m. Cloud forest. On damp mossy cap.","1400",NA,NA,"INPA0025964","INPA0025964 INPA0025964_e INPA0025964_e1 INPA0025964_e2 INPA0025964_e3","Hágsater, E","Roraima","Cantá","-60.183333","2.416667","1400","2017","-60.183333","2.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","39702",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","T. M. Rodrigues; G. Dambroz & M. Simonelli","10","2005","09","24",NA,"Brasil","Regência, mata seca de restinga, fragmento da lagoa Parda, próx. a Petrobrás",NA,NA,"Epífita, cerca de 2,5 m do solo, frutos verdes","MBML039702","MBML039702","L. Kollmann","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"110","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","39463",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","D.R. Couto","321","2007","02","03",NA,"Brasil","Pedra dos Pontões","820",NA,"Epífita. Flores verdes. Vegetando próximo a um curso d'água temporário. Mata de Cima, Jardim dos Pontões.","MBML039463","MBML039463","G.B. Bortolan/Jan.-2020","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318","820",NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA
"111","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","12313",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","L. Kollmann; et al","2765","2000","03","30",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,NA,"Mata de encosta. Epifita a 2m na meia sombra.frutos verdes.","MBML012313","MBML012313","A. P. Fontana/12-05-2005","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","13301",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","C. N. de Fraga","681","2000","08","07",NA,"Brasil","Reserva Florestal de Linhares",NA,NA,"Mata de Mussununga, epífita, flores amarelo acastanhado nas tépalas, labelo branco.","MBML013301","MBML013301_1 MBML013301_2","Fraga/10-11-2002","Espírito Santo","Linhares","-40.063611","-19.1375",NA,NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","14687",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","L. Kollmann","3255","2000","11","14",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,NA,"Epífita na luz forte. Sépalas marrons por fora, verdes por dentro. Pétalas verdes. Labelo branco. Fruto verde.","MBML014687","MBML014687","L. Kollmann/14-11-2000","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","16813",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","R.R. Vervloet; et al","154","2002","04","18",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Epífita em árvore caída, local úmido, fundo de vale, dossel 25 a 30m, fruto imaturo de cor verde, lado esquerdo da trilha.","MBML016813","MBML016813","Fraga/10-11-2002","Espírito Santo","Santa Teresa","-40.553056","-19.9075",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","17920",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","R.R. Vervloet; et al","766","2002","08","28",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Epífita em galho caído, meia encosta, dossel 12m, frutos imaturos de cor verde, altitude 890m, solo arenoso.","MBML017920","MBML017920","L. Kollmann/16-01-2003","Espírito Santo","Santa Teresa","-40.553056","-19.9075",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","20124",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","R.R. Vervloet; et al","2088","2003","03","27",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Epífita, a 3m do solo, frutos imaturos de cor verde, topo de morro dossel 18m.","MBML020124","MBML020124","Fraga/15-07-2003","Espírito Santo","Santa Teresa","-40.553056","-19.9075",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","25142",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","A. P. Fontana; et al","1450","2005","05","25",NA,"Brasil","P.N.M. São Lourenço, trilha da Caixa D'Água",NA,NA,"Epífita, caída na mata, frutos verdes.","MBML025142","MBML025142","A. P. Fontana/25-05-2005","Espírito Santo","Santa Teresa","-40.620278","-19.923889",NA,NA,"40W37'13","19S55'26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","25452",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","A. P. Fontana; et al","1552","2005","07","16",NA,"Brasil","Alto Misterioso",NA,NA,"Rupestre, heliófila, 60cm, flor seca, ovário avermelhado.","MBML025452","MBML025452","G.B. Bortolan/Jan.-2020","Espírito Santo","São Roque do Canaã","-40.775278","-19.796944",NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","40408",NA,"Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","D.R. Couto","782",NA,NA,NA,NA,"Brasil","São João do Norte, PCH Santa Fé, Reservatório de Derivação, Ilha pluvial do Rio Braço Norte",NA,NA,NA,"MBML040408","MBML040408","D.R. Couto","Espírito Santo","Alegre","-41.496111","-20.668611",NA,NA,"41W29'46","20S40'7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 11:56:29-03","UEMA","SLUI","5728","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","(Rchb.f.) Rolfe","Costa da Silva, M. J.; Ferreira, A. W. C.","7","2017","07","03",NA,"Brasil","UFMA, Campus Dom Delgado, próximo a pista de atletismo",NA,NA,NA,"SLUI005728",NA,"Ferreira, A.W.C.","Maranhão","Cândido Mendes","-44.310278","-2.562222",NA,NA,"44°18'37''W","2°33'44''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-01-04 11:29:57-03","UEMA","SLUI","5706","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","24","2015","05","10",NA,"Brasil","São Luís da Chapada, enclave de Cerrado em transição com Amazônia",NA,NA,NA,"SLUI005706",NA,"Ferreira, A.W.C.","Maranhão","Pinheiro","-45.239444","-2.391389",NA,NA,"45°14'22W","2°23'29S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-01-04 11:29:57-03","UEMA","SLUI","5703","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","21","2020","02","20",NA,"Brasil","Fazenda Sete Irmãos, Rio Macaxeira",NA,NA,NA,"SLUI005703",NA,"Ferreira, A.W.C.","Maranhão","Cândido Mendes","-45.798333","-1.879722",NA,NA,"45°47'54W","1°52'47S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-01-04 11:29:57-03","UEMA","SLUI","5704","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","22","2018","07","11",NA,"Brasil","Igarapé do Contrato, próximo à pousada Pedra Grande",NA,NA,NA,"SLUI005704",NA,"Ferreira, A.W.C.","Maranhão","Morros","-44.033333","-2.848611",NA,NA,"44°2'0W","2°50'55S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-01-04 11:29:57-03","UEMA","SLUI","5710","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Santos, K. N.; Ferreira, A. W. C.","113","2019","08","20",NA,"Brasil","UFMA, em frente ao centro pedagógico Paulo Freire",NA,NA,NA,"SLUI005710",NA,"Ferreira, A.W.C.","Maranhão","São Luís","-44.310278","-2.562222",NA,NA,"44°18'37W","2°33'44S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-01-04 11:29:57-03","UEMA","SLUI","5709","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","27","2015","04","23",NA,"Brasil","Nas margens do Rio Turiaçu, localidade dos #?#Três Furos#?#",NA,NA,NA,"SLUI005709",NA,"Ferreira, A.W.C.","Maranhão","Santa Helena","-45.447222","-2.600278",NA,NA,"45°26'50W","2°36'1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-01-04 11:29:57-03","UEMA","SLUI","5702","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","19","2012","04","09",NA,"Brasil","Comunidade Monte Alegre, estrada principal da entrada do povoado",NA,NA,NA,"SLUI005702",NA,"Ferreira, A.W.C.","Maranhão","Bequimão","-44.855278","-2.481389",NA,NA,"44°51'19W","2°28'53S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-01-04 11:29:57-03","UEMA","SLUI","5698","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Costa da Silva, M. J.; Ferreira, A. W. C.","20","2017","06","15",NA,"Brasil","Fazenda Sete Irmãos, Igarapé cumaruzal",NA,NA,"15 cm","SLUI005698",NA,"Ferreira, A.W.C.","Maranhão","Cândido Mendes","-45.767222","-1.846667",NA,"2018","45°46'2W","1°50'48S","03","13",NA,NA,NA,NA,NA,NA,NA
"128","2021-01-04 11:29:57-03","UEMA","SLUI","5705","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","23","2015","03","19",NA,"Brasil","Povoado Purão dos Pirróis",NA,NA,NA,"SLUI005705",NA,"Ferreira, A.W.C.","Maranhão","Pinheiro","-45.239444","-2.391389",NA,NA,"45°14'22W","2°23'29S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-01-04 11:29:57-03","UEMA","SLUI","5708","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","26","2016","04","23",NA,"Brasil","Divisa com Santa Helena (MA), nas margens do Rio Turiaçu, localidade dos #?#Três Furos#?#",NA,NA,NA,"SLUI005708",NA,"Ferreira, A.W.C.","Maranhão","Presidente Sarney","-45.444444","-2.598333",NA,NA,"45°26'40W","2°35'54S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-04 11:29:57-03","UEMA","SLUI","5707","PreservedSpecimen","Plantae","Angiospermae",NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Ferreira, A. W. C.","25","2015","08","10",NA,"Brasil","Rio Turiaçu",NA,NA,NA,"SLUI005707",NA,"Ferreira, A.W.C.","Maranhão","Pedro do Rosário","-45.331667","-2.960278",NA,NA,"45°19'54W","2°57'37S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-06-10 10:11:20-03","FZB-BH","BHZB","2776","S","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum",NA,"Santos, F.M.G.","11","2004","01","08",NA,"Brasil","FZB/BH - jardim Botânico - Coleção de Orquídeas",NA,NA,"Coleção viva nº 98039. Coletada em Mariana/MG ( Barroca).Cultivado Anteriormente identificado como E.nocturnum por R. C. Mota",NA,NA,"E. Pessoa","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"2013",NA,NA,"07","18","17082","auto",NA,NA,NA,NA,NA
"132","2021-01-26 13:57:00-03","IMA","MAC","31338","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Chagas-Mota","62","2007","10","20",NA,"Brasil","Serra da Saudinha, Fazenda Cela.",NA,NA,"Epífita. Fruto arroxeado.; Floresta Pluvial Atlântica. Encosta.","MAC0031338",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Maceió","-36.708947","-9.649847",NA,"2019","-36.708947","-9.649847","05","30",NA,NA,NA,NA,NA,NA,NA
"133","2021-01-28 11:37:23-03","IMA","MAC","31215","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Chagas-Mota","6","2007","05","28",NA,"Brasil","Serra da Saudinha, Fazenda Cela.",NA,NA,"Erva epífita, pétalas alvas e labelo creme-claro.; Floresta Pluvial Atlântica - Mata de Encosta","MAC0031215",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Maceió","-35.708947","-9.649842",NA,"2019","-35.708947","-9.649842","05","30",NA,NA,NA,NA,NA,NA,NA
"134","2021-01-26 13:57:00-03","IMA","MAC","31219","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Chagas-Mota","18","2007","08","30",NA,"Brasil","Serra da Saudinha, Fazenda Cela.",NA,NA,"Epífita. Sépalas verde-amarronzadas, pétalas esverdeadas e labelo creme.; Floresta Pluvial Atlântica. Encosta.","MAC0031219",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Maceió","-35.708947","-9.649842",NA,"2019","-35.708947","-9.649842","05","30",NA,NA,NA,NA,NA,NA,NA
"135","2021-01-28 11:37:23-03","IMA","MAC","32571","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","A.I.L.Pinheiro","418","2008","06","29",NA,"Brasil",NA,NA,NA,"Epífita. Frutos verdes.; Mata Atlântica.","MAC0032571",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Murici","-35.941944","-9.309444",NA,"2019","-35.941944","-9.309444","05","30",NA,NA,NA,NA,NA,NA,NA
"136","2021-01-26 13:57:00-03","IMA","MAC","37592","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","M.Souza-Leão; F.Pinto","33","2009","05",NA,NA,"Brasil","Serra da Saudinha.",NA,NA,"Epífita em rocha com musgos a 3 m do solo.; Mata Atlântica.","MAC0037592",NA,NA,"Alagoas","Maceió","-35.735669","-9.442911",NA,NA,"-35.735669","-9.442911",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-01-26 13:57:00-03","IMA","MAC","42933","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Chagas-Mota; D.S.Correia; C.S.S.Barros","4437","2009","07","28",NA,"Brasil","Serra Lisa.",NA,NA,"Erva epífita. Flor branca, com mácula rósea.; Mata Pluvial Atlântica.","MAC0042933",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Chã Preta","-36.284775","-9.241017",NA,"2019","-36.284775","-9.241017","05","30",NA,NA,NA,NA,NA,NA,NA
"138","2021-01-26 13:57:00-03","IMA","MAC","52622","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Chagas-Mota","10712","2011","03","29",NA,"Brasil","Coimbra, Grota da Burra.",NA,NA,"Epífita. Flor branca.; Mata Atlântica.","MAC0052622",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Ibateguara","-35.893411","-8.965558",NA,"2019","-35.893411","-8.965558","05","30",NA,NA,NA,NA,NA,NA,NA
"139","2021-01-26 13:57:00-03","IMA","MAC","53078","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Chagas-Mota; J.A.Rocha; E.S.França","11168","2011","09","24",NA,"Brasil","APA de Murici, Fazenda Riachão.",NA,NA,"Epífita. Flores verdes.; Mata Atlântica.","MAC0053078",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Branquinha","-36.079364","-9.241325",NA,"2019","-36.079364","-9.241325","05","30",NA,NA,NA,NA,NA,NA,NA
"140","2021-01-26 13:57:00-03","IMA","MAC","53452","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Chagas-Mota; J.W.Alves-Silva","11214","2011","10","21",NA,"Brasil","Estação Ecológica de Murici, Bananeiras.",NA,NA,"Epífita. Fruto verde.; Mata Atlântica.","MAC0053452",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Murici","-35.942003","-9.309531",NA,"2019","-35.942003","-9.309531","05","30",NA,NA,NA,NA,NA,NA,NA
"141","2021-01-26 13:57:00-03","IMA","MAC","62459","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","M.C.S.Mota; J.W.A.Silva","11866","2012","12","05",NA,"Brasil","Estação Ecológica de Murici, Fazenda Bananeiras.",NA,NA,"Epífita. Fruto verde.; Mata Atlântica.","MAC0062459",NA,"W.T.C.C.Santos; V.Brito","Alagoas","Murici","-35.892269","-9.229922",NA,"2019","-35.892269","-9.229922","05","30",NA,NA,NA,NA,NA,NA,NA
"142","2021-02-25 10:11:26-03","CVRD","CVRD","5589","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Folli, D.A.","2892","1997","01","07","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Orquídea tucano","CVRD005589",NA,"J. T. Atwood","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,"1997",NA,NA,"12","10","48094","auto","Liliopsida",NA,NA,NA,NA
"143","2021-02-25 10:11:26-03","CVRD","CVRD","4841","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Folli, D.A.","2217","1994","02","22","América do Sul","BRASIL","Erva epífita.",NA,NA,"<ll>dwc_commonname:</ll> Orquídea tucano","CVRD004841","CVRD004841","Claudio Nicoletti Fraga","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,"1999",NA,NA,"06","17","48094","auto","Liliopsida",NA,NA,NA,NA
"144","2021-02-25 10:11:26-03","CVRD","CVRD","5378","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Folli, D.A.","2713","1996","03","25","América do Sul","BRASIL","Erva epífita.",NA,NA,"<ll>dwc_commonname:</ll> Orquídea tucano","CVRD005378",NA,"J. T. Atwood","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,"1997",NA,NA,"11","10","48094","auto","Liliopsida",NA,NA,NA,NA
"145","2021-02-25 10:11:26-03","CVRD","CVRD","4659","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Folli, D.A.","2048","1993","10","20","América do Sul","BRASIL","Erva epífita.",NA,NA,"<ll>dwc_commonname:</ll> Orquídea tucano","CVRD004659","CVRD004659","Claudio Nicoletti Fraga","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,"1999",NA,NA,"06","17","48094","auto","Liliopsida",NA,NA,NA,NA
"146","2021-03-01 11:50:04-03","UFPE","UFP","78429","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Pessoa, E","1132","2013","05","09",NA,"Brasil",NA,NA,NA,"Epífita com flores de pétalas e sépalas verdes e labelo branco.","UFP078429",NA,NA,"Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA
