"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","order","minimumElevationInMeters","imagecode","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet"
"278","2020-10-14 10:01:07-03","FURB","FURB","23230","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Gasper, AL de","2010","04","19","Verdi, M.; Souza, N.L. de & Klemz, G.","Brasil","Santa Catarina","Rio Fortuna","Canyon Espraiado / Campo dos Padres.","-49.3205556","-27.9905555",NA,NA,"Florística IFFSC 193 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Médio a avançado; interior do fragmento Habito: epífita;",NA,"3852","2010","03","30",NA,NA,NA,"FURB07759",NA,"1450","FURB07759","1450","-49.3205556","-27.9905555",NA,NA,NA,NA,NA,NA
"279","2020-10-14 10:01:07-03","FURB","FURB","34005","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Gasper, AL de","2011","04","20","Korte, A.","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778",NA,NA,"Florística IFFSC 1066 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;",NA,"5878","2010","11","24",NA,NA,NA,"FURB07757",NA,"800","FURB07757","800","-48.9605556","-26.1002778",NA,NA,NA,NA,NA,NA
"280","2020-10-14 10:01:07-03","FURB","FURB","36770","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Gasper, AL de","2011","11","11","Gasper, A.L. de; Salino, A. & Meyer, L.","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.","-49.3655556","-28.0558333",NA,NA,"Coleta Extra IFFSC (Rupícola) Habitat: Floresta Ombrófila Mista; Estágio Avançado; paredão rochoso Habito: rupícola;",NA,"2907","2011","11","11",NA,NA,NA,"FURB07756",NA,"1100","FURB07756","1100","-49.3655556","-28.0558333",NA,NA,NA,NA,NA,NA
"281","2020-10-14 10:01:07-03","FURB","FURB","51282","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Gasper, AL de","2016","07","05","Caglioni, E.; Junckes, A.R.","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9308334","-26.7997222",NA,NA,NA,NA,"593","2016","03","15",NA,NA,NA,"FURB51282",NA,"810","FURB51282","810","-48.9308334","-26.7997222",NA,NA,NA,NA,NA,NA
"282","2020-10-14 10:01:07-03","FURB","FURB","7935","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A","2011","07","19","Gasper, A.L. de; Brogni, E. & Santos, E.M.","Brasil","Santa Catarina","Monte Castelo","Campo do Areião.","-50.3091667","-26.8222223",NA,NA,"Florística IFFSC 736. Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita;",NA,"1124","2007","12","11",NA,NA,NA,"FURB07760",NA,"1287","FURB07760","1287","-50.3091667","-26.8222223",NA,NA,NA,NA,NA,NA
"283","2020-10-14 10:01:07-03","FURB","FURB","51280","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Gasper, AL de","2016","07","05","Caglioni, E.; Lazzaris, J.","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9308334","-26.7997222",NA,NA,NA,NA,"496","2014","10","21",NA,NA,NA,"FURB51280",NA,"810","FURB51280","810","-48.9308334","-26.7997222",NA,NA,NA,NA,NA,NA
"284","2020-10-14 10:01:07-03","FURB","FURB","7809","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling-Rubio, MA","2012","03",NA,"Gasper, A.L. de; Dreveck, S. & Brogni, E.","Brasil","Santa Catarina","Bom Retiro","Serra do Panelão.","-49.5905555","-27.9005556",NA,NA,"Florística IFFSC 217. Habitat: Floresta Ombrófila Mista; Estágio Inicial a Médio; interior da mata Habito: epífita;",NA,"1750","2008","05","01",NA,NA,NA,"FURB03852",NA,"1283","FURB03852","1283","-49.5905555","-27.9005556",NA,NA,NA,NA,NA,NA
"285","2021-03-16 17:56:38-03","UCS","HUCS","46313","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Gonzatti, F.","2017","09",NA,"Gonzatti, F.","Brasil","Rio Grande do Sul","São José dos Ausentes","Pico Montenegro, matas do entorno.","-49.801336","-28.602692",NA,NA,"rupícola, rastejante sobre rochas, na mata nebular.",NA,"3133","2016","12","10",NA,NA,NA,"HUCS001126","Polypodiales","1247","HUCS001126","1247","-49.801336","-28.602692",NA,NA,NA,NA,NA,NA
"286","2021-03-16 17:56:38-03","UCS","HUCS","46314","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Gonzatti, F.","2017","09",NA,"Gonzatti, F.","Brasil","Rio Grande do Sul","São Francisco de Paula","Centro de Pesquisas Pró-Mata, PUC","-51.150464","-29.152283",NA,NA,"erva rastejante cobrindo troncos de árvores da mata nebular, sombreada. Junto à regato.",NA,"3039","2016","12","07",NA,NA,NA,"HUCS001120","Polypodiales","867","HUCS001120","867","-51.150464","-29.152283",NA,NA,NA,NA,NA,NA
"287","2021-03-16 17:56:38-03","UCS","HUCS","51430","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Gonzatti, F.","2021","01",NA,"Gonzatti, F.","Brasil","Rio Grande do Sul","São Francisco de Paula","Cravina","-50.354639","-29.440583",NA,NA,NA,NA,"2460","2016","05","29",NA,NA,NA,"HUCS007592","Polypodiales","917",NA,"917","-50.354639","-29.440583",NA,NA,NA,NA,NA,NA
"288","2021-03-16 17:56:38-03","UCS","HUCS","50868","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Gonzatti, F.","2020","03",NA,"Lehn, C.R.","Brasil","Rio Grande do Sul","São José dos Ausentes","Pico Montenegro","-50.0657997131348","-28.7483005523682","42598",NA,"epífito em mata nebular.","auto","2551","2019","11","16",NA,NA,NA,"HUCS002492","Polypodiales","1348","HUCS002492 HUCS002492_01","1348",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-08-16 08:39:10-03","UTFPR","HCF","19950","S","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","F.B. Matos","2010","05",NA,"J.M. Silva","Brasil","MG","Alto Caparaó","Parque Nacional do Caparaó, trilha de","-41.8683013916016","-20.4333000183105","21645",NA,"sobre paredões rochosos.","auto","7442","2010","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-06-29 09:30:11-03","UFRRJ","RBR","10837","S","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","L.S. Sylvestre","1999","05","01","K.T. Ribeiro; B.O. Medina","Brasil","Rio de Janeiro","Itatiaia","Planalto do Itatiaia, Planalto do Itatiaia, 2400 m.a.n.m.","-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto","120","1999","03","00",NA,NA,NA,"RBR00010837",NA,"2400",NA,"2400",NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-06-29 09:30:11-03","UFRRJ","RBR","34482","S","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"J.P.S. Condack; A.G. Vasco","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Planalto.S 22°23#?#07.7' W 44°40#?#4.3' 2.350m","-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto","628","2009","12","15",NA,NA,NA,"RBR00034482",NA,"2350",NA,"2350",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:23:04-03","MBM","MBM","45601","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Moore",NA,NA,NA,NA,"Schinini, A.","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10212","1974","11","03","Southern America",NA,NA,"MBM045601",NA,NA,"MBM045601",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:23:04-03","MBM","MBM","359706","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Moore","Matos, F.B.","2010",NA,NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","Brazil","Minas Gerais","Alto Caparaó","Parque Nacional Caparaó. Trilha de Tronqueira ao Pico da Bandeira","-41.8683013916016","-20.4333000183105","21645",NA,"Sobre paredões rochosos","auto","7442","2010","03","09","Southern America",NA,NA,"MBM359706",NA,NA,"MBM359706",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:23:04-03","MBM","MBM","5387","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Moore","Sehnem, A.",NA,NA,NA,"Hatschbach, G.","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465","55154",NA,NA,"auto","18570","1968","02","08","Southern America",NA,NA,"MBM005387",NA,NA,"MBM005387",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:23:04-03","MBM","MBM","16124","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Moore","Sehnem, A.","1971","12",NA,"Hatschbach, G.","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895","12577",NA,"Sobre blocos de granitos da encosta de morro","auto","25745","1970","12","03","Southern America",NA,NA,"MBM016124",NA,NA,"MBM016124",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:23:04-03","MBM","MBM","359705","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Moore","Matos, F.B.","2010","05",NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, estrada para o Pico das Agulhas Negras","-44.5633010864258","-22.4960994720459","19648",NA,"Rupícola. Sobre barrancos","auto","7532","2010","03","13","Southern America",NA,NA,"MBM359705",NA,NA,"MBM359705",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:23:04-03","MBM","MBM","339488","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Moore","Labiak, P.","2008","01",NA,"Labiak, P.; et al.; et al.","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Subida para o Pico das Agulhas negras.","-44.5633010864258","-22.4960994720459","19648",NA,"Rupícola, Campos de altitude","auto","4445","2008","01","11","Southern America",NA,NA,"MBM339488",NA,"2650","MBM339488","2650",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:23:04-03","MBM","MBM","21497","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Moore","Mattos, J.",NA,NA,NA,"Hatschbach, G.","Brazil","Santa Catarina","São Joaquim","Morro da Igreja, Fazenda Morrinhos","-49.9317016601562","-28.2938995361328","48290",NA,NA,"auto","7026","1960","01","21","Southern America",NA,NA,"MBM021497",NA,NA,"MBM021497",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:23:06-03","MBM","MBM","15245","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotz.) Moore","Novelino, R.F.","1990","03","17","Hatschbach, G.","Brazil","Paraná","Arapoti","Rio das Perdizes","-49.8266983032227","-24.1578006744385","41852",NA,"Barrancos sombrios do rio","auto","24112","1970","04","06","Southern America",NA,NA,"MBM015245",NA,NA,"MBM015245",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7280","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","J. Condack","2015","04","07","J. Condack; C.B. Gomes","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos","-42.725","-22.3444",NA,NA,"Erva rupícola, no cume do Pico Menor. Campos de altitude.",NA,"725","2015","04","07",NA,NA,NA,"007280","Pteridophyta","2260",NA,"2260","-42.725","-22.3444",NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7684","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","T.V. Costa; L.S. Sylvestre","2014","04","08","T.V. Costa; I.H.F. Azevedo","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, Trilha do Morro do Cubaio.","-43.076806","-22.464806",NA,NA,"Erva epífita. Vegetação com árvores atingindo 8 metros de altura, em média.&nf;&nf;; Local com muita nebulosidade quando chove. Floresta Ombrófila Densa Alto-Montana.",NA,"s.n.","2014","03","10",NA,NA,NA,"FCAB007684","Pteridophyta","1644",NA,"1644","-43.076806","-22.464806",NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7687","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","T.V. Costa; L.S. Sylvestre","2014","04","01","T.V. Costa; V. L. Lima; E.R. Damasceno; C.M. Mynssen; L.S. Sylvestre","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, Trilha da Travessia, entre a Pedra do Sino e a Pedra da Baleia. Descida do grotão depois do Lance do Cavalinho, à esquerda (sentido Campo das Antas).","-43.03375","-22.461806",NA,NA,"Erva epífita. Vegetação arbustiva, com poucas árvores.&nf;&nf;; Local rochoso, sombreado e úmido. Floresta Ombrófila Densa Alto-Montana.",NA,"s.n.","2014","03","15",NA,NA,NA,"FCAB007687","Pteridophyta","2068",NA,"2068","-43.03375","-22.461806",NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7685","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","T.V. Costa; L.S. Sylvestre","2014","04","01","T.V. Costa; E.R. Damasceno; L.A. Brito; I.H.F. Azevedo; I.M. Monteiro","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, Trilha para Pedra do Sino, à direita, depois do antigo Abrigo 3.","-43.023611","-22.456556",NA,NA,"Erva epífita. Vegetação, em sua maioria, arbustiva densa. &nf;&nf;; Local com muita nebulosidade. Presença de samambaiaçus e muito bambu. Floresta Ombrófila Densa Alto-Montana.",NA,"s.n.","2013","10","07",NA,NA,NA,"FCAB007685","Pteridophyta","2061",NA,"2061","-43.023611","-22.456556",NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7686","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","T.V. Costa; L.S. Sylvestre","2014","04","01","T.V. Costa; E.R. Damasceno; L.A. Brito; I.H.F. Azevedo; I.M. Monteiro","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, Trilha para Pedra do Sino, à direita, depois do antigo Abrigo 3.","-43.023611","-22.456556",NA,NA,"Erva epífita. Vegetação, em sua maioria, arbustiva densa. &nf;; Local com muita nebulosidade. Presença de samambaiaçus e muito bambu.",NA,"s.n.","2013","10","07",NA,NA,NA,"FCAB007686","Pteridophyta","2061",NA,"2061","-43.023611","-22.456556",NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7688","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","T.V. Costa; L.S. Sylvestre","2017","04","01","T.V. Costa; A.G.O. Silva","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, Trilha do Morro do Cubaio.","-43.072","-22.461778",NA,NA,"Erva epífita. Vegetação relativamente baixa, com muitas árvores medindo até 7 metros de altura, em média. &nf;&nf;; Local exposto, bem ventilado e com nebulosidade quando chove. Floresta Ombrófila Densa Alto-Montana.",NA,"s.n.","2014","02","21",NA,NA,NA,"FCAB007688","Pteridophyta","1792",NA,"1792","-43.072","-22.461778",NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:28:46-03","PUC-RIO","FCAB","0263","PreservedSpecimen","Plantae",NA,"Lomariopsidaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Dr. Brade",NA,NA,NA,"P.E. Leite S.J.","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","21048",NA,NA,"auto","s.n.","1946","01",NA,NA,NA,NA,"000263","Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2015-09-19 10:44:31-03","MNHN","RECOLNAT_MNHN_P","P00249743","PreservedSpecimen",NA,NA,"Pteridophyta","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Gay, C.","Chili",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249743' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,"P00249743",NA,NA,"P00249743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2015-09-19 14:18:34-03","MNHN","RECOLNAT_MNHN_P","P00249766","PreservedSpecimen",NA,NA,"Pteridophyta","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) Christ","Cremers",NA,NA,NA,"Lindig, A.","Nouvelle-Grenade",NA,NA,"Bogota",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249766' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,"P00249766",NA,"2800","P00249766_01",NA,NA,NA,NA,NA,"167",NA,NA,NA
"309","2020-10-22 11:27:27-03","MNHN","RECOLNAT_MNHN_P","P00249742","PreservedSpecimen",NA,NA,"Pteridophyta","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Gay, C.","Chili",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249742' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,"P00249742",NA,NA,"P00249742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2015-09-03 17:19:13-03","MNHN","RECOLNAT_MNHN_P","P01409208","PreservedSpecimen",NA,NA,"Pteridophyta","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Saint-Hilaire","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01409208' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1816","1","1",NA,"hb",NA,"P01409208",NA,NA,"P01409208_01",NA,NA,NA,NA,NA,"B2 2235",NA,NA,NA
"311","2015-09-20 02:22:23-03","MNHN","RECOLNAT_MNHN_P","P00249996","PreservedSpecimen",NA,NA,"Pteridophyta","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Cremers",NA,NA,NA,"Fendler, A.","Vénézuéla",NA,NA,NA,NA,NA,NA,NA,"Herbier de E. Fournier acquis en janvier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249996' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,"P00249996",NA,NA,"P00249996_01",NA,NA,NA,NA,NA,"295",NA,NA,NA
"312","2020-09-29 14:53:19-03","UFPR","UPCB","88296","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Matos, F.B.","2016","11","11","Völtz, R.R. | Burda, T.M.","Brasil","Paraná","Piraquara","Serra do Marumbi, morro do Canal","-48.983056","-25.514722",NA,NA,"Erva rizomatosa em detritos sobre rocha; soros enegrecidos..",NA,"1037","2016","11","11",NA,NA,NA,"UPCB0029585",NA,"1270","UPCB0029585","1270","-48.983056","-25.514722",NA,NA,NA,NA,NA,NA
"313","2020-09-29 14:53:19-03","UFPR","UPCB","52530","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Vasco, A.","2012","09","06","Labiak, P.H.","Bolívia","Santa Cruz","Vallegrande","Santa Cruz, Valle Grande, 18°32'20 64°02'35, 6-7km de Guadalupe",NA,NA,NA,NA,"Rupícola em fendas de rochas expostas. Mata úmida de altitude com Podocarpus, entremeada por áreas campestres. Alt.: 2370m..",NA,"2833","2002","12","10",NA,NA,NA,"UPCB0004096",NA,NA,"UPCB0004096",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-09-29 14:53:19-03","UFPR","UPCB","61208","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Labiak, P.H.","2008","01",NA,"Labiak, P.H.","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, subida para o Pico das Agulhas Negras.","-44.663056","-22.38",NA,NA,"Rupícola, em local ensolarado. Campos de altitude..",NA,"4445","2008","01","11",NA,NA,NA,"UPCB0004101",NA,"2650","UPCB0004101","2650","-44.663056","-22.38",NA,NA,NA,NA,NA,NA
"315","2020-09-29 14:53:19-03","UFPR","UPCB","66385","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Sundue, M.","Costa Rica",NA,NA,"Provincia de San José. Cantón Villa Mills. Cerro de la Muerte, along road to radio tower. Paramo.","-83.75","9.566667",NA,NA,"Terrestrial..",NA,"1379","2008","01","15",NA,NA,NA,"UPCB0004098",NA,"3370","UPCB0004098","3370","-83.75","9.566667",NA,NA,NA,NA,NA,NA
"316","2020-09-29 14:53:19-03","UFPR","UPCB","67978","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S.","Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Itapiroca.","-48.833333","-25.233333",NA,NA,"Rupícola em local bem iluminado. Campo de Altitude. Floresta Ombrófila Densa Altomontana.",NA,"174","2008","02","17",NA,NA,NA,"UPCB0004099",NA,"1700","UPCB0004099","1700","-48.833333","-25.233333",NA,NA,NA,NA,NA,NA
"317","2020-09-29 14:53:19-03","UFPR","UPCB","69428","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S.","Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná.","-48.833333","-25.25",NA,NA,"Rupícola. Campo de Altitude. Floresta Ombrófila Densa Altomontana..",NA,"67","2007","09","29",NA,NA,NA,"UPCB0004095",NA,"1700","UPCB0004095","1700","-48.833333","-25.25",NA,NA,NA,NA,NA,NA
"318","2020-09-29 14:53:19-03","UFPR","UPCB","69473","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S.","Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.233333",NA,NA,"Rupícola, local aberto, Campo de Altitude. Floresta Ombrófila Densa Altomontana..",NA,"202","2008","02","26",NA,NA,NA,"UPCB0004097",NA,"1700","UPCB0004097","1700","-48.833333","-25.233333",NA,NA,NA,NA,NA,NA
"319","2020-09-29 14:53:19-03","UFPR","UPCB","81873","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Matos, F.B.","2013","02",NA,"Matos, F.B.","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pico da Pedra Branca Campo de altitude","-46.37","-21.975",NA,NA,"Terrestrial at the base of a rock near the summit.",NA,"2228","2013","02","13",NA,NA,NA,"UPCB0004093",NA,NA,"UPCB0004093",NA,"-46.370","-21.975",NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:18:45-03","UFPR","UPCB","94003","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore.","Gonzatti, F.","2017","09",NA,"Gonzatti, F.|Nogueira, L.|Kulkamp, J.|Valduga, E.","Brasil","Rio Grande do Sul","São Francisco de Paula","Centro de Pesquisas Pró- Mata, PUC","-51.150556","-29.152222",NA,NA,"Erva rastejante cobrindo troncos de árvores da mata nebular, sombreada. Junto á regato.",NA,"3039","2016","12","07",NA,NA,NA,"UPCB0042951",NA,"867","UPCB0042951","867","-51.150556","-29.152222",NA,NA,NA,NA,NA,NA
"321","2020-09-29 14:53:19-03","UFPR","UPCB","81172","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Grupo Verde & Salino, A.","2012","10",NA,"Dinato, D.O.","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-43.008","-22.269",NA,NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Mata de encosta. Erva terrestre em barranco de trilha..",NA,"76","2012","10","25",NA,NA,NA,"UPCB0029919",NA,"1448","UPCB0029919","1448","-43.008","-22.269",NA,NA,NA,NA,NA,NA
