"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"50","2021-02-11 17:19:44-03","UFPR","UPCB","72942","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","involucrata","Leandra involucrata","DC.","Reginato, M.","1335",NA,"Brasil","P.N. do Itatiaia. Ultimo Adeus e trilha do Véu de Noiva",NA,"Arbusto 1m. Frutos jovens avermelhados, borda da estrada..","UPCB0013495","UPCB0013495","Reginato, M.","2012","02","15","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto","2012",NA,"03","01",NA,NA,NA,NA,NA,NA
"51","2021-02-11 17:19:41-03","UFPR","UPCB","91250","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","aff. umbellata","Leandra aff. umbellata","DC.","Goldenberg, R. et al.","2343",NA,"Brasil","Região da Serra do Timbó, margem de estrada em acesso ao Sítio do Sr. Edivaldo.",NA,"Arbusto 2m. Frutos jovens verdes, com sépalas persistentes vermelhas.","UPCB0034776","UPCB0034776","Goldenberg, R.","2017","04","30","Bahia","Amargosa",NA,"-13.168056",NA,NA,NA,NA,"2019",NA,NA,NA,"-39655278","-13.168056",NA,NA,NA,NA
"52","2021-02-11 17:19:49-03","UFPR","UPCB","79954","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Labiak, P.H. et al.","5424",NA,"Brasil","Vegetação de Canga ás margens da rodovia MG-129, sentido Mariana.",NA,"Arbusto ca. 1m. Flores alvas com anteras róseas. Viscosa..","UPCB0014816","UPCB0014816","Reginato, M.","2013","02","04","Minas Gerais","Catas Altas","-43.475","-20.266","760","760",NA,NA,"2016",NA,NA,NA,"-43.475","-20.266",NA,NA,NA,NA
"53","2021-02-11 17:19:49-03","UFPR","UPCB","84320","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Reginato, M.","1420",NA,"Brasil","Reserva da PETI-CEMIG. Estrada para o Bom Será.",NA,"Arbusto 1m. Pétalas, estilete e filetes alvos, anteras róseas. Planta viscosa. Borda da mata secundária..","UPCB0014684","UPCB0014684",NA,"2013","02","05","Minas Gerais","São Gonçalo do Rio Abaixo","-43.364882","-19.890198",NA,NA,NA,NA,NA,NA,NA,NA,"-43.364882","-19.890198",NA,NA,NA,NA
"54","2021-02-11 17:19:49-03","UFPR","UPCB","44039","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Ordones, J.","623",NA,"Brasil","Caraça, Buraco da Boiada",NA,"Arbustiva na mata..",NA,NA,"Goldenberg, R.","2000","12","16","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,"11966","auto","2001",NA,"06",NA,NA,NA,NA,NA,NA,NA
"55","2021-02-11 17:19:49-03","UFPR","UPCB","58487","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Stehmann, J.R.","3507",NA,"Brasil","Fazenda do Engenho",NA,"Arbusto, anteras rosadas. Borda da floresta estacional semidecidual..",NA,NA,"Camargo, E.","2004","01","23","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,"11966","auto","2007",NA,"01","01",NA,NA,NA,NA,NA,NA
"56","2021-02-11 17:19:49-03","UFPR","UPCB","84297","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Reginato, M.","1444",NA,"Brasil","P. N. do Itatiaia, Parte Baixa.",NA,"Arbusto 1m, borda da mata. Flores com pétalas alvas, filetes e estilete alvos, anteras róseas..","UPCB0014685","UPCB0014685",NA,"2013","02","09","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:19:49-03","UFPR","UPCB","72941","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Reginato, M.","1334",NA,"Brasil","P.N. do Itatiaia. Ultimo Adeus e trilha do Véu de Noiva",NA,"Arbusto 2m. Brácteas verdes depois róseas. Pétalas alvas, filetes alvos, anteras róseas. Planta viscosa, borda da mata..","UPCB0014683","UPCB0014683","Reginato, M.","2012","02","15","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto","2012",NA,"03","01",NA,NA,NA,NA,NA,NA
"58","2021-02-11 17:19:49-03","UFPR","UPCB","59267","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Castro, R.M.de","23",NA,"Brasil","Reserva Biológica Municipal Santa Cândida.",NA,"Arbusto, flores brancas, anteras lilás, parte inferior do filete de cor amarela e restante brancos. Borda da trilha..",NA,NA,"Goldenberg, R.","2000","11","15","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto","2008",NA,"01","01",NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:19:49-03","UFPR","UPCB","42889","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Tameirão Neto, E.","2634",NA,"Brasil","UHE Fumaça",NA,"Arbustivo, floresta semidecidual..",NA,NA,"Goldenberg, R.","1997","12","18","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"33524","auto","2000",NA,"01","01",NA,NA,NA,NA,NA,NA
"60","2010-04-15 17:18:00-03","MO","MOBOT","3230521","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","involucrata","Leandra involucrata","DC.","Alexander C. Brade","Brade 17489","South America","Brazil","Itatiaia. Lote do Almirante.",NA,NA,NA,NA,"Brade","1945",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2013-05-07 06:03:00-03","MO","MOBOT","3230558","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","involucrata","Leandra involucrata","DC.","Ynés Mexia","Mexia 5465","South America","Brazil","Viçosa. Fazenda de Dr. Christioma; Chácara; second growth woods.",NA,NA,NA,NA,"Gleason","1930","12","30","Minas Gerais",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-05-15 10:17:00-03","MO","MOBOT","101046147","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Marcelo Reginato|J. B. Pereira|Paulo H. Labiak","Reginato 1420","South America","Brazil","Reserva da PETI-CEMIG. Estrada para o Bom Será.",NA,NA,NA,NA,"M. Reginato","2013","2","5","Minas Gerais","São Gonçalo do Rio Abaixo","-43.364882","-19.890198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2018-05-14 14:21:00-03","MO","MOBOT","101045958","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Marcelo Reginato|F.S. Meyer","Reginato 1334","South America","Brazil","P.N. do Itatiaia. Ultimo Adeus.",NA,NA,NA,NA,"M. Reginato","2012","2","15","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2018-05-14 14:23:00-03","MO","MOBOT","101045959","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Marcelo Reginato|F.S. Meyer","Reginato 1335","South America","Brazil","P.N. do Itatiaia. Ultimo Adeus.",NA,NA,NA,NA,"M. Reginato","2012","2","15","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"65","2019-06-28 15:20:00-03","MO","MOBOT","101138649","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","leaumbellata","Miconia leaumbellata","R. Goldenb.","C.F.P. Martius","Martius s.n.","South America","Brazil","Habitat in sylvulis depressis locorum prope S. Joao d'El Rey etc.; Provincia Minarum General.",NA,NA,NA,NA,"fide Michelangeli et al.","1827",NA,NA,"Minas Gerais","São João del Rei","-44.2616996765137","-21.1355991363525",NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,"Holotype",NA,"1",NA
"66","2020-06-22 14:18:48-03","UNESP-IBILCE","SJRP","18427","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Guimarães, P. & V. Stranghetti",NA,"América do Sul","Brasil","cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-22 14:18:48-03","UNESP-IBILCE","SJRP","05198","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Guimarães, P. & V. Stranghetti",NA,"América do Sul","Brasil","cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","286943","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","-. Sellow","s.n.","South America - Neotropics","Brazil",NA,NA,NA,"US01904779","US01904779_01 US01904779_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2623591","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","E. Pereira","2512","South America - Neotropics","Brazil","Serra do Caraça",NA,NA,"US01904783","US01904783_01 US01904783_02",NA,"1957","3","20","Minas Gerais",NA,NA,NA,"1900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","2601168","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","J. P. P. Carauta","531","South America - Neotropics","Brazil","Lago Azul",NA,NA,"US01904785","US01904785_01 US01904785_02",NA,"1968","1","1","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","2848219","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","R. S. Pinheiro","2215","South America - Neotropics","Brazil","km 15 da rod Barra da Choça para Caatinga.",NA,NA,"US01904784","US01904784_01 US01904784_02",NA,"1973","7","29","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","2342810","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","O. Barth","513","South America - Neotropics","Brazil","Parque Nacional de Itatiaia",NA,NA,"US01904781","US01904781_01 US01904781_02",NA,"1959","12","30","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","2623445","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","A. C. Brade","18836","South America - Neotropics","Brazil","Itatiaia Lote Hansen",NA,NA,"US01904782","US01904782_01 US01904782_02",NA,"1945","2","9","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","L. Riedel","s.n.","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","1618115","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Y. Mexia","5465","South America - Neotropics","Brazil","Fazenda de Dr. Christioma; Chácara; second growth woods",NA,NA,"US01904778","US01904778_01 US01904778_02",NA,"1930","12","30","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"13937","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","2368113","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","E. Vainio","3338","South America - Neotropics","Brazil","Carassa",NA,NA,"US01904780","US01904780_01 US01904780_02",NA,"1885","4","5","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"77","2019-11-13 11:25:24-03","USP","SPF","153999","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","involucrata","Leandra involucrata","DC.","Queiroz, LP","2394",NA,"Brasil",NA,NA,NA,"SPF00153999",NA,"Queiroz, LP","1989","08",NA,"São Paulo","Itirapina","-47.816667","-22.25",NA,NA,NA,NA,"1989",NA,NA,NA,"-47.816667","-22.25",NA,NA,NA,NA
"78","2019-10-07 09:34:16-03","UEFS","HUEFS","9246","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Leandra","involucrata","Leandra involucrata","DC.","Queiroz, L.P.de","2394",NA,"Brasil","Área de entorno da represado Lobo.",NA,"Cerrado.","HUEFS0009246","HUEFS0009246",NA,"1989","08",NA,"São Paulo","Itirapina","-47.816667","-22.25",NA,NA,NA,NA,NA,"Rosanae",NA,NA,"47W49'","22S15'",NA,NA,NA,NA
"79","2020-06-15 07:53:55-03","UEFS","HUEFS","116338","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Cardoso, D.","1503",NA,"Brasil","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.",NA,"Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.","HUEFS0116338","HUEFS0116338 HUEFS0116338_e1","M.M.M.Lopes","2007","01","24","Bahia","Amargosa","-39.466667","-12.866667","750","900",NA,NA,NA,"Rosanae",NA,NA,"39W28'","12S52'",NA,NA,NA,NA
"80","2019-09-04 19:55:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,"C. F. P. von Martius",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"81","2015-12-16 13:39:14-02","F","FMNH-SEEDPLANTS","V0133186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133186F","V0133186F_01 V0133186F_02",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-03-07 08:51:58-03","F","FMNH-SEEDPLANTS","V0133691F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133691F","V0133691F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-03-07 08:51:58-03","F","FMNH-SEEDPLANTS","V0133692F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133692F","V0133692F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-07-23 12:12:59-03","CEPLAC","CEPEC","118060","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,"D. Cardoso","1503",NA,"Brasil","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.",NA,NA,NA,NA,"M. M. M. Lopes","2007","01","24","Bahia","AMARGOSA","-39.466667","-12.866667",NA,NA,NA,NA,NA,NA,NA,NA,"39W28'","12S52'",NA,NA,NA,"30/11/2007"
"85","2020-07-23 12:12:59-03","CEPLAC","CEPEC","103547","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,"Fiaschi, P.","2816",NA,"Brasil","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatiguí à Serra das Lontras.",NA,NA,NA,NA,"R. Goldenberg","2005","03","17","Bahia","arataca","-39.408056","-15.202778","600","600",NA,NA,NA,NA,NA,NA,"39W24'29","15S12'10",NA,NA,NA,NA
"86","2020-08-03 12:10:45-03","CEPLAC","CEPEC","127360","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,"Jardim, A. B.","228",NA,"Brasil","Serra das Lontras. Rod. Arataca/Una entrada 9,5Km. Faz. Oreon. 6Km da entrada.",NA,"Foto, álcool 70%.",NA,NA,"A. B. Jardim","2009","02","06","Bahia","arataca","-39.339444","-15.174167",NA,NA,NA,NA,NA,NA,NA,NA,"39w20'22","15s10'27",NA,NA,NA,NA
"87","2020-07-23 12:12:59-03","CEPLAC","CEPEC","9429","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata",NA,"R. S. Pinheiro","2215",NA,"Brasil","Km 15 Rod. Barra do Choça/Caatiba.",NA,NA,NA,NA,"J. J. Wurdack","1973","07","29","Bahia","BARRA DO CHOÇA","-40.5793991088867","-14.8810997009277",NA,NA,"25032","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"01/10/1978"
"88","2021-02-12 15:02:14-03","UFSCar","SPSC","4044","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","involucrata","Leandra involucrata","DC.","D. Santos Jr.",NA,NA,"Brasil",NA,NA,NA,NA,NA,"D. Santos Jr.","1994","02","07","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2018-02-02 09:21:42-02","CAS","CAS-BOT","577812","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Mexia, Ynes","5465","South America","Brazil","Viçosa. Fazenda de Dr. Christioma; Chácara",NA,"Speading shrub 2 m. high; flower bracts white in bud and flower, stamens red; fruit bracts red. Ornamental. Abundant locally. Quaresminha.",NA,NA,NA,"1930","12",NA,"Minas Gerais",NA,NA,NA,"700",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"90","2014-09-23 11:01:50-03","G","G-DC","G00310681","S","Plantae",NA,NA,"Melastomataceae","Leandra","involucrata","Leandra involucrata","DC.","Martius, C. F. P.",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=220995&base=img&lang=en","G00310681","G00310681","CAT.HERB.PRODR.","1827",NA,"00",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2011",NA,"01","01","-53.08972222","-10.77305556","ISOTYPUS of Leandra involucrata DC.",NA,NA,NA
"91","2014-09-23 11:01:51-03","G","G-DC","G00310682","S","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","DC.","Martius, C. F. P.",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=220994&base=img&lang=en","G00310682","G00310682","CAT.HERB.PRODR.","1827",NA,"00","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,"2011",NA,"01","01","-45.44222222","-18.78777778","ISOTYPUS of Leandra umbellata DC.",NA,NA,NA
"92","2019-11-21 10:09:54-03","IBt","SP","4916","S","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","Cogn.","Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"Hoehne, FC","1921","01","12","Minas Gerais","Santa Bárbara do Mato Dentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 10:09:54-03","IBt","SP","38206","S","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","Cogn.","Mello Barreto","6697",NA,"Brasil","Serra do Caraça, Mata",NA,NA,NA,NA,"Gehrt, A","1933","04","13","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:09:54-03","IBt","SP","42664","S","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","Cogn.","Williams, O; Assis, V","7014",NA,"Brasil","Mata da Mai d'água, near Serro",NA,NA,NA,NA,NA,"1945","05","04","Minas Gerais","Serro","-43.3793983459473","-18.604700088501",NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:09:54-03","IBt","SP","120949","S","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","Cogn.","Carauta, JPP","531",NA,"Brasil","Lago Azul; local sombrio no subosque da mata, muito úmido",NA,NA,NA,NA,"Wurdack, JJ","1968","01","01","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto","1970",NA,"04","06",NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:09:54-03","IBt","SP","254834","S","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","Cogn.","Jouy, A","B674",NA,"Brasil","Horto Florestal. Mata antiga",NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","1989","01","15","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939","700","700","39297","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-02-05 14:54:53-02","GH","HU-HERB","GH 00310966","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","de Candolle","L. O. Williams & V. Assis","7014","South America","Brazil",NA,"Sheet",NA,NA,NA,"M. Reginato",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7014",NA,NA
"98","2019-02-05 14:54:19-02","GH","HU-HERB","GH 00310977","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","umbellata","Leandra umbellata","de Candolle","Riedel",NA,"South America","Brazil",NA,"Sheet",NA,NA,NA,"M. Reginato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
