"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","individualCount"
"49","2008-05-27 22:02:00-03","MO","MOBOT","3217574","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade","Carlo Hansen",NA,"Troels M. Pedersen","Pedersen 13772","1988",NA,NA,"South America","Brazil","Santa Catarina",NA,"Mun. S. Bento do Sul: about 20 km SE of S. Bento do Sul, on road to Corupá. Edge of woodland on steep banks by the roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2009-07-18 00:26:00-03","MO","MOBOT","3273747","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade","J. Wurdack",NA,"Otto Huber","Huber 13517","1993","2","10","South America","Venezuela","Amazonas",NA,"Depto. Atures; Cumbre centro-oriental del Macizo del Cuao. Arbustales tepuyanos densos sobre vertiente de arenisca inclinada hacia el SW.","-67.31666","4.96666","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","3273807","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade","G. Aymard",NA,"CARNEVALI","CARNEVALI 2709","1980","7","9","South America","Venezuela","Amazonas",NA,"Dpto. Atures. Rio Cataniapo, unos 9 km al S. de Pto. Aycucho, entre el punete sobre el rio la comunidad de Las Pavas.","-67.2","5.63333","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","3393581","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","J.J. Wurdack",NA,"O.S. Ribas","Ribas 970","1996",NA,NA,"South America","Brazil","Paraná",NA,"Serra Marumbi, Pixo Facazinho (Mun. Morretes).",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","3274889","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","J. wurdack",NA,"Gert G. Hatschbach","Hatschbach 26190","1971",NA,NA,"South America","Brazil","Paraná",NA,"Banhado Mun. Piraqurea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","19309","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.",NA,NA,"A.C. Cervi",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Tibagi","Quartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Arbusto de 1,5 m, flores roxas;",NA,NA,NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"55","2015-10-22 10:03:04-02","UNIOESTE","UNOP","6332","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Silva, J.M.",NA,"Silva, J.M.; Ernani, P.; Vaz, J.; Ernani, P.; Vaz, J.","6286","2008","01","25",NA,"Brasil","Paraná","Adrianópolis","Fazenda tanque Berneck .","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Árvore, 4 m, anteras creme. Floresta altântica.",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"56","2015-10-22 10:03:04-02","UNIOESTE","UNOP","5023","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Silva, J.M.",NA,"Silva, J.M.; Emani, P.; Vaz, J.; Emani, P.; Vaz, J.","6286","2008","01","25",NA,"Brasil","Paraná","Adrianópolis","Fazenda Tanque, Berneck.","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Árvore, 4 m, anteras cremes. Floresta altântica.",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"57","2016-09-15 10:17:27-03","UNIOESTE","UNOP","3582","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Barboza, E.",NA,"Engels, M.E.; Ferneda Rocha, L.C.; Michelon, C.; Ferneda Rocha, L.C.; Michelon, C.","2477","2013","02","20",NA,"Brasil","Paraná","Adrianópolis","Estrada para Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Arbusto, ca. 2m. Flores alvas. Floresta Ombrófila Densa. Em pequenos morros e barrancos pedregosos, as margens da estrada.",NA,NA,"2015","49901","auto",NA,NA,NA,NA,"04","06",NA
"58","2015-10-22 10:03:04-02","UNIOESTE","UNOP","6026","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Silva, J.M.",NA,"Silva, J.M.; Ernani, P.; Vaz, J.; Ernani, P.; Vaz, J.","6286","2008","01","25",NA,"Brasil","Paraná","Adrianópolis","Fazenda Tanque ,berneck ( mun Adrianopolis ) Parana .","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Árvore, 4 m, anteras cremes. Floresta altântica.",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 11:49:15-03","UFPE","UFP","27228","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Wurdack, JJ",NA,"Ribas, OS; Silva, JM; Barbosa, E","970","1996","01","10",NA,"Brasil","Parana","Morretes",NA,"-48.834400177002","-25.476900100708","1100","1100",NA,"Matinha Nebular do Pico.; Arbusto com cerca de 2m de alt., flores alvas.","UFP027228",NA,"1997","30514","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","USw36238","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade",NA,NA,"Collector unknown","HBR 27751",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","2324807","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade",NA,"Isotype","R. M. Klein","2205","1957","1","26","South America","Brazil","Santa Catarina",NA,"Ibirama.",NA,NA,NA,NA,NA,NA,"US00120047","US00120047_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","2325439","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.",NA,NA,"R. M. Klein","2320","1959","11","20","South America - Neotropics","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746","950",NA,NA,NA,"US01903830","US01903830_01 US01903830_02",NA,"34291","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2325460","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.",NA,NA,"R. Reitz & D. Klein","9549","1960","2","6","South America - Neotropics","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746","990",NA,NA,NA,"US01903829","US01903829_01 US01903829_02",NA,"34291","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","2592400A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.",NA,NA,"G. Hatschbach","26190","1971","1","31","South America - Neotropics","Brazil","Paraná","Piraquara","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"US01903828","US01903828_01 US01903828_02",NA,"12577","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","2732998","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.",NA,NA,"-- Bresolin & -. Roco","699","1973","2","8","South America - Neotropics","Brazil","Santa Catarina","Benedito Novo","Nascente Rio Zinco, Alto Benedito","-49.3643989562988","-26.7828006744385","750",NA,NA,NA,"US01903827","US01903827_01 US01903827_02",NA,"20912","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","3342770","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.",NA,NA,"O. S. Ribas, J. M. Silva & E. Barbosa","970","1996","1","10","South America - Neotropics","Brazil","Paraná","Morretes","Serra Marumbi; Pico Facãozinho","-48.834400177002","-25.476900100708","1100",NA,NA,NA,"US01903826","US01903826_01 US01903826_02",NA,"30514","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"67","2019-12-09 17:30:18-03","UFPR","EFC","15574","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Barboza, E.",NA,"Brotto, M.L.","1858","2015","01","19",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7178","-24.8561","870","870",NA,"Arbusto 4m, flores de pétalas brancas, estames amarelos e outros rosados. Floresta Ombrófila Densa, vegetação secundária.","EFC015574",NA,"2015",NA,NA,NA,"-48.7178","-24.8561",NA,"01","27",NA
"68","2019-11-13 11:25:57-03","USP","SPF","196243","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Silva, JM",NA,"Silva, JM","6286","2008","01","25",NA,"Brasil","Paraná","Adrianópolis",NA,"-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"SPF00196243",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-11-13 11:25:57-03","USP","SPF","132500","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Wurdack, JJ",NA,"Ribas, OS","970","1996","01","10",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SPF00132500",NA,"1997","30514","auto",NA,NA,NA,NA,NA,NA,NA
"70","2019-11-13 11:25:57-03","USP","SPF","190281","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, FS",NA,"Ribas, OS","7040","2005","10","26",NA,"Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"SPF00190281",NA,"2007","41885","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-25 13:52:41-03","UNIVILLE","JOI","9358","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, F.S.",NA,"M. Reginato","754","2006","12","22",NA,"Brasil","Paraná","Morretes","Parque Estadual do Marumbi, cume do Facãozinho.","-48.834400177002","-25.476900100708",NA,NA,NA,"; HABITO: arbusto","JOI009358",NA,"2007","30514","auto",NA,NA,NA,NA,"01","22",NA
"72","2021-03-25 13:52:41-03","UNIVILLE","JOI","3715","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, F.S.",NA,"M. Sobral",NA,"2001","02","03",NA,"Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"JOI003715",NA,"2008","34291","auto",NA,NA,NA,NA,"02","03",NA
"73","2021-03-25 13:52:41-03","UNIVILLE","JOI","4558","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, F.S.",NA,"M. Sobral",NA,"2001","02","03",NA,"Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"JOI004558",NA,"2008","34291","auto",NA,NA,NA,NA,"02","03",NA
"74","2019-10-07 09:34:44-03","UEFS","HUEFS","133108","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.",NA,NA,"Ribas, O.S.","7040","2005","10","26",NA,"Brasil","Paraná","Tunas do Paraná","Fazenda Tanque, Berneck.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"HUEFS0133108","HUEFS0133108",NA,"41885","auto","Rosanae",NA,NA,NA,NA,NA,NA
"75","2020-09-22 13:48:54-03","USP","SPFW","1060","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade","J.J. Wurdack 1961",NA,"Reitz ;Klein","9549","1960","02","06",NA,"Brasil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746","990","990",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-13 16:04:50-03","UNISANTA","HUSC","8989","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, F.S.",NA,"Bertani, D.F.; et al.","13","1996","12","13",NA,"Brasil","São Paulo","Cunha","P.E. da Serra do Mar - Núcleo Cunha","-45.004722","-23.239444",NA,NA,NA,"Arbusto, 2m alt., ponta das pétalas vermelhas.; Floresta Ombrófila Densa Montana, Floresta Secundária com aproximadamente 15 anos de regeneração.",NA,NA,"2013",NA,NA,NA,"-45.004722","-23.239444",NA,"11",NA,NA
"77","2020-11-04 17:29:48-03","UEM","HUEM","7103","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, F.S. in dup.ESA",NA,"Franciosi, ERN; Bertani, DF; Yamamoto, LF; Albuquerque, LB; Rodrigues, RR; Souza, VC; J.Y.Tamas","9","1996","12","16",NA,"Brasil","São Paulo","Cunha","Núcleo Cunha, P.E. da serra do mar; floresta ombrófila densa montana; pastagem com arbusto e árvores isoladas","-45.021278","-23.236222",NA,NA,NA,"Arbusto de 1,5 m de altura; pétalas branco-róseas; estame falciforme com base amarela e ápice róseo","HUEM000007338","HUEM000007338","2014",NA,NA,NA,"-45.021278","-23.236222",NA,"11","06",NA
"78","2020-11-04 17:29:48-03","UEM","HUEM","7102","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, F.S. in dup.ESA",NA,"Bertani, DF; et al.","7","1996","12","13",NA,"Brasil","São Paulo","Cunha","P.E. da serra do mar - Núcleo Cunha, floresta ombófila; densa montanha; floresta segundária com aproximadamente 15 anos de regeneração.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Arbusto de 4,0m de altura. Flores brancas.","HUEM000007337","HUEM000007337","2014","38855","auto",NA,NA,NA,NA,"11","03",NA
"79","2020-11-04 17:29:48-03","UEM","HUEM","7088","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Meyer, F.S. in dup.ESA",NA,"Bertani, DF; et al.","13","1996","12","13",NA,"Brasil","São Paulo","Cunha","P.E. da serra do mar - Núcleo Cunha, floresta ombófila; densa montanha; floresta segundária com aproximadamente 15 anos de regeneração.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Arbusto de 2,0m de altura, ponta das pétalas vermelhas.","HUEM000007336","HUEM000007336","2014","38855","auto",NA,NA,NA,NA,"11","03",NA
"80","2021-02-26 18:29:59-03","UEL","FUEL","48005","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","dusenii","Pleroma dusenii","(Cogn.) P.J.F.Guim. & Michelang.",NA,NA,"Silva, JM; Emani, P; Vaz, J","6286","2008","01","25",NA,"Brasil","Paraná","Adrianópolis","Berneck, Faz. Tanque","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"FUEL005736",NA,"2021","49901","auto",NA,NA,NA,NA,"02",NA,NA
"81","2020-08-20 20:40:16-03","UFSC","FLOR","24831","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade","Wurdack, J.J.",NA,"Bresolin, A.; Roco","699","1973","02","08",NA,"Brasil","Santa Catarina","Benedito Novo","Nascentes do Rio Zinco, Alto Benedito.","-49.3643989562988","-26.7828006744385","750","750",NA,"arvoreta, flor branco-rosa, 4m altura. Faxinal.","FLOR0024831",NA,"1974","20912","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-08-20 20:40:16-03","UFSC","FLOR","6114","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","catharinensis","Tibouchina catharinensis","Brade","Souza, M.L.",NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","642","1985","02","14",NA,"Brasil","Santa Catarina","Guabiruba","Faz. Renaux-Hering, Lajeado Alto.","-48.9810981750488","-27.0858001708984",NA,NA,NA,"arbusto","FLOR0006114",NA,"1985","16046","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-08-20 20:40:16-03","UFSC","FLOR","28918","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Wurdack, J.J.",NA,"Ribas, O.S.; Silva, J.M. & Barbosa, E.","970","1996","01","10",NA,"Brasil","Paraná","Morretes","Serra Marumbi, Pico Facãozinho.","-48.834400177002","-25.476900100708","1100","1100",NA,"arbusto, flor alva, 2m altura","FLOR0028918",NA,"1997","30514","auto",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-04 15:45:09-03","IF","SPSF","50008","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii",NA,"E.Barboza",NA,"M.L.Brotto & S.Prado","1858","2015","01","19","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.9911003112793","-24.6571998596191","870","870",NA,"COLETA: Arbusto de 4m de altura; flores de pétalas brancas, estames amarelos e outros rosados. Floresta Ombrófila Densa, vegetação secundária.; GEOGRAFIA: Arbusto de 4m de altura; flores de pétalas brancas, estames amarelos e outros rosados. Floresta Omb",NA,NA,"2015","49901","auto","Magnoliopsida",NA,NA,NA,"01","27",NA
"85","2021-03-04 15:45:09-03","IF","SPSF","13299","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii",NA,NA,NA,"G.Silva",NA,"1990","01","17","América do Sul","Brasil","SP","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"86","2021-03-04 15:45:09-03","IF","SPSF","12697","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii",NA,NA,NA,"G.Rossi",NA,"1988","12","31","América do Sul","Brasil","SP","Ubatuba","Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"87","2019-11-21 10:10:36-03","IBt","SP","329277","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","dusenii","Tibouchina dusenii","Cogn.","Wurdack, JJ",NA,"Ribas, OS; Silva, JM; Barbosa, E","970","1996","01","10",NA,"Brasil","Paraná","Morretes","Serra Marumbi, Pico Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1997","30514","auto",NA,NA,NA,NA,NA,NA,NA
