"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"389","2021-03-01 16:29:31-03","UNICAMP","UEC","176779","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","1999","08","03","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C1); área total: 244,9ha.","-46.916667","-22.816667","-46.916667","-22.816667","Árvore decídua, autocórica; córtex rugoso, madeira moderadamente pesada; altura total: 9m; altura do fuste: 6m; PAP: 34cm; 01-25% da copa infestada por lianas.&nf;Nome popular: capixingui.; Floresta estacional semidecidual.","UEC023869","UEC023869",NA,NA,NA,"Magnoliopsida",NA,"371","653","653",NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:29:31-03","UNICAMP","UEC","176780","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","1999","07","29","Brazil","São Paulo","Campinas","Mata do Macuco (fragmento G1); área total: 41,8ha.","-46.933333","-22.783333","-46.933333","-22.783333","Árvore decídua, autocórica; córtex rugoso, madeira moderadamente pesada; altura total: 7m; altura do fuste: 4m; PAP: 76cm. 51-75% da copa infestada por lianas.&nf;Nome popular: capixingui.; Floresta estacional semidecidual.","UEC023871","UEC023871",NA,NA,NA,"Magnoliopsida",NA,"365","739","739",NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:29:31-03","UNICAMP","UEC","176781","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","1999","11","29","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C3); área total: 244,9ha.","-46.916667","-22.816667","-46.916667","-22.816667","Árvore decídua, autocórica; córtex rugoso, madeira moderadamente pesada; altura total: 11m; altura do fuste: 2m; PAP: 117cm; 01-25% da copa infestada por lianas.&nf;Nome popular: capixingui.; Floresta estacional semidecidual.","UEC023870","UEC023870",NA,NA,NA,"Magnoliopsida",NA,"715","756","756",NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-01 16:29:31-03","UNICAMP","UEC","176782","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","04","19","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C2); área total: 244,9ha.","-46.916667","-22.816667","-46.916667","-22.816667","Árvore decídua, autocórica; córtex rugoso, madeira moderadamente pesada; altura total: 9m; altura do fuste: 7m; PAP: 25cm.&nf;Nome popular: capixingui.; Floresta estacional semidecidual.","UEC023868","UEC023868",NA,NA,NA,"Magnoliopsida",NA,"1183","660","660",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-01 16:29:31-03","UNICAMP","UEC","172148","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Garcia, LC",NA,NA,NA,"Garcia, LC","2008","02","28","Brazil","São Paulo","Campinas","Distrito de Souzas, Cond. Colinas do Atibaia, mata ribeirão cachoeira.","-47.550233","-23.3923","-47.550233","-23.3923","Árvore nativa 6m., frutos imaturos verdes.; Mata atlântica, floresta estacional semidecídual.","UEC016301","UEC016301",NA,NA,NA,"Magnoliopsida",NA,"62","711","711",NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-01 16:29:31-03","UNICAMP","UEC","196795","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Monge, M",NA,NA,NA,"Monge, M","2013","11","19","Brazil","Paraná","Sengés","Estrada para Cachoeira Grande. ca. de 6 km da estrada de asfalto","-49.463056","-24.113333","-49.463056","-24.113333","Árvore, 6 m de altura, frutos verdes.&nf;; Ambiente degradado, capãozinho","UEC135344","UEC135344",NA,NA,NA,"Magnoliopsida",NA,"2332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-08-20 10:11:16-03","UNICAMP","UEC","40651","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Webster, GL; Santiago, LJ; Emmerich, M","1984","10","27","Brazil","Rio de Janeiro","Tijuca","Parque Nacional da Tijuca, rainforest","-45.220833","-22.966111","-45.220833","-22.966111","flor, shrubby tree 4 m high, flowers yellowish - green","UEC143585","UEC143585",NA,NA,NA,"Magnoliopsida",NA,"25431","500","800",NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-08-20 10:11:16-03","UNICAMP","UEC","22065","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Assumpção, T","1979","10",NA,"Brazil","São Paulo","Anhembi","Barreiro Rico","-49.388889","-22.670556","-49.388889","-22.670556","flor, Remark & Habitat (Fallen branch)","UEC142171","UEC142171",NA,NA,NA,"Magnoliopsida",NA,"7507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-01 16:29:36-03","UNICAMP","UEC","201683","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Zanetti, BC","2017","11","01","Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN. Estrada Stellarium.","-46.808333","-22.7575","-46.808333","-22.7575","Espécie arbustiva com 5 a 10 m de altura. A copa arredondadas e aberta é composta de folhas simples, altarnas, comestípulas, face superior é brilhantes com coloração verde-escura; face inferior branca, com pêlos estrelados; ambos os la","UEC177907","UEC177907",NA,NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-01 16:29:36-03","UNICAMP","UEC","202764","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Caxambu, MG","2017","11","08","Siqueira, EL; Moreira Santos, TL","2017","10","24","Brazil","Paraná","Nova Tebas","Estação Ecológica Municipal Reinaldo Petrechen-Nova Tebas-PR-Brasil.","-51.954611","-24.370139","-51.954611","-24.370139","Árvore ca.6m, heliófita.Flores verdes.; Relevo:Ondulado-Vegetação:Floresta Estacional Semidecidual Submontana.","UEC166342","UEC166342",NA,NA,NA,"Magnoliopsida",NA,"2337","575","575",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-01 16:29:36-03","UNICAMP","UEC","204667","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Caxambu, MG","2015","02","19","Molina, LS","2014","11","08","Brazil","Paraná","Terra Rica","Fazenda Santo Antônio II-Terra Rica-PR-Brasil","-52.743889","-22.762169","-52.743889","-22.762169","Arvoreta ca. 8m, heliófita.Flores com cálice verde e corola alva; Reserva Legal-Relevo:Suave-Ondulado.Vegetação:Floresta Estacional Semidecidual Submontana","UEC164108","UEC164108",NA,NA,NA,"Magnoliopsida",NA,"s.n.","402","402",NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-08-20 10:11:16-03","UNICAMP","UEC","23456","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Tamashiro, JY","1982","01",NA,"Matthes, LAF","1981","01","12","Brazil","Minas Gerais","Poços de Caldas","Recanto Japonês ( Nativo em mata de enco","-46.564722","-21.838889","-46.564722","-21.838889","flor, Árvore até 15 a 16 m, flores velhas e frutos esverdeados","UEC143602","UEC143602",NA,NA,NA,"Magnoliopsida",NA,"671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-08-20 10:11:16-03","UNICAMP","UEC","26166","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Martins, FR","1981","12","03","Brazil","Minas Gerais",NA,NA,"-46.564722","-21.838889","-46.564722","-21.838889","flor, Fonte dos Amores. Árvore com cerca de 5 m, fores esverdeadas","UEC142036","UEC142036",NA,NA,NA,"Magnoliopsida",NA,"1619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-09-16 10:29:45-03","UNICAMP","UEC","4699","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Webster, GL","1984","09",NA,"Silva, AF; Yamamoto, K; Miller, C; Stubblebine, MT","1978","11","23","Brazil","São Paulo","Vinhedo","Sítio Caragoatá","-46.974722","-23.036111","-46.974722","-23.036111","flor, Árvore cerca de 8 m altura, flor creme esverdeada","UEC142022","UEC142022",NA,NA,NA,"Magnoliopsida",NA,"8884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-08-20 10:11:17-03","UNICAMP","UEC","53471","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Alves, MV","1991","12",NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1986","12","12","Brazil","São Paulo","São José dos Campos",NA,"-45.9375","-23.716667","-45.9375","-23.716667","flor, Árvore de até 10 m, folhas verde-escuro na fase ventral e verde-claro-prata na dorsal (folhas em outros ramos com folhas de mais do dobro destas)","UEC143599","UEC143599",NA,NA,NA,"Magnoliopsida",NA,"1530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-08-20 10:11:17-03","UNICAMP","UEC","54412","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Alves, MV","1991","12",NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1986","01","11","Brazil","São Paulo","São José dos Campos",NA,"-45.9375","-23.716667","-45.9375","-23.716667","flor, Árvore de 12 m, folhas bicoloresm flores de perianto verde e estames brancos, casca fina vermelha, lenho creme, súber com pequenas fissuras superficiais, madeira fortemente aromáticas.","UEC143653","UEC143653",NA,NA,NA,"Magnoliopsida",NA,"1363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-08-20 10:11:17-03","UNICAMP","UEC","61793","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Bernacci, LC","1989","11","08","Brazil","São Paulo",NA,"Faz. são Vicente, mata",NA,NA,NA,NA,"flor, Árvore ca. 11 m alt, frutos imaturos. Beira de córrego próximo à mata","UEC142169","UEC142169",NA,NA,NA,"Magnoliopsida",NA,"24448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-08-20 10:11:17-03","UNICAMP","UEC","80506","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cardoso-Leite, E",NA,NA,NA,"Oliveira, A","1993","07","25","Brazil","São Paulo","São Roque","Mata da Câmara","-48.080556","-23.523889","-48.080556","-23.523889","flor, 18 m alt. nom. pop: capixingui",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-08-20 10:11:17-03","UNICAMP","UEC","80506","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cardoso-Leite, E",NA,NA,NA,"Cardoso-Leite, E; Oliveira, A","1993","07","25","Brazil","São Paulo","São Roque","Mata da Câmara","-48.080556","-23.523889","-48.080556","-23.523889","flor, 18 m alt. nom pop: capixingui","UEC142037","UEC142037",NA,NA,NA,"Magnoliopsida",NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-08-20 10:11:17-03","UNICAMP","UEC","78170","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Leitão Filho, HF",NA,NA,NA,"Passos, FC; Kim, AC","1995","06","29","Brazil","São Paulo","Gália","Est. Ecol. dos Caetetus","-49.5","-22.25","-49.5","-22.25","flor, Mata semidecídua,árvore com fruto","UEC143584","UEC143584",NA,NA,NA,"Magnoliopsida",NA,"FP36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-08-20 10:11:17-03","UNICAMP","UEC","80504","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cardoso-Leite, E",NA,NA,NA,"Cardoso-Leite, E; Oliveira, A","1993","07","26","Brazil","São Paulo","São Roque","Mata da Câmara, Mata mesófila semidecídua","-48.080556","-23.523889","-48.080556","-23.523889","ori, 11 m alt. nom. pop. capixingui",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-08-20 10:11:17-03","UNICAMP","UEC","80504","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cardoso-Leite, E",NA,NA,NA,"Oliveira, A","1993","07","26","Brazil","São Paulo","São Roque","Mata da Câmara, Mata Mesófila Semidecídua","-48.080556","-23.523889","-48.080556","-23.523889","ori, Mata mesófila semidecídua. 11 m alt, nom. pop capixingui","UEC143588","UEC143588",NA,NA,NA,"Magnoliopsida",NA,"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-08-20 10:11:17-03","UNICAMP","UEC","86114","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2002","05",NA,"Santos, FAM; Belinello, R; Galvão, JC; Gardolinski, PC","1984","09","28","Brazil","São Paulo","Taguaí-Iporanga",NA,NA,NA,NA,NA,"flor, Árvore de 6 m, flores esverdeadas","UEC140576","UEC140576",NA,NA,NA,"Magnoliopsida",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-08-20 10:11:17-03","UNICAMP","UEC","89204","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Leite, EC","1993","11","11","Brazil","São Paulo","Ubatuba","Praia da Puruba","-44.966667","-23.35","-44.966667","-23.35","flor, Árvore 5 - 8 m, borda de mata","UEC142025","UEC142025",NA,NA,NA,"Magnoliopsida",NA,"29415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-08-20 10:11:17-03","UNICAMP","UEC","97787","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Santos, K",NA,NA,NA,"Santos, K","1996","10","16","Brazil","São Paulo","Campinas","Sub-distrito de Souzas. Floresta estacio","-46.932778","-22.836944","-46.932778","-22.836944","flor, Borda da mata. Árvore, 10 m de altura, PAP 86 cm. Látex transparente","UEC140582","UEC140582",NA,NA,NA,"Magnoliopsida",NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-08-20 10:11:17-03","UNICAMP","UEC","97792","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Santos, K",NA,NA,NA,"Santos, K","1996","10","18","Brazil","São Paulo","Campinas","Sub-distrito de Souzas, Floresta Estacional Semidecidual","-46.932778","-22.836944","-46.932778","-22.836944","flor, Borda da mata. Árvore. Flores esverdeadas.Látex transparente","UEC143598","UEC143598",NA,NA,NA,"Magnoliopsida",NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-08-20 10:11:17-03","UNICAMP","UEC","98273","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Chung, F; Vanini, A; Souza, JP; Ivanauskas, NM; Matos, J; Schmidt, M; Gandara, F","2001","12","19","Brazil","São Paulo","Bom Sucesso de Itararé","Floresta Estacional, Mata Estacional","-49.215","-24.299167","-49.215","-24.299167","flor, Árvore, frutos imaturos verdes","UEC140581","UEC140581",NA,NA,NA,"Magnoliopsida",NA,"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-08-20 10:11:16-03","UNICAMP","UEC","130766","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I","2002","10",NA,"Sciamarelli, A; Silva, SM","2001","12","17","Brazil","Mato Grosso do Sul","Caarapó","Faz. V R (Rancho Verde)","-54.8222007751465","-22.6341991424561",NA,NA,"Árvore ca. 6 m com frutos verdes. UTM 7505777 21 K0721766","UEC142031","UEC142031",NA,NA,NA,"Magnoliopsida",NA,"1200",NA,NA,"38411","auto",NA,NA,NA,NA,NA,NA
"417","2021-03-01 16:29:31-03","UNICAMP","UEC","157067","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Pereira, APN","2018","08","20","Kinoshita, JH; Kotovski, ER; Galvão, JC; Braga, KRR; Pereira, MR; Marchiori, NM","2011","02","19","Brazil","Minas Gerais","Delfinópolis","Serra da Canastra, Trilha do Macaco.","-46.8539009094238","-20.343900680542",NA,NA,"Frutos verdes.; Floresta Estacional Semidecidual.","UEC015153","UEC015153",NA,NA,NA,"Magnoliopsida",NA,"11223",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"418","2019-08-20 10:11:17-03","UNICAMP","UEC","91121","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Souza, SB","1994","04","22","Brazil","Minas Gerais","Monte Belo","Mata Olaria - Fazenda Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,"flor, Fruto e brotos de folhas = Jauá come. Na estrada de tora","UEC142016","UEC142016",NA,NA,NA,"Magnoliopsida",NA,"1152",NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA
"419","2019-08-20 10:11:16-03","UNICAMP","UEC","45794","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I","1990","09",NA,"Weyland Vieira, MC","1982","11","28","Brazil","Minas Gerais","Monte Belo","Mata Olaria, Faz. Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,"flor, Nata Mesófila semi-decídua","UEC143587","UEC143587",NA,NA,NA,"Magnoliopsida",NA,"77",NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA
"420","2019-08-20 10:11:17-03","UNICAMP","UEC","68882","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I","1990","09",NA,"Weyland Vieira, MC","1982","11","28","Brazil","Minas Gerais","Monte Belo","Mata Olaria, Faz. Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,"flor, Nata Mesófila semi-decídua","UEC142028","UEC142028",NA,NA,NA,"Magnoliopsida",NA,"77",NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA
"421","2019-08-20 10:11:17-03","UNICAMP","UEC","59556","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Araújo, GM","1989","11","02","Brazil","Minas Gerais","Uberlândia","Fazenda Experimental do Glória, Mata Mesófila semi-decídua","-48.2771987915039","-18.9186000823975",NA,NA,"flor","UEC143586","UEC143586",NA,NA,NA,"Magnoliopsida",NA,"709",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"422","2019-08-20 10:11:16-03","UNICAMP","UEC","46567","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Webster, GL",NA,NA,NA,"Orlandeli, JL","1985","11","29","Brazil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,"flor, Arbóreo","UEC143596","UEC143596",NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"423","2019-08-20 10:11:16-03","UNICAMP","UEC","119182","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Estevan, DA","1999","11","10","Brazil","Paraná","Londrina","Estância Cabral","-51.1627998352051","-23.3103008270264",NA,NA,"flor, Árvore 6 m, inlforescência esvcerdeadas, borda da mata","UEC142175","UEC142175",NA,NA,NA,"Magnoliopsida",NA,"137",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"424","2019-08-20 10:11:16-03","UNICAMP","UEC","46584","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Webster, GL","1987","09",NA,"Paro, FE","1986","10","23","Brazil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"flor, Árvore 4 m,flores esverdeadas, látex transparente","UEC143601","UEC143601",NA,NA,NA,"Magnoliopsida",NA,"39",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"425","2019-08-20 10:11:16-03","UNICAMP","UEC","46576","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Vieira, AOS",NA,NA,NA,"Neves, MIOJ","1984","10","31","Brazil","Paraná","Londrina","Pq. Artur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,"flor, Árvore 6 a 7 m, flores creme-esverdeadas",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"426","2019-08-20 10:11:16-03","UNICAMP","UEC","46576","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Vieira, AOS",NA,NA,NA,"Neves, MIOJ","1984","10","31","Brazil","Paraná","Londrina","Pq. Artur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,"flor, Árvore, 6 a 7 m, flores creme-esverdeadas","UEC143592","UEC143592",NA,NA,NA,"Magnoliopsida",NA,"343",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"427","2019-08-20 10:11:17-03","UNICAMP","UEC","57162","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"?","1983","11","11","Brazil","Paraná","Maringá","Horto Florestal Dr. Luíz Teixeira Mende, Área 3. Projeto Flora","-51.9385986328125","-23.4253005981445",NA,NA,"flor, Árvore nativa com 12 à 15 m de alt. Inflorescências cacho de cacho, flores branca amareladas.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"142",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"428","2019-08-20 10:11:17-03","UNICAMP","UEC","57162","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Irenice; Dutra, E; Alceu, P","1983","11","11","Brazil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Projeto Flora","-51.9385986328125","-23.4253005981445",NA,NA,"flor, Árvore nativa com 12 a 15 m de alt. Inflorescências cacho de cacho, flores brancas amareladas, caule piloso, folhas coráceas. Espécime nº 142","UEC143589","UEC143589",NA,NA,NA,"Magnoliopsida",NA,"118",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"429","2019-08-20 10:11:17-03","UNICAMP","UEC","82007","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Durigan, G","1994","04","15","Brazil","São Paulo","Assis","Estação Ecológica. Mata Ciliar","-50.4099998474121","-22.6599998474121",NA,NA,"ori, Árvore pioneira","UEC143583","UEC143583",NA,NA,NA,"Magnoliopsida",NA,"31708",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"430","2020-02-18 09:33:41-03","UNICAMP","UEC","55694","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Grombone-Guaratini, MT","1987","11","16","Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,"flor, Árvore com até 8 m ,flores brancas visitadas por inseto, no lajeado de granito","UEC143641","UEC143641",NA,NA,NA,"Magnoliopsida",NA,"21361",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"431","2019-08-20 10:11:16-03","UNICAMP","UEC","29304","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Martins, FR","1982","02",NA,"?","1980","11","04","Brazil","São Paulo","Bauru","Rerva Florestal de Bauru, Floresta mesófila Semidecídua","-49.060001373291","-22.3099994659424",NA,NA,"flor, Caule rugoso sem espinhos, sem látex",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"105",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA
"432","2019-08-20 10:11:17-03","UNICAMP","UEC","84242","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Bernacci, LC; Metezger, JP; Goldenberg, R","1993","05","27","Brazil","São Paulo","Brotas","Próximo ao Morro do Jacaré - Pepira","-48.1199989318848","-22.2800006866455",NA,NA,"Árvore, material estéril","UEC140580","UEC140580",NA,NA,NA,"Magnoliopsida",NA,"35048",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"433","2019-08-20 10:11:16-03","UNICAMP","UEC","197570","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I",NA,NA,NA,"Franceschinelli, EV","1985","04","05","Brazil","São Paulo","Buri",NA,"-48.5900001525879","-23.7900009155273",NA,NA,"flor, Árvore 5m, escandente beira de estrada, cerradão","UEC140633","UEC140633",NA,NA,NA,"Magnoliopsida",NA,"17123",NA,NA,"28249","auto",NA,NA,NA,NA,NA,NA
"434","2019-08-20 10:11:16-03","UNICAMP","UEC","109301","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Constâncio, SS; Ahn, YJ","1999","10","25","Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"flor, Árvore, borda da mata","UEC142021","UEC142021",NA,NA,NA,"Magnoliopsida",NA,"182",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"435","2019-08-20 10:11:16-03","UNICAMP","UEC","114960","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R","1999","11","30","Brazil","São Paulo","Campinas","Bosque dos Alemães, Floresta Estacional Semidecidual","-47.060001373291","-22.8999996185303",NA,NA,"flor, Árvore de aproximadamente 15 m de altura, casca lisa, flores verde - claro de cheiro agradável, indivíduo 2852","UEC138847","UEC138847",NA,NA,NA,"Magnoliopsida",NA,"64",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"436","2019-08-20 10:11:16-03","UNICAMP","UEC","110998","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R","1999","11","30","Brazil","São Paulo","Campinas","Bosque dos Alemães, Floresta Estacional Semidecidual","-47.060001373291","-22.8999996185303",NA,NA,"flor, Árvore de aproximadamente 15 m de altura, casca lisa, flores verde - claro de cheiro agradável, indivíduo 2852","UEC140586","UEC140586",NA,NA,NA,"Magnoliopsida",NA,"64",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"437","2019-08-20 10:11:16-03","UNICAMP","UEC","4652","S","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,"flor, Coleção Bosque dos Jequitibás","UEC143650","UEC143650",NA,NA,NA,"Magnoliopsida",NA,"7651",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
