"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","previousCatalogNumber","sex"
"54","2020-08-31 08:53:03-03","INPA","INPA","97415","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Pruski, JF","Austin, DF","7044","1979","10","15","Southern America","Brasil","Amapá",NA,"Mazagão Novo, Entre Mazagão Novo, Vila de Carvão. SW de Macapá. Na beira de igapó.","-51.2861","-0.1161",NA,NA,"INPA0097415","INPA0097415 INPA0097415_e INPA0097415_nd",NA,NA,NA,"1989",NA,NA,"-51.2861","-0.1161",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-17 15:24:49-03","UNESP-RC","HRCB","33433","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","M. D. Moraes","Moraes, M. D.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"44°48'","23°20'",NA,NA,NA,NA,NA,NA,NA
"56","2020-06-17 15:24:49-03","UNESP-RC","HRCB","13139","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","M. D. Moraes (tese)","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-07 11:43:57-03","FUVATES","HVAT","1584","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","E. Freitas","N. I. Matzenbacher","s.n.","2004","09","26",NA,"Brasil","Rio Grande do Sul","Guaíba",NA,"-51.325","-30.113889",NA,"Trepadeira, aquática, com raízes adventícias e ramos alados","HVAT00001584",NA,NA,NA,NA,"2004","09","28","-51º19'30''W","-30º6'50''S",NA,NA,NA,NA,NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US","3407276","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"R. Vásquez, A. Vasquez, L. Dekentai & M. Chuimtan","21336","1996","6","22","South America - Neotropics","Peru","Amazonas",NA,"Amazonas: Bagua Province. Distrito Imaza, camino Putuim-Shimutaz","-78.3397","-5.0556",NA,NA,"US01672477",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","380",NA,NA,NA,NA,NA
"59","2020-09-12 05:00:02-03","US","US","3272171","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Robinson, H. E., (US)","G. Cremers & C. Feuillet","12411","1991","10","20","South America - Neotropics","French Guiana",NA,NA,"Montagne de Kaw","-52.15","4.55",NA,NA,"US00601002","US00601002_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","40",NA,NA,NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","2843351","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"G. W. Harling, G. Storm & B. Ström","9773","1968","5","25","South America - Neotropics","Ecuador","Pastaza",NA,"Pastaza: Mera.",NA,NA,NA,NA,"US01671845","US01671845_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","1100",NA,NA,NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US","3486537","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Oliveira, C. T.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10378","2003","7","1","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Mt. Wokomung, NE facing slopes above second of four escarpments","-59.8377","5.09886",NA,NA,"US00889713",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","1400",NA,NA,NA,NA,NA
"62","2020-09-12 05:00:02-03","US","US","3260041","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"M. Rimachi Y.","8537","1988","4","5","South America - Neotropics","Peru","Loreto",NA,"Peru. Loreto. Maynas. Dtto. Iquitos. Río Momón, del caserio de Sargento Lores al caserio de Punta Alegre, en orilla inundable",NA,NA,NA,NA,"US01672483",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","100",NA,NA,NA,NA,NA
"63","2020-09-12 05:00:02-03","US","US","3285848","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Holmes, W.","R. Oldeman","3119","1970","4","18","South America - Neotropics","French Guiana",NA,NA,"Rivière Yaroupi env. 10 km en aval de Saut Tainoua","-52.71","2.61",NA,NA,"US00601004",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"64","2020-09-12 05:00:02-03","US","US","3128315","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"A. H. Gentry & D. C. Daly","18294","1977","3","14","South America - Neotropics","Colombia","Amazônas",NA,"Vicinity of Leticia, road behind airport",NA,NA,NA,NA,"US01671062","US01671062_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"65","2020-09-12 05:00:02-03","US","US","3243607","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"A. H. Gentry","76370","1992","3","28","South America - Neotropics","Peru","Loreto",NA,"Loreto. Explorama Tourist Camp, Yanamono","-72.83","-3.47",NA,NA,"US01672476",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","120",NA,NA,NA,NA,NA
"66","2020-09-12 05:00:02-03","US","US","2958337","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J.-P. Lescure","136","1974","3","14","South America - Neotropics","French Guiana",NA,NA,"Camopi R., near confl. with Tamouri","-52.33","3.18",NA,NA,"US00601008",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","2435231","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Oliveira, C. T.","S. S. Tillett, C. L. Tillett & R. Boyan","45173","1960","8","7","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Mt. Ayanganna, betw. first & second cliffs along NE side","-59.93","5.38",NA,NA,"US00601157",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","900",NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","702645","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"R. H. Schomburgk","I 321","1837","3",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,"US00601005","US00601005_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","1459267","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J. M. Schunke","386","1935","2","28","South America - Neotropics","Peru","Loreto",NA,"Dept. Loreto: Gamitanacocha, Rio Mazán",NA,NA,NA,NA,"US01672482","US01672482_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","100","125",NA,NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","3074730","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"S. G. Beck","4890","1981","10","30","South America - Neotropics","Bolivia","La Paz",NA,"Prov. Sud Yungas, Huancane (cerca Chulumani), 8 kms hacia el sur",NA,NA,NA,NA,"US01670935",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","2450",NA,NA,NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","3457724","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"W. Meier & N. Flauger","8845","2001","12","31","South America - Neotropics","Venezuela","Carabobo",NA,"Distrito Bejuma, Cordillera de la Costa, norte de Bejuma, entre Cerro San Isidro y Cerro de Paja (Cariaprima), a lo largo de la carretera","-68.225","10.275",NA,NA,"US01671061",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","1400","1650",NA,NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","2905980","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"S. McDaniel & M. Rimachi Y.","23283","1980","3","2","South America - Neotropics","Peru","Loreto",NA,"Loreto. Maynas. Dtto. Iquitos. Río Itaya, trocha de Sanangal",NA,NA,NA,NA,"US01672481","US01672481_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","110",NA,NA,NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","3094066","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Pruski, J. F.","R. Oldeman","5119","1970","4","18","South America - Neotropics","French Guiana",NA,NA,"Rivière Yaroupi, environ 10 km en aval de Saut Tainoua","-52.71","2.61",NA,NA,"US00601006",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","2435155","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J. M. Pires, W. A. Rodrigues & G. Irvine","50868","1961","9","11","South America - Neotropics","Brazil","Amapá",NA,"Rio Araguari","-51.917","1.292",NA,NA,"US01671060","US01671060_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","3379303","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"L. Scur","39","1999","3","18","South America","Brazil","Rio Grande do Sul",NA,"Mun. da Caxias do Sul - Santa Justina",NA,NA,NA,NA,"US01673743","US01673743_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","780",NA,NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","2677734","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Holmes, W. C.","W. H. A. Hekking","1008","1961","8","11","South America - Neotropics","Suriname","Saramacca",NA,"Coppename, vic. cataractarum Raleigh fluminis superíoris","-56.2","4.71",NA,NA,"US00601001","US00601001_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","3410705","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"A. H. Gentry","76370","1992","3","28","South America - Neotropics","Peru","Loreto",NA,"Loreto. Explorama Tourist Camp, Yanamono","-72.83","-3.47",NA,NA,"US01672479",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","120",NA,NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","3410694","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"E. F. Rodrignez R. & P. Reyes M.","1764","1997","7","21","South America - Neotropics","Peru","Cajamarca",NA,"Cajamarca: San Ignacio Province. Distrito Huarango, Nuevo Mundo: Caserio Gosén. Bosque primario, arriba del márgen izquierdo de la quebrada Las Juntas",NA,NA,NA,NA,"US01672478","US01672478_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","1500","1600",NA,NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","1417609","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"H. H. Rusby","1645","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"South America, Near Yungas",NA,NA,NA,NA,"US01670934","US01670934_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","1829",NA,NA,NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","32577","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"H. H. Rusby","1645","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"South America, Yungas",NA,NA,NA,NA,"US01670936",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","1829",NA,NA,NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","3272999","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Pruski, J. F.","S. A. Mori, C. A. Gracie, P. Acevedo-Rodriguez, B. Angell & P. Anderson","22231","1992","5","22","South America - Neotropics","French Guiana",NA,NA,"Saül, vicinity of Eaux Claires, Sentier Botanique, entrance to about 700 m from entrance; at entrance to Sentier Botanique","-52.2","3.61",NA,NA,"US00696653",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","200","300",NA,NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","2921978","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"L. A. Mattos Silva & J. Hage","1017","1980","8","8","South America - Neotropics","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Município de Ilhéus. Entre os Povoados de Sambaituba e Campinho, pela antiga Estrada de Ferro, ao Norte de Ilhéus. Vegetação de Brejo",NA,NA,NA,NA,"US01673746","US01673746_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","2886209","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J. Ubiratan Santos, F. Ramos & C. D. A. Mota","198",NA,NA,NA,"South America - Neotropics","Brazil","Rondônia",NA,"Amazônia, margem direita do rio Pacáas Novos, entre a 1a e 2a Cachoeira. Mata de várzea",NA,NA,NA,NA,"US01673742","US01673742_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","3103644","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coêlho","4428","1984","6","9","South America - Neotropics","Brazil","Rondônia",NA,"Município de Vilhena, BR 364, Rodovia Porto Velho-Cuiabá, campo de Vilhena. Campo natural, solo arenoso.",NA,NA,NA,NA,"US01673741","US01673741_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US","2933291","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J. Hage & E. B. Santos","1195","1981","8","18","South America - Neotropics","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Município de Ilhéus. Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. Quadra D",NA,NA,NA,NA,"US01673744","US01673744_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","50",NA,NA,NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","3204069","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J. Espina","1886","1985","11","17","South America - Neotropics","Colombia","Chocó",NA,"Choco. Municipio de Pizarro, carretera Pié de Pepé-Berrecul. Km. 21-24",NA,NA,NA,NA,"US01671395",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","3192556","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"C. Feullet","788",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,"Guyane Francaise. Route de la Moutagne de Raw",NA,NA,NA,NA,"US02185814","US02185814_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","2886203","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Pruski, J. F.","B. Maguire, J. P. Schulz, T. R. Soderstrom & N. H. Holmgren","57650 a","1963","9","27","South America - Neotropics","Suriname",NA,NA,"Kayser Airstrip, Zuid R., 45 km above confl. with Lucie R., Wilhelmina Gebergte","-56.48","3.16",NA,NA,"US00600998",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","270",NA,NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","2974480","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"C. Feuillet","788","1983","4","1","South America - Neotropics","French Guiana",NA,NA,"Montagne de Kaw, route",NA,NA,NA,NA,"US00601007","US00601007_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"90","2020-09-12 05:00:02-03","US","US","2905990","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"S. McDaniel & M. Rimachi Y.","23301","1980","3","3","South America - Neotropics","Peru","Loreto",NA,"Loreto. Maynas. Dtto. Iquitos. Carretera de Zungaro Cocha, near Quebrada de Shushuna",NA,NA,NA,NA,"US01672480",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","140","160",NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","3133927","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J. D. Dwyer","9647","1972","3","28","South America - Neotropics","Ecuador","Napo",NA,"Prov. Napo. Santa Cecilia, Muñozlandia on Río Aguarico, island in river",NA,NA,NA,NA,"US01671847","US01671847_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","340",NA,NA,NA,NA,NA
"92","2020-09-12 05:00:02-03","US","US","1402619","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"E. H. Ule","931","1888","9",NA,"South America","Brazil","Santa Catarina",NA,"Auf Gestränch Kletterns in den Velha bei Blumenau",NA,NA,NA,NA,"US01673747","US01673747_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"93","2020-09-12 05:00:02-03","US","US","3098888","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"R. Oldeman","B 3229","1970","5","14","South America - Neotropics","French Guiana",NA,NA,"Fleuve Oyapock, 2ème saut après le Saut Moutouci","-52.63","2.45",NA,NA,"US00600999",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","3063945","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"F. Hurtado & A. Alvarado","973","1988","11","10","South America - Neotropics","Ecuador","Napo",NA,"Prov. Napo: Carretera Hollin-Loreto, km 25. Centro Challuayacu.l En trocha hacia la zona del Guagua Sumaco. Bosque pluvial Premotnano. Bosque primario.","-77.67","-0.72",NA,NA,"US01671844",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","1230",NA,NA,NA,NA,NA
"95","2020-09-12 05:00:02-03","US","US","3291679","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Holmes, W. C.","J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","12002","1993","8","3","South America - Neotropics","Suriname",NA,NA,"Haut Litany, Bassin du Litany","-54.75","2.51",NA,NA,"US00600955",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","170",NA,NA,NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","3037749","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"J. Hage & E. B. Santos","2123","1986","8","14","South America - Neotropics","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Município de Ilhéus. Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. Quadra H Plantação de cacau",NA,NA,NA,NA,"US01673745","US01673745_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","50",NA,NA,NA,NA,NA
"97","2020-09-12 05:00:02-03","US","US","3098903","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"R. Oldeman","B 2179","1969","2","25","South America - Neotropics","French Guiana",NA,NA,"Crique Ipoucin, Approuague, a 5 km en amont du premier camp Salvat","-52.28","4.15",NA,NA,"US00601000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"98","2020-09-12 05:00:02-03","US","US","3138399","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"H. van der Werff & E. Gudiño","11146","1989","8","16","South America - Neotropics","Ecuador","Morona-Santiago",NA,"Morona-Santiago. Along new road Mendez-Morona. Remnants of forests",NA,NA,NA,NA,"US01671846","US01671846_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","650",NA,NA,NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","1282699","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Holmes, W. C.","J. S. de la Cruz","3445","1923","3","23","South America - Neotropics","Guyana","Barima-Waini",NA,"Amakura R., NW District","-59.98","8.16",NA,NA,"US00601003",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"100","2021-03-15 18:25:32-03","USP","SPF","214108","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"Fernandes, AC","735","2011","02","14",NA,"Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiano.","-51.398889","-30.1825",NA,"Liana. Estéril.; Iterior de mata paludosa.","SPF00214108",NA,NA,NA,NA,NA,NA,NA,"-51.398889","-30.1825",NA,"56","56",NA,NA,NA,NA
"101","2019-09-05 16:31:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","hexagona","Mikania hexagona",NA,NA,"A. Fendler","626",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"102","2019-09-04 19:37:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","microptera","Mikania microptera",NA,NA,"J. S. Blanchet","1710",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"103","2016-08-23 10:58:53-03","NHMLondon","NHM-LONDON-BOT","BM000608501","S","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Walter C. Holmes; b.1944; W.C.Holmes","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1710","1839",NA,NA,NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/904c63c62278bfde5fb8dbbfa20f0cd9950d6c10/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"1981",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,"Isotype","NHMUK:ecatalogue:4983664",NA
"104","2019-10-16 14:11:13-03","UEL","FUEL","9037","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Matzenbacher, NI","Ruas, PM; et al.","s.n.","1990","10","14",NA,"Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiniano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"28343","auto",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-05-06 11:53:46-03","UFU","HUFU","39919","S","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Nakajima, J.N.","Lemes, E.O.A.","15","2004","03","16",NA,"Brasil","Minas Gerais","Ouro Preto","Barra.","-43.5080986022949","-20.2875003814697",NA,NA,"HUFU00048255","HUFU00048255","44599","auto",NA,"2005","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-28 15:44:42-03","UFU","HUFU","79564","S","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"Forzza, R.C.; et al. &","9366","2017","11","23",NA,"Brasil","Amapá",NA,"Parque Nacional das Montanhas do Tumucumaque, Entre Serra do Navio e Pedra Branca do Amapari. Rio Amapari.","-52.370278","1.187778",NA,"Liana. Brácteas verdes. Flores alvas.","HUFU00077163",NA,NA,NA,NA,"2019","07","08","-52.370278","1.187778",NA,NA,NA,NA,NA,NA,NA
"107","2020-08-20 20:38:09-03","UFSC","FLOR","20989","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, M.R.","Matzenbacher, N.I.","s.n.","1988","11","01",NA,"Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiano.","-51.3250007629395","-30.113899230957",NA,"Dupl. ICN 86.915","FLOR0020989",NA,"28343","auto",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-20 20:38:09-03","UFSC","FLOR","20979","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, M.R.","Leite, S.L.C.","s.n.","1990","04","02",NA,"Brasil","Rio Grande do Sul","Viamão","Viveiro da prefeitura de Porto Alegre.","-51.0233001708984","-30.0811004638672",NA,"Dupl. 86.821","FLOR0020979",NA,"41667","auto",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
