"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","recordNumber","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","relatedCatalogItem","fieldNumber","infraspecificEpithet","sex"
"49","2020-12-11 11:43:32-03","UFMG","BHCB","21919","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,"Lucca, M","1993",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"26557",NA,NA,"auto","Southern America",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:43:32-03","UFMG","BHCB","21922","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,"Lucca, M","1993",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"26557",NA,NA,"auto","Southern America",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:43:32-03","UFMG","BHCB","21922","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,"Lucca, M","1993",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"26557",NA,NA,"auto","Southern America",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:43:32-03","UFMG","BHCB","62324","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,"Mota, RC da; Marques, A","2001","04","13","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"22051",NA,"Erva coletada crescendo na superfície de rochas com acúmulo de húmus; frutos imaturos.","auto","Southern America",NA,NA,"330",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:43:32-03","UFMG","BHCB","41452","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"22051",NA,NA,"auto","Southern America",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:43:32-03","UFMG","BHCB","56483","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,"Mota, RC da","2000","12","02","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"11966",NA,"Erva rupícula. Flores roxas no ápice e branco na base; brácteas vermelhas.","auto","Southern America",NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:43:32-03","UFMG","BHCB","44038","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,"Vasconcelos, MF de","1998","11","22","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"11966",NA,"Bromélia; Mata de altitude; Herbácep/terrestre; Flores visitadas por beija flor; flores com base das tépalas vermelho-escuro, parte mediana branca e parte apical das tépalas roxo","auto","Southern America",NA,NA,"s.n.","1350","1350",NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:43:32-03","UFMG","BHCB","40056","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,"Vasconcelos, MF de; Corgosinho, PHC","1997","11","01","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"11966",NA,"Borda de mata. Campo rupestre. Herbáceo.","auto","Southern America",NA,NA,"s.n.","1450","1450",NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:43:32-03","UFMG","BHCB","27966","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"26557",NA,NA,"auto","Southern America",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:43:32-03","UFMG","BHCB","181155","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","hatschbachii","Neoregelia hatschbachii","L.B.Sm.",NA,"Hatschbach, G; Pelanda, P","1971","11","14","Brasil","Minas Gerais","Diamantina","Guinda","-43.6002998352051","-18.2493991851807",NA,NA,"BHCB035319","BHCB035319","Monocotyledon",NA,NA,NA,NA,"101169",NA,"Planta avermelhada. Flor alvacente, ápice anilado; Afloramentos rochosos","auto","Southern America",NA,NA,"27945","1300","1300",NA,"Isotypus",NA,NA,NA,NA
"59","2020-08-31 09:20:16-03","INPA","INPA","78131","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","Wanderley, MGL","Cruz, ND da","1978","11","18","Brasil","Minas Gerais",NA,"Serra do Carega, ca. 70 km a Sudeste de Belo Horizonte, em direção à Carapuça.",NA,NA,NA,NA,"INPA0078131","INPA0078131 INPA0078131_e INPA0078131_e1","Monocotyledon","Poales","2006","05","02",NA,NA,NA,NA,"Southern America",NA,NA,"6460","1500","1700",NA,NA,NA,NA,NA,NA
"60","2020-06-15 15:29:40-03","UNESP-RC","HRCB","74512","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","K.R. Silva","Silva",NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,"-43.510194","-19.246861","43º30'36,7W","19º14'48,7S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-15 15:29:40-03","UNESP-RC","HRCB","74515","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","K.R. Silva","Silva",NA,NA,NA,"Brasil","Minas Gerais","Planalto de Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-06-10 10:10:27-03","FZB-BH","BHZB","2970","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana",NA,"L .M. Versieux","Ordones, J.","2000","12","14","Brasil","MG","Catas Altas","Caraça/ Bocaína","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"2004","07","06","11966",NA,"Rupícola.","auto",NA,NA,NA,"529",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-06-10 10:10:27-03","FZB-BH","BHZB","8008","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana",NA,NA,"Ferreira Junior, C.A. et al.","2010","10","28","Brasil","MG","Belo Horizonte","FZB-BH - Jardim Botânico - Coleção do Cerrado","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082",NA,"BRO 2000 007. Origem: Caraça - MG. Folhas verdes com bastante cêra, mácula rósea no ápice. Inflorescência com 20 a 25 flores.Cultivado","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2014-11-06 16:16:44-02","UFPB","EAN","7983","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","J. M. Marturelly",NA,"1991","10","26","Brasil","Bahia","Ibicoara",NA,"-41.2847","-13.4106",NA,NA,NA,NA,NA,NA,"1998","08",NA,"34188",NA,NA,"auto",NA,NA,NA,"4464",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-09-12 05:00:02-03","US","US","2645329","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B. Sm.",NA,"W. Anderson, M. Stieber & J. H. Kirkbride","1972","2","14","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Valley ca. 5km SSE of Pico do Itambé.",NA,NA,NA,NA,NA,NA,NA,"Bromeliales",NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,"36017","1140",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"66","2020-09-12 05:00:02-03","US","US","2648773","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B. Sm.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","24","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Ca. 10 km W. of Barão de Cocais.",NA,NA,NA,NA,NA,NA,NA,"Bromeliales",NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,"29031","1500",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","2748502","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B. Sm.",NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","1973","4","15","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. 10 km by road SW of Rio Jequití and Mendanha on road to Diamantina.",NA,NA,NA,NA,NA,NA,NA,"Bromeliales",NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,"8970",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","3557310","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B. Sm.",NA,"R. M. Harley, E. Nic Lughadha & L. P. de Queiróz","1992","2","12","Brazil","Bahia",NA,"Mun. Abaíra: Campo do Cigano.","-41.92","13.25",NA,NA,NA,NA,NA,"Bromeliales",NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,"H 52013","1650",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","2647936","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","hatschbachii","Neoregelia hatschbachii","L.B. Sm.",NA,"G. Hatschbach & P. Pelanda","1971","11","14","Brazil","Minas Gerais",NA,"Guinda.",NA,NA,NA,NA,"US00131435","US00131435_01",NA,"Bromeliales",NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,"27945",NA,NA,"Monocotyledonae","Holotype",NA,NA,NA,NA
"70","2019-11-13 11:17:07-03","USP","SPF","219523","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","Coffani-Nunes, JV","Coffani-Nunes, JV","1992","10","17","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo às velozias gigantes.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00219523",NA,NA,NA,NA,NA,NA,"26557",NA,NA,"auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-07 09:20:38-03","UEFS","HUEFS","13732","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","M.G.L.Wanderley","Ganev, W.","1992","11","16","Brasil","Bahia","Abaíra",NA,"-41.9","-13.266667","41W54'","13S16'","HUEFS0013732","HUEFS0013732","Angiospermae","Poales","1999","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1800","1800","Lilianae",NA,NA,NA,NA,NA
"72","2019-10-07 09:20:38-03","UEFS","HUEFS","16063","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","M.G.L.Wanderley","Ganev, W.","1993","11","20","Brasil","Bahia","Abaíra",NA,"-41.9","-13.316667","41W54'","13S19'","HUEFS0016063","HUEFS0016063","Angiospermae","Poales","1999","01",NA,NA,NA,NA,NA,NA,NA,NA,"2524","1800","1800","Lilianae",NA,NA,NA,NA,NA
"73","2019-10-07 09:20:38-03","UEFS","HUEFS","179790","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","Dantas-Queiroz, M.V.","Conceição, A.A.","2011","11","05","Brasil","Bahia","Palmeiras","Chapada Diamantina.","-41.603056","-12.599444","41W36'11''","12S35'58''","HUEFS0179790","HUEFS0179790","Angiospermae","Poales","2016","03",NA,NA,NA,"Campo rupestre em caatinga",NA,NA,NA,NA,"4072","979","979","Lilianae",NA,NA,NA,NA,NA
"74","2019-10-07 09:20:38-03","UEFS","HUEFS","190851","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","Dantas-Queiroz, M.V.","Conceição, A.A.","2012","12","31","Brasil","Bahia","Mucugê","Morro da Laje Grande, Capão Correio.","-41.366667","-13.116667","41W22'","13S7'","HUEFS0190851","HUEFS0190851","Angiospermae","Poales","2016","03",NA,NA,NA,NA,NA,NA,NA,NA,"4190","1295","1295","Lilianae",NA,NA,NA,NA,NA
"75","2019-10-07 09:20:38-03","UEFS","HUEFS","8312","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","M.G.L.Wanderley","Queiroz, L.P.de","1987","10","10","Brasil","Bahia","Mucugê",NA,"-41.383333","-13","41W23'","13S0'","HUEFS0008312","HUEFS0008312","Angiospermae","Poales","1999","01",NA,NA,NA,NA,NA,NA,NA,NA,"1878","1000","1000","Lilianae",NA,NA,NA,NA,NA
"76","2019-10-07 09:20:38-03","UEFS","HUEFS","91408","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","Dantas-Queiroz, M.V.","Bellintani, M.C.","2004","12","23","Brasil","Bahia","Mucugê","Parque do Projeto Sempre Viva. Casa do Francês.","-41.3575","-12.983333","41W21'27''","12S59'0''","HUEFS0091408","HUEFS0091408","Angiospermae","Poales","2016","03",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"77","2019-07-09 12:55:26-03","F","FMNH-SEEDPLANTS","V0404124F","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana",NA,NA,"M. G. Arrais et al.","1984","12","14","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0404124F","V0404124F_01","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"36367/6910A",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"78","2019-09-04 19:43:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Nidularium","bahianum","Nidularium bahianum",NA,NA,"E. H. G. Ule","1906","11",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"7105",NA,NA,"Monocotyledoneae","Holotype",NA,NA,NA,NA
"79","2020-07-23 12:00:56-03","CEPLAC","CEPEC","25267","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana",NA,"R. M. Harley","R. M. Harley","1980","03","26","Brasil","Bahia","MUCUGÊ","Serra do Sincorá. Ca. 15Km NW Mucuge, Rod. Guiné/Palmeiras.","-41.483333","-12.966667","41W29'0","12S58'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20976",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"80","2020-07-23 12:00:56-03","CEPLAC","CEPEC","68555","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana",NA,"L. O. F. de Sousa","A. M. de Carvalho","1994","10","27","Brasil","Bahia","LENÇÓIS","Chapadinha.","-41.440278","-12.459722","41W26'25","12S27'35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1061",NA,NA,NA,NA,"02/04/2003",NA,NA,NA
"81","2020-07-23 12:00:56-03","CEPLAC","CEPEC","85409","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana",NA,"L. O. F. de Sousa","J. G. Jardim","2000","01","27","Brasil","Bahia","MUCUGÊ","10Km ao N da cidade, na Rod. para Andaraí.","-41.318889","-12.965833","41W19'8","12S57'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2553",NA,NA,NA,NA,"02/04/2003",NA,NA,NA
"82","2020-07-23 12:00:56-03","CEPLAC","CEPEC","46500","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana bahiana",NA,"Flora do Pico das Almas","R. M. Harley","1988","11","18","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste, na parte N do vale abaixo do Pico.","-41.966667","-13.533333","41W58'0","13S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26208",NA,NA,NA,NA,"30/12/1995",NA,"bahiana",NA
"83","2020-07-23 12:00:56-03","CEPLAC","CEPEC","48863","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana bahiana",NA,"Flora do Pico das Almas","R. M. Harley","1988","12","26","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Campo do Queiroz, 4Km SE Faz. Silvina.",NA,"-13.533333","4157W0","13S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27436",NA,NA,NA,NA,"30/12/1995",NA,"bahiana",NA
"84","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","Wanderley, MGL; Sousa, GM","Anderson, WR; et al.","1973","04","15","Brasil","Minas Gerais",NA,"10km by road SW of Rio Jequiti and Medanha on road to Diamantina",NA,NA,NA,NA,"UB0002828","UB0002828","Monocotyledonae",NA,"1996","03","03",NA,NA,"Bracts pale green, distally pink; flowers white & green; Hillside with blocky quartzite outcrops, sloping down to streams; cerrado on hillside, gallery forest along streams, and brejos (sedge meadows) just above the forests",NA,"Southern America",NA,NA,"8970",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B.Sm.","Nogueira, M","Anderson, WR; et al.","1972","02","14","Brasil","Minas Gerais",NA,"Ca. 5km SSE of Pico do Itambé",NA,NA,NA,NA,"UB0002833","UB0002833","Monocotyledonae",NA,"2018","03","20",NA,NA,"Terrestriall sepals dark red, petals white, distally blue; Grassy cut-over hillsides with streams among shrubs and trees, and blocky sandstone outcrops",NA,"Southern America",NA,NA,"36017","1140","1140",NA,NA,NA,NA,NA,NA
"86","2014-10-09 13:58:14-03","UHH","HBG","514402","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","(Ule) L.B. Sm.","Scharf, U.","Ule, E.","1906","11",NA,"Brazil",NA,NA,"Estado de Bahia, Felsen Serra Sincora",NA,NA,NA,NA,"HBG514402",NA,NA,NA,"2010","02",NA,NA,NA,"E. Ule: Herbarium Brasiliense (label); Bl. hellblau Herbarium Hamburgense Evacuated and inaccessible 1943-1992",NA,"South America",NA,NA,"7105","1100","1100",NA,NA,NA,NA,NA,NA
"87","2014-10-09 13:58:14-03","UHH","HBG","514406","S","Plantae","Bromeliaceae","Neoregelia","hatschbachii","Neoregelia hatschbachii","L.B. Sm.","Smith, L.B.","Hatschbach, G. & Pelanda, P.","1971","11","14","Brazil",NA,NA,"Guinda (Mun. Diamantina) Minas Gerais",NA,NA,NA,NA,"HBG514406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"27945","1300","1300",NA,"Isotype",NA,NA,NA,NA
"88","2019-11-21 10:02:40-03","IBt","SP","321340","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Wanderley, MGL; Forzza, RC","Harley, RM; et al.","1992","02","12","Brasil","Bahia","Abaíra","Campo do Cigano.","-41.916667","-13.25","-41.916667","-13.25","SP051912","SP051912",NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA,NA,"52013","1650","1650",NA,NA,NA,NA,NA,NA
"89","2019-11-21 10:02:40-03","IBt","SP","352048","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.",NA,"Harley, RM; et al.","1988","11","18","Brasil","Bahia","Rio de Contas","Pico das Almas, Vertente leste. Na parte norte do vale abaixo do pico.","-41.966667","-13.533333","-41.966667","-13.533333","SP051908","SP051908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26208","1600","1600",NA,NA,NA,NA,NA,NA
"90","2019-11-21 10:02:40-03","IBt","SP","366800","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Moreira, BA","Piliackas, JM","2004","01",NA,"Brasil","Minas Gerais",NA,"Coletada no Bromeliário do IBT/SP.",NA,NA,NA,NA,"SP051909","SP051909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 10:02:40-03","IBt","SP","383874","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Wanderley, MGL","Wanderley, MGL; et al.","2005","12","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha para Vellozia gigantea.","-43.516806","-19.246111","-43.516806","-19.246111","SP051917","SP051917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2489",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 10:02:40-03","IBt","SP","396878","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Versieux, LM","Versieux, LM; et al.","2006","10","08","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Alto Palácio. Afloramento das Vellozias gigantes.","-43.518972","-19.247083","-43.518972","-19.247083","SP051918","SP051918",NA,NA,"2006","10","08",NA,NA,NA,NA,NA,NA,NA,"299","1305","1305",NA,NA,NA,NA,NA,NA
"93","2019-11-21 10:02:40-03","IBt","SP","402054","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Santos, AL","Santos, AL; et al.","2008","01","20","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Km 124 ao longo da estrada santana do Riacho - Conceição do Mato Dentro.Alto do Palácio, afloramento das Vellozias gigantea.","-43.509806","-19.247472","-43.509806","-19.247472","SP051922","SP051922",NA,NA,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"119","2489","2489",NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:02:40-03","IBt","SP","453363","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Wanderley, MGL","Wanderley, MGL; et al.","2009","02","10","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Trilha para o Pico das Almas. Afloramento rochoso depois do Campo do Queiroz.","-41.948528","-13.514778","-41.948528","-13.514778","SP051914","SP051914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2762",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:02:40-03","IBt","SP","384532","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Wanderley, MGL","Wanderley, MGL; et al.","2005","12","14","Brasil","Minas Gerais","Guinda",NA,"-43.673","-18.249278","-43.673","-18.249278","SP051911","SP051911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2520","1360","1360",NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:02:40-03","IBt","SP","37400","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Gehrt, A","Hoehne, FC","1936","12","24","Brasil","Minas Gerais","Belo Horizonte","Cultivado mo Jardin Botânico de São Paulo.","-43.937801361084","-19.9207992553711",NA,NA,"SP051919","SP051919",NA,NA,NA,NA,NA,"17082",NA,NA,"auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:02:40-03","IBt","SP","201589","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.",NA,"Wanderley, MGL; Giulietti, AM; Varanda, EM; Furlan, A; Harley, RM","1984","07","17","Brasil","Minas Gerais","Couto de Magalhães de Minas","Chapada do Couto","-43.4710998535156","-18.0713996887207",NA,NA,"SP051915","SP051915",NA,NA,NA,NA,NA,"32974",NA,NA,"auto",NA,NA,NA,"CFCR7667",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:02:40-03","IBt","SP","201589a","Extra","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.",NA,"Wanderley, MGL; Giulietti, AM; Varanda, EM; Furlan, A; Harley, RM","1984","07","17","Brasil","Minas Gerais","Couto de Magalhães de Minas","Chapada do Couto","-43.4710998535156","-18.0713996887207",NA,NA,"SP051916","SP051916",NA,NA,NA,NA,NA,"32974",NA,NA,"auto",NA,NA,NA,"CFCR7667",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:02:40-03","IBt","SP","144931","S","Plantae","Bromeliaceae","Neoregelia","bahiana","Neoregelia bahiana","L.B.Sm.","Wanderley, MGL; Sousa, GM","Semir, J; Joly, AB","1973","01","06","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 137 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"SP051924","SP051924",NA,NA,"2000",NA,NA,"31264",NA,NA,"auto",NA,NA,NA,"CFSC3764",NA,NA,NA,NA,NA,NA,NA,NA
