"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"300","2015-09-19 18:56:34-03","MNHN","RECOLNAT_MNHN_P","P00274600","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Salzmann, P.","1834",NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274600' target='other'> <mi>dwc_moreinfo</mi></a>","P00274600",NA,NA,"Sw.",NA,NA,"Bahia",NA,NA,NA,NA,"P00274600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-09-03 22:26:49-03","MNHN","RECOLNAT_MNHN_P","P00274601","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Salzmann, P.","1834",NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274601' target='other'> <mi>dwc_moreinfo</mi></a>","P00274601",NA,NA,"Sw.",NA,NA,"Bahia",NA,NA,NA,NA,"P00274601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2015-09-03 22:27:04-03","MNHN","RECOLNAT_MNHN_P","P00293100","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Geay, M.F.","1894",NA,NA,NA,"Vénézuela",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00293100' target='other'> <mi>dwc_moreinfo</mi></a>","P00293100",NA,NA,"Sw.","Camelbeke",NA,"savane de la R. Maporal, affluent du haut Guaritico",NA,NA,NA,NA,"P00293100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-09-04 13:09:12-03","MNHN","RECOLNAT_MNHN_P","P00605650","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Sagot, P.A.","1859",NA,NA,NA,"Guyane française",NA,"hb",NA,"Avec P00274597 qui est un type <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00605650' target='other'> <mi>dwc_moreinfo</mi></a>","P00605650",NA,NA,"Sw.","Raynal",NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1349",NA,NA,NA
"304","2015-09-19 19:49:36-03","MNHN","RECOLNAT_MNHN_P","P00605651","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Riedel, L.","1831","12",NA,NA,"Brésil",NA,"hb",NA,"Avec P00274596 qui est un type <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00605651' target='other'> <mi>dwc_moreinfo</mi></a>","P00605651",NA,NA,"Sw.","Raynal",NA,"in humidis prope Rio de Janeiro",NA,NA,NA,NA,"P00605651_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"911",NA,NA,NA
"305","2015-09-25 04:21:28-03","MNHN","RECOLNAT_MNHN_P","P00627242","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Hoock, J.","1962","6","8",NA,"Guyane",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627242' target='other'> <mi>dwc_moreinfo</mi></a>","P00627242",NA,NA,"Sw.","Strong",NA,"Route de Limiomany, 16ème km",NA,NA,NA,NA,"P00627242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA,NA
"306","2015-09-25 04:21:51-03","MNHN","RECOLNAT_MNHN_P","P00627243","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","s.r.",NA,NA,NA,NA,"Guyane française",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627243' target='other'> <mi>dwc_moreinfo</mi></a>","P00627243",NA,NA,"Sw.","Strong",NA,NA,NA,NA,NA,NA,"P00627243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2015-09-03 22:21:53-03","MNHN","RECOLNAT_MNHN_P","P01668974","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Herter, G.","1932","2","8",NA,"Uruguai",NA,"hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01668974' target='other'> <mi>dwc_moreinfo</mi></a>","P01668974",NA,NA,"Sw.",NA,NA,"Dep. San Jose, Est. Pascual. Uruguai",NA,NA,NA,NA,"P01668974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89038",NA,NA,NA
"308","2015-09-03 22:21:53-03","MNHN","RECOLNAT_MNHN_P","P01668975","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Herter, G.","1926","4","1",NA,"Uruguai",NA,"hb",NA,"Plantaer Uruguayenses. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01668975' target='other'> <mi>dwc_moreinfo</mi></a>","P01668975",NA,NA,"Sw.",NA,NA,"Montevideo - Carrasco. Uruguai",NA,NA,NA,NA,"P01668975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"344",NA,NA,NA
"309","2015-09-03 22:21:53-03","MNHN","RECOLNAT_MNHN_P","P01668972","PreservedSpecimen",NA,"Cyperaceae","Scleria","hirtella","Scleria hirtella","Smith, L.B.|Klein, R.M.","1964","12","7",NA,"Brasil","Santa Catarina","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01668972' target='other'> <mi>dwc_moreinfo</mi></a>","P01668972",NA,NA,"Sw.",NA,NA,"8km west of Campo Erê. Campo Erê, Santa Catarina, Sul, Brasil, América do Sul","-53.1","-26.36667","900","1000","P01668972_01","Campo Erê",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13774",NA,NA,NA
"310","2020-12-11 11:43:54-03","UFMG","BHCB","499","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Schwacke, CAW","1904",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Monocotyledon",NA,"Sw.",NA,"s.n.",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"311","2020-12-11 11:43:54-03","UFMG","BHCB","93718","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Tameirão Neto, E","2004","01","14","Southern America","Brasil","Minas Gerais",NA,NA,"Vereda, herbáceo.",NA,"Monocotyledon",NA,"Sw.",NA,"3747","Fazenda Riachão - Plantar.","-44.8988990783691","-18.7581005096436",NA,NA,NA,"Felixlândia",NA,NA,NA,NA,"38053","auto",NA,NA,NA,NA,NA,NA,NA
"312","2020-12-11 11:43:54-03","UFMG","BHCB","26376","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella",NA,NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Monocotyledon",NA,"Sw.",NA,"s.n.","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"Itabirito",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"313","2020-12-11 11:43:54-03","UFMG","BHCB","8681","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Andrade, R; et al.","1986","12","12","Southern America","Brasil","Minas Gerais",NA,NA,"Campo, herbáceo.",NA,"Monocotyledon",NA,"Sw.",NA,"24","Serra do Caraça, caminho para a Cachoeira do Belchior","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"314","2021-02-11 17:18:43-03","UFPR","UPCB","9221","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Hatschbach, G.","1970","10","21",NA,"Brasil","Mato Grosso",NA,NA,"Campo inundação Rio Paraná.",NA,NA,NA,"Sw.","Pedersen, T.M.","24989","Porto XV",NA,NA,NA,NA,NA,"Bataguaçu",NA,NA,"1972","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"315","2021-02-11 17:18:43-03","UFPR","UPCB","4493","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Bertels, A.","1953","02","02",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,"Sw.","Barros, M.","1412",NA,"-50.8588981628418","-25.010799407959",NA,NA,NA,"Ivaí",NA,NA,NA,NA,"21096","auto",NA,NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:18:43-03","UFPR","UPCB","8850","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Hatschbach, G.","1971","02","01",NA,"Brasil","Paraná",NA,NA,"Brejo..",NA,NA,NA,"Sw.","Pedersen, T.M.","26214","Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Curitiba",NA,NA,"1971","01","25180","auto","01",NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:18:42-03","UFPR","UPCB","27338","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Cervi, A.C.","1991","12","17",NA,"Brasil","Paraná",NA,NA,"Erva ereta, borda úmida do rio..",NA,NA,NA,"Sw.","Mazzuco, L.A.","3603","Campo próximo à Ponte do Rio das Mortes.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Jaguariaíva",NA,NA,"1995","11","44368","auto","09",NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:18:42-03","UFPR","UPCB","1633","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Hatschbach, G.","1958","12","15",NA,"Brasil","Paraná",NA,NA,"Brejo..",NA,NA,NA,"Sw.","Hatschbach, G.","5306","Fazenda Morungava, Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,"Sengés",NA,NA,"1958","01","55682","auto","01",NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:18:42-03","UFPR","UPCB","29552","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Hatschbach, G.","1958","12","15",NA,"Brasil","Paraná",NA,NA,"Brejo..",NA,NA,NA,"Sw.","Hatschbach, G.","5306","Fazenda Morungava, Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,"Sengés",NA,NA,"1958","01","55682","auto","01",NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:18:42-03","UFPR","UPCB","31259","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Silva, S.M.","1996","01","18",NA,"Brasil","Paraná",NA,NA,"Herbácea cespitosa. Local aberto..",NA,NA,NA,"Sw.","Kozera, C.",NA,"Ilha do Mel, Morro do Joaquim","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Paranaguá",NA,NA,"1997","06","24916","auto","02",NA,NA,NA,NA,NA,NA
"321","2021-02-11 17:18:42-03","UFPR","UPCB","29325","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Kozera, C.","1996","12","17",NA,"Brasil","Paraná",NA,NA,"Herbácea. Área alterada (degradada) da floresta com Araucária..",NA,NA,NA,"Sw.","Kozera, C.","423","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Curitiba",NA,NA,"1996","12","25180","auto",NA,NA,NA,NA,NA,NA,NA
"322","2021-02-11 17:18:43-03","UFPR","UPCB","61937","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Kozera, C.","2005","03","29",NA,"Brasil","Paraná",NA,NA,"Herbácea em campo..",NA,NA,NA,"Sw.","Kozera, C.","2061","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Balsa Nova",NA,NA,"2006","01","27346","auto","01",NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:18:43-03","UFPR","UPCB","61942","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Kozera, C.","2005","09","29",NA,"Brasil","Paraná",NA,NA,"Herbácea em campo úmido..",NA,NA,NA,"Sw.","Araújo, A.C.","2376","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Balsa Nova",NA,NA,"2007","01","27346","auto","01",NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:18:43-03","UFPR","UPCB","61948","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Kozera, C.","2005","04","19",NA,"Brasil","Paraná",NA,NA,"Herbácea em área de transição campo/várzea..",NA,NA,NA,"Sw.","Kozera, C.","2282","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Balsa Nova",NA,NA,"2006","01","27346","auto","01",NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:18:43-03","UFPR","UPCB","40882","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Gatti, G.","1999","03","22",NA,"Brasil","Paraná",NA,NA,"Erva ereta, 50cm, flores marrom e creme. Floresta ombrófila densa submontana, capoeirinha herbáceo/arbustiva, local sem sombreamento..",NA,NA,NA,"Sw.","Kozera, C.","359","Reserva Natural Salto Morato, Área Projeto Sucessão","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Guaraqueçaba",NA,NA,"2000","05","37295","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:18:43-03","UFPR","UPCB","7661","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Hatschbach, G.","1969","01","18",NA,"Brasil","Paraná",NA,NA,"Capoeira, terreno úmido..",NA,NA,NA,"Sw.","Hatschbach, G.","2086","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Paranaguá",NA,NA,"1969","06","24916","auto",NA,NA,NA,NA,NA,NA,NA
"327","2021-02-11 17:18:42-03","UFPR","UPCB","37217","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Santos, E.P.","1999","01","22",NA,"Brasil","Paraná",NA,NA,"Erva de ± 40 cm. Campo de altitude, 1380 m de altitude..",NA,NA,NA,"Sw.","Boldrini, I.","728","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Guaratuba",NA,NA,"1999","09","41937","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:18:43-03","UFPR","UPCB","9183","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Hatschbach, G.","1971","12","22",NA,"Brasil","Paraná",NA,NA,"Campo levemente úmido..",NA,NA,NA,"Sw.","Koyama, T.","28564","Vila Higienópolis","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Curitiba",NA,NA,"1972","01","25180","auto","01",NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:18:43-03","UFPR","UPCB","4494","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella var. nutans","Bertels, A.","1956","03","07",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Sw.","Bertels, A.",NA,"Dunas","-52.3424987792969","-31.771900177002",NA,NA,NA,"Pelotas",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,"var. nutans",NA
"330","2011-12-22 05:01:00-02","MO","MOBOT","1120039","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Teodoro Rojas","1934",NA,NA,"South America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Rojas 6661","Granja Soto. Pedro Juan Caballero. Campichuelo húmedo.","-55.61666","-22.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","2827925","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","David J.N. Hind","1992","1","10","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Sw.","D.A. Simpson","Hind 50055","Mun. Abaíra: Campo de Ouro Fino (alto).","-41.9","-13.25","1700.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2012-11-15 16:07:00-02","MO","MOBOT","2065610","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M. Piepenbring|D. De la Quintana|Garret, A.|M. Reiter","2000","1","29","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","K. Camelbeke","Piepenbring 2625",NA,NA,NA,"420.00000000","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","1002159","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Henning Adsersen|Adsersen, Anne","1974","4","18","South America","Ecuador","Galapagos",NA,NA,NA,NA,NA,NA,"Sw.","H. Adsersen","Adsersen 91","Between Media Luna and Puntudo",NA,NA,"700.00000000",NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2012-09-28 12:51:00-03","MO","MOBOT","100528565","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Eduard F. Poeppig",NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Sw.",NA,"Poeppig s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"335","2014-02-26 11:39:00-03","MO","MOBOT","100675872","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M.S. Chrostowski","1970","4","15","South America","Peru","San Martín",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Chrostowski 70-227","Rioja pajona. Rolling plain, very acid sandy clay loam. Ca 1450 mm, 22 o c.",NA,NA,"1100.00000000",NA,NA,"Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"336","2015-12-23 15:29:00-02","MO","MOBOT","100885362","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Nur Ritter","1996","11","25","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","N. Ritter (NHA)","Ritter 3925","Hillside and marshy depression above the gaseoducto between the town of Bermudez and the Río Piray.","-63.2591667","-17.7961111","430.00000000",NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","1009472","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M. Menacho|et al.","1993","11","28","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","M. Menacho","Menacho Viruez 309","Parque Regional Lomas de Arena, con arroyos estacionales y suelos arenosos.","-63.085","-17.89333","410.00000000",NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"338","2017-06-29 10:38:00-03","MO","MOBOT","100985666","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","4","6","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"Sw.","C.F.S. Muniz","Irwin 14433","Cerrado, Rio da Prata, ca. 6 km S of Posse.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","1156202","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","J. Richard Abbott","1995","3","22","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","J. Richard Abbott (BEREA)","Abbott 16507","Buena Vista; 2-5 km north of town on road to community of Madrejón; open grassy areas and scattered forest remnants. Open wet area; slender rhizome.","-63.66666","-17.43333","300.00000000",NA,NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","1488667","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Otto Buchtien","1922","12",NA,"South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Buchtien 7165","Hacienda Casana, in the Tipuani Valley",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","1718291","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Timothy J. Killeen","1986","2","12","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","M.T. Strong","Killeen 1763","Est. Las Madres-in curicehe near the gate, 9 km N of Concepción. Tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna marsh.","-62","-16","500.00000000",NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","1791137","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Jean Petitbon","2002","6","28","South America","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,"Sw.","Gerrit Davidse, 2002 (MO)","Petitbon 483","Canton de Macouria. Pointe Macouria.","-52.36666","4.91666","2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","1859940","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Stephan G. Beck","1990","5","31","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Sw.","St. G. Beck","Beck 18339","Ixiamas. Pampa-monte al lado de la pista de aterrizaje","-68.18333","-13.81666","460.00000000",NA,NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2011-03-24 16:21:00-03","MO","MOBOT","2430314","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","23","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Sw.","López, M. G., //","Arbo 6773","Estancia Yatay Corá, 50 km NE de Chavarría. Aprox. 2 km al NE del casco",NA,NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2011-12-22 05:00:00-02","MO","MOBOT","268894","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Teodoro Rojas","1915","2",NA,"South America","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Rojas 1032","San Bernardino. Campo húmedo.","-57.31666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","269681","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Brandt, Johann Friedrich (von)","1981","11","24","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Brandt 71871","Along sideroad going from the bridge which crosses Río Upano to Puyo.","-78.1333","-2.2666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","273876","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","G.H. Tate",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Tate 233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2009-06-25 13:32:00-03","MO","MOBOT","2902528","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","William R. Anderson","1973","3","12","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"Sw.","M. Alves","Anderson 6875","Serra da Atalaia, ca. 25 km by road SW of Monte Alegre de Goiás; mesophytic forest on steep slope of granitic rock, with very large boulders outcropping. Among rocks at summit.",NA,NA,"600.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2009-07-17 14:12:00-03","MO","MOBOT","2904728","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","12","South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"Sw.","R. Guaglianone","Irwin 10235","In shallow water. Wet campo with termite mounds, ca. 3 km. S.E. of Gama.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2009-07-10 17:57:00-03","MO","MOBOT","2910488","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Troels M. Pedersen","1980","1","8","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Sw.","T.M. Pedersen","Pedersen 12761","Carambola. Moist, sandy soil.",NA,NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","2910936","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","W. Wayt Thomas","2001","11","4","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Thomas 12760","Mun. Itacaré: Fazenda Capitão. 7.9 km W of junction BA 001 on road from Itacaré to Ubaitaba. Southern Bahian Wet Forest along banks of the Riacho do Capitão, forest along stream.","-39.08333","-14.35","40.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2014-01-18 05:57:00-02","MO","MOBOT","2939960","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Boris Vassilievich Skvortsov","1963","11","29","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Sw.","L.T. Eiten","Skvortsov 172","Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. Ca. 10 km. south and 0.8-1.0 km. east of center São Paulo (Praça de Sé). Near a brook in secondary forest.","-46.63333","-23.6","760.00000000","820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
