"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"341","2020-06-15 15:28:20-03","UNESP-RC","HRCB","4702","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Cesar, O.","1984","10","22",NA,"Brasil",NA,NA,"Árvore com 8m de alt., DAP= 25cm, flores branco-amareladas",NA,NA,NA,"Mart.","Cesar, O.","317","Mato Grosso do Sul","Selviria",NA,"-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,"1984","10",NA,"74358","auto",NA,NA,NA,NA
"342","2019-05-23 11:07:30-03","UFLA","ESAL","5686","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5.0; ferrugínea;; cerrado",NA,NA,NA,"Mart.",NA,"116","Mato Grosso",NA,"Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-05-23 11:07:30-03","UFLA","ESAL","9029","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3.0; amarelada;; cerrado",NA,NA,NA,"Mart.","Ary","3716","Minas Gerais","Lavras","Fazenda Três Barras","-44.999444","-21.245278",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-05-23 11:07:30-03","UFLA","ESAL","2959","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5.0; ;; cerrado",NA,NA,NA,"Mart.","D. A. C.","s.n.","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA
"345","2019-05-23 11:07:30-03","UFLA","ESAL","3578","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Carvalho, DA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2.0; ;; cerrado",NA,NA,NA,"Mart.","D. A. C.","s.n.","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA
"346","2019-05-23 11:07:30-03","UFLA","ESAL","3981","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guimarães, JAP; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 5.0; ;; cerrado",NA,NA,NA,"Mart.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA
"347","2019-05-23 11:07:30-03","UFLA","ESAL","3968","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Márcio B. Gomide; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 5.0; ;; cerrado",NA,NA,NA,"Mart.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA
"348","2019-05-23 11:07:30-03","UFLA","ESAL","23119","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Daniel Leão B. Melo",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; + - 9, m; amarelada, odor adocicado; marrom; cerrado",NA,NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Carmo da Cachoeira","Faz. Caxambu","-45.2235984802246","-21.4608001708984","1","1",NA,NA,NA,NA,NA,NA,"18366","auto",NA,NA,NA,NA
"349","2019-05-23 11:07:30-03","UFLA","ESAL","2072","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Matoso, F",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; trímeras carnosas; infrutescência baciforme; cerrado",NA,NA,NA,"Mart.","Maria C. Dias","s.n.","Minas Gerais","Curvelo","Fazenda Santa Maria","-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA
"350","2019-05-23 11:07:29-03","UFLA","ESAL","10982","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Oliveira, FM de",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5, m; ;; cerrado",NA,NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359","6","6",NA,NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA
"351","2019-05-23 11:07:30-03","UFLA","ESAL","16983","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Córrego Seco","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"352","2019-05-23 11:07:30-03","UFLA","ESAL","16980","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Córrego Seco","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"353","2019-05-23 11:07:30-03","UFLA","ESAL","16782","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Córrego Seco","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"354","2019-05-23 11:07:30-03","UFLA","ESAL","16982","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Córrego Seco","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"355","2019-05-23 11:07:30-03","UFLA","ESAL","16788","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Córrego Seco","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"356","2019-05-23 11:07:29-03","UFLA","ESAL","16632","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Padre Trindade","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"357","2019-05-23 11:07:29-03","UFLA","ESAL","16629","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Padre Trindade","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"358","2019-05-23 11:07:29-03","UFLA","ESAL","16568","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Padre Trindade","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"359","2019-05-23 11:07:29-03","UFLA","ESAL","16646","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Padre Trindade","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"360","2019-05-23 11:07:29-03","UFLA","ESAL","16682","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Padre Trindade","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"361","2019-05-23 11:07:30-03","UFLA","ESAL","16979","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Trevo para Arcos","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"362","2019-05-23 11:07:30-03","UFLA","ESAL","16789","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Trevo para Arcos","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"363","2019-05-23 11:07:30-03","UFLA","ESAL","16830","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Trevo para Arcos","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"364","2019-05-23 11:07:30-03","UFLA","ESAL","16790","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Trevo para Arcos","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"365","2019-05-23 11:07:30-03","UFLA","ESAL","16831","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Lília Rosário Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Mart.","Lília Rosário Ribeiro","s.n.","Minas Gerais","Formiga","Zona rural, Trevo para Arcos","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA
"366","2019-05-23 11:07:29-03","UFLA","ESAL","16368","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rodrigues, LA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5m; ;; cerrado",NA,NA,NA,"Mart.",NA,"205","Minas Gerais","Luminárias","Faz. Papagaio","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA
"367","2019-12-19 11:16:58-03","UFG","UFG","62861","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Vale, G.D.; et al.","2006","12","04",NA,"Brasil",NA,NA,"Árvore com ca. de 4 m de altura. Frutos na carpoteca.","UFG0062861",NA,NA,"Mart.","Vale, G.D.","231","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2006","12","30","70570","auto",NA,NA,NA,NA
"368","2020-04-28 12:33:28-03","UFG","UFG","42242","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ferreira, H.D.","2008","10","15",NA,"Brasil",NA,NA,NA,"UFG0042242",NA,NA,"Mart.","Ferreira, H.D.","4803","Goiás","Aparecida de Goiânia",NA,"-49.2439002990723","-16.823299407959",NA,NA,"UFG0042242",NA,NA,"2008","09","15","14888","auto",NA,NA,NA,NA
"369","2019-12-19 11:16:58-03","UFG","UFG","1266","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rizzo, J.A.; Barbosa, A.","1968","10","02",NA,"Brasil",NA,NA,NA,"UFG0001266",NA,NA,"Mart.","Barroso, G.M.","2448","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0001266",NA,NA,"1969","07",NA,"25250","auto",NA,NA,NA,NA
"370","2019-12-19 11:16:58-03","UFG","UFG","19160","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","César, R.; Oliveira, J.P.; et al.","1996","10","30",NA,"Brasil",NA,NA,NA,"UFG0019160",NA,NA,"Mart.","Pontes, A.F.","557","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0019160",NA,NA,"2002","09","03","25250","auto",NA,NA,NA,NA
"371","2019-12-19 11:16:58-03","UFG","UFG","2357","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rizzo, J.A.; Barbosa, A.","1968","07","01",NA,"Brasil",NA,NA,NA,"UFG0002357",NA,NA,"Mart.","Barroso, G.M.","1538","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0002357",NA,NA,"1969","07",NA,"25250","auto",NA,NA,NA,NA
"372","2019-12-19 11:16:58-03","UFG","UFG","2609","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rizzo, J.A.; Barbosa, A.","1968","11","07",NA,"Brasil",NA,NA,NA,"UFG0002609",NA,NA,"Mart.","Barroso, G.M.","2795","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0002609",NA,NA,"1969","07",NA,"25250","auto",NA,NA,NA,NA
"373","2019-12-19 11:16:58-03","UFG","UFG","2652","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rizzo, J.A.; Barbosa, A.","1968","06","10",NA,"Brasil",NA,NA,NA,"UFG0002652",NA,NA,"Mart.","Barroso, G.M.","1408","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0002652",NA,NA,"1969","07",NA,"25250","auto",NA,NA,NA,NA
"374","2019-12-19 11:16:58-03","UFG","UFG","2777","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rizzo, J.A.; Barbosa, A.","1968","06","06",NA,"Brasil",NA,NA,NA,"UFG0002777",NA,NA,"Mart.","Barroso, G.M.","1292","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0002777",NA,NA,"1969","07",NA,"25250","auto",NA,NA,NA,NA
"375","2019-12-19 11:16:58-03","UFG","UFG","25859","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Cruvinel, S.","2001","12","28",NA,"Brasil",NA,NA,NA,"UFG0025859",NA,NA,"Mart.","Pontes, A.F.","16","Goiás","Mossâmedes",NA,"-50.2150001525879","-16.1266994476318",NA,NA,"UFG0025859",NA,NA,"2002","09","03","30139","auto",NA,NA,NA,NA
"376","2019-12-19 11:16:58-03","UFG","UFG","43818","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ferreira, H.D.","2010","11","28",NA,"Brasil",NA,NA,NA,"UFG0043818",NA,NA,"Mart.",NA,"4859","Goiás","Porangatu",NA,"-49.1486015319824","-13.4407997131348",NA,NA,"UFG0043818",NA,NA,NA,NA,NA,"74366","auto",NA,NA,NA,NA
"377","2019-12-19 11:16:58-03","UFG","UFG","28695","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Santos, J.R.; Moreira, G.A.","2003","10","23",NA,"Brasil",NA,NA,NA,"UFG0028695",NA,NA,"Mart.","Santos, J.R.","117","Distrito Federal","Brasília","Parque Ecológico Norte Burle Marx","-47.9296989440918","-15.7797002792358",NA,NA,"UFG0028695",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"378","2019-06-10 10:10:04-03","FZB-BH","BHZB","4833","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Santos, V.M.","2005","03","16",NA,"Brasil",NA,NA,"Anteriormente identificada como Dioppyros cf. sp. por L.A. Echternacht e V.M. Santos.",NA,NA,NA,NA,"Mota, R.C.",NA,"MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"2008","05",NA,"17082","auto",NA,NA,NA,NA
"379","2019-06-10 10:10:04-03","FZB-BH","BHZB","9546","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Nogueira, A.C.O.","2012","10","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG","Belo Horizonte","FZBBH- proximo recinto dos felinos ( zoo)","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"380","2019-06-10 10:10:04-03","FZB-BH","BHZB","4100","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Faria, F.","2002","11","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"69","MG","Belo Horizonte","FZBBH- Reserva da Fundação Zoobotanica","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"381","2021-03-12 08:14:25-03","IMA","MAC","29702","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","M.L.Guedes; R.De M. Valadão; G.Carvalho; J.S.Santos","2006","12","23",NA,"Brasil",NA,NA,"Árvore ca. 6 m de altura. Flores com pétalas carnosas amarelas e internamente vermelha.","MAC0029702",NA,NA,"Mart.",NA,"13243","Bahia","Piemonte da Diamantina","Miguel Calmon, Entorno do Parque de Sete passagens. Bagre, ponto 228.","-40.594822","-11.428728",NA,NA,"MAC0029702","-40.594822","-11.428728","2017","02","02",NA,NA,NA,NA,NA,NA
"382","2014-12-23 12:40:58-02","UNIVILLE","JOIW","517","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","J.C.F.Melo Jr.","2007","03","08",NA,"Brasil",NA,NA,"Árvore, h=6m, CAP= 43cm. Fruto de coloração externa marrom e beje internamente. Madeira coletada de galho",NA,NA,NA,"Mart.","J.C.F. Melo Jr.","639","MG","Matozinhos","Mata Ciliar do Rio das Velhas","-44.015167","-19.477194","678","678",NA,"44º00'54,6'' W","19º28'37,9'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2014-09-09 14:08:36-03","UNIVILLE","JOIW","351","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","J.C.F.Melo Jr.","2006","10","24",NA,"Brasil",NA,NA,"Árvore, h= 2m, PAP=4cm. Flores e frutos verdes amarelados. Madeira de galho coletada",NA,NA,NA,"Mart.",NA,"598","MG","Matozinhos","Cerrado IBAMA","-43.882333","-19.50775","758","758",NA,"43º52'56,4'' W","19º30'27,9'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-04 10:24:54-03","UFRPE","HST","10391","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A.M.Miranda; et al.","2001","01","18",NA,"Brasil",NA,NA,"Arvoreta ca. 2 m alt.; caule amarronzado; frutos imaturos verde-amarronzado.","HST010391",NA,NA,"Mart.","A.M.Miranda","3799","Bahia","São Desidério",NA,"-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,NA,"2001","02","12","175149","auto",NA,NA,NA,NA
"385","2021-02-04 10:24:54-03","UFRPE","HST","12686","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A.M.Miranda; et al.","2005","01","23",NA,"Brasil",NA,NA,"Árvore ca. 10 m alt.; frutos amarronzados.","HST012686",NA,NA,"Mart.","A.M.Miranda","4779","Maranhão","São Félix de Balsas",NA,"-44.8130989074707","-7.08277988433838",NA,NA,NA,NA,NA,"2005","01","23","54924","auto",NA,NA,NA,NA
"386","2014-07-30 10:40:38-03","CITSF","HXBH","004848","S","Plantae","Annonaceae","Annona","cf. crassiflora","Annona cf. crassiflora","Pedralli et alii","1987","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Stehmann, J. R.",NA,"MG","Nova Ponte",NA,"-47.6747","-19.1525",NA,NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA
"387","2014-07-30 10:40:38-03","CITSF","HXBH","000664","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Mitzi B. Ferreira","1978","03","16",NA,"Brasil",NA,NA,"7-8 m; flores claras de pétalas crassas; frequente em cerrado denso.",NA,NA,NA,NA,NA,NA,"MG","Patrocínio","Faz. EPAMIG","-46.9925","-18.9439",NA,NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"388","2021-03-01 11:54:40-03","UFPE","UFP","18682","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Benko-Isepon, AM","1993","11","02",NA,"Brasil",NA,NA,"Árvore de ca. de 6m; flores creme.","UFP018682",NA,"Magnoliales","Mart.","Rainer, H","s.n.","Minas Gerais","Conceição do Mato de Dentro",NA,NA,NA,NA,NA,NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA
"389","2021-03-01 11:54:40-03","UFPE","UFP","61608","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Yoshida-Arns, K; Alves, M; Pinheiro, K; Cavalcanti, D; et al.","2010","03","18",NA,"Brasil",NA,NA,"COORD: 14°43'49.9'' S / 45°24'16.8'' W.; Árvore aprox. 3m; frutos verdes.; Cerrado arenoso.","UFP061608",NA,"Magnoliales","Mart.","Bazante, ML","BHRG654","Bahia","Cocos",NA,"-44.5344009399414","-14.1838998794556",NA,NA,NA,NA,NA,"2017","09","13","199742","auto",NA,NA,NA,NA
"390","2016-01-25 13:36:33-02","CPQBA","CPMA","913","S","Plantae","Annonaceae¹","Annona","crassiflora","Annona crassiflora","Narciso/Ronan","1982","12","14",NA,"Brasil",NA,NA,"somente no herbário !",NA,"Magnoliophyta","Magnoliales","Mart.",NA,NA,"Mato Grosso do Sul","Cassilândia",NA,"-51.734167","-19.113333",NA,NA,NA,"51º 44' 03 W","19º 06' 48 S",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 530",NA
"391","2020-09-12 05:00:02-03","US","US","3741258","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","N. Roque, R. Borges, G. Oliveira & A. Stadnik","2012","7","19","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Magnoliales","Mart.",NA,"3609","Bahia","Licínio de Almeida","Serra Geral: Serra do Salto. Cascarrento","-42.5553","-14.5536","977",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae (Basal)",NA,NA,"1"
"392","2020-09-12 05:00:02-03","US","US","2579854","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","F. C. Hoehne & A. Gehrt","1936","11","10","South America - Neotropics","Brazil",NA,NA,NA,"US01346941",NA,"Magnoliales","Mart.",NA,"36763","São Paulo",NA,"Campo Largo",NA,NA,NA,NA,"US01346941_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"393","2020-09-12 05:00:02-03","US","US","2541084","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","1966","1","31","South America - Neotropics","Brazil",NA,NA,NA,"US01346936",NA,"Magnoliales","Mart.",NA,"12174","Distrito Federal","Brasília","Chapada da Contagem, ca. 25km N.E. of Brasília","-47.9296989440918","-15.7797002792358","1100",NA,"US01346936_01",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"394","2020-09-12 05:00:02-03","US","US","2822178","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","G. Eiten & L. T. Eiten","1968","10","10","South America - Neotropics","Brazil",NA,NA,NA,"US01346932",NA,"Magnoliales","Mart.",NA,"9212","Mato Grosso","Barra do Garças","260km along road NNE of village of Xavantina. Ca. 3km due SE of Royal Society Royal Geographic Society Base Camp","-51.75","-12.85",NA,NA,"US01346932_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"395","2020-09-12 05:00:02-03","US","US","2541102","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","H. S. Irwin, J. W. Grear & R. Souza","1966","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US01346937",NA,"Magnoliales","Mart.",NA,"12077","Distrito Federal","Brasília","Ca. 25km E. of Brasília","-47.9296989440918","-15.7797002792358","900",NA,"US01346937_01",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"396","2020-09-12 05:00:02-03","US","US","2891924","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","O. Handro","1955","10","26","South America - Neotropics","Brazil",NA,NA,NA,"US01346940",NA,"Magnoliales","Mart.",NA,"543","São Paulo","Mogi Guaçu","Reserva Florestal, perto de Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,"US01346940_01",NA,NA,NA,NA,NA,"39309","auto","Dicotyledonae",NA,NA,"1"
"397","2020-09-12 05:00:02-03","US","US","2927322","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","G. T. Prance, E. Lleras & D. F. Coêlho","1973","10","12","South America - Neotropics","Brazil",NA,NA,NA,"US01346931",NA,"Magnoliales","Mart.",NA,"18842","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","-55.749698638916","-15.460599899292","720",NA,"US01346931_01",NA,NA,NA,NA,NA,"107042","auto","Dicotyledonae",NA,NA,"1"
"398","2020-09-12 05:00:02-03","US","US","3281518","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","J. H. Kirkbride","1980","10","15","South America - Neotropics","Brazil",NA,NA,NA,"US00672433",NA,"Magnoliales","Mart.",NA,"3685","Distrito Federal","Brasília","Perto de DF 18, ca 11km este de BR 251","-47.47","-16.02","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
