"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"92","2019-11-05 16:44:46-03","UFOP","OUPR","31237","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pedrosa, L.G.","277",NA,"Brasil","Rodrigo Silva",NA,NA,"Erva, 10-30cm. Flores rosadas. Curso d'água, sobre afloramento.",NA,NA,NA,"Gardner","Nakajima, J.N.","2018","05","16","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2019",NA,NA,"03",NA,"15",NA,NA,NA,NA
"93","2021-03-16 17:50:45-03","UCS","HUCS","10146a","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.","59592",NA,"Brasil","Serra da Mesa",NA,NA,"Margem do córrego",NA,"Angiospermae","Asterales","L.","Robinson, H.","1993","06","15","Goiás","Colinas do Sul","-48.0783004760742","-14.1513996124268",NA,NA,NA,"58154","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-21 19:32:52-03","UFC","EAC","62867","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Alves, M.; Hurbath, F.; Borges, R.L.; Stadnik, A.","146","Southern America","Brasil","trilha ao lado da Cachoeira das Sete Quedas",NA,NA,"Erva até 40 cm de alt. Folhas discolores. Brácteas involucrais verdes. Páleas castanhas.; Campo rupestre.","EAC0062867","Dicotyledon",NA,"Gardner","Ogasawara, H.A.","2013","05","22","Bahia","Licínio de Almeida","-42.533333","-14.516944","756","756","EAC0062867",NA,NA,"2013","-42.533333","-14.516944","06",NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:15:49-03","MBM","MBM","36808","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.","36946","Southern America","Brazil","Rio das Almas",NA,NA,NA,"MBM036808",NA,NA,"Gardn.","Zardini, E.M.","1975","05","27","Goiás","Cavalcante","-47.4583015441895","-13.7974996566772",NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:15:49-03","MBM","MBM","159084","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59592","Southern America","Brazil","Serra da Mesa",NA,NA,NA,"MBM159084",NA,NA,"Gardn.","Robinson, H.","1993","06","15","Goiás","Colinas do Sul","-48.0783004760742","-14.1513996124268",NA,NA,"MBM159084","58154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:15:49-03","MBM","MBM","32173","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.; et al.; et al.","35080","Southern America","Brazil","Ribeirão Claro",NA,NA,NA,"MBM032173",NA,NA,"Gardn.","Robinson, H.","1974","09","22","Mato Grosso","Alto Araguaia","-53.2153015136719","-17.3146991729736",NA,NA,"MBM032173","100273","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:15:49-03","MBM","MBM","227278","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68203","Southern America","Brazil","Croslândia",NA,NA,NA,"MBM227278",NA,NA,"Gardn.","Hatschbach, G.","1998","07","18","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"MBM227278","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:15:49-03","MBM","MBM","58556","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.","41493","Southern America","Brazil","Ribeirão Soberbo",NA,NA,NA,"MBM058556",NA,NA,"Gardn.","Zardini, E.M.","1978","05","23","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"MBM058556","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:15:49-03","MBM","MBM","227279","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68124","Southern America","Brazil","Rio Jequitinhonha, Mendanha",NA,NA,NA,"MBM227279",NA,NA,"Gardn.","Hatschbach, G.","1998","07","23","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"MBM227279","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:15:49-03","MBM","MBM","287730","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Souza, V.C.; et al.; et al.","25245","Southern America","Brazil","Serra do Cipó",NA,NA,NA,"MBM287730",NA,NA,"Gardn.","Semir, J.","2001","07","06","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"MBM287730","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:15:49-03","MBM","MBM","212994","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66890","Southern America","Brazil","Rio Casca, estrada Água Fria - Rio Manso",NA,NA,NA,"MBM212994",NA,NA,"Gardn.","Robinson, H.","1997","08","13","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"MBM212994","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:15:49-03","MBM","MBM","136343","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54136","Southern America","Brazil","Rod. BR-365, Rio Genipapo",NA,NA,NA,"MBM136343",NA,NA,"Gardn.","Hatschbach, G.","1990","06","09","Minas Gerais","Buritizeiro","-44.9622001647949","-17.3511009216309",NA,NA,"MBM136343","88041","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:15:49-03","MBM","MBM","44094","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Macedo, A.","1055","Southern America","Brazil","São Vicente",NA,NA,NA,"MBM044094",NA,NA,"Gardn.","Handro, O.","1948","06","23","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"MBM044094","50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:15:49-03","MBM","MBM","23218","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, G.","30029","Southern America","Brazil","Rio do Cipó",NA,NA,NA,"MBM023218",NA,NA,"Gardn.","Robinson, H.","1972","08","07","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"MBM023218","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457765","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Burchell",NA,NA,"[Brésil]",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457765' target='other'> <mi>dwc_moreinfo</mi></a>","P02457765",NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02457765_01",NA,NA,NA,NA,NA,NA,NA,NA,"5390",NA,NA,NA
"107","2015-09-04 10:33:35-03","MNHN","RECOLNAT_MNHN_P","P04402718","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius","isotype","Hooker, D.",NA,NA,"Brésil","Prov. de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04402718' target='other'> <mi>dwc_moreinfo</mi></a>","P04402718",NA,NA,"Gardner","Hooker","1866",NA,NA,NA,NA,NA,NA,NA,NA,"P04402718_01 P04402718_02",NA,NA,NA,NA,NA,NA,NA,NA,"3806",NA,NA,NA
"108","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457778","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Langsdorff",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457778' target='other'> <mi>dwc_moreinfo</mi></a>","P02457778",NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02457778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-10-04 07:33:43-03","MNHN","RECOLNAT_MNHN_P","P00742187","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius","type","Gardner, G.",NA,NA,"Brésil","Province de Goyas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00742187' target='other'> <mi>dwc_moreinfo</mi></a>","P00742187",NA,NA,"Gardner","Clonts","1841",NA,NA,NA,NA,NA,NA,NA,NA,"P00742187_01",NA,NA,NA,NA,NA,NA,NA,NA,"3806",NA,NA,NA
"110","2015-10-04 07:33:55-03","MNHN","RECOLNAT_MNHN_P","P00742188","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius","type","Gardner, G.",NA,NA,"Brésil","Province de Goyas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00742188' target='other'> <mi>dwc_moreinfo</mi></a>","P00742188",NA,NA,"Gardner",NA,"1841",NA,NA,NA,NA,NA,NA,NA,NA,"P00742188_01",NA,NA,NA,NA,NA,NA,NA,NA,"3806",NA,NA,NA
"111","2017-01-12 14:44:07-02","MNHN","RECOLNAT_MNHN_P","P00742189","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius","type","Gardner, G.",NA,NA,"Brésil","Province de Goyas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00742189' target='other'> <mi>dwc_moreinfo</mi></a>","P00742189",NA,NA,"Gardner",NA,"1841",NA,NA,NA,NA,NA,NA,NA,NA,"P00742189_01",NA,NA,NA,NA,NA,NA,NA,NA,"3806",NA,NA,NA
"112","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457763","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil. Morro de S. Vicente.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457763' target='other'> <mi>dwc_moreinfo</mi></a>","P02457763",NA,NA,"Gardner",NA,"1884","6","21","Minas Gerais",NA,NA,NA,NA,NA,"P02457763_01",NA,NA,NA,NA,NA,NA,NA,NA,"15105",NA,NA,NA
"113","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457764","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil, Minas, Morro de S. Vicente.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457764' target='other'> <mi>dwc_moreinfo</mi></a>","P02457764",NA,NA,"Gardner",NA,"1884","6","20","Minas Gerais",NA,NA,NA,NA,NA,"P02457764_01",NA,NA,NA,NA,NA,NA,NA,NA,"15105",NA,NA,NA
"114","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457766","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, H.S.|Grear, J.W.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","Serra do Caiapó. ca. 45 km S. of Caiapônia, road to Jataí.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457766' target='other'> <mi>dwc_moreinfo</mi></a>","P02457766",NA,NA,"Gardner",NA,"1966","6","28","Goiás",NA,NA,NA,"900",NA,"P02457766_01",NA,NA,NA,NA,NA,NA,NA,NA,"17935",NA,NA,NA
"115","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457767","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil (Minas).","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457767' target='other'> <mi>dwc_moreinfo</mi></a>","P02457767",NA,NA,"Gardner",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"P02457767_01",NA,NA,NA,NA,NA,NA,NA,NA,"16146",NA,NA,NA
"116","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457768","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil, Minas.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457768' target='other'> <mi>dwc_moreinfo</mi></a>","P02457768",NA,NA,"Gardner",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"P02457768_01",NA,NA,NA,NA,NA,NA,NA,NA,"16146",NA,NA,NA
"117","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457769","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil. Morro de S. Vicernte.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457769' target='other'> <mi>dwc_moreinfo</mi></a>","P02457769",NA,NA,"Gardner",NA,"1884","6","21","Minas Gerais",NA,NA,NA,NA,NA,"P02457769_01",NA,NA,NA,NA,NA,NA,NA,NA,"15105",NA,NA,NA
"118","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457770","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, H.S.|Grear, J.W.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","Drainage of the upper Rio Araguaia, ca. 6 km NW of Piranhas.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457770' target='other'> <mi>dwc_moreinfo</mi></a>","P02457770",NA,NA,"Gardner",NA,"1966","6","24","Goiás",NA,NA,NA,"700",NA,"P02457770_01",NA,NA,NA,NA,NA,NA,NA,NA,"17716",NA,NA,NA
"119","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457771","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, H.S.|Grear, J.W.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","Ca. 78 km S. of Xavantina.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457771' target='other'> <mi>dwc_moreinfo</mi></a>","P02457771",NA,NA,"Gardner",NA,"1966","6","16","Mato Grosso",NA,NA,NA,"500",NA,"P02457771_01",NA,NA,NA,NA,NA,NA,NA,NA,"17283",NA,NA,NA
"120","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457772","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Prance, G.T.|Silva, N.T.",NA,NA,"Brasil","Serra do Caiapó. 42 km south of Caiaponia.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457772' target='other'> <mi>dwc_moreinfo</mi></a>","P02457772",NA,NA,"Gardner",NA,"1964","10","24","Goiás",NA,NA,NA,NA,NA,"P02457772_01",NA,NA,NA,NA,NA,NA,NA,NA,"59618",NA,NA,NA
"121","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457773","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Saint-Hilaire, A.",NA,NA,"Brasil","Brésil. Province de Minas Geraes.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457773' target='other'> <mi>dwc_moreinfo</mi></a>","P02457773",NA,NA,"Gardner",NA,"1816","1","1","Minas Gerais",NA,NA,NA,NA,NA,"P02457773_01",NA,NA,NA,NA,NA,NA,NA,NA,"C1 511",NA,NA,NA
"122","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457774","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Saint-Hilaire, A.",NA,NA,"Brasil","Brésil. Province de Goyaz.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457774' target='other'> <mi>dwc_moreinfo</mi></a>","P02457774",NA,NA,"Gardner",NA,"1816","1","1",NA,NA,NA,NA,NA,NA,"P02457774_01",NA,NA,NA,NA,NA,NA,NA,NA,"C1 511",NA,NA,NA
"123","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457777","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pohl",NA,NA,"Brasil","Fazienda Lavrinhas ad Rio Maranhão.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457777' target='other'> <mi>dwc_moreinfo</mi></a>","P02457777",NA,NA,"Gardner",NA,"1856","10","17",NA,NA,NA,NA,NA,NA,"P02457777_01",NA,NA,NA,NA,NA,NA,NA,NA,"561",NA,NA,NA
"124","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457780","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Vauthier",NA,NA,"Brasil","Brésil, Pce. de Minas Gerais, Itabira.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457780' target='other'> <mi>dwc_moreinfo</mi></a>","P02457780",NA,NA,"Gardner",NA,"1833","1","1","Minas Gerais",NA,NA,NA,NA,NA,"P02457780_01",NA,NA,NA,NA,NA,NA,NA,NA,"312",NA,NA,NA
"125","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457781","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Saint-Hilaire, A.",NA,NA,"Brasil","Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457781' target='other'> <mi>dwc_moreinfo</mi></a>","P02457781",NA,NA,"Gardner",NA,"1816","1","1","Minas Gerais",NA,NA,NA,NA,NA,"P02457781_01",NA,NA,NA,NA,NA,NA,NA,NA,"B1 1601 bis",NA,NA,NA
"126","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457782","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Riedel",NA,NA,"Brasil","Ad ripam rivuli Piabanha pr. [Summidouro].","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457782' target='other'> <mi>dwc_moreinfo</mi></a>","P02457782",NA,NA,"Gardner",NA,"1823","3","1",NA,NA,NA,NA,NA,NA,"P02457782_01",NA,NA,NA,NA,NA,NA,NA,NA,"485",NA,NA,NA
"127","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457783","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Vauthier",NA,NA,"Brasil","Environs d´ Itabira de Campos.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457783' target='other'> <mi>dwc_moreinfo</mi></a>","P02457783",NA,NA,"Gardner",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"P02457783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-10-08 11:06:56-03","MNHN","RECOLNAT_MNHN_P","P02457784","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Weddell, H.A.",NA,NA,"Brasil","Brésil, Goiaz.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457784' target='other'> <mi>dwc_moreinfo</mi></a>","P02457784",NA,NA,"Gardner",NA,"1844","4","1",NA,NA,NA,NA,NA,NA,"P02457784_01",NA,NA,NA,NA,NA,NA,NA,NA,"2645",NA,NA,NA
"129","2015-09-04 09:52:39-03","MNHN","RECOLNAT_MNHN_P","P04109893","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Weddell, H.A.",NA,NA,"Brasil","Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04109893' target='other'> <mi>dwc_moreinfo</mi></a>","P04109893",NA,NA,"Gardner",NA,"1844","1","1",NA,NA,NA,NA,NA,NA,"P04109893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 09:52:39-03","MNHN","RECOLNAT_MNHN_P","P04109894","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Weddell, H.A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04109894' target='other'> <mi>dwc_moreinfo</mi></a>","P04109894",NA,NA,"Gardner",NA,"1844","1","1",NA,NA,NA,NA,NA,NA,"P04109894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-09-04 05:31:04-03","MNHN","RECOLNAT_MNHN_P","P02457785","PreservedSpecimen",NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Weddell, H.A.",NA,NA,"Brasil","Brésil. Serra Estrella.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02457785' target='other'> <mi>dwc_moreinfo</mi></a>","P02457785",NA,NA,"Gardner","Nakajima","1844","1","1","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"P02457785_01","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-01 14:15:31-03","JBB","HEPH","14273","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Régis, T","32","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília, Cachoeira , area de lazer",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Bringel Júnior, JBA","1998","07","04","Distrito Federal","Brasília","-47.85","-15.866667","1025","1150",NA,NA,NA,"2009","-47.85","-15.866667","03",NA,NA,NA,NA,NA,NA
"133","2020-10-01 14:15:31-03","JBB","HEPH","14274","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Régis, T","33","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília, Cachoeira , area de lazer",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Bringel Júnior, JBA","1998","07","04","Distrito Federal","Brasília","-47.85","-15.866667","1025","1150",NA,NA,NA,"2009","-47.85","-15.866667","03",NA,NA,NA,NA,NA,NA
"134","2020-10-01 14:15:31-03","JBB","HEPH","32787","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Chacon, RG; Soares, ACA; Oliveira, JA de; Tinti, BV","1499","Southern America","Brasil","Mosteiro Zen Horyu-Zan Eisho-Ji, 5ª cachoeira",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Chacon, RG","2017","07","03","Goiás","Pirenópolis","-48.962631","-15.709747","950","950",NA,NA,NA,"2018","-48.962631","-15.709747","04",NA,"02",NA,NA,NA,NA
"135","2020-10-01 14:15:31-03","JBB","HEPH","34858","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Cezare, CHG; Souza-Silva, S; Raimundo, R","118","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Proença, CEB","2007","09","26","Goiás","Luziânia","-47.945278","-16.781111","742","742",NA,NA,NA,"2009","-47.945278","-16.781111","11",NA,NA,NA,NA,NA,NA
"136","2020-10-01 14:15:31-03","JBB","HEPH","35701","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Faria, JEQ","9210","Southern America","Brasil","Estação Ecológica Jardim Botânico de Brasília, margem da cachoeira do córrego Cabeça de Veado",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Faria, JEQ","2019","05","19","Distrito Federal","Brasília","-47.846667","-15.874722","1047","1047",NA,NA,NA,"2019","-47.846667","-15.874722","05",NA,NA,NA,NA,NA,NA
"137","2020-10-01 14:15:31-03","JBB","HEPH","35708","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Rosa, PO; Alencar, PR de; Soares, ACA; Miranda, LA; Barradas, FC","2340","Southern America","Brasil","Fazenda Oréades, Região da Chapada dos Veadeiros - Náiades",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Rosa, PO","2019","08","13","Goiás","Colinas do Sul","-47.919167","-14.2175","546","546",NA,NA,NA,"2019","-47.919167","-14.2175","11",NA,NA,NA,NA,NA,NA
"138","2020-10-01 14:15:31-03","JBB","HEPH","35827","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Faria, JEQ; Rosa, PO; Miranda, LA; Cardoso, PPM; Barradas, FC","9215","Southern America","Brasil","Região da Chapada dos Veadeiros, cerca de 15 km sentido São Jorge para Colinas do Sul, Fazenda Náiades, margem do rio São Joaquim",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Faria, JEQ","2019","06","11","Goiás","Colinas do Sul","-47.916667","-14.217778","528","528",NA,NA,NA,"2019","-47.916667","-14.217778","06",NA,NA,NA,NA,NA,NA
"139","2020-10-01 14:15:31-03","JBB","HEPH","7888","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Matos, J","10","Southern America","Brasil","APA da Cafuringa Fazenda Palestina, do Riacho Barão",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Bringel Júnior, JBA","1993","02","09","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"03",NA,NA,NA,NA,NA,NA
"140","2020-10-01 14:15:31-03","JBB","HEPH","23288","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Chacon, RG; et al.","135","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília -Área do Cristo Redentor, poção da aeronáutica na borda do córrego Tapera",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Bringel Júnior, JBA","2007","08","02","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","1025","1150",NA,"70570","auto","2009",NA,NA,"03",NA,NA,NA,NA,NA,NA
