"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"235","2008-05-27 22:02:00-03","MO","MOBOT","3260721","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Smith","Ronaldo Wasum","Wasum 12442","1998","3","21","Brazil",NA,NA,"RS-Alegrete-Reserva Biológica do Ibirapuita no campo sujo - arvoreta.",NA,NA,NA,NA,NA,NA,NA,"96.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","3261972","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Barneby","Balduino Rambo","Rambo 46503","1950","3","27","Brazil","Rio Grande do Sul",NA,"Lagoa da Pinguela, Prope Osorio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2010-01-25 20:07:00-02","MO","MOBOT","3262613","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Barneby","Troels M. Pedersen","Pedersen 1719","1952","5","11","Argentina","Corrientes","Mburucuyá","Estancia Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2010-01-25 20:07:00-02","MO","MOBOT","3262735","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Barneby","Troels M. Pedersen","Pedersen 2789","1954","8","27","Argentina","Corrientes","Mburucuyá","Estancia Santa Maria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","3262924","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby",NA,"Reinilda Duré","Duré Rodas 356","1984","8","27","Paraguay","Boquerón",NA,"Col. Neuland. Refugio selva Serena a 40.km. Este del centro de la colonia. Bosque bajo espinoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","3263094","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby",NA,"Frieda Billiet|B. Jadin","Billiet 3032","1984","5","12","Paraguay","Presidente Hayes",NA,"Route Transchaco, pk189. Savane humide arborée á Copernicia australis et divers arbustes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","3263362","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Barneby, 1","Balduino Rambo","Rambo 40628","1949","3","23","Brazil","Mato Grosso do Sul",NA,"Esteio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2013-08-23 04:12:00-03","MO","MOBOT","3263599","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","LIesner","Pastor Arenas Rodríguez","Arenas Rodríguez 250","1978","2","17","Argentina","Catamarca","Belén","Belém, casa del Padre Urquiza.","-67.03333","-27.66666",NA,NA,NA,NA,NA,"1240.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","78424","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|M. Velázquez","Zardini 23346","1990","9","9","Paraguay","Central",NA,"Tavavory, 1 km E of Río Paraguay. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"436",NA
"244","2014-12-11 12:41:00-02","MO","MOBOT","79048","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|C. Velázquez","Zardini 27544","1991","6","18","Paraguay","Central",NA,"Tavarory. Avaí River near confluence with Paraguay River.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"585",NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","81016","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|M. Velázquez","Zardini 23632","1990","11","9","Paraguay","Central",NA,"Tavarory, 3 km N of Tavarory. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"450",NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","93076","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","J. Greppi (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 36238","1993","6","10","Paraguay","Central",NA,"Acosta Ñu: Creek, affluent of Paraguay River. Gallery forest.","-57.53333","-25.43333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"827",NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","86128","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|M. Velázquez","Zardini 22265","1990","7","21","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"394",NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","89633","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|R. Velázquez","Zardini 22723","1990","8","4","Paraguay","Cordillera",NA,"Río Salado basin, on road to Arroyos y Esteros. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"411",NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","81365","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|R. Velázquez","Zardini 21613","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"371",NA
"250","2012-03-29 13:52:00-03","MO","MOBOT","2517241","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby",NA,"Eduardo Alonso Paz","Alonso Paz 3660",NA,NA,NA,"Uruguay","Rocha",NA,"Cerro Verde","-56.966667","-31.433333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-03-29 10:41:22-03","UFSM","HDCF","1511","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","Marchiori, J. N. C.","Marchiori, J. N. C.",NA,"1984","05","15","Brasil","Rio Grande do Sul","Pinheiro Machado","Cerro da Guarda, Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,"Cerros Graníticos da região, flores amarelas",NA,NA,NA,NA,"América",NA,NA,NA,NA,"1984","05","28","70026","auto",NA,NA,NA,NA,NA,NA,NA
"252","2019-03-29 10:41:22-03","UFSM","HDCF","107","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","Alvarez Filho, A.","Marchiori, J. N. C.",NA,"1981","03","21","Brasil","Rio Grande do Sul","Santa Maria","Silveira Martins","-53.8069000244141","-29.6842002868652",NA,NA,"Coletada amostra de madeira (xiloteca)",NA,NA,NA,NA,"América",NA,NA,NA,NA,"1981","04","15","37819","auto",NA,NA,NA,NA,NA,NA,NA
"253","2019-03-29 10:41:22-03","UFSM","HDCF","1500","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","Marchiori, J. N. C.","Marchiori, J. N. C.",NA,"1984","04","12","Brasil","Rio Grande do Sul","Uruguaiana","Barra do Quaraí","-57.0882987976074","-29.7546997070312",NA,NA,"Flores amarelas, folhas com 4-6 folíolos. Matinho de restinga",NA,NA,NA,NA,"América",NA,NA,NA,NA,"1984","05","22","93142","auto",NA,NA,NA,NA,NA,NA,NA
"254","2019-03-29 10:41:22-03","UFSM","HDCF","1728","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","Longhi, S. J.; Marchiori, J. N.","Longhi, S. J.","522","1985","05","13","Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM","-53.717086","-29.717328","-53.717086","-29.717328","Coletada no viveiro",NA,NA,NA,NA,"América",NA,NA,NA,NA,"1985","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-11-24 14:10:57-02","UFLA","ESAL","24968","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin","Rodrigues; Flores","R. S. Rodrigues; A. Flores","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","rodovia BR 293,Km 95","-53.3810997009277","-31.5783004760742",NA,NA,"arbusto; 1,0m; amarelas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"256","2018-10-09 16:31:27-03","UFLA","ESAL","22069","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin","Haroldo","Katia F.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA","-44.999444","-21.245278","-44.999444","-21.245278","arbusto; 2m; amarela; vagem; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-06-25 16:06:17-03","FUVATES","HVAT","5592","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","S. Miotto","M. Caumo","121","2017","02","14","Brasil","Rio Grande do Sul","Pantano Grande","Horto Tarumã CMPC - Vila Capivarita.","-52.485833","-30.324722","-52º29'9''W","-30º19'29''S","Arbusto; APP com vegetação campestre.","HVAT00005592",NA,NA,NA,NA,NA,NA,NA,NA,"2017","09","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2018-08-28 14:52:29-03","UPF","RSPF","438","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","R. Werlang","M.S. Lima",NA,"1981","09","09","Brasil","Rio Grande do Sul","Passo Fundo","Paissandu, 2769","-52.4067001342773","-28.2628002166748",NA,NA,"LeguminosaeDescrição: 3 pares de folíolos; legume cilindrico",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"259","2018-08-28 14:52:29-03","UPF","RSPF","55","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","B.M.A. Severo; R. Werlang","B.M.A. Severo; R. Werlang","522","1980","07","16","Brasil","Rio Grande do Sul","Passo Fundo","Rua General Nascimento Vargas n° 423","-52.4067001342773","-28.2628002166748",NA,NA,"Leguminosae, Cassia corymbosa Descrição: Arbusto de 3m de altura; copa globosa; flores amarelas; glândulas no 1° par de folíolos <ll>dwc_commonname:</ll> Sena do campo; café brabo",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"260","2018-08-28 14:52:29-03","UPF","RSPF","121","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Werlang","R. Werlang","21","1980","08","14","Brasil","Rio Grande do Sul","Passo Fundo","Rua General Nascimento Vargas n° 423","-52.4067001342773","-28.2628002166748",NA,NA,"Leguminosae; Cassia carymbosa Descrição: Arbusto de 3m de altura; copa globosa; flores amarelas; glândulas no 1° par de folíolos; 3 pares de folíolos <ll>dwc_commonname:</ll> Sena do campo; café brabo",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"261","2018-08-28 14:52:29-03","UPF","RSPF","122","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Werlang","R. Werlang","22","1980","08","14","Brasil","Rio Grande do Sul","Passo Fundo","Rua General Nascimento Vargas n° 423","-52.4067001342773","-28.2628002166748",NA,NA,"Leguminosae; Cassia carymbosa Descrição: Arbusto de 3m de altura; copa globosa; flores amarelas; glândulas no 1° par de folíolos; 3 pares de folíolos <ll>dwc_commonname:</ll> Sena do campo; café brabo",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"262","2018-08-28 14:52:29-03","UPF","RSPF","116","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","R. Werlang","B.M.A. Severo; R. Werlang","529","1980","07","16","Brasil","Rio Grande do Sul","Passo Fundo","Rua General Nascimento Vargas n° 423","-52.4067001342773","-28.2628002166748",NA,NA,"Leguminosae; Cassia carymbosa Descrição: Arbusto de 3m de altura; copa globosa; flores amarelas; glândulas no 1° par de folíolos <ll>dwc_commonname:</ll> Sena do campo; café brabo",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"263","2021-01-26 14:12:36-03","CPACT","ECT","8571","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","D.R.Vahl","C.B.Lima; R.M.Heck","2000","2016","02","17","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Propriedade do Vitório. Localidade de Duas Palma.","-53.224722","-33.432222","53º13'29''W","33º25'56''S",NA,"ECT0008571",NA,"14","14",NA,NA,NA,"Embryophyta",NA,"2020","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-01-26 14:12:36-03","CPACT","ECT","4489","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","D.R.Vahl","D.R.Vahl; G.Heiden | G.L.Klasen | L.B.Barcelos","36","2017","04","20","Brasil","Rio Grande do Sul","Rio Grande","Sede da Estação Ecológica do TAIM. Beira da BR.","-52.539167","-32.538333","52º32'21''W","32º32'18''S",NA,"ECT0004489","ECT0004489","19","19",NA,NA,NA,"Embryophyta",NA,"2018","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-01-26 14:12:36-03","CPACT","ECT","4549","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","D.R.Vahl","M.M.Marchi; C.Mistura | J.Villela","4354","2013","03","07","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área 1 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.359722","-30.522778","51º21'35''W","30º31'22''S",NA,"ECT0004549","ECT0004549","40","40",NA,NA,NA,"Embryophyta",NA,"2018","01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-01-26 14:12:36-03","CPACT","ECT","6929","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"C.B.Lima; R.M.Heck","238","2015","01","06","Brasil","Rio Grande do Sul","São José do Norte","Propriedade do Seu Amilton. Localidade de São Caetano.","-52.0416984558105","-32.0147018432617",NA,NA,NA,"ECT0006929",NA,"3","3",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,"97770","auto",NA,NA,NA,NA,NA,NA,NA
"267","2021-01-26 14:12:36-03","CPACT","ECT","7192","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","D.R.Vahl","R.M.Heck; C.B.Lima","402","2015","04","01","Brasil","Rio Grande do Sul","Pelotas","Rincão da Caneleira - Colônia Maciel. Propriedade do seu José Portantiolo (Maneco).","-52.595278","-31.509722","52º35'43''W","31º30'35''S",NA,"ECT0007192",NA,"214","214",NA,NA,NA,"Embryophyta",NA,"2020","01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-09 10:13:21-03","UENF","HUENF","7472","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Curty, R.","2","2006","02","15","Brasil","Rio de Janeiro","Conceição de Macabu","Mata Conceição de Macabú","-41.8683013916016","-22.0853004455566",NA,NA,NA,"HUENF00007475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20978","auto",NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 11:53:51-03","UFPE","UFP","24727","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Leite, MS","Schlindwein, C","1809","1993","05","22","Brasil","Rio Grande do Sul","Serra do Sudeste",NA,NA,NA,NA,NA,"Trigona simples, roendo a casca dos galhos.; Trigona simples, roendo a casca dos galhos.","UFP024727",NA,"150","300",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2016-01-25 13:36:30-02","CPQBA","CPMA","2280","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Vahl",NA,"Benício",NA,"2009","10","10","Brasil","São Paulo","Paulínia",NA,"-47.1500015258789","-22.7600002288818",NA,NA,"coleção canteiro 5",NA,NA,NA,NA,"Sul Americano",NA,NA,"Magnoliophita","Fabales",NA,NA,NA,"11851","auto","Equisetopsida",NA,NA,NA,NA,"CPQBA",NA
"271","2020-09-12 05:00:02-03","US","US","3188549","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"A. E. Burkart, N. Troncoso, E. R. Guaglianone & R. Palacios","26974","1968","4","9","Argentina","Entre Ríos","La Paz","Paso Yunque",NA,NA,NA,NA,NA,"US00334105",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"272","2020-09-12 05:00:02-03","US","US","2971025","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","31299","1946","2","24","Brazil","Rio Grande do Sul",NA,"S. fco. da paula, vila oliva",NA,NA,NA,NA,NA,"US00334124","US00334124_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"273","2020-09-12 05:00:02-03","US","US","2046918","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","41110","1949","4","20","Brazil","Rio Grande do Sul",NA,"Porto alegre, ilha da pintada",NA,NA,NA,NA,NA,"US00334121","US00334121_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"274","2020-09-12 05:00:02-03","US","US","2170181","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"A. E. Burkart","1719","1952","5","11","Argentina","Corrientes","Mburucuyá","Estancia Santa Maria",NA,NA,NA,NA,NA,"US00334108",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"275","2020-09-12 05:00:02-03","US","US","2281214","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"G. Sobrinho","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Belo horizonte",NA,NA,NA,NA,NA,"US00334126","US00334126_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","2281215","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"H. Rodrigues","s.n.","1944","3","3","Brazil","Paraná",NA,"Curitiba",NA,NA,NA,NA,NA,"US00334125","US00334125_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","3432573","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"L. Scur","716","2000","4","1","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva.","-51.1794013977051","-29.1681003570557",NA,NA,NA,"US00713880","US00713880_01","780",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","1574424","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"A. L. Cabrera","2055","1952","3","14","Argentina","Buenos Aires",NA,"Pereyra",NA,NA,NA,NA,NA,"US00334111",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","1997502","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","47064","1950","5","8","Brazil","Rio Grande do Sul",NA,"Boco des faria",NA,NA,NA,NA,NA,"US00334109","US00334109_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","1233633","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"P. G. Lorentz","s.n.","1878","4",NA,"Uruguay",NA,NA,"Concepcion",NA,NA,NA,NA,NA,"US00334128",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","2027013","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","46503","1950","3","27","Brazil","Rio Grande do Sul",NA,"Lagoa da pinguela, near osorio",NA,NA,NA,NA,NA,"US00334120","US00334120_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US","3364939","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"R. Wasum","12442","1998","3","21","Brazil","Rio Grande do Sul",NA,"RS-Alegrete - Reserva Biologica do Ibirapuita.",NA,NA,NA,NA,NA,"US02212495","US02212495_01","96",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US","1341894","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"W. G. F. Herter","368","1927","5",NA,"Uruguay","Canelones","Toledo Dist.",NA,NA,NA,NA,NA,NA,"US00334127","US00334127_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"284","2020-09-12 05:00:02-03","US","US","2026850","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","40458","1949","3","9","Brazil","Rio Grande do Sul",NA,"Sapucaia",NA,NA,NA,NA,NA,"US00334123","US00334123_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"285","2020-09-12 05:00:02-03","US","US","2775485","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"H. Ellenberg","397","1971",NA,NA,"Argentina","Jujuy",NA,"Tres Cruces, 78 km to Jujuy",NA,NA,NA,NA,NA,"US00336593","US00336593_01","3800","3800","South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","2630213","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"T. M. Pedersen","8194","1967","3","30","Argentina","Entre Ríos","Uruguay","Estancia la Selmira; by the Rio Uruguay",NA,NA,NA,NA,NA,"US00334106",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"287","2020-09-12 05:00:02-03","US","US","2169285","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"T. M. Pedersen","2789","1957","8","27","Argentina","Corrientes","Mburucuyá","Estancia Santa Maria",NA,NA,NA,NA,NA,"US00334107",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US","2929843","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"O. Boelcke","496","1945","3","9","Argentina","Buenos Aires",NA,"San Isidro, Instituto Darwinion",NA,NA,NA,NA,NA,"US00334110",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
