"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"180","2020-12-04 13:19:26-03","UDESC","LUSC","6172","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Steiner, F.","Marcon, A.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,NA,"LUSC006907","LUSC006907","755.6","755.6","2013","10","30","16238","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-04-04 10:57:34-03","PUCRS","MPUC","17851","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","C.L. Ribeiro",NA,NA,"1985","10","10","Uruguai","Salto","Termas de Arapey",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","03","28",NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"182","2019-01-17 11:26:37-02","PUCRS","MPUC","14020","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","K. Kriegel",NA,NA,"2002","08","10","Brasil","RS","São Francisco de Paula","BR 230, Tainhas","-50.5755556","-29.4205556","-50.5755556000","-29.4205556000","Campo (F: 98)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"183","2019-01-17 11:26:37-02","PUCRS","MPUC","10879","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","T. de P. Pilla",NA,NA,"2002","11","14","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"2014","01","01",NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"184","2019-01-17 11:26:37-02","PUCRS","MPUC","12691","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","N.I. Matzenbacher",NA,NA,"2001","01","01","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"2001","01","01",NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"185","2019-01-17 11:26:37-02","PUCRS","MPUC","17074","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,NA,NA,"1997","11","06","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"2",NA,NA
"186","2019-04-04 10:57:34-03","PUCRS","MPUC","19426","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,NA,NA,"2007","02","05","Brasil","RS","Cambará do Sul","Fazenda do Lobo.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"2",NA,NA
"187","2021-01-28 13:24:38-03","PUCRS","MPUC","17848","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","C.L. Ribeiro",NA,NA,"1987","11","01","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"2019","03","28","76715","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"188","2021-01-28 13:24:38-03","PUCRS","MPUC","8760","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","C.A. Mondin",NA,NA,"1998","06","05","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"2012","01","01","76715","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"189","2021-01-28 13:24:38-03","PUCRS","MPUC","8825","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","R.A. Baaske",NA,NA,"1998","06","14","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"2005","01","01","76715","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"190","2020-01-24 17:51:17-03","PUCRS","MPUC","22431","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","C.F. Jurinitz",NA,NA,"1986","10","11","Brasil","RS","Sobradinho","Linha Quinca","-53.0285987854004","-29.4214000701904",NA,NA,NA,NA,NA,NA,NA,"2020","01","16","15790","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"191","2021-01-28 13:24:38-03","PUCRS","MPUC","8663","S","Plantae","Myrtaceae","Feijoa","sellowiana","Feijoa sellowiana","(O. Berg)O. Berg","C.A. Mondin",NA,NA,"1996","11","21","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"192","2019-01-17 11:26:40-02","PUCRS","MPUC","16374","S","Plantae","Myrtaceae","Feijoa","sellowiana","Feijoa sellowiana","(O. Berg)O. Berg","N.I. Matzenbacher",NA,NA,"1982","10","09","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA
"193","2020-10-14 10:03:17-03","FURB","FURB","11383","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Grosch, B. & Klemz, G.","1141","2008","12","11","Brasil","Santa Catarina","Capão Alto","Fazenda Pessegueirinho.","-50.7608333","-28.17","-50.7608333","-28.1700000","Florística IFFSC 529. Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: flor pétalas brancas, estames vermelhos","FURB31829","FURB31829","762","762","2008","12","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:03:17-03","FURB","FURB","11675","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1431","2009","01","26","Brasil","Santa Catarina","Anita Garibaldi","São Paulo.","-51.0338889","-27.8519444","-51.0338889","-27.8519444","Florística IFFSC 886 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: Fruto verde;","FURB31828","FURB31828","833","833","2009","01","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-14 10:03:17-03","FURB","FURB","45586","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Oliveira, AA de","Oliveira, A.A. de","1026","2015","01","25","Brasil","Santa Catarina","Capão Alto","Fazenda Moraes.","-50.5794445","-27.9013889","-50.5794445","-27.9013889","Regeneração IFFSC 206 /O/36","FURB31813","FURB31813","998","998","2015","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:03:17-03","FURB","FURB","11791","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Stival-Santos, A","Stival-Santos, A.; Uller, H.F. & Silveira, S.","254","2008","12","12","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.0286111","-27.7175","-51.0286111","-27.7175000","Florística IFFSC 261 Habitat: Floresta Ombrófila Mista; entorno do fragmento Habito: Fruto verde;","FURB31827","FURB31827","820","820","2008","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:03:17-03","FURB","FURB","11964","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Grosch, B. & Klemz, G.","987","2008","11","20","Brasil","Santa Catarina","Capinzal","Alto São Roque.","-51.5677778","-27.3611111","-51.5677778","-27.3611111","Florística IFFSC 398 Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Estágio Avançado (alterado) Habito: flor estames vermelhos e pétalas brancas","FURB31826","FURB31826","717","717","2008","11","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:03:17-03","FURB","FURB","12149","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1911","2009","04","07","Brasil","Santa Catarina","Urubici","Santa Terezinha.","-49.4919444","-28.0130556","-49.4919444","-28.0130556","Florística IFFSC 191(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado; borda do fragmento Habito: árvore; Fruto verde;","FURB31825","FURB31825","1055","1055","2009","04","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:03:17-03","FURB","FURB","12252","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Dreveck, S","Dreveck, S.; Carneiro, F.E.","879","2009","05","07","Brasil","Santa Catarina","Alfredo Wagner","Pedra Branca.","-49.3222223","-27.8116667","-49.3222223","-27.8116667","Florística IFFSC 249(Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado; entorno do fragmento Habito: arbusto;","FURB31824","FURB31824","1120","1120","2009","05","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-14 10:03:17-03","FURB","FURB","12358","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","2000","2009","04","23","Brasil","Santa Catarina","Urubici",NA,"-49.4066667","-28.0802778","-49.4066667","-28.0802778","Florística IFFSC 167(Arbórea) Habitat: Floresta nebular e campos naturais; Estágio Avançado; entorno do fragmento Habito: árvore; Fruto verde;","FURB31823","FURB31823","1139","1139","2009","04","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-14 10:03:17-03","FURB","FURB","2508","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Gasper, AL de","Gasper, A.L. de","310","2006","01","12","Brasil","Paraná","Curitiba","Próximo ao Museu Botânico Municipal e Trilho do Trem.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,"FURB31837","FURB31837",NA,NA,"2006","01","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:03:17-03","FURB","FURB","34505","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Korte, A","Korte, A.","6789","2011","05","03","Brasil","Santa Catarina","Lages","Coxilha Rica.","-50.4","-28.08","-50.4000000","-28.0800000","Florística IFFSC 156 (Arbusto) Habitat: Floresta Ombrófila Mista; Habito: arbusto;","FURB31821","FURB31821","1100","1100","2011","05","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:03:17-03","FURB","FURB","35031","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Schmitt, JL","Schmitt, J.L.","3168","2011","04","06","Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-49.9891666","-28.5225","-49.9891666","-28.5225000",NA,"FURB31820","FURB31820","1000","1000","2011","06","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:03:17-03","FURB","FURB","36813","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Gasper, AL de","Gasper, A.L. de; Salino, A. & Meyer, L.","2909","2011","11","12","Brasil","Santa Catarina","Bom Retiro","Campo Novo - Caminho alternativo para o Campo dos Padres.","-49.3733334","-27.8763889","-49.3733334","-27.8763889","Coleta Extra IFFSC (Arvoreta) Habitat: Floresta Ombrófila Mista; Estágio Avançado; beira de estrada Habito: arvoreta; flor vermelha","FURB02381","FURB02381","1049","1049","2011","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-10-14 10:03:17-03","FURB","FURB","3781","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Grosch, B. & Klemz, G.","1005","2008","12","15","Brasil","Santa Catarina","Campo Belo do Sul","Canoas / Fazenda Gateados.","-50.8497222","-28.035","-50.8497222","-28.0350000","Florística IFFSC 677 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; entorno do fragmento Habito: flor branca","FURB31834","FURB31834","845","845","2008","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 10:03:17-03","FURB","FURB","38330","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Gasper, AL de","Kemmelmeier, K.; Stürmer, S.L.",NA,"2012","03","28","Brasil","Santa Catarina","Urupema","Interior de Urupema / Rio Rufino (SC).","-49.8369444","-27.9633333","-49.8369444","-27.9633333","Indivíduo jovem Habitat: Campo de Altitude; campo Habito: arbusto;","FURB31819","FURB31819","1470","1470","2012","05","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:03:17-03","FURB","FURB","38706","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Wasum, R; Grizzon, M","Wasum, R.","251","1999","11","07","Brasil","Rio Grande do Sul","São Francisco de Paula","rodovia RS-235.","-50.6641667","-29.3461111","-50.6641667","-29.3461111",NA,"FURB31817","FURB31817","830","830","2012","07","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:03:17-03","FURB","FURB","39372","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Boeni, B.O.","6119","2012","02","08","Brasil","Rio Grande do Sul","Lagoa Vermelha","Boqueirão / PCH Boqueirão.","-51.3441666","-28.4002778","-51.3441666","-28.4002778",NA,"FURB31816","FURB31816","732","732","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-08 08:53:44-03","FURB","FURB","42431","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Gasper, AL de","Gasper, A.L. de; Funez, L.A. & Kassner-Filho, A.","3172","2013","10","22","Brasil","Santa Catarina","Vitor Meireles","Varaneira.","-49.9430555","-26.8141667","-49.9430555","-26.8141667","Projeto REFLORA FAPESC 14843/2011-1. Habitat: beira da estrada Habito: arbustiva; flor rosada","FURB31815","FURB31815","546","546","2013","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-08 08:53:44-03","FURB","FURB","51671","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Uller, H.F.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","880","2016","11","17","Brasil","Santa Catarina","Celso Ramos","Laje de Pedra.","-51.2988889","-27.7155556","-51.2988889","-27.7155556","arbusto ramificado desde a base, flores vermelhas","FURB51671","FURB51671","715","715","2016","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 10:03:17-03","FURB","FURB","52237","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Uller, H.F.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","829","2016","10","31","Brasil","Santa Catarina","Caçador","Linha São Francisco.","-51.12","-26.82","-51.1200000","-26.8200000","flores vermelhas Habitat: borda de fragmento florestal Habito: Árvore","FURB52237","FURB52237","1022","1022","2016","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-08 08:53:44-03","FURB","FURB","52562","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Uller, H.F.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","748","2016","10","10","Brasil","Santa Catarina","Campo Belo do Sul",NA,"-50.7597222","-27.72","-50.7597222","-27.7200000","arbusto fortemente ramificado Habitat: APP de rio Habito: arbusto","FURB52562","FURB52562","818","818","2016","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:03:17-03","FURB","FURB","52571","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Uller, H.F.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","736","2016","10","08","Brasil","Santa Catarina","São Joaquim",NA,"-50.04","-28.26","-50.0400000","-28.2600000","arbusto muito ramificado, botões florais verdes de pilosidade branca e flores vermelhas","FURB52571","FURB52571","1206","1206","2016","10","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:03:17-03","FURB","FURB","58661","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2202","2018","03","06","Brasil","Santa Catarina","Bom Jardim da Serra","Santa Bárbara.","-49.59","-28.1702778","-49.5900000","-28.1702778","fruto imaturo Habitat: interior do fragmento florestal Habito: árvore","FURB58661","FURB58661","1560","1560","2018","03","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-08 08:53:44-03","FURB","FURB","62606","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Kassner-Filho, A.","Kassner-Filho, A.","4725","2019","02","09","Brasil","Santa Catarina","Bom Jardim da Serra","Fazenda ao do Rio Pelotas. Fazenda ao do Rio Pelotas.","-49.5705556","-28.1808334","-49.5705556","-28.1808334","Arvoreta 3m; Fruto imaturo","FURB62606","FURB62606","1414","1414","2019","02","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:03:17-03","FURB","FURB","62795","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4221","2018","12","12","Brasil","Santa Catarina","Anita Garibaldi","Cachoeira Primeira.","-51.2122222","-27.7233334","-51.2122222","-27.7233334","Fruto imaturo Habitat: Borda de fragmento florestal Habito: Arbórea","FURB62795","FURB62795","866","866","2018","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:03:17-03","FURB","FURB","62867","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4231","2018","12","10","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.0286111","-27.7175","-51.0286111","-27.7175000","Flor com estames avermelhado Habitat: Floresta Ombrófila Mista; Estágio inicial/médio; Borda de fragmento Florestal Habito: Arvoreta","FURB62867","FURB62867","820","820","2018","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:03:18-03","FURB","FURB","64344","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Sobral, M.","Funez, L.A.; Ribeiro-Nardes, W., Comin, M.","8296","2018","11","10","Brasil","Santa Catarina","Urubici","Santa Bárbara, próximo ao alojamento. Parque Nacional de São Joaquim","-49.6352777","-28.1402777","-49.6352777","-28.1402777","Flores róseas Habitat: Borda da floresta Habito: Arbusto","FURB64344","FURB64344","1360","1360","2018","11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:03:18-03","FURB","FURB","8907","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Carneiro, F.E.","610","2008","04","17","Brasil","Santa Catarina","São Joaquim","Mantiqueira.","-49.7691667","-28.2605556","-49.7691667","-28.2605556","IFFSC 114/N/22. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB31833","FURB31833","1449","1449","2008","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:03:18-03","FURB","FURB","8943","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Sobral, M","Verdi, M.; Dreveck, S. & Carneiro, F.E.","317","2008","02","20","Brasil","Santa Catarina","Curitibanos","Santa Cruz do Sul - Fazenda Bela Vista.","-50.5802778","-27.4505556","-50.5802778","-27.4505556","IFFSC 369/S/10. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB31832","FURB31832","811","811","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-08 08:53:44-03","FURB","FURB","9662","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M; Dreveck, S","Dreveck, S.; Verdi, M.","260","2008","02","22","Brasil","Santa Catarina","Curitibanos","Fazenda Maciel.","-50.6794445","-27.0819445","-50.6794445","-27.0819445","Coleta Extra IFFSC.","FURB31830","FURB31830","886","886","2008","02","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:03:17-03","FURB","FURB","2680","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Sobral, M","Hatschbach, G.","45678","1982","10","05","Brasil","Paraná","Curitiba","Orto Guabirotuba.","-49.2731018066406","-25.4277992248535",NA,NA,"Planta cultivada como ornametal.","FURB31836","FURB31836",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-10-14 10:03:17-03","FURB","FURB","2963","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Hatschbach, G","Barbosa, E.; Silva, J.M.",NA,"1998","11","06","Brasil","Paraná","Tijucas do Sul","Matulão.","-49.1988983154297","-25.9281005859375",NA,NA,NA,"FURB31835","FURB31835",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-10-14 10:03:17-03","FURB","FURB","38694","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Grizzon, M","Wasum, R.; et al.",NA,"1992","11","05","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico.","-51.1794013977051","-29.1681003570557",NA,NA,NA,"FURB31818","FURB31818","750","750","2012","07","05","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:03:17-03","FURB","FURB","1828","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Sobral, M","Sobral, M.",NA,"2001","10","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Pró-mata.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"FURB31838","FURB31838","700","700","2001","10","01","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:03:17-03","FURB","FURB","44321","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Grizzon, M","Rizzon, F.",NA,"2013","10","31","Brasil","Rio Grande do Sul","São Marcos","interior.","-51.0680999755859","-28.9710998535156",NA,NA,NA,"FURB31814","FURB31814",NA,NA,"2013","10","01","15120","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 10:03:18-03","FURB","FURB","9442","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Verdi, M","Verdi, M.; Dreveck, S. & Godoy, M.B.","337","2008","01","22","Brasil","Santa Catarina","Ibiam",NA,"-51.2369003295898","-27.1814002990723",NA,NA,"Florística IFFSC 496 (ponto descartado). Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB31831","FURB31831","791","791","2008","01","22","13703","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-08 08:53:44-03","FURB","FURB","26342","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Hatschbach, G","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","7151","2008","11","15","Brasil","Santa Catarina","Urubici","Cachoeira do Avencal.","-49.5917015075684","-28.0149993896484",NA,NA,NA,"FURB31822","FURB31822",NA,NA,"2009",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-16 17:53:48-03","UCS","HUCS","14915","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Grizzon, M.; Wasum, R.A.","Wasum, R.A.","251","1999","11","07","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-51.117075","-29.583642","-51.117075","-29.583642","beira de estrada",NA,NA,NA,NA,"2012","07","05",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-16 17:53:49-03","UCS","HUCS","38520","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Grizzon, M.","Grizzon, M.","s.n.","2012","02","18","Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.551853","-29.601081","-51.551853","-29.601081","beira de rio - capão",NA,NA,NA,NA,"2012","02","18",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-16 17:53:49-03","UCS","HUCS","51008","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Folmer, K.J.","Folmer, K.J.","22","2020","06","24","Brasil","Rio Grande do Sul","Lajeado Grande",NA,"-50.751667","-29.101111","-50.751667","-29.101111","Campos e áreas mais abertas em florestas de pinheiros.",NA,NA,NA,NA,"2020","06",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
