"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","class","typeStatus","relatedCatalogItem"
"90","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931290","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia (Tijuca)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931290' target='other'> <mi>dwc_moreinfo</mi></a>","P02931290","P02931290_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931291","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Glaziou, A.",NA,"1865","1","23",NA,"Brésil",NA,NA,"Floresta de Tijuca (Rio de Janeiro) Petropolis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931291' target='other'> <mi>dwc_moreinfo</mi></a>","P02931291","P02931291_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,"625",NA,NA,NA,NA
"92","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931292","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Glaziou, A.",NA,"1876","1","21",NA,"Brésil",NA,NA,"(Rio Janeiro) petropolis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931292' target='other'> <mi>dwc_moreinfo</mi></a>","P02931292","P02931292_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,"8441",NA,NA,NA,NA
"93","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931294","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Glaziou, A.",NA,"1876","5","30",NA,"Brésil",NA,NA,"(Rio Janeiro) Tijuca, près de la Cascatinha",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931294' target='other'> <mi>dwc_moreinfo</mi></a>","P02931294","P02931294_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,"8453",NA,NA,NA,NA
"94","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931295","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Glaziou, A.",NA,"1876","5","30",NA,"Brésil",NA,NA,"(Rio Janeiro) Tijuca, près de la Cascatinha",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931295' target='other'> <mi>dwc_moreinfo</mi></a>","P02931295","P02931295_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,"8453",NA,NA,NA,NA
"95","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931296","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Ducke, A.|Kuhlmann, & J.G.",NA,"1921","11","5",NA,"Brésil",NA,NA,"Rio de Janeiro ad urbem inter Silvestre et Corcovado",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931296' target='other'> <mi>dwc_moreinfo</mi></a>","P02931296","P02931296_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,"133",NA,NA,NA,NA
"96","2016-02-19 05:24:00-02","MO","MOBOT","100175046","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"José E. Meireles","Meireles 546","2007","5","16","South America","Brazil","Rio de Janeiro",NA,"Itatiaia. Antes da ponte do Maromba.",NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"97","2012-03-28 16:04:00-03","MO","MOBOT","100461825","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","M. P. Morim Lima","Dimitri Sucre","Sucre 7380","1971","1","21","South America","Brazil","Rio de Janeiro",NA,"Matas da subida do Pico de Tijuca.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"98","2017-04-17 17:23:00-03","MO","MOBOT","100962163","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","D.S. Seigler & J.E. Ebinger","F.G. da Silva","Silva herb#82197","1941","1","28","South America","Brazil","Rio de Janeiro",NA,"Estrada da Vista Chinesa, próximo do quebra bunda.",NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"99","2017-04-17 17:22:00-03","MO","MOBOT","100962165","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","D.S. Seigler & J.E. Ebinger","Edmundo Pereira|et al.","Pereira 653","1952","2","15","South America","Brazil","Distrito Federal",NA,"Vista Chinésa.",NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"100","2015-08-27 13:32:00-03","MO","MOBOT","2920365","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Pétala Gomes Ribeiro (HUEFS)","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-08-27 13:32:00-03","MO","MOBOT","2920586","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Pétala Gomes Ribeiro (HUEFS)","Anonymous","Anonymous 82415",NA,NA,NA,"South America","Brazil",NA,NA,"Estado da Guanabara, Vista Chinesa (Estrada).",NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-11-10 04:40:00-03","MO","MOBOT","2929421","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","M.P.M. de Lima","H. C. de Lima","Lima 2646","1986","1","17","South America","Brazil","Rio de Janeiro",NA,"Parque Nacional da Tijuca, próximp a Mesa do Imperador.",NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-31 09:15:11-03","INPA","INPA","142292","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, HC de","Lima, HC de","2646","1986","01","17","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, próximo a Mesa do Imperador.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"INPA0142292","INPA0142292 INPA0142292_e","(Benth.) Rauschert","1986","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","43842",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","L.A. Silva/22-04-2015","E.J. de Lírio; V.L. Aledi","17","2011","06","06",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Floresta Ombrófila Densa. Arv. 3m. Flores brancas, frutos verdes imaturos e amarelos maturos. Interior de mata","MBML043842","MBML043842","(Benth.) Rauschert",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"105","2017-11-24 14:10:56-02","UFLA","ESAL","12863","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2018-10-09 16:31:27-03","UFLA","ESAL","19128","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ary T. Oliveira Filho","Dalanesi, PE","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","1","1",NA,"árvore; ; ;; floresta",NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"107","2017-11-24 14:10:56-02","UFLA","ESAL","17630","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ary T.O.Filho","Rocha, C","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,"árvore; 9,5 m; ;; ripário",NA,NA,"(Benth.) Rauschert",NA,"16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-11-24 14:10:56-02","UFLA","ESAL","13022","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,"árvore; 10,0; ;; floresta",NA,NA,"(Benth.) Rauschert",NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-07 16:08:49-03","UENF","HUENF","11754","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","H.C. de Lima & E.A. Fortes","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8879","2019","07","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro.","-41.231111","-21.340278","73","73",NA,"Árvore com 14 m alt. Tronco com casca levemente estriada, parda-clara, DAP ca. 30 cm. Estéril. Ocasional. Amostra em sílica-gel.","HUENF00012591",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"41º13'52''W","21º20'25''S",NA,NA,NA,NA,NA
"110","2021-02-09 10:12:40-03","UENF","HUENF","12245","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","H.B.M. Viana","H.B.M. Viana; P. Marques, M.T. Nascimento, H.C. Lima, D.N.S. Machado","89","2019","07","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia (Mata do Mico). Floresta Estacional Semidecidual.","-41.2325","-21.341389","93","93",NA,"Árvore, aprox. 18m de alt. x 30cm de DAP. Tronco apresentando casca lisa com estrias pouco aparentes de coloração pardo-claro. Estéril no momento da coleta, vegetando a borda da mata.","HUENF00013078",NA,"(Benth.) Rauschert","2019",NA,NA,"07","17","41º13'57''W","21º20'29''S",NA,NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","1441995","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"A. Ducke & J. G. Kuhlmann","133","1921","11","5","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro ad urbem loco Silvestre.",NA,NA,NA,NA,NA,NA,"US02211265","US02211265_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2821044","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"E. Pereira & -- Brade","653",NA,NA,NA,"South America","Brazil",NA,NA,"Brasil, Estado da Guanabara, Vista Chinesa.",NA,NA,NA,NA,NA,NA,"US02211269","US02211269_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2741138","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"-. Lanna & Castellanos, --","7630","1965","2","8","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Tijuca - Rio de Janeiro. Guanabara, Tijuca, estrada da Vista Chinesa, Km 3.",NA,NA,NA,NA,NA,NA,"US02211264","US02211264_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"114","2020-09-12 05:00:02-03","US","US","2821043","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"F. da Silva","82197","1941","1","28","South America","Brazil",NA,NA,"Brasil, Estado da Guanabara, Esatdo da Vista Chinesa.",NA,NA,NA,NA,NA,NA,"US02211270","US02211270_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"115","2020-09-12 05:00:02-03","US","US","2821045","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"E. P. Heringer","79089","1949","5","2","South America - Neotropics","Brazil","Minas Gerais",NA,"Brasil, Estado de Minas Gerais, Rio Pomba.",NA,NA,NA,NA,NA,NA,"US02211268","US02211268_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"116","2020-09-12 05:00:02-03","US","US","2472115","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"H. Martins","119","1960","1","13","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, GB, Estr. Vista Chinesa, perto caramanchao.",NA,NA,NA,NA,NA,NA,"US02211263","US02211263_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"117","2020-09-12 05:00:02-03","US","US","2821033","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"F. da Silva","82415",NA,NA,NA,"South America","Brazil",NA,NA,"Brasil, Estado da Guanabara, Esatdo da Vista Chinesa.",NA,NA,NA,NA,NA,NA,"US02211271","US02211271_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"118","2020-09-12 05:00:02-03","US","US","2821040","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"J. G. Kuhlmann","112701","1927","3","16","South America","Brazil",NA,NA,"Brasil , Estado da Guanabara, matas do Sr.Teicheira Borges.",NA,NA,NA,NA,NA,NA,"US02211267","US02211267_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"119","2020-09-12 05:00:02-03","US","US","1543106","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"F. C. Hoehne","24844","1917","2",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Vista Chineza, Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"US02211266","US02211266_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"120","2019-11-13 11:23:04-03","USP","SPF","152067","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY; et al.","Souza, FM","216","2001","04","17",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.824417","-24.041222","30","180",NA,NA,"SPF00152067",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"-46.824417","-24.041222",NA,NA,NA,NA,NA
"121","2019-11-13 11:23:04-03","USP","SPF","200338","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Freitas, HS","Freitas, HS","158","2008","05","23",NA,"Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833","813","813",NA,NA,"SPF00200338",NA,"(Benth.) Rauschert","2009",NA,NA,NA,NA,"-44.726944","-22.640833",NA,NA,NA,NA,NA
"122","2019-11-13 11:23:04-03","USP","SPF","204739","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, MPM","Sucre, D","7380","1971","01","21",NA,"Brasil","Rio de Janeiro",NA,"Matas da subida do Pico da Tijuca.",NA,NA,NA,NA,NA,NA,"SPF00204739",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:23:04-03","USP","SPF","212124","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, MPM","Braga, JMA","4532","1997","12","05",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25","950","950",NA,NA,"SPF00212124",NA,"(Benth.) Rauschert","2003",NA,NA,NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA
"124","2019-11-13 11:23:04-03","USP","SPF","98765","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Anônimo","Tamashiro, JY","913","1995","04","14",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.964722","-22.898333","1000","1000",NA,NA,"SPF00098765",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"-45.964722","-22.898333",NA,NA,NA,NA,NA
"125","2019-11-13 11:23:04-03","USP","SPF","229934","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY","Heringer, EP","1191","1943","03","25",NA,"Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"SPF00229934",NA,"(Benth.) Rauschert","1985","10350","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:23:04-03","USP","SPF","198369","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Anônimo","Meireles, JE","546","2007","05","16",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"SPF00198369",NA,"(Benth.) Rauschert",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:23:04-03","USP","SPF","204790","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, MPM","Sucre, D","5762","1969","08","15",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459","1100","1100",NA,NA,"SPF00204790",NA,"(Benth.) Rauschert",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:23:04-03","USP","SPF","204791","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, HC; Lima, MPM","Lima, MPM","29","1986","01","31",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459","700","700",NA,NA,"SPF00204791",NA,"(Benth.) Rauschert","1986","19648","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-05-08 11:10:56-03","UEFS","HUEFS","205556","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","leptostachya","Piptadenia leptostachya",NA,"Kuhlmann, M.","2545","1950","10","20",NA,"Brasil","São Paulo","Santa Izabel","Igaratá. Mata do Sr. João Barboza Machado.","-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,"HUEFS0205556",NA,"Benth.",NA,"15272","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"130","2020-05-08 11:11:02-03","UEFS","HUEFS","205559","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Hoehne, W.","113","1917","02",NA,NA,"Brasil","Rio de Janeiro",NA,"Vista Chineza.",NA,NA,NA,NA,NA,NA,"HUEFS0205559",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"131","2020-05-08 11:11:02-03","UEFS","HUEFS","210645","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Kuhlmann, M.",NA,"1939","03","15",NA,"Brasil","São Paulo",NA,"Serra da mantiqueira, estrada para Itajubá.",NA,NA,NA,NA,NA,NA,"HUEFS0210645",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"132","2020-05-08 11:11:02-03","UEFS","HUEFS","218397","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, H.C.de","8004","2015","06","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Trilha para ao Bico do Papagaio, próximo ao final da trilha.","-43.300833","-22.953611","990","990",NA,"Mata de encosta montana.","HUEFS0218397","HUEFS0218397","(Benth.) Rauschert",NA,NA,NA,NA,NA,"43W18'3''","22S57'13''",NA,NA,"Rosanae",NA,NA
"133","2020-05-08 11:11:02-03","UEFS","HUEFS","228503","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, H.C.de","8326","2016","08","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Alto da Boa vista, área do Palacete do Conde de Itamaraty, próx. a entrada do Parque Nacional da Tijuca.","-43.275278","-22.961111","424","424",NA,"Floresta de encosta.","HUEFS0228503",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"43W16'31''","22S57'40''",NA,NA,"Rosanae",NA,NA
"134","2020-05-08 11:11:02-03","UEFS","HUEFS","231956","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Baez, C.","1174","2016","10","08",NA,"Brasil","Rio de Janeiro","Teresópolis","Vargem grande Vargem Grande. Zona de amortecimento do PETP. estrada para Seio da mulher de pedra, Atrás do sitio das Pedras. Bairro Vargem Grande.","-42.828333","-22.378333","1178","1178",NA,"Árvore, helofila.","HUEFS0231956",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"42W49'42''","22S22'42''",NA,NA,"Rosanae",NA,NA
"135","2020-05-08 11:11:02-03","UEFS","HUEFS","250526","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Baez, C.","1657","2018","05","15",NA,"Brasil","Rio de Janeiro","Valença","Parque Estadual da Serra da Concórdia. Mata após o pasto na fazenda Boa Esperança.","-43.7325","-22.353333","786","786",NA,"Floresta Estacional Semidecidual em estágio avançado de regeneração.","HUEFS0250526",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"43W43'57''","22S21'12''",NA,NA,"Rosanae",NA,NA
"136","2020-05-08 11:11:02-03","UEFS","HUEFS","205558","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Kuhlmann, M.","3245","1946","07","23",NA,"Brasil","São Paulo","São Paulo","Entre Guarulhos e Nazaré Paulista.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0205558",NA,"(Benth.) Rauschert",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"137","2020-05-08 11:11:02-03","UEFS","HUEFS","205565","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Rossi, L.","933","1991","10","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, atrás do alojamento.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0205565",NA,"(Benth.) Rauschert",NA,"55628","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"138","2020-05-08 11:11:02-03","UEFS","HUEFS","144250","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Meireles, J.E.","546","2007","05","16",NA,"Brasil","Rio de Janeiro","Itatiaia","Antes da ponte do Maromba.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"HUEFS0144250","HUEFS0144250","(Benth.) Rauschert",NA,"19648","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"139","2020-05-08 11:11:02-03","UEFS","HUEFS","205567","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Silva, S.J.G.da","138","1990","01","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata próximo ao alojamento.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"HUEFS0205567",NA,"(Benth.) Rauschert",NA,"55628","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
