"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"206","2020-06-29 11:43:04-03","UFRPE","PEUFR","32720","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","E.B.N.N.; M. Alves; M. Costa e Silva; M. Loyola; V. Gomes; F. Gonçalves; J. Jupiassú; D. Oliveira; J. Queiróz","1194","1997","10","20",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,3m de altura; flores alvacentas; folhas avermelhadas","PEUFR032720","Bahia","Arredores da cidade","-41.816667","-13.589722","41°48'60W","13°35'23S",NA,NA,"DC.","J.E.Q. Faria Júnior","Rio de Contas","840",NA,"840",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-19 14:08:31-03","UFRPE","PEUFR","17888","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","F.B. Ramalho","280","1973","10","08",NA,"Brasil",NA,NA,"Árvore -/+ 7m de altura; flores alvas; perfume agradável","PEUFR017888","Piauí","Fazenda Côcos","-43.127799987793","-9.23056030273438",NA,NA,NA,NA,"DC.","C.T. Rizzini","Jurema",NA,NA,NA,"56376","auto","1974","10","07",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-19 14:08:31-03","UFRPE","PEUFR","11566","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","F.B. Ramalho","280","1973","10","08",NA,"Brasil",NA,NA,"Árvore de 7m de altura; flores alvas; perfume agradável","PEUFR011566","Piauí","Fazenda Côcos","-43.127799987793","-9.23056030273438",NA,NA,NA,NA,"DC.","E. Tavares","Jurema",NA,NA,NA,"56376","auto","1974","05","16",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-19 14:08:31-03","UFRPE","PEUFR","33975","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","F.B. Ramalho","280","1973","10","08",NA,"Brasil",NA,NA,"Árvore com aproximadamente 7m de altura; flores com perfume agradável","PEUFR033975","Piauí","Fazendo dos Côcos","-43.127799987793","-9.23056030273438",NA,NA,NA,NA,"DC.","C.T. Rizzini","Jurema",NA,NA,NA,"56376","auto","1975","10","07",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Badini, J.","s.n.","1976","05","07",NA,"Brasil",NA,NA,"Árvore",NA,"Minas Gerais","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"DC.","Badini, J.","Ouro Preto",NA,NA,NA,"44599","auto","1976","05","21",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Badini, J.; Guimarães, L.","s.n.","1976","08","07",NA,"Brasil",NA,NA,"Árvore, flores branco-amareladas",NA,"Minas Gerais","Santo Antônio do Leite, Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"DC.","Badini, J.","Ouro Preto",NA,NA,NA,"44599","auto","1976","08","07",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Badini, J.","s.n.","1976","05","07",NA,"Brasil",NA,NA,"Árvore",NA,"Minas Gerais","Santo Antônio do Leite, Campo cerrado","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"DC.","Badini, J.","Ouro Preto",NA,NA,NA,"44599","auto","1976","05","21",NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:03:22-03","FURB","FURB","41458","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Carreira, L.M.; et al.","2999","2011","01","26",NA,"Brasil",NA,NA,"material estéril Habitat: Cerrado;","FURB32159","Maranhão","APA do Parque Estadual Mirador, ramal próximo ao Posto Avançado do Mel, ca. 400 m antes da ponte sobre o Rio Itapecuru.","-44.6086111","-6.3619444","-44.6086111","-6.3619444",NA,NA,"(Mart.) DC.","Sobral, M","Mirador",NA,"FURB32159",NA,NA,NA,"2015","07","10",NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:03:22-03","FURB","FURB","43021","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Fonseca, M.L.; et al.","2331","2000","10","27",NA,"Brasil",NA,NA,"latossolo vermelho escuro; relevo plano; casca gretada, cor cinza; folhas novas verde amarronzadas; próximo a linha B Habitat: mata decídua Habito: arvoreta semiciófita; flor branca","FURB32160","Goiás","fazenda Traçadal do proprietário Sr. Luiz.","-46.7661111","-13.5911111","-46.7661111","-13.5911111",NA,NA,"(Mart.) DC.","Fonseca, ML","São Domingos","435","FURB32160","435",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:03:22-03","FURB","FURB","26319","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.; Silva, J.M.","80123","2007","08","22",NA,"Brasil",NA,NA,NA,"FURB02437","Minas Gerais","Rodovia Buritizeiro - Paredão de Minas.","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,"(Mart.) DC.","Sobral, M","Buritizeiro",NA,"FURB02437",NA,"88041","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-16 17:53:52-03","UCS","HUCS","14185","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.","60923","1994","06","11",NA,"Brasil",NA,NA,"árvore pequena, flor alva, odorífera; cerrado",NA,"Mato Grosso do Sul","Fazenda Ipameri","-57.6533012390137","-19.0091991424561",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.","Soares-Silva, L.H.","Corumbá",NA,NA,NA,"295160","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-16 17:53:52-03","UCS","HUCS","21442","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.","73662","2002","08","18",NA,"Brasil",NA,NA,"árvore 1m, fruto vermelho.; campo cerrado",NA,"Minas Gerais","Rod. BR-135, próx. do km 392","-43.8616981506348","-16.7350006103516",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.","Sobral, M.","Montes Claros",NA,NA,NA,"72568","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-16 17:53:52-03","UCS","HUCS","34190","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.","80123","2007","08","22",NA,"Brasil",NA,NA,"árvore 4m, flor alva, folhas novas avermelhadas; cerrado",NA,"Minas Gerais","Rod. Buritizeiro - Paredão de Minas","-44.9622001647949","-17.3511009216309",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.","Sobral, M.","Buritizeiro",NA,NA,NA,"88041","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-02-23 17:02:14-03","UNEMAT","HERBAM","14962","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Da Silva, D.R.; Silva, D.F.; Gallo, S.C. & Ribeiro, R.S.","129Ind. 1","2016","09","26",NA,"Brasil",NA,NA,NA,"HERBAM014962","Mato Grosso","RPPN Cristalino, Serra 1, ALF-3, subplot 6, Floresta Estacional Decidual Submontana sobre afloramento rochoso.","-55.916778","-9.586472","-55.916778","-9.586472",NA,NA,"(Mart.) DC.","D.R. da Silva","Novo Mundo","331",NA,"331",NA,NA,"2017","01","13",NA,NA,NA,NA,NA,NA,NA
"220","2014-10-14 15:56:58-03","BS","M","M-0137685","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0137685",NA,"Habitat in campis sterilibus aestuosis, ventis calidissimis agitatis ad Provinciarum Minarum et Goyazanae conterminum vallem Vad do Paranón dictum",NA,NA,NA,NA,"Magnoliophyta","Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","SYNTYPE",NA,NA,NA,NA,NA
"221","2014-10-14 15:56:58-03","BS","M","M-0171263","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Martius, C.F.P. von",NA,"1817","12","31",NA,"Brasil",NA,NA,NA,"M0171263",NA,"Cagaiteira / Crescit in Brasiliae prov. S. Pauli in silvis Caa-apoam et ad Va. Rica",NA,NA,NA,NA,"Magnoliophyta","Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","SYNTYPE","21:00",NA,NA,NA,NA
"222","2014-10-14 15:56:58-03","BS","M","M-0171264","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Martius, C.F.P. von",NA,"1817","12","31",NA,"Brasil",NA,NA,NA,"M0171264",NA,"Cagaiteira Incolis in S. Paulos, Minas, Goyaz. Flores in Goyaz, folia in Ypanema lecta. Crescit in Brasiliae prov. centralibus im campis siccis altis",NA,NA,NA,NA,"Magnoliophyta","Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","SYNTYPE","21:00",NA,NA,NA,NA
"223","2020-04-27 16:10:45-03","UFES","VIES","10390","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Faria, J.E.Q.; Campos, L.Z.O.","307","2008","08","26",NA,"Brasil",NA,NA,NA,"VIES010390","Distrito Federal","Campus da UnB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"(Mart.) DC.","Faria, J.E.Q.","Brasília",NA,"VIES010390",NA,"70570","auto","2008","08","26",NA,NA,NA,NA,NA,NA,NA
"224","2019-12-06 19:29:58-03","UFES","VIES","45727","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Rangel, E.B.; Mendes, P.D.; Fonseca, R.S.; Iglesias, D.T.","47","2019","08","27",NA,"Brasil",NA,NA,NA,"VIES045727","Minas Gerais","Área próxima a sede. Parque Estadual de Serra Nova e Talhado","-42.739444","-15.647222","42º44'22''W","15º38'50''S",NA,NA,"(Mart.) DC.",NA,"Rio Pardo de Minas",NA,"VIES045727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-04-27 16:10:45-03","UFES","VIES","10393","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Faria, J.E.Q.; Cota, M.R.C.; Caires C.S. & Zanatta, M.R.V.","365","2008","09","21",NA,"Brasil",NA,NA,NA,"VIES010393","Goiás","Parque Estadual de Terra Ronca.","-46.4803009033203","-13.9357995986938",NA,NA,NA,NA,"(Mart.) DC.","Faria, J.E.Q.","Guarani de Goiás","665","VIES010393","665","35901","auto","2008","09","21",NA,NA,NA,NA,NA,NA,NA
"226","2019-08-16 08:40:12-03","UTFPR","HCF","13303","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","B.A.S. Pereira","3228","1996","09","15",NA,"Brasil",NA,NA,"árvore decídua, cerca de 6 m de altura. Flores brancas.",NA,"MG","cerrado com solo arenoso, Km 12 da estra","-46.416667","-15.5","46°25'00 W","15°30'00 S",NA,NA,"DC.","B.A.S. Pereira","Buritis",NA,NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-08-16 08:40:12-03","UTFPR","HCF","20123","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","C.W. Fagg","2100","2008","11","22",NA,"Brasil",NA,NA,"árvore. Frutos carnosos cor verde, quando maduros amarelos. Vegetação: cerrado/ floresta estacional semidecidual.",NA,"TO","Bacia do Rio Tocantins. Proj. Mapeamento","-47.18","-8.79","47°10'48 W","08°47'24 S",NA,NA,"DC.","C.W. Fagg","Recursolândia","359",NA,"359",NA,NA,"2008","11",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-08-16 08:40:12-03","UTFPR","HCF","15678","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","E.D. Lozano","1927","2013","11","27",NA,"Brasil",NA,NA,"arbusto, 10 cm, caule subterrâneo, frutos amarelos, campo limpo seco.",NA,"PR","Pousada Pirahy da Serra","-50.014722","-24.47","50°00'53 W","24°28'12 S",NA,NA,"DC.","D.F. Lima","Piraí do Sul",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-08-16 08:40:12-03","UTFPR","HCF","1712","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","M.L. Fonseca","4905","2003","10","20",NA,"Brasil",NA,NA,"Arvoreta heliófita ca. 4m de altura; casca suberosa formando quinas; folhas discolores; frutos imaturos cor verde, maduros amarelos, comestíveis. Abundante. - Vegetação: cerrado",NA,"GO","(Assunção de Goiás) Fazenda Baixão.","-48.672306","-15.20775","48°40'20,3'' W","15°12'27,9'' S",NA,NA,"DC.","M.L. Fonseca","Vila Propício",NA,NA,NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-08-16 08:40:12-03","UTFPR","HCF","18472","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","G. Hatschbach","79315","2005","09","18",NA,"Brasil",NA,NA,"árvore, 5 m, flor alva. Cerrado.",NA,"MG","Rod. BR-385, alto da Chapada dos Gerais","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,"DC.","M. Sobral","Buritizeiro",NA,NA,NA,"88041","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-06-29 09:31:27-03","UFRRJ","RBR","36675","S","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","I. Silva","67","1980","09","02",NA,"Brasil",NA,NA,NA,"RBR00036675","Goiás","Parque Indigena do Araguaia, Aldeia de Santa Isabel.","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,"(Mart.) DC.","M.C. Souza","Goiás",NA,"RBR00036675",NA,"63502","auto","2012","07",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-21 19:37:33-03","UFC","EAC","25666","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Figueiredo, M.A.; José Augusto","s.n.","1997","05","20","Southern America","Brasil",NA,NA,"Árvore.","EAC0025666","Ceará","Alagadiço, Tucum","-40.6775016784668","-5.1783299446106",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Crateús",NA,"EAC0025666",NA,"43216","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-21 19:37:33-03","UFC","EAC","25669","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Figueiredo, M.A.; José Augusto","s.n.","1997","05","20","Southern America","Brasil",NA,NA,NA,"EAC0025669","Ceará","Alagadiço, Tucum, Ibiapaba Sul","-40.6775016784668","-5.1783299446106",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Crateús",NA,"EAC0025669",NA,"43216","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-21 19:37:33-03","UFC","EAC","11786","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Figueiredo, M.A.","s.n.","1983","02","12","Southern America","Brasil",NA,NA,"Árvore, ca. 4m, flor amarela; Carrasco","EAC0011786","Ceará","Boa Vista","-40.6775016784668","-5.1783299446106",NA,NA,"Dicotyledon",NA,"DC.","Nunes, E.","Crateús",NA,"EAC0011786",NA,"43216","auto","2010","06","07",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-21 19:37:33-03","UFC","EAC","51538","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pessoa, A.C.B.P.","11","2011","06",NA,"Southern America","Brasil",NA,NA,"Arbórea, terrestre. Código SD 73.; Mata seca","EAC0051538","Ceará","Reserva Natural Serra das Almas, Substrato arenoso.","-40.6775016784668","-5.1783299446106",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Nunes, E.","Crateús",NA,"EAC0051538",NA,"43216","auto","2012","02","17",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-21 19:37:33-03","UFC","EAC","9818","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Fernandes, A.; Martins, P.","EAC9818","1981","02","27","Southern America","Brasil",NA,NA,"Arbusto; fruto marrom.; Carrasco","EAC0009818","Ceará","Andrade","-40.747501373291","-4.16694021224976",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Guaraciaba do Norte",NA,"EAC0009818",NA,"39588","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-21 19:37:33-03","UFC","EAC","54508","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Castro, A.S.F.","2713","2013","03","31","Southern America","Brasil",NA,NA,"Arvoreta; flor branca.","EAC0054508","Ceará","Olho D'água dos Galvão.","-40.7188987731934","-4.54166984558105",NA,NA,"Dicotyledon",NA,"DC.","Mazine, F.F.","Ipueiras",NA,"EAC0054508",NA,"37673","auto","2013","05",NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-21 19:37:33-03","UFC","EAC","19328","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","202","1990","11","08","Southern America","Brasil",NA,NA,"Arvoreta.","EAC0019328","Ceará","Estrondo, Planalto da Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Novo Oriente",NA,"EAC0019328",NA,"28544","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-21 19:37:33-03","UFC","EAC","15985","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.; et al.","s.n.","1989","07","22","Southern America","Brasil",NA,NA,NA,"EAC0015985","Ceará","Micro Região de Crateús, Baixa Fria, Pl. Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,"Dicotyledon",NA,"DC.","Castro, A.S.F.","Novo Oriente","810","EAC0015985","810","28544","auto","2011","07","11",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-21 19:37:33-03","UFC","EAC","19331","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","205","1990","11","08","Southern America","Brasil",NA,NA,"Arvoreta.; Carrasco","EAC0019331","Ceará","Planalto da Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Novo Oriente",NA,"EAC0019331",NA,"28544","auto","2005","05","03",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-21 19:37:33-03","UFC","EAC","16096","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","s.n.","1990","02","03","Southern America","Brasil",NA,NA,"Árvore.; Carrasco","EAC0016096","Ceará","Planalto da Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Novo Oriente",NA,"EAC0016096",NA,"28544","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-21 19:37:33-03","UFC","EAC","23604","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","1149","1996","01","27","Southern America","Brasil",NA,NA,"Arvoreta, flor branca.; Carrasco","EAC0023604","Ceará","Jaburuna/Sul- Planalto da Ibiapaba","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Ubajara",NA,"EAC0023604",NA,"27385","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-21 19:37:33-03","UFC","EAC","22617","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","1055","1995","01","05","Southern America","Brasil",NA,NA,"Arvoreta, 4m. Flor branca; Carrasco","EAC0022617","Ceará","Jaburuna/Sul, Planalto da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Ubajara","830","EAC0022617","830","27385","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-21 19:37:33-03","UFC","EAC","22665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","1098","1995","02","21","Southern America","Brasil",NA,NA,"Árvore, fruto amarelo.; Carrasco","EAC0022665","Ceará","Jaburuna/Sul, Planalto da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Ubajara","830","EAC0022665","830","27385","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-21 19:37:33-03","UFC","EAC","23493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Lima-Verde, L.W.","s.n.","1995","11","07","Southern America","Brasil",NA,NA,"Árvore, 4,5m, flor branca.; Carrasco","EAC0023493","Ceará","Planalto da Ibiapaba, Jaburuna Sul","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Ubajara","830","EAC0023493","830","27385","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-21 19:37:33-03","UFC","EAC","23483","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Lima-Verde, L.W.; Melo, L.M.R.","s.n.","1995","11","07","Southern America","Brasil",NA,NA,"Árvore frequente, 4m.; Carrasco","EAC0023483","Ceará","Pl. Ibiapaba do Norte, Jaburuna Sul, Jaburuna/Sul- Planalto da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Melo, L.M.R.","Ubajara","830","EAC0023483","830","27385","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"247","2021-03-21 19:37:33-03","UFC","EAC","47165","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Castro, A.S.F.","2265","2010","02","26","Southern America","Brasil",NA,NA,"Arvoreta.; Carrasco arbóreo","EAC0047165","Piauí","8km da cidade, estrada para Eliseu Martins, Solo arenoso.","-43.289056","-7.959278","-43.289056","-7.959278","Dicotyledon",NA,"DC.","Costa, I.","Pavussu",NA,"EAC0047165",NA,NA,NA,"2013","08","08",NA,NA,NA,NA,NA,NA,NA
"248","2021-03-21 19:37:33-03","UFC","EAC","52898","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Costa, I.R.; Verola, C.F.; Rio, M.C.S.; Nakakura, H.C.C.","455","2002","09","25","Southern America","Brasil",NA,NA,"Arbusto,2m; frutos imaturos verdes","EAC0052898","Minas Gerais","Proximidades de lagoa Santa",NA,NA,NA,NA,"Dicotyledon",NA,"DC.","Costa, I.R.",NA,NA,"EAC0052898",NA,NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-21 19:37:33-03","UFC","EAC","56600","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Ferreira, A.E.S.","168","2014","01","24","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional - CE; Árvore; casca bastante fissurada, com despreendimento; com odor característico.","EAC0056600","Ceará","congl. 30, sub. 1, árv. 12.&nf;Estrato intermediário.","-40.859958","-3.420006","-40.859958","-3.420006","Dicotyledon",NA,"DC.","Athayde, E.A.","Granja",NA,"EAC0056600",NA,NA,NA,"2014","02","10",NA,NA,NA,NA,NA,NA,NA
"250","2021-03-21 19:37:33-03","UFC","EAC","33307","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.; Lima, J.R.","1291","2002","02","25","Southern America","Brasil",NA,NA,"Arbóreo, frutos, fanerófito.; Mata seca","EAC0033307","Ceará","RPPN Serra das Almas","-40.6775016784668","-5.1783299446106",NA,NA,"Dicotyledon",NA,"DC.","Araújo, F.S.","Crateús","650","EAC0033307","650","43216","auto","2002","03","20",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-21 19:37:33-03","UFC","EAC","19327","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","201","1990","11","08","Southern America","Brasil",NA,NA,"Arbusto.; Carrasco","EAC0019327","Ceará","Baixa Fria, Planalto da Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,"Dicotyledon",NA,"DC.","Lughadha, E.N.","Novo Oriente","760","EAC0019327","760","28544","auto","1998","06","10",NA,NA,NA,NA,NA,NA,NA
"252","2021-03-21 19:37:33-03","UFC","EAC","7844","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Nunes, E.; Martins, P.","EAC7844","1979","12","18","Southern America","Brasil",NA,NA,"Árvore de 3-5m, flor branca.; Caatinga","EAC0007844","Ceará","entre Piracuruca e Tianguá.","-40.99169921875","-3.7322199344635",NA,NA,"Dicotyledon",NA,"DC.","Costa, I.R.","Tianguá",NA,"EAC0007844",NA,"36695","auto","2008","04",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-21 19:37:33-03","UFC","EAC","22648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","656","1994","04","23","Southern America","Brasil",NA,NA,"Árvore, 5m.; Carrasco","EAC0022648","Ceará","Jaburuna/Sul, Planalto da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"DC.","Lima-Verde, L.W.; Araújo, F.S.","Ubajara","830","EAC0022648","830","27385","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:36:30-03","MBM","MBM","102603","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49623","1985","09","13","Southern America","Brazil",NA,NA,NA,"MBM102603","Minas Gerais","Engenho Bília","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"DC.","Hatschbach, G.","Gouveia",NA,"MBM102603",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
