"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","country","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"93","2018-04-26 15:49:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Guglieri, A; Caporal, FJM","132","2007","05","18","Southern America","Fazenda Nova Esperança, Fazenda Nova Esperança.",NA,"Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PR","CONV019934,20336",NA,"Meisn.","Staples, G","Brazil","Mato Grosso do Sul","-54.966667","-20.916667",NA,NA,"Sidrolândia","2016","05",NA,NA,NA,"-54.966667","-20.916667",NA,NA,NA,NA,"voucher","CGMS (20336)"
"94","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Junqueira, MER","215",NA,NA,NA,"Southern America","Estrada Morro do Chapéu-Jacobina",NA,"Trepadeira. Folhas verdes, concolores, membranáceas, pubescentes. Flores com corola lilás de base rosa-choque. Sépalas verde-vinácea. Frutos secos, castanhos.","CONV017973",NA,"Meisn.","Wood, JRI","Brazil","Bahia","-41.083333","-11.266667",NA,NA,"Morro do Chapéu","2014",NA,NA,NA,NA,"-41.083333","-11.266667",NA,NA,NA,NA,"voucher","71554"
"95","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Guedes, MLS","5086",NA,NA,NA,"Southern America","Vila da Barra",NA,NA,"CONV017969",NA,"Meisn.","Wood, JRI","Brazil","Bahia","-40.483333","-11.3",NA,NA,"Jacobina","2014",NA,NA,NA,NA,"-40.483333","-11.3",NA,NA,NA,NA,"voucher","49745"
"96","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Taxonomy Class of Universidade de Brasília; Proença, CEB","1611","2002","05","07","Southern America","Jardim Botânico de Brasília, Parque de Uso Múltiplo Olhos d'Água",NA,"Trepadeira sinistrorsa 1,5m. Flor roxa; Cerrado antrópico.","CONV014215",NA,"Meisn.","Wood, JRI","Brazil","Distrito Federal","-47.887778","-15.746111",NA,NA,"Brasília","2013","05","01",NA,NA,"-47.887778","-15.746111",NA,NA,NA,NA,NA,NA
"97","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Taxonomy Class of Universidade de Brasília; Proença, CEB","1611","2002","05","07","Southern America","Jardim Botânico de Brasília, Parque de Uso Múltiplo Olhos d'Água",NA,"Trepadeira sinistrorsa 1,5m. Flor roxa; Cerrado antrópico.","CONV014214",NA,"Meisn.","Wood, JRI","Brazil","Distrito Federal","-47.887778","-15.746111",NA,NA,"Brasília","2013","05","01",NA,NA,"-47.887778","-15.746111",NA,NA,NA,NA,NA,NA
"98","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Warming, E","s.n.",NA,NA,NA,"Southern America","Lagoa Santa, Brazil: Minas Gerais: Lagoa Santa.",NA,"usbgn","CONV008970",NA,"Meisn.","Austin, DF","Brazil","Minas Gerais","-43.53","-19.38",NA,NA,NA,"1978",NA,NA,NA,NA,"-43.53","-19.38",NA,NA,NA,NA,NA,NA
"99","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Lourenço, JAAM; Cordeiro, W; Cardoso, LG; Staples, G","135","2016","06","13","Southern America","Km 313 along BR-343, Altos vic., Roadside along BR-343, approximately Km 313 [not sure this is correct - seems too high, maybe 213?] &nf;Full sun, sandy soil. Growing over dead trees and secondary thickets along road.",NA,"Herbaceous twiner from 30 cm to 3 m tall, in low grasses beside road and twining high into dead trees. Leaves cordiform, small; flowers open 8:30 AM, sepals all +/- equal in length, pale green; coroll","CONV018987",NA,"Meisn.","Staples, G","Brazil","Piauí","-42.506861","-5.045056",NA,NA,"Altos","2016","06","13",NA,NA,"-42.506861","-5.045056",NA,NA,NA,NA,NA,NA
"100","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Macedo, A","2384","1946","02","04","Southern America","Sitio Terciopelo, Municipio ?? (not ledgible), localidad Sitio Terciopelo",NA,"not in usbgn or fuzzy; Twiner and more or less prostrate on cultivated plants.","CONV008207",NA,"Meisn.","Austin, DF","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Ramalho, CL; Mendes, VC","50","2002","05","14","Southern America","Parque Olhos D'água, Parque Olhos D'água",NA,"Trepadeira.. Flor lilás Volúvel, sinistrorsa, folhas simples, alternas, cordadas.; .","CONV018602",NA,"Meisn.","Simão-Bianchini, R","Brazil","Distrito Federal","-47.886667","-15.748333",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,"-47.886667","-15.748333",NA,NA,NA,NA,"voucher","HUEFS83850"
"102","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Ramalho, CL; Mendes, VC","50","2002","05","14","Southern America","Parque Olhos D'água, Parque Olhos D'água",NA,"Trepadeira.. Flor lilás Volúvel, sinistrorsa, folhas simples, alternas, cordadas.; .","CONV013625",NA,"Meisn.","Simão-Bianchini, R","Brazil","Distrito Federal","-47.886667","-15.748333",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,"-47.886667","-15.748333",NA,NA,NA,NA,NA,NA
"103","2018-04-26 14:54:12-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Ramalho, CL; Proença, CEB; Teles, AM","43","2002","05","09","Southern America","Parque Olhos D'água",NA,"Trepadeira.. Flor lilás Volúvel, folhas cordadas.; .","CONV013622",NA,"Meisn.","Simão-Bianchini, R","Brazil","Distrito Federal","-47.885278","-15.747222",NA,NA,NA,NA,NA,NA,NA,NA,"-47.885278","-15.747222",NA,NA,NA,NA,NA,NA
"104","2020-06-15 15:30:05-03","UNESP-RC","HRCB","20319","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Leitão Filho, H.F.","s.n","1995","02","08",NA,"Estrada para Barra do Turvo",NA,"Liana, flor lilás, frutos verdes",NA,NA,"Meisn.","Bianchini, R.S.","Brasil","São Paulo","-48.478694","-24.784611",NA,NA,NA,NA,NA,NA,NA,NA,"48º28'43.3W","24º47'04,6S",NA,NA,NA,NA,NA,NA
"105","2018-10-09 16:31:11-03","UFLA","ESAL","7533","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","M. L. Gavilanes; M. A. S. Araújo","1.196",NA,NA,NA,NA,"Campus da ESAL",NA,"liana; 2.0; branca-arroxeada;; formação antrópica",NA,NA,"Meisn.",NA,"Brasil","Minas Gerais","-44.999444","-21.245278",NA,NA,"Lavras",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"106","2017-11-24 14:10:26-02","UFLA","ESAL","10268","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","B. Q. Silveira; M. L. Gavilanes","4.518",NA,NA,NA,NA,"Fazenda Três Córregos",NA,"liana; 2.0; lilás;; formação antrópica",NA,NA,"Meisn.","M. L. Gavilanes","Brasil","Minas Gerais","-44.8272018432617","-20.6963996887207",NA,NA,"Oliveira",NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-01-26 13:53:27-03","IMA","MAC","38158","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Chagas-Mota","2870","2009","04","18",NA,"Serra da Saudinha, Fazenda Cela.",NA,"Trepadeira. Flores róseas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0038158","MAC0038158","Meisn.","M.T.Buril","Brasil","Alagoas","-35.735278","-9.666111",NA,NA,"Maceió","2017","05","19",NA,NA,"-35.735278","-9.666111",NA,NA,NA,NA,NA,NA
"108","2021-02-04 10:27:12-03","UFRPE","HST","22351","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","M.Aparecida da Silva; M.R.L.Sabbag","6103","2002","03","20",NA,"Reserva Ecológica do IBGE",NA,"Trepadeira sobre camada rasteira e arbusto; folhas glabras discolores verdes; corola branco esverdeada, cálice verde.","HST022351",NA,"Meisn.","A.M.Miranda","Brasil","Distrito Federal","-47.893611","-15.943333","1100","1100","Brasília","2018","04","16",NA,NA,"47W53'37''","15S56'36''",NA,NA,NA,NA,NA,NA
"109","2021-02-04 10:27:12-03","UFRPE","HST","11814","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","M.L.Fonseca; D.Alvarenga","4775","2003","05","21",NA,"APA GAMA-Cabeça de Veado",NA,"Trepadeira; folhas membranáceas com nervuras da face abaxial arroxeada; frutos imaturos arroxeados, maduros marrons. Invasora.","HST011814",NA,"Meisn.","M.Aparecida da Silva","Brasil","Goiás","-47.945278","-15.900833","1025","1025","Brasília","2005",NA,NA,NA,NA,"47W56'43''","15S54'03''",NA,NA,NA,NA,NA,NA
"110","2016-01-25 13:36:38-02","CPQBA","CPMA","1149","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae¹","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Narciso",NA,"1981","04","06",NA,NA,NA,NA,NA,NA,"Meisn.",NA,"Brasil","São Paulo","-47.060001373291","-22.8999996185303",NA,NA,"Campinas",NA,NA,NA,"23900","auto",NA,NA,"Magnoliopsida",NA,"CPQBA 717",NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","1690908","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Y. Mexia","4497","1930","3","21","South America - Neotropics","State of Minas Geraes, Viçosa, Agricultural College lands. Clay embankment west of Director's house.",NA,NA,"US03152461","US03152461_01","Meisn.",NA,"Brazil","Minas Gerais",NA,NA,"676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","3027189","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","21572","1980","4","20","South America - Neotropics","Basin of the Upper São Francisco River. 4 km. north of Bom Jesus da Lapa, on the main road to Ibotirama.",NA,NA,"US03152458","US03152458_01","Meisn.",NA,"Brazil","Bahia","-43.4","-13.22","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2438971","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","N. Yensen","14971","1956","5","19","South America - Neotropics","Region of the southern Serra Dourada, gallery forest along stream 17 km. east of Formoso.",NA,NA,"US03152459","US03152459_01","Meisn.",NA,"Brazil","Goiás","-48.83","-13.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","2195898","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","A. Macedo","331","1944","4","20","South America","Municipio Ituiutaba, Estado Mg.",NA,NA,"US03152460","US03152460_01","Meisn.",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","2854322","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","S. A. Mori, R. M. King, T. S. Santos & J. Hage","12259","1979","7","19","South America - Neotropics","Regiao Cacaueira da Bahia. Municipio de Livramento do Brumado, Km 5 da Rodovia Liv. do Brumado/Rio de Contas.",NA,NA,"US01957054","US01957054_01","Meisn.","Austin, D. F.","Brazil","Bahia","-41.82","-13.63","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"116","2020-09-02 16:23:24-03","Cenargen","CEN","109288","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Romulo Ewerton Gomes Sousa - IFN","1380","2018","05","10",NA,"Conglomerado GO-58. Subunidade 02, subparcela 01, indíviduo 02RN.","Exsicatas","Inventário Florestal Nacional (IFN). Liana de base reta. Fuste de casca externa fina, lisa, de cor externa verde e cor interna amarela.","CEN00109288","CEN00109288","Meisn.",NA,"Brasil","GO","-48.78","-13.499722",NA,NA,"TROMBAS",NA,NA,NA,NA,NA,"-48.78","-13.499722",NA,NA,NA,"5",NA,NA
"117","2020-09-02 16:23:24-03","Cenargen","CEN","109715","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Ismael da Silva Gomes","17","2018","06","06",NA,"Fazenda Saco Grande (Dona Maria).","Exsicatas","Coleta em área de plantação de milho. Solo escuro.","CEN00109715",NA,"Meisn.",NA,"Brasil","MG","-46.837777","-15.980555","765","765","UNAI",NA,NA,NA,NA,NA,"-46.837777","-15.980555",NA,NA,NA,"2",NA,NA
"118","2020-09-02 16:23:24-03","Cenargen","CEN","78077","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Bruno Machado Teles Walter","6221","2011","06","09",NA,"Cascalheira à sudoeste da cidade do Gama, em direção à região de Ponte Alta.","Exsicatas","Botões verde-ferrugíneos. Cálice alvo e lilás. O latossolo foi recentemente depositado na área para recuperação da cascalheira. A planta coletada rebrotava (ou vegetava) no murundum de latossolo.","CEN00078077","CEN00078077","Meisn.","J.R.I.Wood","Brasil","DF","-48.090833","-16.021666","1040","1040","BRASILIA","2013","05",NA,NA,NA,"-48.090833","-16.021666",NA,NA,NA,"6",NA,NA
"119","2020-09-02 16:23:24-03","Cenargen","CEN","90938","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Araci Molnar Alonso","1200","2015","05","11",NA,"Brazlândia - Sítio Coité do Cerrado.","Exsicatas","Área aberta. paisagem degradada/antrópica. Solo típico de Zona ripária com serrapilheira. Material coletado: Ramo com flor e fruto. Botão floral marron. Doação da Embrapa Cerrados.","CEN00090938","CEN00090938","Meisn.","G. Staples","Brasil","DF","-48.149722","-15.742222",NA,NA,"BRASILIA","2016","04",NA,NA,NA,"-48.149722","-15.742222",NA,NA,NA,"1",NA,NA
"120","2020-09-02 16:23:24-03","Cenargen","CEN","90964","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Araci Molnar Alonso","1226","2014","04","08",NA,"Brazlândia - Sítio Coité do Cerrado.","Exsicatas","Área aberta. paisagem degradada/antrópica. Solo típico de Zona ripária com serrapilheira. Material coletado: Ramo com flor e botão. Doação da Embrapa Cerrados.","CEN00090964","CEN00090964","Meisn.","G. Staples","Brasil","DF","-48.149722","-15.742222",NA,NA,"BRASILIA","2016","04",NA,NA,NA,"-48.149722","-15.742222",NA,NA,NA,"1",NA,NA
"121","2020-09-02 16:23:24-03","Cenargen","CEN","96923","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Carlos Romero Martins","1686","2015","06","04",NA,"Parque Nacional de Brasília - Borda da mata em frente ao antigo Restaurante.","Exsicatas","Presença de capim colonião na área. Doação Flora do Brasil - Distrito Federal.","CEN00096923","CEN00096923","Meisn.","R. Simão-Bianchini","Brasil","DF","-47.925555","-15.7325",NA,NA,"BRASILIA","2015","08",NA,NA,NA,"-47.925555","-15.7325",NA,NA,NA,"1",NA,NA
"122","2019-10-07 09:17:44-03","UEFS","HUEFS","207627","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Vasconcelos, L.V.","500","2013","06","23",NA,"Saída para a Estrada Real, sentido Lavras Novas",NA,"Borda de Mata","HUEFS0207627","HUEFS0207627","Meisn.",NA,"Brasil","Minas Gerais","-43.555833","-20.429444","1201","1201","Ouro Preto",NA,NA,NA,NA,NA,"43W33'21''","20S25'46''","Asteranae",NA,NA,NA,NA,NA
"123","2019-10-07 09:17:44-03","UEFS","HUEFS","49745","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Guedes, M.L.S.","5086","1997","07","13",NA,"Vila da Barra.",NA,"Caatinga.","HUEFS0049745","HUEFS0049745","Meisn.","J.R.I.Wood","Brasil","Bahia","-40.483333","-11.3","625","625","Jacobina","2014","08",NA,NA,NA,"40W29'","11S18'","Asteranae",NA,NA,NA,NA,NA
"124","2019-10-07 09:17:44-03","UEFS","HUEFS","71554","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Junqueira, M.E.R.","215","2003","05","10",NA,"Estrada Morro do Chapéu-Jacobina",NA,"Campo rupestre.","HUEFS0071554","HUEFS0071554","Meisn.","J.R.I.Wood","Brasil","Bahia","-41.083333","-11.266667",NA,NA,"Morro do Chapéu","2014","08",NA,NA,NA,"41W5'","11S16'","Asteranae",NA,NA,NA,NA,NA
"125","2019-10-07 09:17:44-03","UEFS","HUEFS","83850","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Ramalho, C.L.","50","2002","05","14",NA,"Parque Olhos D'água",NA,NA,"HUEFS0083850","HUEFS0083850","Meisn.","J.R.I.Wood","Brasil","Distrito Federal","-47.886667","-15.748333","1037","1037","Distrito Federal","2014","08",NA,NA,NA,"47W53'12''","15S44'54''","Asteranae",NA,NA,NA,NA,NA
"126","2019-10-07 09:17:44-03","UEFS","HUEFS","235708","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Popovkin, A.V.","2027",NA,NA,NA,NA,"Pau de umbigo",NA,NA,"HUEFS0235708","HUEFS0235708","Meisn.",NA,"Brasil","Bahia",NA,"-11.866667",NA,NA,"Entre Rios",NA,NA,NA,NA,NA,"38W2'150''","11S52'","Asteranae",NA,NA,NA,NA,NA
"127","2019-10-07 09:17:44-03","UEFS","HUEFS","6536","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Pinto, G.C.P.","198/84","1984","07","29",NA,"Proj. Bebedouro.",NA,NA,"HUEFS0006536","HUEFS0006536","Meisn.","J.R.I.Wood","Brasil","Pernambuco","-40.5008010864258","-9.39861011505127",NA,NA,"Petrolina","2014","08",NA,"90462","auto",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"128","2019-09-04 19:23:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","J. E. B. Warming","1778","1864","3","31","South America",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"129","2018-07-11 16:18:03-03","F","FMNH-SEEDPLANTS","V0441784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","A. Castellanos","24888","1964","3","3","South America",NA,NA,NA,"V0441784F","V0441784F_01",NA,NA,"Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"130","2020-02-20 14:36:39-03","IAC","IAC","21526","S","Plantae",NA,NA,"Convolvulaceae-5.Convolvuloideae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","C. Aranha & H.F. Leitão Filho","s/nº","1970","10","15",NA,NA,NA,NA,NA,NA,"Meisn.","C. Aranha","Brasil","São Paulo","-47.0608","-22.9056",NA,NA,"Campinas","1970","10","15",NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"131","2020-02-20 14:36:39-03","IAC","IAC","39609","S","Plantae",NA,NA,"Convolvulaceae-5.Convolvuloideae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","H.G. Blanco","s/nº","1974","07","15",NA,"Instituto Biologico, Estação Experimental",NA,"obtida do IZ",NA,NA,"Meisn.","H.G. Blanco","Brasil","São Paulo","-47.0608","-22.9056",NA,NA,"Campinas","1974","07","15",NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"132","2020-02-20 14:36:39-03","IAC","IAC","39610","S","Plantae",NA,NA,"Convolvulaceae-5.Convolvuloideae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","H.G. Blanco","s/nº","1974","09","15",NA,"Instituto Biológico, Estação Experimental",NA,"obtida do IZ",NA,NA,"Meisn.","C. Aranha","Brasil","São Paulo","-47.0608","-22.9056",NA,NA,"Campinas","1974","09","15",NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"133","2020-07-23 12:03:46-03","CEPLAC","CEPEC","27886","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","R. M. Harley","21572","1980","04","20",NA,"Acima Bacia Rio Sao Francisco",NA,NA,NA,NA,NA,"B. Verdcourt","Brasil","Bahia","-43.4","-13.216667",NA,NA,"bom jesus da lapa",NA,NA,NA,NA,NA,"43W24'0","13S13'0",NA,NA,NA,NA,NA,"30/12/1981"
"134","2020-11-12 17:03:29-03","UEL","FUEL","29383","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Amaral Jr, A; et al.","402","1999","04","11",NA,"margem esquerda do Rio Paraná. Rio do Peixe, faixa de terra no meio do rio",NA,NA,"FUEL020498",NA,"Meisn.","Staples, G","Brasil","São Paulo","-51.955167","-21.530583",NA,NA,"Panorama /Caiuá","2016","05",NA,NA,NA,"-51.955167","-21.530583",NA,NA,NA,NA,NA,NA
"135","2019-11-01 14:56:50-03","UnB","UB","106747","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Taxonomy Class of Universidade de Brasília; Proença, CEB","1611","2002","05","07","Southern America","Jardim Botânico de Brasília, Parque de Uso Múltiplo Olhos d'Água",NA,"Trepadeira sinistrorsa 1,5m. Flor roxa; Cerrado antrópico.",NA,NA,"Meisn.","Wood, JRI","Brasil","Distrito Federal","-47.887778","-15.746111","1050","1050","Brasília","2013","05","01",NA,NA,"-47.887778","-15.746111",NA,NA,NA,NA,NA,NA
"136","2019-11-01 14:56:50-03","UnB","UB","11914","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Ramalho, CL; Proença, CEB; Teles, AM","43","2002","05","09","Southern America","Parque Olhos D'água",NA,"Volúvel, folhas cordadas.; Trepadeira.. Flor lilás; .",NA,NA,"Meisn.","Bianchini, RS","Brasil","Distrito Federal","-47.885278","-15.747222","1020","1020",NA,NA,NA,NA,NA,NA,"-47.885278","-15.747222",NA,NA,NA,NA,NA,NA
"137","2019-11-01 14:56:50-03","UnB","UB","11921","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Ramalho, CL; Mendes, VC","50","2002","05","14","Southern America","Parque Olhos D'água",NA,"Volúvel, sinistrorsa, folhas simples, alternas, cordadas.; Trepadeira.. Flor lilás; .",NA,NA,"Meisn.","Bianchini, RS","Brasil","Distrito Federal","-47.886667","-15.748333","1037","1037",NA,NA,NA,NA,NA,NA,"-47.886667","-15.748333",NA,NA,NA,NA,NA,NA
"138","2019-11-01 14:56:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Viana, G","IFN-485512.10","2017","07","07","Southern America",NA,NA,"Coleta não registrada em formulários anteriores - Extra. Conglomerado PI 485. Subunidade 2. Subparcela 10; Liana/Cipó. Flor roxa","UB0128076","UB0128076","Meisn.","Bijos, NR; Moreira, A","Brasil","Piauí","-44.279989","-8.820006",NA,NA,"Santa Luz","2017","08","09",NA,NA,"-44.279989","-8.820006",NA,NA,NA,NA,NA,NA
"139","2019-11-01 14:56:50-03","UnB","UB","149171","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Pires, JM","58022","1964","06","19","Southern America","Rio são Francisco.",NA,"Flores com centro interno roxo.; Cipozinho.; Cerrado.",NA,NA,"Meisn.","Daniel, F","Brasil","Minas Gerais","-46.1725006103516","-17.7425003051758",NA,NA,"João Pinheiro","1977",NA,NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-01-31 10:38:00-03","IFAM","EAFM","4194","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","cynanchifolia","Ipomoea cynanchifolia","Monteiro, O.P.; Ramos, J.F.","855","1976","04","21",NA,NA,NA,"; DESC: Material sem dados da planta.",NA,NA,"Meisn.","Austin, D.F.","Brasil","Amazonas","-63.0208015441895","-7.50611019134521",NA,NA,"Humaitá","1980","04",NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA
