"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"311","2020-09-02 16:31:09-03","Cenargen","CEN","51481","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Vinícius Castro Souza","25529","2001","07","09",NA,"Brasil","MG","JOAQUIM FELICIO","Estrada Joaquim Felício - Várzea da Palma, ca. 20 Km de Joaquim Felício.","-44.262777","-17.6975","1100","1100","Exsicatas","Pétalas rosa-forte. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (73780). Piracicaba.","CEN00051481","CEN00051481 CEN00051481_1","2003","09",NA,NA,NA,NA,"-44.262777","-17.6975",NA,NA,NA,"1",NA
"312","2020-09-02 16:31:09-03","Cenargen","CEN","62343","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","L. R. Lima","226","2002","11","26",NA,"Brasil","MG","DIAMANTINA","Estrada Diamantina - Biribiri. Coord.: 13°11'10,9'' S e 43°37'26,3'' O.","-43.623888","-13.186111","1095","1095","Exsicatas","Estrias do cálice vináceas. Pétalas rosa. Doação da Universidade de São Paulo - Herbário SPF.","CEN00062343","CEN00062343","2006","08",NA,NA,NA,NA,"-43.623888","-13.186111",NA,NA,NA,"1",NA
"313","2020-09-02 16:31:09-03","Cenargen","CEN","51498","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Vinícius Castro Souza","28435","2002","02","25",NA,"Brasil","MG","DIAMANTINA","Estrada para Curvelo, ca. 12 Km de Diamantina.","-43.683055","-18.295277","1350","1350","Exsicatas","Hipanto vinho. Pétalas rosa-claro. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (77933). Piracicaba.","CEN00051498","CEN00051498","2003","09",NA,NA,NA,NA,"-43.683055","-18.295277",NA,NA,NA,"1",NA
"314","2020-09-02 16:31:09-03","Cenargen","CEN","58662","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Bruno Machado Teles Walter","4723","2001","01","22",NA,"Brasil","GO","COLINAS DO SUL","Arredores da Serra do Jipe. Cerca de 20 km da futura ponte sobre o Rio Tocantins (entre Colinas e Minaçu).","-48.066666","-14.833333","500","500","Exsicatas","Área de influência da futura hidrelétrica Cana Brava.","CEN00058662","CEN00058662","2014","10",NA,NA,NA,NA,"-48.066666","-14.833333",NA,NA,NA,"4",NA
"315","2020-09-02 16:31:09-03","Cenargen","CEN","61524","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Anderson Cássio Sevilha","4338","2005","05","23",NA,"Brasil","MG","RIO PARDO DE MINAS","Ponto 7.","-42.468888","-15.393333","923","923","Exsicatas","Cálice vináceo.","CEN00061524","CEN00061524","2013","03",NA,NA,NA,NA,"-42.468888","-15.393333",NA,NA,NA,"4",NA
"316","2020-09-02 16:31:09-03","Cenargen","CEN","51479","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Vinícius Castro Souza","25281","2001","07","06",NA,"Brasil","MG","SANTANA DO RIACHO","Serra do Cipó. Entre a sede do IBAMA e o Canyon das Bandeirinhas.","-43.583333","-19.383333","985","985","Exsicatas","Hipanto creme com linhas vinho; pétalas alvo-rosadas. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (73532). Piracicaba.","CEN00051479","CEN00051479","2003","09",NA,NA,NA,NA,"-43.583333","-19.383333",NA,NA,NA,"1",NA
"317","2020-09-02 16:31:09-03","Cenargen","CEN","58550","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Gert Guenther Hatschbach","69230","1999","05","20",NA,"Brasil","ES","CONCEICAO DA BARRA","Itaúnas.",NA,NA,"5","5","Exsicatas","Flor lilás. Restinga arbórea; clareiras de solo arenoso. Alt.: 5 m. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00058550","CEN00058550","2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"318","2020-09-02 16:31:09-03","Cenargen","CEN","58556","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Gert Guenther Hatschbach","75117","2003","06","10",NA,"Brasil","ES","CONCEICAO DA BARRA","Parque Estadual de Itaúnas.",NA,NA,NA,NA,"Exsicatas","Flor lilás. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00058556","CEN00058556","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"319","2020-09-02 16:31:09-03","Cenargen","CEN","61445","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Anderson Cássio Sevilha","4255","2005","05","22",NA,"Brasil","MG","RIO PARDO DE MINAS","Areião. Ponto 2.","-42.500833","-15.438888","887","887","Exsicatas",NA,"CEN00061445","CEN00061445","2013","03",NA,NA,NA,NA,"-42.500833","-15.438888",NA,NA,NA,"3",NA
"320","2020-09-02 16:31:09-03","Cenargen","CEN","61458","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Anderson Cássio Sevilha","4269","2005","05","22",NA,"Brasil","MG","RIO PARDO DE MINAS","Areião. Ponto 3.","-42.491666","-15.440277","917","917","Exsicatas",NA,"CEN00061458","CEN00061458","2018","04",NA,NA,NA,NA,"-42.491666","-15.440277",NA,NA,NA,"2",NA
"321","2020-09-02 16:31:09-03","Cenargen","CEN","63365","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","João Bernardo de Azevedo Bringel Jr.","264","2006","02","22",NA,"Brasil","TO","ARRAIAS","Estrada Arraias/Paranã, entrando a esquerda a 43 Km da cidade de Arraias.","-47.260833","-12.788888","481","481","Exsicatas","Flores brancas a levemente rosas.","CEN00063365","CEN00063365","2015","06",NA,NA,NA,NA,"-47.260833","-12.788888",NA,NA,NA,"3",NA
"322","2020-09-02 16:31:09-03","Cenargen","CEN","69988","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Teonildes Sacramento Nunes Sena - HUEFS","1336","2005","11","19",NA,"Brasil","BA","CAMACARI","Estrada para o polo petroquímico de Caraíba Metais.","-38.234444","-12.673888","54","54","Exsicatas","Folhas membranáceas. Flores com cálice verde, corola vinácea. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (101421). Feira de Santana - Bahia.","CEN00069988","CEN00069988","2012","10",NA,NA,NA,NA,"-38.234444","-12.673888",NA,NA,NA,"1",NA
"323","2020-09-02 16:31:09-03","Cenargen","CEN","64768","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","José Floriano Barêa Pastore","1424","2006","01","07",NA,"Brasil","GO","TERESINA DE GOIAS","Estrada para Monte Alegre.","-47.199166","-13.486111",NA,NA,"Exsicatas",NA,"CEN00064768","CEN00064768","2015","04",NA,NA,NA,NA,"-47.199166","-13.486111",NA,NA,NA,"3",NA
"324","2020-09-02 16:31:09-03","Cenargen","CEN","65359","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Jomar G. Jardim","4619","2005","06","18",NA,"Brasil","BA","MUCURI","Cerca de 3 km ao N da cidade.","-41.35","-13.283333",NA,NA,"Exsicatas","Folhas verdes com a face inferior mais clara. Flor com pétalas rósea clara. Doação HUEFS - HUEFS nº 99430.","CEN00065359","CEN00065359","2008","01",NA,NA,NA,NA,"-41.35","-13.283333",NA,NA,NA,"1",NA
"325","2020-09-02 16:31:09-03","Cenargen","CEN","69977","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Jeferson Guedes de Carvalho-Sobrinho","448","2005","04","06",NA,"Brasil","BA","RIACHAO DAS NEVES","Estrada para o aterro sanitário.","-44.910833","-13.780277","600","600","Exsicatas","Folhas membranáceas. Flores com pétalas branca com detalhes lilás. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (94332). Feira de Santana - Bahia.","CEN00069977","CEN00069977","2007","05",NA,NA,NA,NA,"-44.910833","-13.780277",NA,NA,NA,"1",NA
"326","2020-09-02 16:31:09-03","Cenargen","CEN","79976","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Jair Eustáquio Quintino de Faria Jr.","1229","2011","05","21",NA,"Brasil","MG","SAO GONCALO DO RIO ABAIXO","Brasil - Minas Gerais - São Gonçalo do Rio Abaixo, Estrada entre São Gonçalo do Rio Abaixo e Santa Bárbara, Campo sujo. Alt. 720 m.","-43.346944","-19.893888","720","720","Exsicatas","Arbusto ca. 1 m de altura, flores lilases. HERBÁRIO UB - Minas Gerais","CEN00079976","CEN00079976","2014","10",NA,NA,NA,NA,"-43.346944","-19.893888",NA,NA,NA,"1",NA
"327","2020-09-02 16:31:09-03","Cenargen","CEN","76491","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Glocimar Pereira-Silva","8020","2003","12","02",NA,"Brasil","GO","ALVORADA DO NORTE","Fazenda Estância Paraná.","-46.789722","-14.526388","400","400","Exsicatas",NA,"CEN00076491","CEN00076491","2014","11",NA,NA,NA,NA,"-46.789722","-14.526388",NA,NA,NA,"4",NA
"328","2020-09-02 16:31:09-03","Cenargen","CEN","76973","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Luciano Paganucci de Queiroz","14963","2010","10","27",NA,"Brasil","MG","MONTE AZUL","Brasil - Minas Gerais - Monte Azul - ca. 20 Km SE de Monte Azul, campo rupestre, solo arenoso com afloramento de de arenito/quartzito, vegetação predominantemente herbáceas.","-42.811944","-15.223888","1355","1355","Exsicatas","Arbusto ca.1,5 m alt. vicoso, folhas papiráceas, flores com hipanto creme e pétalas roxas. HERBÁRIO - Universidade Estadual de Feira de Santana - Feira de Santana. HUEFS Nº165346","CEN00076973","CEN00076973","2012","10",NA,NA,NA,NA,"-42.811944","-15.223888",NA,NA,NA,"1",NA
"329","2020-09-02 16:31:09-03","Cenargen","CEN","80339","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Jair Eustáquio Quintino de Faria Jr.","936","2010","11","10",NA,"Brasil","MG","DATAS","Margem da estrada entre Datas e Serro.","-43.654722","-18.496944","1150","1150","Exsicatas","HERBÁRIO UB - Minas Gerais.","CEN00080339","CEN00080339","2013","03",NA,NA,NA,NA,"-43.654722","-18.496944",NA,NA,NA,"1",NA
"330","2020-09-02 16:31:09-03","Cenargen","CEN","85245","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Jair Eustáquio Quintino de Faria Jr.","2214","2011","12","10",NA,"Brasil","MG","GRAO MOGOL","Brasil, Minas Gerais, Grão Mogol, margem da rodovia na entrada de Grão Mogol.","-42.896666","-16.579444","777","777","Exsicatas","Doação - Herbário UB-Brasil, Minas Gerais.","CEN00085245","CEN00085245","2014","10",NA,NA,NA,NA,"-42.896666","-16.579444",NA,NA,NA,"1",NA
"331","2020-09-02 16:31:09-03","Cenargen","CEN","88642","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","3898","2015","02","05",NA,"Brasil","MG","ITACAMBIRA","Entrocamento BR 367 - Itacambira, 11 km do entrocamento.","-43.058888","-17.25","724","724","Exsicatas","Planta muito viscosa. Tubo floral com estrias vináceas. Filetes roxos, anteras creme. Número de cromossomos: 2n = 14","CEN00088642","CEN00088642","2015","02",NA,NA,NA,NA,"-43.058888","-17.25",NA,NA,NA,"6",NA
"332","2020-09-02 16:31:09-03","Cenargen","CEN","88538","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Taciana Barbosa Cavalcanti","3790","2014","03","09",NA,"Brasil","MG","NOVA LIMA","Rio Acima. Estrada de terra para Barão de Cocais. Sobre a Serra da Gandarela. A 5 km do entrocamento de Rio Acima.","-43.752777","-20.103055","1050","1050","Exsicatas","Planta pouco viscosa.","CEN00088538","CEN00088538",NA,NA,NA,NA,NA,NA,"-43.752777","-20.103055",NA,NA,NA,"6",NA
"333","2020-09-02 16:31:09-03","Cenargen","CEN","88175","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Márcio Verdi - RB","6792","2014","02","11",NA,"Brasil","MG","DIAMANTINA","Estrada Real, entre Diamantina e Vau.","-43.551388","-18.369722","1132","1132","Exsicatas","Encontrado na margem da estrada em solo areno-pedregoso. Planta de 1m. Flor branca rosácea. Folhas grudentas. Doação Jardim Botânico do Rio de Janeiro. Herbário RB nº 594667.","CEN00088175","CEN00088175","2015","09",NA,NA,NA,NA,"-43.551388","-18.369722",NA,NA,NA,"1",NA
"334","2020-09-02 16:31:09-03","Cenargen","CEN","88654","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Taciana Barbosa Cavalcanti","3910","2015","02","05",NA,"Brasil","MG","ITACAMBIRA","Estradinha para o morro da torre repetidora.","-43.276388","-17.079722","1326","1326","Exsicatas","Planta viscosa.Número de cromossomos: 2n = 16.","CEN00088654","CEN00088654",NA,NA,NA,NA,NA,NA,"-43.276388","-17.079722",NA,NA,NA,"4",NA
"335","2020-09-02 16:31:09-03","Cenargen","CEN","88666","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Taciana Barbosa Cavalcanti","3922","2015","02","07",NA,"Brasil","MG","MONJOLOS","Estrada de terra Monjolos-Diamantina, 18 km de Monjolo.","-43.998333","-18.301666","950","950","Exsicatas","Planta muito viscosa.","CEN00088666","CEN00088666",NA,NA,NA,NA,NA,NA,"-43.998333","-18.301666",NA,NA,NA,"4",NA
"336","2020-09-02 16:31:09-03","Cenargen","CEN","97129","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Anderson Cássio Sevilha","4955","2008","12","10",NA,"Brasil","MG","RIO PARDO DE MINAS","Vereda Funda.","42.4755555","-15.9125","876","876","Exsicatas","Próximo ao vale.","CEN00097129","CEN00097129","2017","12",NA,NA,NA,NA,"42.4755555","-15.9125",NA,NA,NA,"3",NA
"337","2020-09-02 16:31:09-03","Cenargen","CEN","96714","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Jair Eustáquio Quintino de Faria Jr.","5859","2016","05","15",NA,"Brasil","MG","GOUVEIA","Margem da BR 259 entre Presidente Juscelino e Gouveia.","-43.963888","-18.594722",NA,NA,"Exsicatas","Doação do Herbário HDJF-3810.","CEN00096714","CEN00096714","2017","03",NA,NA,NA,NA,"-43.963888","-18.594722",NA,NA,NA,"1",NA
"338","2020-09-02 16:31:09-03","Cenargen","CEN","98459","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","José Floriano Barêa Pastore","1815","2007","03","13",NA,"Brasil","GO","CAVALCANTE","Serra da Contenta. Estrada de terra após a subida da Serra, para o Vão do Moleque e São Domingos.","-47.469722","-13.689166","1088","1088","Exsicatas","Planta viscosa, folhas mais velhas com vináceo nas bordas. Doação.","CEN00098459","CEN00098459","2007","03",NA,NA,NA,NA,"-47.469722","-13.689166",NA,NA,NA,"4",NA
"339","2020-09-02 16:31:09-03","Cenargen","CEN","98916","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","M. Nadruz","Marcus Alberto Nadruz Coelho - RB","3106","2016","06","08",NA,"Brasil","RJ","SANTA MARIA MADALENA","Zona de amortecimento do PE Desengano, estrada para Morumbeca.","-41.943888","-21.8825","688","688","Exsicatas","Vegetação preservada. Lâmina foliar membranácea esverdeada discolor; cálice esverdeada-avinosado, corola arroxeada. Doação Jardim Botânico do Rio de Janeiro - RB 652830.","CEN00098916","CEN00098916","2016","06",NA,NA,NA,NA,"-41.943888","-21.8825",NA,NA,NA,"1",NA
"340","2020-09-02 16:31:09-03","Cenargen","CEN","69255","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","José Floriano Barêa Pastore","2396","2007","01","14",NA,"Brasil","BA","IBOTIRAMA","Beira da rodovia BR - 242, próximo à Ibotirama.","-43.2206001281738","-12.1852998733521",NA,NA,"Exsicatas","Folhas revolutas viscosas ( aparentemente murchas) epicálice verde com ápice vináceo, pétalas brancas.Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (143372). Feira de Santana - Bahia","CEN00069255","CEN00069255","2012","10",NA,"71086","auto",NA,"-42895.0","-12122222.0",NA,NA,NA,"1",NA
"341","2020-09-02 16:31:09-03","Cenargen","CEN","95811","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","M. G. Facco","N. X. M. Sousa - HURB","183","2015","08","16",NA,"Brasil","BA","PIATA","3 km, estrada à direita, sentido Piatã/Abaira.","-41.7728004455566","-13.1519002914429",NA,NA,"Exsicatas","Folhas verdes, pétalas roxas. Doação Flora do Brasil. Universidade Federal do Recôncavo da Bahia. Herbário do Recôncavo da Bahia - HURB nº 11765.","CEN00095811","CEN00095811","2019","10",NA,"41184","auto",NA,NA,NA,NA,NA,NA,"1",NA
"342","2020-09-02 16:31:05-03","Cenargen","CEN","34137","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham & T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2445","1999","01","07",NA,"Brasil","BA","RIO DE CONTAS","Estrada Rio de Contas - Pico das Almas. Fazenda do Sr. Paulo, Fazenda Brumadinho.","-41.8114013671875","-13.5789003372192","1100","1100","Exsicatas","Tubo floral totalmente cor de vinho claro. Folhas e flores muito viscosas. Flor quase branca.","CEN00034137","CEN00034137","1999","01",NA,"49773","auto",NA,NA,NA,NA,NA,NA,"7",NA
"343","2020-09-02 16:31:05-03","Cenargen","CEN","40152","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Glocimar Pereira-Silva","4472","2000","12","13",NA,"Brasil","GO","CAVALCANTE","Balsa da COTERRA (rio Tocantins) Vila Veneno km 1.","-47.4583015441895","-13.7974996566772","300","300","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00040152","CEN00040152","2002","09",NA,"92497","auto",NA,"-4810111.0","-1357111.0",NA,NA,NA,"4",NA
"344","2020-09-02 16:31:09-03","Cenargen","CEN","53884","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","José Floriano Barêa Pastore","797","2004","02","03",NA,"Brasil","GO","CAVALCANTE","Fazenda Renascer - trilha para Ponte de Pedra.","-47.4583015441895","-13.7974996566772",NA,NA,"Unicata","Terreno com cascalho de cor bem clara. Arbusto ramificado na base.","CEN00053884","CEN00053884","2004","02",NA,"92497","auto",NA,NA,NA,NA,NA,NA,"1",NA
"345","2020-09-02 16:31:09-03","Cenargen","CEN","47855","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Aécio Amaral-Santos","1679","2002","11","26",NA,"Brasil","GO","CRISTALINA","1 km após a ponte sobre o Rio Preto, à esquerda, estrada que dá acesso à BR-251.","-47.6136016845703","-16.7686004638672",NA,NA,"Exsicatas","Área de influência da AHE Queimado.","CEN00047855","CEN00047855","2014","10",NA,"85457","auto",NA,"-4733972.0","-1620944.0",NA,NA,NA,"3",NA
"346","2020-09-02 16:31:05-03","Cenargen","CEN","33903","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Gert Guenther Hatschbach","66101","1997","01","22",NA,"Brasil","GO","FLORES DE GOIAS","Rodovia BR-020, 2 - 3 km S de JK.","-47.0503005981445","-14.4485998153687",NA,NA,"Exsicatas","Flor rosado pálido. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00033903","CEN00033903","2005","04",NA,"86423","auto",NA,NA,NA,NA,NA,NA,"1",NA
"347","2020-09-02 16:31:09-03","Cenargen","CEN","49153","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Roberta Cunha de Mendonça","5319","2003","02","20",NA,"Brasil","GO","SITIO D'ABADIA","Estrada entre Sítio D#?#Abadia e Formoso de Minas Gerais, ca. 03 km de Sítio D#?#Abadia.","-46.253101348877","-14.8052997589111","810","810","Unicata","Erva heliófila, folha membranácea; flor com cálice verde, estrias vinho e corola lilás. UNICATA. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00049153","CEN00049153","2003","11",NA,"47176","auto",NA,"-4624972.0","-1483056.0",NA,NA,NA,"1",NA
"348","2020-09-02 16:31:05-03","Cenargen","CEN","19057","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Eugênio Tameirão Neto","279","1990","11","21",NA,"Brasil","MG","BELO HORIZONTE","Estação Ecológica, UFMG.","-43.937801361084","-19.9207992553711",NA,NA,"Exsicatas","1ª estação de coleta. Flores com ápice das pétalas róseos. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (23047).","CEN00019057","CEN00019057","1995","03",NA,"17082","auto",NA,NA,NA,NA,NA,NA,"1",NA
"349","2020-09-02 16:31:05-03","Cenargen","CEN","33607","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","G. Sousa - BHCB","291","1998","11","13",NA,"Brasil","MG","BELO HORIZONTE","Parque das Mangabeiras.","-43.937801361084","-19.9207992553711",NA,NA,"Exsicatas","Projeto: Levantamento das Abelhas Silvestres (LAS) da Região Metalúrgica de Minas Gerais.&nf;Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (44787).","CEN00033607","CEN00033607","1999","05",NA,"17082","auto",NA,NA,NA,NA,NA,NA,"1",NA
"350","2020-09-02 16:31:05-03","Cenargen","CEN","23457","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Fernando Amaral da Silveira","18","1996","01","16",NA,"Brasil","MG","BELO HORIZONTE","Parque das Mangabeiras.","-43.937801361084","-19.9207992553711",NA,NA,"Exsicatas","Projeto Levantamento das Abelhas Silvestres da Zona Metalúrgica de Minas Gerais - Plantas Visitadas pos Abelhas. Doação do Herbário do Departamento de Botânica - ICB - UFMG. Herbário BHCB (31711).","CEN00023457","CEN00023457","1996","09",NA,"17082","auto",NA,NA,NA,NA,NA,NA,"1",NA
"351","2020-09-02 16:31:05-03","Cenargen","CEN","27414","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","W. Handro","36","1965","01","11",NA,"Brasil","MG","BELO HORIZONTE","Rodovia Rio - Belo Horizonte, km 450. Coletado em morro pedregoso.","-43.937801361084","-19.9207992553711",NA,NA,"Exsicatas","Planta pegajosa.&nf;Doação do Instituto de Botânica. São Paulo. Herb. nº 80941.","CEN00027414","CEN00027414",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,"1",NA
"352","2020-09-02 16:31:05-03","Cenargen","CEN","33618","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","A. A. Azevedo","42","1999","02","01",NA,"Brasil","MG","BOCAIUVA","Faz. Corredor.","-43.814998626709","-17.1077995300293",NA,NA,"Exsicatas","Mannesmann Florestal. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (45769).","CEN00033618","CEN00033618","1999","05",NA,"90741","auto",NA,NA,NA,NA,NA,NA,"1",NA
"353","2020-09-02 16:31:05-03","Cenargen","CEN","33622","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","A. A. Azevedo","11","1998","11","25",NA,"Brasil","MG","BOCAIUVA","Faz. Corredor.","-43.814998626709","-17.1077995300293",NA,NA,"Exsicatas","Mannesmann Florestal. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (44233).","CEN00033622","CEN00033622","1999","05",NA,"90741","auto",NA,NA,NA,NA,NA,NA,"1",NA
"354","2020-09-02 16:31:05-03","Cenargen","CEN","33623","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","A. A. Azevedo","31","1999","01","12",NA,"Brasil","MG","BOCAIUVA","Faz. Corredor.","-43.814998626709","-17.1077995300293",NA,NA,"Exsicatas","Mannesmann Florestal. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (44279).","CEN00033623","CEN00033623","1999","05",NA,"90741","auto",NA,NA,NA,NA,NA,NA,"1",NA
"355","2020-09-02 16:31:09-03","Cenargen","CEN","58541","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Gert Guenther Hatschbach","67296","1997","11","20",NA,"Brasil","MG","BOCAIUVA","Rod. BR-367, próximo a Comunidade de Extrema.","-43.814998626709","-17.1077995300293",NA,NA,"Exsicatas","Ascendente. Flor rosada. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00058541","CEN00058541","2006","02",NA,"90741","auto",NA,NA,NA,NA,NA,NA,"1",NA
